Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503)
5.417391371284814e-12,0.3620321269829536,3.76,0.0,1.0028054760941696,0.9999478367906492,6.603142150675248e-21,3.562572355413856e-16,6.977132288853917e-13,2.6835471900608517e-15,1.8836784743678744e-11,1.7398791106038838e-09,9.469624020580776e-17,1.9177871835101575e-22,3.6305663143464124e-17,3.241693126832839e-31,2.606860280820633e-43,1.3004109113557796e-16,4.349526165438703e-08,1.5136105203152276e-16,2.688312617113856e-25,2.2707569025540117e-21,1.3155507741818192e-30,2.6092067298568187e-16,8.20653149761676e-37,3.527711304208775e-16,1.7320423806870825e-15,4.482601084425912e-24,2.9739461793505733e-21,5.8859167694558814e-24,4.9823765259000194e-27,1.989934062526155e-34,6.473017146869244e-33,5.650964898924705e-24,1.1534169490909814e-25,2.3588749857342023e-26,4.055360657283922e-28,1.2195986310051763e-26,1.7398767049501166e-09,4.586111757295709e-16,5.8138281604550215e-22,1.2980746862997489e-18,1.6945629781711856e-17,9.352414423583074e-17,6.975721104028322e-13,2.0492326201006382e-16,4.2617270735288575e-21,2.766493225376776e-19,5.216146877162843e-05,6.946542398676778e-25,3.751546377574795e-40,1.6476267622705705e-25,5.012637963036066e-32,3.456160002722497e-32,2.6951839528377596e-37,8.566336603599806e-37,1.581332628815283e-33,3.876616325197754e-32,3.4999876784372227e-54,2.0088040799955874e-20,2.77972808834281e-25,1.7517630272579687e-39,1.3850059029149135e-42,5.330807140460229e-44,1.9844517755394706e-39,8.061476111223102e-37,1.3251148539462895e-58,4.3494561790086925e-08,1.8836761795057474e-11,8.272604085303578e-20
6.592109116233687e-12,0.3620321275757239,3.76,0.0,1.002805466281221,0.9999367233019841,1.1924311952895273e-20,5.291170358994254e-16,1.0330891824217693e-12,3.3920608257815194e-15,2.292140256486433e-11,2.11714639514552e-09,1.4021660498345747e-16,3.4554154101116252e-22,6.541225964804479e-17,5.835904415971568e-31,8.039608253078453e-43,2.0394313846119888e-16,5.2926858920627394e-08,2.241187680630251e-16,5.237646893458188e-25,3.362026048466241e-21,2.378640704222271e-30,3.863430608881044e-16,1.7925197465911463e-36,5.229792171740895e-16,2.5646177718557383e-15,8.07651820421802e-24,5.277668631244803e-21,1.0605074713572885e-23,8.97719424010782e-27,4.333947806970141e-34,1.409799870356353e-32,1.0170154013486259e-23,2.0780585377393527e-25,4.027460390818631e-26,7.307335506591313e-28,2.197439121965209e-26,2.117142840135183e-09,6.789165895279696e-16,8.62399728190999e-22,1.925563126790164e-18,2.5071700567725437e-17,1.3824459577455584e-16,1.0328765307399959e-12,3.0288064218860834e-16,6.295913871113406e-21,4.088268279808078e-19,6.327457983311376e-05,1.249438970968105e-24,8.158446332017576e-40,2.968646221156272e-25,1.0736162228492596e-31,7.069213038542168e-32,5.885330977450884e-37,2.2049935244380184e-36,3.3822472271417836e-33,8.442793904444274e-32,1.098823005779236e-53,3.036658798512737e-20,5.009389479298248e-25,4.5745834203306426e-39,4.212329575308203e-42,1.6231489897996445e-43,5.194825006347897e-39,2.105191151359462e-36,4.160205179826162e-58,5.292582263864323e-08,2.2921361628075836e-11,1.2770475895723224e-19
7.766826861182559e-12,0.36203212816849417,3.76,0.0,1.0028054564682767,0.9999256792988623,1.9546411615564085e-20,7.367277755864651e-16,1.4340649020289553e-12,4.146332577566968e-15,2.7006027783521047e-11,2.4944096371761778e-09,1.9464187756302863e-16,5.651390587802732e-22,1.0697916515950646e-16,9.536782972369244e-31,2.0645965555429693e-42,2.989139619994878e-16,6.23584560527367e-08,3.11108911899642e-16,9.290882543811445e-25,4.666611508454731e-21,3.9048979862389994e-30,5.363001012244108e-16,3.446882512567533e-36,7.268508485928343e-16,3.560056716400415e-15,1.3209107782084524e-23,8.539649502358228e-21,1.734477023592633e-23,1.4682495880773444e-26,8.308462687326197e-34,2.702713880323882e-32,1.6619823114638875e-23,3.3984784422993966e-25,6.332916610617384e-26,1.1952085992315823e-27,3.593949510948289e-26,2.4944047120581954e-09,9.422331099953843e-16,1.1992887177714471e-21,2.6778337801963064e-18,3.4776040152400253e-17,1.915769727939115e-16,1.4337645771083955e-12,4.196841562350943e-16,8.719731723487929e-21,5.663959356942557e-19,7.431820528954039e-05,2.039949413007704e-24,1.5617249442133478e-39,4.8552685402854565e-25,2.0348315490712644e-31,1.2933776279600158e-31,1.1313647961348186e-36,4.877427335634979e-36,6.401628530886237e-33,1.6184959777959856e-31,2.8696956883849804e-53,4.3014639747714954e-20,8.194494951961613e-25,1.0218032611660184e-38,1.0712153679988648e-41,4.131549931520478e-43,1.1631673078403693e-38,4.7022749526493006e-36,1.0864827916182743e-57,6.235701754503198e-08,2.70059613001482e-11,1.8249510333904426e-19
8.941544606131431e-12,0.3620321287612644,3.76,0.0,1.0028054466553367,0.9999147043467688,2.989158355744488e-20,9.793962295599428e-16,1.900637037571409e-12,4.9466504798649075e-15,3.1090661724906735e-11,2.8716688628325044e-09,2.5797195925148427e-16,8.623020449884336e-22,1.6322561142475485e-16,1.4539369076810366e-30,4.658705711473284e-42,4.171207168137465e-16,7.179005305072277e-08,4.123310749167463e-16,1.5359651191440297e-24,6.18445759999693e-21,5.982029325193381e-30,7.107911806464506e-16,6.051604276921768e-36,9.645049516180053e-16,4.71835458825997e-15,2.0154490434900698e-23,1.2926423448226375e-20,2.6465030637662474e-23,2.2403103568718068e-26,1.4539944500908571e-33,4.7298537003616496e-32,2.534302011571056e-23,5.185137506152592e-25,9.377087756490951e-26,1.8238008277629335e-27,5.483730668695648e-26,2.8716623482025687e-09,1.2485320824218959e-15,1.5923438671035246e-21,3.5555476239818765e-18,4.6054914380084326e-17,2.534769332846111e-16,1.9002321969600752e-12,5.552309969376422e-16,1.1530495046842869e-20,7.492057658777071e-19,8.529277965620289e-05,3.1072253685982663e-24,2.7290320767109645e-39,7.408275027257953e-25,3.53215923163002e-31,2.182805029631857e-31,1.9856679975022414e-36,9.676586099286093e-36,1.1097153660866726e-32,2.8323187407327173e-31,6.567829349624191e-53,5.81482070182778e-20,1.2505718064674038e-24,2.0410345825295591e-38,2.399890369171404e-41,9.262991234561216e-43,2.3290720521473487e-38,9.392730172262243e-36,2.4866168200354224e-57,7.178814651113938e-08,3.109056081130634e-11,2.4709360769053765e-19
1e-11,0.3620321293540348,3.76,0.0,1.0028054378135915,0.9999048743712998,4.189776704914545e-20,1.2283266074571731e-15,2.377209070683453e-12,5.7074349394367656e-15,3.4771046149874254e-11,3.21158715255183e-09,3.226606042006213e-16,1.2062000611809932e-21,2.2831513800766726e-16,2.0322672005158744e-30,8.929318073236888e-42,5.453227902214465e-16,8.028820047661127e-08,5.157237957357895e-16,2.304244199065775e-24,7.734681051303925e-21,8.399797376709714e-30,8.890242734174042e-16,9.473953214435024e-36,1.2076690591127838e-15,5.90149059587193e-15,2.81920433363032e-23,1.7980274950420626e-20,3.701963310906039e-23,3.1338046108429315e-26,2.26926144404118e-33,7.38200784594043e-32,3.5434028973021417e-23,7.252614726657814e-25,1.28369823288193e-25,2.5513149755990846e-27,7.670719229711301e-26,3.211579018933534e-09,1.5613047719404368e-15,1.99484476895832e-21,4.454374630897953e-18,5.75629257100348e-17,3.1655173204950956e-16,2.376695052726772e-12,6.933306029457409e-16,1.4392263530072118e-20,9.354158445801638e-19,9.51224147290351e-05,4.3396505172315825e-24,4.253564540459527e-39,1.0362792412840321e-24,5.4828336065972725e-31,3.3177701455256775e-31,3.10765269968628e-36,1.6717451845686547e-35,1.7204605287960532e-32,4.420316937960097e-31,1.2722337574303328e-52,7.400818442668167e-20,1.749616798106742e-24,3.5416951065295963e-38,4.5771524645051313e-41,1.7676477877314777e-42,4.0504693299571744e-38,1.6298713877718475e-35,4.816747957397771e-57,8.028581586887111e-08,3.477090550781473e-11,3.1370492485881745e-19
1.0116262351080303e-11,0.3620321293540348,3.76,0.0,1.002805436842401,0.9999037980139371,4.3385727299293246e-20,1.2574291354913753e-15,2.432802251795718e-12,5.793302550588303e-15,3.5175305714214824e-11,3.248924098085804e-09,3.302067519779238e-16,1.2487610158998514e-21,2.363704710725737e-16,2.1038048820564533e-30,9.54162828227939e-42,5.607296630599743e-16,8.122164991459405e-08,5.277848514392279e-16,2.4033751544154668e-24,7.915508709122082e-21,8.699893246625537e-30,9.098156908846401e-16,9.9224231298265e-36,1.2360598757164496e-15,6.039506795202457e-15,2.918676585818212e-23,1.8604521147012093e-20,3.832587442501328e-23,3.244384479723248e-26,2.3758855271079033e-33,7.728870199385094e-32,3.668266980681281e-23,7.508476124349061e-25,1.3261810671162461e-25,2.641356234115784e-27,7.941381811220743e-26,3.24891577588702e-09,1.5977848824579253e-15,2.0418592494377233e-21,4.559364048978518e-18,5.89045982523108e-17,3.2390036672656313e-16,2.432275351463104e-12,7.094189264028253e-16,1.4725537026941856e-20,9.57106363054278e-19,9.619873469915071e-05,4.4920117070192035e-24,4.452791775163811e-39,1.0728444519758758e-24,5.737527455794486e-31,3.464661035629978e-31,3.254650019214554e-36,1.7683463323863762e-35,1.8001461473539596e-32,4.627999099114907e-31,1.3608112715988656e-52,7.588258562452886e-20,1.8113860910814767e-24,3.7478522251567394e-38,4.88882256086039e-41,1.888108992405666e-42,4.2872220135860403e-38,1.7247442015980868e-35,5.152107365989121e-57,8.121920953883806e-08,3.5175160161581925e-11,3.2150756164480597e-19
1.2465697840978049e-11,0.3620321305395752,3.76,0.0,1.0028054172165424,0.9998821894916616,8.154198672411731e-20,1.920815169327467e-15,3.693898626410263e-12,7.626761189111811e-15,4.334462913705781e-11,4.003422700506779e-09,5.01390081127419e-16,2.3364876503852014e-21,4.4222923491797516e-16,3.9298237380993355e-30,3.234554085758283e-41,9.328149879267968e-16,1.0008484324003012e-07,8.01385635838498e-16,5.192047063643984e-24,1.2017003841458623e-20,1.642887627671762e-29,1.3814625940410016e-15,2.2957419489032778e-35,1.8813430118578516e-15,9.170356000696573e-15,5.460829347441964e-23,3.4500790094907363e-20,7.170934112119377e-23,6.070505928308758e-26,5.456414821544686e-33,1.7750431292493976e-31,6.858245033350954e-23,1.4046857750078953e-24,2.396022420934639e-25,4.942769921268275e-27,1.4858682279135242e-25,4.003410114392255e-09,2.425037608957202e-15,3.111446960866019e-21,6.947934847259109e-18,8.930153738500397e-17,4.901422787120963e-16,3.693072172085181e-12,1.0733117261534911e-15,2.2257876084199683e-20,1.4475842962367782e-18,0.00011780650121194114,8.37573543514453e-24,1.0196090426994734e-38,2.0073375221406585e-24,1.3076344605479958e-30,7.61747954008734e-31,7.524565915816923e-36,4.924124427277583e-35,4.091676327983964e-32,1.0628005146832026e-30,4.696857777562188e-52,1.1961166454413754e-19,3.390470942443346e-24,1.0495745662080275e-37,1.6453272056564061e-40,6.360265169840421e-42,1.206579850537432e-37,4.830110459436592e-35,1.778256548954335e-56,1.0008113778643687e-07,4.334435837961207e-11,4.997687408141535e-19
1.4815133330875795e-11,0.36203213172511567,3.76,0.0,1.0028053975907003,0.9998608503310947,1.374958431929145e-19,2.72933933606284e-15,5.217327575998426e-12,9.64901230205122e-15,5.151400865228172e-11,4.757905649010752e-09,7.081910924803445e-16,3.9221575682083466e-21,7.422993613261013e-16,6.585987181114677e-30,8.888691167295353e-41,1.432482432094134e-15,1.1894803602912814e-07,1.131908076514669e-15,9.919809743668704e-24,1.697065332502749e-20,2.7860948302036247e-29,1.9512360423625296e-15,4.6064632545327094e-35,2.663636156666114e-15,1.295256824673922e-14,9.166606742378096e-23,5.756061659640034e-20,1.2037513039774534e-22,1.0190485082892969e-25,1.0860157850500341e-32,3.5330401675547313e-31,1.150601409067993e-22,2.3576743511279615e-24,3.9242705296567147e-25,8.298341219393205e-27,2.494260858029065e-25,4.757887942937432e-09,3.4237628868832123e-15,4.410404249245923e-21,9.848790364873112e-18,1.259372360055893e-16,6.899543121792162e-16,5.216122992666663e-12,1.5105556824461573e-15,3.1295777050632154e-20,2.0366479800432193e-18,0.00013914490576855847,1.401136968563017e-23,2.0234130287196346e-38,3.36962385709626e-24,2.591700682478702e-30,1.4694564299242583e-30,1.5085683019689363e-35,1.1516551911748568e-34,8.088132711694884e-32,2.1152275574504525e-30,1.3076457729597538e-51,1.7511040335393322e-19,5.693596223892369e-24,2.460949394779989e-37,4.502567782488928e-40,1.7416503204959155e-41,2.8428733125165133e-37,1.132525426137535e-34,4.950819824467604e-56,1.1894280230254637e-07,5.1513555954491433e-11,7.17247962866994e-19
1.716456882077354e-11,0.3620321329106561,3.76,0.0,1.0028053779648747,0.9998397771757205,2.1479000457937928e-19,3.685454686969549e-15,7.003062857222198e-12,1.1862359417424113e-14,5.968345485900928e-11,5.512373145497645e-09,9.506090235584445e-16,6.099604736876174e-21,1.1543188169927615e-15,1.0225505765498438e-29,2.1089472792911353e-40,2.0770296470947363e-15,1.3781122828198401e-07,1.5193490321854566e-15,1.734050510213607e-23,2.2776014692313702e-20,4.3814184585603346e-29,2.619131348956068e-15,8.364012620699165e-35,3.58386605815692e-15,1.7386107989766656e-14,1.425521096992603e-22,8.911608901631616e-20,1.8720304367802915e-22,1.5848200838311803e-25,1.9546600001144998e-32,6.359083025201585e-31,1.7885467265425344e-22,3.666091327189414e-24,5.9923678144935315e-25,1.2907065990136112e-26,3.8789887637438007e-25,5.512349474224983e-09,4.593732810668625e-15,5.941083353600765e-21,1.3267148762443373e-17,1.6878222262496984e-16,9.22991826228748e-16,7.001395986992114e-12,2.020353148028135e-15,4.1818570623382187e-20,2.7231306057650894e-18,0.00016021730488542782,2.171439089530526e-23,3.631113437823393e-38,5.2403167952004974e-24,4.6545376276404854e-30,2.5830025501627046e-30,2.736648251917411e-35,2.381774893079662e-34,1.4487798470605642e-31,3.8068753964518555e-30,3.133265255607873e-51,2.4327576518375587e-19,8.857865628275476e-24,5.092748992206864e-37,1.0657824372633929e-39,4.1244846754232214e-41,5.911485227661029e-37,2.3436840251595597e-34,1.1862717003009202e-55,1.378042031016657e-07,5.968275288647205e-11,9.738756705881242e-19
2.0415631491888765e-11,0.3620321345511635,3.76,0.0,1.0028053508074035,0.9998110494729435,3.6365234016775374e-19,5.256473983227183e-15,9.906666563306907e-12,1.5244563837507545e-14,7.098816463351205e-11,6.556352484730976e-09,1.344799016394658e-15,1.0263230675284075e-20,1.94207825197891e-15,1.7166659843560193e-29,5.9161639263876215e-40,3.2400277736204912e-15,1.6391342107579416e-07,2.149344552544802e-15,3.3700308066836435e-23,3.2213153033508766e-20,7.498830593968846e-29,3.705162441398432e-15,1.695911131644789e-34,5.086449764276692e-15,2.459523539131728e-14,2.398501169753732e-22,1.4927100420746942e-19,3.149884006831104e-22,2.6666994879316853e-25,3.909476664544821e-32,1.2719117995192691e-30,3.0078276923057833e-22,6.16745891920706e-24,9.89596891489864e-25,2.1721637521049803e-26,6.5268081998913515e-25,6.556319185109994e-09,6.49470199770579e-15,8.445731093422314e-21,1.8860513649816896e-17,2.382558720293536e-16,1.2996247253299225e-15,9.904210837220349e-12,2.843986891168462e-15,5.879074825402274e-20,3.831588856073157e-18,0.00018894396077256064,3.636116895405177e-23,7.232419915351164e-38,8.817372222204682e-24,9.301543543105807e-30,5.040718643725598e-30,5.541076914759848e-35,5.6333809763960644e-34,2.884739021359994e-31,7.613472206523592e-30,8.880064681328499e-51,3.6013823775113238e-19,1.491218880650178e-23,1.202908041742262e-36,2.986395505393555e-39,1.1562228037544433e-40,1.4060310028138844e-36,5.535813301545248e-34,3.3620420140256095e-55,1.6390348291454905e-07,7.098698695575851e-11,1.3934568392351348e-18
2.366669416300399e-11,0.3620321361916708,3.76,0.0,1.0028053236499634,0.9997828161186338,5.700087634271866e-19,7.121294438534949e-15,1.3312416379165414e-11,1.900319130255029e-14,8.22930504797611e-11,7.600303138616364e-09,1.8071849134290425e-15,1.5988257140795593e-20,3.025118648052873e-15,2.668264171795192e-29,1.4295767102575267e-39,4.75928567496177e-15,1.90015612843339e-07,2.888313701102971e-15,5.961712156173001e-23,4.3279138561283724e-20,1.190275346098766e-28,4.979056553262651e-15,3.108740644202494e-34,6.8573180174818025e-15,3.3051366964918726e-14,3.7362921785106733e-22,2.3177308642478765e-19,4.906940965595772e-22,4.1543475290759135e-25,7.058429841219792e-32,2.2964735748793674e-30,4.683556575678367e-22,9.60602550821585e-24,1.5204920297450525e-24,3.3844825658289343e-26,1.0167583529473105e-24,7.600258641566196e-09,8.722533976896733e-15,1.1404815472019157e-20,2.5468419734888892e-17,3.1948565541536385e-16,1.7383320625245336e-15,1.3308985267706747e-11,3.8029724475489404e-15,7.851404349037389e-20,5.121367611369011e-18,0.00021717626771784504,5.637189550937985e-23,1.300353440786443e-37,1.3735846314359392e-23,1.6805017694268762e-29,8.934705678063051e-30,1.0141406984677932e-34,1.1748633642473674e-33,5.193224154199109e-31,1.374480575490226e-29,2.1609768131722965e-50,5.052649973627078e-19,2.3242802762835157e-23,2.5014655387876916e-36,7.22017113182344e-39,2.7961358604813576e-40,2.944356315615472e-36,1.1511868103123074e-33,8.181578737899802e-55,1.9000225782649871e-07,8.229121979516684e-11,1.887769788584472e-18
2.6917756834119216e-11,0.362032137832178,3.76,0.0,1.002805296492553,0.9997550686047828,8.438026279201333e-19,9.286411755945299e-15,1.7220244540172267e-11,2.3144342847191708e-14,9.359814047170673e-11,8.644225618928224e-09,2.337764781617155e-15,2.352326920279414e-20,4.45038694575605e-15,3.9170573279904794e-29,3.078412444096748e-39,6.680503044952411e-15,2.161178035849859e-07,3.736248560445617e-15,9.824630393292622e-23,5.597280857425856e-20,1.7871438180174135e-28,6.440801964699038e-15,5.287506685726245e-34,8.898846166371836e-15,4.275441318938343e-14,5.496943098681152e-22,3.401512442668304e-19,7.21949142686102e-22,6.112390254848831e-25,1.18097084230931e-31,3.842441738539064e-30,6.888122007988368e-22,1.413060241276412e-23,2.2134903910992483e-24,4.980483025751731e-26,1.4959397463092597e-24,8.64416838408632e-09,1.1276629256452776e-14,1.482456768723554e-20,3.310446253659161e-17,4.123948119401518e-16,2.2382334458637824e-15,1.7215636839645298e-11,4.8952767350856e-15,1.009363065611832e-19,6.5895050987229526e-18,0.0002449227337291568,8.254096040911387e-23,2.166624124024142e-37,2.020929537127331e-23,2.8162562450497693e-29,1.4735932792412802e-29,1.722007388612378e-34,2.2294943847471704e-33,8.67251228536272e-31,2.2995132025230933e-29,4.681393749584625e-50,6.809322065410183e-19,3.4214876838523457e-23,4.7289730917134994e-36,1.5569950829639677e-38,6.030835957289972e-40,5.604781976862721e-36,2.176308168204519e-33,1.772401783300992e-54,2.1610052787405575e-07,9.359545140535833e-11,2.456675550964038e-18
3.016881950523444e-11,0.3620321394726853,3.76,0.0,1.0028052693351721,0.99972779857096,1.1951957478112272e-18,1.1758320127265284e-14,2.1630083952743595e-11,2.767411856351197e-14,1.0490346267952864e-10,9.688120428565396e-09,2.9365367213107985e-15,3.3116836861701846e-20,6.264810025561652e-15,5.502426348753486e-29,6.059800768797474e-39,9.049327680850016e-15,2.422199933011467e-07,4.6931413670834015e-15,1.531977390825983e-22,7.029300407855373e-20,2.5712638398594266e-28,8.090387220858233e-15,8.489487505016215e-34,1.1213378767776207e-14,5.3704286309845845e-14,7.738490710321168e-22,4.7793414616587425e-19,1.0163820198310117e-21,8.605456674802562e-25,1.8631919038454817e-31,6.062338619495439e-30,9.693841061378568e-22,1.9889881809402818e-23,3.0901558897062655e-24,7.01302184232402e-26,2.1060321910199115e-24,9.688048944325209e-09,1.415639003659167e-14,1.8711218424864775e-20,4.178214785781048e-17,5.16907096515305e-16,2.7984610856630123e-15,2.162408383078806e-11,6.118897539143598e-15,1.2600638652409922e-19,8.233089285700953e-18,0.00027219171923651434,1.1564683954966226e-22,3.4041087689340517e-37,2.8451260793042586e-23,4.4529833945144644e-29,2.2981943970121033e-29,2.7598871663299125e-34,3.9318810142556536e-33,1.3665668934322094e-30,3.6276096172529635e-29,9.268826783920749e-50,8.893775412099815e-19,4.819432436879984e-23,8.30347431150219e-36,3.0711374303310786e-38,1.1897328527720665e-39,9.908513340837563e-36,3.821339693297188e-33,3.509229516478499e-54,2.421982930930494e-07,1.0489968178699172e-10,3.1000330097896642e-18
