Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89)
5.961520272842683e-10,0.2421461304193585,3.76,0.0,0.8431071110240815,0.999751417078268,4.028035508725094e-17,3.4967882003578725e-14,1.1290886209734488e-11,1.7138601472326484e-14,1.0238454914085808e-12,1.6623813851972516e-09,8.024970324681762e-16,6.066470528676943e-20,3.308687518379557e-14,2.1745898212591163e-31,2.5503075822621115e-43,3.3999828071406925e-14,9.617662731057863e-09,4.456588451195642e-16,4.295587940412186e-22,1.294854374416255e-22,2.142650336619763e-28,9.824679274243205e-15,1.2506495470045972e-32,3.335600350000569e-14,3.351566283934154e-15,9.212776635818965e-25,6.943682370421201e-20,1.5484670270506603e-22,1.9353844818347255e-26,3.0200204207318513e-33,1.515001613710022e-31,2.2821467306080206e-22,4.3498989404450384e-24,4.953652226285628e-25,2.143547981804709e-28,1.204026707078206e-26,1.6621182448978705e-09,2.3940196726361944e-13,3.809940627724486e-21,9.967920491764824e-17,2.063373210048115e-16,2.737953644109403e-15,1.1271208082889515e-11,2.342875362038056e-15,6.768953857832931e-22,7.979540722356315e-20,0.000248581247754036,8.110123410615715e-23,7.887524085254828e-38,1.1534878848359983e-24,2.721119228000389e-30,2.7905094308242986e-28,1.6627582046226328e-32,3.776286171293924e-33,4.646000259248898e-33,1.0600789002285039e-27,3.231215459260059e-50,1.5031453144644636e-19,1.7085829821623575e-23,4.2151583897865624e-48,3.194544156528457e-36,7.622208957196385e-38,0.0,0.0,3.65788447460814e-54,9.606339945033568e-09,1.0120459729823453e-12
6.116897124614056e-10,0.2421461304301922,3.76,0.0,0.8431071107300617,0.9997508474197021,4.35939977939821e-17,3.69039776234546e-14,1.1886501611855201e-11,1.8133237657581827e-14,1.0511689401442838e-12,1.7057059562137566e-09,8.448720371372201e-16,6.553166119339392e-20,3.570006104384061e-14,2.3319098767387157e-31,2.8796248653695963e-43,3.6528801502320464e-14,9.868330831569134e-09,4.691819465710852e-16,4.760799618379808e-22,1.3615779715850855e-22,2.4221002655893373e-28,1.0343255845759742e-14,1.4509192127057258e-32,3.514633134357229e-14,3.528471983572237e-15,9.951546691956766e-25,7.50060777178704e-20,1.6726781490340514e-22,2.0906981344975883e-26,3.3478268730853015e-33,1.6791874288650836e-31,2.4651193104267216e-22,4.698620315839018e-24,5.350720719738289e-25,2.315825073117078e-28,1.3006111731860063e-26,1.7054293642270112e-09,2.520036692014442e-13,4.1086788832058384e-21,1.0629191570285389e-16,2.147935774689628e-16,2.838977274688794e-15,1.1865313297324997e-11,2.4375424403285607e-15,6.983248011687004e-22,8.239123556163127e-20,0.00024915086238309745,8.663939634098662e-23,8.637345130319951e-38,1.2460155317907661e-24,3.0199508990911637e-30,3.0912744953578007e-28,1.9273322581509654e-32,4.2940016782970044e-33,5.1157052938943114e-33,1.1744439753986718e-27,3.770029419850144e-50,1.5958157264197913e-19,1.8459863047271548e-23,4.918047508484231e-48,3.723638600051056e-36,8.901158702550523e-38,0.0,0.0,4.2678466532147345e-54,9.856410306795207e-09,1.038423137780067e-12
6.272273976385429e-10,0.24214613044102584,3.76,0.0,0.8431071104360417,0.999750330414849,4.708880360684676e-17,3.889679355453638e-14,1.249739307997556e-11,1.9160388943080972e-14,1.0785416445870261e-12,1.7490305081519343e-09,8.883371949678625e-16,7.065214808670512e-20,3.8445989386524444e-14,2.496376533084808e-31,3.241553560790321e-43,3.917735271547156e-14,1.0118998945561498e-08,4.933094911131178e-16,5.2627921825620825e-22,1.429894893259763e-22,2.7297823419431185e-28,1.0875157814512475e-14,1.677114263728544e-32,3.698435818990234e-14,3.709923465795039e-15,1.0728766369373798e-24,8.086533015686522e-20,1.8033578391804472e-22,2.2541069371652585e-26,3.701661775700776e-33,1.8563680511969788e-31,2.657611111968707e-22,5.065480475842979e-24,5.768452696557613e-25,2.4971081999310065e-28,1.402225686641315e-26,1.748740154540726e-09,2.6492653637453917e-13,4.422629473366144e-21,1.1315233184926987e-16,2.2332686801145076e-16,2.940439290938333e-15,1.2474621253886576e-11,2.5330039901673584e-15,7.197689042389748e-22,8.498984509110777e-20,0.0002496678232838402,9.238227365635098e-23,9.43521596881275e-38,1.3433617591194126e-24,3.3426486287787594e-30,3.415640029199215e-28,2.2259327276104438e-32,4.86696591159087e-33,5.6184112531626376e-33,1.2977927572868788e-27,4.38169158029981e-50,1.6913938740950705e-19,1.9905814864853674e-23,5.715967956624193e-48,4.323594969469432e-36,1.0354490892917143e-37,0.0,0.0,4.9602763436934025e-54,1.0106465313710703e-08,1.0648002981938617e-12
6.427650828156802e-10,0.24214613045185956,3.76,0.0,0.8431071101420218,0.9997498612081483,5.077001933016976e-17,4.0946675648563726e-14,1.3123558122042455e-11,2.022040224850685e-14,1.1059648519276457e-12,1.7923550432199505e-09,9.328925051237705e-16,7.603259788984529e-20,4.132785795639707e-14,2.6681664822192043e-31,3.638418951812129e-43,4.194801309004963e-14,1.0369667073670065e-08,5.180414419118353e-16,5.803452488532069e-22,1.4997993517947992e-22,3.0677589803778097e-28,1.1420384376185686e-14,1.931834215277172e-32,3.887012200297929e-14,3.895920456857499e-15,1.154540861779846e-24,8.702193100831207e-20,1.9406700594223236e-22,2.425816603326816e-26,4.0828740812572925e-33,2.0472114746118264e-31,2.859862702257615e-22,5.450937547872329e-24,6.2073715714030995e-25,2.687628241284086e-28,1.5089977534803462e-26,1.7920506200476434e-09,2.781704183394181e-13,4.752169866308514e-21,1.202623416762401e-16,2.319337453542216e-16,3.042308432629531e-15,1.3099127860819746e-11,2.6292221094066162e-15,7.412264280813521e-22,8.759098536199598e-20,0.00025013698601636673,9.833046223701759e-23,1.0282753262051216e-37,1.4456487056426912e-24,3.6904386505984046e-30,3.7647993019101366e-28,2.5619497724758614e-32,5.499481698574487e-33,6.1554384683624405e-33,1.4305801392092769e-27,5.073871186849394e-50,1.7898815703337973e-19,2.1425535840453587e-23,6.61892435569911e-48,5.0017690588441165e-36,1.200078843071379e-37,0.0,0.0,5.743855485426985e-54,1.0356504966707983e-08,1.0911774542237314e-12
6.583027679928174e-10,0.24214613046269318,3.76,0.0,0.8431071098480016,0.9997494353868674,5.464292366046828e-17,4.3053969687996824e-14,1.376499424168023e-11,2.1313624419269496e-14,1.1334398091533554e-12,1.8356795634281395e-09,9.785379668208942e-16,8.167944213770638e-20,4.43488614553964e-14,2.847461591768697e-31,4.072656476029971e-43,4.484329988596382e-14,1.0620335216543215e-08,5.433777621125992e-16,6.384714343949246e-22,1.5712855873626456e-22,3.438188041284633e-28,1.1978934725910823e-14,2.217866725917759e-32,4.080365894351854e-14,4.0864626828665344e-15,1.2402446217553624e-24,9.348322951835578e-20,2.0847787550510268e-22,2.6060328514648994e-26,4.4928476338288615e-33,2.2524024155429523e-31,3.0721145882163436e-22,5.85544953170206e-24,6.668000707424483e-25,2.8876161806287337e-28,1.6210548667015444e-26,1.8353607647715912e-09,2.9173516474045116e-13,5.097677523066316e-21,1.2762374821157246e-16,2.406109155380431e-16,3.1445556294790114e-15,1.3738829026626232e-11,2.7261607017113667e-15,7.626962537426935e-22,9.0194434231741e-20,0.000250562763313295,1.0448446023572583e-22,1.1181577108586493e-37,1.552998497781478e-24,4.064577224578133e-30,4.139974021431684e-28,2.939017695097678e-32,6.196068986158663e-33,6.728118891105208e-33,1.5732718910798404e-27,5.854826760713773e-50,1.8912803941415621e-19,2.3020877718486603e-23,7.63769004330363e-48,5.7660687664144196e-36,1.3860089482042359e-37,0.0,0.0,6.627933104164803e-54,1.0606529266715514e-08,1.117554605869679e-12
6.738404531699547e-10,0.24214613047352684,3.76,0.0,0.8431071095539816,0.999749048928056,5.871282718027226e-17,4.521902138510399e-14,1.4421698938265388e-11,2.2440402226104275e-14,1.1609677630474225e-12,1.8790040706127013e-09,1.0252735793213188e-15,8.75991119769251e-20,4.751219171639496e-14,3.034449146643105e-31,4.546815392985462e-43,4.7865716317963505e-14,1.0871003374842517e-08,5.693184148323934e-16,7.008558490924003e-22,1.6443478678224601e-22,3.8433247660607033e-28,1.2550808058104036e-14,2.538196139534079e-32,4.278500345796782e-14,4.281549869724136e-15,1.330085178043582e-24,1.0025657419345773e-19,2.235847854745381e-22,2.79496140508903e-26,4.9330012501462354e-33,2.4726423117103134e-31,3.2946072167181583e-22,6.279474299585556e-24,7.150863416421306e-25,3.0973031058065515e-28,1.7385245062668228e-26,1.878670592575228e-09,3.0562062530398127e-13,5.459529897728073e-21,1.3523827312224433e-16,2.4935523084944325e-16,3.2471538276875714e-15,1.439372065987508e-11,2.823785386695486e-15,7.841773625174851e-22,9.279999179422967e-20,0.0002509491781250865,1.108446731435854e-22,1.2133310654039886e-37,1.6655332495780813e-24,4.4663506998974895e-30,4.542414264521955e-28,3.3610260456977113e-32,6.961470117794897e-33,7.33779562563586e-33,1.726344634369855e-27,6.733435424303022e-50,1.9955917407969695e-19,2.469369342167908e-23,8.783845329532509e-48,6.624980262960001e-36,1.5953962514590724e-37,0.0,0.0,7.622558510652889e-54,1.0856538214662462e-08,1.1439317531317051e-12
6.89378138347092e-10,0.24214613048436048,3.76,0.0,0.8431071092599616,0.9997486981854163,6.298507235122487e-17,4.744217638167071e-14,1.5093669707087996e-11,2.3601082364867505e-14,1.1885499601887828e-12,1.9223285664415686e-09,1.0730993419317458e-15,9.379803816503856e-20,5.082103781171735e-14,3.229322048819735e-31,5.0635625362771156e-43,5.101775162883636e-14,1.1121671549242656e-08,5.958633631587967e-16,7.677012588395118e-22,1.718980488611932e-22,4.285523691661363e-28,1.3136003566447226e-14,2.896012290040022e-32,4.481418835391811e-14,4.4811817431196574e-15,1.4241597750459481e-24,1.0734931280127903e-19,2.394041270591324e-22,2.992807992757761e-26,5.40478880388429e-33,2.708649320919894e-31,3.527580974624538e-22,6.723469596348073e-24,7.65648295897307e-25,3.316920209022659e-28,1.8615341391028133e-26,1.9219801071658305e-09,3.198266498373836e-13,5.8381044375211704e-21,1.4310756010072323e-16,2.581636837319903e-16,3.3500778811747825e-15,1.5063798669179554e-11,2.92206342437383e-15,8.056688975760241e-22,9.540748391378733e-20,0.0002512998767496178,1.1741141829779457e-22,1.3139579975669135e-37,1.7833750627108695e-24,4.897075558729099e-30,4.973398407465536e-28,3.832131075831358e-32,7.8006551040629e-33,7.985822518325628e-33,1.890285817186552e-27,7.719223237744013e-50,2.1028167926200832e-19,2.644583705095026e-23,1.0069817071328132e-47,7.587595021168837e-36,1.8305584005741157e-37,0.0,0.0,8.738515642971317e-54,1.1106531811478757e-08,1.1703088960098147e-12
7.049158235242292e-10,0.24214613049519415,3.76,0.0,0.8431071089659412,0.9997483798647333,6.746503350736474e-17,4.972378024925845e-14,1.5780904039715265e-11,2.479601145662751e-14,1.2161876469516827e-12,1.9656530524253782e-09,1.1220152540006427e-15,1.0028265106987665e-19,5.427858617280727e-14,3.432279024105216e-31,5.62568603195826e-43,5.430188116273307e-14,1.1372339740431367e-08,6.230125701564694e-16,8.39215119459284e-22,1.7951777726603819e-22,4.767240561500372e-28,1.3734520444034759e-14,3.2947193454111344e-32,4.689124487673412e-14,4.685358028578573e-15,1.5225656404694351e-24,1.1476879237108993e-19,2.5595228980910235e-22,3.199778348087736e-26,5.9096993104411564e-33,2.9611583198679656e-31,3.7712761888074982e-22,7.187893039450622e-24,8.185382544535245e-25,3.546698786820031e-28,1.9902112191020894e-26,1.9652893121061995e-09,3.3435308823177853e-13,6.233778582847334e-21,1.5123317827072217e-16,2.670334006691361e-16,3.4533044318791423e-15,1.574905896336443e-11,3.0209636389386017e-15,8.271701687357441e-22,9.801676159522261e-20,0.0002516181534014687,1.2418492943405706e-22,1.4202013891730304e-37,1.906646026501065e-24,5.3580983894692e-30,5.434233056880888e-28,4.3567672397558546e-32,8.718826891773462e-33,8.673563691318436e-33,2.0655936893912535e-27,8.822395701087053e-50,2.2129565241974094e-19,2.8279163885178864e-23,1.1508918462966112e-47,8.663636961200581e-36,2.0939816623090285e-37,0.0,0.0,9.987357596434625e-54,1.1356510058094912e-08,1.1966860345040095e-12
7.204535087013665e-10,0.24214613050602773,3.76,0.0,0.8431071086719208,0.9997480909774381,7.215811684888099e-17,5.206417848942395e-14,1.6483399424381545e-11,2.6025536047803326e-14,1.2438820695054186e-12,2.008977529938224e-09,1.1720213149128638e-15,1.0705938066958009e-19,5.788802073423134e-14,3.643524843928287e-31,6.236099197125852e-43,5.772056643842423e-14,1.162300794910936e-08,6.507659988736763e-16,9.156095749578503e-22,1.872934070300366e-22,5.291034222674211e-28,1.4346357883521102e-14,3.737944800440209e-32,4.9016202787631057e-14,4.894078451511551e-15,1.6253999854229173e-24,1.225223591941806e-19,2.7324566161720267e-22,3.4160782097627995e-26,6.449257013882535e-33,3.2309209029643938e-31,4.025933126171949e-22,7.673202119053908e-24,8.738085331535288e-25,3.7868702400538315e-28,2.124683187124388e-26,2.008598210835323e-09,3.491997904639919e-13,6.646929767318367e-21,1.596166256271018e-16,2.759616360057025e-16,3.556811766032778e-15,1.644949745163396e-11,3.1204563409813845e-15,8.486805738593746e-22,1.0062769364836304e-19,0.00025190699664990826,1.3116536133280032e-22,1.5322243624558462e-37,2.0354682179195576e-24,5.8507958464782214e-30,5.926252980705792e-28,4.939658900848529e-32,9.721426627814668e-33,9.402393059664194e-33,2.2527772777946478e-27,1.0053868980022121e-49,2.32601176302765e-19,3.0195530380969846e-23,1.3115389770367617e-47,9.863490093743181e-36,2.388328951644838e-37,0.0,0.0,1.1381441972538364e-53,1.1606472955441857e-08,1.2230631686142936e-12
7.359911938785038e-10,0.24214613051686137,3.76,0.0,0.8431071083779006,0.999747828795553,7.706976043599671e-17,5.4463716533167403e-14,1.7201153346105018e-11,2.7290002609942827e-14,1.2716344738141288e-12,2.052302000237774e-09,1.2231175240844268e-15,1.1413465655283102e-19,6.165252307204187e-14,3.863270542917739e-31,6.8978448031549645e-43,6.127625522189986e-14,1.1873676175990244e-08,6.791236123384187e-16,9.971014557744317e-22,1.952243759149101e-22,5.859568501522425e-28,1.4971515077039105e-14,4.2295487175768923e-32,5.1189090437164115e-14,5.1073427371853516e-15,1.7327600045114813e-24,1.306173588249369e-19,2.9130062872111676e-22,3.641913321561521e-26,7.025021477390293e-33,3.5187053811908574e-31,4.291791993699855e-22,8.179854198123776e-24,9.315114427516262e-25,4.037666073865794e-28,2.265077470997836e-26,2.051906806688438e-09,3.643666065929396e-13,7.077935417859574e-21,1.6825933230657865e-16,2.8494576606454274e-16,3.660579676047722e-15,1.7165110043476098e-11,3.220513253477096e-15,8.70199534614747e-22,1.0324016006182499e-19,0.00025216913447256514,1.3835279423223812e-22,1.6501902473182978e-37,2.169963701604716e-24,6.376574701124407e-30,6.450821039382957e-28,5.585832387131851e-32,1.0814138915337955e-32,1.0173693936528616e-32,2.45235636144395e-27,1.1425302299259317e-49,2.4419832442494705e-19,3.2196794172582754e-23,1.490444058864336e-47,1.1198227015232217e-35,2.7164481945004874e-37,0.0,0.0,1.2933967549755238e-53,1.1856420504451025e-08,1.2494402983406692e-12
7.51528879055641e-10,0.24214613052769496,3.76,0.0,0.8431071080838801,0.9997475908362755,8.220543418234043e-17,5.692273974007943e-14,1.7934163286622547e-11,2.858975753928484e-14,1.2994461056365267e-12,2.0956264644721645e-09,1.2753038809607288e-15,1.2151490791846788e-19,6.557527249904682e-14,4.091733608730643e-31,7.614099548829969e-43,6.497138159813114e-14,1.2124344421800445e-08,7.08085373549437e-16,1.0839122770217105e-21,2.0331012439774932e-22,6.475614063386244e-28,1.560999121600487e-14,4.773633160630475e-32,5.3409934829586117e-14,5.325150610655186e-15,1.844742875915895e-24,1.3906113608224743e-19,3.101335757065837e-22,3.877489432393837e-26,7.638587676209807e-33,3.825296780990145e-31,4.56909293850525e-22,8.70830651255734e-24,9.916992889304088e-25,4.2993178976586055e-28,2.4115214855202133e-26,2.095215102903851e-09,3.79853386754291e-13,7.527172954846846e-21,1.7716266351743938e-16,2.9398328387179736e-16,3.7645893651221985e-15,1.7895892648436677e-11,3.3211074466396913e-15,8.917265371263402e-22,1.0585405377978604e-19,0.00025240704967203733,1.4574723770218006e-22,1.774262568708733e-37,2.3102545298856836e-24,6.93687194749877e-30,7.009328117206018e-28,6.30062831532062e-32,1.2002897064915176e-32,1.0988858721916063e-32,2.6648614469830867e-27,1.294913116653414e-49,2.560871595893689e-19,3.428481407194134e-23,1.6892293183197344e-47,1.2679638063482087e-35,3.081380918291059e-37,0.0,0.0,1.465901189463672e-53,1.21063527060546e-08,1.275817423683141e-12
7.670665642327783e-10,0.2421461305385286,3.76,0.0,0.8431071077898598,0.9997473748629819,8.757063984787095e-17,5.944159339836532e-14,1.8682426724567e-11,2.992514715669763e-14,1.3273182105255621e-12,2.1389509236795495e-09,1.3285803850166618e-15,1.2920656357452817e-19,6.965944613280653e-14,4.329138154533992e-31,8.38817845177096e-43,6.880836604257428e-14,1.2375012687279159e-08,7.376512454780549e-16,1.176268236729115e-21,2.1155009566126168e-22,7.142050268073834e-28,1.6261785491161406e-14,5.374551686128445e-32,5.567876168270221e-14,5.547501796778566e-15,1.9614457614683673e-24,1.4786103505022836e-19,3.2976088550901063e-22,4.1230122963188217e-26,8.291586091150187e-33,4.1514968431676625e-31,4.85807604786685e-22,9.25901617126641e-24,1.0544243723125495e-24,4.572057425070281e-28,2.564142632460205e-26,2.138523102622416e-09,3.956599811615726e-13,7.995019792174197e-21,1.8632792227059596e-16,3.0307179424867703e-16,3.8688233789754825e-15,1.8641841176168613e-11,3.422213278232905e-15,9.132612046045455e-22,1.084692858397197e-19,0.0002526229788716823,1.5334863419365041e-22,1.904605045408959e-37,2.4564627427943863e-24,7.533154806229978e-30,7.603193053802861e-28,7.089713986820248e-32,1.3293888344511755e-32,1.1849288540229088e-32,2.8908337440685146e-27,1.463860077995534e-49,2.6826772964201443e-19,3.6461450068477613e-23,1.9096226070003192e-47,1.432026065280458e-35,3.4863708858374517e-37,0.0,0.0,1.6571569180466882e-53,1.2356269561185464e-08,1.3021945446417111e-12
7.826042494099156e-10,0.24214613054936218,3.76,0.0,0.8431071074958392,0.9997471788622104,9.317091103219532e-17,6.202062272570334e-14,1.944594113596894e-11,3.129651770808088e-14,1.3552520338281484e-12,2.1822753787983826e-09,1.3829470357539436e-15,1.372160519377925e-19,7.390821898940575e-14,4.575715107679105e-31,9.223539213031873e-43,7.278961549292886e-14,1.2625680973178276e-08,7.678211910817116e-16,1.27440021410407e-21,2.199437355872886e-22,7.861867019340527e-28,1.692689709288004e-14,6.036918895001124e-32,5.799559549096048e-14,5.774396020317081e-15,2.0829658067451963e-24,1.5702439907821017e-19,3.501989394134452e-22,4.3786876725420714e-26,8.985682802952396e-33,4.498124021800461e-31,5.158981349236511e-22,9.832440156214794e-24,1.119738988467281e-24,4.856116473948502e-28,2.723068300558616e-26,2.1818308088977316e-09,4.1178624011274074e-13,8.48185333724628e-21,1.9575635219008472e-16,3.1220900877054143e-16,3.973265512208435e-15,1.9402951536777445e-11,3.523806331459163e-15,9.348032593442006e-22,1.1108578224161642e-19,0.0002528189355334352,1.611568627409501e-22,2.041381572908378e-37,2.608710368065336e-24,8.1669206137188e-30,8.233862575780081e-28,7.959095860968334e-32,1.4693559226867763e-32,1.275639278302123e-32,3.130825140850064e-27,1.6507799726644274e-49,2.807400700658132e-19,3.872856332879633e-23,2.153461797587366e-47,1.6133408794841352e-35,3.934872815421162e-37,0.0,0.0,1.868758833567169e-53,1.2606171070776867e-08,1.3285716612163851e-12
7.981419345870529e-10,0.2421461305601958,3.76,0.0,0.8431071072018185,0.9997470009935734,9.901181316863384e-17,6.466017286941858e-14,2.0224703994586077e-11,3.2704215364518634e-14,1.3832488206850474e-12,2.2255998306897943e-09,1.4384038326953148e-15,1.455498010343381e-19,7.832476410974224e-14,4.83170241833169e-31,1.0123786947313653e-42,7.691752342070208e-14,1.2876349280262277e-08,7.985951733093651e-16,1.378543767802856e-21,2.2849049274775313e-22,8.638166593647904e-28,1.760532521128267e-14,6.765620207953527e-32,6.036045959006101e-14,6.005833005977017e-15,2.2094001411721275e-24,1.665585707812439e-19,3.7146411705570245e-22,4.64472132542752e-26,9.72257959005231e-33,4.866013483174082e-31,5.472048810264685e-22,1.0429035322488037e-23,1.1876954279206086e-24,5.151726966324973e-28,2.88842586552957e-26,2.2251382247184566e-09,4.2823201399139224e-13,8.988050991023977e-21,2.0544914037345106e-16,3.213927406292516e-16,4.0779006825436174e-15,2.0179219640960033e-11,3.625863350541149e-15,9.563523993045338e-22,1.137034733913799e-19,0.00025299676004503913,1.691717427987224e-22,2.1847561879759148e-37,2.767119421144015e-24,8.839696804729606e-30,8.902811228548719e-28,8.915132345253857e-32,1.6208620628924846e-32,1.3711588716738522e-32,3.385398179535042e-27,1.857169481457254e-49,2.9350421270741414e-19,4.108801619646524e-23,2.42269932770005e-47,1.813320338798658e-35,4.43056143365438e-37,0.0,0.0,2.1024012475060697e-53,1.2856057235762262e-08,1.354948773407167e-12
