Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88)
5.382813180402913e-08,0.09856444176181905,3.76,0.0,0.6035576552926182,0.9948725578919111,0.00013273801832256485,0.0002643066447878439,0.0005515727899798092,0.0001834478908235196,0.0008286361798979408,0.00014553693446668528,3.395628924335924e-07,1.2858546926713436e-07,0.0008495423340019501,8.394938183408364e-13,3.241115961653819e-17,4.9139448717540546e-05,0.004296949138172686,5.809356834170687e-07,6.105946186182797e-06,7.11238222136901e-09,1.0176272881419967e-09,3.986465565245331e-06,2.2750688009324656e-12,1.9646765068184276e-05,1.6026982465221792e-05,2.59968406980043e-09,4.084114068436348e-06,8.44203655483151e-09,4.0434290177649125e-11,1.6575323580711953e-12,2.7768652309782263e-12,2.327815023944487e-09,2.9998031117706206e-10,1.6426488021161732e-10,1.4634382439300294e-12,4.61844171543698e-12,0.0019437585961464131,1.6693579605015742e-06,1.5370211583277786e-07,8.997286334660199e-09,5.777446265790538e-10,3.212206582553844e-10,0.0008142076326328866,3.053714076522183e-08,9.016865127197132e-13,2.8401912462062162e-11,0.003013991739013063,6.675178626732381e-10,1.963551793630183e-29,3.480585921771456e-10,2.533509155721476e-12,2.5982810854918676e-13,1.2789694703679445e-12,4.503501919251723e-12,6.151708886925765e-14,1.085624931424255e-12,6.116129182622234e-24,5.28891310745211e-10,4.931005845061427e-09,3.0640859833611725e-22,4.154440230594516e-15,1.292922953648953e-15,0.0,0.0,1.547391542486737e-28,0.0018139299459096546
5.45182025298644e-08,0.09856570046219877,3.76,0.0,0.6034574642047523,0.9948281846761797,0.00013807803994130105,0.00027063243786044515,0.0005568465530253249,0.00018721594012365751,0.0008503285494134077,0.0001474331967643672,3.4797512693789224e-07,1.373336832377325e-07,0.0008741318269033584,9.012182679018218e-13,3.567607671796853e-17,4.9755577632911847e-05,0.004365367815565473,5.93247496151256e-07,6.45212951234116e-06,7.479803510473842e-09,1.1050584323070648e-09,4.227838648471294e-06,2.4694326016522967e-12,2.0482586146958713e-05,1.649149703896032e-05,2.7542468039406825e-09,4.2845073906984584e-06,8.855742425080784e-09,4.514933367354466e-11,1.759402467509977e-12,2.9503393445809627e-12,2.419769231906905e-09,3.1660910546188096e-10,1.807984841326852e-10,1.5687354344804844e-12,4.974304826528635e-12,0.0019977131542741043,1.7168268414923661e-06,1.647043631809347e-07,9.064156256752671e-09,5.808619652693981e-10,3.2297730270219544e-10,0.0008239129902408475,3.138417836506183e-08,9.458518262166984e-13,3.0058873109235655e-11,0.0030138574335559203,7.026251028495826e-10,2.1342991361589532e-29,3.650492504534814e-10,2.695305802292871e-12,2.860982472680558e-13,1.3917917150936547e-12,4.859333132259639e-12,6.546683417634873e-14,1.1484683052814041e-12,6.785874649143748e-24,5.607615437956769e-10,5.2152616745175e-09,3.399621132077461e-22,4.483301360609197e-15,1.3973476410865018e-15,0.0,0.0,1.7168398421842894e-28,0.0018234891231657877
5.520827325569968e-08,0.09856696430074925,3.76,0.0,0.6033565987605507,0.9947835446104859,0.0001435442350753187,0.00027698387957830094,0.0005620395878218125,0.00019098173592287657,0.0008722176911871006,0.00014932745558639843,3.5647572316017067e-07,1.4659551980145553e-07,0.0008990234396576642,9.666060215555224e-13,3.922644908475272e-17,5.03639116505641e-05,0.004434085644397142,6.05636786181251e-07,6.812026526353658e-06,7.859671709322074e-09,1.19850109358904e-09,4.480888748356425e-06,2.677154111363939e-12,2.1341911175794854e-05,1.6962741061373813e-05,2.9186115702453086e-09,4.491537812815742e-06,9.283117887020132e-09,5.033519797703453e-11,1.865664250519018e-12,3.131465275769684e-12,2.513950329630593e-09,3.3389371880958396e-10,1.987124077263035e-10,1.6798357025845115e-12,5.351618931517732e-12,0.002052293927684933,1.7648646178800561e-06,1.763187158379431e-07,9.129687350050346e-09,5.839135357336599e-10,3.247002429608704e-10,0.000833492591537085,3.224098117260715e-08,9.915117215704761e-13,3.1783533719699326e-11,0.003013722318722878,7.389254196753167e-10,2.3172720562500184e-29,3.8259636866969176e-10,2.8649735367835583e-12,3.1457153157884647e-13,1.5125953899314376e-12,5.237228828119981e-12,6.961030195070634e-14,1.2140480088174114e-12,7.521142005989098e-24,5.939864176042806e-10,5.5118473547797855e-09,3.7679824003530125e-22,4.832587208260997e-15,1.508403029140854e-15,0.0,0.0,1.9028656269643988e-28,0.0018328486934450095
5.589834398153495e-08,0.09856823321184136,3.76,0.0,0.6032550657105958,0.9947386423611463,0.00014913707256267866,0.000283359083732903,0.000567152939676382,0.0001947443532334001,0.0008943001901250231,0.00015121962627479365,3.650639726340879e-07,1.563950938912417e-07,0.0009242137468811931,1.0358104555628666e-12,4.3083001131395093e-17,5.0964418313025293e-05,0.004503099322662288,6.181023454160964e-07,7.185916817628154e-06,8.252147091874913e-09,1.298260838106796e-09,4.745990175847146e-06,2.898915788955662e-12,2.2225029728640602e-05,1.744068792946748e-05,3.093342313482187e-09,4.705307201113346e-06,9.724371089747848e-09,5.603086217028616e-11,1.976416992715974e-12,3.320422976438263e-12,2.6103743291996862e-09,3.5184811389040055e-10,2.1809725577465692e-10,1.7969570952806713e-12,5.751301064251231e-12,0.0021074931066131105,1.8134641857689607e-06,1.8856893559811003e-07,9.193901953480302e-09,5.869005229461204e-10,3.2639011421972486e-10,0.0008429461008008695,3.3107423922039196e-08,1.0386893938620736e-12,3.3577288354839306e-11,0.0030135864086687568,7.764320944368745e-10,2.513153892740159e-29,4.0070812035005235e-10,3.0427703233805554e-12,3.453932407347963e-13,1.6417995015017866e-12,5.638160444920657e-12,7.395391538585356e-14,1.2824412158726329e-12,8.327540583536837e-24,6.285957356959649e-10,5.82110960058183e-09,4.1719800753293007e-22,5.203197847103767e-15,1.626389107873046e-15,0.0,0.0,2.106888116643197e-28,0.0018420122906781906
5.72784854332055e-08,0.09857078598830363,3.76,0.0,0.6030500239252944,0.9946480695755178,0.000160704361068384,0.00029617336444442543,0.0005771448295134647,0.00020225651354283404,0.0009390318144628703,0.0001549973717833726,3.8250056937271233e-07,1.7770771889830399e-07,0.0009754766789474234,1.1862970668972944e-12,5.180333018573033e-17,5.214184777451803e-05,0.004642000967143677,6.432574994573062e-07,7.976784384096332e-06,9.075537051955442e-09,1.5180012857315891e-09,5.3138612502951206e-06,3.3873967707102054e-12,2.4063790417302648e-05,1.8416580013746946e-05,3.4762667052241533e-09,5.1534646953472905e-06,1.0649331407298962e-08,6.912030492618207e-11,2.2117894054919864e-12,3.722548589915121e-12,2.8100130474585207e-09,3.89821808550826e-10,2.6166320793623176e-10,2.050155342035346e-12,6.621544801221304e-12,0.0022197153149216818,1.912320134740082e-06,2.1507436613374022e-07,9.318469740550768e-09,5.926853843264044e-10,3.296731296893878e-10,0.0008614739062266708,3.4868726265187856e-08,1.1376888737118685e-12,3.737757340006509e-11,0.003013312258298488,8.551145185920233e-10,2.9465127060836895e-29,4.3865767079255294e-10,3.423802266182132e-12,4.1469698225537933e-13,1.9271529575455937e-12,6.513131516330685e-12,8.326775535874678e-14,1.427980402454145e-12,1.0178219545616506e-23,7.020854270577419e-10,6.479066752259312e-09,5.099153284636873e-22,6.012099484997838e-15,1.8843900023913492e-15,0.0,0.0,2.5751189815936774e-28,0.0018597657735689292
5.8520612739708996e-08,0.09857310017389778,3.76,0.0,0.6028632713123232,0.9945657025815785,0.00017155197325134753,0.00030776909992803536,0.0005858756987186627,0.0002089979617069968,0.0009799181852657127,0.00015838938131924982,3.984860600513505e-07,1.989857251180031e-07,0.0010226002514290714,1.3363840002315143e-12,6.093079959894735e-17,5.317455129824934e-05,0.004767990939343511,6.661461011931884e-07,8.739179590027003e-06,9.861215824860444e-09,1.7406323655314403e-09,5.8699830932686036e-06,3.882334065064907e-12,2.5802891002850925e-05,1.9317524707862942e-05,3.86245710456462e-09,5.580852260616676e-06,1.153129646255631e-08,8.308900954267683e-11,2.4399665125158208e-12,4.113030459426589e-12,2.9975109658623387e-09,4.264276074430911e-10,3.068993684074627e-10,2.3008946082797073e-12,7.490901197366811e-12,0.002322751432725187,2.0031400028737827e-06,2.413518450963498e-07,9.426297031864261e-09,5.976823535532048e-10,3.325208735155284e-10,0.0008777159519096953,3.64856032708368e-08,1.2322036929268727e-12,4.104776806335944e-11,0.0030130629403586004,9.301748276353446e-10,3.3880982958974777e-29,4.748230477158804e-10,3.797199050682842e-12,4.867000362883076e-13,2.2171829938740645e-12,7.389600248322046e-12,9.240111128913761e-14,1.5693763608113698e-12,1.2152016877833372e-23,7.732535887497863e-10,7.118124891550629e-09,6.088009597229834e-22,6.8225024617231415e-15,2.1434531098106114e-15,0.0,0.0,3.074500353106496e-28,0.0018751088054049596
5.976274004621249e-08,0.09857542976849622,3.76,0.0,0.6026744616124746,0.9944825550712711,0.000182815498912462,0.0003194137043007453,0.0005943650420191898,0.0002157161704147172,0.001021379914433761,0.0001617733739033672,4.147442812248985e-07,2.2241618222933393e-07,0.0010706378497532861,1.5013478597906495e-12,7.142754052566874e-17,5.4181633644682116e-05,0.004894887756087343,6.892635553148015e-07,9.551151571335477e-06,1.0690017498870275e-08,1.988918920454622e-09,6.471116786615506e-06,4.434361281150925e-12,2.7623444990761554e-05,2.0239740360927977e-05,4.292011223565962e-09,6.031605585338619e-06,1.2461351459065385e-08,9.943862703210361e-11,2.6842078019284778e-12,4.531636350729339e-12,3.1925065315459545e-09,4.6541770843063987e-10,3.585077991333323e-10,2.574713679132453e-12,8.447969468280559e-12,0.002427668799676882,2.0956684926646534e-06,2.700802698436588e-07,9.530194047237357e-09,6.024875753272277e-10,3.3527080876903284e-10,0.0008935477713228194,3.8131751751324653e-08,1.3319782670688854e-12,4.496270438323265e-11,0.003012811255074501,1.009321463466272e-09,3.8833984461812144e-29,5.129398580468069e-10,4.201120460317548e-12,5.688893828024081e-13,2.541571504326578e-12,8.356849722358372e-12,1.022871792324378e-13,1.7211194403413554e-12,1.446345951814115e-23,8.493561126017834e-10,7.803788082308175e-09,7.246025618389291e-22,7.7169536881751e-15,2.429970238106466e-15,0.0,0.0,3.6593088841962624e-28,0.0018898704612551863
6.100486735271598e-08,0.09857777438675852,3.76,0.0,0.602483634775669,0.9943986514544936,0.00019449635484905894,0.00033109715718519805,0.000602619179111062,0.00022240685984177672,0.0010633986783152893,0.0001651489070510724,4.3127091329363583e-07,2.481678500313444e-07,0.0011195692243323994,1.682178307105647e-12,8.345982018441191e-17,5.51630879765362e-05,0.005022671987687999,7.126032138180152e-07,1.041423779853506e-05,1.1562703171166625e-08,2.2649895368287993e-09,7.1195488828589095e-06,5.048242654076292e-12,2.9527028454089654e-05,2.11830478747224e-05,4.7690219120578704e-09,6.506276121436402e-06,1.344062057989411e-08,1.184996007338281e-10,2.9450660485163646e-12,4.979372464574507e-12,3.395078816799728e-09,5.068709777964817e-10,4.1717749603805016e-10,2.873025265913064e-12,9.498868107040652e-12,0.0025344213420524335,2.189863503689904e-06,3.0141475781361686e-07,9.630281137424656e-09,6.071072432133894e-10,3.3792622125436393e-10,0.0009089700430192067,3.9806433527084365e-08,1.4371327338522677e-12,4.9129833511530685e-11,0.003012557276485745,1.0926088901351016e-09,4.437423340939576e-29,5.530516656938142e-10,4.637206860141271e-12,6.623710439269969e-13,2.903259365720477e-12,9.421356182204152e-12,1.1296678732217568e-13,1.8836830005189714e-12,1.716224039758626e-23,9.305541626619426e-10,8.538183772912731e-09,8.598097859360462e-22,8.701451398084568e-15,2.745951794744929e-15,0.0,0.0,4.342117530420595e-28,0.0019040696662142279
6.224699465921948e-08,0.0985801336444882,3.76,0.0,0.602290830771447,0.9943140153730744,0.00020659559898742044,0.00034280973737079595,0.0006106444297235321,0.00022906604911103224,0.0011059566251047051,0.00016851555280481527,4.4806158926808667e-07,2.764178959139346e-07,0.0011693741271702957,1.8798888836581206e-12,9.720876339720924e-17,5.611895168729693e-05,0.005151324240271594,7.3615852770207e-07,1.1329943616628224e-05,1.2479982224297507e-08,2.571074327511196e-09,7.817586858937341e-06,5.728972353239036e-12,3.151518391332452e-05,2.214726264720138e-05,5.297819487643687e-09,7.0054022471480225e-06,1.4470200558032012e-08,1.406375264384343e-10,3.2230848087750752e-12,5.4572292089143685e-12,3.6053029429050333e-09,5.508653461552651e-10,4.836477353838337e-10,3.1972816383436366e-12,1.0649935963284054e-11,0.0026429629978639417,2.2856829022916445e-06,3.3551501532863e-07,9.726675636781842e-09,6.11547355887693e-10,3.4049028466488484e-10,0.0009239840822953201,4.150891083019947e-08,1.547782495549326e-12,5.3556374727636096e-11,0.00301230107630067,1.1800847882856367e-09,5.055503031607241e-29,5.952007882745513e-10,5.107136094203566e-12,7.683320789210574e-13,3.3053337251442527e-12,1.058982234039911e-11,1.2448167842106515e-13,2.0575459746347626e-12,2.0304084101918138e-23,1.0170044345269457e-09,9.323464795522138e-09,1.0172144814592535e-21,9.782202700088493e-15,3.093481241735833e-15,0.0,0.0,5.13702537442404e-28,0.0019177247340104876
6.348912196572297e-08,0.0985825071586049,3.76,0.0,0.602096089530655,0.9942286697215621,0.00021911394149567081,0.00035454202728762014,0.0006184470903286902,0.00023569004474866735,0.0011490363755000499,0.00017187289753774367,4.651118979625624e-07,3.073519806221182e-07,0.0012200323437263462,2.0955152039749635e-12,1.128711159688134e-16,5.70493028350223e-05,0.005280825189155694,7.599230404173374e-07,1.2299740247689308e-05,1.3442512037253103e-08,2.909504962271536e-09,8.567554959045458e-06,6.4817746084769784e-12,3.3589420066472823e-05,2.313219516150278e-05,5.8829720080360785e-09,7.529509029079545e-06,1.5551160206592212e-08,1.6625566324956007e-10,3.518797828118437e-12,5.9661799783868756e-12,3.8232501803022935e-09,5.974777358281844e-10,5.587095871729549e-10,3.5489739662992973e-12,1.1907730329350445e-11,0.0027532477819623706,2.3830845853961717e-06,3.7254522838581264e-07,9.819491843219503e-09,6.158137230017505e-10,3.429660646108053e-10,0.0009385917887527756,4.323844734161291e-08,1.6640380957875865e-12,5.824930183183602e-11,0.0030120427239595706,1.271790055341307e-09,5.743297274365256e-29,6.394282793260488e-10,5.612622550398996e-12,8.880430295378192e-13,3.751028292125035e-12,1.1869172467917027e-11,1.368744797908783e-13,2.2431923323680935e-12,2.3951304278227167e-23,1.1088588392382674e-09,1.0161807000140793e-08,1.1999386247271328e-21,1.0965618889401907e-14,3.47471359878455e-15,0.0,0.0,6.059798667359967e-28,0.0019308533871751758
6.473124927222647e-08,0.09858489454813205,3.76,0.0,0.6018994508920699,0.9941426366678439,0.00023205175604276915,0.0003662849163516991,0.0006260334139533705,0.0002422754290807742,0.0011926210216374371,0.000175220541739803,4.824173871520878e-07,3.4116432943359913e-07,0.0012715237221823717,2.3301131048470302e-12,1.3066000494110703e-16,5.795425679665349e-05,0.005411155609213728,7.838903818123492e-07,1.3325062975959737e-05,1.4450897857960228e-08,3.282714476895529e-09,9.37179006384719e-06,7.312103317789367e-12,3.575121157614859e-05,2.4137651536678842e-05,6.529284614593982e-09,8.079108026547472e-06,1.6684540037511373e-08,1.9579751754233866e-10,3.832728515487734e-12,6.507180064144279e-12,4.048988050829687e-09,6.467839953135339e-10,6.432073304120205e-10,3.929631650508251e-12,1.3279024813278482e-11,0.002865229845937246,2.482026539256511e-06,4.126739470266148e-07,9.908841016196026e-09,6.199119709153703e-10,3.453565224869424e-10,0.0009527955971383828,4.4994309144888217e-08,1.7860051164526573e-12,6.321533080304909e-11,0.0030117822866973327,1.367758836358006e-09,6.506805129603709e-29,6.85773914328986e-10,6.1554162103815204e-12,1.0228602052361143e-12,4.243723301639807e-12,1.3266546996716873e-11,1.5018867198385604e-13,2.4411105460870106e-12,2.817339418972166e-23,1.206264213857296e-09,1.1055406904759236e-08,1.4114639085485493e-21,1.2258310313453008e-14,3.8918738002825905e-15,0.0,0.0,7.1280202587950015e-28,0.001943472776515146
6.597337657872996e-08,0.09858729543443476,3.76,0.0,0.6017009545535192,0.9940559376735533,0.00024540909116255963,0.00037802960329195437,0.0006334095927320589,0.0002488190486351737,0.0012366941245420995,0.00017855809978921936,4.9997356669099e-07,3.7805778913160294e-07,0.0013238282003236704,2.584756762692624e-12,1.508056932212634e-16,5.883396312648307e-05,0.005542296402478587,8.08054262542858e-07,1.4407309507581664e-05,1.5505692824423935e-08,3.6932368715074786e-09,1.0232637601312147e-05,8.225641159928627e-12,3.8001998909529716e-05,2.5163434042909286e-05,7.241797956644674e-09,8.654697134528165e-06,1.7871351961049817e-08,2.297494932735779e-10,4.1653894878287994e-12,7.081165694308243e-12,4.28258043329879e-09,6.988588406165988e-10,7.380397646986932e-10,4.3408216474114625e-12,1.4770807026035114e-11,0.002978863533253914,2.582466893548943e-06,4.56073963994611e-07,9.994831389536842e-09,6.238475482974416e-10,3.4766451919220673e-10,0.0009665984312144324,4.6775765603920895e-08,1.913784091552981e-12,6.846090866771672e-11,0.003011519829605453,1.4680185742606267e-09,7.352374330423538e-29,7.342761802084294e-10,6.737301687584823e-12,1.1742277989083042e-12,4.7869451618110506e-12,1.478929673917399e-11,1.6446855707554683e-13,2.6517930626837134e-12,3.3047650067901555e-23,1.3093620578186474e-09,1.2006479370236102e-08,1.6556629753508655e-21,1.3667080851987062e-14,4.347254899324238e-15,0.0,0.0,8.36124732645583e-28,0.001955599499929042
6.721550388523345e-08,0.09858970944179757,3.76,0.0,0.6015006400273121,0.9939685935142303,0.0002591856816936956,0.0003897675975106032,0.0006405817430165269,0.000255318002599949,0.0012812397102301752,0.00018188519971096512,5.177759115902858e-07,4.1824387053736625e-07,0.0013769258301124599,2.8605367883822596e-12,1.7355632663217621e-16,5.96886026134065e-05,0.00567422862308156,8.324084689329151e-07,1.554783850421934e-05,1.6607398128359097e-08,4.143706498402479e-09,1.1152447511118202e-05,9.228298211566315e-12,4.0343188229704694e-05,2.6209341582086773e-05,8.025785687663134e-09,9.25676046407248e-06,1.911257906368432e-08,2.686436053779534e-10,4.5172821779128026e-12,7.689053197060755e-12,4.524087670809585e-09,7.537758028543074e-10,8.441614114836086e-10,4.7841477885595415e-12,1.63902760930658e-11,0.003094103429800873,2.684363970995002e-06,5.029221879973615e-07,1.0077568197115044e-08,6.276257315899998e-10,3.4989281872076753e-10,0.0009800036605761475,4.858209016733438e-08,2.047470435905459e-12,7.399220358560574e-11,0.003011255415693306,1.5725900810699056e-09,8.286710433476335e-29,7.849722682034808e-10,7.360097255396249e-12,1.3436798224471991e-12,5.3843657857422125e-12,1.6444976772423198e-11,1.7975922631184059e-13,2.8757357822657917e-12,3.865982817564623e-23,1.4182882952679143e-09,1.3017255305021445e-08,1.9368323396214248e-21,1.519892209319277e-14,4.843216140167744e-15,0.0,0.0,9.781177637117384e-28,0.001967249620572016
6.845763119173695e-08,0.09859213619778685,3.76,0.0,0.6012985465995728,0.9938806242991908,0.0002733809602550102,0.0004014907195826759,0.0006475558927007111,0.0002617696314020289,0.0013262422646886447,0.00018520148292482753,5.358198650517244e-07,4.6194277691931025e-07,0.0014307968001502414,3.1585583120922174e-12,1.9917867101768587e-16,6.0518384521770625e-05,0.00580693349976147,8.56946858254963e-07,1.6747968282989763e-05,1.775646330868197e-08,4.63685724926872e-09,1.2133570276336091e-05,1.0326210091650123e-11,4.277615133442648e-05,2.7275170136349367e-05,8.88675105351191e-09,9.885768256940221e-06,2.0409175457602982e-08,3.130602493363049e-10,4.8888965015572e-12,8.331738279415718e-12,4.77356667950406e-09,8.116071824001489e-10,9.62583600202351e-10,5.2612500976283586e-12,1.81448400139323e-11,0.0032109044102577567,2.7876763329103145e-06,5.533995122156199e-07,1.0157153708299072e-08,6.3125163033143e-10,3.520440916160288e-10,0.0009930150601870288,5.0412561105766515e-08,2.1871543910403223e-12,7.98150961100131e-11,0.0030109891059485003,1.681487634107608e-09,9.316885696568904e-29,8.378980698077726e-10,8.02565386847598e-12,1.5328418544389493e-12,6.039801620996841e-12,1.824133998080131e-11,1.9610652728777336e-13,3.1134375453365305e-12,4.5104835337989945e-23,1.5331730625683978e-09,1.4089979406632012e-08,2.2597269875039386e-21,1.686100721932298e-14,5.382180927060425e-15,0.0,0.0,1.1411824277228639e-27,0.001978438684403684
