Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503),F[C]C(F)F(182)
6.220346342814984e-12,0.3104189147001033,3.76,0.0,0.869402989974162,0.9998653334163438,1.114383734655337e-19,3.827432422734274e-15,1.0446669946690543e-11,9.561471496652627e-14,2.7642463526845995e-10,1.0728115018860891e-08,1.8590038374593726e-15,7.279875755323856e-21,7.90695013972988e-16,8.663885271703274e-29,5.1105878868496806e-40,1.6124642921283453e-15,3.5612435278855305e-07,4.1466509238322384e-15,4.514124410191844e-23,2.3215802360756426e-19,1.2830617677940085e-27,2.9755372132112326e-15,1.7185291496082318e-33,3.674697592153074e-15,5.420839169544463e-14,2.2071414139672597e-21,2.268954165354864e-19,4.363473353069905e-22,8.141505767622481e-25,1.0370760979572552e-31,2.936817280702044e-30,5.012131042410236e-22,1.0375010709559928e-23,1.897654155020304e-24,3.257853565154938e-25,9.214738223677755e-24,1.0728058879095549e-08,2.9999513809153764e-15,2.918181481555861e-20,2.4920822857855342e-17,3.05285805962041e-16,8.156006658098155e-16,1.0442864816489478e-11,3.4560573828232524e-15,2.423257934573462e-19,1.3509813898003214e-17,0.00013465584503671903,5.0464524595099066e-23,1.1655492607487722e-37,2.014310323785848e-23,5.53562788720709e-29,3.0161354286133734e-30,2.66045398054915e-34,5.4412272811915816e-34,1.664851032095751e-30,3.1707291414260065e-30,9.51677533668101e-35,1.1217150461045442e-18,2.0032364610568777e-23,1.200719362970707e-28,6.901118407768834e-40,3.1635149309305035e-41,1.2804870967463259e-36,5.933649309886863e-34,1.3527253127868124e-38,3.561138466625444e-07,2.764239591682861e-10,1.3051621351420216e-18,3.366015277604432e-20
7.384301349820899e-12,0.31041891837754626,3.76,0.0,0.8694029212769706,0.9998407075612772,1.8747974102275484e-19,5.434124328532777e-15,1.4721533152206808e-11,1.1503342456582635e-13,3.281496792380044e-10,1.2735417598977038e-08,2.6197900085343003e-15,1.217881817304177e-20,1.322740404020175e-15,1.448394243416434e-28,1.4018406206624623e-39,2.4780676965067216e-15,4.2276253554213337e-07,5.843571284986255e-15,7.667421260350338e-23,3.271337265686857e-19,2.147557415058945e-27,4.19323551450167e-15,3.4096018295218e-33,5.191764695580609e-15,7.639193483572368e-14,3.692319964371051e-21,3.7458891657840704e-19,7.299798078372856e-22,1.3620515330249463e-24,2.0568140411548787e-31,5.824715562298283e-30,8.3615632941745445e-22,1.735253194789821e-23,3.0644002764858587e-24,5.451110040183456e-25,1.541565287957013e-23,1.2735338654733744e-08,4.225859872622342e-15,4.116276293681077e-20,3.51667254273034e-17,4.2980254735565545e-16,1.1469941856906895e-15,1.4716158280829454e-11,4.858043154664904e-15,3.4052780433166305e-19,1.8999737608443092e-17,0.00015927968851182044,8.420291889025716e-23,2.3074396667672507e-37,3.3698055594826146e-23,1.0803523131301552e-28,5.7234775467220125e-30,5.278266433435745e-34,1.2573027464097607e-33,3.2488531065434626e-30,6.288821046406306e-30,2.228126797236444e-34,1.6117019877048334e-18,3.3528808932265935e-23,2.381525220684551e-28,1.867389001193046e-39,8.581698848296427e-41,3.0061264504538376e-36,1.3892332618861358e-33,3.1677540522643214e-38,4.227477300282877e-07,3.281485579114183e-10,1.9168463156082424e-18,4.7459970970306845e-20
9.712211363832728e-12,0.31041892573243113,3.76,0.0,0.8694027838827575,0.9997919869880322,4.3135008491065787e-19,9.539892132667568e-15,2.546487425033332e-11,1.5536385961953117e-13,4.316002580281139e-10,1.6749884979729202e-08,4.531864925967318e-15,2.770925120780419e-20,3.0092834723468383e-15,3.2908125159129976e-28,7.262990453659576e-39,4.998178792825829e-15,5.560388786751912e-07,1.0108302913184852e-14,1.8652052213080236e-22,5.657789270217804e-19,4.891812093407221e-27,7.253625952230571e-15,1.0201762159673453e-32,9.026590378286724e-15,1.3214406060195947e-13,8.400301464405441e-21,8.377065325951465e-19,1.6608298089973183e-21,3.0990491127428955e-24,6.1485747094669705e-31,1.741332126984178e-29,1.8952111138068656e-21,3.9460996337352264e-23,6.650569665013757e-24,1.2406502501229737e-24,3.507332661542898e-23,1.6749749007110154e-08,7.303906045451008e-15,7.13388070025363e-20,6.099639777929026e-17,7.420488458964473e-16,1.9759204896994995e-15,2.545553336425234e-11,8.36112306204466e-15,5.857360015767117e-19,3.2732958345237326e-17,0.00020799623651481495,1.9057330756866725e-22,6.872166045241151e-37,7.666886177136854e-23,3.1642391746425846e-28,1.6110065599911453e-29,1.5792016853762265e-33,4.852342614308647e-33,9.513575712395699e-30,1.880189371303974e-29,8.76296654044664e-34,2.89451173275148e-18,7.635684547986916e-23,7.120247632686352e-28,9.501229868964418e-39,4.376949030451839e-40,1.1850828292861628e-35,5.4449928649790086e-33,1.2464193171059352e-37,5.56013267859574e-07,4.3159773523372627e-10,3.498200603757752e-18,8.218408834211595e-20
1e-11,0.3104189330873144,3.76,0.0,0.8694027668973687,0.9997860126937623,4.714897093213182e-19,1.013191735640368e-14,2.69961429401395e-11,1.6048973687073977e-13,4.4438942264317686e-10,1.7246162168773756e-08,4.8044076608169435e-15,3.024611676780032e-20,3.2847633228602747e-15,3.591488478995072e-28,8.658382861807093e-39,5.391988266368024e-15,5.725152080734394e-07,1.0716176091758276e-14,2.0565313007856348e-22,5.997892331773332e-19,5.340521381492365e-27,7.689843332569471e-15,1.1466384261072174e-32,9.575396890579072e-15,1.4009068887065057e-13,9.169311435186243e-21,9.129500904885398e-19,1.812881012566323e-21,3.382791120193221e-24,6.9099023945155825e-31,1.9569623798974186e-29,2.0679676488975478e-21,4.307113734804774e-23,7.227388545366068e-24,1.3542913655571502e-24,3.8284344654310504e-23,1.7246018096178133e-08,7.742341161926367e-15,7.564650479608165e-20,6.468599352537186e-17,7.864855425687993e-16,2.093677675801313e-15,2.698623466992236e-11,8.858394911566468e-15,6.205275232190413e-19,3.4684007487079275e-17,0.00021397003297201906,2.078855988793678e-22,7.719513573626849e-37,8.368799658288109e-23,3.5495321611436196e-28,1.800161215039457e-29,1.7749475156685635e-33,5.60605111987463e-33,1.067171818035979e-29,2.1130298671573798e-29,1.0142502764671863e-33,3.08249204063597e-18,8.335727881196787e-23,8.002028563624843e-28,1.1308843889356683e-38,5.210438810327811e-40,1.3718573144876614e-35,6.298585113534635e-33,1.442724529294968e-37,5.724880571249204e-07,4.4438667171717603e-10,3.726866309733283e-18,8.713771921628126e-20
1.2040121377844557e-11,0.3104189330873144,3.76,0.0,0.8694026464887679,0.9997439661160497,8.309488592732443e-19,1.487559613136666e-14,3.913255748600529e-11,1.977238267788175e-13,5.350516587087344e-10,2.076417100732486e-08,6.964589715158773e-15,5.2790611168463887e-20,5.73276133596031e-15,6.261043365115588e-28,2.6030769918931903e-38,8.77414393428236e-15,6.893151919768484e-07,1.5534109276317215e-14,3.872560640230884e-22,8.693135810954925e-19,9.33246069753879e-27,1.1147289093689997e-14,2.4109703186375155e-32,1.3941742034598793e-14,2.0307478090868717e-13,1.6003045332682268e-20,1.5789492598138506e-18,3.1641104671055145e-21,5.904398056572327e-24,1.4515824843060415e-30,4.111268406326544e-29,3.6014832448963615e-21,7.514242007186072e-23,1.2294293842657521e-23,2.364428102726992e-24,6.681964372418032e-23,2.076396295068084e-08,1.1215113774909035e-14,1.0983826755319352e-19,9.398921543992227e-17,1.1381644249183047e-15,3.024054613740698e-15,3.9118136556801016e-11,1.2784439501110957e-14,8.9508959092653e-19,5.0099699994753873e-17,0.00025601308050767597,3.6116762778539117e-22,1.6164586124009043e-36,1.4606474719089578e-22,7.380338420307225e-28,3.657098755133655e-29,3.731868168831229e-33,1.4002780179583604e-32,2.21850997664778e-29,4.439366998958776e-29,2.5598768737028553e-33,4.610905934889404e-18,1.4560957958062076e-22,1.6812109689544637e-27,3.372319751391392e-38,1.5546922087609197e-39,3.4648102618768225e-35,1.5832003575029985e-32,3.6427043920260206e-37,6.892758341106338e-07,5.350468856809496e-10,5.556853904455138e-18,1.2643151631365222e-19
1.6695941405868217e-11,0.31041894779707635,3.76,0.0,0.8694023717014469,0.9996499834175626,2.2645285609267303e-18,2.942918395496808e-14,7.523868450574926e-11,2.887187507032419e-13,7.419577291933334e-10,2.879221011581711e-08,1.3391893430498977e-14,1.4076169660214914e-19,1.528373858226796e-14,1.665139145043467e-27,1.886365559909368e-37,2.1071728356727682e-14,9.558677290902943e-07,2.986841376041165e-14,1.2340691397410262e-21,1.670881157721308e-18,2.496928175540551e-26,2.1434189523114246e-14,8.934025927240694e-32,2.707319998452607e-14,3.904651458730192e-13,4.2666021265740653e-20,4.157304914306138e-18,8.436621476171404e-21,1.5744681790729923e-23,5.3644327793582165e-30,1.5195423699335843e-28,9.570057019574166e-21,2.0016278149040436e-22,3.1612621950133327e-23,6.308748976282201e-24,1.7816494208849886e-22,2.879181354180824e-08,2.152835707700118e-14,2.119892613805903e-19,1.8168356649228418e-16,2.1800276261565005e-15,5.7670080721039624e-15,7.521070496762843e-11,2.433560185461846e-14,1.7018689114874964e-18,9.555564358551752e-17,0.00034998771476252587,9.529677303571271e-22,5.928677000166451e-36,3.894593338762494e-22,2.692995031394985e-27,1.2875843263750198e-28,1.3826441345222478e-32,7.120498510683873e-32,8.091615800501378e-29,1.641006116205768e-28,1.3216706918107804e-32,9.485432849247668e-18,3.889876642216171e-22,6.2148113395310035e-27,2.421284639614666e-37,1.1137105268157014e-38,1.7899133157255845e-34,8.082266997405963e-32,1.8825845584288874e-36,9.557920532213501e-07,7.419451059988674e-10,1.1099936755226642e-17,2.4361135899030836e-19
2.0748435576341194e-11,0.3104189606006643,3.76,0.0,0.8694021325232242,0.9995703638309816,4.42767328424204e-18,4.6557741468887615e-14,1.1618252732685845e-10,3.7497235321112217e-13,9.220563948881292e-10,3.57793688914428e-08,2.068136315445403e-14,2.701452834532861e-19,2.932842184413176e-14,3.1888543850628545e-27,6.7669600344271925e-37,3.818298359225911e-14,1.1878788773078785e-06,4.612450148235011e-14,2.735409851995573e-21,2.5794600607280635e-18,4.809280580426109e-26,3.3100689253353794e-14,2.135666628947737e-31,4.216177613177305e-14,6.029790426438833e-13,8.187531904064789e-20,7.927287940818283e-18,1.6190934505650253e-20,3.0218521125924014e-23,1.2789364072702266e-29,3.6231225236997723e-28,1.832711474292319e-20,3.838152635818733e-22,5.953282825148207e-23,1.2114556736402073e-23,3.41921511046533e-22,3.577876114682998e-08,3.319751509475997e-14,3.284358267531124e-19,2.818554106613106e-16,3.3553014837327072e-15,8.842583264017213e-15,1.161389867477217e-10,3.725461340924515e-14,2.602751639012512e-18,1.4653398931111956e-16,0.000429600273147554,1.812303139700177e-21,1.4045734282929066e-35,7.474209657276091e-22,6.386293839499843e-27,2.990937921139196e-28,3.3046532610914574e-32,2.084570616609416e-31,1.9181968221792828e-28,3.913126441015955e-28,3.8984009929941456e-32,1.547107008837528e-17,7.47753432511504e-22,1.4820266720645674e-26,8.664581108632245e-37,3.977524176165313e-38,5.280540006000339e-34,2.362510069594371e-31,5.557028075743832e-36,1.1877620143117377e-06,9.220322699766984e-10,1.7463723719571813e-17,3.7688763096819744e-19
2.480092974681417e-11,0.3104189734042477,3.76,0.0,0.8694018933456367,0.9994927241921433,7.701056737315801e-18,6.810418768792702e-14,1.659805463526738e-10,4.680456000116575e-13,1.1021604362066195e-09,4.2766017052323915e-08,2.954832102061674e-14,4.613547918549368e-19,5.008097226624259e-14,5.434906269336746e-27,1.9297851988897802e-36,6.260779309430205e-14,1.419889935141568e-06,6.589735362858632e-14,5.321744366167951e-21,3.684078907246334e-18,8.247820170852865e-26,4.7291574146933914e-14,4.37160789206018e-31,6.073536830434346e-14,8.614675585581335e-13,1.3981334186974243e-19,1.3479200909478546e-17,2.765030614536146e-20,5.1610395767344345e-23,2.6098481710613425e-29,7.394235641024867e-28,3.1243882559684985e-20,6.549165240322226e-22,1.0035789979685939e-22,2.070122793587716e-23,5.8392233337367565e-22,4.276515545037913e-08,4.7360645831995047e-14,4.707593111114247e-19,4.045149607250376e-16,4.777715284805402e-15,1.2543988251433845e-14,1.6591787165616784e-10,5.276568896808261e-14,3.682791593251542e-18,2.0789745556428996e-16,0.0005072328754283529,3.0670249984667915e-21,2.84839447607161e-35,1.2764185635600233e-21,1.299720854932922e-26,5.992206598359085e-28,6.76318505967987e-32,5.038131035506346e-31,3.902468567793973e-28,7.986881307685692e-28,9.469863189500595e-32,2.326626794885533e-17,1.279096896839825e-21,3.02499198100259e-26,2.4707037699910003e-36,1.1313922426284888e-37,1.2828994528475216e-33,5.687031157674818e-31,1.350897218471917e-35,1.419722974773901e-06,1.1021193526837293e-09,2.5253798346271713e-17,5.394365922423366e-19
2.8853423917287142e-11,0.31041898620782654,3.76,0.0,0.8694016541686695,0.9994170152613784,1.2345895869725312e-17,9.432184895662113e-14,2.246298941280712e-10,5.681839997205522e-13,1.2822709118452297e-09,4.9752168258510354e-08,3.9992650029565116e-14,7.264626798104256e-19,7.884926496457585e-14,8.541592978840556e-27,4.689919410351272e-36,9.563038992979503e-14,1.651900902601615e-06,8.918632586343638e-14,9.424819751602443e-21,4.98451783983809e-18,1.3049583676528259e-25,6.40065638800185e-14,8.033721052592198e-31,8.286801083552724e-14,1.1659224084795073e-12,2.201328501714935e-19,2.1157767090604732e-17,4.3538005181387984e-20,8.127214348444364e-23,4.7793945882516196e-29,1.3542348539895336e-27,4.912166682077942e-20,1.0303631837519387e-21,1.5653348085652857e-22,3.26155615488681e-23,9.194415310123618e-22,4.975101119357698e-08,6.400652483429116e-14,6.391993602248154e-19,5.499431651796263e-16,6.444739888830263e-15,1.685765741247449e-14,2.2454444381957272e-10,7.080011209984232e-14,4.936697570704859e-18,2.7942545299184537e-16,0.000582934761261628,4.785791257636747e-21,5.183994847334333e-35,2.00984007685365e-21,2.3773989023604092e-26,1.0822345786005007e-27,1.242603975031281e-31,1.0657902988325264e-30,7.135697091070475e-28,1.4629206705356885e-27,2.0106400769635874e-31,3.304551360164449e-17,2.0173757305936535e-21,5.540935974973751e-26,6.011774234212642e-36,2.7456670397413746e-37,2.7241504748061204e-33,1.1965625298948899e-30,2.870330290806221e-35,1.6516749362406642e-06,1.282206354182928e-09,3.446491489737315e-17,7.314090983625457e-19
3.2905918087760117e-11,0.31041899901140096,3.76,0.0,0.8694014149923087,0.9993431890226073,1.8637967567055434e-17,1.2546392148494051e-13,2.921277703445679e-10,6.756329508023817e-13,1.4623888801645466e-09,5.673783583068565e-08,5.201423622177442e-14,1.0775405476508328e-18,1.1694046106713155e-13,1.2646700380916943e-26,1.0144452024258243e-35,1.3853296233637582e-13,1.8839117796998914e-06,1.1599079322493584e-13,1.554934391522696e-20,6.480558520854863e-18,1.9460451911215367e-25,8.324539199259775e-14,1.3638478865953071e-30,1.0863192982191509e-13,1.51633556222982e-12,3.2648493049018493e-19,3.130765514550736e-17,6.457718037637686e-20,1.2055582377247028e-22,8.082053909074435e-29,2.290261811900029e-27,7.275858502101615e-20,1.526992197285578e-21,2.30503396887912e-22,4.840555457605396e-23,1.363750528496826e-21,5.6736342779173686e-08,8.312399493958773e-14,8.339955666716882e-19,7.184180718554992e-16,8.353872985079847e-15,2.1770320044852208e-14,2.9201583655836707e-10,9.129099157711818e-14,6.359334986369573e-18,3.6090229083185884e-16,0.0006567539467152899,7.034643415225615e-21,8.712210828911011e-35,2.9810678557456112e-21,4.0193602194261944e-26,1.8101210284991057e-27,2.1089960110849156e-31,2.044444216704572e-30,1.2059677838399406e-27,2.4743131537946842e-27,3.867544995403265e-31,4.497937124980708e-17,2.9971595486496054e-21,9.372014168983836e-26,1.3030532614575762e-35,5.9343098624921616e-37,5.240538179508562e-33,2.280832393292989e-30,5.525242439247429e-35,1.8836179002957564e-06,1.4622932745368332e-09,4.509005941116223e-17,9.529556904455075e-19
3.695841225823309e-11,0.31041901181497117,3.76,0.0,0.8694011758165398,0.9992711986537718,2.6867600936628466e-17,1.6178347277534672e-13,3.6847142029761047e-10,7.906377443289989e-13,1.642515399195038e-09,6.372303275836557e-08,6.56129686041838e-14,1.526659204887193e-18,1.6566102115732947e-13,1.7887662302387977e-26,2.0067797822815827e-35,1.9259566345580346e-13,2.115922566449888e-06,1.4631014949510948e-13,2.427293868226977e-20,8.171984093374997e-18,2.7736450009807045e-25,1.0500780543745458e-13,2.1789672352567753e-30,1.3809758732579228e-13,1.9126992363878097e-12,4.625190166156615e-19,4.4273480557000934e-17,9.149086349342387e-20,1.708137230793266e-22,1.2856492830645071e-28,3.6435727219265755e-27,1.0294958113222299e-19,2.1615811075023275e-21,3.2470966600997773e-22,6.862040137657882e-23,1.9321180589769036e-21,6.372116427976003e-08,1.0470196540848763e-13,1.055387471762543e-18,9.102148553981675e-16,1.0502638782878728e-14,2.7268994084459413e-14,3.6832923079377693e-10,1.1417321415519002e-13,7.945721361517179e-18,4.521170706892611e-16,0.0007287372538361438,9.877081947302158e-21,1.37737118210833e-34,4.223478790750365e-21,6.396370075628345e-26,2.8536661686025146e-27,3.368543547220607e-31,3.6377718267371036e-30,1.9184747769294807e-27,3.936766217628249e-27,6.896479412467192e-31,5.923456691043432e-17,4.253229187657592e-21,1.491194822183509e-25,2.584564901764193e-35,1.1734948072386222e-36,9.345649492091286e-33,4.030346460396746e-30,9.859664501330616e-35,2.1155518684754125e-06,1.6423801138075547e-09,5.712231867005199e-17,1.2042265971739533e-18
4.1010906428706065e-11,0.310419024618537,3.76,0.0,0.869400936641349,0.9992009984966982,3.7339669927741676e-17,2.0353344391543086e-13,4.536581333192837e-10,9.134435666713697e-13,1.8226515266424845e-09,7.070777170825436e-08,8.07887390753446e-14,2.085888733864495e-18,2.263167184974412e-13,2.4401726970775134e-26,3.6985301932432045e-35,2.5909662075293005e-13,2.3479332628667076e-06,1.8014380655996327e-13,3.624609464485398e-20,1.0058579141763775e-17,3.81451049991094e-25,1.2929356412171017e-13,3.318237427079377e-30,1.7133372731652013e-13,2.3550058859542035e-12,6.31882909719458e-19,6.039980697053791e-17,1.2500197213311337e-19,2.333983596875277e-22,1.9485492532353945e-28,5.5227718821608416e-27,1.4048644108981133e-19,2.9508483012992916e-21,4.415925098367282e-22,9.381049283250991e-23,2.6398101651438067e-21,7.070548944613659e-08,1.287294110459923e-13,1.303614567418901e-18,1.125605845532188e-15,1.2888587694001042e-14,3.334097968854676e-14,4.5348185342926923e-10,1.3938339651581146e-13,9.691021743742068e-18,5.528635780448296e-16,0.0007989303407859369,1.3374143025825556e-20,2.074764591547694e-34,5.770444443857685e-21,9.702456034419181e-26,4.2923648299279426e-27,5.128240204139929e-31,6.098377848234624e-30,2.9090234779269125e-27,5.9677666679051225e-27,1.1581080333599691e-30,7.597407500778336e-17,5.820575951296384e-21,2.2605996845889114e-25,4.7781368601833446e-35,2.162594212616814e-36,1.5695359891831806e-32,6.706914874243116e-30,1.6569263079326565e-34,2.34747684226999e-06,1.8224668720567727e-09,7.055581410475712e-17,1.4853717367837623e-18
4.911589476965201e-11,0.3104190502256562,3.76,0.0,0.8694004582926488,0.9990657918441411,6.630329604107193e-17,3.0433580130985847e-13,6.505501178542584e-10,1.1834385336484433e-12,2.182956836016417e-09,8.467592477190396e-08,1.1587097593769937e-13,3.582957435106643e-18,3.886532514420516e-13,4.1798140852032064e-26,1.0669417075361115e-34,4.3451573539633204e-13,2.811954384769305e-06,2.583517577771225e-13,7.290716005660375e-20,1.4416423005150207e-17,6.649549070435229e-25,1.8543421920138322e-13,6.895521869544784e-30,2.4938409568032025e-13,3.3774190796604784e-12,1.0851832644981469e-18,1.0351196527452982e-16,2.1470758054296942e-19,4.0095910283899403e-22,4.005847896036835e-28,1.135584180613611e-26,2.4074919032118106e-19,5.0599966968309054e-21,7.531398828996702e-22,1.6132395130564994e-22,4.53421882821829e-21,8.467270421506469e-08,1.8408895016156078e-13,1.881532061081965e-18,1.6282456940277666e-15,1.836236579953009e-14,4.71554630224315e-14,6.502939129269676e-10,1.9654250184046403e-13,1.363973815243183e-17,7.821497568323166e-16,0.0009341228278237339,2.2564362642642772e-20,4.2134692208487974e-34,9.911500201624079e-21,1.9995213990928465e-25,8.716245579935902e-27,1.0649539303880642e-30,1.4941492161718888e-29,5.990678915333296e-27,1.2273224169309712e-26,2.8446479590355268e-30,1.175396310517233e-16,1.0030114239145132e-20,4.649500671242058e-25,1.388193697091456e-34,6.241286359907206e-36,3.855922597197418e-32,1.6178607285802342e-29,4.075892011434949e-34,2.8112998124444854e-06,2.1826401457353718e-09,1.0160144449364948e-16,2.137882845951129e-18
5.722088311059796e-11,0.3104190758327592,3.76,0.0,0.8693999799461045,0.998937226018565,1.0825847755042799e-16,4.2989212418388764e-13,8.827828650642512e-10,1.487577340026397e-12,2.543313263626457e-09,9.864239019260391e-08,1.5726013719982326e-13,5.6652949688088346e-18,6.143829615062114e-13,6.59362432201827e-26,2.614002773429494e-34,6.749751424985525e-13,3.2759751455607367e-06,3.5061028187076777e-13,1.3219227323805827e-19,1.9552394255477332e-17,1.0693140992295734e-24,2.516656796920952e-13,1.2851914011707504e-29,3.433002871886836e-13,4.583519263027252e-12,1.7155364501862834e-18,1.6339964908584125e-16,3.3947516179788917e-19,6.340630055791019e-22,7.374295711442879e-28,2.090842703284995e-26,3.798185163750347e-19,7.987010547601275e-21,1.1846317371004415e-21,2.553729571614466e-22,7.16905108083917e-21,9.863809095056645e-08,2.4911569107452393e-13,2.5696630606152683e-18,2.228460375981257e-15,2.4756123304667205e-14,6.311758928015635e-14,8.82430693849196e-10,2.622941564234307e-13,1.8169595514982617e-17,1.047200961731128e-15,0.0010626744541143648,3.504698819344731e-20,7.662925632822967e-34,1.5671105612643123e-20,3.69212534133938e-25,1.5888590811518903e-26,1.9832968857117714e-30,3.192893371709453e-29,1.10537304754391e-26,2.2601880502204267e-26,6.089535810881927e-30,1.709078579673627e-16,1.5909886604709695e-20,8.563085102508673e-25,3.427594239977855e-34,1.5305447708037307e-35,8.25579258975374e-32,3.401623216952184e-29,8.73810757961954e-34,3.275086821880783e-06,2.542813096057956e-09,1.381799147842861e-16,2.911682224853076e-18
