Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF3O(47),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),[O]OC(F)F(128),FC(F)C(F)F(130),FC1OO1(136),[O]C([O])F(138),CHO2(142),CFO2(143),[O]C(F)F(146),[O]O[C](F)F(147),CF2O2(152),O2(176),O[C](F)F(220),C2F4O2(252),F[C]C(F)F(276),FC1OC1(F)F(286),C2HF4O2(406),CF3O2(416),C3H2F5(444),C2HF3O(467),C2H2F3O2(603),C2HF2O3(899),FC1(F)OO1(932),C2H2F3(962),C2HF2O(1007),C3H2F5O2(1017),C3H2F5O2(1096),C3H3F4(1175),FC1(F)CO1(1224),C2HF2O3(2126),CHF(88),CF2(89),OO[C](F)F(503),F[C]C(F)F(182),CH2F(91)
9.071042586635945e-08,0.0615642509494516,3.76,0.0,0.8685434944666783,0.9998171891312921,6.173695301695165e-08,1.0652946541758271e-07,4.256272217539813e-07,6.079039876355882e-08,2.853590156144756e-07,4.782789062860959e-07,8.759987431060471e-11,2.0448072020728092e-12,3.2411048152696345e-07,1.414305611714642e-21,5.4949283573871185e-18,6.301030363805102e-09,2.263015861294396e-06,4.4926922364969017e-13,6.9765496056976515e-12,3.238131755452137e-17,7.028993531559235e-18,8.410500702480188e-10,1.3218723727962505e-18,7.383414490994409e-08,1.7485001000983984e-10,4.4207418791220676e-13,2.475905188390854e-12,9.00800857617296e-15,6.420272223565623e-19,1.2099327993329173e-20,1.413547443644529e-20,2.6983677379425636e-14,5.186648553609975e-16,3.763005710151437e-17,9.352796162568379e-21,1.7209752602399233e-19,9.945700868976244e-07,4.8109596411862454e-08,1.0105109290611987e-12,6.223909001505926e-11,1.4666151806933557e-13,7.128411820305842e-13,5.077084674929032e-07,2.432239697568631e-12,6.3759529638770365e-19,7.708939079226775e-17,0.0001813006414467593,2.318309013217216e-16,2.373062531730457e-29,3.3389949329546034e-17,7.990223542401575e-20,5.233215681321685e-18,7.002962984241154e-19,4.2426642046273664e-20,1.854060067211711e-24,4.9204936040768914e-17,2.3597486915026753e-20,2.919858614044739e-14,4.057286300729333e-15,2.93416761485913e-19,5.1630654522467276e-21,2.7934406852953505e-22,1.9330431160085558e-22,1.33532140953637e-23,2.910099589557895e-25,1.1123029946816205e-06,1.2540398511034643e-10,6.15092321395032e-13,1.1091419798061945e-14,4.213849418493112e-12
9.220591378630844e-08,0.061564251406173394,3.76,0.0,0.868543427070586,0.9998171492398976,6.520292374909601e-08,1.1051415591142949e-07,4.330078287261649e-07,6.282646158406102e-08,2.9626548210054674e-07,4.871313902121594e-07,9.063173578760076e-11,2.140357338929344e-12,3.3706679191946823e-07,1.4873207996820094e-21,6.0045507637072734e-18,6.426024039123882e-09,2.3079164629167736e-06,4.530319447828436e-13,7.456235521112523e-12,3.4132090164170896e-17,7.432947996596268e-18,8.643767481716329e-10,1.4154498630156287e-18,7.739574995482585e-08,1.7973216865222963e-10,4.749190574765939e-13,2.6148448872491847e-12,9.402992050686046e-15,6.83597273314142e-19,1.3007139700246719e-20,1.5158361898125648e-20,2.840874449982463e-14,5.462566924183258e-16,3.999400772804506e-17,9.911851074495474e-21,1.8077953082686477e-19,1.0247307752480388e-06,4.9710752470154976e-08,1.087671240006135e-12,6.372802937804335e-11,1.4842242314492936e-13,7.18704063063563e-13,5.176566632861476e-07,2.5060929566040036e-12,6.608582931139336e-19,7.910180166740637e-17,0.00018130063421630292,2.477505296606509e-16,2.5268027117083603e-29,3.5251746631781647e-17,8.542767967518478e-20,5.576378863428293e-18,7.482850518262582e-19,4.658642270942234e-20,2.0147615435039568e-24,5.234309548113265e-17,2.5317172934584614e-20,3.009012756507908e-14,4.308896202088597e-15,3.1223291306816215e-19,5.6808314350581205e-21,3.0798553990171374e-22,2.0918566202732284e-22,1.413154546792944e-23,3.1185102621494356e-25,1.1214380293880552e-06,1.2751304588347312e-10,6.35440748416922e-13,1.1861768905987282e-14,4.356368049503588e-12
9.370140170625743e-08,0.061564251865022186,3.76,0.0,0.8685433590762601,0.9998171089389822,6.879728048209885e-08,1.1456862040058802e-07,4.403088505028592e-07,6.488202052517375e-08,3.073584066853433e-07,4.960129137070831e-07,9.371924946971845e-11,2.238681460638477e-12,3.5027355458416347e-07,1.562620268088996e-21,6.550733554786451e-18,6.5502164004568265e-09,2.3530683090880458e-06,4.567182240354038e-13,7.959868565218101e-12,3.5944959657293295e-17,7.852615333544143e-18,8.879061296605136e-10,1.5137887668512926e-18,8.107390765473906e-08,1.8465690628735202e-10,5.094305594162784e-13,2.759199924695696e-12,9.809982256069262e-15,7.272136776549183e-19,1.3965637341692474e-20,1.6236801787944e-20,2.9883171128324014e-14,5.748175213036502e-16,4.246989109253491e-17,1.0496352127267176e-20,1.8978494585350418e-19,1.0553452336474683e-06,5.1339764181033135e-08,1.1695460622957481e-12,6.521933395859322e-11,1.5016606681128252e-13,7.244477735963267e-13,5.275398398888148e-07,2.5810594648930016e-12,6.848015979613741e-19,8.113491382206111e-17,0.0001813006269115648,2.6446600911245503e-16,2.688115355395652e-29,3.7185105511835056e-17,9.12353294696781e-20,5.936524591958856e-18,7.985878399079557e-19,5.107947149598108e-20,2.1863430571792926e-24,5.562781165718173e-17,2.7133542011713255e-20,3.099291346601071e-14,4.571909482808976e-15,3.3197715800112905e-19,6.2410875310177584e-21,3.390338567854818e-22,2.2612334950922824e-22,1.4943778441170838e-23,3.3384525136897325e-25,1.130387384109406e-06,1.2962446669984928e-10,6.563750275106339e-13,1.2673112280116847e-14,4.500627314665871e-12
9.519688962620643e-08,0.061564252325984656,3.76,0.0,0.8685432904848567,0.9998170682313263,7.252224373360399e-08,1.1869235355186695e-07,4.4752943304819103e-07,6.695623686891954e-08,3.186357570230349e-07,5.049231578308301e-07,9.68625960127788e-11,2.339813229867551e-12,3.637290999585437e-07,1.640231066697083e-21,7.135308232224149e-18,6.673580366788786e-09,2.398469757257101e-06,4.603296151912364e-13,8.488161986103711e-12,3.7820852758364357e-17,8.288343815746559e-18,9.116351312009905e-10,1.617030798369717e-18,8.487059878068996e-08,1.8962345783682565e-10,5.456484201946115e-13,2.909083691444175e-12,1.0229185028767035e-14,7.729460047454906e-19,1.4976655219289845e-20,1.7372772163832757e-20,3.1407652127564736e-14,6.04361697763785e-16,4.5061325756320295e-17,1.110712236268325e-20,1.9912162683127944e-19,1.0864104438796337e-06,5.299651170040732e-08,1.2563485037266249e-12,6.671263417760381e-11,1.5189261726092964e-13,7.300747354364927e-13,5.373558981119727e-07,2.6571318431777264e-12,7.0943992469020825e-19,8.3188614610489e-17,0.0001813006195330515,2.820010657645613e-16,2.857258055156793e-29,3.919145578169735e-17,9.733438122250243e-20,6.314227932092905e-18,8.512700075520757e-19,5.592636831521542e-20,2.3693158795470146e-24,5.906336750937428e-17,2.9050601733056934e-20,3.1906870895935086e-14,4.8466474129725774e-15,3.5268315871989663e-19,6.846529578976192e-21,3.7264586971982276e-22,2.4417098089690993e-22,1.5790936699748767e-23,3.5703974585909992e-25,1.1391548322702377e-06,1.3173830345048177e-10,6.775781123056346e-13,1.3526898520658566e-14,4.6465859772503715e-12
9.669237754615542e-08,0.06156425278904703,3.76,0.0,0.8685432212976341,0.9998170271196596,7.638001782448516e-08,1.228848383535411e-07,4.546688282649317e-07,6.904827933039095e-08,3.3009548004728677e-07,5.13861800431952e-07,1.0006195409500904e-10,2.443786256234311e-12,3.7743170687811096e-07,1.7201804812476298e-21,7.760154266119819e-18,6.796090490221449e-09,2.4441191116545002e-06,4.638676404979464e-13,9.041832123155349e-12,3.976068075145961e-17,8.74048673266663e-18,9.355607652740962e-10,1.7253180471921858e-18,8.878779482276446e-08,1.9463107243618943e-10,5.836115517553795e-13,3.0646093233262984e-12,1.0660805455555453e-14,8.208651004391252e-19,1.6042052279843455e-20,1.8568277994388386e-20,3.2982865844285096e-14,6.349032768563391e-16,4.777199400103347e-17,1.1744999012994697e-20,2.0879745855547154e-19,1.117923301896243e-06,5.4680866846576015e-08,1.3482974626387987e-12,6.820757112250745e-11,1.5360224107268935e-13,7.355873212521823e-13,5.471028668329073e-07,2.7343025003764734e-12,7.347880416518654e-19,8.526279405981354e-17,0.00018130061208126134,3.0037952238695313e-16,3.0344931327232005e-29,4.1272220161344665e-17,1.0373413523624144e-19,6.710074502969584e-18,9.06397601814195e-19,6.11485491760831e-20,2.5642024665025356e-24,6.265408417292679e-17,3.107247250205136e-20,3.28319283834657e-14,5.133433869736098e-15,3.7438535249449645e-19,7.499969414782435e-21,4.089854201946628e-22,2.633839442007011e-22,1.667406120751963e-23,3.814829226250068e-25,1.147744070730913e-06,1.3385461230100891e-10,6.989444995343736e-13,1.4424594306446416e-14,4.7942030788580124e-12
9.803831667410952e-08,0.06156425320758688,3.76,0.0,0.8685431585208264,0.9998169897759471,7.996737617016384e-08,1.2671642088336388e-07,4.610243307557367e-07,7.094567847034019e-08,3.405634485288422e-07,5.219305910417325e-07,1.0298941228964304e-10,2.539818995288364e-12,3.8997382966280673e-07,1.7941572395113462e-21,8.35853965751385e-18,6.905599793603693e-09,2.485414049115857e-06,4.66990368731151e-13,9.562426473903455e-12,4.15619309240087e-17,9.16174597768852e-18,9.572595637794256e-10,1.8272078809973786e-18,9.241792398473562e-08,1.991724251303812e-10,6.193020312849452e-13,3.2094994501520083e-12,1.1060049741674114e-14,8.659215625606117e-19,1.704895934297479e-20,1.9696814057321474e-20,3.444448165113988e-14,6.632548441671886e-16,5.031663548092874e-17,1.2342967262468487e-20,2.178022166998628e-19,1.1466649839127683e-06,5.622027876578891e-08,1.4356374277559894e-12,6.955412551621445e-11,1.5512656661449383e-13,7.404527792283483e-13,5.558145368704947e-07,2.8046886894046317e-12,7.582204561592939e-19,8.714697605444115e-17,0.000181300605312397,3.176609961530783e-16,3.2011443285308684e-29,4.320970177429033e-17,1.09758781641102e-19,7.082341481429811e-18,9.581584516078153e-19,6.618780589845386e-20,2.7502279182144707e-24,6.60219925584358e-17,3.298526776813735e-20,3.36739127833641e-14,5.4021128594239e-15,3.9479816292523216e-19,8.131523528796388e-21,4.441642674449924e-22,2.8171921297875106e-22,1.750049869120288e-23,4.045904857164293e-25,1.1553250111037763e-06,1.3576145054069333e-10,7.18718143256749e-13,1.5271289311359142e-14,4.928442841464739e-12
9.938425580206362e-08,0.0615642536278056,3.76,0.0,0.8685430952635533,0.9998169521090773,8.3665666351862e-08,1.3060287314201782e-07,4.673131377169854e-07,7.285625615427881e-08,3.5117594238302035e-07,5.300218829283105e-07,1.0596251033015298e-10,2.638204776383734e-12,4.0271331947572537e-07,1.870070896740942e-21,8.992543431046636e-18,7.01438175251402e-09,2.526907073488623e-06,4.70055945239749e-13,1.0104683841979174e-11,4.3416336402405115e-17,9.596856609741792e-18,9.791132458586336e-10,1.933403531519123e-18,9.614867399017421e-08,2.0374591410052287e-10,6.564640882550564e-13,3.3591329078274414e-12,1.146966597510285e-14,9.128611931663695e-19,1.8102826395407232e-20,2.0876716377258002e-20,3.594819708461294e-14,6.924352463269928e-16,5.29636667135707e-17,1.2964211226533303e-20,2.2709387049945617e-19,1.1757643123307223e-06,5.778183856862014e-08,1.5274959545964185e-12,7.090147622595504e-11,1.5663743439707166e-13,7.4522913800686e-13,5.644674799877429e-07,2.875952379108737e-12,7.822505959736152e-19,8.904758238682733e-17,0.00018130059848492038,3.3566245930061817e-16,3.374764638479811e-29,4.5209630735608934e-17,1.1604152975625224e-19,7.470229464884452e-18,1.0120033800271266e-18,7.1565998624887e-20,2.9467324756934844e-24,6.952231160177277e-17,3.498955750429023e-20,3.452478148790651e-14,5.6810550472524986e-15,4.1607262188801477e-19,8.806550050955739e-21,4.818206567977813e-22,3.0108769415577803e-22,1.8357709219449604e-23,4.287869410171039e-25,1.162767125689059e-06,1.376703781974136e-10,7.384874344542799e-13,1.615584609291927e-14,5.063963636221216e-12
9.999999999999998e-08,0.06156425404969235,3.76,0.0,0.8685430661645498,0.999816934769907,8.539498385907775e-08,1.3239904301963607e-07,4.701678272605218e-07,7.373454563599805e-08,3.56078743067958e-07,5.3373094717688e-07,1.0733790217388686e-10,2.684005733865586e-12,4.0860685105497055e-07,1.905451436148351e-21,9.294864091255005e-18,7.063900915391283e-09,2.545955101017813e-06,4.714396271290488e-13,1.0360123335087108e-11,4.428258961660593e-17,9.800603511780406e-18,9.891620248763577e-10,1.9834501219247e-18,9.78893609748484e-08,2.0584877910189874e-10,6.739629522092981e-13,3.4291913714556743e-12,1.1660556610286027e-14,9.349779015704772e-19,1.860099097328824e-20,2.1434039208415777e-20,3.665028243726519e-14,7.060637327671181e-16,5.420954214851246e-17,1.3256353776085719e-20,2.314418713555668e-19,1.1891953349535588e-06,5.850357978718024e-08,1.5710728600781494e-12,7.151806577601226e-11,1.573241763017797e-13,7.473849828335679e-13,5.684061473914813e-07,2.908845237727486e-12,7.934462046557985e-19,8.992253256487126e-17,0.00018130059534201905,3.4414263761630075e-16,3.456571198099102e-29,4.614566204863878e-17,1.1900373192435016e-19,7.65301185937623e-18,1.0373448787765765e-18,7.414417978118341e-20,3.0402335417335213e-24,7.116867133733727e-17,3.5937872330977707e-20,3.4916987883884917e-14,5.812153738831354e-15,4.260998667865801e-19,9.130482044983935e-21,4.999103873961252e-22,3.1030492666305982e-22,1.8760344353992112e-23,4.402297938707772e-25,1.166126179416768e-06,1.3854438794989448e-10,7.47608694930188e-13,1.6573439381295115e-14,5.12638119941193e-12
1.0073019493001772e-07,0.06156425404969235,3.76,0.0,0.8685430315269237,0.9998169141209376,8.747645992013702e-08,1.345437963236698e-07,4.735349019707157e-07,7.477942447804208e-08,3.6193143311612813e-07,5.38135436325633e-07,1.0898137425468234e-10,2.7389680095661508e-12,4.156488276151648e-07,1.947941989981431e-21,9.663634610170991e-18,7.122420965557978e-09,2.5685968514715195e-06,4.730654166410445e-13,1.066913104123666e-11,4.53245295257745e-17,1.0046087694440243e-17,1.0011198277236755e-09,2.0440089557836675e-18,9.998145996559228e-08,2.0835102051093491e-10,6.95124192895754e-13,3.5135914827700224e-12,1.1889801716750298e-14,9.617383162543325e-19,1.9205056060134817e-20,2.2109498631972442e-20,3.7494470972333243e-14,7.224540760629276e-16,5.571590717593495e-17,1.360937002525042e-20,2.366782083739165e-19,1.2052188700057928e-06,5.936543735309933e-08,1.6240448123482374e-12,7.224938281192996e-11,1.5813496255047146e-13,7.499180289378174e-13,5.730605062096068e-07,2.948087654650933e-12,8.06889290063325e-19,9.096453834942179e-17,0.00018130059159917052,3.544014227286811e-16,3.555555215136528e-29,4.7273027139569766e-17,1.2258936087119977e-19,7.874187682790356e-18,1.0679821030409569e-18,7.730061193736873e-20,3.154119933642893e-24,7.315826472211981e-17,3.708858692043992e-20,3.538448542733999e-14,5.970501509408624e-15,4.382354575876533e-19,9.527351300715502e-21,5.22089249976363e-22,3.215335775327708e-22,1.9246487470418457e-23,4.541103618691291e-25,1.1700729562979404e-06,1.3958143673851223e-10,7.588622688743424e-13,1.707936829471434e-14,5.200736317720426e-12
1.0194154014517642e-07,0.06156425443080745,3.76,0.0,0.8685429737550674,0.9998168796584609,9.100365416544937e-08,1.3813686618197116e-07,4.790769274600413e-07,7.652056005302648e-08,3.7173236772765447e-07,5.454564688711656e-07,1.1173758470785025e-10,2.8317077952751583e-12,4.274572446056684e-07,2.019716756033784e-21,1.0300565239554392e-17,7.219009230437814e-09,2.606284751976937e-06,4.757268206003129e-13,1.119654204065962e-11,4.70884062763451e-17,1.0462694184086719e-17,1.0210548890740778e-09,2.1474101208996818e-18,1.035193726750657e-07,2.125222273919009e-10,7.312204823511432e-13,3.6567970694015506e-12,1.2277039461714243e-14,1.0074298636936684e-18,2.0239583171824525e-20,2.326547830776917e-20,3.892287496025366e-14,7.501956374561205e-16,5.828524255016445e-17,1.4210995440568012e-20,2.4555914765327723e-19,1.2320296605171395e-06,6.080942602530684e-08,1.7150940866558384e-12,7.346278046059203e-11,1.594714293146227e-13,7.54064569979851e-13,5.807420761483478e-07,3.0137496343578663e-12,8.295933841760197e-19,9.270371728266303e-17,0.00018130058535245207,3.7191154825215317e-16,3.724566090602122e-29,4.9185186951434534e-17,1.2871487255750543e-19,8.251867148239793e-18,1.1202288628038836e-18,8.278143799184734e-20,3.3504124109597986e-24,7.654927106044172e-17,3.90614602491558e-20,3.6165733301017126e-14,6.240184891057927e-15,4.589640740095718e-19,1.0217178547810476e-20,5.606797021052593e-22,3.4089355383523637e-22,2.007404410452081e-23,4.778971797369668e-25,1.1765337443075232e-06,1.4130324573695586e-10,7.773970124974501e-13,1.7944773837666356e-14,5.32487820670741e-12
1.0315288536033511e-07,0.061564254813256454,3.76,0.0,0.8685429155967571,0.9998168449385901,9.462436914502246e-08,1.4177343196405252e-07,4.845642386017214e-07,7.827100325724062e-08,3.8164676191144873e-07,5.527951618462331e-07,1.145310565172608e-10,2.926410829375349e-12,4.3942230359746553e-07,2.093109213442017e-21,1.096986529371957e-17,7.314974205907525e-09,2.644129911754864e-06,4.783443478875952e-13,1.1742739576303438e-11,4.8896801729574373e-17,1.0891161105394678e-17,1.0411108775412786e-09,2.2545431586359903e-18,1.0714209735505287e-07,2.167182651103919e-10,7.685694953506025e-13,3.804036296260033e-12,1.2673023519865628e-14,1.0547762633921476e-18,2.131547275770924e-20,2.4466653513770696e-20,4.038643195951711e-14,7.786306197051164e-16,6.094423257276587e-17,1.4832994866603536e-20,2.546860842295995e-19,1.2591243739905004e-06,6.227108908876555e-08,1.810215431835349e-12,7.467627245275293e-11,1.607972705156305e-13,7.581427068324548e-13,5.883734417369236e-07,3.0801082665538657e-12,8.528070865814092e-19,9.445602821212541e-17,0.00018130057905904953,3.9004605441773316e-16,3.8997014161172737e-29,5.115031207868742e-17,1.3506597519953143e-19,8.64327068202212e-18,1.1742816903329855e-18,8.857921255876725e-20,3.556155799282454e-24,8.005514858765372e-17,4.111623911878438e-20,3.695406427945316e-14,6.518750896898612e-15,4.804545430155602e-19,1.0947809012448689e-20,6.01604345969781e-22,3.61196941455282e-22,2.0928418358818625e-23,5.026574120936312e-25,1.1828879514950098e-06,1.4302684492108364e-10,7.960480060384653e-13,1.884346143488504e-14,5.4499898362319e-12
1.043642305754938e-07,0.06156425519703103,3.76,0.0,0.8685428570529088,0.9998168099626367,9.833972627812412e-08,1.454531914222933e-07,4.899966953988907e-07,8.003033898158468e-08,3.9167348856885474e-07,5.601513384897465e-07,1.1736187876021906e-10,3.0230948578332693e-12,4.5154296998308174e-07,2.168134881257382e-21,1.1672668902351419e-17,7.410306531408656e-09,2.6821313055840475e-06,4.809187223346758e-13,1.2308109264334794e-11,5.0750155884059415e-17,1.1331693009178752e-17,1.061286468915462e-09,2.365483751041857e-18,1.1085065022574409e-07,2.209387732335367e-10,8.071891578299274e-13,3.955368223816013e-12,1.3077859920117554e-14,1.1038188799928899e-18,2.24337747903777e-20,2.5714158070973747e-20,4.188545244156117e-14,8.077655734870869e-16,6.369502301459968e-17,1.5475852211903552e-20,2.6406324842665066e-19,1.2865011653209761e-06,6.375033848426693e-08,1.9095420882753675e-12,7.58896965603196e-11,1.6211257015870476e-13,7.62153567741316e-13,5.959538818215286e-07,3.1471590342547604e-12,8.76538306498337e-19,9.622142017309642e-17,0.00018130057271919928,4.088177497132399e-16,4.0811143617041924e-29,5.3169133425039133e-17,1.4164787671898445e-19,9.04874064799796e-18,1.2301779565619454e-18,9.470794785835722e-20,3.771658103761996e-24,8.367828984626216e-17,4.325545131043246e-20,3.77494445332657e-14,6.806378136356646e-15,5.027274105228309e-19,1.1721093637898461e-20,6.449718189368753e-22,3.824785053276716e-22,2.1810212682925548e-23,5.2842067614289025e-25,1.1891373357834483e-06,1.4475226483319567e-10,8.149755819350294e-13,1.9776255237072535e-14,5.5760505090006336e-12
1.0594007612227478e-07,0.061564255698255396,3.76,0.0,0.8685427803174527,0.9998167640810908,1.033165315012766e-07,1.503043522071027e-07,4.969815375580103e-07,8.233170170219377e-08,4.048835715130557e-07,5.697469033733852e-07,1.2110055562770018e-10,3.1518656487158646e-12,4.6754196862019536e-07,2.268206402382037e-21,1.2638994659184864e-17,7.533363580936406e-09,2.7317996350092275e-06,4.842043270520417e-13,1.3072930677524374e-11,5.322919395619716e-17,1.1923182068897758e-17,1.0877098918489545e-09,2.515629912535403e-18,1.1580524416022448e-07,2.264652943093957e-10,8.593600824124818e-13,4.158458907617661e-12,1.3617936102819867e-14,1.1702264034522152e-18,2.3953798557789902e-20,2.7408263898231246e-20,4.388910963153895e-14,8.467255257433354e-16,6.741451753354029e-17,1.6344171972369893e-20,2.766435162749382e-19,1.3225348696088075e-06,6.570087296297744e-08,2.04527438284038e-12,7.74678847794272e-11,1.6380801094409394e-13,7.672724563176936e-13,6.05737989068943e-07,3.2354140756714422e-12,9.081979368780734e-19,9.853752359874929e-17,0.00018130056440252446,4.342126850852153e-16,4.3267666259986685e-29,5.587698830107822e-17,1.5056436554535568e-19,9.597843214545715e-18,1.3057148764982275e-18,1.0319998170188057e-19,4.0671259929082704e-24,8.857111595098243e-17,4.6168984298642e-20,3.879465452991199e-14,7.194410852285742e-15,5.329076917920045e-19,1.2794048951244816e-20,7.052297369746408e-22,4.1168647262589168e-22,2.2999386279825586e-23,5.634872430584883e-25,1.19711315623853e-06,1.4699964834998822e-10,8.399429263533516e-13,2.1042143027247985e-14,5.741430141184541e-12
