Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237)
9.626221587026904e-06,0.13241681084452575,3.76,0.0,0.652858815421814,0.9563828341506428,0.03048277716471444,0.00029017089292050584,0.006968202954669724,0.025816776167014645,0.00034289665340768124,7.91690314057348e-05,1.7496833651950578e-09,1.5121753102843846e-11,6.026461947320722e-05,2.855666505484014e-05,1.779627173695546e-05,0.008012188538097686,1.408774303336046e-06,0.007747514165914559,0.03190196089957764,7.094919359631932e-05,4.076772034236848e-08,0.0007431590950823882,0.0026263292019930947,0.002056893001532507,0.0035718718886293553,4.515573636147606e-06,0.001018818667590271,1.3287165980337647e-09,5.074913777227389e-07,5.297997535486126e-09,8.399257539489214e-05,5.477008001290361e-09
9.738965665329876e-06,0.13242346588167556,3.76,0.0,0.6520874096025613,0.9557719849271379,0.030926578057224863,0.00029032767172992825,0.006970916350212815,0.02619769834268521,0.00034317006114979124,7.914282349180382e-05,1.7479003467906257e-09,1.5106336414716566e-11,6.038431804572662e-05,2.8532392672550655e-05,1.779094926047094e-05,0.008104241246169033,1.408158570726425e-06,0.00784168916687371,0.03238836311066758,7.110208468350437e-05,4.0755581150675144e-08,0.0007426844337113708,0.0026442047785664117,0.002089116607800028,0.003661520866182206,4.591797941879545e-06,0.0010366721494477562,1.3283468389234495e-09,5.160996120115961e-07,5.387749225122449e-09,8.429948118399987e-05,5.497731179892163e-09
9.851709743632847e-06,0.13243013389348618,3.76,0.0,0.6513164343929041,0.955161265033713,0.03137026894645106,0.00029047949347690166,0.006973459577397448,0.026579164138025534,0.00034341733960284215,7.911658693016882e-05,1.746117673516144e-09,1.509092275694257e-11,6.050369233441973e-05,2.8508167236832298e-05,1.778518428908299e-05,0.008196224727758997,1.4075454073579868e-06,0.007935749722189167,0.032874728107760987,7.125407497848705e-05,4.074243053464023e-08,0.0007422098728290988,0.0026615715710660375,0.002121218660646243,0.0037517643637991626,4.667824323736748e-06,0.0010545316325414643,1.3279440091187275e-09,5.246988694149651e-07,5.477406817364295e-09,8.46045861250671e-05,5.518318148663248e-09
9.964453821935819e-06,0.13243681446912825,3.76,0.0,0.6505458982086488,0.9545506854220259,0.03181384154147731,0.00029062670082182044,0.006975843934893185,0.026961151736884847,0.0003436393905929086,7.909032101297577e-05,1.74433535696527e-09,1.5075512227297776e-11,6.062277173678187e-05,2.8483985388401164e-05,1.7779006838318086e-05,0.008288139030309645,1.4069346207921404e-06,0.008029695150238677,0.03336104424086947,7.140523173578666e-05,4.072833716975707e-08,0.0007417354209461016,0.002678442421135077,0.0021531977114469586,0.003842585199877046,4.743650459408205e-06,0.001072395835827132,1.3275103434338027e-09,5.33288495666716e-07,5.5669635171618035e-09,8.49082758150681e-05,5.538781437297617e-09
9.999999999999997e-06,0.13244350720710651,3.76,0.0,0.6503030543171142,0.9543582114008059,0.031953666213955435,0.00029067220754026585,0.006976564443984951,0.0270816903492525,0.0003437043085721305,7.908203364722924e-05,1.7437735003686425e-09,1.5070654228171257e-11,6.0660258626969855e-05,2.8476369817417754e-05,1.7776978202006268e-05,0.008317103618661772,1.4067425144526553e-06,0.008059290479263488,0.03351435907042051,7.145272605124424e-05,4.072370866735168e-08,0.0007415858586926484,0.0026836607019904532,0.0021632544128481882,0.0038713363897347145,4.767515219404799e-06,0.0010780288800328241,1.3273675599364723e-09,5.359945533285003e-07,5.595177175402864e-09,8.500378932528169e-05,5.545209329001017e-09
1.007719790023879e-05,0.13244350720710651,3.76,0.0,0.6497758088649888,0.9539402562881508,0.032257288099033166,0.00029076961269736205,0.006978079948649859,0.027343640063709655,0.00034383708381335225,7.906402506958076e-05,1.7425534080168335e-09,1.506010491744169e-11,6.0741583683630745e-05,2.8459843995866146e-05,1.777244486442875e-05,0.008379984199171756,1.40632603092092e-06,0.008123524819921983,0.03384730063721402,7.15556175574698e-05,4.071336496191105e-08,0.0007412610859855081,0.002694830021529348,0.0021850524442299482,0.003933966629613291,4.819274292144952e-06,0.0010902635443039974,1.3270479233710351e-09,5.418678723384072e-07,5.6564129018881196e-09,8.521091603782974e-05,5.559132166294205e-09
1.0189941978541762e-05,0.13245021171523524,3.76,0.0,0.6490061736192035,0.9533299871255204,0.03270060138559693,0.0002909085259259185,0.006980177423287974,0.027726608758087513,0.00034401125817075547,7.903769846432209e-05,1.74077183688441e-09,1.504470091352668e-11,6.086015376348361e-05,2.8435740140610812e-05,1.776552438576668e-05,0.008471760277685446,1.4057194693611271e-06,0.008217238147094696,0.03433348714759787,7.170529070183875e-05,4.069757330880735e-08,0.0007407868753248512,0.002710746902040483,0.002216781666514616,0.0040258923396477445,4.89469400643642e-06,0.0011081336053659304,1.3265586860969057e-09,5.504364148413998e-07,5.745748901054975e-09,8.551285357146496e-05,5.5793811387847285e-09
1.0302686056844734e-05,0.13245692761058125,3.76,0.0,0.6482369992104073,0.9527198867742721,0.033143774642081514,0.00029104371671612926,0.006982145490188552,0.028110038150115292,0.0003441627230664737,7.901134059443081e-05,1.738990653162617e-09,1.5029300296514392e-11,6.097850584185717e-05,2.8411671102645738e-05,1.7758269622374572e-05,0.008563467307257792,1.4051147784684193e-06,0.008310834591244317,0.03481959429637425,7.185430537237063e-05,4.068101765034734e-08,0.0007403127958338612,0.0027262054171315123,0.0022483843007521536,0.004118346442254566,4.969908005958845e-06,0.0011260049253404869,1.3260444348071682e-09,5.589935705354866e-07,5.8349657748849334e-09,8.581441697950147e-05,5.5995387226699616e-09
1.0415430135147706e-05,0.13246365451939357,3.76,0.0,0.6474682918965387,0.95210996346724,0.03358680155093388,0.00029117544205776855,0.006983992652500535,0.028493909236569942,0.0003442922596195858,7.898495088807014e-05,1.737209865870306e-09,1.501390314238028e-11,6.109666216944455e-05,2.8387634347371873e-05,1.7750703128577275e-05,0.008655105327437468,1.404511810604108e-06,0.00840431365239616,0.0353056132347882,7.200271198820106e-05,4.0663749565677516e-08,0.000739838853909937,0.002741217735149668,0.0022798593763307907,0.004211313469140414,5.0449148924974895e-06,0.0011438764662079074,1.3255068487236621e-09,5.675388169347881e-07,5.924058096854045e-09,8.611591738410702e-05,5.619613784289099e-09
1.0528174213450677e-05,0.13247039207703157,3.76,0.0,0.6467000574887928,0.9515002248728278,0.034029676205479996,0.0002913039410419826,0.006985726827249876,0.028878203657864927,0.0003444006218313931,7.895852880249741e-05,1.7354294834907018e-09,1.499850952269968e-11,6.121464348431953e-05,2.8363627513202437e-05,1.7742845885333235e-05,0.008746674375986568,1.4039104277915045e-06,0.008497674868228751,0.03579153569748618,7.215055743741957e-05,4.064581689987845e-08,0.0007393650555124038,0.0027557958289948017,0.0023112060221103414,0.004304778364900569,5.11971344703663e-06,0.001161747242491914,1.3249474899027253e-09,5.760716600091919e-07,6.013020737072457e-09,8.641764922006098e-05,5.6396150035565136e-09
1.0640918291753649e-05,0.13247713992786675,3.76,0.0,0.6459323013836616,0.9508906781349467,0.0344723930813677,0.0002914294360803351,0.006987355384699872,0.029262903675773465,0.0003444885376928477,7.89320738223416e-05,1.7336495140089017e-09,1.498311950491716e-11,6.13324691124345e-05,2.833964839998998e-05,1.773471741214292e-05,0.008838174488949717,1.403310500847491e-06,0.00859091781138532,0.03627735396196069,7.229788531385187e-05,4.062726435663544e-08,0.0007388914061929521,0.002769951468127329,0.0023424234594528353,0.004398726480180563,5.194302613101229e-06,0.0011796163183146384,1.3243678114993319e-09,5.845916325798857e-07,6.101848843178254e-09,8.671989096854067e-05,5.65955106212498e-09
1.075366237005662e-05,0.13248389772517036,3.76,0.0,0.645165028592735,0.9502813299102107,0.0349149470099732,0.0002915521340330241,0.006988885185155541,0.02964799215189393,0.0003445567102420481,7.89055854579871e-05,1.7318699649469015e-09,1.4967733152386458e-11,6.145015705691407e-05,2.8315694958206646e-05,1.772633588498629e-05,0.008929605700720418,1.4027119086446178e-06,0.008684042086974826,0.03676306081074502,7.24447361384251e-05,4.060813354325322e-08,0.0007384179111239807,0.0027836962118032303,0.0023735109957198305,0.004493143564587257,5.268681480444709e-06,0.0011974828046084243,1.3237691667141568e-09,5.930982927984454e-07,6.190537825689873e-09,8.702290586989786e-05,5.679428981360687e-09
1.0866406448359592e-05,0.1324906651310085,3.76,0.0,0.6443982437704272,0.9496721864025971,0.03535733315363031,0.00029167222728494454,0.006990322613376498,0.030033452526839144,0.00034460581857152187,7.887906324405862e-05,1.73009084339608e-09,1.4952350524952256e-11,6.156772408067492e-05,2.8291765278833756e-05,1.771771820537409e-05,0.009020968044104901,1.4021145380289674e-06,0.00877704733024363,0.037248649496198424,7.259114756645382e-05,4.058846293239834e-08,0.0007379445751268076,0.0027970414034372316,0.002404468018205923,0.004588015759389385,5.3428492702879464e-06,0.0012153458564769023,1.3231528138697933e-09,6.015912227079149e-07,6.2790833449199675e-09,8.732694261471481e-05,5.699255606527386e-09
1.0967876118832266e-05,0.13249676373923716,3.76,0.0,0.6437085582231353,0.9491241370674499,0.0357553334767659,0.00029177823232780014,0.006991542239922285,0.03038067160208953,0.00034463425889459903,7.885516394395205e-05,1.7284900050611045e-09,1.49385093920745e-11,6.167344393718822e-05,2.8270247412145708e-05,1.7709773393685133e-05,0.009103135296564705,1.4015778612403197e-06,0.008860649997637434,0.03768557305897037,7.272257113458425e-05,4.0570327695023747e-08,0.0007375187124571449,0.002808719656570566,0.0024322173026611444,0.004673778709588127,5.409419261928984e-06,0.001231419002026032,1.3225839244348808e-09,6.092227929433006e-07,6.358648251607788e-09,8.760164371006964e-05,5.717061873994104e-09
1.106934578930494e-05,0.13250286962946026,3.76,0.0,0.6430192743738338,0.9485762621878354,0.03615319111815998,0.00029188239431792817,0.0069926959066979625,0.03072816765801538,0.00034464825190710604,7.883123655922378e-05,1.7268895230539905e-09,1.4924671361323817e-11,6.177908913193575e-05,2.8248746140140167e-05,1.77016607423148e-05,0.009185246812772966,1.4010420153309077e-06,0.008944155748241608,0.03812239147464026,7.285369093125497e-05,4.055180896566466e-08,0.0007370929853455052,0.0028200912385881708,0.0024598600893836657,0.004759889818118328,5.475817339025171e-06,0.0012474881563336966,1.3220024367497324e-09,6.168426475645993e-07,6.438090782087106e-09,8.787752485361228e-05,5.734836758959258e-09
1.1170815459777614e-05,0.13250898257303748,3.76,0.0,0.6423303949718744,0.9480285654691869,0.036550903150724255,0.0002919848272079409,0.006993787403083951,0.031075929747396046,0.00034464824662349487,7.880728079555286e-05,1.7252894017661458e-09,1.4910836469683338e-11,6.188466962120443e-05,2.8227260326940786e-05,1.7693390280327873e-05,0.009267302613586156,1.400506931840334e-06,0.009027564370491757,0.03855910067498145,7.298452919382384e-05,4.053292944487275e-08,0.000736667396671327,0.0028311639543251482,0.0024873960761687183,0.004846339765614585,5.54204315768195e-06,0.0012635527856270305,1.3214090975500877e-09,6.244505262906036e-07,6.517408234420524e-09,8.815473972148567e-05,5.752583576376809e-09
1.1272285130250289e-05,0.13251510234683225,3.76,0.0,0.6416419225905359,0.9474810503929793,0.03694846681231104,0.0002920856377102022,0.0069948202794811775,0.03142394725512015,0.0003446346785825595,7.878329637125521e-05,1.7236896453732885e-09,1.4897004752618433e-11,6.199019473114359e-05,2.8205788907369046e-05,1.7684971382546806e-05,0.00934930271896411,1.399972546440315e-06,0.009110875667693684,0.03899569682570462,7.3115106719589e-05,4.0513710662985236e-08,0.000736241949140578,0.00284194545865466,0.002514825000431857,0.00493311947062587,5.608096431785025e-06,0.001279612379349635,1.320804604658826e-09,6.320461813847608e-07,6.596598035094426e-09,8.843343403331573e-05,5.770307482838408e-09
1.1356541944910944e-05,0.13252018902404455,3.76,0.0,0.6410705505902098,0.9470265536858335,0.03727847494656198,0.0002921681860991147,0.006995635787482735,0.03171311535904227,0.000344613408684234,7.876335858226504e-05,1.7223615445707764e-09,1.488552182201032e-11,6.207778323735716e-05,2.818797002243673e-05,1.7677874149508963e-05,0.009417350386276845,1.399529298389536e-06,0.009179980321188752,0.03935814227180808,7.322334950361308e-05,4.0497508923248434e-08,0.0007358887816913607,0.0028506821202859234,0.002537519482721158,0.005005422502539703,5.662813435607713e-06,0.001292943518623946,1.3202946497919678e-09,6.383438853047278e-07,6.662255667820275e-09,8.866607543014617e-05,5.78501008063789e-09
1.14407987595716e-05,0.13252528013855183,3.76,0.0,0.6404994621959204,0.9465721862537227,0.03760837755973228,0.000292249738743111,0.0069964149691308245,0.03200244674135118,0.0003445833141410735,7.874340069721586e-05,1.7210337002950261e-09,1.4874041121820888e-11,6.216534430709835e-05,2.8170159832740928e-05,1.7670685393240557e-05,0.009485359674972566,1.3990864564723141e-06,0.009249017644338685,0.03972050530964294,7.333143641379674e-05,4.0481098016958415e-08,0.0007355357146937911,0.0028592273838232,0.00256013987752425,0.005077941852578382,5.717411195861515e-06,0.0013062705797643214,1.3197778102737903e-09,6.446328689728074e-07,6.727822250989847e-09,8.889990755514658e-05,5.799700748784521e-09
1.1525055574232256e-05,0.13253037557067354,3.76,0.0,0.6399286586361399,0.9461179497780232,0.03793817330093901,0.0002923303465721048,0.00699715952203915,0.03229193581728137,0.0003445446244515091,7.87234225726675e-05,1.7197061146369614e-09,1.4862562669774824e-11,6.225288239825836e-05,2.8152357827797318e-05,1.7663409595429558e-05,0.009553330595156895,1.3986439894623102e-06,0.009317987545209008,0.04008278407068803,7.34393773387887e-05,4.046448797650714e-08,0.0007351827494550077,0.002867585394343338,0.0025826860897025595,0.005150672681971626,5.771889627086672e-06,0.0013195933036361988,1.319254419783092e-09,6.509130084804217e-07,6.793296499152344e-09,8.913500229870473e-05,5.814381489968802e-09
1.1609312388892911e-05,0.13253547520354142,3.76,0.0,0.639358141074758,0.9456638458577358,0.03826786088048537,0.0002924100578341885,0.006997871054700297,0.03258157714189134,0.00034449756351515644,7.870342407040764e-05,1.7183787896134833e-09,1.4851086482979224e-11,6.234040172746456e-05,2.813456352346073e-05,1.765605100064406e-05,0.009621263156562978,1.3982018673725997e-06,0.009386889937322757,0.04044497677303576,7.354718162901888e-05,4.044768881992284e-08,0.0007348298872173743,0.002875760224879343,0.002605158038690236,0.005223610256647184,5.8262486584136455e-06,0.0013329114401261198,1.3187247942190368e-09,6.571841847753014e-07,6.858677173623222e-09,8.937142836470895e-05,5.829054896208262e-09
1.1693569203553567e-05,0.1325405789222972,3.76,0.0,0.6387879106132963,0.9452098760121996,0.038597439067884196,0.00029248891814656603,0.006998551089068562,0.032871365407989926,0.00034444234972178645,7.86834050567754e-05,1.7170517271578403e-09,1.4839612577614463e-11,6.242790628356621e-05,2.811677646118204e-05,1.7648613637163643e-05,0.009689157368557511,1.3977600614529499e-06,0.00945572473947459,0.04080708171861517,7.365485811451096e-05,4.043070983530255e-08,0.000734477129160906,0.002883755876486292,0.002627555658032006,0.005296749946189249,5.880488238214336e-06,0.0013462247479212011,1.3181892335405506e-09,6.634462835610251e-07,6.923963086434872e-09,8.960925133772898e-05,5.843721901521516e-09
1.1769400336748158e-05,0.13254517566987398,3.76,0.0,0.6382749495323977,0.9448014189815431,0.038893964933497026,0.00029255920062505494,0.006999137382167889,0.03313229620305686,0.0003443858628489569,7.866537030063021e-05,1.7158575969862708e-09,1.4829288026561462e-11,6.250665087459219e-05,2.8100773937273852e-05,1.7641855813541883e-05,0.00975022937806361,1.3973626841338944e-06,0.009517618208802254,0.041132899796731986,7.375166458609948e-05,4.041528193412977e-08,0.0007341597369153073,0.0028908020139559168,0.002647649919168931,0.00536274472946237,5.929201696713137e-06,0.0013582024036245548,1.3177023890220887e-09,6.690743203192559e-07,6.982638444653693e-09,8.98245381916705e-05,5.856918055606405e-09
1.1845231469942749e-05,0.13254977555586495,3.76,0.0,0.6377622225731256,0.9443930727305291,0.0391904004165894,0.0002926288588175734,0.006999700330171237,0.03339333814391504,0.0003443230966764684,7.864731873496482e-05,1.71466368232798e-09,1.4818965347626013e-11,6.258538916859982e-05,2.808477662535694e-05,1.763503991036225e-05,0.009811270338191434,1.396965522209898e-06,0.009579456815812199,0.04145864434659708,7.3848380076333e-05,4.039972118961012e-08,0.0007338424307506786,0.0028977090151244625,0.0026676838991866636,0.005428896322059342,5.977818348196602e-06,0.0013701757946850443,1.317211163162292e-09,6.746948380752148e-07,7.041235321334934e-09,9.004105103174564e-05,5.87011185651799e-09
1.192106260313734e-05,0.1325543785013361,3.76,0.0,0.6372497304242668,0.9439848382207169,0.03948674472925151,0.0002926979211511535,0.007000240882857613,0.03365448763143662,0.0003442541996692706,7.86292502714007e-05,1.7134699844566066e-09,1.4808644551416433e-11,6.266412364894167e-05,2.8068784238757894e-05,1.7628168437647552e-05,0.009872280255055764,1.3965685573135323e-06,0.009641240510956302,0.04178431428460501,7.394501005952445e-05,4.038403369643199e-08,0.0007335252114133345,0.0029044796482074796,0.0026876575754924688,0.0054952015553029875,6.026338186472313e-06,0.0013821447617575712,1.3167157428107217e-09,6.80307762461837e-07,7.099752941421965e-09,9.025883171983575e-05,5.8833042260930764e-09
