Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130)
7.057891134568744e-10,0.08235561720991678,3.76,0.0,0.6858746201947473,0.9998685429724383,1.383840583626528e-16,5.3327532106724305e-14,8.823325727550954e-10,2.7132364814608143e-09,8.835520145546396e-10,2.7049206795050407e-09,9.656748673705115e-16,3.2778106105022327e-16,8.263491838200083e-12,8.259321879501245e-12,1.1840644809872087e-12,2.574444214354546e-14,2.2542056131308463e-14,1.5819652247638728e-14,5.0445656532497704e-14,3.5330683241137565e-14,1.3574982489431356e-15,0.00013145613445565173,2.6239792188639873e-14,7.265571777847822e-21
7.178160725955818e-10,0.08235561721061536,3.76,0.0,0.6858746201334558,0.9998685406788812,1.4576695479163963e-16,5.5252607371756055e-14,8.973471510142851e-10,2.759471395996498e-09,8.986080130058208e-10,2.750869962235969e-09,1.0022446279564087e-15,3.3411275531266583e-16,8.54681314851373e-12,8.542455234307698e-12,1.224606090464375e-12,2.7081301872382215e-14,2.36611756266353e-14,1.664121169293229e-14,5.219600567628907e-14,3.663761452050367e-14,1.387177681184271e-15,0.00013145841262877302,2.7140740720455107e-14,7.643092272645395e-21
7.418699908729965e-10,0.08235561721201255,3.76,0.0,0.6858746200108724,0.9998685370192113,1.613308114689339e-16,5.92144597399157e-14,9.273743038299621e-10,2.8519412575183285e-09,9.287200252669223e-10,2.8427541062059895e-09,1.0774527793027387e-15,3.4677547324962584e-16,9.127707772317228e-12,9.122958765099334e-12,1.307720517333172e-12,2.989208355338084e-14,2.600400941003843e-14,1.8368575007315305e-14,5.5786777064934455e-14,3.933191275932371e-14,1.4466178105188378e-15,0.00013146204151405304,2.898816129006451e-14,8.43688850610499e-21
7.635185173226698e-10,0.08235561721326995,3.76,0.0,0.6858746199005473,0.9998685345544288,1.762758830780582e-16,6.290830792133174e-14,9.543964629754992e-10,2.9351641716988513e-09,9.558208543091033e-10,2.9254333980299384e-09,1.1474978908939305e-15,3.5817103399913097e-16,9.666753605384953e-12,9.661635044989729e-12,1.3848376673298454e-12,3.258216961051265e-14,2.8234112136534788e-14,2.0021781131449115e-14,5.912116104360933e-14,4.1849322892722025e-14,1.5001960044679008e-15,0.0001314644785715232,3.070272791387851e-14,9.19665900572493e-21
7.845060749823953e-10,0.08235561721448893,3.76,0.0,0.6858746197935905,0.999868532728197,1.916418910057895e-16,6.660618423106056e-14,9.805915320726886e-10,3.015846176353307e-09,9.82094262672279e-10,3.0055734772690626e-09,1.2175363218973356e-15,3.692177664491151e-16,1.0204022915436255e-11,1.0198529922448277e-11,1.4616918016708186e-12,3.5339490923746895e-14,3.0508439558094375e-14,2.1716322302641694e-14,6.244662061862441e-14,4.437445119872185e-14,1.5522027816669236e-15,0.00013146627790776522,3.241186541846738e-14,9.975476624047094e-21
8.054936326421209e-10,0.0823556172157079,3.76,0.0,0.6858746196866337,0.9998685313246334,2.0789921214413817e-16,7.041988204681313e-14,1.006784584300349e-09,3.0965282193269477e-09,1.0083676880557907e-09,3.085698925836159e-09,1.2896731400262495e-15,3.8026353921781063e-16,1.0755739661909325e-11,1.0749856069903608e-11,1.5406036407400327e-12,3.8247915796213926e-14,3.2895534123403455e-14,2.350374143586679e-14,6.586352471166736e-14,4.698367591522511e-14,1.6042649113764637e-15,0.0001314676545587163,3.4167186736965e-14,1.0797034118395596e-20
8.264811903018464e-10,0.08235561721692682,3.76,0.0,0.6858746195796764,0.9998685302445521,2.2507543019631404e-16,7.43502166553096e-14,1.032975625412011e-09,3.177210302492357e-09,1.0346411309308414e-09,3.1658097464020904e-09,1.363907852865438e-15,3.913082966857253e-16,1.1321897426839534e-11,1.131560681872978e-11,1.6215718178315296e-12,4.1311450969443404e-14,3.539752999050592e-14,2.5386502381065617e-14,6.93718763549154e-14,4.9677816310888844e-14,1.6563753636583848e-15,0.0001314687077104758,3.5968683438623596e-14,1.1662469760857646e-20
8.47468747961572e-10,0.08235561721814574,3.76,0.0,0.6858746194727192,0.9998685294121018,2.431983222963965e-16,7.839800288241613e-14,1.0591646611916308e-09,3.2578924277569187e-09,1.0609145917661418e-09,3.2459059416372648e-09,1.4402399595391746e-15,4.023519955235747e-16,1.1902489793548634e-11,1.1895775502600213e-11,1.7045949674978605e-12,4.453410133335991e-14,3.8016524661940714e-14,2.736706789353523e-14,7.297167776303404e-14,5.245769119711522e-14,1.7085279439862831e-15,0.00013146951321503145,3.7816347094119586e-14,1.2572921570236214e-20
8.684563056212975e-10,0.0823556172193646,3.76,0.0,0.6858746193657619,0.9998685287690491,2.622958588999957e-16,8.256405509342901e-14,1.0853516974535519e-09,3.338574597062226e-09,1.0871880710284685e-09,3.3259875142116305e-09,1.518668952663042e-15,4.1339460189237127e-16,1.2497510346752296e-11,1.2490355457495108e-11,1.7896717255528339e-12,4.7919869926922334e-14,4.075457958376143e-14,2.9447899634155875e-14,7.66629304332778e-14,5.532411892821755e-14,1.7607171932980307e-15,0.0001314701293046644,3.97101692755778e-14,1.3529527313129777e-20
8.894438632810231e-10,0.08235561722058346,3.76,0.0,0.6858746192588044,0.9998685282707616,2.823962036749835e-16,8.684918719335394e-14,1.1115367400423066e-09,3.419256812383485e-09,1.1134615691830598e-09,3.4060544667946694e-09,1.5991943197668666e-15,4.244360894022104e-16,1.3106952672652547e-11,1.309934002170682e-11,1.8768007290740013e-12,5.14727579387654e-14,4.3613720734305174e-14,3.163145816963751e-14,8.044563523250221e-14,5.827791740158499e-14,1.8129383011257118e-15,0.00013147060061223512,4.165014155658943e-14,1.4533424505018672e-20
9.104314209407486e-10,0.08235561722180225,3.76,0.0,0.6858746191518467,0.9998685278831779,3.0352771339229096e-16,9.125421262718263e-14,1.137719794832332e-09,3.499939075728946e-09,1.1397350866939122e-09,3.4861068020553952e-09,1.6818155443902823e-15,4.3547643754069894e-16,1.3730810359018382e-11,1.3722722535843972e-11,1.9659806164049597e-12,5.519676470784265e-14,4.659593920325933e-14,3.392020297278128e-14,8.431979247363984e-14,6.131990405784744e-14,1.8651870292538192e-15,0.0001314709611994717,4.363625551222648e-14,1.5585750411357502e-20
9.314189786004742e-10,0.08235561722302104,3.76,0.0,0.6858746190448889,0.9998685275803217,3.257189378167705e-16,9.577994438016772e-14,1.1639008677276443e-09,3.5806213891393245e-09,1.1660086240240238e-09,3.5661445226623467e-09,1.7665321069842309e-15,4.465156303797726e-16,1.436907699525708e-11,1.436049634283478e-11,2.0572100271575317e-12,5.909588772407023e-14,4.970319176148315e-14,3.6316592422753076e-14,8.828540198365603e-14,6.445089588104136e-14,1.9174596438919587e-15,0.00013147123704220843,4.566850271905359e-14,1.6687642048673082e-20
9.524065362601997e-10,0.08235561722423981,3.76,0.0,0.6858746189379308,0.9998685273423111,3.4899861959812073e-16,1.004271949780955e-13,1.1900799646614687e-09,3.6613037546872497e-09,1.1922821816355908e-09,3.646167631283587e-09,1.8533434856400474e-15,4.575536555298339e-16,1.5021746172477016e-11,1.5012654787929612e-11,2.150487602213795e-12,6.317412262897124e-14,5.2937401421666835e-14,3.882308380536807e-14,9.234246316378987e-14,6.767170939877617e-14,1.9697528555567476e-15,0.000131471448022554,4.774687475513767e-14,1.7840236185667952e-20
9.733940939199253e-10,0.08235561722545853,3.76,0.0,0.6858746188309727,0.9998685271538895,3.7339569416187754e-16,1.0519677648755702e-13,1.2162570915958353e-09,3.7419861744767055e-09,1.2185557599901494e-09,3.726176130586699e-09,1.9422491566429666e-15,4.685905033457568e-16,1.568881148354246e-11,1.5679191218702773e-11,2.2458119837280076e-12,6.743546321632097e-14,5.630045798979768e-14,4.144213331338533e-14,9.649097504251374e-14,7.098316068240072e-14,2.022063766229566e-15,0.0001314716093973004,4.987136320005532e-14,1.9044669344329282e-20
9.943816515796508e-10,0.08235561722667722,3.76,0.0,0.6858746187240141,0.9998685270033731,3.989392896004689e-16,1.1008950051621701e-13,1.242432254521133e-09,3.822668650642497e-09,1.2448293595486815e-09,3.806170023238787e-09,2.0332485948837443e-15,4.796261663364325e-16,1.637026652312123e-11,1.6360098985053733e-11,2.343181815128405e-12,7.188390143279247e-14,5.979421860754251e-14,4.4176196046811704e-14,1.0073093632198506e-13,7.438606534717109e-14,2.0743898230175336e-15,0.00013147173284991435,5.204195963489838e-14,2.030207780104315e-20
9.999999999999999e-10,0.0823556172278959,3.76,0.0,0.6858746186953815,0.9998685269683155,4.05975583700998e-16,1.1142027687964116e-13,1.2494389872549129e-09,3.844267279527549e-09,1.251862779812298e-09,3.827581831028087e-09,2.057964259275655e-15,4.825802005817968e-16,1.655513220349166e-11,1.654481500864953e-11,2.369594522541463e-12,7.31070026539004e-14,6.075190767237889e-14,4.492793226227522e-14,1.0188148677976468e-13,7.531264201421928e-14,2.088399731727449e-15,0.00013147176065964888,5.2630848717802174e-14,2.0647819411436828e-20
1.0153692092393764e-09,0.0823556172278959,3.76,0.0,0.6858746186170557,0.9998685268818454,4.256587265643346e-16,1.1510617821308193e-13,1.268605459455659e-09,3.9033511853497104e-09,1.271102980771693e-09,3.8861493119064754e-09,2.1263412741797696e-15,4.906606387041338e-16,1.706610488772649e-11,1.7055371439207896e-11,2.442595741118916e-12,7.65234273786025e-14,6.342050828576821e-14,4.7027726013213245e-14,1.050623454189757e-13,7.788123855241848e-14,2.1267287773327153e-15,0.00013147182729699743,5.425865564227825e-14,2.1613597587713915e-20
1.0573443245588275e-09,0.08235561723033318,3.76,0.0,0.6858746184031381,0.9998685267004379,4.827433698070242e-16,1.2551463691575746e-13,1.320946019562331e-09,4.064716439197064e-09,1.3236502900511358e-09,4.04606408795272e-09,2.318804247231008e-15,5.12725994851621e-16,1.8500905987500264e-11,1.8488983831459508e-11,2.647550462074032e-12,8.63916936306999e-14,7.107781733145438e-14,5.309299821493038e-14,1.1399949950792455e-13,8.515164894306238e-14,2.2314377040906976e-15,0.00013147195449295625,5.883031271271059e-14,2.4403514062898284e-20
1.0993194398782786e-09,0.08235561723277032,3.76,0.0,0.6858746181892198,0.9998685265721745,5.4488803612027875e-16,1.3642863262457594e-13,1.373278820602704e-09,4.226081953925459e-09,1.3761976915051082e-09,4.20592048004874e-09,2.5196338535047536e-15,5.347865468851903e-16,1.9993163593161246e-11,1.9979975259793223e-11,2.860665329799034e-12,9.70721458697716e-14,7.928636231849226e-14,5.965756014247388e-14,1.2330242020763625e-13,9.280090401692913e-14,2.336177376019461e-15,0.00013147202847756876,6.35862671027498e-14,2.742350217833158e-20
1.1412945551977297e-09,0.08235561723520736,3.76,0.0,0.6858746179753007,0.9998685264746267,6.123342117046598e-16,1.4785463804695493e-13,1.4256039116802067e-09,4.387447747893444e-09,1.4287451888054903e-09,4.365718509510097e-09,2.7288258654384763e-15,5.568422799201785e-16,2.1542826546469298e-11,2.1528292625769622e-11,3.081929548008564e-12,1.0859663849102613e-13,8.80596390801404e-14,6.674100456161041e-14,1.3297108777644317e-13,1.008355086527096e-13,2.4409375717455916e-15,0.00013147207167941787,6.85264515282609e-14,3.068264150318724e-20
1.1832696705171808e-09,0.08235561723764429,3.76,0.0,0.6858746177613806,0.9998685263946211,6.853264532578901e-16,1.597991185771249e-13,1.4779213422998075e-09,4.548813839895855e-09,1.4812927856199841e-09,4.525458197644586e-09,2.946376052774592e-15,5.788931853952478e-16,2.3149843721289134e-11,2.3133882868164084e-11,3.311332340969581e-12,1.2099699640839682e-13,9.741067767987195e-14,7.43629067907982e-14,1.43005480484815e-13,1.0926196045070373e-13,2.545710369914807e-15,0.00013147209727163212,7.365079872960839e-14,3.419000780400551e-20
1.2252447858366319e-09,0.0823556172400811,3.76,0.0,0.6858746175474597,0.999868526324837,7.641123845058165e-16,1.722685323044473e-13,1.5302311623532548e-09,4.710180249148767e-09,1.5338404856124505e-09,4.685139565752237e-09,3.172280184130265e-15,6.009392588198351e-16,2.4814164024080594e-11,2.4796692962951244e-11,3.5488629535415205e-12,1.3430501507520854e-13,1.073520574860703e-13,8.254282471224376e-14,1.5340557512055945e-13,1.1808674973836858e-13,2.6504896468430945e-15,0.00013147211257559708,7.895924147167126e-14,3.795467308161004e-20
1.267219901156083e-09,0.08235561724251782,3.76,0.0,0.6858746173335379,0.9998685262612385,8.489426927372011e-16,1.8526933002167076e-13,1.5825334221047138e-09,4.871546995274901e-09,1.5863882924431612e-09,4.844762635125308e-09,3.4065340281569443e-15,6.229804981100773e-16,2.6535736394286092e-11,2.6516669923287418e-11,3.794510651213856e-12,1.4855246050483498e-13,1.1789592177478387e-13,9.130029878308972e-14,1.641713473932959e-13,1.273163595758938e-13,2.755270674785447e-15,0.0001314721216269166,8.44517125438525e-14,4.198570560827026e-20
1.309195016475534e-09,0.08235561724495441,3.76,0.0,0.6858746171196153,0.9998685262013626,9.40071125342311e-16,1.98807955233117e-13,1.6348281721767793e-09,5.032914098289513e-09,1.6389362097689722e-09,5.004327427048295e-09,3.649133354322589e-15,6.450169024658885e-16,2.8314509804632725e-11,2.8293760799490983e-11,4.0482647201411256e-12,1.6377106929134443e-13,1.2905399187344185e-13,1.006548520467092e-13,1.7530277225559518e-13,1.3695726576179531e-13,2.860049803429097e-15,0.00013147212688860137,9.012814476008163e-14,4.629216996509778e-20
1.3511701317949852e-09,0.0823556172473909,3.76,0.0,0.6858746169056914,0.9998685261435913,1.0377544863553914e-15,2.1289084416279675e-13,1.6871154635368555e-09,5.19428157858672e-09,1.6914842412433936e-09,5.163833962797919e-09,3.900073933291039e-15,6.670484718258692e-16,3.015043326135738e-11,3.012791267902075e-11,4.310114467175445e-12,1.7999254863013522e-13,1.4083758084426223e-13,1.106259901440965e-13,1.8679982414903625e-13,1.4701593683852556e-13,2.9648242163632964e-15,0.00013147212997834367,9.598847095881165e-14,5.088312707967336e-20
1.3931452471144363e-09,0.08235561724982728,3.76,0.0,0.6858746166917666,0.9998685260869503,1.1422526326775906e-15,2.2752442576320634e-13,1.739395347482717e-09,5.355649456925082e-09,1.7440323905166174e-09,5.3232822636431396e-09,4.15935153707823e-15,6.890752066423141e-16,3.2043455804384824e-11,3.201907268645149e-11,4.580049219899433e-12,1.9724857634049135e-13,1.5325760793821636e-13,1.2123320132640788e-13,1.98662477206132e-13,1.5749883409862574e-13,3.0695917318034306e-15,0.0001314721318709431,1.0203262400301292e-13,5.576763426743978e-20
1.4770954777533383e-09,0.08235561725469973,3.76,0.0,0.6858746162639137,0.9998685259751183,1.3727479488174847e-15,2.5846934648458013e-13,1.8439330998865081e-09,5.6783864924934555e-09,1.8491290570437652e-09,5.642004245657382e-09,4.702900914616595e-15,7.331141760347334e-16,3.6000594478195935e-11,3.5972205768730466e-11,5.144131156586051e-12,2.3499084141811436e-13,1.8004877278661278e-13,1.4443370908281641e-13,2.2348448266416018e-13,1.7976311612935024e-13,3.2790996640581597e-15,0.00013147213400523832,1.1467214220223812e-13,6.645351033322168e-20
1.5610457083922403e-09,0.08235561725957173,3.76,0.0,0.6858746158360559,0.9998685258642631,1.6336968631095034e-15,2.9169400386922353e-13,1.9484418459352846e-09,6.0011253779094474e-09,1.9542262384862495e-09,5.960493543087446e-09,5.27974769363803e-15,7.771338194364754e-16,4.018551882265179e-11,4.015273778442115e-11,5.74042556639881e-12,2.772507002925782e-13,2.0950740726935968e-13,1.7041193394109008e-13,2.4976857973447506e-13,2.038016573973933e-13,3.4885646926801044e-15,0.00013147213489469003,1.280461627515897e-13,7.842218580968786e-20
1.6449959390311423e-09,0.08235561726444332,3.76,0.0,0.6858746154081933,0.9998685257539455,1.9272878010531082e-15,3.272495685227475e-13,2.052922006725014e-09,6.323866291182095e-09,2.059323963927796e-09,6.278750325805649e-09,5.8898581073410656e-15,8.21134146825328e-16,4.4597822378257573e-11,4.456024706406873e-11,6.368847818719566e-12,3.2428051996833607e-13,2.417078692531847e-13,1.9932315699293035e-13,2.775145608445082e-13,2.296658877905948e-13,3.6979819296437495e-15,0.00013147213497931767,1.4215414943670636e-13,9.174599288712843e-20
1.7289461696700443e-09,0.08235561726931451,3.76,0.0,0.6858746149803253,0.9998685256436808,2.2557577089220423e-15,3.6518709544213064e-13,2.1573740075247437e-09,6.646609415039281e-09,2.164422262400222e-09,6.596774763560291e-09,6.533198416160178e-15,8.651151682740063e-16,4.923709923060096e-11,4.9194312529888005e-11,7.029313616784806e-12,3.7633219937652345e-13,2.7671932967004244e-13,2.313223821863865e-13,3.067222216587059e-13,2.5740712173029955e-13,3.907348658862273e-15,0.0001314721347431343,1.5699556643474328e-13,1.064972096017987e-19
1.8128964003089463e-09,0.08235561727418528,3.76,0.0,0.6858746145524517,0.999868525533091,2.6213919414393117e-15,4.055575242620834e-13,2.2617982774364014e-09,6.9693549365879505e-09,2.269521162883485e-09,6.9145670259757504e-09,7.20973490774471e-15,9.090768939500091e-16,5.410294401058411e-11,5.4054513694997956e-11,7.721738998208969e-12,4.3365717004792037e-13,3.1460611300972505e-13,2.665643367069479e-13,3.3739136204115313e-13,2.8707655835561365e-13,4.1166634331586104e-15,0.00013147213456507503,1.725698783140824e-13,1.2274806111804178e-19
1.9807968615867505e-09,0.08235561728392557,3.76,0.0,0.6858746136966859,0.9998685253108357,3.4735359582323374e-15,4.938002712189668e-13,2.470565357761033e-09,7.61485394067764e-09,2.4797208855435647e-09,7.54945570266775e-09,8.662261725298603e-15,9.969424997258834e-16,6.451271860111104e-11,6.445164412406189e-11,9.202134336250482e-12,5.651303796007897e-13,3.9924112454359266e-13,3.4739396166558616e-13,4.031133051304686e-13,3.524042612569449e-13,4.535134919433863e-15,0.0001314721344832087,2.0591504694403925e-13,1.6003731505026604e-19
2.1486973228645545e-09,0.0823556172936643,3.76,0.0,0.6858746128408931,0.9998685250873055,4.5029667078573375e-15,5.923830280468031e-13,2.679226746120184e-09,8.26036487684134e-09,2.689923362713162e-09,8.18341771040166e-09,1.0247169404285596e-14,1.0847310480002052e-15,7.58239140905212e-11,7.574828624597767e-11,1.0809368833050838e-11,7.207022777710426e-13,4.960416419793963e-13,4.4304432823572696e-13,4.746788869579946e-13,4.2605629076737597e-13,4.953398129669199e-15,0.00013147213460901522,2.421853796874035e-13,2.0419054667332084e-19
2.3165977841423585e-09,0.08235561730340146,3.76,0.0,0.6858746119850705,0.9998685248628717,5.729698808613221e-15,7.017091818459789e-13,2.8877859850278324e-09,8.905889371305148e-09,2.9001288243722063e-09,8.816454401720316e-09,1.1964189224068804e-14,1.1724426228124515e-15,8.803330712026598e-11,8.794109736368069e-11,1.254278285399789e-11,9.02367555963586e-13,6.053761297706128e-13,5.547433276680746e-13,5.520866908542085e-13,5.084381077437447e-13,5.371458715827945e-15,0.0001314721345723935,2.813766071470363e-13,2.557837810278723e-19
