Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42)
7.855007087313343e-10,0.27461811763175437,3.76,0.0,0.9252841952807058,0.9993752243089887,1.6859273507823201e-15,8.724914817650523e-13,2.0854656279421783e-08,2.4907507872598304e-07,2.0856217351160115e-08,2.486152187877233e-07,5.2297195375578304e-15,1.2573087798545097e-14,4.5780714337140834e-10,4.5672477389301694e-10,2.1377025016346744e-12,2.3994663176923088e-12,2.2462688726022636e-12,1.1290504516824385e-09,6.729065662374469e-13,1.0111692061184179e-12,6.970079898652943e-14,0.00062475437191778,5.646651196870858e-13,1.7371225514783132e-18,1.6339181013707563e-17,4.921981400862936e-21,1.1279103595616433e-09
7.976880407391597e-10,0.2746181178192697,3.76,0.0,0.9252841910751024,0.9993748549159862,1.7729851594307398e-15,9.043603791710279e-13,2.1178182189942627e-08,2.5293957644613695e-07,2.1179768564884523e-08,2.5246534094787854e-07,5.42581133364865e-15,1.2861643445834282e-14,4.720915011532766e-10,4.709593785691554e-10,2.20386887765432e-12,2.5126999784389323e-12,2.34991279637756e-12,1.1466042257426951e-09,6.94640521585453e-13,1.047317584673208e-12,7.118804550536319e-14,0.0006251234269003108,5.82310852700492e-13,1.7970101337620094e-18,1.71112816365272e-17,5.154354793807004e-21,1.1454103004943192e-09
8.098753727469852e-10,0.2746181180067852,3.76,0.0,0.925284186869497,0.9993745120666904,1.863200389162013e-15,9.369312053804016e-13,2.1501708749320582e-08,2.5680407458005174e-07,2.1503319663586353e-08,2.5631524232855117e-07,5.62595800753545e-15,1.3151292518190443e-14,4.865943202331295e-10,4.85410959638355e-10,2.2710230201218925e-12,2.629435229380847e-12,2.4566193881759036e-12,1.164159666321218e-09,7.167289515443903e-13,1.0842318461196184e-12,7.267836864318761e-14,0.0006254659379532951,6.002277277625897e-13,1.858076761907303e-18,1.7907322600293864e-17,5.393924836564758e-21,1.1629102413483504e-09
8.220627047548106e-10,0.2746181181943008,3.76,0.0,0.9252841826638897,0.9993741938496654,1.9566421401024058e-15,9.702103365946219e-13,2.1825236005032922e-08,2.606685731405931e-07,2.1826870655850477e-08,2.601649229421788e-07,5.830171185375083e-15,1.3441996168666298e-14,5.01315556387451e-10,5.000794517427953e-10,2.3391640183776023e-12,2.7497250331341535e-12,2.5664287453522265e-12,1.1817167987105343e-09,7.391720069106802e-13,1.1219183140252839e-12,7.417162146738998e-14,0.0006257838165132797,6.184157292470734e-13,1.920330231327229e-18,1.8727668953915166e-17,5.640801023501112e-21,1.1804101821237385e-09
8.342500367626361e-10,0.27461811838181654,3.76,0.0,0.9252841784582804,0.9993738984872194,2.0533801371373664e-15,1.0042041475459168e-12,2.2148764004138417e-08,2.645330721407932e-07,2.2150421549681474e-08,2.6401438280120863e-07,6.0384620674399866e-15,1.3733716899155518e-14,5.162551653815343e-10,5.149647895298635e-10,2.408290962706693e-12,2.8736223363599215e-12,2.679380782516087e-12,1.1992756481980494e-09,7.619698315837324e-13,1.1603833102340747e-12,7.566766397480571e-14,0.0006260788402719726,6.368748415150058e-13,1.9837783375626357e-18,1.9572685725246845e-17,5.8950928381166205e-21,1.197910122820483e-09
8.464373687704616e-10,0.2746181185693324,3.76,0.0,0.9252841742526687,0.9993736243373015,2.153484729867515e-15,1.038919011495721e-12,2.2472292793268942e-08,2.68397571593851e-07,2.2473972352495435e-08,2.678636219180982e-07,6.250841429474422e-15,1.4026418556085428e-14,5.314131029693234e-10,5.300669076519926e-10,2.478402944338893e-12,3.001180069765027e-12,2.7955152317438257e-12,1.2168362400660476e-09,7.851225625662333e-13,1.1996331548644044e-12,7.716636309133359e-14,0.0006263526512801687,6.556050489146189e-13,2.0484288762836733e-18,2.0442737921090607e-17,6.156909753058398e-21,1.2154100634385837e-09
8.58624700778287e-10,0.2746181187568484,3.76,0.0,0.9252841700470551,0.9993733698743399,2.257026892379959e-15,1.0743613002358398e-12,2.279582241871138e-08,2.7226207151313057e-07,2.2797523071203095e-08,2.717126403053137e-07,6.467319648939925e-15,1.432006624732984e-14,5.467893248950789e-10,5.453857407677186e-10,2.5494990554490093e-12,3.132451148103941e-12,2.9148716438055306e-12,1.2343985995916881e-09,8.086303305709365e-13,1.2396741663114115e-12,7.866759206582383e-14,0.0006266067751094765,6.746063357825816e-13,2.1142896432956213e-18,2.1338190527165533e-17,6.426361230163177e-21,1.2329100039780408e-09
8.708120327861125e-10,0.2746181189443645,3.76,0.0,0.9252841658414394,0.9993731336880665,2.364078223173315e-15,1.1105373840863952e-12,2.311935292641232e-08,2.76126571912161e-07,2.3121073712214904e-08,2.755614379753308e-07,6.687906709914084e-15,1.461462632667345e-14,5.623837868932362e-10,5.609212235414494e-10,2.6215783891553626e-12,3.2674884701797065e-12,3.0374893885408653e-12,1.2519627520470056e-09,8.32493260106033e-13,1.2805126612448836e-12,8.01712303843301e-14,0.0006268426220283705,6.938786864437103e-13,2.181368434541274e-18,2.225940850810141e-17,6.703556720474782e-21,1.2504099444388544e-09
8.82999364793938e-10,0.27461811913188083,3.76,0.0,0.9252841616358212,0.9993729144615966,2.474710944881599e-15,1.1474536318988014e-12,2.344288436207168e-08,2.7999107280463517e-07,2.344462428153615e-08,2.7941001494063277e-07,6.912612233992322e-15,1.4910066296004237e-14,5.781964446906811e-10,5.766732906450313e-10,2.694640039522116e-12,3.4063449188465002e-12,3.1634076563390275e-12,1.2695287226989091e-09,8.567114701829518e-13,1.3221549546135005e-12,8.167716306368341e-14,0.0006270615089210776,7.134220852128586e-13,2.2496730461078203e-18,2.3206756807406777e-17,6.98860566429506e-21,1.2679098848210246e-09
8.951866968017634e-10,0.2746181193193972,3.76,0.0,0.9252841574302009,0.9993727109784176,2.5889979042698426e-15,1.1851164110515472e-12,2.3766416771112437e-08,2.8385557420440894e-07,2.3768174784736613e-08,2.8325837121371174e-07,7.141445475284677e-15,1.5206354821099895e-14,5.942272540055692e-10,5.926418767567186e-10,2.7686831015557163e-12,3.549073361010093e-12,3.292665458120623e-12,1.2870965368091805e-09,8.812850741609552e-13,1.3646073596400554e-12,8.318528080568352e-14,0.0006272646523005948,7.332365163936567e-13,2.3192112742277618e-18,2.418060034747137e-17,7.281617491190357e-21,1.2854098251245518e-09
9.073740288095889e-10,0.2746181195069137,3.76,0.0,0.925284153224578,0.9993725221008537,2.707012571933805e-15,1.2235320874556856e-12,2.4089950198772385e-08,2.877200761255007e-07,2.4091725227044005e-08,2.8710650680706635e-07,7.374415352553271e-15,1.5503461629944865e-14,6.104761705502379e-10,6.088269165633641e-10,2.8437066712101847e-12,3.695726647631394e-12,3.425301626943992e-12,1.3046662196344717e-09,9.062141804703278e-13,1.4078761878283865e-12,8.46954792763506e-14,0.000627453189842633,7.533219642811661e-13,2.389990915286185e-18,2.518130402953637e-17,7.582701620045412e-21,1.3029097653494349e-09
9.195613608174143e-10,0.2746181196944304,3.76,0.0,0.925284149018953,0.999372346783388,2.828829042366187e-15,1.2627070255470815e-12,2.4413484690046793e-08,2.915845785820906e-07,2.4415275613286184e-08,2.909544217332042e-07,7.611530435293571e-15,1.5801357556694586e-14,6.269431500287279e-10,6.252283447582954e-10,2.919709845379811e-12,3.8463576137258e-12,3.561354817593705e-12,1.3222377964263096e-09,9.31498892249713e-13,1.4519677489545005e-12,8.620765946594567e-14,0.0006276281670639148,7.736784131592885e-13,2.462019765820326e-18,2.6209232733702078e-17,7.891967459059713e-21,1.3204097054956754e-09
9.3174869282524e-10,0.2746181198819473,3.76,0.0,0.9252841448133255,0.9993721840451876,2.954522033569377e-15,1.3026475882967114e-12,2.4737020289805525e-08,2.954490815885196e-07,2.473882594801033e-08,2.948021160046377e-07,7.852798985016602e-15,1.6100014411107697e-14,6.436281481412918e-10,6.418460960448997e-10,2.9966917219096516e-12,4.0010190783686285e-12,3.700863508659323e-12,1.3398112924310885e-09,9.57139308273612e-13,1.496888351078949e-12,8.77217267658745e-14,0.000627790564797802,7.943058473051234e-13,2.5353056225285666e-18,2.7264751318895022e-17,8.209524405814267e-21,1.337909645563272e-09
9.439360248330654e-10,0.27461812006946434,3.76,0.0,0.9252841406076955,0.9993720329890199,3.084166887200986e-15,1.343360137197208e-12,2.506055704271181e-08,2.993135851592893e-07,2.5062376235400882e-08,2.9864958963388863e-07,8.098228932237325e-15,1.639940505121525e-14,6.605311205800766e-10,6.586801051328605e-10,3.074651399581767e-12,4.159763844692395e-12,3.843866001680913e-12,1.357386732890075e-09,9.831355223869326e-13,1.5426443005315577e-12,8.923759152911992e-14,0.0006279412802763186,8.152042509843705e-13,2.609856282268655e-18,2.834822462287629e-17,8.535481847257781e-21,1.3554095855522259e-09
9.561233568408908e-10,0.2746181202569815,3.76,0.0,0.9252841364020631,0.9993718927669638,3.2178395680713853e-15,1.3848510322810068e-12,2.5384094993368302e-08,3.031780893090598e-07,2.538592647942831e-08,3.0249684263348164e-07,8.347827929325617e-15,1.6699503216238218e-14,6.776520230360645e-10,6.757303067439288e-10,3.1535879781344137e-12,4.322644699895553e-12,3.990400423857353e-12,1.374964143039404e-09,1.0094876246842963e-12,1.5892419019325456e-12,9.075516789855977e-14,0.0006280811614210183,8.363736084583645e-13,2.6856795420688303e-18,2.946001746220977e-17,8.86994915978944e-21,1.3729095254625363e-09
9.683106888487163e-10,0.27461812044449885,3.76,0.0,0.9252841321964279,0.9993717626021223,3.3556166643260104e-15,1.4271266321023208e-12,2.570763418622392e-08,3.07042594052651e-07,2.5709476683754888e-08,3.063438750159501e-07,8.601603322911275e-15,1.7000283613696477e-14,6.949908111933678e-10,6.929966356068715e-10,3.2335005582428304e-12,4.489714415238232e-12,4.140504726977347e-12,1.392543548110079e-09,1.0361957008416727e-12,1.6366874581722023e-12,9.227437446836458e-14,0.0006282109851286123,8.578139039778966e-13,2.7627831991256894e-18,3.0600494632267014e-17,9.213035709242269e-21,1.3904094652942035e-09
9.804980208565417e-10,0.27461812063201624,3.76,0.0,0.9252841279907903,0.9993716417726544,3.497575387151759e-15,1.4701932937462816e-12,2.6031174665641638e-08,3.109070994050404e-07,2.6033026851804007e-08,3.101906867938323e-07,8.8595621811587e-15,1.7301721833181836e-14,7.125474407327717e-10,7.10479026460432e-10,3.3143882415292834e-12,4.6610257460476615e-12,4.294216688972298e-12,1.4101249733279725e-09,1.0632598327025388e-12,1.6849872704214932e-12,9.379513370189379e-14,0.0006283314732403731,8.795251217868248e-13,2.8411750508110673e-18,3.177002090721081e-17,9.564850850934184e-21,1.4079094050472276e-09
9.926853528643672e-10,0.2746181208195339,3.76,0.0,0.9252841237851501,0.9993715296090848,3.643793570676661e-15,1.514057372828102e-12,2.6354716475909583e-08,3.147716053813629e-07,2.635657698677181e-08,3.140372779796722e-07,9.121711300475867e-15,1.7603794325099557e-14,7.303218673318281e-10,7.281774140532932e-10,3.396250130562059e-12,4.836631431719669e-12,4.451573914419663e-12,1.4277084439138256e-09,1.0906800984043432e-12,1.7341476381313081e-12,9.531737180509399e-14,0.0006284432952313357,9.015072461220222e-13,2.9208628946750505e-18,3.2968961039987427e-17,9.925503929690062e-21,1.4254093447216089e-09
9.999999999999999e-10,0.27461812100705163,3.76,0.0,0.9252841212609889,0.9993714661901457,3.7336294841511e-15,1.5407694777914817e-12,2.654890189625466e-08,3.1709102207413697e-07,2.655076673134897e-08,3.1634583626411624e-07,9.281064032997396e-15,1.778538861987157e-14,7.410943700853815e-10,7.389034061529216e-10,3.4458498065302664e-12,4.9441113394233314e-12,4.5477833267361694e-12,1.438262762190826e-09,1.1073083631911915e-12,1.764068788754983e-12,9.623167617902741e-14,0.0006285065090535162,9.148306588248875e-13,2.9693158839360644e-18,3.3702822686263885e-17,1.0146251807824833e-20,1.4359125363201075e-09
1.0048726848721927e-09,0.27461812100705163,3.76,0.0,0.9252841195795071,0.9993714254876948,3.794349671764745e-15,1.5587252234956665e-12,2.66782596612687e-08,3.1863611199691e-07,2.6680127091655882e-08,3.1788364858601825e-07,9.388057220328131e-15,1.7906478353799673e-14,7.483140466661876e-10,7.460917331451207e-10,3.479085328858487e-12,5.01658419572251e-12,4.612613835589081e-12,1.445293985083246e-09,1.1184565726683458e-12,1.7841748590356045e-12,9.684101843812428e-14,0.000628547074820374,9.237602612146452e-13,3.001854528451514e-18,3.41976797623156e-17,1.0295104279882555e-20,1.442909284317347e-09
1.0170600168800181e-09,0.27461812119456963,3.76,0.0,0.9252841153738615,0.9993713288298542,3.949322769916632e-15,1.604203198427047e-12,2.7001804265915164e-08,3.22500619267129e-07,2.7003677169258145e-08,3.217297986254234e-07,9.658606227876446e-15,1.8209751982848737e-14,7.665239344091586e-10,7.642219185060457e-10,3.5628929408820423e-12,5.20093674559836e-12,4.777373712921859e-12,1.4628816220467091e-09,1.1465893268696878e-12,1.8350752291487918e-12,9.836600664449983e-14,0.0006286433906375165,9.462841512894918e-13,3.0841577500614394e-18,3.545654178467897e-17,1.06737612254563e-20,1.4604092238344422e-09
1.041434680895669e-09,0.2746181215696061,3.76,0.0,0.9252841069625616,0.999371155789858,4.272839387423553e-15,1.697614924450593e-12,2.7648897909737405e-08,3.302296358341453e-07,2.7650777252958908e-08,3.294214370536458e-07,1.0212337464898049e-14,1.8817984065334797e-14,8.035966578070565e-10,8.01129627171316e-10,3.733421828702015e-12,5.583051953529998e-12,5.11820152456251e-12,1.498063284172002e-09,1.2039239451640083e-12,1.9395205924697626e-12,1.0141975556328267e-13,0.000628815745919832,9.921444932572264e-13,3.25273014943481e-18,3.806615446521216e-17,1.1458682146633472e-20,1.495409102632704e-09
1.0633718785097548e-09,0.27461812190713947,3.76,0.0,0.9252840993923821,0.9993710205803377,4.579916541292372e-15,1.7845198028490245e-12,2.8231287486080576e-08,3.371857531415697e-07,2.8233167259597052e-08,3.3634315742613023e-07,1.0725128375636274e-14,1.9367204623725088e-14,8.377062269087231e-10,8.350841734519682e-10,3.8902145180595645e-12,5.942531344445722e-12,5.438039111210371e-12,1.5297342005067906e-09,1.2567442325360287e-12,2.0365707161932238e-12,1.041721093595141e-13,0.0006289503384373033,1.0343450350965418e-12,3.4090091719947657e-18,4.0521554304331037e-17,1.2197181057372028e-20,1.5269089932821812e-09
1.0853090761238406e-09,0.2746181222446734,3.76,0.0,0.9252840918221932,0.9993709022962952,4.9025630527286446e-15,1.8741482135881983e-12,2.8813682347512565e-08,3.4414187281741705e-07,2.8815557213855827e-08,3.4326416335714533e-07,1.1251624443639986e-14,1.9918027989300295e-14,8.725204818302316e-10,8.697371125030054e-10,4.050143943810033e-12,6.317085021667175e-12,5.770501052734329e-12,1.5614122990529884e-09,1.310719840383837e-12,2.1365476804538967e-12,1.0692790684692691e-13,0.0006290680047565842,1.077422966294094e-12,3.5696590213982044e-18,4.308028944167061e-17,1.2966723069775268e-20,1.5584088836768556e-09
1.1072462737379264e-09,0.274618122582208,3.76,0.0,0.9252840842519943,0.9993707988140436,5.24126260789831e-15,1.966537152402402e-12,2.939608275171858e-08,3.5109799495731896e-07,2.9397947126647264e-08,3.501844549200409e-07,1.1791854315655421e-14,2.0470351635266412e-14,9.080391640343311e-10,9.050880643228838e-10,4.213204917455132e-12,6.707019800085117e-12,6.115798533320215e-12,1.593097726652487e-09,1.3658510837572276e-12,2.2394881415194353e-12,1.0968686015194328e-13,0.000629170868564598,1.1213781946680115e-12,3.73472518244149e-18,4.5744486100002226e-17,1.3767945388106886e-20,1.589908773816728e-09
1.1291834713520122e-09,0.2746181229197432,3.76,0.0,0.9252840766817855,0.9993707082649359,5.596505417003355e-15,2.0617235996303233e-12,2.9978488956801034e-08,3.5805411965848433e-07,2.9980337007776344e-08,3.5710403218819664e-07,1.234584465837513e-14,2.10240793079778e-14,9.442620149936574e-10,9.41136649042428e-10,4.379392260455121e-12,7.112642327645626e-12,6.4741409932675026e-12,1.6247906300932893e-09,1.422138254347919e-12,2.345428737654897e-12,1.1244870518439395e-13,0.0006292607985081334,1.166210627996779e-12,3.9042531422439656e-18,4.8516270278623235e-17,1.4601485109793354e-20,1.6214086637017988e-09
1.151120668966098e-09,0.274618123257279,3.76,0.0,0.9252840691115665,0.9993706290140167,5.968788212012249e-15,2.159744520220006e-12,3.056090122136134e-08,3.6501024701968807e-07,3.0562726866033616e-08,3.6402289523502064e-07,1.2913620253417063e-14,2.1579120726165278e-14,9.811887761946436e-10,9.778824869272096e-10,4.548700804228792e-12,7.534259085400854e-12,6.845736139864751e-12,1.6564911561095174e-09,1.4795816219781927e-12,2.4544060891291783e-12,1.1521320015363502e-13,0.0006293394295427051,1.2119201740221015e-12,4.078288390317604e-18,5.139776775329077e-17,1.5467979225933797e-20,1.6529085533320677e-09
1.1730578665801838e-09,0.2746181235948155,3.76,0.0,0.925284061541337,0.9993705596408294,6.358614244479131e-15,2.260636863736943e-12,3.11433198045728e-08,3.7196637714126064e-07,3.114511670927845e-08,3.7094104413394575e-07,1.3495204084453785e-14,2.213539130508559e-14,1.0188191891420773e-09,1.0153251983807168e-09,4.7211253901579e-12,7.97217638755858e-12,7.2307899577796604e-12,1.6881994513814157e-09,1.538181435951743e-12,2.5664567982247667e-12,1.1798012422378656e-13,0.000629408182125424,1.2585067404527486e-12,4.2568764186340705e-18,5.439110407616327e-17,1.636806462179067e-20,1.6844084427075353e-09
1.1949950641942696e-09,0.2746181239323526,3.76,0.0,0.9252840539710966,0.9993704989073884,6.7664932825441445e-15,2.3644375643739286e-12,3.172574496630529e-08,3.789225101250742e-07,3.1727506544577975e-08,3.778584789584262e-07,1.4090617463976077e-14,2.2692811755165615e-14,1.0571529953654412e-09,1.0534644039486068e-09,4.896660869591634e-12,8.426700381549609e-12,7.629506723409446e-12,1.719915662535353e-09,1.5979379270901664e-12,2.6816174492500244e-12,1.207492754850754e-13,0.0006294682942415153,1.3059702349697004e-12,4.440062721716728e-18,5.749840457571477e-17,1.7302378077463158e-20,1.715908331828202e-09
1.2169322618083554e-09,0.2746181242698904,3.76,0.0,0.9252840464008453,0.9993704457293905,7.192941608169184e-15,2.4711835409586716e-12,3.230817696723694e-08,3.858786460745294e-07,3.230989637833201e-08,3.847751997819337e-07,1.4699880148430095e-14,2.3251307717424562e-14,1.0961899364241458e-09,1.0922997243220452e-09,5.075302103848118e-12,8.898137048090483e-12,8.042089018081274e-12,1.7516399361438295e-09,1.6588513095749325e-12,2.7999246085488647e-12,1.235204691181845e-13,0.0006295208501943667,1.3543105652301787e-12,4.627892796725857e-18,6.072179435666022e-17,1.8271556268510744e-20,1.7474082206940682e-09
1.2388694594224412e-09,0.27461812460742885,3.76,0.0,0.9252840388305827,0.9993703991560249,7.638482014446544e-15,2.5809116969599205e-12,3.289061606892917e-08,3.9283478509454216e-07,3.2892286216360577e-08,3.9169120667795613e-07,1.5323010436636337e-14,2.381080945179272e-14,1.1359297539112592e-09,1.1318307803399023e-09,5.257043964212346e-12,9.386792201247173e-12,8.46873774074358e-12,1.783372418725483e-09,1.720921782430921e-12,2.921414824508269e-12,1.2629353591568115e-13,0.0006295668007946173,1.403527638870299e-12,4.820412143543045e-18,6.406339829989956e-17,1.9276235766570135e-20,1.7789081093051336e-09
