Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50)
1.5629012873177579e-13,0.09924237276002569,3.76,0.0,0.9226455232248341,0.9999999033135016,1.120022825265245e-28,2.1414799230199526e-22,2.5736292469190332e-14,4.4679123082087154e-14,2.5736300326432255e-14,4.467910405632464e-14,2.356832600747972e-25,3.255105858733794e-24,1.8925070007096307e-20,1.8924868352223628e-20,7.63494489618281e-21,8.125049901645706e-27,9.676383074018214e-27,9.64954263114452e-18,2.1415242532898997e-22,1.0903876013894514e-22,8.3489702361851e-24,9.66864727399974e-08,9.739678913023928e-23,2.143920657485234e-31,3.799753115402699e-32,4.5627373666333785e-37,9.64954261970479e-18,5.431403415989119e-27,2.314198719940542e-29,3.973082052897998e-28,1.8586986228737342e-38,3.9759806436721706e-35,3.708397042441875e-38
2.123269257210483e-13,0.09924237276002598,3.76,0.0,0.9226455232248089,0.9999998686875097,2.7495274207345296e-28,3.9524081778894666e-22,3.49638663103468e-14,6.069852859493463e-14,3.496388081193389e-14,6.069849348035187e-14,4.359281345211299e-25,6.006544621735602e-24,3.49287341261184e-20,3.49283644215226e-20,1.409130337413416e-20,1.994598942056318e-26,2.2808736261531345e-26,1.31093226363493e-17,3.9524927537024194e-22,1.9964586555600167e-22,1.5408108801090392e-23,1.3131245552552334e-07,1.7975876759463843e-22,3.966747693780121e-31,9.327923402322011e-32,9.224312336937637e-37,1.3109322611906504e-17,1.2647370992330839e-26,4.2966112832995415e-29,7.330059137334868e-28,5.084972037176182e-38,9.760017199646945e-35,9.103655480676375e-38
2.683637227103208e-13,0.09924237276002626,3.76,0.0,0.9226455232247837,0.9999998340827776,5.487420253804435e-28,6.313950259693259e-22,4.419143781189916e-14,7.671793410778147e-14,4.4191460977960004e-14,7.671787801276944e-14,6.979018750504236e-25,9.59345854982521e-24,5.579811252401079e-20,5.57975235214067e-20,2.251063335471406e-20,3.980741759243675e-26,4.437973386509711e-26,1.6569102646961682e-17,6.314089793456702e-22,3.1744347607767485e-22,2.4612567487570825e-23,1.659171784421881e-07,2.8716189876975597e-22,6.352636190956265e-31,1.8616302803707772e-31,1.6024626052428698e-36,1.656910260257188e-17,2.400311659950371e-26,6.90459048857327e-29,1.1705176829282845e-27,1.1302583790393716e-37,1.9477643005465966e-34,1.816871756197263e-37
3.244005196995933e-13,0.09924237276002655,3.76,0.0,0.9226455232247585,0.9999997994992916,9.64192728374295e-28,9.226120902524084e-22,5.3419006974054374e-14,9.273733962062767e-14,5.3419040824714706e-14,9.273725765357924e-14,1.0220298942027016e-24,1.4015311721059573e-23,8.153320165172373e-20,8.153234162813597e-20,3.289293139151088e-20,6.99451701138647e-26,7.66247700769595e-26,2.002888266448539e-17,9.226331350336549e-22,4.624319416553332e-22,3.5961880670646515e-23,2.0050065505055852e-07,4.196061731093415e-22,9.306037594846192e-31,3.271050156604207e-31,2.532644265765929e-36,2.0028882591700926e-17,4.0150536723391896e-26,1.014959950301513e-28,1.709717626586698e-27,2.200982817227647e-37,3.422216079107365e-34,3.192405420194236e-37
4.3647411367813835e-13,0.09924237276002709,3.76,0.0,0.9226455232247079,0.9999997303960061,2.3400130949405738e-27,1.6702416782479849e-21,7.187413828097746e-14,1.2477615064631823e-13,7.187419956120294e-14,1.2477600226038302e-13,1.8584017586405825e-24,2.536175341045914e-23,1.4760049832425795e-19,1.4759893924363882e-19,5.954641824048803e-20,1.6974902406520322e-25,1.8183371623861468e-25,2.6948442726117653e-17,1.6702821757546547e-21,8.339827998092679e-22,6.509325967776118e-23,2.6960392203384184e-07,7.596181143328683e-22,1.693269918502625e-30,7.938470849301912e-31,5.2846058727241996e-36,2.6948442565350007e-17,8.819841879880526e-26,1.8595192373433658e-28,3.092693507741435e-27,6.542538793183442e-37,8.304367142138494e-34,7.747608793509919e-37
5.485477076566833e-13,0.09924237276002765,3.76,0.0,0.9226455232246574,0.9999996613775485,4.641158509170462e-27,2.638143355559183e-21,9.032926023271633e-14,1.5681496167200624e-13,9.03293570229768e-14,1.5681472730077792e-13,2.948333143160774e-24,4.004172578672486e-23,2.3313059669850425e-19,2.3312812614828944e-19,9.405173724890934e-20,3.366744044252177e-25,3.5574681272973724e-25,3.386800283289269e-17,2.6382111325743683e-21,1.3143011506926778e-21,1.027986415304427e-22,3.386223613305199e-07,1.1997945175624132e-21,2.688120952942476e-30,1.5744894784644662e-30,9.45928213990821e-36,3.386800253285375e-17,1.5947729561209269e-25,2.972188992440279e-28,4.880961667559695e-27,1.535689739720194e-36,1.6468717150351614e-33,1.5366345200870045e-36
7.726948956137734e-13,0.09924237276002879,3.76,0.0,0.9226455232245564,0.9999995235947009,1.2967008878852364e-26,5.2348237327879126e-21,1.2723947607697893e-13,2.2089258372337485e-13,1.2723966812863161e-13,2.208921186823994e-13,5.901901685174775e-24,7.938585130392877e-23,4.625790896574705e-19,4.625741443577462e-19,1.8661776591798703e-19,9.406129721373079e-25,9.78375499420816e-25,4.770712322809146e-17,5.2349733540888276e-21,2.60125108837252e-21,2.0391711989596727e-22,4.764051721314601e-07,2.3806404177393563e-21,5.3880601311430025e-30,4.3988669130333114e-30,2.319181504115746e-35,4.77071224494253e-17,3.762935412681566e-25,6.036841401837398e-28,9.669533224054285e-27,5.6970877319387e-36,4.599991013271893e-33,4.2931062081963326e-36
9.968420835708634e-13,0.0992423727600299,3.76,0.0,0.9226455232244554,0.999999386149917,2.7841057569689646e-26,8.712776847944786e-21,1.6414965451953244e-13,2.849702057747335e-13,1.6414997415419416e-13,2.849694317985609e-13,9.908819809019233e-24,1.320148280375854e-22,7.698784622708785e-19,7.698701488009442e-19,3.105908053060389e-19,2.0194999025034594e-24,2.0821730201903723e-24,6.154624394271934e-17,8.713051042252092e-21,4.323303315987502e-21,3.392886766419918e-22,6.138499189450418e-07,3.962143287839397e-21,9.05784451156438e-30,9.444389361707795e-30,4.59650641279383e-35,6.154624234141563e-17,6.978907157487808e-25,1.0278896673511636e-27,1.6067747283455905e-26,1.5138409154165172e-35,9.873945142888451e-33,9.217320375592786e-36
1e-12,0.09924237276003213,3.76,0.0,0.922645523224454,0.9999993842159256,2.810649816154297e-26,8.768072308022212e-21,1.646696663925088e-13,2.858729687192979e-13,1.646699880555242e-13,2.8587218983157443e-13,9.972920808196005e-24,1.328510396826378e-22,7.747640047301667e-19,7.747556372854937e-19,3.1256176594799303e-19,2.0387531301909315e-24,2.101821063857099e-24,6.174121755661505e-17,8.768348598953754e-21,4.3506728652559885e-21,3.414404211251944e-22,6.157839097694378e-07,3.98728652814089e-21,9.116606188505152e-30,9.53442903159204e-30,4.636120513548055e-35,6.174121594081994e-17,7.031749350034425e-25,1.0347404939389844e-27,1.6169351039243156e-26,1.5327136975463335e-35,9.96804565210869e-33,9.305195242306004e-36
1.4451364594850434e-12,0.09924237276003213,3.76,0.0,0.9226455232242534,0.9999991122712298,8.483108260264541e-26,1.8313020772728218e-20,2.3796989925005777e-13,4.1312544987742154e-13,2.379705710148877e-13,4.1312382323497136e-13,2.118659093250879e-23,2.7699646209696513e-22,1.6180289739120886e-18,1.6180111272337977e-18,6.527570683757212e-19,6.152945557081021e-24,6.283621592937345e-24,8.922448670072611e-17,1.831370260244048e-20,9.072800868680972e-21,7.126766540151776e-22,8.877285322795189e-07,8.327117597729844e-21,1.9416616009451007e-29,2.8774879610833706e-29,1.2757091866364056e-34,8.922448205165304e-17,1.659484808574641e-24,2.257286537779129e-27,3.366261195031669e-26,6.487000347074795e-35,3.0069146573939904e-32,2.808305164737666e-35
1.8934308353992234e-12,0.09924237276003436,3.76,0.0,0.9226455232240515,0.9999988397348748,1.9081222139895278e-25,3.1439914419312783e-20,3.117899945252161e-13,5.412806939800715e-13,3.1179114770457994e-13,5.412779016109444e-13,3.69890657851327e-23,4.747253262308007e-22,2.7775803862337143e-18,2.777549082932198e-18,1.1205488305016004e-18,1.3838987825754696e-23,1.4060941320960964e-23,1.169027318480579e-16,3.144126557468091e-20,1.5562966317060378e-20,1.2227339181690008e-21,1.1602648134981296e-06,1.429471276795862e-20,3.3983834049160835e-29,6.47194987727921e-29,2.7215652510704324e-34,1.1690272166356665e-16,3.0523555568017286e-24,4.0407428904958515e-27,5.760478955516207e-26,1.8590075242529053e-34,6.759969291072319e-32,6.316346101397071e-35
2.3417252113134034e-12,0.09924237276003661,3.76,0.0,0.9226455232238495,0.9999985685342714,3.609901775837786e-25,4.809450638120952e-20,3.856099404454552e-13,6.69435938082685e-13,3.856117043223177e-13,6.694316669274137e-13,5.75226644814337e-23,7.249413766874381e-22,4.248530954417934e-18,4.248482038321532e-18,1.7139643963804347e-18,2.6179618431566772e-23,2.651458901891276e-23,1.445809801258703e-16,4.809684865695718e-20,2.3793972177947854e-20,1.869232183862921e-21,1.4314653431022578e-06,2.1864924124952028e-20,5.297890033342327e-29,1.224318741485164e-28,4.976018645576302e-34,1.4458096117715722e-16,4.875312673974037e-24,6.433078227370483e-27,8.783407826315935e-26,4.2586653284769475e-34,1.2782334191269133e-31,1.1948826849672859e-34
2.7900195872275834e-12,0.09924237276003886,3.76,0.0,0.9226455232236476,0.999998298662872,6.105755611836177e-25,6.827784540106181e-20,4.59429737110728e-13,7.97591182185264e-13,4.59432240966653e-13,7.975851191853122e-13,8.299276815124598e-23,1.0273858778415096e-21,6.0308789342357134e-18,6.03080801680167e-18,2.433002071384063e-18,4.427684234628346e-23,4.474460971923735e-23,1.722592322753286e-16,6.828156031298723e-20,3.376599097658598e-20,2.6519435523661567e-21,1.701336668667511e-06,3.103774700103599e-20,7.662121926674004e-29,2.0706571312869686e-28,8.217871895084512e-34,1.7225920059242535e-16,7.127037553210082e-24,9.488580038891388e-27,1.2429086042934804e-25,8.45417419100122e-34,2.16087977651013e-31,2.0208727370165006e-34
3.2383139631417633e-12,0.0992423727600411,3.76,0.0,0.9226455232234456,0.9999980301141619,9.547837098529788e-25,9.199097878114593e-20,5.332493846204964e-13,9.257464262878109e-13,5.332527577356476e-13,9.25738258385571e-13,1.1360372750781592e-22,1.3818013914072805e-21,8.124622582054228e-18,8.124525042754098e-18,3.2776601615678213e-18,6.923266638351741e-23,6.985062766398774e-23,1.9993748903759971e-16,9.199650718477471e-20,4.5479195244769633e-20,3.570640511118226e-21,1.9698853051139678e-06,4.181317673440744e-20,1.0513019568450349e-28,3.2377474975589884e-28,1.2625928384657e-33,1.9993743990937178e-16,9.807662563818356e-24,1.326101120669789e-26,1.6691609447020723e-25,1.5181489539778561e-33,3.377316240664876e-31,3.159903043954604e-34
4.134902714970123e-12,0.09924237276004556,3.76,0.0,0.9226455232230416,0.9999974969589008,1.987951166484855e-24,1.5001081724641064e-19,6.808882325690831e-13,1.1820569144928194e-12,6.808937320375762e-13,1.1820435976168894e-12,1.9106082071386901e-22,2.2455217402786482e-21,1.3246289909977944e-17,1.3246124339227296e-17,5.343830814938697e-18,1.4412810599168507e-22,1.4508713791646184e-22,2.552940193652265e-16,1.5002153077528625e-19,7.412985034032013e-20,5.815082962134596e-21,2.503040418348168e-06,6.817183815318767e-20,1.77625733434684e-28,6.740332678577223e-28,2.565586139738157e-33,2.552939182483023e-16,1.645673030159553e-23,2.3169292153239306e-26,2.70438410272555e-25,3.978167572556951e-33,7.0246177230654845e-31,6.578276868552972e-34
5.031491466798483e-12,0.09924237276005005,3.76,0.0,0.9226455232226376,0.999996969017009,3.5823063472402844e-24,2.221623988161656e-19,8.285264850773001e-13,1.4383674026977387e-12,8.285346280029902e-13,1.438347684628795e-12,2.915085782955956e-22,3.3140683138389868e-21,1.961351900090999e-17,1.9613264142191607e-17,7.912462818524282e-18,2.596818721763561e-22,2.6101265913008933e-22,3.1065057703801695e-16,2.2218076367511263e-19,1.097473178222946e-19,8.600747065524136e-21,3.0309821628602638e-06,1.0094087120193659e-19,2.7222072974393783e-28,1.2144370976338603e-27,4.5496236436073764e-33,3.1065039619395425e-16,2.4824996870376914e-23,3.657785245839113e-26,3.9793986228419006e-25,8.650174297768692e-33,1.2645232514535356e-30,1.185238910019712e-33
5.928080218626843e-12,0.09924237276005453,3.76,0.0,0.9226455232222336,0.9999964462375123,5.859735663709008e-24,3.0845410373805215e-19,9.7616414292361e-13,1.6946778909026022e-12,9.761754463991572e-13,1.6946505194286946e-12,4.165456373505868e-22,4.585427143673117e-21,2.722629592685655e-17,2.722592868146639e-17,1.0983542645150014e-17,4.247097792177552e-22,4.264089394290722e-22,3.6600716798516516e-16,3.08483047343548e-19,1.5233297812595052e-19,1.192582644442439e-20,3.553761511673604e-06,1.4012023879234243e-19,3.906703777992013e-28,1.986215629381575e-27,7.357746154702765e-33,3.6600687374633315e-16,3.4911739810146765e-23,5.389863407956347e-26,5.489680601470449e-25,1.6583046184903735e-32,2.0662699801656882e-30,1.9384622753417543e-33
6.824668970455203e-12,0.09924237276005901,3.76,0.0,0.9226455232218296,0.9999959285699348,8.942197347042691e-24,4.088943123710976e-19,1.1238012068790135e-12,1.9509883791074508e-12,1.1238161879858886e-12,1.9509521020239755e-12,5.677549767060285e-22,6.057603975802174e-21,3.60846067688097e-17,3.6084102201854014e-17,1.455705677818511e-17,6.480275207049115e-22,6.500510126309469e-22,4.213637981357927e-16,4.0893721744126197e-19,2.0188821176169077e-19,1.5788520729683957e-20,4.071428941490469e-06,1.8570990392488567e-19,5.347298478092232e-28,3.030597971298746e-27,1.1132993396454144e-32,4.213633509054445e-16,4.6716126869316725e-23,7.55358360790956e-26,7.23079115814599e-25,2.902808510609545e-32,3.1499025484977212e-30,2.9577359117567828e-33
8.617846474111923e-12,0.09924237276006798,3.76,0.0,0.9226455232210216,0.999994908371072,1.8010410694302402e-23,6.522537578108852e-19,1.4190735561643989e-12,2.4636093555172994e-12,1.419097443733598e-12,2.4635515106301417e-12,9.54945378716947e-22,9.596531618674185e-21,5.753777456800222e-17,5.753691323829065e-17,2.3211333948568036e-17,1.3047947350866351e-21,1.3071391939762036e-21,5.320771997636482e-16,6.52336525783147e-19,3.2191292144527565e-19,2.5119582409389364e-20,5.091627509018266e-06,2.961199792522995e-19,9.066988311466705e-28,6.102089376183407e-27,2.2157016486319375e-32,5.320763040438869e-16,7.547893714936464e-23,1.333387723967747e-25,1.1388154538888106e-24,7.347214356032312e-32,6.330865292425817e-30,5.9553860995336897e-33
1e-11,0.0992423727600769,3.76,0.0,0.9226455232203987,0.9999941355872128,2.814661507924519e-23,8.785189848121343e-19,1.6466633074749843e-12,2.858729687188253e-12,1.6466954714430358e-12,2.858651799976261e-12,1.3368960521221074e-21,1.2857272227216601e-20,7.747347894754361e-17,7.747226038451969e-17,3.12533507644369e-17,2.0386553868229965e-21,2.04070919736459e-21,6.174135329731913e-16,8.786451604965292e-19,4.334622938940775e-19,3.3765494121230686e-20,5.86441114050509e-06,3.9872081936149303e-19,1.2769573786668105e-27,9.534135892195707e-27,3.4405929647178926e-32,6.174121373926575e-16,1.0233869013405836e-22,1.927012144799252e-25,1.5189468248566639e-24,1.3290124720327733e-31,9.877827499815357e-30,9.30492739468172e-33
1.0411023977768643e-11,0.0992423727600769,3.76,0.0,0.9226455232202135,0.999993908026365,3.1764053815092855e-23,9.523077711949226e-19,1.7143435389547714e-12,2.976230331927741e-12,1.714378401177987e-12,2.976145910506024e-12,1.4654357798225616e-21,1.3915284787823808e-20,8.397291121900655e-17,8.397157150185659e-17,3.387518640281234e-17,2.3005068382445403e-21,2.3023433336794574e-21,6.4279082935323285e-16,9.524492495365618e-19,4.69832492443323e-19,3.6579648710246857e-20,6.091971920626508e-06,4.3217080292089077e-19,1.4021686199178281e-27,1.0758739428194406e-26,3.876599215071607e-32,6.42789255609325e-16,1.1111367219082332e-22,2.1307064339244616e-25,1.6417620564116616e-24,1.5604828241955877e-31,1.1141964792053419e-29,1.0500092797369633e-32
1.2506040695479595e-11,0.09924237276008736,3.76,0.0,0.9226455232192695,0.9999927639291128,5.507634428099501e-23,1.3747710373028262e-18,2.059312281850374e-12,3.5751389805371812e-12,2.059362585621266e-12,3.575017164782501e-12,2.234226212921393e-21,1.9928369774914933e-20,1.2116807582721276e-16,1.2116600378218396e-16,4.88793449549677e-17,3.987488918377077e-21,3.9869231785289315e-21,7.721408440337885e-16,1.375009566465174e-18,6.779988278396088e-19,5.2646490437629417e-20,7.236068827671202e-06,6.236002104493505e-19,2.156254674206811e-27,1.8648293408466622e-26,6.677565478274771e-32,7.721381239455612e-16,1.6145087437164894e-22,3.3796505744523573e-25,2.3354788201297617e-24,3.241735640014453e-31,1.927187863860343e-29,1.8200001366649468e-32
1.4601057413190545e-11,0.09924237276009783,3.76,0.0,0.9226455232183255,0.9999916458022159,8.768163411124337e-23,1.8748200457188206e-18,2.4042778117921546e-12,4.174047629149286e-12,2.404346379900415e-12,4.17388158238119e-12,3.206754668502276e-21,2.6961263058627095e-20,1.651632332496053e-16,1.6516022018521403e-16,6.662622837835594e-17,6.345848395615648e-21,6.339896485909217e-21,9.01491310259312e-16,1.8751913427198615e-18,9.242739755125362e-19,7.157756926275747e-20,8.354195379803685e-06,8.500280340207231e-19,3.1204735974373204e-27,2.9677754741791946e-26,1.05795459188274e-31,9.014869901347973e-16,2.2116701738725257e-22,5.013823164072212e-25,3.1388027054475102e-24,6.013622783951051e-31,3.060563343739619e-29,2.8964369491862653e-32
1.6696074130901497e-11,0.09924237276010829,3.76,0.0,0.9226455232173815,0.9999905530561749,1.3114416279566863e-22,2.4525617024200095e-18,2.74924013779755e-12,4.7729562777653316e-12,2.7493297928904992e-12,4.772739163394292e-12,4.401498364761443e-21,3.499068551208558e-20,2.1595820683697228e-16,2.1595402131539058e-16,8.711566537146875e-17,9.488043177106402e-21,9.472445124553057e-21,1.0308423036659762e-15,2.4531066231328014e-18,1.2086755561515165e-18,9.335059695088163e-20,9.446941075625436e-06,1.1114538111619624e-18,4.317215450015229e-27,4.4373097536515277e-26,1.5765020090958996e-31,1.0308358541771029e-15,2.902615568617232e-22,7.07666846489097e-25,4.0469626095071886e-24,1.0269141036778594e-30,4.5664247268689114e-29,4.330655392819949e-32
1.8791090848612448e-11,0.09924237276011875,3.76,0.0,0.9226455232164374,0.9999894851148653,1.8703032368280996e-22,3.1081029126424664e-18,3.0941992686829782e-12,5.37186492638679e-12,3.0943128332656455e-12,5.371589907913515e-12,5.8365128406278115e-21,4.399388891737618e-20,2.7355282015244314e-16,2.735472081626788e-16,1.103474849101209e-16,1.3526527872997694e-20,1.3495551896411e-20,1.1601938998879886e-15,3.108867281186991e-18,1.5312211923599141e-18,1.1794345870385722e-19,1.0514882040233495e-05,1.407877081698464e-18,5.7688696720159025e-27,6.326028895662964e-26,2.2416464818607686e-31,1.1601847160725477e-15,3.6873400943914997e-22,9.609740536331093e-25,5.055394989324612e-24,1.6461865568435663e-30,6.496431205550685e-29,6.173991494305803e-32
2.08861075663234e-11,0.09924237276012922,3.76,0.0,0.9226455232154934,0.9999884414152322,2.5690866384115226e-22,3.841550580870176e-18,3.4391552130683948e-12,5.970773575015329e-12,3.4392955095035947e-12,5.970433816030086e-12,7.529441551436336e-21,5.394864388354703e-20,3.3794689696034836e-16,3.3793958209007726e-16,1.3632151623982696e-16,1.857375380294351e-20,1.8520000903427684e-20,1.289546174557594e-15,3.842585020354174e-18,1.8919285085787806e-18,1.4533421180044472e-19,1.155858132795155e-05,1.739297387682288e-18,7.497825085421551e-27,8.686528925634655e-26,3.0716354204691735e-31,1.2895335758212013e-15,4.565837628960758e-22,1.2652785139210265e-24,6.159734868184811e-24,2.5105942511335788e-30,8.901802836461613e-29,8.477781791171738e-32
