Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68)
4.339963022511789e-08,0.7223032354742844,3.76,0.0,0.9479894943067373,0.9969542112223483,1.2185460318646508e-07,1.7685518814662748e-06,4.108676273285287e-05,0.0007208080342152389,2.2288718417879603e-05,0.0006574472186947844,1.0611264458381726e-10,2.999619159703767e-11,4.303027924431598e-05,3.672863968186346e-05,4.012365169738075e-09,1.5930225312924695e-05,5.252698799103848e-06,7.927729630380493e-06,5.700496024112634e-08,1.6613942641618968e-06,5.884906317212112e-10,0.002969020275952277,2.400294935985737e-08,3.0102672085785317e-12,1.424768246883672e-10,5.2486533916882704e-17
4.4816831672645545e-08,0.7223063507768216,3.76,0.0,0.9479636960125362,0.9969499243216158,1.3785460645585769e-07,1.9354493932521554e-06,4.370445755020174e-05,0.0007450972704095542,2.301588863940979e-05,0.0006772195155783613,1.1221712677922657e-10,3.091920607339149e-11,4.552033886938818e-05,3.868250289157266e-05,4.286797046000449e-09,1.7377763564725235e-05,5.586286043283309e-06,8.677410604040853e-06,6.202046765582257e-08,1.8133524274971357e-06,6.261594923758288e-10,0.002969007586376377,2.555409054223523e-08,3.472973448409178e-12,1.5681328892151253e-10,6.297035561243517e-17
4.62340331201732e-08,0.7223094755307535,3.76,0.0,0.947937784008495,0.9969455275984881,1.5533742072327963e-07,2.1118029157895833e-06,4.643643613695478e-05,0.0007694548146396579,2.374301765888135e-05,0.000696890369843677,1.1843472012431962e-10,3.183766539681806e-11,4.8059121832551516e-05,4.066133744526421e-05,4.574173181350924e-09,1.890081963699451e-05,5.9261780554772775e-06,9.469644295144823e-06,6.735327697069607e-08,1.973382752720398e-06,6.654821331422189e-10,0.002968994569512981,2.7151694186471083e-08,3.995890199506331e-12,1.720828163484068e-10,7.536721181264331e-17
4.765123456770085e-08,0.7223126098540191,3.76,0.0,0.9479117560747445,0.9969410213785219,1.7438547295417587e-07,2.297790553967419e-06,4.928490791033616e-05,0.0007938819240660101,2.4470104987284726e-05,0.0007164602958017117,1.247614627301143e-10,3.2751587775229407e-11,5.0645126701582725e-05,4.26636923973001e-05,4.874824308926189e-09,2.0500326560602453e-05,6.272047071104032e-06,1.0305239467693574e-05,7.30171293764806e-08,2.1415940974836232e-06,7.064909851557464e-10,0.002968981226329448,2.8795671958028267e-08,4.585536541560339e-12,1.883159443574516e-10,8.999266560999585e-17
4.906843601522851e-08,0.7223157538576437,3.76,0.0,0.9478856100805527,0.9969364059899706,1.9508269750589356e-07,2.4935844978553022e-06,5.225199295569798e-05,0.000818379789634856,2.5197150093109314e-05,0.0007359298050997997,1.311934920907375e-10,3.3660991430474924e-11,5.3276885525950096e-05,4.468817391774641e-05,5.189069263118255e-09,2.21771628422067e-05,6.623576962077382e-06,1.1184979581392762e-05,7.902602723475194e-08,2.318088966273822e-06,7.492171667377136e-10,0.0029689675578014325,3.0485953597521176e-08,5.248984623736156e-12,2.0554344632531076e-10,1.0720817461005891e-16
5.048563746275616e-08,0.7223189076460369,3.76,0.0,0.9478593439814897,0.9969316817636821,2.175144852945393e-07,2.6993511309549436e-06,5.53397248657871e-05,0.0008429495384569667,2.592415240364687e-05,0.0007552994067377354,1.3772704272069823e-10,3.456589459582794e-11,5.595296313790567e-05,4.673344313197525e-05,5.517215142107075e-09,2.3932154611511847e-05,6.9804630093726076e-06,1.2109623352603639e-05,8.53942236686007e-08,2.5029636860936918e-06,7.936905249331019e-10,0.0029689535649126122,3.222248797011606e-08,5.993891178666757e-12,2.237963487200738e-10,1.2742675878071e-16
5.1902838910283815e-08,0.7223220713172439,3.76,0.0,0.9478329558166563,0.9969268490330034,2.4176763389473e-07,2.915251136739655e-06,5.855005352048595e-05,0.0008675922361363133,2.6651111306258738e-05,0.0007745696070837017,1.4435844384767416e-10,3.546631551354883e-11,5.8671956468054174e-05,4.879821404179098e-05,5.859557510231088e-09,2.5766077687086636e-05,7.342411644150129e-06,1.307990530363363e-05,9.213621249149529e-08,2.6963085781261684e-06,8.399396762094864e-10,0.0029689392486539567,3.400524414111422e-08,6.828529720405925e-12,2.4310594844837973e-10,1.5111922716861028e-16
5.332004035781147e-08,0.7223252449632009,3.76,0.0,0.9478064437059744,0.9969219081336842,2.6793029855645127e-07,3.141439603512133e-06,6.188484780016654e-05,0.0008923088890415958,2.73780261496079e-05,0.0007937409098900257,1.5108411715943545e-10,3.6362272432522187e-11,6.143249387506582e-05,5.0881251524793604e-05,6.2163806285358036e-09,2.7679659564025616e-05,7.709140167801538e-06,1.4096536300627509e-05,9.926671846704889e-08,2.898208125475566e-06,8.879920462083974e-10,0.0029689246100235603,3.5834212476466644e-08,7.761823391816928e-12,2.63503830462092e-10,1.7882100247793645e-16
5.4737241805339123e-08,0.7223284286699754,3.76,0.0,0.9477798058475488,0.996916859403782,2.9609194412182214e-07,3.3780661276121502e-06,6.534589822951651e-05,0.0009171004465172597,2.8104896244857125e-05,0.0008128138163087595,1.5790057460347872e-10,3.725378360596499e-11,6.423323448918457e-05,5.2981369408754284e-05,6.587957705931284e-09,2.9673581326678478e-05,8.080376457507522e-06,1.516020408033307e-05,1.0680068789030318e-07,3.108741137081463e-06,9.3787390849771e-10,0.0029689096500266528,3.7709405766878203e-08,8.803378424750517e-12,2.8502188563915774e-10,2.111395831192083e-16
5.615444325286678e-08,0.7223316225179998,3.76,0.0,0.9477530405150995,0.9969117031835727,3.263432978310264e-07,3.625274914993448e-06,6.89349195505481e-05,0.0009419678030325601,2.8831720866833967e-05,0.0008317888249070987,1.6480441623836707e-10,3.814086728920348e-11,6.707286756929307e-05,5.5097428618551626e-05,6.9745511664001035e-09,3.1748479488897854e-05,8.455858661201725e-06,1.627157376592793e-05,1.14753279482795e-07,3.327980907871092e-06,9.896104223030541e-10,0.00296889436967514,3.963086037436019e-08,9.963518181932293e-12,3.0769232895459853e-10,2.4876268472617177e-16
5.757164470039443e-08,0.7223348265822945,3.76,0.0,0.9477261460554649,0.9969064398154589,3.587763030045141e-07,3.883204881193074e-06,7.26535532237138e-05,0.0009669118002674245,2.9558499255163582e-05,0.0008506664316826319,1.717923281356484e-10,3.9023541737517155e-11,6.99501118732638e-05,5.722833539307074e-05,7.376412927770909e-09,3.390494776440234e-05,8.835334885788551e-06,1.7431288372119694e-05,1.2313985559297537e-07,3.5559953752249997e-06,1.04322566919933e-09,0.0029688787699871763,4.159863740000361e-08,1.1253317747449136e-11,3.3154771795727503e-10,2.924671037446605e-16
5.8988846147922085e-08,0.7223380409326853,3.76,0.0,0.9476991208861786,0.9969010696438828,3.9348407358765113e-07,4.1519897497181e-06,7.650336985603794e-05,0.0009919332291338364,3.0285230615370332e-05,0.0008694471300784322,1.7886108033117325e-10,3.990182520404758e-11,7.286371504131325e-05,5.937303956941516e-05,7.793784687510537e-09,3.6143538769903985e-05,9.218562882538903e-06,1.8639969299742706e-05,1.3197597369334843e-07,3.792847271834623e-06,1.0987426887429978e-09,0.002968862851987094,4.3612823871706065e-08,1.2684639031980135e-11,3.566209715682112e-10,3.431283466475836e-16
6.040604759544974e-08,0.7223412656340085,3.76,0.0,0.9476719634931184,0.9968955930152409,4.305608495430744e-07,4.431758148876262e-06,8.048587155579865e-05,0.0010170328317320892,3.101191411994904e-05,0.0008881314109979906,1.860075248245873e-10,4.077573593777001e-11,7.581245299206373e-05,6.153053293175907e-05,8.226898211641603e-09,3.846476566367131e-05,9.605309732992977e-06,1.9898216820084254e-05,1.4127737816520633e-07,4.038594275033804e-06,1.1561835130355115e-09,0.002968846616705205,4.567353395054437e-08,1.427016635814209e-11,3.8294538921601465e-10,4.017310692248235e-16
6.182324904297739e-08,0.722344500746312,3.76,0.0,0.947644672428229,0.9968900102778001,4.701019530769356e-07,4.7226337070750775e-06,8.460249421420484e-05,0.0010422113032421676,3.1738548909406914e-05,0.0009067197628199973,1.9322859362584611e-10,4.16452921815257e-11,7.879512933103642e-05,6.36998476223485e-05,8.67597562411239e-09,4.086910372201834e-05,9.99535153759561e-06,2.1206610549158983e-05,1.5105999236191375e-07,4.2932891526811564e-06,1.2155692002225092e-09,0.0029688300651773795,4.7780910154509166e-08,1.6023442492271286e-11,4.105546703248696e-10,4.693803715572406e-16
6.324045049050505e-08,0.7223477463250471,3.76,0.0,0.9476172463073161,0.996884321781614,5.12203745686041e-07,5.024735146612373e-06,8.885460971515921e-05,0.0010674692937511928,3.2465134093277025e-05,0.0009252126714129697,2.0052129684766814e-10,4.251051217011312e-11,8.181057477131529e-05,6.588005461232932e-05,9.141229694869099e-09,4.3356991856040994e-05,1.0388473108463841e-05,2.2565709912136666e-05,1.613399109418823e-07,4.556979905665545e-06,1.2769198669433768e-09,0.0029688131984448225,4.993512459834157e-08,1.7958905089907097e-11,4.394829341703849e-10,5.473139953380857e-16
6.46576519380327e-08,0.7223510024212515,3.76,0.0,0.9475896838079106,0.9968785278784452,5.569635860133095e-07,5.3381763759803444e-06,9.324352807441048e-05,0.0010928074100180582,3.319166875110383e-05,0.0009436106201497389,2.0788272084287926e-10,4.3371414128436395e-11,8.48576465661322e-05,6.807026223019091e-05,9.622864125264254e-09,4.5928834070810734e-05,1.0784467667356222e-05,2.3976054598121328e-05,1.7213339246262956e-07,4.829709907104445e-06,1.3402547197491833e-09,0.0029687960175539428,5.2136380248226234e-08,2.0091923522935767e-11,4.697647401183688e-10,6.369154711219429e-16
6.607485338556036e-08,0.7223542690817298,3.76,0.0,0.9475619836672025,0.9968726289216846,6.044797884988843e-07,5.663066580705437e-06,9.777049950943689e-05,0.0011182262171764471,3.39181519334021e-05,0.0009619140899217867,2.153100263856086e-10,4.422801626970925e-11,8.793522795312417e-05,7.026961474566507e-05,1.0121073829549895e-08,4.858500086918513e-05,1.1183136549824077e-05,2.5438165005478894e-05,1.8345685222744898e-07,5.111518038304762e-06,1.4055920855076569e-09,0.0029687785235560727,5.438491219009668e-08,2.2438836056683194e-11,5.014351082612696e-10,7.397282638658082e-16
6.749205483308801e-08,0.7223575463492219,3.76,0.0,0.947534144680042,0.9968666252662749,6.548515828141869e-07,5.999510312746426e-06,0.00010243671644150186,0.0011437262403775073,3.464458266258945e-05,0.0009801235591534478,2.2280044689530347e-10,4.5080336793712776e-11,9.104222761001612e-05,7.247729100697463e-05,1.0636045211384609e-08,5.13258306023404e-05,1.1584288916370577e-05,2.6952542677909336e-05,1.9532685537633482e-07,5.402438821555373e-06,1.472949440815455e-09,0.0029687607175071665,5.668098891031201e-08,2.5016987345670054e-11,5.345295404666456e-10,8.574709658724918e-16
6.890925628061566e-08,0.7223608342625688,3.76,0.0,0.9475061656970063,0.9968605172686373,7.081790740663794e-07,6.347607578472718e-06,0.00010724331543150473,0.001169307966373652,3.537095993389357e-05,0.0009982395038159713,2.3035128670255377e-10,4.5928393885105557e-11,9.417757912148725e-05,7.46925031294026e-05,1.1167956434581194e-08,5.4151630769053495e-05,1.1987741471180389e-05,2.851967073145548e-05,2.0776011021295462e-07,5.702502549819233e-06,1.5423434404408245e-09,0.0029687426004676373,5.9024913587477365e-08,2.784476621738004e-11,5.6908404185161e-10,9.920535869726922e-16
7.174365917567097e-08,0.722367442163617,3.76,0.0,0.9474497834132637,0.996847989679311,8.241057133853234e-07,7.0791405231531404e-06,0.00011728193753622573,0.0012207182907317165,3.6823549953023784e-05,0.0010341927111362898,2.4562378606762577e-10,4.76117904234201e-11,0.00010052919348617921,7.914254234817617e-05,1.2283271424872608e-08,6.0059225469903905e-05,1.2800850068808746e-05,3.1814020786053804e-05,2.3438388608462142e-07,6.330159616130179e-06,1.6873040443510564e-09,0.002968705437679421,6.385770083135224e-08,3.432821197803573e-11,6.42719921939712e-10,1.3204444724461697e-15
7.429462178122076e-08,0.7223734259986688,3.76,0.0,0.9473985501172935,0.9968363616017937,9.395689870914924e-07,7.77828848487941e-06,0.00012680712712422016,0.0012672711558684745,3.813068753838066e-05,0.0010662354689058504,2.5955001941321744e-10,4.91124484303802e-11,0.00010633240320833369,8.316608377772824e-05,1.3346617008673272e-08,6.566915587722156e-05,1.3538820595274048e-05,3.496382605459456e-05,2.604419310174817e-07,6.926541566196222e-06,1.8248851176077716e-09,0.0029686709383038943,6.837464737314743e-08,4.122424513849884e-11,7.143579428942853e-10,1.697313216851914e-15
7.684558438677054e-08,0.7223794447684438,3.76,0.0,0.9473468477149396,0.9968244010584402,1.066201517809992e-06,8.516550443420193e-06,0.0001368024685125696,0.001314094708548225,3.9437635142030084e-05,0.0010979824987153797,2.736331544524678e-10,5.0599574864195114e-11,0.0001122119723619412,8.720318024811552e-05,1.4467269116498388e-08,7.155788977002943e-05,1.4281709872334832e-05,3.8291257018283544e-05,2.885906440520014e-07,7.552837546936576e-06,1.96928918195396e-09,0.002968635447991329,7.305306046093502e-08,4.9266824343230824e-11,7.913119078659861e-10,2.1691738386691496e-15
7.939654699232033e-08,0.7223854985774271,3.76,0.0,0.9472946712856194,0.9968121101720099,1.2046137990930833e-06,9.2943563694185e-06,0.00014727280281166686,0.0013611905877332204,4.074438603189929e-05,0.0011294364895355331,2.878598199712202e-10,5.207327502610203e-11,0.00011816251583290486,9.125028400995686e-05,1.5646002140154774e-08,7.772625902102775e-05,1.5028687549363006e-05,4.179851801872099e-05,3.1893184468350146e-07,8.20908731680156e-06,2.120587068894498e-09,0.002968598973059248,7.78961359575547e-08,5.860600900009762e-11,8.738129928880934e-10,2.756679877950341e-15
8.194750959787011e-08,0.7223915875013741,3.76,0.0,0.9472420163605002,0.9967994910753398,1.3554225942511658e-06,1.0112095064133861e-05,0.00015822251817717347,0.00140856013703442,4.2050933254811645e-05,0.0011606001056629809,3.022172642899151e-10,5.353365394034031e-11,0.00012417887107542692,9.530410772817521e-05,1.688352324023113e-08,8.417485949114552e-05,1.5778982828536235e-05,4.548765106621942e-05,3.515683964936004e-07,8.895295575964783e-06,2.2788429439731853e-09,0.0029685615198557142,8.290753952537924e-08,6.94059023092592e-11,9.620995326969626e-10,3.484233976083482e-15
8.44984722034199e-08,0.7223977115875586,3.76,0.0,0.9471888788956168,0.996786545910187,1.5192503048366601e-06,1.0970115598980288e-05,0.00016965557672681203,0.001456204426094162,4.3357269649903004e-05,0.0011914759869653577,3.1669332878934643e-10,5.4980816329900075e-11,0.00013025608974398165,9.936160689416802e-05,1.818047630372307e-08,9.090406839908451e-05,1.6531880504625688e-05,4.9360542523713666e-05,3.866041147159695e-07,9.611433945148353e-06,2.444114702472613e-09,0.0029685230947557365,8.80914319298824e-08,8.1845390107057e-11,1.0564175090364107e-09,4.380526149080446e-15
8.704943480896968e-08,0.7224038708582239,3.76,0.0,0.9471352552466307,0.9967732768261215,1.696724361636894e-06,1.186872871321703e-05,0.00018157553981221433,0.0015041242705273023,4.466338786138596e-05,0.0012220667491224012,3.312764225646186e-10,5.6414866593605015e-11,0.0001363894296358595,0.00010341996342679989,1.953744567349141e-08,9.791406050421058e-05,1.7286717258057727e-05,5.3418929538236526e-05,4.24143679462418e-07,1.0357442858882488e-05,2.616454340956442e-09,0.0029684837041579946,9.34524943334137e-08,9.611888039715184e-11,1.1570210575808817e-09,5.479128602438485e-15
8.960039741451947e-08,0.7224100653116797,3.76,0.0,0.9470811421450968,0.9967596859794638,1.8884766370530677e-06,1.2808208171825847e-05,0.00019398559177820032,0.0015523202505415051,4.5969280350709986e-05,0.0012523749838635556,3.459554981370521e-10,5.783590878444936e-11,0.0001425743469264573,0.00010747657036092171,2.095495966556873e-08,0.00010520482320400115,1.8042878181879434e-05,5.766440623435765e-05,4.6429255414977447e-07,1.1133233378246788e-05,2.7959083065974284e-09,0.0029684433544817507,9.899595351132958e-08,1.124370420040695e-10,1.2641729935146723e-09,6.819149513333065e-15
9.215136002006925e-08,0.7224162949244726,3.76,0.0,0.9470265366761945,0.9967457755322684,2.0951428787980587e-06,1.378879208364282e-05,0.00020688856225607765,0.0016007927282812346,4.7274939408128525e-05,0.0012824032592020302,3.6072002820850914e-10,5.924404658916336e-11,0.00014880648869437614,0.00011152901758407991,2.2433493877558838e-08,0.00011277617058540143,1.8799793537410597e-05,6.209842967193578e-05,5.071569089619162e-07,1.1938688924028398e-05,2.9825178249760063e-09,0.00296840205216371,1.0472760694458333e-07,1.310275414262402e-10,1.3781453564871648e-09,8.445949805740127e-15
9.470232262561904e-08,0.7224225596528869,3.76,0.0,0.9469714362578012,0.9967315476513483,2.3173621639320273e-06,1.4810684181507156e-05,0.00022028694711135,0.0016495418640053276,4.858035716371386e-05,0.0013121541196655217,3.75559983394662e-10,6.063938330892652e-11,0.00015508168572041264,0.00011557507852738291,2.3973474300558307e-08,0.00012062775652405203,1.9556935722725212e-05,6.672232558105311e-05,5.528435489241646e-07,1.2773666934828996e-05,3.1763192081122176e-09,0.002968359803655072,1.1065384772760586e-07,1.5213577654586798e-10,1.4992199750481021e-09,1.0411925726429217e-14
9.725328523116882e-08,0.7224288594345607,3.76,0.0,0.9469158386208174,0.9967170045073437,2.5557763726117725e-06,1.5874055065528347e-05,0.0002341829281345875,0.001698567631179806,4.9885525597848475e-05,0.0013416300865237,3.904658108934105e-10,6.202202184116689e-11,0.00016139594554976955,0.00011961269774192018,2.557528024527811e-08,0.00012875908689995765,2.0313816440903233e-05,7.15372938827704e-05,6.014598462831253e-07,1.3638000453203835e-05,3.377344144029474e-09,0.0029683166154188395,1.1678168923954825e-07,1.7602560612817168e-10,1.6276890508287943e-09,1.2777360511851309e-14
9.980424783671861e-08,0.7224351941898904,3.76,0.0,0.9468597417906681,0.9967021482738257,2.8110296809212423e-06,1.6979043410597085e-05,0.00024857839155898977,0.0017478698305624949,5.1190436551219933e-05,0.0013708336580125892,4.054284140459777e-10,6.339206466239608e-11,0.00016774544580700127,0.0001236399792980767,2.723924709448101e-08,0.00013716953099221575,2.1069984054134803e-05,7.654441400420072e-05,6.531136769076577e-07,1.4531499642860441e-05,3.58561996908051e-09,0.002968272493927107,1.231187895288353e-07,2.0298007407767682e-10,1.7638557626042546e-09,1.561134831252907e-14
