Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12)
1.6001988572821593e-05,0.08903337583670272,3.76,0.0,0.9074996949764568,0.975127206321552,0.01699161456690919,5.824975796447868e-05,0.005156779090568463,0.016503265261698867,0.00033230630696731126,3.019530697919602e-05,2.0489255177582208e-09,8.198400732206766e-12,2.1278382191149776e-05,1.5722850337447164e-05,8.507102182778593e-05,0.006193737176626759,3.5632080578433595e-07,0.006906750423839559,0.0160194918678212,2.4151598465184995e-05,2.201085894994731e-08,0.000460608259572597,0.0008840974051206898,0.005455814699289794,0.0015930648048449443
1.6177756961654322e-05,0.0890352140920981,3.76,0.0,0.9070031273506096,0.9748170926019053,0.017217891962070866,5.826267931409367e-05,0.00515702701676089,0.0167096862532512,0.00033268057165583825,3.018804779421452e-05,2.047739407359853e-09,8.193654333034455e-12,2.129670297498072e-05,1.5713734333092377e-05,8.504634463575559e-05,0.006260565293035628,3.561314014492827e-07,0.006986807912727569,0.016241097265444787,2.4162422305085395e-05,2.2004480360171906e-08,0.0004604617751551545,0.0008878698656340596,0.00554063997052032,0.0016275690474434861
1.635352535048705e-05,0.08903705359638019,3.76,0.0,0.9065067689683424,0.9745070848836593,0.01744412006139235,5.827508966898293e-05,0.00515721611708878,0.016916183450838444,0.00033304060357678653,3.0180787039507113e-05,2.0465537441298827e-09,8.18890973014796e-12,2.131493169277241e-05,1.5704621852940273e-05,8.50207005890636e-05,0.006327355812980091,3.5594211914046274e-07,0.007066800031902389,0.016462638149548445,2.4173040963868305e-05,2.199785276307715e-08,0.0004603153407959009,0.0008915069449989977,0.005625437566464209,0.001662216679181657
1.652929373931978e-05,0.08903889429094526,3.76,0.0,0.9060106220734687,0.974197185076859,0.01767029691074417,5.828702896061226e-05,0.0051573510080232705,0.01712275095054642,0.0003333869269205396,3.0173524720765323e-05,2.0453685338968646e-09,8.184166946100024e-12,2.1333075434736844e-05,1.5695512936048224e-05,8.49941672497651e-05,0.0063941087556770625,3.557529596292771e-07,0.007146726480861668,0.016684112099530374,2.4183470832900366e-05,2.1990995434239778e-08,0.0004601689574288929,0.0008950130944353256,0.0057102055916513185,0.0016970025032535458
1.670506212815251e-05,0.08904073611812519,3.76,0.0,0.9055146887102157,0.9738873949186577,0.01789642070964977,5.829853411441723e-05,0.005157435957799101,0.017329383078108822,0.00033372004371116064,3.0166260844087482e-05,2.0441837821173795e-09,8.179426002380502e-12,2.13511407674177e-05,1.5686407619034224e-05,8.496681630677454e-05,0.0064608241403673215,3.555639232530277e-07,0.0072265869863523,0.016905516889405513,2.4193727066192168e-05,2.198392749091117e-08,0.0004600226258498966,0.000898392651702685,0.00579494230110521,0.0017319214943842128
1.688083051698524e-05,0.08904257902125405,3.76,0.0,0.9050189707388115,0.973577715986922,0.018122489799692967,5.830963926786049e-05,0.005157474912144626,0.017536074380115743,0.0003340404349151274,3.015899541591823e-05,2.0429994939000156e-09,8.17468691962714e-12,2.1369133760016563e-05,1.567730593623041e-05,8.493871398938662e-05,0.0065275019863093075,3.553750100193819e-07,0.0073063813002921035,0.01712685047304907,2.420382367157282e-05,2.1976666275989088e-08,0.0004598763467897659,0.0009016498411805956,0.00587964608903422,0.0017669687944001145
1.705659890581797e-05,0.0890444229447107,3.76,0.0,0.9045234698499264,0.9732681497127736,0.01834850265377847,5.8320375979714854e-05,0.005157471518074511,0.017742819615549063,0.00033434856148753593,3.0151728442992944e-05,2.0418156740285977e-09,8.169949716190927e-12,2.1387060028009893e-05,1.5668207919826257e-05,8.490992150153812e-05,0.006594142312773501,3.551862206411658e-07,0.007386109197826957,0.017348110970533483,2.421377359549633e-05,2.196922653883726e-08,0.0004597301209691292,0.0009047887742563616,0.005964315478348039,0.0018021397078089518
1.7232367294650698e-05,0.08904626783396426,3.76,0.0,0.9040281875780266,0.9729586973923857,0.018574457866189924,5.833077342347773e-05,0.005157429145985965,0.017949613747638073,0.00033464486535873,3.0144459932290093e-05,2.040632326982431e-09,8.16521440957314e-12,2.1404924773829068e-05,1.5659113600006975e-05,8.488049539513675e-05,0.006660745139037347,3.549975554241712e-07,0.007465770475529632,0.017569296655476453,2.4223588800925132e-05,2.1961623551763867e-08,0.00045958394897416217,0.0009078134499884293,0.00604894911094106,0.0018374296974002693
1.7408135683483427e-05,0.08904811363561928,3.76,0.0,0.9035331253136811,0.9726493601977295,0.018800354143396855,5.834085855830371e-05,0.00515735091021995,0.018156451936019002,0.00033492977036558093,3.0137189890986547e-05,2.0394494569555176e-09,8.160481017034007e-12,2.1422732800052378e-05,1.5650023005077933e-05,8.485048788463441e-05,0.006727310484380669,3.548090140809469e-07,0.007545364949762661,0.01779040594333457,2.4233280340174817e-05,2.195387136240445e-08,0.0004594378313295886,0.0009107277560119369,0.006133545738689353,0.001872834379876905
1.7566327233432884e-05,0.08904977559400284,3.76,0.0,0.9030877584246795,0.9723710560314309,0.019003609417788184,5.834968878697196e-05,0.005157252217386648,0.01834264012541065,0.0003351767752635971,3.0130645551215475e-05,2.0383852850350187e-09,8.156222612500904e-12,2.143871520472375e-05,1.564184467639682e-05,8.482302396606364e-05,0.006787187264935985,3.546394334302582e-07,0.007616942722549233,0.017989337778928752,2.424190544614428e-05,2.194677584986661e-08,0.000459306372387979,0.0009132593895363683,0.006209650114917111,0.0019047931543333143
1.772451878338234e-05,0.08905143821184643,3.76,0.0,0.9026425715947473,0.9720928466729596,0.01920681518883522,5.835830309551014e-05,0.005157128753289301,0.01852885696541816,0.0003354151617090976,3.0124099983021433e-05,2.03732150537496e-09,8.151965780762126e-12,2.1454658277166797e-05,1.5633669404595368e-05,8.479516082220194e-05,0.0068470337156110285,3.5446995396211514e-07,0.007688466141474896,0.0181882055784501,2.4250445562589872e-05,2.1939577160431522e-08,0.00045917495824315834,0.0009157073627771435,0.006285722816877283,0.0019368384132559177
1.7882710333331796e-05,0.08905310145263853,3.76,0.0,0.9021975655819812,0.9718147327564871,0.019409970714246185,5.836671716867405e-05,0.005156982328591653,0.0187150993061195,0.0003356452044698439,3.0117553191900396e-05,2.036258120510424e-09,8.147710532965347e-12,2.14705648162362e-05,1.5625497206855624e-05,8.476692877920553e-05,0.006906849850450271,3.5430057490760396e-07,0.007759935107939594,0.01838700844024474,2.425890711109977e-05,2.193228481678789e-08,0.0004590435891182636,0.0009180742832306217,0.006361763131449698,0.0019689672638793336
1.8040901883281253e-05,0.08905476528070844,3.76,0.0,0.9017527410756738,0.9715367148568572,0.019613075306171034,5.837494561147674e-05,0.005156814628814406,0.018901364108589183,0.0003358671684728548,3.0111005183396013e-05,2.0351951328319415e-09,8.143456877344768e-12,2.1486437427060747e-05,1.5617328099387038e-05,8.473835605681069e-05,0.006966635683490791,3.5413129727542843e-07,0.00783134953288128,0.018585745531339584,2.426729606947123e-05,2.192490349268239e-08,0.0004589122653969891,0.0009203626886767536,0.006437770398882731,0.002001176903803378
1.8163775240689767e-05,0.08905605802179287,3.76,0.0,0.9014073547110276,0.9713208344319754,0.019770798767077755,5.8381217580929255e-05,0.005156670695290151,0.019046056645756,0.00033603416522221175,3.0105918261151284e-05,2.03436974562807e-09,8.140154006661884e-12,2.14987444309601e-05,1.5610984986954723e-05,8.47159443040807e-05,0.007013052700084729,3.539998828757674e-07,0.007886782129833568,0.018740066266449945,2.427376556677911e-05,2.191911387599147e-08,0.00045881029275306835,0.0009220875813659385,0.006496784922289451,0.002026249359172737
1.8286648598098282e-05,0.08905735108009893,3.76,0.0,0.9010620785003584,0.9711050124738237,0.019928490834288378,5.838739176288647e-05,0.0051565155648662315,0.019190759632684816,0.0003361965582101949,3.010083061042056e-05,2.0335446004203217e-09,8.136852106406461e-12,2.151103350477095e-05,1.5604643755025434e-05,8.469335444836981e-05,0.007059451449981566,3.538685293295852e-07,0.00794218173796764,0.01889434651967647,2.4280197078097404e-05,2.1913279154027196e-08,0.00045870834769252435,0.0009237677242558435,0.006555778871879409,0.0020513676804741407
1.8409521955506797e-05,0.08905864443990337,3.76,0.0,0.9007169126911929,0.9708892491870417,0.020086151245606847,5.839347380308085e-05,0.005156349888729318,0.019335471775668918,0.00033635446018000036,3.0095742233778033e-05,2.0327196981628177e-09,8.133551180021894e-12,2.152330565767904e-05,1.5598304410086628e-05,8.467059737573914e-05,0.007105831939746859,3.537372368974093e-07,0.007997548326045588,0.019048585976462508,2.4286592911373685e-05,2.1907400885270626e-08,0.00045860643036389856,0.0009254042218304914,0.006614751997433834,0.002076530662042247
1.853239531291531e-05,0.08905993808576265,3.76,0.0,0.9003718575119496,0.9706735447599524,0.02024377975418582,5.8399469042794955e-05,0.005156174282587436,0.019480191816615363,0.000336507980803879,3.0090653133827473e-05,2.0318950397681245e-09,8.130251230743969e-12,2.1535561844513513e-05,1.559196695835151e-05,8.464768338609517e-05,0.007152194175941652,3.536060058857948e-07,0.008052881865497871,0.019202784341564076,2.4292955248233813e-05,2.1901481495730466e-08,0.0004585045408679112,0.0009269981545930805,0.006673704063755567,0.002101737128013702
1.8655268670323826e-05,0.0890612320025311,3.76,0.0,0.9000269131736993,0.9704578993661322,0.020401376127194247,5.8405382544136844e-05,0.005155989329701058,0.01962491853150181,0.0003366572268424484,3.0085563313218538e-05,2.0310706261103294e-09,8.126952262458416e-12,2.154780296856075e-05,1.5585631405785496e-05,8.46246222387179e-05,0.007198538165121954,3.5347483597479804e-07,0.0081081823301862,0.019356941337352725,2.4299286154142718e-05,2.1895524758312606e-08,0.0004584026792333522,0.0009285505795954465,0.00673263484935214,0.0021269859312909294
1.877814202773234e-05,0.08906252617534745,3.76,0.0,0.8996820798700553,0.9702423131642001,0.02055894014590254,5.841121908347776e-05,0.005155795580631842,0.019769650730468658,0.000336802302131544,3.008047277452851e-05,2.030246458021958e-09,8.12365427876005e-12,2.156002988337165e-05,1.557929775807082e-05,8.460142312875075e-05,0.0072448639138388005,3.533437269042715e-07,0.00816344969641992,0.019511056703932255,2.4305587578244955e-05,2.188953269010403e-08,0.00045830084554680773,0.00093006253043077,0.006791544146550266,0.002152275953592245
1.8901015385140855e-05,0.0890638205897216,3.76,0.0,0.8993373577767939,0.9700267862975471,0.02071647160607314,5.8416983148919634e-05,0.00515559355229635,0.01991438726030894,0.0003369433073957501,3.0075381520354577e-05,2.0294225362955295e-09,8.120357282139033e-12,2.1572243391698193e-05,1.5572966020620335e-05,8.45780946976043e-05,0.007291171428637187,3.5321267917373297e-07,0.008218683943015897,0.01966513019960925,2.4311861350001932e-05,2.188350698036259e-08,0.0004581990399021054,0.0009315350150212057,0.006850431761847596,0.002177606107804334
1.902388874254937e-05,0.08906511523098588,3.76,0.0,0.898992747055995,0.9698113188979537,0.020873970314691008,5.84226789975154e-05,0.005155383735252416,0.020059126997740696,0.00033708034082906654,3.0070289553071246e-05,2.0285988616781068e-09,8.11706127565638e-12,2.1584444258122072e-05,1.5566636198522242e-05,8.455464513446163e-05,0.007337460716056404,3.530816926921417e-07,0.008273885050722959,0.01981916159678863,2.431810920637389e-05,2.1877450044564212e-08,0.00045809726234838545,0.0009329690199350587,0.006909297512803611,0.002202975332459004
1.9146762099957884e-05,0.08906641008582175,3.76,0.0,0.8986482478579529,0.9695959110871849,0.021031436088361364,5.842831070356677e-05,0.005155166597990511,0.02020386884487716,0.00033721349849958753,3.0065196875443707e-05,2.0277754349066326e-09,8.11376626254033e-12,2.1596633205045832e-05,1.556030829683979e-05,8.45310822748636e-05,0.007383731782631143,3.52950767220167e-07,0.008329053001957605,0.019973150679917475,2.432433280368494e-05,2.1871364159765956e-08,0.0004579955129307104,0.0009343655135504715,0.006968141226258788,0.002228382587885075
1.92696354573664e-05,0.08906770514003663,3.76,0.0,0.8983038603186092,0.9693805629747972,0.021188868755500623,5.843388209759175e-05,0.0051549425812894975,0.020348611736241445,0.0003373428737497865,3.006010349005056e-05,2.0269522566755967e-09,8.110472245333302e-12,2.16088109163219e-05,1.555398232033195e-05,8.450741347735871e-05,0.0074299846348896085,3.528199028920529e-07,0.008384187781165797,0.02012709724826419,2.4330533700383386e-05,2.186525092837035e-08,0.0004578937917139908,0.0009357254408373923,0.00702696274066357,0.002253826862327312
1.9392508814774913e-05,0.0890690003803771,3.76,0.0,0.897959584561118,0.969165274659523,0.021346268155077085,5.843939679673824e-05,0.005154712101414337,0.020493354635915915,0.00033746855745659505,3.0055009399417425e-05,2.026129327652998e-09,8.107179226474017e-12,2.1620978040936972e-05,1.5547658273578817e-05,8.448364568461291e-05,0.0074762192793540955,3.5268909984248933e-07,0.008439289374603707,0.020281001114303546,2.433671336763565e-05,2.1859112022631728e-08,0.00045779209875081097,0.0009370497251725681,0.007085761904732174,0.002279307169612749
1.9515382172183428e-05,0.0890702957937796,3.76,0.0,0.8976154206987438,0.9689500462317319,0.021503634134252443,5.84448582558771e-05,0.005154475555472647,0.02063809653158836,0.0003375906385324042,3.0049914606137648e-05,2.025306648480511e-09,8.1038872087169e-12,2.1633135194301203e-05,1.554133616098642e-05,8.445978552965678e-05,0.007522435722541737,3.5255835790015663e-07,0.00849435776993619,0.020434862100768315,2.4342873208379226e-05,2.1852949440012e-08,0.00045769043407078725,0.0009383392725347947,0.007144538575176288,0.002304822544075169
1.9638255529591943e-05,0.08907159136674299,3.76,0.0,0.8972713688299498,0.9687348777692831,0.02166096655253753,5.845026967188137e-05,0.005154233311477486,0.020782836447763946,0.0003377092028287502,3.0044819112483596e-05,2.024484219748922e-09,8.100596194447086e-12,2.164528295043975e-05,1.5535015986588002e-05,8.443583914163813e-05,0.007568633970961255,3.524276769785915e-07,0.008549392956937874,0.020588680045849968,2.4349014523280948e-05,2.1846764785535256e-08,0.00045758879770909397,0.000939594961490198,0.007203292620827229,0.0023303720521721653
1.9761128887000457e-05,0.08907288708741332,3.76,0.0,0.8969274290436869,0.9685197693419968,0.021818265277399152,5.845563408736808e-05,0.005153985718982994,0.02092757343321464,0.0003378243342018817,3.003972292095588e-05,2.0236620420368347e-09,8.097306185603614e-12,2.165742185256457e-05,1.5528697754366507e-05,8.441181234757144e-05,0.007614814031115562,3.5229705730589125e-07,0.008604394926744297,0.020742454797665576,2.435513854584951e-05,2.1840559151083912e-08,0.00045748718971751223,0.0009408176523080849,0.007262023918198079,0.002355954781649035
1.9884002244408972e-05,0.08907418294267294,3.76,0.0,0.8965836014174826,0.968304721010079,0.02197553018596669,5.8460954346085555e-05,0.005153733104442398,0.021072306567750058,0.00033793611394140855,3.003462603388297e-05,2.02284011587318e-09,8.094017184299506e-12,2.1669552408438127e-05,1.552238146795088e-05,8.43877105966754e-05,0.007660975909499204,3.5216649886986246e-07,0.008659363672134083,0.020896186216425878,2.436124642848688e-05,2.1834334064638023e-08,0.00045738561011950997,0.0009420081816319487,0.007320732353352868,0.0023815698475913036
2.0006875601817486e-05,0.08907547892123745,3.76,0.0,0.8962398860217121,0.9680897328277888,0.022132761161431026,5.846623317209232e-05,0.0051534757804619765,0.02121703495112384,0.0003380446217230178,3.002952845377498e-05,2.02201844178833e-09,8.090729193166497e-12,2.168167510001772e-05,1.5516067130999783e-05,8.436353910780409e-05,0.007707119612601725,3.520360012544013e-07,0.008714299186918607,0.021049874169855362,2.4367339272753557e-05,2.182809149832312e-08,0.00045728405891177495,0.0009431673706347258,0.007379417818095054,0.0024072163827964896
2.0129748959226e-05,0.08907677501057519,3.76,0.0,0.8958962829171399,0.9678748048412911,0.02228995809522619,5.84714731118851e-05,0.005153214039727619,0.02136175771132235,0.00033814993489527826,3.002443018293994e-05,2.0211970202776498e-09,8.087442213963896e-12,2.1693790382294987e-05,1.550975474693358e-05,8.433930274117084e-05,0.007753245146904126,3.5190556453189173e-07,0.008769201466301134,0.02120351853598732,2.4373418109830736e-05,2.182183233189127e-08,0.00045718253613221224,0.0009442960186200873,0.007438080212428427,0.002432893545122104
