Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152)
4.731322390280996e-06,0.0926002613055258,3.76,0.0,0.7224251070329561,0.9700487446796044,0.02078283713657336,0.00028605145365236855,0.006665966322518048,0.016812192941411626,0.00035918240009352335,8.312238455203126e-05,2.922981466047458e-09,2.2712421909542408e-11,5.416708024418961e-05,4.242058083458957e-05,2.9002787696519903e-05,0.005790991221145355,1.4536310737140618e-06,0.005405638264063305,0.02130640176031151,5.9239217959638856e-05,4.006259392281641e-08,0.000736085150487931,0.0019975261498658657,0.0014287853121048941,0.0015542960346241273,3.233779230855123e-06,0.0004283231572888361,2.099863360551623e-09,3.6852561128307597e-07,3.7011788258799285e-09
4.840475185837445e-06,0.09260608744654156,3.76,0.0,0.721298167492481,0.9691609412125227,0.021437899152054813,0.00028663775455387854,0.006682194775249346,0.017311569585847997,0.00036159749490815993,8.309041155838499e-05,2.919003105856274e-09,2.268149021867855e-11,5.4338260262345984e-05,4.236984411625348e-05,2.904515279860448e-05,0.0059242067935266,1.4525463191311595e-06,0.005539520034112309,0.022015935817064528,5.946859573430824e-05,4.012102141806164e-08,0.0007354114749968684,0.002045033233655736,0.0014835655407596665,0.0016470560570494791,3.369625481379867e-06,0.00044621025683845675,2.10297430111072e-09,3.837629661636654e-07,3.85393890419157e-09
4.949627981393895e-06,0.09261194533822802,3.76,0.0,0.7201712521351307,0.9682722853460849,0.02209362198345138,0.000287170757191912,0.006696786223671902,0.017813366267247648,0.0003638800909973241,8.305844665534203e-05,2.915023918828949e-09,2.2650552722437594e-11,5.450589837077883e-05,4.231915043392006e-05,2.9080220766490507e-05,0.0060572734331345865,1.451466050291821e-06,0.005673236613726877,0.022726574661890913,5.968930639416926e-05,4.0169392495413365e-08,0.0007347371526056483,0.002090981710045661,0.0015383120320546977,0.0017419543111096827,3.5055425131086956e-06,0.0004642491817995373,2.105557620701481e-09,3.991052604184776e-07,4.007746677471127e-09
5.058780776950344e-06,0.09261783405927161,3.76,0.0,0.7190444943841672,0.9673829406104959,0.022749882330256606,0.0002876556542347834,0.006709895878221995,0.018317455242021486,0.0003660365758525101,8.302648193184487e-05,2.911044163631696e-09,2.2619611377457497e-11,5.467033458049826e-05,4.2268499575188064e-05,2.9108692565927486e-05,0.006190191471719506,1.4503900742971871e-06,0.005806779000980864,0.023438150276080347,5.9902207022264264e-05,4.020867329863052e-08,0.0007340623074116783,0.0021353862473740743,0.0015929963273066817,0.0018389192630559469,3.641456604985234e-06,0.00048243222918653117,2.107664013097176e-09,4.1454517391458857e-07,4.162529056881453e-09
5.167933572506794e-06,0.09262375267449777,3.76,0.0,0.717918014197773,0.9664930545194517,0.023406568880962958,0.0002880971511730082,0.006721664907021158,0.01882371479617348,0.00036807299204974215,8.299451017617355e-05,2.9070640749475958e-09,2.25886679589984e-11,5.483187987120992e-05,4.2217891259637726e-05,2.9131205118578064e-05,0.006322961233936185,1.4493182092465678e-06,0.0059401391108387285,0.024150510849088782,6.0108077453368034e-05,4.0239741684536554e-08,0.0007333870513580428,0.002178265982665283,0.0016475927569053258,0.0019378801663782624,3.7773028692422137e-06,0.0005007522136035577,2.10933953900825e-09,4.300758842914116e-07,4.318217922602287e-09
5.277086368063243e-06,0.09262970024020169,3.76,0.0,0.7167919193570425,0.9656027600533347,0.024063581182726924,0.00028849950947641196,0.00673222158978587,0.019332028988582207,0.00036999505574410765,8.296252481656549e-05,2.9030838657700514e-09,2.255772407816152e-11,5.499081835401922e-05,4.2167325151641544e-05,2.914833662904014e-05,0.006455583037192819,1.448250283538913e-06,0.006073309689828477,0.02486351929038502,6.030762651702645e-05,4.0263394569458644e-08,0.0007327114853590367,0.002219643884292618,0.0017020782039559074,0.002038767252288844,3.913024361194871e-06,0.000519202429744052,2.110626011524146e-09,4.456910307994243e-07,4.474749762479243e-09
5.386239163619693e-06,0.09263567580889981,3.76,0.0,0.7156663066379841,0.9647121770168782,0.024720828611742275,0.0002888665864219696,0.006741682398781481,0.019842287397370227,0.0003718081747115775,8.29305198658689e-05,2.89910372946797e-09,2.2526781197401094e-11,5.514740933153178e-05,4.2116800870932656e-05,2.9160611567829732e-05,0.006588057191559925,1.4471861351916576e-06,0.006206284237900951,0.02557705186607444,6.0501497905362294e-05,4.028035480041433e-08,0.0007320357003304405,0.0022595461735592072,0.0017564318835715472,0.002141511892229524,4.048571257958436e-06,0.0005377766169615658,2.1115613566551467e-09,4.613846801479327e-07,4.6320653308288286e-09
5.495391959176142e-06,0.09264167843354867,3.76,0.0,0.7145412628762631,0.9638214132794203,0.02537822943683221,0.00028920187173771896,0.006750153007090878,0.020354384871116994,0.0003735174658230971,8.289848987023996e-05,2.8951238416101405e-09,2.2495840644456114e-11,5.530188924512567e-05,4.2066318000843824e-05,2.9168505312660377e-05,0.00672038399973062,1.4461256111660162e-06,0.006339056937026728,0.026290996952397793,6.069027565992553e-05,4.0291277554708496e-08,0.0007313597781306978,0.0022980018019283757,0.0018106351376320393,0.0022460467349238885,4.183900101475838e-06,0.0005564689259396279,2.112179949144585e-09,4.771512943840446e-07,4.790109327608593e-09
5.604544754732592e-06,0.09264770717126172,3.76,0.0,0.7134168659336702,0.9629305659062279,0.026035709968559258,0.00028950852119630953,0.006757729225005726,0.02086822128655765,0.00037512777184781803,8.286642986202926e-05,2.891144361625976e-09,2.2464903625014736e-11,5.545447350573263e-05,4.2015876095360616e-05,2.9172448452932657e-05,0.006852563757021578,1.4450685667352623e-06,0.00647162258605513,0.0270052538978206,6.087448927781821e-05,4.029675627477187e-08,0.0007306837924194333,0.0023350419803930236,0.001864671244720049,0.0023523058205607763,4.3189731030717725e-06,0.0005752738874681731,2.1125129239082054e-09,4.929857008148854e-07,4.948830098052149e-09
5.713697550289041e-06,0.09265376108655726,3.76,0.0,0.7122931855749325,0.9620397221893257,0.02669320378644222,0.00028978938736173637,0.006764497866523273,0.021383701313899644,0.0003766436775176336,8.283433531658262e-05,2.8871654343394575e-09,2.2433971234261997e-11,5.560535820986027e-05,4.196547468545259e-05,2.9172830767694822e-05,0.006984596751406824,1.4440148649070243e-06,0.006603976541358094,0.027719731985451003,6.10546184472589e-05,4.029732815246456e-08,0.0007300078094397066,0.002370699757294196,0.0019185252447144587,0.0024602246745276325,4.453757510916993e-06,0.0005941863832908227,2.1125884638441046e-09,5.088830639441346e-07,5.108179352459917e-09
5.822850345845491e-06,0.09265983925417566,3.76,0.0,0.7111702842626265,0.9611489605857247,0.027350651037593484,0.00029004704770907083,0.006770537549019891,0.02190073419034637,0.000378069524822127,8.28022021125404e-05,2.883187191354297e-09,2.240304446731929e-11,5.575472174141641e-05,4.191511328432012e-05,2.917000489219818e-05,0.007116483263579645,1.4429643758783766e-06,0.0067361146628103444,0.028434349487990382,6.123109742807574e-05,4.0293479183821005e-08,0.0007293318887299997,0.0024050096409183805,0.001972183777324758,0.0025697403828287392,4.588225038267799e-06,0.0006132016189545687,2.112432065108275e-09,5.248388593528507e-07,5.268111905437917e-09
5.93200314140194e-06,0.09266594076150526,3.76,0.0,0.7100482178771702,0.960258351570393,0.02800799780075014,0.0002902838303016195,0.006775919429624222,0.02241923350213832,0.0003794094275233706,8.277002649542335e-05,2.8792097522907737e-09,2.237212422865633e-11,5.590272625992109e-05,4.1864791391561954e-05,2.9164289690117235e-05,0.007248223567038291,1.4419169765173545e-06,0.00686803326468899,0.029149032807964995,6.140431909276933e-05,4.0285648817827365e-08,0.000728656083771501,0.0024380072633496666,0.0020256349337836525,0.0026807916511098597,4.7223513459231015e-06,0.0006323150985801635,2.1120667810914916e-09,5.408488494411184e-07,5.428585433746073e-09
6.04115593695839e-06,0.0926720647106538,3.76,0.0,0.7089270363684205,0.9593679584108799,0.02866519551006191,0.00029050183719634803,0.006780707881817796,0.022939116975333438,0.0003806672848878613,8.273780504437368e-05,2.875233225908782e-09,2.2341211340626163e-11,5.6049519079978434e-05,4.1814508496722346e-05,2.915597334836483e-05,0.007379817928190639,1.440872549883173e-06,0.006999729071095837,0.029863715696389525,6.157463864452522e-05,4.0274234222614495e-08,0.0007279804425759411,0.0024697290822080276,0.002078868120921455,0.0027933188490892377,4.856115574473401e-06,0.0006515226014657376,2.111513446323085e-09,5.569090609481067e-07,5.589560251922859e-09
6.1503087325148395e-06,0.09267821022019726,3.76,0.0,0.7078067843450546,0.95847783787018,0.02932220043329834,0.0002907029657569491,0.006784961115789877,0.023460306275460724,0.0003818467946400779,8.270553464180961e-05,2.8712577111357618e-09,2.2310306551218627e-11,5.619523394846411e-05,4.176426408240841e-05,2.914531621130623e-05,0.007511266606473782,1.4398309847871193e-06,0.00713119917552327,0.03057833854333941,6.174237703125635e-05,4.025959419228438e-08,0.0007273050082189686,0.0025002121170401258,0.0021318739368462554,0.0029072640420827914,4.9894999248768235e-06,0.0006708201604313797,2.1107908815179423e-09,5.730157641628285e-07,5.750999104801621e-09
6.259461528071289e-06,0.0926843764266372,3.76,0.0,0.7066875016074491,0.9575880408440247,0.029978973199527265,0.00029088892804715935,0.006788731746190701,0.02398272681603867,0.00038295146515231746,8.267321244571316e-05,2.8672832979954703e-09,2.22794105410713e-11,5.633999222353511e-05,4.171405762686329e-05,2.9132553371654114e-05,0.007642569854485554,1.4387921753842514e-06,0.007262441004208431,0.03129284773428573,6.190782407572613e-05,4.024205271823212e-08,0.000726629819323767,0.002529493717279162,0.0021846440574390027,0.003022571011164249,5.1224892841102805e-06,0.0006902040418088951,2.109916081017562e-09,5.891654537290442e-07,5.912866975952281e-09
6.3686143236277385e-06,0.0926905624855954,3.76,0.0,0.7055692236292421,0.9566986129383259,0.030635478371768225,0.0002910612684583734,0.006792067310993089,0.02450630757581767,0.0003839846268945644,8.264083586435732e-05,2.8633100684420895e-09,2.224852392980117e-11,5.648390395952627e-05,4.1663888606027544e-05,2.9117897035579022e-05,0.0077737279181255186,1.4377560207923645e-06,0.007393452282946612,0.03200719506649152,6.207124134033754e-05,4.022190224916147e-08,0.0007259549104992566,0.002557611358874013,0.0022371711328726153,0.0031391852633422175,5.255070890524262e-06,0.0007096707269782292,2.108904383894156e-09,6.053548309458499e-07,6.0751309110636095e-09
6.477767119184188e-06,0.09269676757277362,3.76,0.0,0.7044519819922939,0.9558095949920501,0.03129168406052729,0.00029122137971659886,0.006795010745073869,0.025030980924533406,0.0003849494431730849,8.260840253331878e-05,2.8593380971168893e-09,2.2217647281744348e-11,5.66270689043457e-05,4.161375649528431e-05,2.9101538679042027e-05,0.007904741036743056,1.4367224247416743e-06,0.007524231007058841,0.0327213372202168,6.223286474452998e-05,4.0199406663257217e-08,0.0007252803127368838,0.0025846024668890783,0.00228944869339108,0.0032570540329993044,5.387234035006711e-06,0.0007292168953508087,2.107769629948553e-09,6.215807874683311e-07,6.2377598553063865e-09
6.586919914740638e-06,0.09270299088470418,3.76,0.0,0.7033358047793781,0.9549210235503762,0.03194756157445111,0.000291370517409948,0.006797600811939483,0.02555668245693043,0.0003858489201884089,8.25759102945831e-05,2.8553674520379136e-09,2.2186781111164934e-11,5.6769577416026625e-05,4.156366077097146e-05,2.9083651011402483e-05,0.008035609443290617,1.4356912952544097e-06,0.007654775414231707,0.0334352352798819,6.239290695351618e-05,4.017480397466104e-08,0.0007246060537696834,0.0026105042615729153,0.0023414710636244607,0.0033761262757258724,5.51896979575972e-06,0.0007488394087024853,2.106524301763609e-09,6.378403903142544e-07,6.40072450373501e-09
6.696072710297087e-06,0.09270923163931437,3.76,0.0,0.702220716928579,0.9540329312926396,0.0326030851046418,0.000291509813166741,0.006799872496849119,0.026083350834793365,0.00038668591644473743,8.254335717753539e-05,2.8513981952237753e-09,2.215592588696763e-11,5.691151130311006e-05,4.1513600911623446e-05,2.9064389761502297e-05,0.008166333364480638,1.4346625443490528e-06,0.007785083959970117,0.03414885430070259,6.255155955660837e-05,4.014830879522166e-08,0.0007239321583970315,0.002635353625578452,0.002393233284754756,0.0034963526555773596,5.650270803696496e-06,0.0007685352967635435,2.105179653913182e-09,6.541308680846064e-07,6.563997163807096e-09
6.805225505853537e-06,0.0927154890763263,3.76,0.0,0.7011067405530232,0.9531453474191929,0.033258231439474914,0.0002916402866005633,0.00680185736443965,0.026610927636694606,0.00038746315154429393,8.251074138167747e-05,2.8474303832557163e-09,2.2125082036957225e-11,5.705294459358304e-05,4.146357639896438e-05,2.9043895300714838e-05,0.008296913020944693,1.433636087766807e-06,0.007915155295423908,0.034862162916661416,6.270899505131822e-05,4.012011457149939e-08,0.0007232586487782185,0.0026591869901948333,0.0024447310438838665,0.003617685526681026,5.781131034671415e-06,0.0007883017439770427,2.1037458303750815e-09,6.704495983103534e-07,6.727551629145897e-09
6.914378301409986e-06,0.09272176245751061,3.76,0.0,0.6999938952292373,0.9522582980009768,0.03391297970704908,0.00029176285613070316,0.0068035838837884315,0.027139357215145012,0.0003881832144010422,8.24780612609434e-05,2.8434640677870468e-09,2.2094249951698484e-11,5.719394423834344e-05,4.1413586718737435e-05,2.902229411664557e-05,0.008427348627393822,1.4326118447206908e-06,0.00804498824736829,0.03557513298602471,6.286536864826834e-05,4.0090395615900116e-08,0.0007225855446977275,0.00268204023862458,0.0024959606099926933,0.003740078910019755,5.911545625731654e-06,0.0008081360773394399,2.1022319711384052e-09,6.867940958426312e-07,6.89136306371672e-09
7.023531096966436e-06,0.0927280510668126,3.76,0.0,0.6988821982571279,0.9513718062952582,0.03456731114265596,0.00029187834878073343,0.006805077723657076,0.027668586560826932,0.00038884857090807896,8.244531530947482e-05,2.8394992960064888e-09,2.206342998801803e-11,5.733457075457474e-05,4.136363136141149e-05,2.8999700150237037e-05,0.008557640392778926,1.4315897376659902e-06,0.008174581800137273,0.03628773927094085,6.302081991205214e-05,4.0059308949522525e-08,0.0007219128638048358,0.0027039486245079595,0.002546918775921477,0.003863488466132591,6.041510713446627e-06,0.000828035755241492,2.1006463089280385e-09,7.031620022068509e-07,7.055407895622157e-09
7.132683892522885e-06,0.0927343542103666,3.76,0.0,0.6977716648943018,0.950485893030694,0.035221208878895106,0.0002919875090490003,0.0068063620204653836,0.028198565173592104,0.0003894615710921923,8.241250214871194e-05,2.8355361110577884e-09,2.2032622472175705e-11,5.74748788130992e-05,4.1313709822756646e-05,2.8976216008097946e-05,0.00868778852045066,1.4305696920891054e-06,0.008303935079327411,0.03699995914795535,6.317547425241602e-05,4.002699597301733e-08,0.0007212406218299415,0.0027249467040546147,0.0025976028058435326,0.003987871464394028,6.171023292002666e-06,0.0008479983572329215,2.0989962569015826e-09,7.195510758451279e-07,7.219663719762034e-09
7.241836688079335e-06,0.09274067121641379,3.76,0.0,0.6966623085671967,0.949600576664606,0.035874657756273395,0.0002920910069349703,0.006807457621361871,0.028729244939911445,0.0003900244557880237,8.237962051567907e-05,2.8315745524186883e-09,2.20018277027335e-11,5.761491777394064e-05,4.1263821604298804e-05,2.895193406101387e-05,0.008817793208318095,1.4295516363130116e-06,0.008433047337104864,0.03771177234654965,6.332944427831396e-05,3.999358398056518e-08,0.0007205688327797988,0.0027450682802885678,0.002648010387744597,0.004113186749463321,6.300081088543345e-06,0.0008680215746392995,2.0972884881115855e-09,7.359591831770143e-07,7.384109208659173e-09
7.350989483635784e-06,0.09274700143513542,3.76,0.0,0.6955541410612671,0.9487158736150948,0.03652764415232722,0.0002921894451986028,0.0068083833045825175,0.02926058001646872,0.0003905393628631826,8.23466692523661e-05,2.827614656244316e-09,2.1971045953155294e-11,5.77547321747924e-05,4.1213966213689197e-05,2.8926937438779953e-05,0.00894765464900559,1.4285355013187526e-06,0.008561917938962894,0.03842316071306594,6.3482831026292e-05,3.995918753095305e-08,0.0007198975091136618,0.002764346358048244,0.002698139590457121,0.004239394705429428,6.428682453877e-06,0.0008881032019636581,2.0955290074667913e-09,7.523842904136168e-07,7.548724030802009e-09
7.460142279192234e-06,0.09275334423841385,3.76,0.0,0.6944471726922568,0.9478317984703871,0.037180155827486294,0.00029228336592457434,0.006809155979120718,0.02979252671959595,0.0003910083330244373,8.231364729610845e-05,2.8236564556791134e-09,2.1940277474165187e-11,5.789436217635471e-05,4.116414316500991e-05,2.8901300930699247e-05,0.009077373030007455,1.427521220581857e-06,0.008690546351791074,0.039134107997615714,6.363572507446057e-05,3.99239096886297e-08,0.0007192266619021518,0.0027828131085098403,0.0027479888248342146,0.004366457218116962,6.5568262671120855e-06,0.0009082411290096394,2.093723216868473e-09,7.688244560638972e-07,7.71348877589262e-09
