Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41),O[C](F)F(237),CFO(50),H2O2(11)
5.6829627501170755e-15,0.13787195338058483,3.76,0.0,0.8719263234096615,0.9999998655104191,1.987457145282345e-28,3.584147034727308e-21,6.1405769060589925e-12,1.5561014866396307e-10,6.14057691543133e-12,1.5561014154674306e-10,5.023458393205492e-23,6.473955364521762e-22,7.116288836351981e-18,7.1125396033504e-18,9.093564002023995e-21,5.836071429551013e-25,5.2921170896198865e-23,1.5112662023398e-12,3.707924752657586e-21,1.3188307889694641e-17,2.56063798001027e-21,1.3448344018892163e-07,4.03453210880437e-21,2.4351856421998273e-25,1.1556767044825706e-29,1.8071756336527427e-30,1.5112662019738104e-12,8.149173504587968e-27,1.0202618873214808e-23,1.5417569197085847e-22,2.1180222096738562e-29,8.706549298811957e-32,2.8296004341431933e-31,1.0072644736526378e-21
1.104038754511604e-14,0.13787195338421093,3.76,0.0,0.8719263232557516,0.9999997387325835,1.4747823179681862e-27,1.3524437488491219e-20,1.1929401497611813e-11,3.023064592413535e-10,1.1929401537034894e-11,3.0230643238644717e-10,1.8955327879030934e-22,2.442735576444752e-21,2.684732824505366e-17,2.6837243980163677e-17,3.4312040847302063e-20,4.3304434938046695e-24,2.0181183673499559e-22,2.9359623298365946e-12,1.3991096168009262e-20,2.5633531200780197e-17,9.661632432486186e-21,2.612554870904733e-07,1.5223216573768418e-20,9.188526471505335e-25,8.57527719006435e-29,6.922068979262629e-30,2.9359623284531047e-12,6.029893162172804e-26,3.8509039105699855e-23,5.817269278320943e-22,8.046837312066443e-29,6.4601900860057705e-31,2.099601409111361e-30,3.8006405700165575e-21
2.175523713511397e-14,0.13787195339146305,3.76,0.0,0.8719263229479319,0.9999994851995057,1.1360096188049147e-26,5.25158145466604e-20,2.3507048399996814e-11,5.95699080286029e-10,2.3507048561286426e-11,5.956989760172694e-10,7.360246665129999e-22,9.484054158708383e-21,1.0423107138249436e-16,1.042001663013682e-16,1.3322184931241893e-19,3.335413521062838e-23,8.001072830142888e-22,5.785354584097168e-12,5.43247192724279e-20,5.0560041506371124e-17,3.751104952677847e-20,5.147769872381608e-07,5.910673766965637e-20,3.567611277962737e-24,6.60488921946821e-28,2.767773423906182e-29,5.785354578705888e-12,4.618524678522892e-25,1.4961283452246887e-22,2.2585501534007686e-21,3.167109416289248e-28,4.975508852111019e-30,1.617164108743937e-29,1.4756638242060868e-20
3.24700867251119e-14,0.13787195339871516,3.76,0.0,0.8719263226401123,0.99999923169655,3.570900369511471e-26,1.1699229402799386e-19,3.508469226167574e-11,8.890917011838976e-10,3.508469262716876e-11,8.890914689166772e-10,1.6396507954354823e-21,2.1125985007885118e-20,2.3217698129859285e-16,2.32114392914314e-16,2.96761665014409e-19,1.0483846781112166e-22,1.812840085114321e-21,8.634746837396724e-12,1.2101628047314394e-19,7.553464073764738e-17,8.355545549615065e-20,7.682683649560778e-07,1.3166510905489701e-19,7.947163502039275e-24,2.0760440274866185e-27,6.31343969722153e-29,8.634746825350937e-12,1.4462610992859362e-24,3.334501036040295e-22,5.030913868193841e-21,7.134024727908434e-28,1.5638374121557804e-29,5.083057551728389e-29,3.287162697215263e-20
5.389978590510775e-14,0.13787195341321942,3.76,0.0,0.871926322024473,0.9999987247809877,1.6316910706252222e-25,3.2243112992279416e-19,5.823997086483206e-11,1.4758769425392132e-09,5.823997188561792e-11,1.4758763025214059e-09,4.51869047354363e-21,5.820988841190979e-20,6.397550030375735e-16,6.395964996790474e-16,8.17727926499031e-19,4.789775952609928e-22,5.18539030446502e-21,1.4333531341236033e-11,3.3348509871988953e-19,1.2562813636228774e-16,2.302173324774788e-19,1.2751607714858585e-06,3.6280631195491263e-19,2.1898699617760884e-23,9.48486608589367e-27,1.8318015018971486e-28,1.4333531307817828e-11,6.542697095061271e-24,9.199202448220734e-22,1.3861607068707794e-20,2.0150241307138535e-27,7.143998394229285e-29,2.3223059522494613e-28,9.057856925361085e-20
7.53294850851036e-14,0.1378719534277237,3.76,0.0,0.8719263214088336,0.9999982179858715,4.323618608708469e-25,6.298828815308956e-19,8.139523730970915e-11,2.0626621833073003e-09,8.139523931484006e-11,2.06266093320087e-09,8.827115203166263e-21,1.1369198323730625e-19,1.2495809639805396e-15,1.2492831883932393e-15,1.5972061498211395e-18,1.2690341691082174e-21,1.0461725378842765e-20,2.0032315841523504e-11,6.514138642430409e-19,1.7591405971088037e-16,4.4963094258883415e-19,1.7819327318901146e-06,7.086466893345839e-19,4.277353005926278e-23,2.5129821631469453e-26,3.7395429956004523e-28,2.0032315775853787e-11,1.7202009982127512e-23,1.7987352549018114e-21,2.7072907317779964e-20,4.022246080669115e-27,1.8926245927835389e-28,6.152865953394103e-28,1.7692145307639241e-19
9.675918426509946e-14,0.13787195344222797,3.76,0.0,0.8719263207931943,0.9999977113111737,8.961889281281662e-25,1.03939331458344e-18,1.0455049159917228e-10,2.6494474234881585e-09,1.0455049491751423e-10,2.64944536095533e-09,1.456540772274253e-20,1.8756958472168813e-19,2.0616543910079756e-15,2.061174044376342e-15,2.635191231846185e-18,2.6301269130352827e-21,1.7796936564002414e-20,2.573110033844335e-11,1.0748204052196093e-18,2.2639245616988754e-16,7.417784950007377e-19,2.2885842736504735e-06,1.1691860902154164e-18,7.057172995046826e-23,5.208262648459146e-26,6.429736460949742e-28,2.5731100229458826e-11,3.539356007581817e-23,2.9707843201524335e-21,4.466383438911309e-20,6.775367461897271e-27,3.92224404589111e-28,1.2752071813931495e-27,2.9190026210966416e-19
1.1818888344509532e-13,0.13787195345673225,3.76,0.0,0.871926320177555,0.999997204756866,1.6090338848895311e-24,1.5510095117047438e-18,1.277057337361652e-10,3.2362326630817887e-09,1.2770573869639286e-10,3.2362295857850575e-09,2.1734064002731685e-20,2.79839934313898e-19,3.075974796500283e-15,3.0752686400634728e-15,3.931677927185837e-18,4.721651783197347e-21,2.735038945042369e-20,3.1429884832184874e-11,1.6037230922372978e-18,2.770633723757631e-16,1.1066417119785884e-18,2.7951154250011952e-06,1.7444243586334558e-18,1.052933764348779e-22,9.349969798764079e-26,9.979622520838686e-28,3.142988466863295e-11,6.308490402307442e-23,4.436980945174021e-21,6.663338121268938e-20,1.0315862278517615e-26,7.040749942978887e-28,2.2892746925835895e-27,4.355149793605846e-19
1.6104828180508704e-13,0.13787195348574072,3.76,0.0,0.8719263189462765,0.9999961920093171,3.9830693435715994e-24,2.8807336580081123e-18,1.7401618156362587e-10,4.409803140507365e-09,1.7401619079294138e-10,4.409797426671318e-09,4.036430198025124e-20,5.1954867619110685e-19,5.711354737325483e-15,5.7100674671553445e-15,7.300136755024098e-18,1.1685586669307388e-20,5.370148459269208e-20,4.282745381083314e-11,2.978085137979222e-18,3.789829365289828e-16,2.0544475554271652e-18,3.8078166608761007e-06,3.2389969201226597e-18,1.9550729445127405e-22,2.3140190740046497e-25,1.9944176945939137e-27,4.282745350368853e-11,1.539352239787078e-22,8.255194697697477e-21,1.2370461026660811e-19,1.9912759914665703e-26,1.742248372014154e-27,5.665709321544904e-27,8.086520753560639e-19
2.0390768016507875e-13,0.13787195351474923,3.76,0.0,0.871926317714998,0.9999951797429987,7.990028020567845e-24,4.619433001036723e-18,2.203265808156346e-10,5.583373615584027e-09,2.203265956264983e-10,5.583364455861818e-09,6.472179625569309e-20,8.327961433949897e-19,9.155716881200105e-15,9.153676245000949e-15,1.1702540664475558e-17,2.3436208732788117e-20,9.079009905701037e-20,5.4225022778982936e-11,4.774647874743753e-18,4.816731253158447e-16,3.2929023024228818e-18,4.820036665317942e-06,5.192363123848631e-18,3.1341590118884525e-22,4.64091834644036e-25,3.425122812380002e-27,5.422502228102062e-11,3.0452679256835927e-22,1.326068211013283e-20,1.982785404905781e-19,3.314597551298695e-26,3.493680894095477e-27,1.1362946115184915e-26,1.2963326044669687e-18
2.8962647688506215e-13,0.13787195357276633,3.76,0.0,0.8719263152524412,0.9999931566531035,2.274095015700872e-23,9.325355059527886e-18,3.1294723369240946e-10,7.930514558690613e-09,3.129472635973009e-10,7.930496079164675e-09,1.3063525856184897e-19,1.6798143391125096e-18,1.847137132836415e-14,1.8467309228560076e-14,2.360900695099132e-17,6.667085184167436e-20,2.0255174907441821e-19,7.702016069016843e-11,9.635004433722122e-18,6.893669489007351e-16,6.641143232918598e-18,6.843033930433827e-06,1.0475471194196738e-17,6.323197805462193e-22,1.320240123395971e-24,7.849663789910142e-27,7.702015966251477e-11,8.405755500379014e-22,2.686423085271761e-20,3.9990060100200065e-19,7.193267663120021e-26,9.935464111759009e-27,3.2325048896919326e-26,2.615323386345752e-18
3.753452736050456e-13,0.13787195363078336,3.76,0.0,0.8719263127898849,0.9999911354853384,4.942782990249622e-23,1.5671877651658215e-17,4.055676925585605e-10,1.027765549240155e-08,4.0556774278836835e-10,1.0277624455711316e-08,2.195068264506846e-19,2.8207144444775584e-18,3.1022906257465163e-14,3.101613963684115e-14,3.9650734137531696e-17,1.4484197660171899e-19,3.7304864544006115e-19,9.981529857811176e-11,1.6186016294764492e-17,9.00147890714899e-16,1.1150172230388386e-17,8.864109062329207e-06,1.7593738370298965e-17,1.0620100541950643e-21,2.868215027129486e-24,1.4776343262690902e-26,9.98152968131162e-11,1.7744515311133718e-21,4.5307221303395804e-20,6.714338634385457e-19,1.2941862702354425e-25,2.157783715690398e-26,7.022588807620746e-26,4.392486209507543e-18
4.61064070325029e-13,0.13787195368880042,3.76,0.0,0.8719263103273284,0.999989116237875,9.160029752535301e-23,2.3662094597388928e-17,4.981879576047484e-10,1.2624796416716846e-08,4.981880333779389e-10,1.2624749585519312e-08,3.3136864647954305e-19,4.255317655580371e-18,4.6810290010453905e-14,4.6800139714155917e-14,5.982738188966444e-17,2.682985624586388e-19,6.126260914562389e-19,1.2261043645510332e-10,2.4428909828168542e-17,1.1140189786036473e-15,1.6818805932632183e-17,1.0883263889345104e-05,2.6547154528621542e-17,1.6024917291826526e-21,5.312952645505722e-24,2.470665079088604e-26,1.2261043373282576e-10,3.196686340037436e-21,6.864880563232056e-20,1.0128131155989948e-18,2.083463238380696e-25,3.9957229786630895e-26,1.300830646268486e-25,6.627819966407175e-18
6.325016637649959e-13,0.13787195380483447,3.76,0.0,0.8719263054022162,0.9999850834965677,2.3661766200270635e-22,4.4586030134578944e-17,6.834279069971465e-10,1.7319078237160516e-08,6.834280494629094e-10,1.7318990104989338e-08,6.24191228889265e-19,8.004920403401871e-18,8.809247773673778e-14,8.807353820962655e-14,1.125840811995914e-16,6.923784400848596e-19,1.3403140804247786e-18,1.6820071222529083e-10,4.599529806650788e-17,1.5510436788468528e-15,3.163017205156667e-17,1.4915819915096609e-05,4.99593934536995e-17,3.0158492700187886e-21,1.3710769867005764e-23,5.557994887587472e-26,1.6820070687957282e-10,7.798181700212633e-21,1.3026348630488896e-19,1.9048497078376626e-18,4.4159665143475765e-25,1.0304652450192386e-25,3.356952095387783e-25,1.2472995866366143e-17
8.039392572049627e-13,0.1378719539208686,3.76,0.0,0.871926300477105,0.9999810584146072,4.862886791658637e-22,7.212206463900322e-17,8.686670833896538e-10,2.2013360020021677e-08,8.686673132729958e-10,2.2013217637714714e-08,1.0093594685723269e-18,1.2927196091678104e-17,1.42317681904495e-13,1.4228728331479767e-13,1.818763873877957e-16,1.4215984538179379e-18,2.4682622132344247e-18,2.1379098809893018e-10,7.434412801014628e-17,2.0004652417281556e-15,5.106581035141196e-17,1.8940716581854152e-05,8.071210729131748e-17,4.8724324094230926e-21,2.815113656657637e-23,1.044764078907282e-25,2.1379097910276312e-10,1.5183492844205196e-20,2.1217977653601037e-19,3.075490567299072e-18,7.939488156557039e-25,2.1144033075446616e-25,6.892515749723821e-25,2.0150842254344336e-17
1e-12,0.13787195415293677,3.76,0.0,0.8719262948446134,0.9999764645900974,9.369331861289686e-22,1.1175006143688892e-16,1.0805107501410298e-09,2.7381869615098665e-08,1.0805111052737865e-09,2.7381649318516162e-08,1.5633704252863718e-18,1.999202765468439e-17,2.2019576703237356e-13,2.2014903110097486e-13,2.813860983984431e-16,2.7357940485999604e-18,4.35497412520485e-18,2.659292806170778e-10,1.1509122321608276e-16,2.5296626892246224e-15,7.894909436998113e-17,2.3534329169626742e-05,1.248792811766198e-16,7.5390095725578e-21,5.417553786239233e-23,1.876344554295594e-25,2.6592926606116893e-10,2.7505745026029555e-20,3.313500396142762e-19,4.755102788182933e-18,1.3721022486653952e-24,4.0658638292152083e-25,1.3264267326528474e-24,3.117783324447948e-17
1.1468144440848964e-12,0.13787195415293677,3.76,0.0,0.8719262906268846,0.9999730311706092,1.4143002568279724e-21,1.47130749595914e-16,1.2391431232377702e-09,3.140192347299666e-08,1.239143589734152e-09,3.140163374348939e-08,2.05775675320098e-18,2.6284071511445627e-17,2.89596130941128e-13,2.895349296679753e-13,3.70056958375218e-16,4.126225071124954e-18,6.255474632288258e-18,3.049715405493767e-10,1.5142952932180096e-16,2.9365957265134143e-15,1.0377230346441582e-16,2.6967589955478846e-05,1.642386380881467e-16,9.915435517666248e-21,8.17096491177841e-23,2.7236672219423122e-25,3.049715207785032e-10,3.9750330974446025e-20,4.387973208623361e-19,6.250512317030257e-18,1.9469059111867244e-24,6.128838389549935e-25,2.000562359354964e-24,4.100451125790531e-17
1.4896896309648302e-12,0.13787195438500494,3.76,0.0,0.8719262807766675,0.9999650343898167,3.105772329150663e-21,2.48889222247985e-16,1.609616089258227e-09,4.0790486775642317e-08,1.6096168740761552e-09,4.078999790395731e-08,3.4786062876489704e-18,4.431456477579448e-17,4.886436215213782e-13,4.885413131815182e-13,6.243473767245598e-16,9.043750449531228e-18,1.2635311610468176e-17,3.9615209459211315e-10,2.5576625392573173e-16,3.922603985358467e-15,1.7486320339658978e-16,3.496400007478674e-05,2.771261047211308e-16,1.6731821141785796e-20,1.790896038570331e-22,5.604351686457768e-25,3.9615205876010656e-10,7.935973418311956e-20,7.522561538856741e-19,1.0533738936448539e-17,3.850955169502745e-24,1.3415770141798813e-24,4.384763578963866e-24,6.918875658937838e-17
1.8325648178447637e-12,0.1378719546170731,3.76,0.0,0.8719262709264534,0.999957067956595,5.7925544715086324e-21,3.775995199863561e-16,1.980085993518378e-09,5.0179049927959323e-08,1.980087177571854e-09,5.0178310120227824e-08,5.273948970481241e-18,6.70073238466374e-17,7.394581423671967e-13,7.393046728659967e-13,9.447259419499703e-16,1.683573671965651e-17,2.226865900935893e-17,4.873326510127944e-10,3.874361174736343e-16,4.958683564310459e-15,2.6426372695318755e-16,4.293006257432371e-05,4.193738676041666e-16,2.5321909367858678e-20,3.333920796311701e-22,1.000738418537461e-24,4.873325930476355e-10,1.3549593618493626e-19,1.1562969147821766e-18,1.5921046489132067e-17,6.694278981693816e-24,2.4943194732869467e-24,8.162594085649577e-24,1.0470350807913008e-16
2.175440004724697e-12,0.13787195484914128,3.76,0.0,0.8719262610762424,0.9999491317557583,9.708287352235613e-21,5.334643159039669e-16,2.3505528480419613e-09,5.9567612929948496e-08,2.3505545114503644e-09,5.9566570393405453e-08,7.445820582066004e-18,9.435102505790262e-17,1.0420376867149946e-12,1.0418232525364403e-12,1.3311709708770356e-15,2.8163727446181455e-17,3.5816224960542013e-17,5.785132105970492e-10,5.465212720832906e-16,6.0450280003921395e-15,3.718994025466708e-16,5.086589263978725e-05,5.909812898730118e-16,3.5686020276101636e-20,5.57717956158537e-22,1.6253318004403253e-24,5.785131236411536e-10,2.089927645593547e-19,1.6546455514178534e-18,2.2408327207619262e-17,1.0669697575578104e-23,4.167400422418618e-24,1.3654779026556606e-23,1.4754869578522804e-16
2.5183151916046307e-12,0.13787195508120942,3.76,0.0,0.8719262512260343,0.9999412256725665,1.5088396804474942e-20,7.166866337831607e-16,2.72101666480943e-09,6.895617578161082e-08,2.7210188868974e-09,6.895477872458998e-08,9.996251812333427e-18,1.263343729602137e-16,1.3963802522799833e-12,1.396095300772487e-12,1.7836607966154074e-15,4.36892439715708e-17,5.393853708850856e-17,6.696937741304761e-10,7.331039248337331e-16,7.181830820566299e-15,4.976960676937072e-16,5.877160501145601e-05,7.919477373606435e-16,4.7824473939094016e-20,8.651678407394585e-22,2.46626912450616e-24,6.696936505407245e-10,3.003191922667021e-19,2.251013433423417e-18,2.9991489368864164e-17,1.597464334741009e-23,6.456603020956937e-24,2.118202809867344e-23,1.9772424999174946e-16
3.204065565364498e-12,0.13787195554534565,3.76,0.0,0.8719262315256275,0.9999255034022304,3.119182551734455e-20,1.1660165242235226e-15,3.4619352327962553e-09,8.773330103395962e-08,3.4619388070378e-09,8.773103956535662e-08,1.6240892122803218e-17,2.0417495876364554e-16,2.2603464587373454e-12,2.2598928194021533e-12,2.8866882432968602e-15,8.997883015926087e-17,1.0654865969192859e-16,8.520549161870913e-10,1.1890897719901071e-15,9.607585672419989e-15,8.034771554464267e-16,7.449313356026642e-05,1.2819551838554274e-15,7.742568978129608e-20,1.7818406774904654e-21,4.925383453278214e-24,8.520546932582806e-10,5.376811372560945e-19,3.752584527786741e-18,4.8429165837992446e-17,3.138444464037844e-23,1.3264151501271367e-23,4.362448239058504e-23,3.2006618009498333e-16
3.889815939124365e-12,0.13787195600948193,3.76,0.0,0.8719262118252329,0.9999099002363938,5.602154612092833e-20,1.7272159503223925e-15,4.202841792474165e-09,1.0651042568501675e-07,4.202847026628212e-09,1.0650709265123258e-07,2.402401537406601e-17,3.004392721702759e-16,3.3313408310277676e-12,3.3306833105477693e-12,4.253635251401688e-15,1.6099621246663478e-16,1.8537967187848578e-16,1.0344160834668125e-09,1.7560480969270394e-15,1.223749613322112e-14,1.1810197446633738e-15,9.009555741369185e-05,1.8893911864775202e-15,1.1412811731762774e-19,3.1882097752481914e-21,8.634481162486033e-24,1.0344157212008156e-09,8.485061503055607e-19,5.690415473743723e-18,7.120165652014181e-17,5.459415444327893e-23,2.3673323408173637e-23,7.80553224469661e-23,4.717287450911465e-16
4.575566312884232e-12,0.13787195647361822,3.76,0.0,0.8719261921248506,0.9998944152728008,9.15245623569037e-20,2.401912083611009e-15,4.94373643816437e-09,1.2528754973479574e-07,4.943743633627885e-09,1.252829379908489e-07,3.3361687311454225e-17,4.150379459258101e-16,4.60934750784376e-12,4.608452929844713e-12,5.884329026850457e-15,2.620327482684972e-16,2.9570935941805627e-16,1.2167772822533228e-09,2.4346291533409056e-15,1.5073110055732958e-14,1.6297413981010324e-15,0.00010557977882787594,2.61425076641052e-15,1.579343168472012e-19,5.189069844100312e-21,1.3849937543326905e-23,1.2167767343688385e-09,1.2331100134851948e-18,8.093684546279078e-18,9.827679186191644e-17,8.734713106668173e-23,3.8432612938502974e-23,1.270396655488478e-22,6.527113952026829e-16
5.261316686644099e-12,0.13787195693775445,3.76,0.0,0.8719261724244799,0.9998790476160005,1.3967587957110425e-19,3.1917319467118683e-15,5.684619263526706e-09,1.440646731833125e-07,5.684628715332889e-09,1.440585755927644e-07,4.4269895225651206e-17,5.478820475048385e-16,6.094350695778857e-12,6.093187905181759e-12,7.778597006033951e-15,3.9837944275932124e-16,4.4281268464748902e-16,1.399138518829825e-09,3.225478537959736e-15,1.811597513544267e-14,2.1490643933729277e-15,0.00012094669325283867,3.4565289857336745e-15,2.0884684854865068e-19,7.889211241418987e-21,2.0828103839545103e-23,1.399137732762854e-09,1.6917684485597766e-18,1.0991347313595895e-17,1.296226474026569e-16,1.3145882826276647e-22,5.828280653808417e-23,1.9314238534964498e-22,8.630135841058642e-16
