Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176)
8.976704802103555e-08,0.19199589000825912,3.76,0.0,0.817267136295264,0.9991994696117632,4.0327091201131494e-07,1.4392290488194521e-06,1.881531641280053e-05,7.385608240548857e-05,5.1750307905802105e-06,4.836414506316788e-05,3.2659022795842245e-10,6.226995143215251e-12,1.0724784503258804e-05,9.296871606412411e-06,5.6710256598704445e-08,8.347323357693548e-06,4.999137967019296e-07,5.3426962086064336e-06,8.10286149228592e-08,1.2719964336315856e-06,1.0928153467465682e-10,0.0007760563022630057
9.139525797514648e-08,0.19199594384741295,3.76,0.0,0.8172651968833359,0.9991987164538635,4.296930470514548e-07,1.5030921750082342e-06,1.9550676241283474e-05,7.541345695897246e-05,5.271066225634252e-06,4.898043600998294e-05,3.3517535812287597e-10,6.3121923296625305e-12,1.0986717910564914e-05,9.505880883120566e-06,5.909847797489827e-08,8.719193145610565e-06,5.115877129026127e-07,5.589056767932473e-06,8.55095327498272e-08,1.326087812185868e-06,1.1356039405522416e-10,0.0007760557178530707
9.302346792925741e-08,0.19199599796675318,3.76,0.0,0.8172632413724464,0.9991979539886016,4.5727456255899325e-07,1.5683267427370285e-06,2.030190784524642e-05,7.697912631637817e-05,5.367187317562369e-06,4.9589412080970335e-05,3.437736847719239e-10,6.396523569823021e-12,1.1248285701664619e-05,9.713949973321902e-06,6.15439979264525e-08,9.099313896183127e-06,5.23213700488634e-07,5.841356613313816e-06,9.016433245102094e-08,1.3811960987958572e-06,1.1793182419653557e-10,0.0007760551262092426
9.627988783747928e-08,0.19199610704080627,3.76,0.0,0.8172592820850837,0.9991964014783947,5.160136571901581e-07,1.7028652320421826e-06,2.1851940122795423e-05,8.013520677482056e-05,5.559685698379138e-06,5.078576564303129e-05,3.60999567384398e-10,6.562616860222052e-12,1.1770031400395846e-05,1.0127075603017829e-05,6.660713710033303e-08,9.884154108139033e-06,5.463102496908396e-07,6.363735672261626e-06,1.0001046249003784e-07,1.4944037175149383e-06,1.269521362455578e-10,0.0007760539214859713
9.921066575487896e-08,0.19199620615220286,3.76,0.0,0.8172556637781073,0.9991949732426448,5.730878555428845e-07,1.828523871454633e-06,2.3301103204570042e-05,8.300367394817428e-05,5.733225056813418e-06,5.18383267477722e-05,3.765226618395263e-10,6.709210981718146e-12,1.2237641853329965e-05,1.0495214160743112e-05,7.136028894212953e-08,1.0618327585137435e-05,5.669053624887171e-07,6.854079917199296e-06,1.0950396208346817e-07,1.5996166701713554e-06,1.353861714541094e-10,0.0007760528131591839
9.999999999999998e-08,0.1919963061497059,3.76,0.0,0.8172546803911634,0.9991945836322168,5.891598942453668e-07,1.8630978385738722e-06,2.370014885462128e-05,8.378072723476098e-05,5.780010580433339e-06,5.211796298962336e-05,3.8070476728432473e-10,6.7482302231172856e-12,1.2363212667477284e-05,1.059373643775129e-05,7.26722288649659e-08,1.0820529756425779e-05,5.724191584627447e-07,6.989402838971159e-06,1.1216608225582229e-07,1.6284795079593369e-06,1.3770870562665115e-10,0.0007760525108111355
1.0214144367227864e-07,0.1919963061497059,3.76,0.0,0.8172519935342031,0.9991935161685,6.342935689924474e-07,1.9584397521287223e-06,2.480140954254351e-05,8.589841147893888e-05,5.9070383206525225e-06,5.286850641326603e-05,3.920503578999959e-10,6.853110293733584e-12,1.270300851104182e-05,1.085963255253485e-05,7.62994109472376e-08,1.1378588914677105e-05,5.873042196844053e-07,7.363476676751023e-06,1.1961861553589118e-07,1.7078859040396552e-06,1.4411852822761644e-10,0.0007760516824183097
1.0507222158967832e-07,0.19199640702415915,3.76,0.0,0.8172482715057175,0.9991920307397559,6.997671776985384e-07,2.092535530515447e-06,2.635268560545023e-05,8.881915985680728e-05,6.081123718902728e-06,5.387678024714102e-05,4.075698208780911e-10,6.994355947386353e-12,1.316578899119614e-05,1.1220126793346106e-05,8.142430892698618e-08,1.2164666298253177e-05,6.074943443630226e-07,7.891826793589257e-06,1.3037599144943316e-07,1.819117994783272e-06,1.5314820469719482e-10,0.0007760505296393016
1.08002999507078e-07,0.1919965087659794,3.76,0.0,0.8172444978782731,0.9991905174343494,7.696425027309188e-07,2.2307303378571905e-06,2.7954724816233505e-05,9.176564447303122e-05,6.255479280482873e-06,5.486361374868417e-05,4.2306897343311933e-10,7.132988832068351e-12,1.3625668469198199e-05,1.1576516696762849e-05,8.673463479890603e-08,1.2976274247421348e-05,6.274646692207525e-07,8.439017680631785e-06,1.4179758162122812e-07,1.933217895900627e-06,1.62474005209619e-10,0.0007760493551935477
1.1093377742447768e-07,0.1919966113651541,3.76,0.0,0.8172406728680756,0.9991889767242464,8.440506979157167e-07,2.3729401542776374e-06,2.9607290245053994e-05,9.473757735994308e-05,6.4301028508328625e-06,5.582946252382059e-05,4.3853646100648893e-10,7.2690495576863845e-12,1.4082358039327792e-05,1.1928644029466721e-05,9.222989860046495e-08,1.3813115214496224e-05,6.472054278472291e-07,9.004924415243194e-06,1.539047876158038e-07,2.0500892800385817e-06,1.7209455610548144e-10,0.0007760481594478049
1.1386455534187735e-07,0.19199671481133304,3.76,0.0,0.8172367967194054,0.9991874090753486,9.231201535792704e-07,2.519078160905111e-06,3.131011711966921e-05,9.773465879455374e-05,6.604992107513908e-06,5.677477249545272e-05,4.539616187136586e-10,7.402578438182829e-12,1.453559316633477e-05,1.2276370798433894e-05,9.790947969997196e-08,1.4674881095142446e-05,6.667080538149469e-07,9.589410767457799e-06,1.667189084447371e-07,2.169634854068798e-06,1.8200832042748186e-10,0.0007760469427641412
1.1679533325927703e-07,0.1919968190938515,3.76,0.0,0.817232869702275,0.9991858149474089,1.0069764112641688e-06,2.669055071530177e-06,3.3062915168555815e-05,0.00010075657877833259,6.780144574875589e-06,5.769998010935896e-05,4.693344396048643e-10,7.533615476249625e-12,1.4985132220943063e-05,1.2619577659249692e-05,1.037726372708304e-07,1.556125461428069e-05,6.859650868925313e-07,1.0192330167110367e-05,1.8026112925869346e-07,2.2917566500284407e-06,1.9221361164892438e-10,0.0007760457054998353
1.1972611117667673e-07,0.19199692420178482,3.76,0.0,0.8172288921102482,0.9991841947939636,1.0957420890932878e-06,2.8227794442154245e-06,3.486537080266386e-05,0.00010380301839811606,6.955557637813864e-06,5.8605512535636584e-05,4.846455442768803e-10,7.66220034921163e-12,1.5430755097233072e-05,1.2958162440882023e-05,1.0981852005312453e-07,1.647191059998062e-05,7.049700861084066e-07,1.0813526611447183e-05,1.9455251101472456e-07,2.4163562926867075e-06,2.0270860645692888e-10,0.0007760444480073323
1.226568890940764e-07,0.19199703012398286,3.76,0.0,0.8172248642584042,0.9991825490622749,1.189536816922894e-06,2.9801579742301627e-06,3.67171491500645e-05,0.00010687365107942183,7.131228554689021e-06,5.949178786585773e-05,4.998861517565237e-10,7.788372395998808e-12,1.5872261905886152e-05,1.3292038776104419e-05,1.1604617546269343e-07,1.7406517155982435e-05,7.237175490293138e-07,1.1452835517713889e-05,2.0961398103065666e-07,2.5433352456858715e-06,2.1349135667384962e-10,0.0007760431706342307
1.255876670114761e-07,0.19199713684910882,3.76,0.0,0.817220786481442,0.999180878193283,1.2884771806555775e-06,3.1410957692836803e-06,3.861789595388049e-05,0.00010996814374045133,7.307154469453058e-06,6.035921530603557e-05,5.150480516016431e-10,7.912170605150787e-12,1.6309471738993377e-05,1.3621134829655467e-05,1.2245455809241614e-07,1.8364736740663216e-05,7.422028367883262e-07,1.2110084523949986e-05,2.254663243620902e-07,2.6725950376799935e-06,2.2455980037777123e-10,0.0007760418737232075
1.2851844492887577e-07,0.19199724436567142,3.76,0.0,0.8172166591319071,0.9991791826215735,1.39267667511902e-06,3.3054966079899245e-06,4.0567239343006446e-05,0.00011308615785429388,7.4833324230331575e-06,6.120819536550366e-05,5.3012357716664e-10,8.033633603800015e-12,1.6742221502372904e-05,1.3945392116942766e-05,1.2904253764784978e-07,1.9346227159538102e-05,7.604221044394945e-07,1.2785094241030456e-05,2.42130175943056e-07,2.804037469798e-06,2.3591177227780797e-10,0.0007760405576119876
1.3144922284627545e-07,0.19199735266205598,3.76,0.0,0.8172124825785423,0.9991774627753481,1.502245665038555e-06,3.4732631822918786e-06,4.256479148300664e-05,0.00011622735042518052,7.659759364007668e-06,6.203912004177836e-05,5.451055799919694e-10,8.152799647590012e-12,1.717036481224047e-05,1.4264764407702452e-05,1.358089063502934e-07,2.0350642476815337e-05,7.78372236310605e-07,1.3477678958327525e-05,2.596260134443997e-07,2.9375648054748634e-06,2.4754501338743917e-10,0.0007760392226333684
1.3438000076367513e-07,0.1919974617265525,3.76,0.0,0.8172082572047471,0.9991757190764081,1.6172913536207547e-06,3.6442973246009864e-06,4.4610150114645264e-05,0.00011939137488465303,7.836432158611884e-06,6.285237300148456e-05,5.599874052748543e-10,8.269706611484402e-12,1.7593770952988873e-05,1.4579216708999353e-05,1.427523858402137e-07,2.137763385154061e-05,7.960507860239923e-07,1.4187647305426411e-05,2.779741508036142e-07,3.0730799437122315e-06,2.5945718003955004e-10,0.0007760378691151703
1.373107786810748e-07,0.1919975715473815,3.76,0.0,0.817203983407145,0.9991739519401464,1.7379177582638874e-06,3.818500220414419e-06,4.670289998745883e-05,0.00012257788191345962,8.013347600111056e-06,6.36483297574286e-05,5.747628683776777e-10,8.384391981422751e-12,1.8012323892817897e-05,1.4888724322001104e-05,1.498716336135231e-07,2.242685030381385e-05,8.134559208580994e-07,1.4914802872336509e-05,2.9719473238015393e-07,3.2104865768284935e-06,2.716458522866307e-10,0.0007760364973802094
1.402415565984745e-07,0.19199768211271775,3.76,0.0,0.8171996615942454,0.9991721617755456,1.864225692917483e-06,3.9957726071694305e-06,4.8842614195580535e-05,0.0001257865201948034,8.190502417577505e-06,6.442735784190602e-05,5.894262323302801e-10,8.496892846777964e-12,1.8425921353995133e-05,1.5193271967130032e-05,1.5716524902248938e-07,2.3497939416387334e-05,8.305863701324937e-07,1.5658944790606662e-05,3.173077276915422e-07,3.3496893337379656e-06,2.841085417283277e-10,0.0007760351077463522
1.4317233451587417e-07,0.19199779341071144,3.76,0.0,0.8171952921851992,0.9991703489851841,1.9963127566492444e-06,4.176014960039177e-06,5.102885542234543e-05,0.00012901693710401727,8.367893284105787e-06,6.51898169763269e-05,6.039721862853728e-10,8.607245893573388e-12,1.8834473934785964e-05,1.5492852972723845e-05,1.6463177887034144e-07,2.4590547976432226e-05,8.474413773300622e-07,1.641986827755931e-05,3.383329266897883e-07,3.4905939097119442e-06,2.968426988045815e-10,0.0007760337005264969
1.4610311243327385e-07,0.19199790542950806,3.76,0.0,0.8171908756086381,0.9991685139652494,2.1342733280117258e-06,4.359127665322488e-06,5.326117709957381e-05,0.0001322687793392256,8.545516824497004e-06,6.593605923723548e-05,6.1839582488908e-10,8.715487398421813e-12,1.9237904280332376e-05,1.5787468522825788e-05,1.7226972262592923e-07,2.5704322561775474e-05,8.640206556989224e-07,1.719736514567591e-05,3.602899355415579e-07,3.6331071834925208e-06,3.098457195889423e-10,0.00077603227602854
1.4903389035067353e-07,0.19199801815726666,3.76,0.0,0.8171864123015937,0.9991666571055565,2.2781985648250426e-06,4.5450111820447325e-06,5.5539124486991385e-05,0.00013554169349719504,8.723369622441462e-06,6.666642921880007e-05,6.326926285304869e-10,8.821653223149586e-12,1.9636146299927024e-05,1.6077126960064358e-05,1.8007753728276823e-07,2.6838910075572692e-05,8.803243470965195e-07,1.7991224279040175e-05,3.831981728782535e-07,3.7771373225728974e-06,3.231149521140238e-10,0.0007760308345554531
1.519646682680732e-07,0.1919981315821755,3.76,0.0,0.8171819027084928,0.999164778789572,2.4281764090062072e-06,4.733566192367627e-06,5.7862235676977875e-05,0.0001388353265983564,8.901448227227786e-06,6.738126419184688e-05,6.468584444349505e-10,8.925778810069781e-12,2.0029144428223895e-05,1.6361843139793407e-05,1.8805364188551876e-07,2.79939582331718e-05,8.963529838507445e-07,1.8801232078672877e-05,4.0707686648384e-07,3.922593877423113e-06,3.3664770225946996e-10,0.0007760293764052965
1.548954461854729e-07,0.19199824569246748,3.76,0.0,0.8171773472802182,0.999162879394446,2.5842915960902628e-06,4.9246937413857995e-06,6.0230042529567674e-05,0.0001421493265647551,9.079749160005274e-06,6.808089425951237e-05,6.608894685668759e-10,9.02789917787077e-12,2.0416852928023893e-05,1.6641637831872295e-05,1.9619642174577004e-07,2.9169116004713947e-05,9.121074534252092e-07,1.9627172878517264e-05,4.319450503899215e-07,4.0693878654049875e-06,3.504412392313282e-10,0.0007760279018711779
1.5782622410287257e-07,0.1919983604764333,3.76,0.0,0.8171727464732415,0.9991609592910451,2.7466256691064444e-06,5.118295366861954e-06,6.264207154230573e-05,0.00014548334265442888,9.258268919625158e-06,6.876564250958672e-05,6.74782228308976e-10,9.128048918087344e-12,2.0799235232396023e-05,1.6916537166715384e-05,2.0450423236762245e-07,3.036403401677001e-05,9.275889656904656e-07,2.046882933374149e-05,4.578215623495677e-07,4.217431845077389e-06,3.6449280065979375e-10,0.0007760264112413409
1.6075700202027225e-07,0.19199847592243385,3.76,0.0,0.8171681007488092,0.999159018843992,2.915256996492236e-06,5.3142732194234636e-06,6.509784465922073e-05,0.00014883702585543362,9.437003988084561e-06,6.943582516361897e-05,6.885335658865591e-10,9.226262192122558e-12,2.117626332402811e-05,1.718657212250174e-05,2.1297540310208586e-07,3.157836491605161e-05,9.427990226183544e-07,2.132598278292334e-05,4.84725041663508e-07,4.3666399815469765e-06,3.787995973402397e-10,0.0007760249047992126
1.6368777993767193e-07,0.191998592018911,3.76,0.0,0.8171634105721906,0.9991570584117103,3.090260793746109e-06,5.512530173716854e-06,6.759688002287656e-05,0.00015221002924249504,9.615950835595758e-06,7.009175172285216e-05,7.021406225067634e-10,9.322572728790997e-12,2.1547917149821843e-05,1.7451778050668346e-05,2.2160824054794956e-07,3.281176369800482e-05,9.577393902303215e-07,2.2198413585591257e-05,5.126739273341839e-07,4.516928103478221e-06,3.933588176407806e-10,0.000776023382823357
1.666185578550716e-07,0.19199870875439723,3.76,0.0,0.8171586764119769,0.99915507834647,3.271709148535122e-06,5.712969930994219e-06,7.01386926732086e-05,0.0001556020082990602,9.795105925302086e-06,7.07337251110567e-05,7.156008231838235e-10,9.41701382235552e-12,2.191418406884851e-05,1.7712194237004467e-05,2.3040103171562794e-07,3.4063888002901994e-05,9.724120726419559e-07,2.308590143651833e-05,5.416864565247296e-07,4.668213752341151e-06,4.081676315981055e-10,0.0007760218455875587
1.6954933577247129e-07,0.19199882611752517,3.76,0.0,0.817153898739431,0.9991530789944388,3.459671048987661e-06,5.915497113585159e-06,7.27227951966254e-05,0.00015901262120733846,9.974465717660723e-06,7.136204181432645e-05,7.289118622225032e-10,9.509618331029431e-12,2.227505833187435e-05,1.796786349583851e-05,2.3935204696947034e-07,3.533439838187459e-05,9.868192880562264e-07,2.3988225658095747e-05,5.717806633013633e-07,4.8204162244433294e-06,4.2322319472190413e-10,0.0007760202933609103
1.7248011368987097e-07,0.19199894409703516,3.76,0.0,0.8171490780278828,0.9991510606957364,3.6542124149155016e-06,6.1200173516876e-06,7.534869832863446e-05,0.00016244152910874603,1.015402667451166e-05,7.197699201790371e-05,7.420716893328815e-10,9.60041867591826e-12,2.2630540590755196e-05,1.8218831794977308e-05,2.484595427630472e-07,3.66229585351624e-05,1.0009634465677929e-06,2.4905165472043392e-05,6.029743776390444e-07,4.973456606261138e-06,4.385226515270055e-10,0.0007760187264077634
1.7541089160727065e-07,0.19199906268178213,3.76,0.0,0.8171442147521676,0.9991490237844904,3.855396131723305e-06,6.326437362890284e-06,7.801591151303496e-05,0.00016588839633699352,1.0333785262850856e-05,7.25788597400954e-05,7.550784963507589e-10,9.689446840376923e-12,2.2980637436091097e-05,1.8465147909222976e-05,2.5772176418096663e-07,3.792923552469122e-05,1.0148471296504906e-06,2.583650025164628e-05,6.352852246716014e-07,5.127257803554387e-06,4.5406313881110045e-10,0.0007760171449877942
1.7834166952467033e-07,0.19199918186074227,3.76,0.0,0.8171393093881067,0.9991469685888965,4.063282086777016e-06,6.5346650248200055e-06,8.072394342051461e-05,0.00016935289062589424,1.0513737958324903e-05,7.316792296334296e-05,7.679307045390037e-10,9.77673436975789e-12,2.3325360961618476e-05,1.8706863100446955e-05,2.671369472998643e-07,3.925289996293728e-05,1.0284730712091579e-06,2.6782009755639742e-05,6.687306241688034e-07,5.281744564718588e-06,4.698417886946043e-10,0.000776015549356132
1.8127244744207e-07,0.19199930162301831,3.76,0.0,0.817134362412024,0.9991448954312786,4.277927208015115e-06,6.744609441288105e-06,8.347230242930319e-05,0.0001728346832938226,1.0693881248463275e-05,7.374445376250595e-05,7.806269524461358e-10,9.862312371527568e-12,2.3664728353898057e-05,1.8944030822342183e-05,2.7670332138037355e-07,4.0593626179897474e-05,1.0418441400852877e-06,2.7741474344805423e-05,7.033277902240113e-07,5.436843498801895e-06,4.858557314381962e-10,0.0007760139397633135
1.8420322535946969e-07,0.1919994219578445,3.76,0.0,0.8171293743002996,0.9991428046281536,4.499385504598443e-06,6.9561810022934485e-06,8.626049707036248e-05,0.00017633344940661807,1.0874211635663575e-05,7.430871843041903e-05,7.931660842993783e-10,9.946211515730021e-12,2.399876150593167e-05,1.9176706448102657e-05,2.864191109011174e-07,4.195109236985705e-05,1.0549633239135292e-06,2.871467518228324e-05,7.390937311370999e-07,5.592483088588159e-06,5.021020980526382e-10,0.0007760123164553192
1.8713400327686937e-07,0.19199954285459053,3.76,0.0,0.817124345528955,0.9991406964902974,4.727708109405396e-06,7.169291438222405e-06,8.908803643943453e-05,0.00017984886792060212,1.105472563994429e-05,7.486097760077985e-05,8.055471389102891e-10,1.0028462035777094e-11,2.4327486653412087e-05,1.940494701939933e-05,2.962825374450544e-07,4.3324980719527493e-05,1.0678337142330932e-06,2.970139441855092e-05,7.760452494783401e-07,5.748593699123645e-06,5.185780227144121e-10,0.0007760106796737385
1.9006478119426905e-07,0.19199966430276605,3.76,0.0,0.817119276573271,0.9991385713228106,4.9629433231900844e-06,7.3838538685704814e-06,9.195443057811813e-05,0.00018338062180726084,1.1235419801478763e-05,7.540148636842536e-05,8.17769339071955e-10,1.0109093729544558e-11,2.465093403237833e-05,1.96288110151347e-05,3.0629182144784036e-07,4.4714977519016394e-05,1.0804584927647967e-06,3.070141536197124e-05,8.141989423198647e-07,5.905107582041944e-06,5.352806449998619e-10,0.0007760090296557409
