Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619)
2.9032821572025246e-07,0.2874715909394736,3.76,0.0,0.867887656629441,0.9987970843944042,1.7441681934423936e-05,2.113937388474022e-05,0.00026062040139129757,0.0004633967448016543,2.1963459121618612e-05,0.0001687209287604332,9.292966062565201e-10,1.613661851883633e-11,5.294428926624022e-05,3.5414465796558405e-05,1.5918143927124216e-07,0.0001308507046136387,2.6686607940882857e-06,9.210738112451762e-05,5.660600181537642e-06,1.455322518922256e-05,1.7310480449942887e-09,0.0009850167406719504,2.1948884401425872e-07,8.01663146022607e-09,4.083767117360977e-09,1.3457807347700946e-11,2.471758913384083e-06,1.609503580694383e-11
2.961054649231239e-07,0.28747218485726606,3.76,0.0,0.8678703854570661,0.9987900185207003,1.851407217640212e-05,2.1894574220316615e-05,0.00027080930381380376,0.0004749452513733785,2.2411915467082867e-05,0.00017007762447788662,9.438711264837473e-10,1.6275590448809267e-11,5.36856126227241e-05,3.581138361225275e-05,1.654866360335149e-07,0.0001357573108606329,2.6992856753910374e-06,9.577671660517673e-05,6.0127006287628745e-06,1.4990525397711017e-05,1.7987720350162699e-09,0.0009850097742542415,2.3123688008207922e-07,8.852262436419884e-09,4.355105282708948e-09,1.4443446630488879e-11,2.5216277592315353e-06,1.673256374862512e-11
3.0188271412599536e-07,0.28747278157860395,3.76,0.0,0.8678529558049168,0.9987828837504737,1.9624214526239855e-05,2.265340950358774e-05,0.0002811423405177431,0.00048654895458271426,2.2860610846762906e-05,0.0001713923340011707,9.58092543433181e-10,1.641037905623747e-11,5.440741440551884e-05,3.6196169187489956e-05,1.7188271560464643e-07,0.00014071781410982708,2.7289751179362906e-06,9.949554113335313e-05,6.3785103341478475e-06,1.5425897173067492e-05,1.867454335942305e-09,0.0009850027398490208,2.4354196926291274e-07,9.753647993211626e-09,4.6409100752629565e-09,1.5478761220925304e-11,2.5715596510493968e-06,1.737928105061969e-11
3.076599633288668e-07,0.2874733810210923,3.76,0.0,0.8678353705790086,0.9987756815475193,2.0772280467938367e-05,2.3415424391275864e-05,0.0002916163813507748,0.00049820620370746,2.330953353065576e-05,0.00017266635234998098,9.719654185831742e-10,1.6541105284272175e-11,5.5110103003133996e-05,3.656917469297228e-05,1.7836770497037424e-07,0.00014573056691925847,2.7577561537966787e-06,0.00010326253569428799,6.758222565775666e-06,1.5859095265331358e-05,1.9370740774876943e-09,0.0009849956389005037,2.5642676101666085e-07,1.0724242172407169e-08,4.9418561230919e-09,1.656525097428062e-11,2.621557463144744e-06,1.8034988219902103e-11
3.1343721253173825e-07,0.28747398310474265,3.76,0.0,0.8678176326402071,0.9987684133322401,2.195841923532083e-05,2.418018005711386e-05,0.0003022283449530717,0.0005099153968673957,2.37586720315382e-05,0.00017390093458995339,9.85494581594287e-10,1.6667886867506068e-11,5.579409065902564e-05,3.693074433925615e-05,1.849396613915635e-07,0.00015079396975664535,2.785655220446844e-06,0.00010707640928358728,7.152026408385387e-06,1.6289890447378358e-05,2.007610714328218e-09,0.0009849884728106064,2.699141935761291e-07,1.1767582165002618e-08,5.258644648974588e-09,1.7704447245842782e-11,2.6716241033410534e-06,1.8699488824581584e-11
3.192144617346097e-07,0.28747458775191753,3.76,0.0,0.8677997448036785,0.9987610804827564,2.3182758631215447e-05,2.4947254119452176e-05,0.0003129751992705776,0.000521674979912068,2.420801510574797e-05,0.000175097297065493,9.986850956235595e-10,1.6790838397186607e-11,5.645979197232615e-05,3.7281214244964113e-05,1.9159667277962143e-07,0.0001559064698988862,2.812698148077275e-06,0.0001109358991179342,7.560106827304212e-06,1.671806897101846e-05,2.079044029554368e-09,0.0009849812429404126,2.840274683908775e-07,1.2887286956776647e-08,5.592003795518996e-09,1.889791421417661e-11,2.7217625102716584e-06,1.9372589531873168e-11
3.2499171093748115e-07,0.2874751948872734,3.76,0.0,0.8677817098384855,0.9987536843360044,2.444540584201411e-05,2.571624052697066e-05,0.00032385396192585264,0.0005334834452897331,2.4657551753234252e-05,0.00017625661859456195,1.0115422254158316e-09,1.691007138659853e-11,5.710762256003953e-05,3.762091235786052e-05,1.9833685797678666e-07,0.00016106656031669863,2.8389101513067696e-06,0.00011483977074912291,7.98264473310738e-06,1.7143432018771094e-05,2.1513541371749543e-09,0.0009849739506089716,2.98790025081485e-07,1.408705593866751e-08,5.942688920972428e-09,2.014725016196779e-11,2.7719756507209477e-06,2.0054100136463594e-11
3.307689601403526e-07,0.2874758044377036,3.76,0.0,0.8677635304673058,0.9987462261888198,2.57464482456152e-05,2.648674940694997e-05,0.000334861700462683,0.0005453393309050919,2.5107271216960347e-05,0.00017738004162660775,1.0240714079743824e-09,1.7025694336476372e-11,5.773799786597834e-05,3.795015842069493e-05,2.0515836695208978e-07,0.0001662727785513144,2.8643158246273393e-06,0.00011878681809203275,8.41981704681658e-06,1.756579515421073e-05,2.224521483775989e-09,0.0009849665970959544,3.142255169529571e-07,1.537066748615542e-08,6.311482866308023e-09,2.1454088711142125e-11,2.8222665170190985e-06,2.0743833580287375e-11
3.3654620934322404e-07,0.28747641633228116,3.76,0.0,0.8677452093662622,0.9987387072990018,2.7085954210991593e-05,2.725840688018333e-05,0.000345995532478563,0.0005572412189721134,2.5557162981732622e-05,0.00017846867336477202,1.0362782256281119e-09,1.7137812800303995e-11,5.835133210313457e-05,3.8269263974989175e-05,2.1205938092238972e-07,0.00017152370558891765,2.888939141019682e-06,0.00012277586337608676,8.871796765471748e-06,1.7984987773381118e-05,2.2985268494275908e-09,0.000984959183643909,3.303577871100265e-07,1.6741977511633206e-08,6.699196194229628e-09,2.2820100009508827e-11,2.872638124495403e-06,2.1441605964773304e-11
3.423234585460955e-07,0.2874770305022019,3.76,0.0,0.8677267491648524,0.9987311288863692,2.8463973887831434e-05,2.8030854846276117e-05,0.000357252625657465,0.0005691877348671932,2.6007216772522767e-05,0.00017952358685347565,1.0481683813257825e-09,1.7246529449381405e-11,5.8948037317404936e-05,3.8578532396947514e-05,2.1903811240677359e-07,0.00017681796473755307,2.9128034532597634e-06,0.00012680575702880508,9.338753027930738e-06,1.8400852559437514e-05,2.3733513479259144e-09,0.000984951711456431,3.4721084521152095e-07,1.8204917993526534e-08,7.1066674007864836e-09,2.4246991866684557e-11,2.923093508994661e-06,2.214723655638504e-11
3.4810070774896694e-07,0.28747764688072763,3.76,0.0,0.8677081524459669,0.9987234921337934,2.9880539984874257e-05,2.880375074279718e-05,0.00036863019771403346,0.0005811775459871232,2.645742255234421e-05,0.00018054582203244597,1.059747675999009e-09,1.7351944137562515e-11,5.9528522561600176e-05,3.8878258960401424e-05,2.2609280522174102e-07,0.0001821542205105284,2.935931497497251e-06,0.00013087537749929828,9.820851180766772e-06,1.8813244942402113e-05,2.448976426442877e-09,0.0009849441817003461,3.648088448958462e-07,1.9763495485723796e-08,7.534763100332156e-09,2.5736510837502668e-11,2.973635724460518e-06,2.2860547786086553e-11
3.538779569518384e-07,0.2874782654031299,3.76,0.0,0.867689421745983,0.9987157981882119,3.133566853572272e-05,2.9576767281491208e-05,0.00038012551625925007,0.0005932093606157272,2.6907770519738198e-05,0.00018153638675822104,1.0710219878457283e-09,1.7454153965557704e-11,6.009319316955601e-05,3.916873092230974e-05,2.33221734423865e-07,0.0001875311775197586,2.9583453987365102e-06,0.00013498363102887068,1.0318252844146452e-05,1.922203256567791e-05,2.5253838646478274e-09,0.0009849365955089465,3.8317606190484636e-07,2.1421789610682962e-08,7.984378184599605e-09,2.729044325152002e-11,3.0242678405891197e-06,2.358136524354397e-11
3.5965520615470983e-07,0.2874788860066351,3.76,0.0,0.8676705595549303,0.9987080481616301,3.282935965106004e-05,3.0349592164514974e-05,0.00039173589859656824,0.0006052819268023894,2.7358251105920224e-05,0.00018249625779413517,1.0819972533956409e-09,1.755325334470811e-11,6.064245012101621e-05,3.945022762691991e-05,2.4042320620593093e-07,0.00019294757938194225,2.9800666778989076e-06,0.0001391294513752595,1.0831115977583736e-05,1.9627094760740392e-05,2.602555773365896e-09,0.0009849289539796899,4.0233687292873687e-07,2.3183951539393216e-08,8.456435956696186e-09,2.8910616187620293e-11,3.074992940555889e-06,2.430951766668464e-11
3.654324553575813e-07,0.2874795086303696,3.76,0.0,0.8676515683167153,0.998700243132099,3.436159825634674e-05,3.1121927783420446e-05,0.0004034587114565174,0.0006173940312551476,2.7808854971632193e-05,0.00018342638176975946,1.0926794502286412e-09,1.764933406016641e-11,6.11766894887815e-05,3.9723020625254494e-05,2.476955577518816e-07,0.00019840220763993425,3.0011162601910577e-06,0.0001433117994964123,1.1359594945477302e-05,2.0028322031211988e-05,2.6804745928259752e-09,0.0009849212581755163,4.2231573519050155e-07,2.5054202461182228e-08,8.95188824084908e-09,3.0598898393079885e-11,3.1258141188178187e-06,2.5044836926972998e-11
3.7120970456045273e-07,0.2874801332153059,3.76,0.0,0.8676324504294007,0.998692384144671,3.593235481420333e-05,3.189349090338234e-05,0.00041529137067688104,0.0006295444982505086,2.8259573003741726e-05,0.00018432767611073866,1.1030745812262906e-09,1.7742485333408912e-11,6.169630196037718e-05,3.998737380707242e-05,2.5503715705529076e-07,0.0002038938807012266,3.0215144845434866e-06,0.0001475296631991369,1.1903840582349392e-05,2.0425615547331034e-05,2.759123090541103e-09,0.0009849135091292225,4.43137166784107e-07,2.7036832046181873e-08,9.471715468752912e-09,3.235720114680177e-11,3.176734478993148e-06,2.578715801103993e-11
3.769869537633242e-07,0.28748075970421005,3.76,0.0,0.8676132082455329,0.998684472212342,3.7541586030804584e-05,3.266401233496234e-05,0.00042723134083479916,0.0006417321885617465,2.8710396311625564e-05,0.00018520102993993737,1.1131886602445847e-09,1.783279388400819e-11,6.220167242716864e-05,4.024354354284991e-05,2.624464027055962e-07,0.00020942145279507907,3.041281113916749e-06,0.00015178205675744701,1.2464000257713594e-05,2.0818886651658618e-05,2.8384843588684813e-09,0.0009849057078409708,4.6482572777717197e-07,2.9136196903095527e-08,1.0016926743388174e-08,3.418747906672905e-11,3.227757131819927e-06,2.653631899915625e-11
3.827642029661956e-07,0.2874813880415902,3.76,0.0,0.8675938440725098,0.9986765083169701,3.918923554571929e-05,3.3433236595514634e-05,0.00043927613483649787,0.0006539559984071145,2.9161316223370925e-05,0.00018604730495077956,1.1230276991037931e-09,1.7920343990623778e-11,6.26931796344597e-05,4.049177883365589e-05,2.6992172364589457e-07,0.0002149838129495438,3.060435346299078e-06,0.0001560680205049765,1.3040217940506767e-05,2.120805637671944e-05,2.918541812288472e-09,0.0009848978552783043,4.874060020852808e-07,3.1356719034748296e-08,1.0588559881191255e-08,3.6091730861724985e-11,3.2788851931945415e-06,2.729216104067769e-11
3.9431870137193857e-07,0.28748265004822066,3.76,0.0,0.8675547587654013,0.9986604284141449,4.259950267131811e-05,3.496683810204196e-05,0.0004636704848432118,0.0006785077326910163,3.0063412240210884e-05,0.00018766193313069857,1.1419046266420815e-09,1.808749413982781e-11,6.363608692523039e-05,4.0965406188504244e-05,2.8506445725742253e-07,0.00022620862161002657,3.0969806578002693e-06,0.00016473694755953988,1.4241386582948793e-05,2.197382149542943e-05,3.0806805243403097e-09,0.0009848820000619603,5.353400441632682e-07,3.617924084164763e-08,1.181538663839156e-08,4.013037536714716e-11,3.3814700199630446e-06,2.882326805686572e-11
4.047177499371072e-07,0.28748379165317867,3.76,0.0,0.8675191870245748,0.9986457880317303,4.579932412003914e-05,3.6340348369141715e-05,0.00048595991987030563,0.0007007174389856901,3.087554637971455e-05,0.00018903060119000736,1.1580131004855463e-09,1.8229293009869092e-11,6.444095550862283e-05,4.136688769870365e-05,2.9890374571830336e-07,0.00023641945684585387,3.1279584829569654e-06,0.00017264468257457066,1.537873366618213e-05,2.2648373261861873e-05,3.2288264178165373e-09,0.0009848675641365916,5.817768596800614e-07,4.09795142407593e-08,1.3020893077611884e-08,4.4039123311835725e-11,3.4741881608993656e-06,3.022258182001385e-11
4.151167985022758e-07,0.2874849384585285,3.76,0.0,0.8674832539061363,0.998630993228435,4.912221635996894e-05,3.770627173143644e-05,0.0005085524632616505,0.0007230285200215084,3.168786821725442e-05,0.0001903237679939728,1.1733227154436224e-09,1.836335992286294e-11,6.520649026328864e-05,4.174621411590788e-05,3.129340419599448e-07,0.0002467272144773981,3.1572261418932097e-06,0.00018064740419365227,1.6570198971246128e-05,2.3308803084966103e-05,3.3789844000161213e-09,0.000984852975842466,6.31484494580918e-07,4.624393417191969e-08,1.432945903427547e-08,4.8220713691345356e-11,3.5672963296121103e-06,3.1641208950510127e-11
4.2551584706744445e-07,0.28748609019732235,3.76,0.0,0.8674469712944416,0.9986160487181118,5.256746277610234e-05,3.906356693561329e-05,0.000531435292179623,0.0007454356895870549,3.25003345427745e-05,0.00019154557279191727,1.1878671475858174e-09,1.8490105847515146e-11,6.593464933164269e-05,4.2104592431389775e-05,3.271472414246604e-07,0.0002571265466695034,3.1848767585579677e-06,0.00018874039779273935,1.7816507454609756e-05,2.395494196946767e-05,3.5310689554172037e-09,0.0009848382398389218,6.846050786413409e-07,5.20004518089107e-08,1.574817370238737e-08,5.268847669006881e-11,3.660812655582923e-06,3.307832999138283e-11
4.359148956326131e-07,0.287487246616967,3.76,0.0,0.8674103506391518,0.998600958953928,5.613425849396166e-05,4.041130787828987e-05,0.000554596048507868,0.0007679339574281151,3.331290410468812e-05,0.00019269992780574467,1.201679374427061e-09,1.8609920677634025e-11,6.662731389357744e-05,4.244316534904042e-05,3.4153553220240823e-07,0.0002676123969149371,3.210998508730484e-06,0.00019691918455395086,1.9118353310298538e-05,2.4586688743296734e-05,3.6849976665278715e-09,0.0009848233605177612,7.412798138271052e-07,5.827758316640655e-08,1.728442453219146e-08,5.7456246979334184e-11,3.7547551940233907e-06,3.453315507590786e-11
4.463139441977817e-07,0.2874884074788064,3.76,0.0,0.8673734029659881,0.9985857281422841,5.982172039167264e-05,4.174867677128759e-05,0.0005780228272909095,0.0007905186132487105,3.412553752733383e-05,0.00019379053069991015,1.2147915825315045e-09,1.8723174222506e-11,6.728628784892402e-05,4.2763014365674446e-05,3.560913878746976e-07,0.0002781799844862993,3.2356748544661733e-06,0.00020517951200026626,2.047640107714891e-05,2.5204003219612126e-05,3.8406911369113204e-09,0.0009848083420260956,8.016487599955506e-07,6.510438121129626e-08,1.8945895120793403e-08,6.253836941632815e-11,3.849141902304853e-06,3.6004923203758156e-11
4.5671299276295033e-07,0.28748957255710855,3.76,0.0,0.8673361388877894,0.9985703602560622,6.362889649558108e-05,4.307495741081911e-05,0.0006017041648705734,0.0008131852115039308,3.493819722903516e-05,0.00019482087635826453,1.2272350951219404e-09,1.8830217161265523e-11,6.791329818301589e-05,4.30651627801181e-05,3.7080756014653634e-07,0.00028882478965193984,3.258984773767547e-06,0.00021351734453921368,2.1891286718997256e-05,2.5806899822365914e-05,3.998072912172675e-09,0.0009847931882943823,8.658506447868983e-07,7.251040850241692e-08,2.074056266867696e-08,6.794970330375384e-11,3.943990618965621e-06,3.7492901495752566e-11
4.6711204132811896e-07,0.2874907416385193,3.76,0.0,0.8672985686157807,0.9985548590472801,6.755477478629426e-05,4.438952858366386e-05,0.000625629026812934,0.0008359295569438066,3.575084734121689e-05,0.00019579426801929738,1.2390403167282296e-09,1.8931381961950037e-11,6.850999588245401e-05,4.33505786198642e-05,3.856770713289698e-07,0.000299542539615619,3.2810029844629813e-06,0.00022192885407899666,2.3363618677791628e-05,2.6395441650817708e-05,4.157069399543279e-09,0.0009847779030241934,9.340226960527465e-07,8.052571041488379e-08,2.2676695059574144e-08,7.370562534388338e-11,4.039319045126753e-06,3.899638443437889e-11
4.775110898932876e-07,0.287491914521315,3.76,0.0,0.8672607019709868,0.9985392280590888,7.159829141498045e-05,4.5691857641038334e-05,0.0006497867956936822,0.0008587476909051559,3.656345362897768e-05,0.000196713827786424,1.250236693178163e-09,1.9026983764684498e-11,6.907795731737877e-05,4.3620177472419945e-05,4.0069320671696273e-07,0.00031032919517616053,3.301800161206883e-06,0.00023041041076945508,2.489397889856417e-05,2.696973497963636e-05,4.317609786502966e-09,0.0009847624897047907,1.006300496328953e-06,8.918078899968498e-08,2.476284759611612e-08,7.9822031373562e-11,4.13514472826911e-06,4.0514693092831894e-11
4.879101384584562e-07,0.2874930910148,3.76,0.0,0.8672225483956975,0.9985234706371479,7.575833835399744e-05,4.6981494272753494e-05,0.0006741672588366632,0.000881635878317616,3.737598341357227e-05,0.0001975825065606957,1.2608526841106962e-09,1.9117321229589675e-11,6.961868596192592e-05,4.38748252075615e-05,4.158495069253538e-07,0.00032118093807354003,3.321443144404976e-06,0.00023895857393103147,2.648292382607052e-05,2.7529924172855804e-05,4.479625959074899e-09,0.0009847469516487874,1.0828178577862362e-06,9.850657752331631e-08,2.700785944622653e-08,8.631533702926641e-11,4.231485048211041e-06,4.2047174359613136e-11
4.983091870236248e-07,0.2874942709386897,3.76,0.0,0.8671841169649174,0.9985075899404828,8.003377050028334e-05,4.8258064505634955e-05,0.0006987605960731132,0.0009045905953967149,3.818840549712565e-05,0.00019840309342990624,1.2709157459456523e-09,1.9202677349642143e-11,7.013361436220354e-05,4.4115340583253935e-05,4.3113976022772334e-07,0.0003320941589947095,3.339995140413243e-06,0.00024757008321596685,2.813098537281485e-05,2.8076186993725754e-05,4.643052420260618e-09,0.000984731291974736,1.1637067164368375e-06,1.0853441572558057e-07,2.942084984459886e-08,9.320247746530318e-11,4.32835720516141e-06,4.3593200164721155e-11
5.087082355887935e-07,0.2874954541225481,3.76,0.0,0.8671454163977574,0.9984915889517572,8.44234122541626e-05,4.9521264940251306e-05,0.0007235573675681294,0.0009276085179912089,3.900069008975821e-05,0.00019917822454597063,1.280452323660327e-09,1.9283320229350188e-11,7.062410628658818e-05,4.434249773500394e-05,4.4655799492910464e-07,0.00034306544620753445,3.3575159129344245e-06,0.00025624185002763415,2.9838671858515756e-05,2.8608730288982435e-05,4.807826208911207e-09,0.000984715513614694,1.2490970442762442e-06,1.1929602582368837e-07,3.2011214090045495e-08,1.005009062423361e-10,4.425778209710584e-06,4.5152166708230836e-11
