Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46)
2.9873959057144704e-06,0.08997015879146673,3.76,0.0,0.9777834502266974,0.9996756469341446,5.4827518023830085e-05,1.963163758061834e-06,0.0001414813173070361,0.00012175548726398414,1.6818674350444643e-05,2.3086032101697465e-06,4.941890022899015e-10,5.985975290278144e-13,1.28448069422552e-06,1.3167036070113889e-06,9.718848591045737e-06,5.8891866316259664e-05,2.0087164332989224e-08,4.658865624240531e-05,3.518068514146706e-05,7.698943874015019e-07,3.4038284245225717e-10,0.00019105265726022876,3.6604019101680415e-07
3.1212764171145176e-06,0.08997024068784805,3.76,0.0,0.9777695922855738,0.9996675409411262,5.931787796680868e-05,2.0398791889164465e-06,0.00014853335471734725,0.00012739380276961582,1.7587042502878254e-05,2.3085802157462662e-06,4.941797557516422e-10,5.985862314296546e-13,1.2909305642642475e-06,1.3166780916157035e-06,1.02070388407822e-05,6.1692799602052e-05,2.008682182998696e-08,4.892295357802126e-05,3.86609997634891e-05,7.861423355947159e-07,3.57347165464792e-10,0.00019105110810567846,4.0253730163780004e-07
3.2551569285145647e-06,0.0899703227811789,3.76,0.0,0.9777555330449009,0.9996592606134622,6.398062010067074e-05,2.1168427156059435e-06,0.0001556126222997262,0.00013303462609372605,1.8355485898097528e-05,2.308557378395128e-06,4.941704175702693e-10,5.985748487319373e-13,1.2974069010933168e-06,1.3166524313567857e-06,1.0697106604122768e-05,6.449367972169215e-05,2.0086478728556327e-08,5.12688784369472e-05,4.231094519972939e-05,8.024520159839062e-07,3.743766395936528e-10,0.00019104952563329334,4.4164855032593835e-07
3.389037439914612e-06,0.08997040507245574,3.76,0.0,0.9777412718755062,0.9996508053333205,6.881629740672666e-05,2.1940524016430495e-06,0.00016271898866492785,0.00013867807644263251,1.9123971685031807e-05,2.3085346985638794e-06,4.941609980382619e-10,5.985633862518279e-13,1.3039096049364708e-06,1.3166266255317128e-06,1.1189042493691374e-05,6.729450637209733e-05,2.0086135023339677e-08,5.362647533334322e-05,4.613117189081955e-05,8.188231161643866e-07,3.9147093772951624e-10,0.00019104790972499636,4.834937498040973e-07
3.522917951314659e-06,0.08997048756267356,3.76,0.0,0.977726808153464,0.9996421744866008,7.38254583838777e-05,2.271506283466903e-06,0.00016985231955200314,0.0001443242741249634,1.9892466826286227e-05,2.3085121770026085e-06,4.941515075483571e-10,5.985518494050885e-13,1.3104385737584484e-06,1.3166006738476594e-06,1.1682836920166154e-05,7.009527924850141e-05,2.008579071524887e-08,5.599578855653393e-05,5.012232699893844e-05,8.352553189695657e-07,4.086297257546678e-10,0.00019104626026342344,5.281938177660965e-07
3.7906789741147528e-06,0.08997065314390444,3.76,0.0,0.9776972705823772,0.9996243836560849,8.436640256413399e-05,2.4271386365793045e-06,0.0001841993235486422,0.00015562539819803043,2.1429352117232352e-05,2.308467611271143e-06,4.941323225272718e-10,5.985285568461784e-13,1.3235748849897807e-06,1.3165483311940556e-06,1.2675962021580192e-05,7.56966624564146e-05,2.008510028561489e-08,6.0769739990349094e-05,5.861999430333269e-05,8.683017299253105e-07,4.4313940010758125e-10,0.0001910428602146365,6.266477121704801e-07
4.0273073398813945e-06,0.08997080014496127,3.76,0.0,0.9776704870071824,0.9996080709376376,9.426459328226169e-05,2.5654689305523586e-06,0.00019696661008423768,0.0001656228763045769,2.2787249427674597e-05,2.3084287609745854e-06,4.941152015192621e-10,5.985077608525129e-13,1.3352702363901442e-06,1.3165015854536898e-06,1.3559706719166385e-05,8.064658908487169e-05,2.0084488125440252e-08,6.502805747336328e-05,6.670495669046765e-05,8.977060471384937e-07,4.738479484917405e-10,0.00019103974265034682,7.243575628213524e-07
4.263935705648036e-06,0.08997094778223873,3.76,0.0,0.9776430616182734,0.9995912007876213,0.00010471269936369873,2.7045315952086997e-06,0.00020981600763224535,0.00017563077587736994,2.4144676270591777e-05,2.3083904148773508e-06,4.940979349629977e-10,5.984867713099537e-13,1.347046005141451e-06,1.3164543781347722e-06,1.4449105777640567e-05,8.55963431506086e-05,2.008387406957211e-08,6.93236251032647e-05,7.533337319505e-05,9.272962362133246e-07,5.047526784716341e-10,0.00019103651855292725,8.328339607883838e-07
4.500564071414678e-06,0.08997109606116964,3.76,0.0,0.977614991157584,0.9995737699501971,0.00011571358922568701,2.8443148322509738e-06,0.00022274667814524827,0.000185649797739649,2.550144445944286e-05,2.3083525759294804e-06,4.940804944563098e-10,5.984655724679455e-13,1.3589015400010987e-06,1.316406706253339e-06,1.5344099452500493e-05,9.054592294141911e-05,2.00832581005413e-08,7.36566792078854e-05,8.450869714261393e-05,9.570703214808053e-07,5.35851509240351e-10,0.00019103318730013773,9.527811537684261e-07
4.73719243718132e-06,0.0899712449871653,3.76,0.0,0.9775862724234519,0.9995557752107626,0.0001272700828634938,2.984806581127317e-06,0.00023575775601272994,0.00019568065289685607,2.6857364329394362e-05,2.308315247663607e-06,4.940628620466017e-10,5.984441542198348e-13,1.3708361655298084e-06,1.3163585676865468e-06,1.624462606260269e-05,9.549532673470101e-05,2.0082640213698968e-08,7.8027453571473e-05,9.423434476022974e-05,9.87026268845168e-07,5.671422927760188e-10,0.00019102974827761747,1.084913591011305e-06
4.973820802947962e-06,0.08997139456561419,3.76,0.0,0.9775569022717986,0.9995372133970573,0.00013938495078709147,3.1259945213619996e-06,0.00024884834821673146,0.0002057240623781048,2.8212244823112772e-05,2.3082784337618545e-06,4.940450487466843e-10,5.984225218665054e-13,1.3828491817487955e-06,1.3163099606075417e-06,1.715062200144974e-05,0.00010044455279856838,2.008202040850008e-08,8.243617935335053e-05,0.00010451369399254802,1.0171619844352417e-06,5.986228142346944e-10,0.00019102620087909738,1.229955763535888e-06
5.210449168714603e-06,0.08997154480187976,3.76,0.0,0.9775268776172764,0.999518081380255,0.00015206091297885927,3.2678660730983326e-06,0.0002620175345154578,0.00021578075706853625,2.9565893578930013e-05,2.3082421374940977e-06,4.940270684801328e-10,5.984006822084537e-13,1.3949398636664462e-06,1.3162608827276947e-06,1.8062021750547555e-05,0.00010539359939333221,2.0081398676817333e-08,8.688308500725635e-05,0.00011535008332486186,1.04747531105718e-06,6.302907924117784e-10,0.0001910225445066118,1.3886420348576178e-06
5.447077534481245e-06,0.08997169570129886,3.76,0.0,0.977496195434415,0.9994983760760493,0.0001653006378593447,3.410408401800079e-06,0.0002752643676312657,0.0002258514775309243,3.09181170210317e-05,2.308206361957739e-06,4.940089190503806e-10,5.9837863348077e-13,1.4071074616413447e-06,1.3162113316082231e-06,1.897875789286384e-05,0.00011034246477110803,2.0080775007757615e-08,9.13683961999819e-05,0.00012674681061425024,1.0779640292186816e-06,6.621438802151185e-10,0.00019101877857070147,1.561716462852292e-06
5.683705900247887e-06,0.08997184726917985,3.76,0.0,0.9774648527587502,0.9994780944457234,0.00017910674126735097,3.553608425036674e-06,0.00028858787345346047,0.00023593697381781825,3.226872045180496e-05,2.3081711104360752e-06,4.939905910600362e-10,5.983563701393019e-13,1.419351201883822e-06,1.3161613051434752e-06,1.9900761127236855e-05,0.0001152911471751082,2.008014939508541e-08,9.589233573038582e-05,0.00013870713192964894,1.1086258601840472e-06,6.941796651741107e-10,0.00019101490249061833,1.749932612469876e-06
5.920334266014529e-06,0.08997199951080095,3.76,0.0,0.9774328466879222,0.9994572334972098,0.00019348178546355307,3.6974528173917646e-06,0.00030198705127032553,0.0002460380052758671,3.36175081462942e-05,2.3081363862657744e-06,4.939720820878967e-10,5.983338903663081e-13,1.4316702864651784e-06,1.3161108013946971e-06,2.082796028496064e-05,0.00012023964484007103,2.0079521834619267e-08,0.00010045512344975483,0.0001512342604012906,1.1394584665651505e-06,7.263956700202996e-10,0.00019101091569453366,1.954053359483237e-06
6.15696263178117e-06,0.08997215243140828,3.76,0.0,0.9774001743827466,0.9994357902861312,0.00020842827815692252,3.8419280140582e-06,0.00031546087402643217,0.0002561553403414223,3.496428344865232e-05,2.3081021926094392e-06,4.939533960236836e-10,5.983111956833728e-13,1.4440638932611075e-06,1.3160598182895412e-06,2.1760282348240276e-05,0.0001251879559929363,2.007889231963717e-08,0.00010505697618298202,0.00016433136508057277,1.1704594514196513e-06,7.587893533303603e-10,0.0001910068176197312,2.1748506852630773e-06
6.393590997547812e-06,0.08997230603621419,3.76,0.0,0.9773668330682628,0.9994137619168294,0.00022394867154906377,3.987020215675964e-06,0.00032900828859535144,0.00026628975632674604,3.630884887042411e-05,2.3080685325269178e-06,4.93934534567566e-10,5.982882864507868e-13,1.4565311762288255e-06,1.3160083537140012e-06,2.2697652469673884e-05,0.00013013607885284097,2.0078260842295604e-08,0.00010969810765004272,0.000178001569811425,1.2016263587375357e-06,7.913581102063063e-10,0.00019100260771280191,2.4131054628425466e-06
6.630219363314454e-06,0.08997246033039524,3.76,0.0,0.9773328200347629,0.9993911455433784,0.00024004536139755507,4.132715394527643e-06,0.00034262821606909614,0.00027644203919741995,3.765100619062554e-05,2.308035409117159e-06,4.939154949767365e-10,5.982651606945659e-13,1.4690712657539028e-06,1.3159564057022173e-06,2.363999399284737e-05,0.0001350840116309426,2.0077627396481365e-08,0.0001143787283881874,0.00019224795211403834,1.2329566750890276e-06,8.240992729968167e-10,0.00019099828542984697,2.6696072343517148e-06
6.866847729081096e-06,0.08997261531909079,3.76,0.0,0.9772981326387923,0.9993679383705806,0.0002567206861026656,4.278999300436825e-06,0.0003563195520703133,0.00028661298334156215,3.8990556557570875e-05,2.308002825477994e-06,4.938962744012034e-10,5.982418164004769e-13,1.4816832688195688e-06,1.3159039723883258e-06,2.4587228474575112e-05,0.00014003175253065822,2.0076991977102465e-08,0.00011909904567526879,0.00020707354208166512,1.2644478306261015e-06,8.570101120752234e-10,0.00019099385023666182,2.9451539798401006e-06
7.103476094847737e-06,0.08997277100740063,3.76,0.0,0.9772627683041196,0.9993441376549441,0.00027397692581865703,4.4258574660059935e-06,0.00037008116708708546,0.00029680339133061933,4.032730059233931e-05,2.307970784614863e-06,4.938768726001704e-10,5.982182529415207e-13,1.4943662691631764e-06,1.315851051888377e-06,2.5539275708787476e-05,0.00014497929974802888,2.007635457830349e-08,0.00012385926345404738,0.00022248132129137042,1.2960971993490981e-06,8.900878366718782e-10,0.00019098930160891677,3.2405518775457672e-06
7.340104460614379e-06,0.08997292740038366,3.76,0.0,0.9772267245226798,0.9993197407056446,0.00029181630158814413,4.573275212248956e-06,0.0003839119068262881,0.00030701407367158086,4.1661038493755234e-05,2.307939289460143e-06,4.938572902438818e-10,5.981944701827667e-13,1.5071193275689682e-06,1.3157976423264195e-06,2.6496053751698993e-05,0.00014992665147183537,2.0075715193768715e-08,0.00012865958225731288,0.00023847422172969216,1.3279020997515278e-06,9.233295957516197e-10,0.00019098463903235454,3.556615055832651e-06
7.576732826381021e-06,0.08997308450305568,3.76,0.0,0.9771899988554912,0.9992947448854651,0.00031024097449968286,4.721237655002458e-06,0.0003978105925848115,0.00031724584855099083,4.2991570144792146e-05,2.307908342928616e-06,4.938375267725036e-10,5.981704673521338e-13,1.5199414821954202e-06,1.3157437419095742e-06,2.7457478948208633e-05,0.00015487380588363254,2.0075073817903785e-08,0.00013350019913401455,0.0002550551247340791,1.3598597960368827e-06,9.56732478936718e-10,0.00019097986200296567,3.894165337008139e-06
7.813361192147663e-06,0.08997324232038792,3.76,0.0,0.9771525889335435,0.9992691476117205,0.0003292530448707098,4.869729711434739e-06,0.0004117760216408033,0.00032749954157110966,4.431869522031395e-05,2.307877947905972e-06,4.938175807212391e-10,5.981462432090611e-13,1.532831748849261e-06,1.3156893489156992e-06,2.8423465959736235e-05,0.00015982076115793713,2.0074430445725234e-08,0.000138381307576592,0.00027222685995089156,1.391967499233872e-06,9.90293517477774e-10,0.0001909749700271504,4.254031973132351e-06
8.286617923680946e-06,0.08997356011868296,3.76,0.0,0.9770757072042049,0.9992161386507753,0.0003690474707564429,5.168241378725114e-06,0.0004399021812011181,0.0003480760198637635,4.6961923961599064e-05,2.3078188236058923e-06,4.937771378554231e-10,5.980971275828474e-13,1.558812571501943e-06,1.3155790784370697e-06,3.0368775836524824e-05,0.00016971406695834868,2.007313769142071e-08,0.00014826575492186253,0.0003083538810683829,1.4566215094744523e-06,1.0578779000546506e-09,0.00019096483931500688,5.0440668074795715e-06
8.712548982060902e-06,0.08997384863017685,3.76,0.0,0.9770041511927728,0.9991663488530892,0.0004068911521504092,5.438558006634954e-06,0.00046543144437949754,0.000366678234863124,4.9327169295177626e-05,2.3077675256305284e-06,4.937401081055017e-10,5.98052158629203e-13,1.5824179349033034e-06,1.3154781338139643e-06,3.2134266612814916e-05,0.00017861734267842795,2.0071967333813645e-08,0.00015730210448603642,0.0003429161391011759,1.5152941062601233e-06,1.1192137951744592e-09,0.0001909553238249631,5.839881475997113e-06
9.138480040440857e-06,0.08997413953224467,3.76,0.0,0.9769303446382342,0.999114572765237,0.00044666780719172913,5.710347622905512e-06,0.0004911571988280034,0.0003853646137992808,5.16782639894556e-05,2.3077180568265142e-06,4.937024778017499e-10,5.980064611596858e-13,1.606227687382689e-06,1.3153755682197663e-06,3.391313677552689e-05,0.0001875199445019572,2.0070790431076147e-08,0.00016647248593931396,0.0003794342312931302,1.5744070202243904e-06,1.1810133885153957e-09,0.00019094542872623836,6.721207660266988e-06
9.564411098820813e-06,0.08997443285202314,3.76,0.0,0.9768542763599977,0.9990607974104241,0.0004883873896989757,5.9835159585260744e-06,0.0005170716203185497,0.0004041402021705287,5.401404681508122e-05,2.3076704320685866e-06,4.936642433255171e-10,5.979600309814221e-13,1.630235325301675e-06,1.3152713732219387e-06,3.5704831918611564e-05,0.00019642186155248081,2.0069606957709734e-08,0.00017577789000375232,0.0004179226605148118,1.6339421955767166e-06,1.2432574006944135e-09,0.00019093515153877354,7.69311260503091e-06
9.990342157200768e-06,0.08997472861603573,3.76,0.0,0.9767759359717211,0.9990050104502223,0.0005320591598697777,6.257967211887771e-06,0.0005431666701692191,0.00042301009969380245,5.6333363291067027e-05,2.307624665646053e-06,4.93625400688721e-10,5.979128638273559e-13,1.6544341394608995e-06,1.3151655409087663e-06,3.7508782641123297e-05,0.0002053230828939737,2.0068416890133694e-08,0.00018521926471386503,0.00045839531055776327,1.6938811063742442e-06,1.3059260328652068e-09,0.00019092448990448298,8.760717892876746e-06
9.999999999999997e-06,0.0899750268501613,3.76,0.0,0.9767741332096906,0.9990037220837767,0.0005330721051870161,6.264204418682695e-06,0.0005437603968254623,0.0004234391018575701,5.638575311614802e-05,2.3076236495622934e-06,4.936245128673366e-10,5.979117857531787e-13,1.6549850023453987e-06,1.3151631221543404e-06,3.754982417398393e-05,0.0002055249069274416,2.0068389829123074e-08,0.0001854349283462073,0.00045933612487020204,1.6952447345047818e-06,1.3073517884159238e-09,0.00019092424368039713,8.7860753983747e-06
1.0416273215580724e-05,0.0899750268501613,3.76,0.0,0.9766953138925292,0.9989472001980831,0.0005776916736442682,6.533604190547941e-06,0.0005694341056583782,0.00044197945413468104,5.863506784814709e-05,2.3075807712360863e-06,4.935859469843067e-10,5.978649561322833e-13,1.6788172233968091e-06,1.3150580638829924e-06,3.9324405286432234e-05,0.00021422359753429994,2.0067220206344546e-08,0.0001947975142770729,0.0005008654299384407,1.7542047804318276e-06,1.3689989924489952e-09,0.00019091344158985476,9.92919326735645e-06
1.084220427396068e-05,0.08997532757960075,3.76,0.0,0.976612401357004,0.9988873556319445,0.0006252927731416151,6.810328457019816e-06,0.0005958654909751414,0.0004610534549401321,6.091802599608991e-05,2.307538761901281e-06,4.935458799016191e-10,5.978163047923621e-13,1.7033774821659633e-06,1.3149489352860928e-06,4.1151102719382086e-05,0.0002231233944286649,2.0066016885839382e-08,0.00020451349799129948,0.0005453456165494446,1.8148938247018689e-06,1.4324555201800875e-09,0.00019090200448841456,1.1203750258804616e-05
1.1268135332340635e-05,0.08997563082884605,3.76,0.0,0.9765271904239644,0.9988254664059258,0.000674869578165061,7.0880404784209485e-06,0.0006224522086557731,0.000480237326698401,6.318111648605298e-05,2.307498650076643e-06,4.935051967908887e-10,5.977669066512926e-13,1.7281076415661108e-06,1.314838148810901e-06,4.298826513746947e-05,0.00023202246248313718,2.0064806910256802e-08,0.00021436802922120252,0.0005918478031775923,1.8759284524061057e-06,1.4962744183453252e-09,0.00019089017662288565,1.2589635637185613e-05
1.169406639072059e-05,0.08997593662164927,3.76,0.0,0.9764396739839813,0.9987615228610639,0.0007264284788199294,7.3666397781145925e-06,0.0006491854714912138,0.0004995363224377843,6.54232334612204e-05,2.307460447542703e-06,4.934638949367617e-10,5.977167586482392e-13,1.7530002578229537e-06,1.314725698691476e-06,4.483527091521999e-05,0.0002409207905582459,2.0063590263087036e-08,0.0002243618744365948,0.0006403832439403688,1.937288510783671e-06,1.5604340801563811e-09,0.00019087795614724625,1.4092124703709657e-05
1.2119997449100546e-05,0.08997624498099245,3.76,0.0,0.9763498457656328,0.998695516035078,0.0007799751292487643,7.646025088868387e-06,0.000676056334858833,0.0005189557167876171,6.764328858689677e-05,2.3074241654112947e-06,4.934219721470597e-10,5.976658581521156e-13,1.778047727682977e-06,1.3146115797055707e-06,4.669148747865735e-05,0.0002498183674725871,2.006236692907113e-08,0.00023449575231496115,0.0006909625016671269,1.9989535093290842e-06,1.624912520158352e-09,0.0001908653413486811,1.5716514444617202e-05
1.2545928507480501e-05,0.08997655592905876,3.76,0.0,0.9762577003404896,0.9986274376711378,0.0008355144424963601,7.926094508051018e-06,0.0007030557094375247,0.0005385007990218058,6.98402131519362e-05,2.307389814119195e-06,4.933794266026956e-10,5.976142028600685e-13,1.8032422988714305e-06,1.314495787189076e-06,4.85562722065579e-05,0.00025871518200643983,2.006113689500658e-08,0.0002447703329104754,0.0007435954362584785,2.0609026491997043e-06,1.689687405584318e-09,0.0001908523306491667,1.7468116567472186e-05
1.2971859565860457e-05,0.0899768694872042,3.76,0.0,0.9761632331268245,0.9985572802256242,0.0008930505865113256,8.206745653822447e-06,0.0007301743742641309,0.0005581768660066109,7.201296013332731e-05,2.3073574034122817e-06,4.933362564943775e-10,5.975617906034594e-13,1.8285760809084466e-06,1.314378317035686e-06,5.0428973355598466e-05,0.00026761122290543056,2.0059900149775996e-08,0.0002551862368914275,0.0007982911940502803,2.123114853515415e-06,1.7547360885191823e-09,0.00019083892260693942,1.9352250441633022e-05
