Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146)
5.308971132674124e-07,0.23421026742863402,3.76,0.0,0.5990947372363352,0.9967020276462865,0.0008025108458789474,0.0003465924138845457,0.004956070962530659,0.005183961336270174,0.00015766746961706313,0.0006384188199773779,2.457393360522778e-09,8.271860715444436e-11,0.0002743084720767318,0.0001774195828269712,3.987633416689999e-06,0.002193991969881893,1.9863546409925162e-05,0.0015758344536326496,0.00018893120263060623,0.00019171702916835373,5.482415607676055e-08
5.429489273666489e-07,0.23421630165648671,3.76,0.0,0.5988454301560346,0.9966007842132882,0.000842703650333856,0.0003530613129982541,0.005125866322989162,0.005318677914068693,0.00016099802029829552,0.0006388135918731636,2.4597278368873608e-09,8.276147877237681e-11,0.00027546922601978793,0.00017757268966954435,4.125056429058065e-06,0.002261084853065087,1.9880616093502376e-05,0.001626945623772911,0.00020066286303101565,0.00019438072687191405,5.6696286574243146e-08
5.550007414658853e-07,0.23422234308193823,3.76,0.0,0.5985949723554339,0.9964990685212793,0.0008836206137301935,0.0003593930214032139,0.005296445927340703,0.00545341724262654,0.00016430998052310603,0.000639144524746641,2.4617034922124827e-09,8.279580553123805e-11,0.0002765945670743393,0.00017770118266380557,4.26309186948475e-06,0.002328231915323354,1.9894839929911822e-05,0.0016782070643577582,0.00021279465338236442,0.0001969786625602128,5.8576607928797745e-08
5.670525555651217e-07,0.23422839134854126,3.76,0.0,0.5983434028862852,0.9963968880048902,0.0009252459277630165,0.00036559507994891947,0.005467768969057013,0.005588170067754078,0.00016760311478464961,0.0006394179374400592,2.463355885865137e-09,8.282243178028288e-11,0.00027768837557457394,0.00017780750103729213,4.4017052524196884e-06,0.002395424291802497,1.9906500506582975e-05,0.001729611827493178,0.00022532847015237456,0.00019951572958302834,6.046466247559374e-08
5.791043696643582e-07,0.2342344461330129,3.76,0.0,0.5980907578019015,0.9962942492871297,0.0009675646517032696,0.00037167487203962514,0.005639797725546716,0.00572292804679542,0.00017087719451657678,0.0006396395186697798,2.4647170267376377e-09,8.284211758952496e-11,0.0002787541452903911,0.00017789384014988235,4.54086467906094e-06,0.0024626539962719638,1.9915852127311487e-05,0.0017811536807009931,0.0002382661170626025,0.000201996538555398,6.236002694202747e-08
5.911561837635946e-07,0.23424050714735065,3.76,0.0,0.5978370703708669,0.9961911582626632,0.0010105626919183232,0.00037763959226112527,0.005812497337623106,0.005857683657401894,0.00017413199751104534,0.0006398143901539742,2.465815728914661e-09,8.285554719669346e-11,0.0002797950222739301,0.00017796217599444521,4.680540652285033e-06,0.0025299138331196336,1.992312365706547e-05,0.0018328270346531469,0.00025160931247607846,0.0002044254238109616,6.4262309980928e-08
6.032079978628311e-07,0.23424657413139283,3.76,0.0,0.597582371276617,0.9960876201724714,0.0010542267781397932,0.00038349622142025555,0.005985835603607883,0.005992430115527114,0.00017736730740527457,0.0006399471633550343,2.4666779314777343e-09,8.286333659354409e-11,0.00028081383980641786,0.00017801428721131324,4.8207059038870444e-06,0.002597197318248628,1.992852107775303e-05,0.0018846268782523722,0.00026535969623278687,0.0002068064514943556,6.617114986747233e-08
6.152598119620675e-07,0.23425264685222386,3.76,0.0,0.5973266888039805,0.9959836396708885,0.0010985444371875595,0.00038925150711637376,0.006159782786943324,0.006127161301585615,0.00018058291322848642,0.0006400419905672014,2.467326986532121e-09,8.286604037672167e-11,0.00028181314988318107,0.00017805177490201677,4.961335233143807e-06,0.0026644986078558247,1.9932229788276418e-05,0.0019365487202179284,0.0002795188359799515,0.00020914342890193164,6.808621235418997e-08
6.27311626061304e-07,0.2342587251003626,3.76,0.0,0.5970700490130512,0.9958792208855293,0.001143503964608701,0.00039491194936037093,0.006334311436924788,0.006261871694248417,0.00018377860900540822,0.0006401026107158384,2.4677839174863905e-09,8.286415787717059e-11,0.00028279525144994655,0.00017807608038547453,5.102405356372064e-06,0.0027318124345822787,1.9934416665523796e-05,0.0019885885367587073,0.0002940882330148579,0.00021143991481411336,7.000718866647769e-08
6.393634401605404e-07,0.23426480868782087,3.76,0.0,0.5968124759013894,0.9957743674710366,0.0011890943949026914,0.0004004837904163586,0.006509396221510586,0.006396556310881315,0.00018695419340892237,0.0006401323905567355,2.4680676514161057e-09,8.285813866023938e-11,0.0002837622157957603,0.00017808850116546657,5.243894766627078e-06,0.002799134050075416,1.99352319175078e-05,0.002040742724547536,0.00030906932768383865,0.00021369923044626586,7.193379363085736e-08
6.514152542597768e-07,0.23427089744575305,3.76,0.0,0.5965539915552971,0.9956690826573525,0.0012353054708396378,0.0004059730082378782,0.006685013771444439,0.006531210653895904,0.00019010946945638213,0.000640134361781766,2.468195228332552e-09,8.284838750454761e-11,0.0002847159094065563,0.00017809020530679806,5.3857836029030385e-06,0.0028664591732576548,1.993481075158247e-05,0.002093008058414141,0.0003244635043693551,0.0002159244707503619,7.386576393950382e-08
6.634670683590133e-07,0.23427699122262394,3.76,0.0,0.5962946162908548,0.9955633692930904,0.0012821276122683843,0.00041138531296159176,0.006861142534964635,0.006665830662393843,0.00019324424424477428,0.0006401112544598535,2.4681819897789803e-09,8.283526888091168e-11,0.00028565801454482953,0.0001780822443874569,5.528053528211082e-06,0.0029337839437032598,1.9933274877242686e-05,0.002145381653258481,0.000340272096095426,0.00021811851587581632,7.580285652700663e-08
6.755188824582497e-07,0.23428308988242108,3.76,0.0,0.5960343687852836,0.9954572298844585,0.0013295518847023556,0.0004167261460472088,0.007037762642522283,0.006800412668638554,0.00019635832872104465,0.000640065527135935,2.468041748579463e-09,8.2819110960643e-11,0.0002865900477584305,0.00017806556515254234,5.6706876160524895e-06,0.003001104879673672,1.9930733858125134e-05,0.002197860929807702,0.00035649638877537066,0.0002202840426630453,7.774484705352473e-08
6.875706965574862e-07,0.23428919330310297,3.76,0.0,0.5957732661991938,0.9953506666301548,0.001377569967945261,0.00042200068167382314,0.00721485578091913,0.0069349533588997266,0.00019945153748401098,0.0006399993939028549,2.4677869415055306e-09,8.28002092498352e-11,0.0002875133765142655,0.00017804101999277335,5.813670244801268e-06,0.0030684188403722066,1.9927286327463683e-05,0.0022504435838512035,0.00037313762512617636,0.00022242353605521546,7.969152850596506e-08
6.996225106567226e-07,0.23429530137517868,3.76,0.0,0.5955113242902907,0.9952436814526592,0.0014261741250008804,0.00042721383002107446,0.007392405076275331,0.007069449738226706,0.0002025236886144079,0.0006399148487537575,2.46742876659445e-09,8.277882985783284e-11,0.00028842923414630286,0.00017800937636743954,5.956986999498541e-06,0.003135722991989431,1.9923021080947083e-05,0.002303127558598352,0.00039019700827356906,0.00022453930032042074,8.164270989273825e-08
7.11674324755959e-07,0.2343014140004462,3.76,0.0,0.5952485575190968,0.9951362760263104,0.0014753571714804944,0.00043237024209214544,0.007570394985246393,0.007203899098733725,0.00020557460352980633,0.0006398136875038736,2.4669773067506694e-09,8.275521240551388e-11,0.0002893387332963849,0.0001779713252843211,6.100624580565504e-06,0.0032030147771365475,1.991801806008253e-05,0.00235591101982481,0.0004076757050712804,0.00022663346999324765,8.359821502069445e-08
7.237261388551955e-07,0.23430753109085423,3.76,0.0,0.5949849791472027,0.9950284518025111,0.0015251124456744534,0.00043747431578614905,0.007748811193953349,0.007338298991036841,0.00020860410686156087,0.0006396975275311779,2.4664416410276556e-09,8.272957267479337e-11,0.0002902428780036981,0.00017792748893367114,6.244570718988318e-06,0.0032702918873190614,1.9912349237341762e-05,0.00240879233351811,0.00042557484915590587,0.00022870802047153662,8.555788137395309e-08
7.357779529544319e-07,0.23431365256747994,3.76,0.0,0.5947206013285268,0.9949202100323428,0.0015754337794125547,0.00044253020297430675,0.00792764052413323,0.007472647198533435,0.00021161202635132034,0.0006395678255500594,2.4658299448049347e-09,8.27021050049086e-11,0.0002911425745776466,0.00017787842755955365,6.388814097564868e-06,0.003337552238152268,1.9906079412760448e-05,0.002461770045773749,0.0004438955437568501,0.00023076477822662084,8.752155907080253e-08
7.478297670536684e-07,0.23431977835960724,3.76,0.0,0.5944554351940255,0.994811551786857,0.0016263154698097808,0.00044754181736812715,0.00810687084604796,0.007606941714248754,0.00021459819276490273,0.0006394258936088058,2.465149579948037e-09,8.267298440337031e-11,0.0002920386413738703,0.00017782464564272633,6.533344277823459e-06,0.0034047939470526413,1.9899266930623767e-05,0.0025148428647206833,0.00046263886427940664,0.00023280543059823404,8.94891098801867e-08
7.598815811529048e-07,0.2343259084038981,3.76,0.0,0.5941894909302818,0.9947024779752726,0.001677752251975605,0.0004525128429908696,0.00828649099770931,0.007741180719994809,0.00021756243982151675,0.0006392729134873133,2.46440717593395e-09,8.26423684739987e-11,0.0002929318175833886,0.00017776659746365423,6.6781516322402115e-06,0.003472015313159258,1.9891964324215617e-05,0.002568009644272406,0.00048180586067802464,0.00023483153515218221,9.146040632696695e-08
7.719333952521413e-07,0.23433204264364768,3.76,0.0,0.5939227778523777,0.994592989361303,0.0017297392727481002,0.00045744674308500826,0.008466490709997505,0.007875362567607267,0.00022050460413647715,0.0006391099496573343,2.4636087028588106e-09,8.261039917934877e-11,0.00029382277113588443,0.00017770469210873468,6.823227281402511e-06,0.0035392147992590276,1.9884218895955247e-05,0.0026212693695163744,0.0005013975596359268,0.00023684452858555984,9.343533086499565e-08
7.839852093513777e-07,0.23433818102811577,3.76,0.0,0.5936553044714387,0.9944830865778028,0.0017822720654957658,0.00046234676931149773,0.008646860537275028,0.008009485762049764,0.00022342452517575229,0.000638937960951089,2.4627595371660436e-09,8.257720437003836e-11,0.00029471210580806753,0.00017763929797637992,6.968563035785197e-06,0.003606391015512529,1.9876073239500972e-05,0.002674621143573626,0.0005214149665661609,0.0002388457351723151,9.541377508830579e-08
7.960370234506141e-07,0.23434432351192444,3.76,0.0,0.5933870785572074,0.9943727701399127,0.0018353465260124852,0.0004672159711194353,0.008827591793122936,0.008143548946199055,0.00022632204522087047,0.0006387578110674129,2.461864520811354e-09,8.254289918193651e-11,0.0002956003676177591,0.00017757074683310694,7.114151341825495e-06,0.003673542704800386,1.9867565709652467e-05,0.0027280641757796834,0.0005418590674479308,0.00024083637474955623,9.739563901910968e-08
8.080888375498506e-07,0.2343504700545172,3.76,0.0,0.5931181071959826,0.9942620404568494,0.0018889588895170712,0.0004720572051842307,0.00900867649085103,0.008277550887144767,0.00022919700934287616,0.0006385702780305792,2.4609280145112455e-09,8.250758734169387e-11,0.0002964880505755312,0.0001774993374643192,7.25998523200351e-06,0.0037406687295297564,1.9858730845242545e-05,0.0027815977710541947,0.0005627308305110573,0.0002428175702504048,9.938083045841885e-08
8.20140651649087e-07,0.23435662061967127,3.76,0.0,0.5928483968442431,0.9941508978424843,0.0019431057087584468,0.0004768731448281375,0.009190107288453615,0.008411490463853455,0.0002320492653841634,0.0006383760627058082,2.459953945682233e-09,8.247136227527383e-11,0.00029737560185858896,0.00017742533896013225,7.4060582786539626e-06,0.0038077680597559563,1.9849599749701382e-05,0.0028352213203398677,0.0005840312077805313,0.0002447903547925343,1.0136926435447656e-07
8.321924657483235e-07,0.23436277517506035,3.76,0.0,0.5925779533782535,0.9940393425248324,0.001997783833219202,0.00048166628935034046,0.009371877437701862,0.008545366656060652,0.0002348786639471299,0.0006381757964658633,2.4589458515909007e-09,8.243430811079936e-11,0.00029826342646535923,0.00017734899367286033,7.552364551249861e-06,0.00387483976248766,1.984020043354611e-05,0.0028889342920024787,0.0006057611364922177,0.00024675567833391544,1.0336086223625845e-07
8.442442798475599e-07,0.23436893369186035,3.76,0.0,0.5923067821399332,0.9939273746545652,0.0020529903894028955,0.0004864389732060161,0.009553980737082293,0.008679178534267753,0.0002376850583887049,0.0006379700480939549,2.457906918185117e-09,8.239650065394585e-11,0.0002991518914035441,0.00017727051987921275,7.698898576913713e-06,0.003941882992056903,1.9830558122635688e-05,0.0029427362240943672,0.0006279215403900134,0.00024871441390947704,1.0535555170998698e-07
8.562960939467964e-07,0.23437509614439542,3.76,0.0,0.5920348879792529,0.9938149943126476,0.002108722762183868,0.0004911933749851039,0.009736411488309296,0.00881292525073328,0.00024046830481991028,0.0006377593299993998,2.4568400150631934e-09,8.235800819492112e-11,0.000300041329458998,0.00017719011417682777,7.84565530392798e-06,0.004008896981447334,1.9820695535629685e-05,0.0029966267173940054,0.0006505133309140623,0.0002506673634643453,1.0735326595442479e-07
8.683479080460328e-07,0.23438126250981955,3.76,0.0,0.591762275293402,0.9937022015171904,0.0021649785771929654,0.0004959315261515228,0.009919164456157462,0.008946606031359609,0.00024322826210970827,0.0006375441038145169,2.4557477269581388e-09,8.231889221543052e-11,0.00030093204258769114,0.00017710795364168293,7.992630068031749e-06,0.004075881034485262,1.9810633133730067e-05,0.003050605429143435,0.000673537408288774,0.00025261526330073916,1.0935394326801617e-07
8.803997221452692e-07,0.23438743276783008,3.76,0.0,0.5914889480629614,0.9935889962295957,0.0022217556842085433,0.0005006553195120673,0.010102234831375784,0.009080220168386057,0.00024596479189247227,0.0006373247854343604,2.4546323820647637e-09,8.227920812511772e-11,0.0003018243049686991,0.00017702419777024028,8.139818561304005e-06,0.004142834518807672,1.980038934547564e-05,0.0031046720674133316,0.0006969946625187506,0.0002545587891563674,1.113575266852911e-07
8.924515362445057e-07,0.2343936069004098,3.76,0.0,0.5912149098852916,0.9934753783600723,0.002279052141519152,0.000505366517391366,0.01028561819646121,0.009213767013808128,0.00024867775857849276,0.0006371017495548462,2.4534960775526147e-09,8.223900585707727e-11,0.00030271836575246846,0.00017693899022784337,8.287216803446368e-06,0.004209756859529723,1.9789980769086906e-05,0.0031588263860324946,0.0007208859743002307,0.0002564985609325052,1.1336396357500738e-07
9.045033503437421e-07,0.23439978489159524,3.76,0.0,0.5909401640053454,0.9933613477725806,0.0023368662012221196,0.0005100667594954672,0.010469310494083539,0.009347245973450389,0.000251367029366994,0.0006368753337593733,2.4523407025442467e-09,8.219833034953542e-11,0.00030361445153505426,0.0001768524604227639,8.434821115290835e-06,0.004276647533541916,1.977942235461108e-05,0.003213068180024791,0.0007452122158549281,0.0002584351470900222,1.1537320527360235e-07
9.165551644429786e-07,0.23440596672726852,3.76,0.0,0.5906647133440847,0.9932469042892703,0.002395196295420576,0.0005147575704520282,0.010653307997967444,0.009480656501627882,0.00025403247426119955,0.0006366458421990283,2.451167958782412e-09,8.215722210680929e-11,0.0003045127685859073,0.00017676472492334804,8.582628094369607e-06,0.00434350606437411,1.976872756789139e-05,0.00326739728150241,0.0007699742516926276,0.0002603690687316025,1.1738520680011224e-07
9.28606978542215e-07,0.23441215239496951,3.76,0.0,0.5903885605246838,0.9931320476944623,0.0024540410232803435,0.000519440367019763,0.01083760728605044,0.009613998096337395,0.0002566739660850373,0.0006364135489068949,2.4499793792465605e-09,8.211571765259526e-11,0.00030541350485412783,0.0001766758887339441,8.730634592395021e-06,0.004410332017569821,1.975790853817964e-05,0.0033218135559694903,0.0007951729393085478,0.00026230080338820316,1.1939992653904708e-07
9.527106067406878e-07,0.2344245351839675,3.76,0.0,0.5898341575534969,0.9929010941386316,0.0025732695419585965,0.0005287870847572387,0.011207098906030949,0.009880472671253516,0.0002618845960329719,0.0006359415195466995,2.4475600957981874e-09,8.20316481794474e-11,0.00030722290544675626,0.00017649528297804552,9.027234704195698e-06,0.004543884639736132,1.9735940335230048e-05,0.0034309072340454132,0.000846883668413605,0.000266159424152763,1.2343736935417373e-07
9.744038721193133e-07,0.23443569270292383,3.76,0.0,0.5893328145301576,0.9926918202772692,0.002682324211717892,0.000537183961486377,0.011540644531966331,0.010120059750469581,0.0002664910260638944,0.0006355093428775158,2.4453410632667603e-09,8.195492768326709e-11,0.00030886121016671385,0.00017632982826169038,9.29483008172925e-06,0.004663966947403872,1.9715842773355487e-05,0.00352938889978488,0.0008949251538166275,0.0002696287202207484,1.2708000616647744e-07
9.960971374979389e-07,0.23444686250291213,3.76,0.0,0.5888292260595002,0.9924812031922614,0.002793030943822503,0.0005455726659895579,0.011875126206402586,0.010359417259580271,0.00027101800121414726,0.0006350712597394604,2.4430884562196906e-09,8.187734565271195e-11,0.0003105096119004986,0.0001761620218271629,9.563032528481356e-06,0.004783938467991573,1.9695482935292654e-05,0.003628152121919829,0.0009443944679829313,0.0002730967096986851,1.307309294795083e-07
9.999999999999997e-07,0.23445804455408006,3.76,0.0,0.5887383870874596,0.9924431680708761,0.0028131233895765007,0.0005470814323111577,0.01193540163706748,0.010402455857353294,0.00027182397202832586,0.000634991883943132,2.442679998952452e-09,8.186330526989871e-11,0.0003108072999878842,0.00017613160767516127,9.611348686179356e-06,0.004805510818147885,1.969179510406803e-05,0.003645950622551651,0.0009534464757058411,0.00027372062985379914,1.3138863909926207e-07
1.0177904028765645e-06,0.23445804455408006,3.76,0.0,0.5883233994473017,0.9922692406519009,0.002905386183938523,0.0005539583896289638,0.012210532130551897,0.010598543369384022,0.00027546488431350177,0.0006346281106236079,2.440806973272692e-09,8.179901384071964e-11,0.00031216874500353774,0.00017599218540307931,9.831830490830783e-06,0.0049037977243626095,1.9674897973865427e-05,0.003727196954332976,0.000995296430541416,0.0002765650077513692,1.3438998649473318e-07
1.03948366825519e-06,0.23446923883122922,3.76,0.0,0.5878153403570264,0.9920559302306289,0.0030193873544344845,0.0005623456528742807,0.012546852180375927,0.01083743645963772,0.00027983106937372196,0.0006341805917553936,2.4385005062091845e-09,8.172002500195483e-11,0.0003138391556753124,0.00017582058543594178,1.0101213809324704e-05,0.005023543440441032,1.9654118656205113e-05,0.0038265236100241285,0.001047635825760095,0.00028003499007007516,1.380570429486998e-07
1.0611769336338157e-06,0.2344804453179032,3.76,0.0,0.587305053046852,0.9918412693378307,0.0031350327227141826,0.0005707383882670572,0.012884077664174794,0.011076095082945946,0.0002841159819576404,0.000633729279938549,2.4361722792963664e-09,8.164045601572554e-11,0.0003155213170454936,0.00017564744263483473,1.0371173515287956e-05,0.00514317450651347,1.96331704671042e-05,0.003926132433482478,0.00110141740844559,0.00028350782806406405,1.4173198030920043e-07
1.0828701990124413e-06,0.23449166400141802,3.76,0.0,0.5867925405729708,0.9916252552414966,0.0032523212861212897,0.0005791400142782833,0.013222201114724472,0.011314517934851826,0.00028831907953083584,0.0006332746531268333,2.43382496459656e-09,8.15603703205483e-11,0.0003172156417008195,0.00017547293986942356,1.0641701656517871e-05,0.005262689950495998,1.9612074521755423e-05,0.004026023877801457,0.0011566459089449644,0.00028698451909316326,1.4541469333060856e-07
1.1045634643910669e-06,0.23450289487407458,3.76,0.0,0.5862778049640576,0.9914078850876358,0.0033712526713047595,0.0005875535010207856,0.013561216110943748,0.011552703829079167,0.0002924398517919864,0.0006328171074440076,2.4314607771990663e-09,8.147982069810811e-11,0.00031892249207470907,0.00017529722870122914,1.0912791147721718e-05,0.0053820889141568675,1.9590848320394976e-05,0.004126198485739951,0.0012133260373877325,0.0002904659124504563,1.4910508834429829e-07
1.1262567297696925e-06,0.23451413793134435,3.76,0.0,0.5857608473696564,0.9911891559159918,0.0034918270469506173,0.0005959814282502334,0.013901117126263123,0.011790651677289118,0.00029647782097887615,0.0006323569710935262,2.42908155309161e-09,8.13988510174107e-11,0.000320642188963413,0.00017512043471823243,1.1184435643305398e-05,0.005501370633680798,1.956950636463168e-05,0.004226656874239014,0.0012714624872505013,0.0002939527314807592,1.5280308148968698e-07
1.147949995148318e-06,0.23452539317162546,3.76,0.0,0.585241668187105,0.9909690646729336,0.003614045047948328,0.0006044260364967355,0.014241899398957952,0.012028360472324907,0.0003004325421469697,0.0006318945158653229,2.42668881362429e-09,8.131749726212995e-11,0.0003223750185864392,0.00017494266194634445,1.1456629428609473e-05,0.005620534423587012,1.9548060667086145e-05,0.004327399721609187,0.0013310599383740721,0.0002974455924864139,1.565085970379585e-07
1.1696432605269436e-06,0.23453666059555395,3.76,0.0,0.5847202671703507,0.9907476082221166,0.0037379077095152625,0.0006128892720231494,0.014583558821002138,0.012265829274245289,0.0003043036034182649,0.0006314299667232289,2.4242838190298262e-09,8.123578940879055e-11,0.00032412123848618894,0.00017476399652346534,1.1729367326710814e-05,0.005739579663327362,1.9526521175727055e-05,0.0044284277568460585,0.0013921230595278548,0.0003009450209036869,1.6022156649243155e-07
1.1913365259055692e-06,0.23454794020565467,3.76,0.0,0.5841966435233034,0.9905247833533176,0.003863416409994974,0.0006213728262990094,0.014926091842733186,0.01250305719865995,0.0003080906261994619,0.0006309635098080798,2.4218676131581184e-09,8.115375252453691e-11,0.0003258810824707466,0.00017458450976505065,1.2002644618447205e-05,0.005858505786096691,1.9504896127921e-05,0.004529741750700433,0.001454656510593963,0.0003044514651479257,1.6394192749942145e-07
1.2130297912841948e-06,0.2345592320059412,3.76,0.0,0.5836707959796054,0.9903005867896997,0.003990572821349783,0.0006298781705588442,0.015269495391401275,0.012740043407055743,0.0003117932653690752,0.000630495299070923,2.4194410606620727e-09,8.107140690559798e-11,0.00032765476472962395,0.0001744042607035541,1.2276456974081084e-05,0.005977312269556268,1.9483192343731782e-05,0.0046313425082651115,0.0015186649444210564,0.0003079653084178828,1.6766962257743697e-07
1.2347230566628204e-06,0.23457053600162303,3.76,0.0,0.5831427228706053,0.9900750151937553,0.004119378866429607,0.0006384065859740374,0.015613766801775722,0.01297678709880932,0.0003154112094334288,0.0006300254617459945,2.4170048774533335e-09,8.098876946523652e-11,0.0003294424832449235,0.0001742232981825814,1.2550800395107588e-05,0.006095998628177415,1.9461415467723385e-05,0.00473323086284741,0.0015841530083932722,0.00031148687872985443,1.7140459874095405e-07
1.256416322041446e-06,0.23458185219884667,3.76,0.0,0.5826124221832524,0.9898480651721777,0.004249836682148685,0.0006469591899297781,0.015958903757045288,0.013213287504581788,0.00031894418065149077,0.0006295541028732539,2.4145596559026813e-09,8.090585459871951e-11,0.00033124442262382934,0.00017404166258652132,1.2825671164682437e-05,0.006214564406912574,1.9439570168638734e-05,0.004835407670895338,0.0016511253457605491,0.0003150164574378276,1.7514680691331906e-07
1.2781095874200716e-06,0.23459318060449566,3.76,0.0,0.5820798916094829,0.9896197332798835,0.004381948587765862,0.0006555369588721946,0.016304904238411137,0.013449543880827294,0.00032239193512870705,0.0006290813090551924,2.4121058859714103e-09,8.082267365396262e-11,0.00033306075646365424,0.00017385938727670425,1.3101065805313012e-05,0.006333009175936038,1.9417660305236477e-05,0.004937873807772457,0.0017195865967709876,0.0003185542864731544,1.7889620083289411e-07
1.2998028527986972e-06,0.2346045212260221,3.76,0.0,0.581545128588364,0.9893900160233471,0.004515717057578502,0.000664140748146353,0.016651766482070306,0.013685555505216494,0.00032575426288019964,0.0006286071515849737,2.4096439725505614e-09,8.07392360004258e-11,0.0003348916493310574,0.00017367649978670773,1.3376981042763196e-05,0.006451332526262957,1.9395689064307156e-05,0.005040630164229064,0.001789541399635826,0.00032210057449713684,1.8265273700927722e-07
1.3214961181773228e-06,0.23461587407130657,3.76,0.0,0.5810081303420194,0.9891589098633605,0.004651144697449003,0.0006727713091965064,0.016999488942547346,0.01392132167282995,0.00032903098786386765,0.0006281316890456544,2.4071742498501047e-09,8.06555499814742e-11,0.0003367372584169898,0.00017349302281507726,1.3653413775290188e-05,0.006569534066107343,1.9373659075260543e-05,0.005143677643459255,0.0018609943913531787,0.00032565550212346526,1.8641637454731293e-07
1.3431893835559484e-06,0.23462723914854144,3.76,0.0,0.5804688939062009,0.988926411217316,0.004788234224663558,0.0006814293044538186,0.01734807026149045,0.014156841693001547,0.0003322219679839791,0.0006276549694628778,2.404696993615494e-09,8.057162185727245e-11,0.000338597734917769,0.00017330897504707536,1.3930361047441453e-05,0.0066876134178639884,1.9351572504995473e-05,0.005247017158652891,0.0019339502084122215,0.0003292192263428198,1.901870740620248e-07
1.364882648934574e-06,0.2346386164661328,3.76,0.0,0.5799274161562795,0.9886925164610953,0.004926988450677021,0.0006901153202005915,0.01769750924113842,0.014392114886701944,0.00033532709506584865,0.00062717703208676,2.4022124309631054e-09,8.048745658223941e-11,0.00034047322518559775,0.0001731243718345258,1.4207820027766075e-05,0.006805570215608589,1.9329431136404136e-05,0.0053506496309588146,0.002008413487394393,0.00033279188426686793,1.9396479781726613e-07
1.3865759143131996e-06,0.23465000603262062,3.76,0.0,0.579383693829351,0.9884572219306476,0.00506741026634538,0.0006988298776701833,0.018047804821752098,0.014627140584364467,0.00033834629480221465,0.0006266979088701157,2.399720748429122e-09,8.040305908594041e-11,0.00034236387169014524,0.00017293922575952999,1.4485787989863812e-05,0.006923404103022231,1.9307236433443265e-05,0.005454575987785021,0.0020843888654892354,0.0003363735962954576,1.9774950995087927e-07
1.4082691796918252e-06,0.23466140785661413,3.76,0.0,0.5788377235430431,0.9882205239233128,0.005209502629297546,0.0007075734426138821,0.01839895606240769,0.014861918124074423,0.00034127952667194564,0.0006262176256973543,2.397222099081179e-09,8.03184327781195e-11,0.00034426981382579264,0.0001727535471029027,1.4764262296243029e-05,0.007041114731664423,1.9284989595208015e-05,0.00555879716137551,0.0021618809809402,0.0003399644687959198,2.0154117528763914e-07
1.4299624450704508e-06,0.23467282194673755,3.76,0.0,0.5782895018115176,0.987982418698943,0.005353268553147933,0.0007163464335381194,0.018750962124651747,0.015096446850060712,0.0003441267838317282,0.0006257362034059829,2.3947166081571774e-09,8.023357995448438e-11,0.00034619118858741536,0.000172567344233382,1.5043240384566226e-05,0.007158701759536023,1.9262691600886033e-05,0.005663314087617339,0.0022408944734288515,0.0003435645963686374,2.0533975952072995e-07
1.4516557104490764e-06,0.2346842483115834,3.76,0.0,0.5777390250590735,0.9877429024808535,0.005498711098294386,0.0007251492287891082,0.019103822258598042,0.015330726111440849,0.00034688809298138,0.0006252536586343678,2.3922043774949726e-09,8.014850362084045e-11,0.000348128131136139,0.00017238062393048687,1.5322719755951786e-05,0.007276164849885079,1.9240343247041578e-05,0.005768127705040585,0.002321433984407583,0.0003471740637609353,2.0914522988151984e-07
1.473348975827702e-06,0.23469568695967716,3.76,0.0,0.5771862896317124,0.9875019714566428,0.005645833364080122,0.0007339821726391073,0.019457535791104492,0.015564755261177312,0.0003495635142034152,0.0006247700045246511,2.389685489755767e-09,8.006320566066307e-11,0.000350080775275366,0.00017219339165208333,1.5602697965021226e-05,0.007393503670215193,1.9217945178503965e-05,0.005873238953979167,0.00240350415739129,0.00035079294748231466,2.1295755378382302e-07
