Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6)
0.07848544087259215,0.45127849352455707,3.76,0.0,0.6375323705081856,0.9751766973592377,0.024771713331547825,5.437630668223627e-07,2.59958278349034e-05,3.909793122726557e-05,9.447197379370213e-06,3.3160517741185153e-10,3.3625250604825047e-13,1.62815944466139e-17,5.448257118589453e-10,1.5602342084944775e-10,2.6320948281735903e-05,1.954872264435383e-05,2.026309159843148e-12,1.3163289402505626e-05,0.024763713906503088,2.3107544455798094e-10
0.07916305164889081,0.45127850758878807,3.76,0.0,0.6371808019003837,0.9748253118819665,0.025122893593345665,5.470332233417732e-07,2.614712577655366e-05,3.943148837891729e-05,9.37703819224913e-06,3.3163317712613035e-10,3.361597499029897e-13,1.627710265108547e-17,5.453991610411984e-10,1.5598036570979977e-10,2.6464600538217536e-05,1.9715501227823298e-05,2.0264481739093703e-12,1.3270825946318878e-05,0.025114820785538547,2.3140867295802677e-10
0.07984066242518947,0.4512785216320422,3.76,0.0,0.6368273216163418,0.9744720143995403,0.025475985327037855,5.503100108953427e-07,2.629864942475877e-05,3.9764953170802575e-05,9.307409849011606e-06,3.316612490696506e-10,3.360663872258907e-13,1.6272581485280755e-17,5.459785643016689e-10,1.5593702908330246e-10,2.6608318534954795e-05,1.9882233631514597e-05,2.0265874452194356e-12,1.337819855176163e-05,0.025467839095547173,2.3174518886556235e-10
0.08051827320148813,0.45127853565397646,3.76,0.0,0.6364719287506319,0.9741168040025919,0.02583098943094887,5.535935412926915e-07,2.6450403320006525e-05,4.0098325000104785e-05,9.238320496679704e-06,3.31689391896812e-10,3.3597241609642213e-13,1.626803085618157e-17,5.465639579145502e-10,1.5589341007800684e-10,2.675210569001547e-05,2.0048919554020533e-05,2.026726965250121e-12,1.348540651507068e-05,0.025822769734299807,2.3208501498420607e-10
0.08187349475408544,0.451278563632709,3.76,0.0,0.6357554014486609,0.9734006406261179,0.026546738550970544,5.601812342813783e-07,2.6754617882137973e-05,4.076478735009801e-05,9.101786917459854e-06,3.317458847887337e-10,3.35782640695603e-13,1.6258840831102127e-17,5.477528504049972e-10,1.5580532131706175e-10,2.7039898937164473e-05,2.038215074504986e-05,2.027006717132469e-12,1.369932570509355e-05,0.0265383717973021,2.3277468406259012e-10
0.08322871630668274,0.451278591522979,3.76,0.0,0.6350312120190686,0.972676813754449,0.027270148888970863,5.667970289312775e-07,2.705979757510592e-05,4.143087056767378e-05,8.967485560428354e-06,3.318026448979636e-10,3.3559040794845516e-13,1.62495318130533e-17,5.489660864629114e-10,1.5571609211566898e-10,2.732799911237131e-05,2.0715192370308736e-05,2.0272873603080845e-12,1.3912577900597251e-05,0.027261634905433742,2.3347784403050024e-10
0.08458393785928005,0.4512786193232668,3.76,0.0,0.6342993520806209,0.9719453149899295,0.028001228798474553,5.734415319239984e-07,2.7365964639443024e-05,4.209656976004006e-05,8.835452364994895e-06,3.31859661158717e-10,3.353957018265729e-13,1.6240103025770028e-17,5.502038832016335e-10,1.5562571503130597e-10,2.7616418969912144e-05,2.1048041983410376e-05,2.0275688244088637e-12,1.412515748635588e-05,0.02799256740737998,2.3419464580979333e-10
0.08593915941187735,0.45127864703253817,3.76,0.0,0.633559812998211,0.9712061356866176,0.02873998689774516,5.801152424844188e-07,2.7673136051621328e-05,4.276188000237707e-05,8.70571240103518e-06,3.319169223741499e-10,3.351985060924973e-13,1.6230553682993335e-17,5.514664295200401e-10,1.555341825286944e-10,2.7905165822924376e-05,2.1380697121954234e-05,2.0278510381456095e-12,1.433705883867249e-05,0.02873117791642051,2.3492522852807913e-10
0.08729438096447466,0.4512786746501288,3.76,0.0,0.632812586017625,0.9704592670844324,0.029486431933870624,5.868185637195343e-07,2.79813240751326e-05,4.3426796337420316e-05,8.578281043145e-06,3.319744171416249e-10,3.3499880428816125e-13,1.622088298768588e-17,5.527538885076046e-10,1.5544148696699807e-10,2.8194242120070966e-05,2.171315530731755e-05,2.0281339288713378e-12,1.4548276317490646e-05,0.02947747517453607,2.356697205619981e-10
0.08864960251707196,0.4512787021757545,3.76,0.0,0.6320576623862355,0.9697047004292831,0.030240572661016346,5.935518129870106e-07,2.8290536764816732e-05,4.409131377509323e-05,8.453165045878694e-06,3.3203213388984156e-10,3.347965798031189e-13,1.621109013555519e-17,5.540663996836874e-10,1.5534762063876048e-10,2.8483645974503616e-05,2.2045414044471665e-05,2.028417422819961e-12,1.475880425944628e-05,0.03023146793068073,2.364282404973366e-10
0.09000482406966927,0.45127872960943677,3.76,0.0,0.6312950334612385,0.9689424270807822,0.031002417731218337,6.003152314950888e-07,2.8600778433069998e-05,4.475542729220093e-05,8.330363535289692e-06,3.320900608464493e-10,3.3459181588855323e-13,1.6201174315517063e-17,5.554040811210358e-10,1.5525257576927663e-10,2.8773371651208375e-05,2.237747082182887e-05,2.0287014449210873e-12,1.4968636971761853e-05,0.030993164831592732,2.37200898055289e-10
0.09136004562226657,0.4512787569514795,3.76,0.0,0.6305246908056555,0.9681724386077719,0.031771975597490135,6.07108993104404e-07,2.8912050077215436e-05,4.541913183218668e-05,8.20986891749111e-06,3.3214818602881e-10,3.343844956811123e-13,1.619113471101568e-17,5.56767031418434e-10,1.551563445331486e-10,2.9063410014151685e-05,2.270932311112067e-05,2.0289859187580336e-12,1.5177768726963875e-05,0.03176257432491754,2.379877949544181e-10
0.09271526717486388,0.45127878420243145,3.76,0.0,0.629746626272575,0.9673947268721299,0.032549254428772455,6.139332123305515e-07,2.9224349768033496e-05,4.608242230493991e-05,8.091667703657302e-06,3.322064972445417e-10,3.341746022308549e-13,1.6180970501286377e-17,5.581553315171354e-10,1.5505891906427957e-10,2.9353748932536618e-05,2.304096836730179e-05,2.0292707665797448e-12,1.538619375838017e-05,0.03253970457417211,2.387890257035875e-10
0.09407048872746118,0.451278811363054,3.76,0.0,0.6289608320788739,0.9666092841021026,0.033334262035476674,6.207879516156338e-07,2.9537673002359234e-05,4.674529358664262e-05,7.975741257698567e-06,3.3226498207671257e-10,3.33962118518541e-13,1.6170680862215362e-17,5.595690463900439e-10,1.5496029146461168e-10,2.964437364911004e-05,2.3372404028473342e-05,2.029555909222194e-12,1.5593906256324695e-05,0.03332456338430152,2.396046783478749e-10
0.09542571028005849,0.4512788384342939,3.76,0.0,0.6281673008697773,0.9658161029565059,0.03412700580425805,6.276732279468398e-07,2.9852013023931558e-05,4.740774051964928e-05,7.862066475918051e-06,3.323236278795085e-10,3.3374702747294875e-13,1.6160264967184627e-17,5.610082266002514e-10,1.5486045381240033e-10,2.9935267115223102e-05,2.3703627515822826e-05,2.029841266091436e-12,1.5800900364877524e-05,0.03411715813646424,2.404348351580627e-10
0.09678093183265579,0.45127886541725615,3.76,0.0,0.6273660257751688,0.9650151765807109,0.03492749264109806,6.34589018889055e-07,3.0167361115670255e-05,4.8069757912400256e-05,7.750616405328163e-06,3.3238242177430916e-10,3.3352931198797273e-13,1.6149721987889723e-17,5.624729097446427e-10,1.5475939816979665e-10,3.0226410295850956e-05,2.4034636233580798e-05,2.03012675514726e-12,1.6007170179199625e-05,0.034917495731125285,2.41279573270892e-10
0.0981361533852531,0.4512788923131814,3.76,0.0,0.6265570004582389,0.9642064986550033,0.03573572892210185,6.415352680674472e-07,3.0483706865022962e-05,4.87313405393675e-05,7.641360804212479e-06,3.3244135064305053e-10,3.3330895493672337e-13,1.613905109502455e-17,5.639631217928929e-10,1.5465711658946532e-10,3.051778244633174e-05,2.4365427568993728e-05,2.030412292871915e-12,1.6212709743341125e-05,0.03572558253886344,2.421389652886614e-10
0.0994913749378504,0.45127891912342555,3.76,0.0,0.6257402191570914,0.9633900634359219,0.03655172045139559,6.48511890126964e-07,3.080103840386198e-05,4.93924831410275e-05,7.534266648173365e-06,3.325004011253159e-10,3.330859391838617e-13,1.6128251458879225e-17,5.654788783174357e-10,1.5455360112032694e-10,3.0809361362403436e-05,2.4695998892310487e-05,2.0306977942592298e-12,1.6417513048498862e-05,0.03654142435827739,2.4301307983147275e-10
0.09999999999999998,0.45127894584943967,3.76,0.0,0.6254316721075817,0.9630816459397638,0.03685997091259766,6.511380869181443e-07,3.0920387139574645e-05,4.96405003965094e-05,7.49462405880278e-06,3.3252259183888094e-10,3.3300154999450123e-13,1.6124164876623023e-17,5.660543475118886e-10,1.5451443090052724e-10,3.0918841777606385e-05,2.4820007528636944e-05,2.030804918116487e-12,1.6494186050439196e-05,0.036849618570016916,2.4334495476371897e-10
0.1008465964904477,0.45127894584943967,3.76,0.0,0.6249156767200231,0.9625658657913018,0.03737547242539552,6.555187752114216e-07,3.111934262493681e-05,5.005318042385682e-05,7.429298585998032e-06,3.325595596148115e-10,3.328602475966275e-13,1.6117322249872257e-17,5.670201856254813e-10,1.5444884381261503e-10,3.1101123605639104e-05,2.5026347556780096e-05,2.0309831727995874e-12,1.6621574031672875e-05,0.03736502638026268,2.439019820480179e-10
0.10220181804304501,0.4512789724927529,3.76,0.0,0.6240833686351821,0.9617339012297195,0.038206989402744786,6.625557930063696e-07,3.1438605377024707e-05,5.0713427060347115e-05,7.32641934999708e-06,3.3261881225590926e-10,3.32631863054531e-13,1.6106262639019672e-17,5.685870418011774e-10,1.5434283672236777e-10,3.139304470657019e-05,2.535647089865924e-05,2.031268340465669e-12,1.6824886574674284e-05,0.03819639315795562,2.448057340902278e-10
0.10355703959564232,0.45127899905495733,3.76,0.0,0.623243291055177,0.9608941659249086,0.039046275279340174,6.696227963814394e-07,3.1758811640603796e-05,5.137321768903819e-05,7.225590124745856e-06,3.326781449419504e-10,3.3240076845794013e-13,1.6095071798350563e-17,5.701794376597664e-10,1.5423557191540533e-10,3.168509934742202e-05,2.568636623722883e-05,2.031553207707358e-12,1.7027444503446507e-05,0.03903552858176632,2.4572439554928736e-10
0.10491226114823962,0.4512790255376948,3.76,0.0,0.6223954408171138,0.9600466567356296,0.03989333326796519,6.767196246636016e-07,3.20799456855235e-05,5.203254691456748e-05,7.126770877401829e-06,3.327375433132018e-10,3.321669467355702e-13,1.608374890126919e-17,5.717973576224456e-10,1.541270414707857e-10,3.197726152600619e-05,2.6016030874818672e-05,2.0318376834444993e-12,1.7229241587667606e-05,0.039882435859017344,2.4665802385811805e-10
0.10626748270083693,0.4512790519426439,3.76,0.0,0.6215398154585302,0.9591913712214446,0.04074816588206837,6.838461065692558e-07,3.2401991212036146e-05,5.26914093077334e-05,7.029920652548987e-06,3.3279699275515215e-10,3.319303808509268e-13,1.607229312286666e-17,5.734407805167593e-10,1.5401723748378493e-10,3.226950470221183e-05,2.6345462096839186e-05,2.0321216750615706e-12,1.7430271540602697e-05,0.040737117497727106,2.476066746633997e-10
0.10762270425343423,0.4512790782715088,3.76,0.0,0.6206764132296592,0.9583283076548517,0.04161077492323314,6.910020628225772e-07,3.2724931476575404e-05,5.3349799405570406e-05,6.934997834561404e-06,3.328564783976255e-10,3.316910538078899e-13,1.606070364019099e-17,5.751096803048568e-10,1.539061520684787e-10,3.2561801928559326e-05,2.6674657171818942e-05,2.0324050884063377e-12,1.763052801917647e-05,0.041599575294084,2.4857040216567576e-10
0.10897792580603154,0.4512791045260107,3.76,0.0,0.6198052331024608,0.9574574650301928,0.0424811614719184,6.98187308488356e-07,3.304874940362174e-05,5.400771171143426e-05,6.841960380378888e-06,3.329159851137999e-10,3.314489486555549e-13,1.604897963248129e-17,5.768040267468171e-10,1.5379377735997933e-10,3.285412596623388e-05,2.70036133514473e-05,2.032687827787953e-12,1.783000462423851e-05,0.042469810323190915,2.4954925943189493e-10
0.11033314735862884,0.45127913070787823,3.76,0.0,0.6189262747767739,0.9565788430697002,0.0433593258811001,7.05401655044024e-07,3.3373427684867367e-05,5.466514069509612e-05,6.75076602530608e-06,3.329754975196125e-10,3.3120404849240094e-13,1.6037120281369282e-17,5.78523786003274e-10,1.5368010551636133e-10,3.3146449387877595e-05,2.733232787062139e-05,2.032969795977103e-12,1.8028694900997392e-05,0.04334782293271025,2.5054329868279993e-10
0.11168836891122615,0.4512791568188397,3.76,0.0,0.6180395386839211,0.9556924422270093,0.044245267772484144,7.126449122125888e-07,3.369894886676771e-05,5.532208079284432e-05,6.661372464168716e-06,3.3303499997357895e-10,3.3095633646984463e-13,1.6025124771051224e-17,5.8026892118002e-10,1.535651287203042e-10,3.343874466828154e-05,2.766079794749707e-05,2.033250894208044e-12,1.822659233960255e-05,0.04423361273907968,2.5155257155434035e-10
0.11304359046382345,0.45127918286061797,3.76,0.0,0.6171450259880699,0.9547982636884379,0.045138986034987116,7.199168895777141e-07,3.4025295427485223e-05,5.597852640759267e-05,6.57373750999109e-06,3.330944765765713e-10,3.307057957952483e-13,1.6012992288433352e-17,5.820393928203825e-10,1.5344883918048164e-10,3.3730984264036374e-05,2.7989020783543055e-05,2.03353102218039e-12,1.8423690375854635e-05,0.045127178625995495,2.5257712933684435e-10
0.11439881201642076,0.4512792088349228,3.76,0.0,0.6162427385856274,0.9538963093723102,0.04604047882520204,7.272173980003306e-07,3.4352449844179436e-05,5.663447190899431e-05,6.487819232246751e-06,3.3315391117187916e-10,3.304524097344644e-13,1.6000722023254923e-17,5.838351593487277e-10,1.5333122913273693e-10,3.402314068314713e-05,2.8316993563597825e-05,2.033810078062335e-12,1.8619982392026267e-05,0.04602851874488059,2.5361702319382526e-10
0.11575403356901806,0.45127923474344794,3.76,0.0,0.6153326791029261,0.9529865819265818,0.04694974356959187,7.345462508547051e-07,3.4680394651538466e-05,5.728991163355997e-05,6.40357607660307e-06,3.332132873455095e-10,3.301961616139767e-13,1.598831316819176e-17,5.856561774675401e-10,1.5321229084107169e-10,3.431518654555336e-05,2.864471345592879e-05,2.0340879584948806e-12,1.881546171777735e-05,0.04693763051707973,2.546723043596874e-10
0.11710925512161537,0.45127926058786444,3.76,0.0,0.6144148508924279,0.9520690847249917,0.0478667769681803,7.4190326510134e-07,3.500911249237389e-05,5.794483988478024e-05,6.320966967922856e-06,3.3327258842647106e-10,3.299370348226917e-13,1.5975764918942857e-17,5.875024025130205e-10,1.5309201659847322e-10,3.460709463541897e-05,2.8972177612293376e-05,2.034364558596008e-12,1.9010121631150585e-05,0.04785451063755209,2.5574302431969106e-10
0.11846447667421267,0.45127928636981957,3.76,0.0,0.6134892580276535,0.9511438218619481,0.04879157499953334,7.492882622120148e-07,3.533858616103219e-05,5.8599250933250984e-05,6.239951398135329e-06,3.333317974872577e-10,3.2967501281342417e-13,1.5963076474302228e-17,5.893737887720577e-10,1.529703987276003e-10,3.4898837945981296e-05,2.929938316800178e-05,2.0346397719657813e-12,1.9203955359634612e-05,0.04877915507985402,2.5682923497385094e-10
0.11981969822680998,0.4512793120909313,3.76,0.0,0.6125559052970219,0.9502107981463285,0.04972413292684388,7.567010689608769e-07,3.5668798640317525e-05,5.9253139016801566e-05,6.160489500463147e-06,3.333908973444581e-10,3.294100791041264e-13,1.5950247036218308e-17,5.912702897625896e-10,1.528474295813506e-10,3.5190389717688446e-05,2.962632724198104e-05,2.0349134906919283e-12,1.9396956081283406e-05,0.04971155910222483,2.579309887838477e-10
0.12117491977940728,0.4512793377527874,3.76,0.0,0.6116147981967672,0.9492700190943683,0.050664445304949506,7.641415180952815e-07,3.599973313257105e-05,5.99064983406251e-05,6.082542111383851e-06,3.334498705593464e-10,3.29142217278897e-13,1.593727580984276e-17,5.931918584815614e-10,1.527231015433262e-10,3.5481723470300786e-05,2.9953006936840218e-05,2.0351856053553396e-12,1.9589116925881793e-05,0.05065171725460548,2.590483389060376e-10
0.12388536288460189,0.4512793889049192,3.76,0.0,0.6097093463620435,0.9473652205336616,0.05256830814019526,7.79104707406153e-07,3.6663702201589916e-05,6.121160736748086e-05,5.931037993240614e-06,3.335673660354022e-10,3.285976439523054e-13,1.5910904829058753e-17,5.971100096742788e-10,1.5247033848198027e-10,3.606363253766167e-05,3.06055615184437e-05,2.035724577321192e-12,1.9970891269040135e-05,0.052555270656746964,2.6133004485192667e-10
0.12632476167927703,0.4512794347544157,3.76,0.0,0.6079679891065097,0.9456244481090589,0.05430823607343575,7.926645770146296e-07,3.7263580443342146e-05,6.238433833637854e-05,5.7994870125328015e-06,3.336724987008735e-10,3.2809735049803424e-13,1.5886678123325736e-17,6.007216022794746e-10,1.5223812854992584e-10,3.65863459842358e-05,3.119192706692055e-05,2.0362030378690513e-12,2.031154593118663e-05,0.05429491895517157,2.63437471064598e-10
0.12876416047395217,0.451279480435013,3.76,0.0,0.6062016246328279,0.9438586656221101,0.05607317225276295,8.063117297301449e-07,3.786554906955618e-05,6.355526452537113e-05,5.672270527926961e-06,3.337769382441934e-10,3.275873177401314e-13,1.586197981177622e-17,6.044136797671251e-10,1.5200139879336362e-10,3.710795633714141e-05,3.177739022805271e-05,2.03667453131999e-12,2.064937046968208e-05,0.05605957438684591,2.655962992500163e-10
0.1312035592686273,0.4512795259547013,3.76,0.0,0.6044103094348555,0.942067929664497,0.05786306045764888,8.200454601533524e-07,3.846952048463259e-05,6.472435097678759e-05,5.549190252702016e-06,3.3388057384898605e-10,3.270674524284076e-13,1.5836805379310588e-17,6.081859719445352e-10,1.517601059481808e-10,3.762832178038289e-05,3.236193352308144e-05,2.0371383659710766e-12,2.0984323235719008e-05,0.0578491807048029,2.678068777482728e-10
0.13364295806330245,0.4512795713209936,3.76,0.0,0.6025941066937556,0.9402523035095062,0.05967783777247054,8.338651492217715e-07,3.907541042795609e-05,6.5891562401193e-05,5.430057201211314e-06,3.3398329206479686e-10,3.265376620277634e-13,1.5811150345433566e-17,6.120382142653893e-10,1.5151420708137933e-10,3.814730449987963e-05,3.29455393073671e-05,2.0375938346902292e-12,2.1316362174489845e-05,0.059663674967599535,2.700695690242686e-10
