Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411)
0.00010054870118215512,0.4918092039488428,3.76,0.0,0.6888033871123754,0.9209085912480729,0.05850302370365669,0.00018118952380160442,0.006341659747435273,0.04442965207157806,0.00020290218494874515,4.4685670520501105e-05,2.944277548607202e-10,2.256270898817057e-12,4.1489625341684294e-05,6.718433131741893e-06,3.2009844432730444e-06,0.011274387247339408,6.619465595983787e-07,0.012659076871294705,0.06313252768638844,4.595899388717377e-05,2.636410208402492e-08,0.000551080882573463,0.0026568864817419612,0.0032273812916293683,0.009586624320690313,4.184949509737778e-06,0.0018325710023659944,1.723179353898908e-10,1.3354072294672779e-11
0.00010122325666126749,0.49183237622489345,3.76,0.0,0.6880983300368076,0.9203349556905502,0.05893205367618333,0.00018119133857446486,0.006341021900353154,0.04477439562055565,0.0002024923594380671,4.4678710615970827e-05,2.9418473494244e-10,2.254408167927973e-12,4.1558872520555675e-05,6.712880588661624e-06,3.198518180745678e-06,0.01134636650411888,6.61538915378095e-07,0.01274268179277323,0.06360731616326318,4.5996946172805176e-05,2.6343812915641118e-08,0.0005507376133309197,0.002658042606729735,0.003247332134679615,0.009686444828429884,4.214010041067003e-06,0.0018505767506176835,1.7218828274612134e-10,1.3581492868230583e-11
0.00010189781214037987,0.4918555481303145,3.76,0.0,0.6873938569541199,0.9197617023134355,0.05936076781186825,0.00018119306609454004,0.006340377248740169,0.04511904983698417,0.00020208273911610756,4.4671732148401354e-05,2.939417951343612e-10,2.252546052197325e-12,4.1628165733628287e-05,6.707329882378662e-06,3.1960504833626773e-06,0.011418293622625395,6.611313326406305e-07,0.012826200042805828,0.06408178049310036,4.6034913358768514e-05,2.6323511815180943e-08,0.0005503945727870611,0.0026591419777157697,0.0032671779158777886,0.009786301193562576,4.2429722129581834e-06,0.001868612831033224,1.7205854464508033e-10,1.381096348224294e-11
0.00010257236761949224,0.49187871946534284,3.76,0.0,0.6866899675935578,0.9191888313116042,0.059789165943536206,0.00018119470945484345,0.006339725936583098,0.0454636124941543,0.00020167335645766902,4.46647350762252e-05,2.9369893551919314e-10,2.2506845510917306e-12,4.169750511966676e-05,6.701781014730927e-06,3.1935813709477797e-06,0.01149016862319164,6.607238128588797e-07,0.012909631692149362,0.06455592049917011,4.607289608356934e-05,2.6303199001641128e-08,0.0005500517610620511,0.002660186551079602,0.003286919047596186,0.009886191304231857,4.2718362842391625e-06,0.0018866788570118496,1.719287221212397e-10,1.4042484548807666e-11
0.00010324692309860462,0.49190188999341833,3.76,0.0,0.6859866616755254,0.9186163428669624,0.06021724791498499,0.00018119627149826436,0.00633906809603076,0.04580808146184972,0.00020126424242241639,4.465771935897621e-05,2.9345615617365614e-10,2.2488236649697818e-12,4.1766890829200363e-05,6.6962339874705294e-06,3.1911108955593967e-06,0.011561991525996459,6.603163576721593e-07,0.01299297681167176,0.06502973601816527,4.6110894930420525e-05,2.6282875191621264e-08,0.0005497091782657947,0.002661178196687927,0.0033065559417524617,0.00998611314023757,4.30060251594325e-06,0.0019047744450912754,1.717988179195639e-10,1.4276056412685436e-11
0.00010392147857771699,0.4919250595327587,3.76,0.0,0.6852839389158031,0.9180442371548772,0.06064501357567967,0.00018119775482147824,0.006338403853675508,0.04615245465889943,0.0002008554272172611,4.4650684957521204e-05,2.93213457180478e-10,2.24696339655192e-12,4.183632298724199e-05,6.690688802442585e-06,3.1886392403048432e-06,0.011633762351142043,6.599089630512184e-07,0.013076235472316951,0.06550322689340625,4.614891044733663e-05,2.6262541735338545e-08,0.0005493668244967401,0.0026621187401809007,0.003326089009961671,0.010086064728088559,4.329271163636443e-06,0.0019228992134386232,1.716688418202035e-10,1.4511679382985905e-11
0.00010459603405682936,0.49194822785961473,3.76,0.0,0.6845817990230968,0.917472514340365,0.06107246278407652,0.00018119916188458267,0.006337733326894246,0.04649673008585211,0.00020044693976788876,4.4643631833429366e-05,2.9297083862245326e-10,2.2451037455703678e-12,4.1905801638911806e-05,6.685145461469354e-06,3.1861664435611217e-06,0.011705481118600534,6.595016271100714e-07,0.013159407745128672,0.06597639297906907,4.6186943141253946e-05,2.624219850291623e-08,0.0005490246998558079,0.002663009933498023,0.0033455186632436727,0.010186044172134647,4.357842479778549e-06,0.0019410527829872982,1.7153879588223852e-10,1.474935370872668e-11
0.00010527058953594174,0.4919713947929041,3.76,0.0,0.6838802417000305,0.9169011745791141,0.06149959540673736,0.00018120049507476497,0.0063370566246844,0.04684090581932418,0.00020003880781548915,4.46365599495208e-05,2.927283005812776e-10,2.2432447114190183e-12,4.197532687825311e-05,6.679603966383947e-06,3.1836924864931173e-06,0.011777147848224504,6.590943545470187e-07,0.013242493701093379,0.06644923413904055,4.6224993475193445e-05,2.6221845884100593e-08,0.0005486828044405062,0.002663853459641465,0.003364845311907423,0.010286049649350407,4.3863167192423395e-06,0.001959234777325896,1.714086790423996e-10,1.498907958050368e-11
0.00010594514501505411,0.49199456013281556,3.76,0.0,0.6831792666446309,0.9163302180197671,0.06192641131643458,0.00018120175656324952,0.006336373849900513,0.04718497999468539,0.00019963105818915854,4.4629469269319105e-05,2.924858431371199e-10,2.2413862954585206e-12,4.204489879737142e-05,6.6740643189818125e-06,3.1812174654318295e-06,0.01184876255977569,6.586871440478952e-07,0.01332549341114498,0.06692175024435862,4.626306188791499e-05,2.6201484652431855e-08,0.0005483411383374689,0.0026646509482171803,0.0033840693656007324,0.010386079392872678,4.414694137041532e-06,0.0019774448221626397,1.7127849643403952e-10,1.5230857141988243e-11
0.00010661970049416649,0.4920177237074926,3.76,0.0,0.6824788735508578,0.9157596448049792,0.06235291039127267,0.0001812029483618952,0.006335685100311102,0.04752895079689243,0.00019922371695031563,4.462235975763947e-05,2.922434663736939e-10,2.2395284991475037e-12,4.211451742952918e-05,6.668526521162032e-06,3.178741488465897e-06,0.011920325272937887,6.582799921621001e-07,0.013408406946247918,0.06739394117222818,4.6301148787756187e-05,2.618111538574228e-08,0.0005479997016292336,0.002665403983771038,0.0034031912334454824,0.010486131683237998,4.442974980228456e-06,0.0019956825449845275,1.7114825383572672e-10,1.547468649757907e-11
0.00010729425597327886,0.49204088532819773,3.76,0.0,0.6817790621076731,0.9151894550696533,0.06277909251630177,0.0001812040724077011,0.006334990466944664,0.04787281647828601,0.00019881680910980825,4.461523138002835e-05,2.9200117037413045e-10,2.2376713223714285e-12,4.218418278716024e-05,6.662990574791962e-06,3.176264569240904e-06,0.011991836007290355,6.578729000549942e-07,0.013491234377289892,0.06786580680793447,4.633925455025439e-05,2.616073827958964e-08,0.0005476584943989128,0.0026661140894272198,0.003422211323702557,0.010586204865492234,4.47115949570191e-06,0.0020139475757703705,1.7101795195120818e-10,1.5720567696240764e-11
0.00010796881145239124,0.49206404482518773,3.76,0.0,0.6810798319998786,0.9146196489420243,0.06320495758253303,0.0001812051305511772,0.006334290035002605,0.04821657534994367,0.00019841035876741982,4.4608084102826954e-05,2.917589552227872e-10,2.235814765217648e-12,4.2253894918361174e-05,6.657456481756093e-06,3.1737867213347584e-06,0.012063294782322355,6.57465870028225e-07,0.01357397577502518,0.0683373470436252,4.6377379525114074e-05,2.6140353687425667e-08,0.0005473175167251878,0.0026667827346601573,0.003441130043813355,0.010686297340964745,4.499247933387904e-06,0.002032239546711066,1.708875914721042e-10,1.5968500737535654e-11
0.00010864336693150361,0.49208720202610534,3.76,0.0,0.6803811829081732,0.9140502265437331,0.0636305054869851,0.00018120612445573071,0.00633358388403994,0.04856022578315209,0.00019800438908562423,4.460091789318169e-05,2.9151682100292366e-10,2.2339588290368256e-12,4.232365386075954e-05,6.651924243927879e-06,3.171308029075948e-06,0.012134701617430493,6.57058900315106e-07,0.013656631210079446,0.06880856177816023,4.6415524033559685e-05,2.6119962198310635e-08,0.0005469767686785181,0.002667411333792789,0.0034599478002704112,0.01078640756875538,4.527240541851582e-06,0.002050558092337378,1.707571768963842e-10,1.6218485568601873e-11
0.00010931792241061598,0.4921103567713852,3.76,0.0,0.6796831145102981,0.9134811879917916,0.0640557361309738,0.0001812070556776715,0.006332872089811213,0.04890376619222972,0.0001975989225590077,4.459373271915086e-05,2.9127476779835527e-10,2.232103514841016e-12,4.2393459586579594e-05,6.646393863207171e-06,3.1688285631452484e-06,0.01220605653194518,6.566519884049218e-07,0.013739200753024964,0.06927945091515654,4.645368837700376e-05,2.6099564180362536e-08,0.0005466362503275645,0.0026680012616476546,0.003478664998844877,0.010886534049295446,4.555137562052486e-06,0.0020689028488869686,1.7062671199681535e-10,1.6470522098246093e-11
0.00010999247788972836,0.49213350888989565,3.76,0.0,0.6789856264796099,0.9129125333958618,0.06448064942265305,0.00018120792569757842,0.00633215472186532,0.049247195062351694,0.00019719398057756996,4.458652854942384e-05,2.910327956926707e-10,2.2302488225849915e-12,4.2463312066788714e-05,6.640865341468549e-06,3.166348328518265e-06,0.012277359545089348,6.562451357555025e-07,0.013821684474210972,0.06975001436582383,4.649187282666326e-05,2.6079159790963005e-08,0.0005462959617401766,0.0026685538278318583,0.003497282043982555,0.010986675351161478,4.582939236668504e-06,0.0020872734554854707,1.704961970143735e-10,1.6724610169969728e-11
0.00011066703336884073,0.49215665823999966,3.76,0.0,0.6782887184869368,0.9123442628611548,0.06490524527430813,0.00018120873596239284,0.00633143184596968,0.04959051092206045,0.00019678958386079638,4.4579305353637864e-05,2.907909047727547e-10,2.228394752478379e-12,4.253321133256876e-05,6.6353386806840235e-06,3.1638673306715097e-06,0.012348610676021114,6.558383455823157e-07,0.01390408244377323,0.07022025204591617,4.653007763328999e-05,2.6058749379204125e-08,0.0005459559029810338,0.0026690703019713728,0.003515799339257012,0.011086830084669408,4.610645811168665e-06,0.002105669553067751,1.7036563220588666e-10,1.6980749586291267e-11
0.00011134158884795311,0.4921798046558995,3.76,0.0,0.6775923901996806,0.9117763764868448,0.06532952360398518,0.00018120948772200785,0.0063307035229324725,0.04993371236161996,0.00019638575216130355,4.457206310214416e-05,2.9054909512154736e-10,2.226541306298295e-12,4.2603157390272925e-05,6.629813882740586e-06,3.1613856679857123e-06,0.012419809943805607,6.554316145012721e-07,0.013986394731599986,0.0706901638772517,4.656830302641417e-05,2.6038333509830066e-08,0.0005456160741056697,0.0026695518966279547,0.00353421728685474,0.011186996919617385,4.6382575282195274e-06,0.002124090785251176,1.7023502282965795e-10,1.7238940088825228e-11
0.00011201614432706548,0.4922029480074232,3.76,0.0,0.6768966412832735,0.9112088743689992,0.06575348433281737,0.00018121018212606947,0.006329969811373891,0.050276798003088215,0.00019598250474394028,4.4564801766136754e-05,2.9030736682525447e-10,2.2246884851920956e-12,4.2673150122335796e-05,6.624290949564924e-06,3.1589034177647996e-06,0.012490957367461385,6.550249370884278e-07,0.01406862140753875,0.07115974978479374,4.660654922773384e-05,2.601791235774483e-08,0.00054527647516955,0.0026699997948816186,0.0035525362881950085,0.011287174556486585,4.665774619143067e-06,0.002142536797088162,1.701043730278019e-10,1.7499181386523105e-11
0.00011269069980617786,0.49222608813507196,3.76,0.0,0.6762014714004305,0.9106417565984188,0.0661771273870729,0.00018121082038754434,0.006329230765564084,0.050619766525813646,0.00019557985996825956,4.455752131731228e-05,2.900657199706212e-10,2.2228362877722144e-12,4.2743189434726085e-05,6.618769883129447e-06,3.1564205005018295e-06,0.012562052965921762,6.546183195144323e-07,0.014150762541104419,0.07162900969899659,4.664481643768591e-05,2.5997485756221622e-08,0.0005449371062339448,0.002670415126636345,0.003570756743216397,0.011387361751082145,4.69319731860478e-06,0.002161007236256947,1.6997367850289606e-10,1.776147312830535e-11
0.00011336525528529023,0.49224922491595335,3.76,0.0,0.6755068802123662,0.9100750232626028,0.06660045269616223,0.00018121140366578257,0.006328486436938439,0.0509626166441023,0.00019517783565624393,4.455022172812099e-05,2.8982415464596457e-10,2.2209847153561327e-12,4.281327543589457e-05,6.613250685495991e-06,3.1539369529259224e-06,0.012633096758070662,6.542117672740219e-07,0.014232818201443667,0.07209794355355074,4.668310482220913e-05,2.5977054520245557e-08,0.0005445979673497521,0.0026707989892914923,0.0035888790509029564,0.011487557292988997,4.7205258738656026e-06,0.0021795017520737855,1.6984294117449987e-10,1.8025814925458948e-11
0.0001140398107644026,0.492272358204901,3.76,0.0,0.6748128673782757,0.909508674445554,0.06702346019303694,0.0001812119329338703,0.006327736874556469,0.05130534711012821,0.00019477644904054376,4.4542902971631516e-05,2.8958267093902836e-10,2.2191337695355647e-12,4.2883408060741483e-05,6.607733358588077e-06,3.151452884977957e-06,0.012704088762738338,6.538052700753248e-07,0.014314788457602617,0.07256655128554125,4.6721414568989566e-05,2.5956618688392503e-08,0.0005442590585634008,0.0026711524450259132,0.003606903609125876,0.01158776000838184,4.7477605200401125e-06,0.0021980199957173153,1.6971216695585264e-10,1.8292206346940826e-11
0.00011471436624351498,0.4922954878717942,3.76,0.0,0.6741194325552456,0.9089427102273129,0.06744614981469443,0.0001812124091550445,0.006326982124553571,0.051647956720538075,0.0001943757166528307,4.453556502141508e-05,2.893412689374421e-10,2.2172834503824846e-12,4.295358717559497e-05,6.6022179044048765e-06,3.148968281309484e-06,0.012775028998690728,6.533988324414902e-07,0.014396673378403013,0.07303483283614294,4.675974584328759e-05,2.5936178542756374e-08,0.0005439203799251314,0.0026714765145950474,0.0036248308144366296,0.011687968766454825,4.774901486424602e-06,0.002216561620553578,1.6958135498708092e-10,1.8560646911713398e-11
0.00011538892172262735,0.49231861379055974,3.76,0.0,0.6734265753986021,0.9083771306841507,0.06786852150191353,0.00018121283320534292,0.006326222230117928,0.05199044431470964,0.000193975654350952,4.452820785171745e-05,2.890999487292426e-10,2.215433758925674e-12,4.3023812718364664e-05,6.596704324957445e-06,3.1464831997736752e-06,0.012845917484632752,6.529924500289139e-07,0.014478473032320483,0.07350278815024604,4.679809877719842e-05,2.5915734164113904e-08,0.0005435819314789884,0.002671772178903742,0.003642661062051034,0.011788182477749192,4.801949005751843e-06,0.0022351262820958606,1.6945050837090453e-10,1.8831136089410054e-11
0.00011606347720173973,0.49234173583465524,3.76,0.0,0.6727342955622123,0.9078119358891056,0.06829057519879025,0.00018121320599616427,0.006325457232029841,0.05233280876953977,0.00019357627740273698,4.4520831437390217e-05,2.8885871040398805e-10,2.2135846952043782e-12,4.309408464671073e-05,6.591192622293185e-06,3.143997612098506e-06,0.012916754239217076,6.525861299684093e-07,0.014560187487530919,0.0739704171760311,4.683647349819586e-05,2.5895285974990144e-08,0.0005432437132715008,0.002672040383784901,0.0036603947459155194,0.011888400089159359,4.828903312115146e-06,0.0022537136378256734,1.6931962554206826e-10,1.910367330448844e-11
0.0001167380326808521,0.4923648538825535,3.76,0.0,0.6720425926985878,0.9072471259122226,0.06871231085251354,0.00018121352831073007,0.006324687168983588,0.05267504899668825,0.00019317760052958962,4.451343575381617e-05,2.886175540513373e-10,2.2117362606586542e-12,4.316440290099021e-05,6.585682798441312e-06,3.1415116014615325e-06,0.012987539281049095,6.521798647989647e-07,0.014641816811936034,0.07443771986451105,4.687487013404551e-05,2.5874833970695696e-08,0.0005429057253413356,0.002672282042563964,0.0036780322587204022,0.011988620581254683,4.855764637634072e-06,0.002272323347118649,1.6918871097699326e-10,1.9378257938018805e-11
0.00011741258815996448,0.4923879678161409,3.76,0.0,0.6713514664589432,0.9066827008206729,0.06913372841334336,0.0001812138009611672,0.006323912077741435,0.05301716394217741,0.00019277963791014674,4.450602077691484e-05,2.8837647976162767e-10,2.2098884551790916e-12,4.323476739236263e-05,6.580174855457171e-06,3.139025131905705e-06,0.013058272628687716,6.517736619264389e-07,0.01472336107316727,0.07490469616962421,4.6913288801047844e-05,2.5854378571705003e-08,0.0005425679677321542,0.002672498036379951,0.003695573991861787,0.012088842967932611,4.882533211951467e-06,0.0022909550712701754,1.6905776269528852e-10,1.9654889327096255e-11
