Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),CHF2(81),HF(38),HO2(10),CHF(40),FC1OO1(136),[O]C([O])F(138),H(5),CFO2(143),[O]OC(F)F(128),CO2(13),F(37),H2(7),CF2O(48),O(6),[O]C(F)F(146),O2(176),CHFO(46),FC(F)C(F)F(130),CO(12),CHF2-CF2(68),CF2(42),OO[C](F)F(619),FC1(F)OO1(411),CF2O2(152),CHF3(41)
1.5391939200641602e-13,0.10548536595093246,3.76,0.0,0.7652660021242118,0.9999993264667885,2.180150768113362e-26,2.8592195985652303e-20,2.3441976899502902e-12,1.730491636619093e-11,2.3441980384983268e-12,1.7304903119110516e-11,1.2948368886693337e-22,1.811868883769144e-21,1.3223402584688381e-17,1.322268266114484e-17,3.1556269451506366e-19,1.4748284588426047e-23,2.8998861738069456e-23,2.508503696617113e-14,2.8626248703384634e-20,8.207529093630279e-20,5.136718128086113e-21,6.735308674934223e-07,2.2455898336032443e-20,8.698453145215123e-27,1.5241383620443199e-28,4.5190296672605856e-32,2.5085036892569565e-14,1.252403661596865e-24,6.807681526639301e-25,1.1931671205210431e-23,1.685330063930695e-32
1.8463128940833332e-13,0.10548536595099847,3.76,0.0,0.7652660021202862,0.9999991922207525,3.7246730894871847e-26,4.114158172255686e-20,2.811940682346693e-12,2.0757806928243664e-11,2.811941183868863e-12,2.0757787867319923e-11,1.864205494829808e-22,2.606837808081865e-21,1.9026843973495067e-17,1.9025814501985152e-17,4.540552595480385e-19,2.5196255922086294e-23,4.570068933921209e-23,3.009031324983406e-14,4.1190306451681547e-20,1.0506743192821031e-19,7.390544832393382e-21,8.077764357594606e-07,3.2311283169482804e-20,1.2517334663177101e-26,2.6038679818358955e-28,6.910858195919653e-32,3.0090313141214604e-14,2.0997480852137585e-24,9.821853322412329e-25,1.7165259632927826e-23,2.676913309251878e-32
2.4605508421216795e-13,0.10548536595113048,3.76,0.0,0.7652660021124349,0.9999989238738907,8.670364690135235e-26,7.307255142105797e-20,3.747426395374028e-12,2.766358805227543e-11,3.747427286105533e-12,2.7663554199226384e-11,3.3147368784101696e-22,4.629093425339519e-21,3.379249516333775e-17,3.3790679958633315e-17,8.064197344300844e-19,5.865039320158343e-23,9.506556325155307e-23,4.0100865825661446e-14,7.315813391681168e-20,1.5765534294738374e-19,1.3123970167881897e-20,1.0761223620027228e-06,5.738627740800679e-20,2.2235985884462275e-26,6.061135707405657e-28,1.3702530200221054e-31,4.0100865623251754e-14,4.712814776335779e-24,1.7536450075937846e-24,3.0475947960514484e-23,5.659606137352647e-32
3.0747887901600254e-13,0.10548536595126252,3.76,0.0,0.7652660021045836,0.999998655720526,1.675476290211352e-25,1.1411423894880666e-19,4.682911746202194e-12,3.4569369176208936e-11,4.682913137154363e-12,3.456931631178709e-11,5.182226420121662e-22,7.227525074466602e-21,5.276983011145641e-17,5.2767006052202904e-17,1.2592890614715925e-18,1.1333334614854306e-22,1.701957849157352e-22,5.011141841588796e-14,1.1424638904088475e-19,2.1904902714927004e-19,2.049112256258594e-20,1.3442747911067066e-06,8.961356428186166e-20,3.4730649706801346e-26,1.1712265733008736e-27,2.3632420450830805e-31,5.0111418084951684e-14,8.793908076286027e-24,2.752914344142093e-24,4.7574658240197147e-23,1.0300954862716535e-31
3.6890267381983713e-13,0.10548536595139459,3.76,0.0,0.7652660020967323,0.9999983877605135,2.880308019301423e-25,1.6426807875879754e-19,5.618396735023667e-12,4.1475150300044174e-11,5.6183987372035705e-12,4.147507420500706e-11,7.468207022677386e-22,1.0401824756789073e-20,7.595883954204856e-17,7.59547823397424e-17,1.812662070158267e-18,1.948246801131966e-22,2.766696761034975e-22,6.012197102432545e-14,1.6445612214862724e-19,2.892496471816376e-19,2.949121164080499e-20,1.612233868028425e-06,1.2899313534490205e-19,5.000318619795955e-26,2.013387203536039e-27,3.727392555376463e-31,6.01219705263144e-14,1.4605229114090678e-23,3.9836926098395575e-24,6.845725516895555e-23,1.7027816418576264e-31
4.917502634275063e-13,0.10548536595165864,3.76,0.0,0.7652660020810298,0.9999978524199822,6.800313300034722e-25,2.9191812160650814e-19,7.489365627394212e-12,5.528671254741986e-11,7.489369185034203e-12,5.528657733344433e-11,1.3301598561566516e-21,1.847683127889223e-20,1.3497184578776988e-16,1.3496464489609105e-16,3.2209145798607226e-18,4.599401919390384e-22,6.053492276774249e-22,8.014307631066361e-14,2.922444311034513e-19,4.560762181514511e-19,5.238712796971231e-20,2.147572528400748e-06,2.2920909722702307e-19,8.888911393935139e-26,4.753187783383622e-27,7.792262789917924e-31,8.014307534802839e-14,3.211272944731632e-23,7.15413494099724e-24,1.2155805743781068e-22,3.861635701646485e-31
6.145978530351755e-13,0.10548536595192272,3.76,0.0,0.7652660020653272,0.9999973178511761,1.3266436473752862e-24,4.560344925328285e-19,9.36033307397353e-12,6.909827479440252e-11,9.36033863105228e-12,6.909806358457704e-11,2.082676709604696e-21,2.8851730900089863e-20,2.1083144211309804e-16,2.108201868085843e-16,5.031168201141765e-18,8.972093821198467e-22,1.1243019132069575e-21,1.0016418171419786e-13,4.565318907723536e-19,6.581440603946685e-19,8.180560551753767e-20,2.68213946360929e-06,3.580340977427716e-19,1.3890817496059653e-25,9.272091107392816e-27,1.4008947890305783e-30,1.0016418008839393e-13,5.856206749641631e-23,1.1293540931225148e-23,1.897464183462358e-22,7.426506535323186e-31
8.602930322505139e-13,0.10548536595245081,3.76,0.0,0.7652660020339221,0.999996251024303,3.637589728966329e-24,8.937153232225048e-19,1.3102263635649203e-11,9.67213992871888e-11,1.3102274523410471e-11,9.672098545508287e-11,4.099940344013135e-21,5.649177229374558e-20,4.1309012032714372e-16,4.1306798822163225e-16,9.857642826093257e-18,2.459699375526754e-21,2.904433243062749e-21,1.4020639299001373e-13,8.946414927232211e-19,1.168039294018175e-18,1.60186019896259e-19,3.7489625945036166e-06,7.01510955921065e-19,2.724028673559843e-25,2.5419469716679015e-26,3.466013896796178e-30,1.402063893250805e-13,1.4132285521361023e-22,2.259221982136237e-23,3.712595230967785e-22,2.056613498444734e-30
1e-12,0.10548536595297894,3.76,0.0,0.7652660020160647,0.9999956457774899,5.713406018365545e-24,1.2077009071775873e-18,1.5229994192026326e-11,1.1242843503288882e-10,1.523000890276736e-11,1.1242787587946106e-10,5.554476071425982e-21,7.629976673107064e-20,5.581504423581223e-16,5.581204575073042e-16,1.3319152030544019e-17,3.862980226544261e-21,4.4636816224966165e-21,1.6297515883811287e-13,1.2089150407889013e-18,1.5208854132252063e-18,2.1636084565044814e-19,4.354207279742107e-06,9.478536170024982e-19,3.6824006809418703e-25,3.992153768046575e-26,5.237606359637805e-30,1.629751535176033e-13,2.0762274613252876e-22,3.088209294465061e-23,5.012331217064828e-22,3.281003131684838e-30
1.1059882114658524e-12,0.10548536595297894,3.76,0.0,0.765266002002517,0.9999951872710139,7.729863683911479e-24,1.4774100414105187e-18,1.6844188431844076e-11,1.243445237784032e-10,1.6844206425808887e-11,1.243438398168329e-10,6.808017581997286e-21,9.330304987109916e-20,6.827343038194913e-16,6.8269754448755485e-16,1.6292013897284586e-17,5.2260059737107e-21,5.960582464863312e-21,1.8024860508659028e-13,1.4788605641739615e-18,1.8190069712028736e-18,2.645839387075591e-19,4.812712141383046e-06,1.1594231916736257e-18,4.506018480472718e-25,5.40076033446866e-26,6.921322975708698e-30,1.8024859823637603e-13,2.6792013474182507e-22,3.8105783616554465e-23,6.127438686117694e-22,4.496751803633652e-30
1.5973785698965293e-12,0.1054853659540352,3.76,0.0,0.7652660019397068,0.9999930689498427,2.3296255714082748e-23,3.0832524400410762e-18,2.4328020774734272e-11,1.795907727561176e-10,2.4328058306618694e-11,1.7958934601529472e-10,1.4334099515764928e-20,1.943639927296238e-19,1.4241769091224802e-15,1.4240993578205275e-15,3.398415742249814e-17,1.574457570423377e-20,1.7274268910375855e-20,2.603330326810646e-13,3.0859425078307186e-18,3.544446084582076e-18,5.512388702889293e-19,6.931025827911875e-06,2.4185517304460984e-18,9.415709038542272e-25,1.6271107633779398e-25,1.9415081612774534e-29,2.6033301508280213e-13,6.592181143146508e-22,8.267526122154891e-23,1.274622764809966e-21,1.4718110855135312e-29
2.0396298924841386e-12,0.10548536595498582,3.76,0.0,0.7652660018831777,0.9999911728839006,4.85117271888517e-23,5.028911802698938e-18,3.106345028299542e-11,2.2931239683068798e-10,3.1063511468653954e-11,2.2931007071704594e-10,2.3564101832705068e-20,3.1649570567767725e-19,2.321927971176366e-15,2.32180016303014e-15,5.540537021735677e-17,3.277624078267965e-20,3.5265249382541777e-20,3.324090226786397e-13,5.032803363785202e-18,5.5805275427818984e-18,8.977233984437617e-19,8.827085033757027e-06,3.943131230192933e-18,1.5374811745648541e-24,3.3872423650777185e-25,3.8957304248759206e-29,3.3240898913176887e-13,1.1758680075031239e-21,1.3945022794954734e-22,2.0729029383657806e-21,3.298426956478699e-29
2.481881215071748e-12,0.10548536595593647,3.76,0.0,0.7652660018266486,0.9999892866394443,8.743134307052877e-23,7.449266439382008e-18,3.7798861292972816e-11,2.790340209001714e-10,3.779895188100732e-11,2.7903057669519566e-10,3.51777228342983e-20,4.680501095741531e-19,3.4379992237600945e-15,3.4378078960866e-15,8.203504813814579e-17,5.905357995026098e-20,6.273001729334808e-20,4.0448501898730676e-13,7.454294355670184e-18,8.074797626357287e-18,1.3277543158642114e-18,1.071332275337715e-05,5.838473342170234e-18,2.2800153562972138e-24,6.102872935589429e-25,6.849711717543459e-29,4.0448496212650084e-13,1.849404317344854e-21,2.133529179984886e-22,3.0616091951674753e-21,6.386034286389981e-29
2.9241325376593573e-12,0.10548536595688712,3.76,0.0,0.7652660017701195,0.99998741016559,1.4303682997027731e-22,1.0344926336514438e-17,4.453425387226933e-11,3.287556449645711e-10,4.453437960974846e-11,3.2875086395152045e-10,4.922913050113331e-20,6.489183647654569e-19,4.772387358448779e-15,4.772118833445971e-15,1.1387277181011373e-16,9.658121068769199e-20,1.0166988793487038e-19,4.765610229765927e-13,1.035088326040995e-17,1.102767409452011e-17,1.8410518851603686e-18,1.2589789870843932e-05,8.104575080823185e-18,3.169841758146198e-24,9.981175811958667e-25,1.1009470215143872e-28,4.765609340670103e-13,2.679301347429434e-21,3.056679277428773e-22,4.239305489815246e-21,1.118888861187515e-28
3.3663838602469667e-12,0.10548536595783775,3.76,0.0,0.7652660017135904,0.9999855434117216,2.1831382188971484e-22,1.3716501146932533e-17,5.126962808814061e-11,3.7847726902389106e-10,5.126979472059949e-11,3.784709324877904e-10,6.577228877306045e-20,8.589920409685132e-19,6.325089072144704e-15,6.324729257843302e-15,1.5091812209497444e-16,1.473637245653973e-19,1.5408550413338666e-19,5.486370360160085e-13,1.3723036579578647e-17,1.4439574710914723e-17,2.437337322274838e-18,1.4456537002195817e-05,1.0741433471387944e-17,4.20762868661204e-24,1.5229323551230482e-24,1.658102349741842e-28,5.486369049533098e-13,3.665362054208184e-21,4.176699560873669e-22,5.604566833634917e-21,1.8229503672197477e-28
3.808635182834576e-12,0.1054853659587884,3.76,0.0,0.7652660016570613,0.9999836863274884,3.1625183547337456e-22,1.756460016386919e-17,5.800498400749867e-11,4.2819889307813593e-10,5.800519727893844e-11,4.281907823057691e-10,8.486095931582516e-20,1.0981631137231904e-18,8.09610106701205e-15,8.095635458219714e-15,1.931706800888552e-16,2.1340568448962568e-19,2.2197683710660013e-19,6.207130594750493e-13,1.7571219521780862e-17,1.8310917242924803e-17,3.1163327885969715e-18,1.6313614498197638e-05,1.3749045549761676e-17,5.394044444658641e-24,2.2054487635974058e-24,2.3770388252350556e-28,6.207128747854109e-13,4.80774314704036e-21,5.506239316215989e-22,7.155979152635355e-21,2.8098290789318645e-28
4.693137828009794e-12,0.10548536596068964,3.76,0.0,0.765266001544003,0.9999800009677486,5.9208699723936695e-22,2.6692808098947263e-17,7.147564122273705e-11,5.276421411714218e-10,7.147596499800446e-11,5.276298257938786e-10,1.308889480753202e-19,1.6633672285252476e-18,1.2293042733128869e-14,1.2292320371258081e-14,2.932957446759244e-16,3.9928603589105446e-19,4.1218339255324997e-19,7.648651431298875e-13,2.6697530902996998e-17,2.7433599135040255e-17,4.721346830991644e-18,1.9998960762954743e-05,2.087651896258629e-17,8.215435636651225e-24,4.1264543198583805e-24,4.382661221080424e-28,7.648648112870682e-13,7.561946817763378e-21,8.844025187879912e-22,1.0811650601400739e-20,5.899765909050023e-28
5.577640473185013e-12,0.10548536596259091,3.76,0.0,0.765266001430945,0.999976353688707,9.945342089015196e-22,3.7734424632183006e-17,8.494622604661842e-11,6.27085389244478e-10,8.494668328330124e-11,6.270679944298345e-10,1.87739257441306e-19,2.343674403491007e-18,1.7363186075733605e-14,1.736214400408849e-14,4.1424461890720894e-16,6.702581100901209e-19,6.882760973376012e-19,9.090172848966652e-13,3.773352107875367e-17,3.8399061960431123e-17,6.653889697631587e-18,2.3646226328654616e-05,2.9486971812454783e-17,1.1639361656500966e-23,6.926868328308193e-24,7.282624808713961e-28,9.09016743572079e-13,1.0942864622178122e-20,1.3169345665910728e-21,1.5195217880167675e-20,1.0993830837285376e-27
6.462143118360232e-12,0.10548536596449218,3.76,0.0,0.7652660013178869,0.9999727440970038,1.5476493591833254e-21,5.069432521491154e-17,9.841673900220135e-11,7.265286372973649e-10,9.841735264560153e-11,7.265052882275203e-10,2.5583474770743135e-19,3.1382349542936447e-18,2.3306504898478977e-14,2.3305076888390763e-14,5.560139599410245e-16,1.0423571905793171e-18,1.0662303198143714e-18,1.0531694957306e-12,5.0682879454216214e-17,5.1210647948272057e-17,8.911772520258122e-18,2.725580455498622e-05,3.958038076443312e-17,1.5671168739263577e-23,1.0772422182753166e-23,1.1241737799361816e-27,1.0531686716405397e-12,1.495034984047954e-20,1.8579938534538355e-21,2.0295754532753548e-20,1.880935730947337e-27
7.740165319601162e-12,0.1054853659672393,3.76,0.0,0.7652660011545289,0.9999675943595563,2.6619044900709456e-21,7.28183558396798e-17,1.1788022320997674e-10,8.702146731017439e-10,1.1788110335019416e-10,8.70181175511928e-10,3.7493971679261085e-19,4.48639868998356e-18,3.3436296280182434e-14,3.343418704002519e-14,7.976261659957364e-16,1.79115115723062e-18,1.8246378346491223e-18,1.2614558749369735e-12,7.278055713967058e-17,7.298980843809522e-17,1.2744448032114251e-17,3.240552252839144e-05,5.67837359669255e-17,2.258130702889943e-23,1.851108414274168e-23,1.9167355512083755e-27,1.2614544906153938e-12,2.184673868891003e-20,2.8509687216919483e-21,2.8910146513487417e-20,3.660149247217987e-27
9.018187520842092e-12,0.10548536596998646,3.76,0.0,0.7652660009911708,0.9999625213317865,4.214049471171618e-21,9.897216972521143e-17,1.3734355999823045e-10,1.013900708864411e-09,1.3734475447655636e-10,1.0138552364226146e-09,5.196526387362727e-19,6.068813217670303e-18,4.5388926887139753e-14,4.538598157599179e-14,1.0826892735189026e-15,2.8329179096095278e-18,2.87715580574735e-18,1.4697424542546376e-12,9.889157349075197e-17,9.864027303885836e-17,1.7245308700561064e-17,3.747853082217312e-05,7.708301530932508e-17,3.078783739658756e-23,2.9277664528822815e-23,3.014543027744118e-27,1.4697403007876336e-12,3.0049830974361886e-20,4.119116961427544e-21,3.896706360331058e-20,6.468931481540904e-27
1e-11,0.10548536597273361,3.76,0.0,0.7652660008656748,0.9999586754741316,5.749756346528593e-21,1.2181051230228713e-16,1.5229574172119347e-10,1.1242843491638992e-09,1.5229721015345703e-10,1.124228436883739e-09,6.489968068630058e-19,7.442007073320905e-18,5.580929829112886e-14,5.5805599430012486e-14,1.3311883502485243e-15,3.862532259589087e-18,3.9156210008890485e-18,1.6297541995806437e-12,1.2168353032148997e-16,1.209813922188727e-16,2.115278726390796e-17,4.132437351384712e-05,9.47802029493547e-17,3.798294203551483e-23,3.991873126417187e-23,4.096389603433632e-27,1.62975129263059e-12,3.7239311614852404e-20,5.297752440691424e-21,4.765325770077195e-20,9.533600437112803e-27
1.0296209722083023e-11,0.10548536597273361,3.76,0.0,0.7652660008278129,0.9999575238709273,6.2773216204375e-21,1.291704719416425e-16,1.5680675088802995e-10,1.1575867445856568e-09,1.568083075086255e-10,1.15752747100042e-09,6.912152219649284e-19,7.882983372328297e-18,5.916431854680278e-14,5.916037261233479e-14,1.4111932373373217e-15,4.216023549708119e-18,4.271858607113685e-18,1.6780292667274932e-12,1.2902689907984315e-16,1.281721242648622e-16,2.2407910498142523e-17,4.247597220369636e-05,1.0047815013345963e-16,4.0306886370741404e-23,4.3572080034234074e-23,4.467309686100791e-27,1.6780261021575458e-12,3.9559869760495935e-20,5.690342538721187e-21,5.0435309690440094e-20,1.0641204820881466e-26
1.1574231923323954e-11,0.10548536597548076,3.76,0.0,0.7652660006644552,0.99995260085138,8.925226596954976e-21,1.6342796731049443e-16,1.762697973782038e-10,1.301272780265819e-09,1.7627176390807204e-10,1.3011978792857788e-09,8.908558201161502e-19,9.926440779920697e-18,7.476239341635695e-14,7.475727265751078e-14,1.783128027451904e-15,5.9888318639115674e-18,6.056773936915975e-18,1.886316345398036e-12,1.6319744240021944e-16,1.6159544476333802e-16,2.822587210300652e-17,4.739897227153714e-05,1.269690724548805e-16,5.115458013186115e-23,6.189423651040461e-23,6.324748031512855e-27,1.886311894725414e-12,5.037672563960498e-20,7.591936968178032e-21,6.328437285260505e-20,1.6557927346159004e-26
1.4130276325805815e-11,0.10548536598097505,3.76,0.0,0.76526600033774,0.9999429737166527,1.6270287763398824e-20,2.4417935529080433e-16,2.1519546304770854e-10,1.5886448515044572e-09,2.1519839254835774e-10,1.5885332171389663e-09,1.3792195358117235e-18,1.4691474128150635e-17,1.1142628298278288e-13,1.1141825168250109e-13,2.657250039638899e-15,1.0897000071672865e-17,1.0989121823599825e-17,2.3028914334951147e-12,2.4368751354630613e-16,2.401568246948637e-16,4.18026549116411e-17,5.7026068034329485e-05,1.892380108698228e-16,7.690040498929888e-23,1.1262134092716855e-22,1.1452484850634357e-26,2.302883453456146e-12,7.592860369901741e-20,1.2492481688682456e-20,9.300616111934946e-20,3.5381728860508367e-26
1.6268845351090327e-11,0.10548536598557194,3.76,0.0,0.7652660000643868,0.9999351380505177,2.4870393598235283e-20,3.2434782031384474e-16,2.4776301997619947e-10,1.8290808194293448e-09,2.4776690164237265e-10,1.8289328388775023e-09,1.8847958954346464e-18,1.936146145817304e-17,1.4770302037148495e-13,1.4769193387846033e-13,3.5219934409160494e-15,1.6630922907282657e-17,1.674106841745233e-17,2.6514289709496022e-12,3.235288460084617e-16,3.1793643413272326e-16,5.512052219554801e-17,6.486170156370846e-05,2.5085058534065934e-16,1.0266791178032909e-22,1.7188374956374146e-22,1.7428127741294998e-26,2.651416899241048e-12,1.0131962389368757e-19,1.7840049182970323e-20,1.218578379615995e-19,6.071371875582667e-26
1.836715219816564e-11,0.10548536599008232,3.76,0.0,0.7652659997961804,0.9999276388096188,3.584213268515179e-20,4.1424064432543926e-16,2.7971706283687524e-10,2.064990173576232e-09,2.7972200826766377e-10,2.0648015614712285e-09,2.4723861648849627e-18,2.4537151854325538e-17,1.8825623815521741e-13,1.882415596698618e-13,4.488526719185563e-15,2.3931118208353247e-17,2.4054472684057624e-17,2.9934058435982322e-12,4.1298509246665424e-16,4.0497028656377046e-16,6.989245057266303e-17,7.236091046582332e-05,3.197275373928267e-16,1.3177083251823116e-22,2.4733529824911153e-22,2.502339383530238e-26,2.9933885895897446e-12,1.2978464659161478e-19,2.4311413777547613e-20,1.5356043478612089e-19,9.68488045453722e-26
2.0465459045240954e-11,0.10548536599459267,3.76,0.0,0.7652659995279741,0.9999203220960551,4.9657854452939037e-20,5.153258625804981e-16,3.116707406399809e-10,2.3008995276208552e-09,3.1167687796348057e-10,2.3006653617104913e-09,3.15576987244431e-18,3.029051267220731e-17,2.3372143991064534e-13,2.337025393886564e-13,5.5719638387054296e-15,3.310498331524718e-17,3.3234445081193146e-17,3.33538399622777e-12,5.135007379862748e-16,5.026657698023193e-16,8.632615123174513e-17,7.967759202776441e-05,3.9694848688254106e-16,1.6472979709267486e-22,3.4215360703111735e-22,3.455572372572277e-26,3.3353602562160585e-12,1.6176657532157503e-19,3.210221170287874e-20,1.8850569338657918e-19,1.4710007056700554e-25
