Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622),CHFCF[Z](71),CHO2(135)
1.0111133246853124e-09,0.28110100611673605,3.76,0.0,0.8162798848923559,0.9998550442775613,2.6722270044337752e-17,2.0362933180059884e-14,9.671015311884224e-09,9.658177512583452e-09,5.49895457579407e-10,3.1428484447492557e-16,3.8185145280281724e-16,1.2769974360394081e-11,1.2734545698794247e-11,5.246999382355084e-14,5.60657242354816e-14,5.500403356810258e-10,1.4422789235695952e-13,5.832714739820063e-12,4.303499500775006e-14,1.689977363681437e-14,3.7959008012483634e-14,1.8606636186695783e-21,4.5934170416167845e-20,1.0887043719682588e-15,1.4323316553671349e-19,2.9155231894826044e-24,5.819655531141451e-12,1.9160278532229846e-22,1.0401124733707845e-27,8.366392722420561e-19,2.762954250608036e-19,0.00014495515939886262,3.108988510795281e-32,1.3063506338401225e-23,4.2324336896134795e-23,5.0049113290306655e-20,2.7858058052377906e-16,2.0050920246658564e-27,2.4120541873275085e-35,6.897947480912494e-30,9.249395853801266e-32,5.029543142376904e-18,1.2220627123190556e-31,2.513973430918087e-31,8.869755974814217e-22,2.889260554375755e-29,1.558094061688952e-21,4.667133008484198e-33,2.1554650266243203e-22,1.7448192194993222e-16,6.90053784045158e-26,2.5946185091087477e-28,4.529571565766933e-32,7.449692665460212e-28,7.720121185884695e-15
1.0340975265317073e-09,0.28110100612782457,3.76,0.0,0.816279884659882,0.999854963320396,2.867994849488888e-17,2.138789452580013e-14,9.890853017234396e-09,9.87742505127009e-09,5.623922448747556e-10,3.3182380816393945e-16,3.9405752043972827e-16,1.3356581690121693e-11,1.3318853647323683e-11,5.5959890324506185e-14,5.942786648416977e-14,5.625433105449415e-10,1.508445202263197e-13,5.965914448723236e-12,4.510091388102753e-14,1.7682123338943847e-14,3.97035444143009e-14,1.9663685797723728e-21,4.805767721306839e-20,1.133416651724725e-15,1.5322941823385788e-19,3.1184977324309254e-24,5.951945087147845e-12,2.0272226952902746e-22,1.1370286521293286e-27,8.8007301849628e-19,2.8367118117187673e-19,0.0001450361034635858,3.3915823569915054e-32,1.3974175161662563e-23,4.528229258526937e-23,5.2360144580849707e-20,2.8492090918427935e-16,2.192193692260826e-27,2.615678194659232e-35,7.380080809344226e-30,9.922734187339943e-32,5.3225469892843286e-18,1.3088231455908657e-31,2.7600552160612934e-31,9.48811654568386e-22,3.0905516910079303e-29,1.5982749938140577e-21,5.105021220084627e-33,2.2965186423730865e-22,1.8250443052646913e-16,7.381057064945102e-26,2.8384322630028398e-28,5.067567561062968e-32,7.970062247579129e-28,7.950184644902603e-15
1.0570817283781022e-09,0.28110100613891315,3.76,0.0,0.8162798844274082,0.9998548915812954,3.073511626436665e-17,2.2441862529208575e-14,1.0110690744116068e-08,1.0096659351647534e-08,5.748889281985481e-10,3.498894638335306e-16,4.0630767716536803e-16,1.395633292360758e-11,1.3916212402779634e-11,5.959708787357634e-14,6.291608052028312e-14,5.750462860610448e-10,1.576088690783082e-13,6.099155453521503e-12,4.7219137582383155e-14,1.8482374730015626e-14,4.1487237211601936e-14,2.0758076518495073e-21,5.0229959523294846e-20,1.1788145988973492e-15,1.636803483722021e-19,3.33067862997133e-24,6.0842346254054284e-12,2.142475147916567e-22,1.2405295430392418e-27,9.246347388446427e-19,2.910495466703258e-19,0.0001451078294505329,3.692989501848888e-32,1.4926185321490773e-23,4.8375210271416486e-23,5.472377759738669e-20,2.912617939366499e-16,2.392023041285725e-27,2.8311261656926786e-35,7.884223067449557e-30,1.06298840340843e-31,5.624794528196615e-18,1.3995676355292885e-31,3.0242060935890464e-31,1.013455247353546e-21,3.3009754293363715e-29,1.6384577274473299e-21,5.5729713119507204e-33,2.4431978112903156e-22,1.907072487472194e-16,7.883342393649219e-26,3.0990256529573844e-28,5.655473800897811e-32,8.514149232551186e-28,8.180630858909644e-15
1.080065930224497e-09,0.28110100615000166,3.76,0.0,0.8162798841949341,0.9998548280200774,3.2890506157886245e-17,2.3525098838321172e-14,1.0330528493331326e-08,1.0315880414511758e-08,5.873855094234045e-10,3.6848340234969335e-16,4.1859909757598693e-16,1.4569226094625798e-11,1.452661836768344e-11,6.338442485009969e-14,6.653236931655904e-14,5.875492623776912e-10,1.6452089587420999e-13,6.232438669198023e-12,4.93899235254508e-14,1.9300538607765283e-14,4.3310084042191794e-14,2.18904052975668e-21,5.245108743140249e-20,1.2248874009477942e-15,1.7459606923105868e-19,3.5522699002180714e-24,6.216524145916776e-12,2.261853845929648e-22,1.3509029874215659e-27,9.703245423665396e-19,2.984303789745088e-19,0.00014517137754099972,4.014026271094213e-32,1.5920452178816734e-23,5.1606123616217926e-23,5.714004125246579e-20,2.9760324855064055e-16,2.605136863266169e-27,3.0587764788503667e-35,8.410870374378435e-30,1.1371882633403043e-31,5.9363184845520974e-18,1.4943846424904853e-31,3.3073373244028396e-31,1.080968564922767e-21,3.520734184198919e-29,1.6786420631744763e-21,6.072323159083491e-33,2.5955812906714206e-22,1.9909037658765572e-16,8.407872546546714e-26,3.377150012706043e-28,6.296680109279576e-32,9.08248499468833e-28,8.411426500195668e-15
1.103050132070892e-09,0.2811010061610902,3.76,0.0,0.81627988396246,0.9998547717089469,3.5148875518154264e-17,2.4637865048766377e-14,1.0550366265694884e-08,1.0535088240658938e-08,5.998819904227952e-10,3.8760711107895516e-16,4.3092913464629093e-16,1.5195259233917998e-11,1.5150067945060235e-11,6.732473608322739e-14,7.027872247151887e-14,6.000522396316155e-10,1.715805576070792e-13,6.365765010598953e-12,5.1613529072838995e-14,2.0136625601794818e-14,4.517208254315416e-14,2.306126907297514e-21,5.472113256387225e-20,1.271624415862493e-15,1.8598669374059618e-19,3.7834755511824835e-24,6.3488136486844665e-12,2.3854274322673375e-22,1.4684426570274116e-27,1.0171425233081361e-18,3.0581355138265993e-19,0.00014522767553061774,4.355526363238171e-32,1.695789094675336e-23,5.497806776947315e-23,5.960896445563904e-20,3.0394528679383164e-16,2.8321032174891362e-27,3.299009307031361e-35,8.960519213972237e-30,1.2149785937662895e-31,6.257149526921689e-18,1.5933626927881626e-31,3.610386760440693e-31,1.151413787468075e-21,3.750030388864042e-29,1.718827802403533e-21,6.60444540646965e-33,2.753746300076437e-22,2.0765381402522394e-16,8.955126024844391e-26,3.6735730082410346e-28,6.994725891443817e-32,9.675601089688686e-28,8.642541017341917e-15
1.1260343339172868e-09,0.28110100617217876,3.76,0.0,0.8162798837299859,0.999854721813113,3.7513006220557695e-17,2.578042270373783e-14,1.0770204062033944e-08,1.07542828308855e-08,6.123783730729622e-10,4.0726198129538546e-16,4.4329530695884037e-16,1.5834430369435373e-11,1.578655753838913e-11,7.14208531408177e-14,7.415711629416622e-14,6.125552179499342e-10,1.7878781130105846e-13,6.499135392433192e-12,5.38902115358735e-14,2.099064617622899e-14,4.707323035069796e-14,2.4271264772620828e-21,5.704016808851622e-20,1.3190151694132517e-15,1.9786233446340252e-19,4.024499580859094e-24,6.481103133711069e-12,2.513264558015846e-22,1.5934480342004291e-27,1.0650887657966293e-18,3.1319894801520236e-19,0.00014527755821068896,4.718340858320188e-32,1.803941669089091e-23,5.849407936988487e-23,6.213057611347293e-20,3.102879224316328e-16,3.073501391717954e-27,3.5522065192955313e-35,9.533666438795801e-30,1.296466901531804e-31,6.587316414209564e-18,1.696590412294201e-31,3.9343191288081615e-31,1.2248530863087159e-21,3.9890664974051245e-29,1.7590147371224253e-21,7.170735444052562e-33,2.9177685465406846e-22,2.1639756103910476e-16,9.525581111057158e-26,3.98907862993439e-28,7.753303319433054e-32,1.0294029254491559e-27,8.873946346353437e-15
1.1490185357636817e-09,0.2811010061832673,3.76,0.0,0.8162798834975117,0.9998546775983825,3.998570466816777e-17,2.6953033294098716e-14,1.099004188318816e-08,1.0973464185988109e-08,6.248746592520485e-10,4.2744931301211257e-16,4.556952903778226e-16,1.6486737526468144e-11,1.64360835516248e-11,7.567560443459675e-14,7.81695138872495e-14,6.2505819744936e-10,1.8614261401180176e-13,6.63255072927227e-12,5.62202281746198e-14,2.186261063236747e-14,4.901352510021782e-14,2.5520989314636275e-21,5.9408268713969e-20,1.3670493525578284e-15,2.102331035821375e-19,4.275545977308843e-24,6.613392600999156e-12,2.645433882446295e-22,1.7262243922363514e-27,1.1141633342368228e-18,3.205864741019249e-19,0.00014532175977340824,5.103338220548861e-32,1.9165944329580187e-23,6.215719654576426e-23,6.470490512955882e-20,3.1663116922728177e-16,3.329921863368342e-27,3.818751607974978e-35,1.0130809274171419e-29,1.3817626453964315e-31,6.926846091665463e-18,1.8041565362153315e-31,4.2801263159344025e-31,1.3013486239113921e-21,4.238044986968209e-29,1.799202729249072e-21,7.772619382459193e-33,3.087722248587287e-22,2.2532161761030695e-16,1.0119715869093921e-25,4.324467184669059e-28,8.576260506951037e-32,1.0938301407134372e-27,9.10561680556855e-15
1.1720027376100766e-09,0.28110100619435585,3.76,0.0,0.8162798832650375,0.9998546384242923,4.25698017868321e-17,2.8155958258571362e-14,1.120987973000953e-08,1.1192632306763591e-08,6.373708508407243e-10,4.481703202426417e-16,4.681269089860313e-16,1.715217872789035e-11,1.709864238927459e-11,8.009181538514465e-14,8.231786523034989e-14,6.375611782369129e-10,1.9364492282737535e-13,6.766011935550187e-12,5.860383619809726e-14,2.2752529111370234e-14,5.099296442651948e-14,2.681103960773239e-21,6.182551068913531e-20,1.4157168188675675e-15,2.2310911288634315e-19,4.5368187187383834e-24,6.7456820505513066e-12,2.7820040730491303e-22,1.8670827757916083e-27,1.1643662742051192e-18,3.279760550307918e-19,0.00014536092068263484,5.51140429410901e-32,2.0338388634198252e-23,6.597045891568224e-23,6.733198040452242e-20,3.2297504094184286e-16,3.601966260799205e-27,4.0990296116933744e-35,1.0752445322216561e-29,1.470977276389265e-31,7.275763795432857e-18,1.9161498856319133e-31,4.648827652173692e-31,1.3809625539093046e-21,4.4971683600756707e-29,1.839391706972927e-21,8.411552029004369e-33,3.263680160030139e-22,2.344259837215821e-16,1.0738008144341284e-25,4.680555288009469e-28,9.467604685146346e-32,1.1608949646608005e-27,9.337528930889693e-15
1.1949869394564715e-09,0.2811010062054443,3.76,0.0,0.8162798830325632,0.9998546037204101,4.5268153020364953e-17,2.9389458983888006e-14,1.1429717603362312e-08,1.1411787194008871e-08,6.498669497245531e-10,4.694261370532642e-16,4.80588124657082e-16,1.783075199447203e-11,1.7774230456459025e-11,8.467230867101308e-14,8.660410726274795e-14,6.500641604123682e-10,2.0129469486879028e-13,6.899519925563232e-12,6.104129276442847e-14,2.3660411596887883e-14,5.30115459639954e-14,2.814201255155172e-21,6.429197180258691e-20,1.4650075819654635e-15,2.3650047375756877e-19,4.808521773580102e-24,6.877971482370096e-12,2.9230438055691903e-22,2.016339981325528e-27,1.2156976240417536e-18,3.353676239355257e-19,0.00014539561137050025,5.943442299625421e-32,2.1557664229417292e-23,6.993690758913358e-23,7.001183083603359e-20,3.2931955133420546e-16,3.890247324684793e-27,4.3934270320549307e-35,1.1399072565885412e-29,1.5642242782123887e-31,7.63409317281975e-18,2.032659344175502e-31,5.041470196862871e-31,1.4637570211214071e-21,4.7666391469794466e-29,1.8795815853718745e-21,9.089016863909112e-33,3.44571359364786e-22,2.4371065935713373e-16,1.138093556374543e-25,5.058175856385949e-28,1.0431505379353558e-31,1.2306506252710519e-27,9.569661226928419e-15
1.2179711413028663e-09,0.2811010062165329,3.76,0.0,0.8162798828000887,0.9998545729694296,4.8083638325710954e-17,3.06537968047961e-14,1.1649555504122962e-08,1.1630928848521019e-08,6.623629577956559e-10,4.9121782331302975e-16,4.930770271425618e-16,1.8522455345075744e-11,1.8462844158884235e-11,8.941990445002338e-14,9.103016396577273e-14,6.625671440700046e-10,2.090918872896086e-13,7.033075613469796e-12,6.35328549806848e-14,2.458626791755907e-14,5.5069267346539e-14,2.9514505037057034e-21,6.680773138198065e-20,1.5149118129814156e-15,2.5041729715518717e-19,5.090859100578379e-24,7.010260896458095e-12,3.068621764044416e-22,2.174318537580038e-27,1.268157420798022e-18,3.4276111532054157e-19,0.00014542634914338506,6.4003728397766e-32,2.282468559350168e-23,7.405958516729072e-23,7.274448531881701e-20,3.3566471416108193e-16,4.195388869477997e-27,4.702331755084076e-35,1.2071189373010498e-29,1.66161920763447e-31,8.001856396567719e-18,2.153773877631748e-31,5.459129023355525e-31,1.5497941615735773e-21,5.046659907996781e-29,1.919772237891162e-21,9.806526016648276e-33,3.633892444619093e-22,2.531756445024083e-16,1.2048975535895237e-25,5.458178099242915e-28,1.147229758221676e-31,1.303150368590184e-27,9.801993945818774e-15
1.2409553431492612e-09,0.28110100622762146,3.76,0.0,0.8162798825676143,0.9998545457159936,5.101916216798197e-17,3.1949233004054074e-14,1.1869393433180026e-08,1.1850057271097272e-08,6.748588769517189e-10,5.135463687610334e-16,5.055918270584172e-16,1.9227286796695926e-11,1.9164479902799402e-11,9.433742043872535e-14,9.559794644428485e-14,6.750701292976914e-10,2.170364572756537e-13,7.1666799132902825e-12,6.607877990270036e-14,2.553010774945402e-14,5.7166126207415e-14,3.0929113946931047e-21,6.937287029355588e-20,1.5654198380730076e-15,2.6486969360600344e-19,5.384034648878178e-24,7.142550292817876e-12,3.2188066408457335e-22,2.3413466861580314e-27,1.3217456898879424e-18,3.5015647613956034e-19,0.00014545358935794524,6.883133905907012e-32,2.4140367058616224e-23,7.834153574379095e-23,7.552997274466323e-20,3.4201054317700907e-16,4.518025745102605e-27,5.026132989101248e-35,1.276929450034279e-29,1.7632797348442322e-31,8.379074245683268e-18,2.2795825657642778e-31,5.902907503774435e-31,1.63913610252055e-21,5.3374332357606e-29,1.9599635862213623e-21,1.0565620242616565e-32,3.828285213361981e-22,2.6282093914420363e-16,1.2742605251108318e-25,5.8814275111669e-28,1.2594484918710825e-31,1.3784474587160956e-27,1.003450900774972e-14
1.263939544995656e-09,0.28110100623871004,3.76,0.0,0.8162798823351397,0.9998545215666717,5.407765351554901e-17,3.327602881258275e-14,1.2089231391434084e-08,1.206917246253501e-08,6.873547090959132e-10,5.364126970368263e-16,5.181308489418834e-16,1.9945244364616833e-11,1.98791340950505e-11,9.942767201399451e-14,1.0030935300795008e-13,6.875731161768918e-10,2.251283620457233e-13,7.300333738907008e-12,6.867932453522363e-14,2.6491940618601943e-14,5.930212017941654e-14,3.238643615594126e-21,7.198747094160577e-20,1.6165221359875127e-15,2.7986777319406537e-19,5.688252358107317e-24,7.274839671452017e-12,3.373667136713352e-22,2.5177583621643718e-27,1.3764624426376516e-18,3.5755366842515366e-19,0.00014547772544528214,7.392680874129704e-32,2.5505622811106147e-23,8.278580490543437e-23,7.836832200243898e-20,3.483570521343463e-16,4.858803798790064e-27,5.365221202266547e-35,1.3493887097594912e-29,1.869325683843732e-31,8.765766185526997e-18,2.4101745853178613e-31,6.373937594115778e-31,1.731844962465932e-21,5.639161757483482e-29,2.000155618977262e-21,1.1367868900107273e-32,4.028959028078522e-22,2.72646543270669e-16,1.3462301681515213e-25,6.328805864062216e-28,1.380274281105235e-31,1.4565951777842044e-27,1.0267189899540987e-14
1.286923746842051e-09,0.2811010062497985,3.76,0.0,0.816279882102665,0.999854500173742,5.726206583524433e-17,3.463444540967233e-14,1.2309069379797646e-08,1.2288274423631646e-08,6.998504561384887e-10,5.598176700704317e-16,5.306925236915744e-16,2.067632606267507e-11,2.0606803143175497e-11,1.04693472377977e-13,1.0516626925199104e-13,7.000761047843376e-10,2.333675588526011e-13,7.434038004064077e-12,7.133474583220989e-14,2.7471775903506434e-14,6.147724689514502e-14,3.388706853129114e-21,7.465161726790131e-20,1.6682093356741294e-15,2.954216455498709e-19,6.003716158455945e-24,7.407129032363093e-12,3.533271960791638e-22,2.7038931749367492e-27,1.4323076856596325e-18,3.649526592567872e-19,0.00014549910512699245,7.929986497229845e-32,2.692136689176467e-23,8.739543973284499e-23,8.125956197809668e-20,3.54704254783275e-16,5.2183798371287936e-27,5.719988057859758e-35,1.4245466711489862e-29,1.9798790729068887e-31,9.161950455045151e-18,2.5456391694953935e-31,6.873380119975622e-31,1.8279828511813553e-21,5.952048137259856e-29,2.0403483174730966e-21,1.2214869927752453e-32,4.235979666859574e-22,2.8265245687110507e-16,1.4208541581141342e-25,6.8012111993592825e-28,1.510192164285181e-31,1.5376468259528753e-27,1.0500021510013692e-14
1.3099079486884458e-09,0.281101006260887,3.76,0.0,0.8162798818701902,0.9998544812190054,6.057537708759005e-17,3.602474392302429e-14,1.252890739919509e-08,1.2507363155184637e-08,7.123461199983679e-10,5.837620924839825e-16,5.432753809805848e-16,2.142052990343262e-11,2.1347483455403204e-11,1.1013763272984427e-13,1.1017056813722161e-13,7.125790951937039e-10,2.417540049829754e-13,7.56779362236725e-12,7.404530069677682e-14,2.846962283749593e-14,6.369150398700396e-14,3.543160793301041e-21,7.736539475111638e-20,1.720472213925329e-15,3.115414198396478e-19,6.3306299707626515e-24,7.539418375553675e-12,3.697689830668026e-22,2.9000963888415628e-27,1.4892814286657909e-18,3.723534123906779e-19,0.0001455180466020152,8.496040907197655e-32,2.838851319613065e-23,9.217348880122909e-23,8.420372155468514e-20,3.6105216487179746e-16,5.597421588271159e-27,6.090826352201396e-35,1.5024533289812058e-29,2.09506415505471e-31,9.567644154241334e-18,2.6860656138660758e-31,7.402425062519427e-31,1.9276118697276857e-21,6.276295078371771e-29,2.0805416055100373e-21,1.3108249822246092e-32,4.449411579426163e-22,2.928386799357641e-16,1.4981801485989338e-25,7.29955782018869e-28,1.6497049919501845e-31,1.6216557213888612e-27,1.0732989958428993e-14
1.3350965155884066e-09,0.281101006273039,3.76,0.0,0.8162798816154193,0.9998544629129373,6.435805536393038e-17,3.7585307511936055e-14,1.276982964398078e-08,1.274744902013094e-08,7.260401226860517e-10,6.106233978216431e-16,5.570877295388587e-16,2.2251176634766157e-11,2.2174139485343272e-11,1.1631209962690142e-13,1.1582628626008292e-13,7.262812225048131e-10,2.5111383651987925e-13,7.714437512226742e-12,7.707944217240396e-14,2.958386755602289e-14,6.616306258490677e-14,3.717541364556888e-21,8.039654737467319e-20,1.7783979012589824e-15,3.2986910361299153e-19,6.702288941342946e-24,7.684395282982914e-12,3.8834857103097852e-22,3.1270962303645872e-27,1.5530154423715788e-18,3.80465944532329e-19,0.00014553633812133484,9.150595814235363e-32,3.005648672332122e-23,9.76068223011587e-23,8.749105942515428e-20,3.680097180357868e-16,6.035976604063058e-27,6.516155202375569e-35,1.591047918002552e-29,2.2267657345127876e-31,1.0023187242018906e-17,2.8457645286583992e-31,8.017652874648379e-31,2.040879108124251e-21,6.644927292085118e-29,2.1245903685138123e-21,1.4142538478614675e-32,4.690751182586294e-22,3.0420891996920663e-16,1.5860819009236123e-25,7.876595674446405e-28,1.8142356093359553e-31,1.7171812243180624e-27,1.098844400283285e-14
1.3602850824883674e-09,0.28110100628519114,3.76,0.0,0.8162798813606482,0.9998544468753765,6.830313513131407e-17,3.918481884043324e-14,1.3010751928411447e-08,1.298751899821813e-08,7.397340303313558e-10,6.381344098826462e-16,5.709221706905106e-16,2.3097578235348986e-11,2.3016413186601845e-11,1.2270784832914346e-13,1.216636786203147e-13,7.399833521508913e-10,2.606504091655262e-13,7.861145377132374e-12,8.018044631378381e-14,3.071976720396529e-14,6.868161135041674e-14,3.897345470990634e-21,8.348752889642474e-20,1.8369923352752705e-15,3.4890188859610035e-19,7.08821281282173e-24,7.829372169136072e-12,4.0752351354866e-22,3.3670795037249265e-27,1.6181047998638836e-18,3.885805286382391e-19,0.00014555236111726133,9.842238890343204e-32,3.17884949441575e-23,1.0325010343625334e-22,9.084202716991025e-20,3.7496815544276193e-16,6.499633583882265e-27,6.961778963114212e-35,1.6830697369294612e-29,2.3643518030816467e-31,1.0490190259350193e-17,3.011647886884141e-31,8.671544905866378e-31,2.158495529981363e-21,7.027714113113877e-29,2.1686397649487936e-21,1.5236734766743416e-32,4.939947971281909e-22,3.157957141701841e-16,1.6773486626580673e-25,8.48715451805678e-28,1.991627282281549e-31,1.8163927062878543e-27,1.124403185132054e-14
