Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66)
2.18295435417894e-05,0.48577283378526903,3.76,0.0,0.5696986374335354,0.9640018640889773,0.017756745063989388,0.000278109450847789,0.041017468184415366,0.00021387267387613075,0.01454039073401208,1.1970297711019603e-09,1.3307038423029624e-11,0.0001803367816912565,3.206893548640233e-05,0.013890537452082699,4.39980090705137e-06,0.00014582810565127977,2.439258744520199e-05,0.012653280068908526,0.00020259911674041478,0.01612298237464446,0.004352915215123095,0.0029900696047055458,0.0003426759474470599,2.1904382454867664e-07,0.0035208801946313767,1.2779434782685025e-05,0.002716519252517525,0.0014037054693828983,6.3067240527285284e-09,6.515607424026208e-07,6.7143406760205155e-09,0.0007487539169801061,9.120672925054557e-11,1.0638141287651035e-07,2.998331129617468e-06,6.99041377686352e-05,0.0002523204291627018,2.681669670129984e-10,1.2000159466004067e-12,9.016827803710911e-09,2.4647035293138456e-09,1.1479885724146692e-05,9.269708949018033e-10,6.584634122869274e-05,7.13972133850609e-07
2.214610937034006e-05,0.48581940472296103,3.76,0.0,0.5687216908807184,0.9634024783592462,0.018068271884946512,0.0002782572848412327,0.04173763837720427,0.00021363068989537856,0.014548491982336405,1.1948115287597507e-09,1.3282440550055142e-11,0.00018071629730605094,3.2020266205798245e-05,0.014081130040379131,4.39687925293878e-06,0.00014533825321188344,2.4388804926661092e-05,0.012839735482522124,0.00020296383972788718,0.016450950989999092,0.0044090675063136395,0.0030498813988438065,0.0003487802096115013,2.190088768164219e-07,0.0036422349876549798,1.3060547291800196e-05,0.00278338686123781,0.0014388828441032333,6.440852535365619e-09,6.673281697702855e-07,6.876528881781285e-09,0.0007482883658172667,9.362294140351082e-11,1.092272052714595e-07,3.0775066790223256e-06,7.292345519640862e-05,0.0002535682260180451,2.750518059270495e-10,1.2321487988558718e-12,9.425702543354108e-09,2.5763336346662455e-09,1.163948367555242e-05,9.770668250758269e-10,6.774150507396003e-05,7.322031569426051e-07
2.2462675198890718e-05,0.48586610053934,3.76,0.0,0.5677461462481475,0.9628031319790017,0.0183797756741201,0.0002783957921263577,0.04245933151523487,0.00021339069494772316,0.014555238915209557,1.1926066454845648e-09,1.3257987235054292e-11,0.0001810917969854713,3.1972172228330384e-05,0.014271446902702245,4.394008516310932e-06,0.00014483659447288958,2.4382723490909833e-05,0.013025768646355579,0.00020331887108787587,0.016779134053146252,0.004463992149103429,0.003109230483936544,0.0003548597143530735,2.1895340353283856e-07,0.0037651355925786925,1.3340333760954002e-05,0.002850655697488236,0.0014741357232323287,6.57412796778617e-09,6.831719815065097e-07,7.0394997998170945e-09,0.0007478228451979719,9.604745544211125e-11,1.1208823799197457e-07,3.1572037341723155e-06,7.601774446452834e-05,0.0002547515691248525,2.819730535133422e-10,1.264386798071527e-12,9.845676458176562e-09,2.690982075752848e-09,1.1795671203502663e-05,1.028882080502223e-09,6.964913595351754e-05,7.504986632214263e-07
2.2779241027441376e-05,0.4859129189038415,3.76,0.0,0.5667720161214433,0.9622038537968465,0.018691241643035542,0.0002785256180210468,0.04318249029549823,0.00021315258450264941,0.014560714359954782,1.1904145328489088e-09,1.3233672168048326e-11,0.00018146353192783038,3.192462529244424e-05,0.014461490435086627,4.391185142962775e-06,0.00014432412701650716,2.4374488051068178e-05,0.01321137537499202,0.00020366486023810744,0.017107503129089305,0.004517700955570311,0.003168106313789766,0.00036091326935214056,2.1887869905854197e-07,0.003889547771745798,1.3618745983029994e-05,0.002918315669383348,0.0015094557003725703,6.7065282064827115e-09,6.990894866394499e-07,7.203225827896817e-09,0.0007473573775305588,9.847958098747386e-11,1.1496390063087873e-07,3.2374062018459518e-06,7.918719919895403e-05,0.00025587284344333674,2.8892918102183334e-10,1.2967228183227174e-12,1.0276820930889608e-08,2.8086677177880675e-09,1.1948480317580285e-05,1.08243570843837e-09,7.156879778734052e-05,7.688545521271103e-07
2.3095806855992035e-05,0.4859598574457584,3.76,0.0,0.5657993118425548,0.9616046708619307,0.019002655858644524,0.00027864736792973944,0.04390705910197,0.00021291625997794524,0.014564996362281478,1.1882346362416227e-09,1.3209489402081779e-11,0.00018183173966851963,3.1877598725816565e-05,0.014651262933165201,4.3884058228419655e-06,0.00014380178771369152,2.4364235052988896e-05,0.013396551801950245,0.0002040024185558262,0.01743603159825016,0.004570206712481669,0.0032264993707476004,0.00036693976255048125,2.1878598208172695e-07,0.004015437634246321,1.3895740319222246e-05,0.00298635691412924,0.0015448347103281194,6.838033432771596e-09,7.1507805922073e-07,7.3676800300379836e-09,0.000746891983825635,1.0091865089333647e-10,1.1785360611170926e-07,3.3180984592834923e-06,8.243199493984374e-05,0.00025693437725430327,2.959187062693227e-10,1.3291501036621868e-12,1.0719205385604297e-08,2.9294088934264943e-09,1.20979460663623e-05,1.1377461489379714e-09,7.350007474958768e-05,7.872669103281643e-07
2.3412372684542693e-05,0.4860069137605619,3.76,0.0,0.5648280435910799,0.9610056085265737,0.019314005194133548,0.0002787616097619826,0.04463298395667839,0.00021268162841188995,0.014568158442085807,1.1860664329851408e-09,1.3185433332916428e-11,0.000182196644727992,3.183106735653264e-05,0.01484076659750967,4.385667474927225e-06,0.00014327045617631653,2.4352092934349943e-05,0.013581294360939973,0.00020433212140685288,0.017764694549580233,0.004621523083766072,0.003284401103712552,0.00037293816053848356,2.1867639972647844e-07,0.004142771662175245,1.41712773935695e-05,0.003054769789969821,0.0015802650143236054,6.9686259936090315e-09,7.311351360679792e-07,7.532836113413774e-09,0.0007464266837757898,1.0336402055476967e-10,1.2075678968934668e-07,3.3992653406273535e-06,8.575228998240411e-05,0.00025793844079829314,3.0294019225861683e-10,1.3616622475892396e-12,1.1172897382959711e-08,3.0532234288648176e-09,1.2244106225086246e-05,1.194831251654452e-09,7.544257076045443e-05,8.057320026015501e-07
2.3728938513093352e-05,0.48605408541582545,3.76,0.0,0.563858220460706,0.960406690543501,0.019625277282547555,0.0002788688762043279,0.0453602124717901,0.0002124486021513932,0.014570269837873262,1.183909430544165e-09,1.3161498679725432e-11,0.00018255845923976225,3.178500742876674e-05,0.015030003538679856,4.3829672329278415e-06,0.00014273095804213736,2.4338182562895e-05,0.01376559976810132,0.00020465451008656475,0.01809346867945023,0.004671664519044451,0.0033418038691406223,0.0003789075067351997,2.1855103147378152e-07,0.004271516734183531,1.4445321803733592e-05,0.0031235448685522998,0.0016157391857048607,7.09829025108278e-09,7.472582146222106e-07,7.698668406434274e-09,0.0007459614958311229,1.0581506722386667e-10,1.2367290797625948e-07,3.4808921234055512e-06,8.914822617731484e-05,0.0002588872452462286,3.099922458073029e-10,1.3942531733224388e-12,1.1637962709700464e-08,3.1801286683878137e-09,1.238700100372941e-05,1.25370829281307e-09,7.739590896558397e-05,8.242462629950677e-07
2.404550434164401e-05,0.48610136995676745,3.76,0.0,0.562889850531042,0.9598079391579366,0.019936460473070017,0.00027896966685502937,0.0460886938027699,0.00021221709855559538,0.014571395740014485,1.1817631648234602e-09,1.3137680466757199e-11,0.00018291738355772085,3.173939652280422e-05,0.015218975781996217,4.3803024317719835e-06,0.00014218406809648972,2.4322617654251694e-05,0.013949465005188932,0.0002049700936741952,0.01842233219605969,0.00472064616794707,0.0033987008749445866,0.0003848469193909212,2.1841089289919735e-07,0.004401640146494087,1.4717841847684358e-05,0.0031926729276882736,0.0016512500961319673,7.227012440381358e-09,7.634448509136848e-07,7.865151837936905e-09,0.0007454964372707778,1.0827118933443735e-10,1.2660143799621973e-07,3.5629645151006493e-06,9.261992969185305e-05,0.00025978294196976056,3.1707351618989524e-10,1.426917114893623e-12,1.211446546289475e-08,3.310141497413762e-09,1.2526672774558142e-05,1.314393992259014e-09,7.935973120638918e-05,8.428062862883962e-07
2.436207017019467e-05,0.48614876491142844,3.76,0.0,0.561922940935097,0.9592093751947783,0.0202475437898102,0.00027906445023032805,0.046818378602654386,0.00021198703971439357,0.014571597513087951,1.1796271985517583e-09,1.3113974005934923e-11,0.00018327360684211838,3.16942134792358e-05,0.01540768527204937,4.377670594850431e-06,0.00014163051323523137,2.4305505169829042e-05,0.014132887303661126,0.00020527935080222936,0.018751264729113034,0.004768483799946809,0.0034550861272284587,0.0003907555894399901,2.182569392317974e-07,0.004533109631546011,1.4988809265770247e-05,0.0032621449444876233,0.001686790902270191,7.354780535946343e-09,7.796926576300634e-07,8.032261917422542e-09,0.0007450315242706546,1.1073180583737891e-10,1.2954187626677587e-07,3.6454686398380255e-06,9.616751173293091e-05,0.0002606276220820126,3.2418269379632417e-10,1.459648599070128e-12,1.260246812897786e-08,3.4432783640955514e-09,1.266316581820296e-05,1.3769045304992525e-09,8.133369748426715e-05,8.614088197627129e-07
2.4678635998745327e-05,0.48619626779549646,3.76,0.0,0.5609574979226476,0.9586110181410785,0.020558516892957093,0.0002791536656498673,0.04754921897746704,0.00021175835218135067,0.01457093290759641,1.1775011197484448e-09,1.3090374880356892e-11,0.00018362730762377675,3.1649438327154387e-05,0.015596133876960048,4.375069421981985e-06,0.00014107097527384977,2.4286945695351928e-05,0.014315864129635135,0.0002055827313428457,0.019080247244514525,0.004815193729443786,0.0035109543797684126,0.00039663277822959774,2.1809006873943763e-07,0.004665893374422629,1.5258198997604108e-05,0.0033319520888432375,0.0017223550329805188,7.481584125482105e-09,7.959993022809117e-07,8.199974716276571e-09,0.0007445667719674768,1.1319635554810382e-10,1.3249373791163059e-07,3.728391025224573e-06,9.979106923332142e-05,0.00026142331622155886,3.3131850880951373e-10,1.4924424281053792e-12,1.310203165786498e-08,3.579555299548477e-09,1.2796526087277285e-05,1.4412555656649424e-09,8.331748542136194e-05,8.80050755285956e-07
2.4995201827295985e-05,0.4862438761167962,3.76,0.0,0.5599935269197275,0.9580128862240523,0.02086937004216665,0.0002792377250082282,0.04828116844279318,0.00021153096672044664,0.01456945626136842,1.175384540269989e-09,1.3066878928663496e-11,0.00018397865434643,3.160505221618828e-05,0.015784323392402246,4.372496778067668e-06,0.00014050609360796333,2.4267033800630355e-05,0.014498393169669386,0.0002058806580135303,0.01940926196384016,0.004860792745841434,0.0035663010861498533,0.0004024778151483819,2.1791112594580191e-07,0.00479996002721171,1.5525988953245336e-05,0.0034020857172454007,0.0017579361770083252,7.607414291528428e-09,8.12362505452892e-07,8.368266849916795e-09,0.0007441021945193853,1.156642965071665e-10,1.3545655580385589e-07,3.8117185893696382e-06,0.0001034906855023919,0.00026217199455440406,3.384797299048124e-10,1.5252936633135147e-12,1.3613215532396466e-08,3.7189879367786027e-09,1.2926800986581552e-05,1.5074622503295353e-09,8.53107897202477e-05,8.987291217191268e-07
2.5628333484397302e-05,0.4863393990866903,3.76,0.0,0.5580700188503613,0.9568173648375842,0.021490680314873313,0.00027939189568529593,0.049748215505709764,0.0002110798447267059,0.014564268249063757,1.1711784378870554e-09,1.302018109296454e-11,0.00018467491197963072,3.1517376943970635e-05,0.016159931997371795,4.367429299949632e-06,0.0001393626592641022,2.4223502941488144e-05,0.01486209966250363,0.00020646171373797848,0.020067322738523394,0.00494872719691335,0.0036754149108245253,0.00041406907617852,2.1752015063542595e-07,0.005071819074071237,1.605669476595045e-05,0.0035432987509037843,0.0018291254901991827,7.856125504527493e-09,8.452497254083193e-07,8.706498204281175e-09,0.0007431736162604698,1.2060827683034243e-10,1.4141327571745857e-07,3.9795388064630815e-06,0.00011111836304253178,0.0002635358839029658,3.5287365021796557e-10,1.591149799248778e-12,1.4670675281610845e-08,4.007380957626141e-09,1.3178290380668876e-05,1.6455007493024398e-09,8.932480838895391e-05,9.361839045050824e-07
2.619815197578849e-05,0.4864257053333948,3.76,0.0,0.5563439353271094,0.9557423251364708,0.022049362700062806,0.0002795166429416734,0.051071912012198906,0.0002106776714407537,0.014557303659166108,1.1674219805378357e-09,1.2978468874647221e-11,0.0001852949941595937,3.143963135650522e-05,0.01649711031640612,4.36294773471356e-06,0.00013832092476921183,2.4180537140825348e-05,0.01518788492486496,0.0002069697487064764,0.02065953233734826,0.005024244830441016,0.0037718008363443684,0.0004243858293869933,2.1713446204808828e-07,0.005320575248125569,1.652869063309435e-05,0.0036714239639189265,0.0018931956569759024,8.07657384158849e-09,8.750198161967714e-07,9.01266370992549e-09,0.0007423386177864732,1.2506439216378958e-10,1.468074427090672e-07,4.131839029992106e-06,0.00011824397170893695,0.00026462112745852555,3.659034586707246e-10,1.650571873386581e-12,1.5662699527059997e-08,4.277876452622682e-09,1.3394577269708739e-05,1.776223960296852e-09,9.296723912762034e-05,9.699905502674139e-07
2.6767970467179677e-05,0.4865123144991883,3.76,0.0,0.554622673397678,0.954668248142295,0.0226075289088809,0.00027963000262570033,0.05239853912862135,0.0002102788084937382,0.014548416370602254,1.1636912161266192e-09,1.2937036419215777e-11,0.00018590966049524704,3.13628978795834e-05,0.016833474180285617,4.358531877618127e-06,0.00013727013354503236,2.4134419581651693e-05,0.015512192115891927,0.0002074655996345393,0.02125161959189619,0.005096439497575874,0.0038664536994937417,0.00043459082697192746,2.1672064341988784e-07,0.005573023003512951,1.699527405970863e-05,0.0038004804983409056,0.001957233474505069,8.293786882277609e-09,9.049399658003578e-07,9.320365736853089e-09,0.0007415043670330033,1.295238808234803e-10,1.5223057048914563e-07,4.28526511045283e-06,0.0001256167454960409,0.0002655819537974691,3.78998060812677e-10,1.7101134099487236e-12,1.6693238141740812e-08,4.558823097280956e-09,1.3601651118532866e-05,1.9131737478794285e-09,9.663647897459958e-05,1.0038745509888193e-06
2.7337788958570864e-05,0.4865992122187748,3.76,0.0,0.5529062415262688,0.9535952034267453,0.02316513969904465,0.00027973358263477544,0.053727871427312966,0.00020988297556352284,0.014537822953836132,1.1599845778653966e-09,1.289586692480366e-11,0.000186519592292147,3.128709940002928e-05,0.01716903189576256,4.354173975610286e-06,0.00013621278185069072,2.408552538292028e-05,0.015835014110710872,0.00020795093419660895,0.021843517158274116,0.00516541868602068,0.0039593668685387546,0.00044468228624850576,2.1628204424636862e-07,0.005828997657220699,1.7456398222759107e-05,0.003930423980965656,0.0020212100864591773,8.507753568822678e-09,9.349985985775523e-07,9.629485517678374e-09,0.000740670918040594,1.3398419839166608e-10,1.5768047500583994e-07,4.439753244578132e-06,0.00013323675163803218,0.0002664277277570783,3.9215150515924826e-10,1.769753097493486e-12,1.7762592603673877e-08,4.850299737134678e-09,1.379981725678275e-05,2.05642232321801e-09,0.0001003312950271593,1.0378226481085668e-06
2.790760744996205e-05,0.486686384358133,3.76,0.0,0.5511946431552903,0.9525232522294192,0.023722159847554693,0.00027982881183382497,0.05505969521498957,0.00020948992051848296,0.014525717019403857,1.1563006575385079e-09,1.2854945287341034e-11,0.00018712540085022227,3.1212166296718677e-05,0.01750379126061507,4.349867308022712e-06,0.00013515108743765374,2.4034189410296327e-05,0.016156345211119843,0.00020842723785890511,0.02243516586311657,0.005231290758383886,0.004050538054722629,0.0004546589360393986,2.158216545045627e-07,0.006088339999533277,1.7912033542988774e-05,0.004061211597850676,0.0020850985475816585,8.718471360005712e-09,9.651845827953613e-07,9.939908836774734e-09,0.0007398383183777868,1.3844295650271976e-10,1.631551010013286e-07,4.595242778028766e-06,0.0001411039554564631,0.0002671672323821366,4.0535814999593013e-10,1.8294713053435644e-12,1.887105317191141e-08,5.1523821751700016e-09,1.3989383544203536e-05,2.206037831504037e-09,0.00010405059214206284,1.0718225245919475e-06
2.847742594135324e-05,0.4867738169545897,3.76,0.0,0.5494878773385208,0.9514524483409625,0.024278557743264543,0.0002799169593148156,0.05639380790319828,0.00020909941651369368,0.014512271575471563,1.1526381888986643e-09,1.2814257922424956e-11,0.00018772763425430422,3.1138035669430374e-05,0.017837759609044657,4.345606062920919e-06,0.00013408701944434202,2.398071046241666e-05,0.016476180986671824,0.00020889583276480908,0.02302651380794364,0.005294164277242477,0.004139968774166433,0.00046451996963078,2.1534214208635163e-07,0.006350896319965295,1.836216527507697e-05,0.004192802018219102,0.002148873667835956,8.925944996028731e-09,9.954872089345205e-07,1.0251525808091157e-08,0.0007390066098271136,1.428979135425423e-10,1.6865251085694627e-07,4.7516760091792545e-06,0.0001492182278004048,0.0002678086896381569,4.186126439602213e-10,1.8892498883019615e-12,2.0018899544869305e-08,5.465143344361053e-09,1.4170658325909015e-05,2.3620846113969205e-09,0.00010779340385348615,1.1058627113761208e-06
2.9047244432744426e-05,0.48686149632212355,3.76,0.0,0.5477859393028383,0.9503828388963994,0.024834305021487656,0.00027999915146966115,0.05773001741375528,0.0002087112593863072,0.014497641154593337,1.1489960327025554e-09,1.2773792605919621e-11,0.00018832678360270746,3.1064650648122714e-05,0.01817094385247678,4.341385227423788e-06,0.00013302232512873524,2.3925355032678402e-05,0.016794518132385958,0.00020935789477182726,0.02361751556775489,0.005354147425407701,0.004227663866901456,0.00047426499931967514,2.148458863952087e-07,0.006616518401026165,1.880679142732035e-05,0.004325155324084169,0.002212511869752046,9.130185437461196e-09,1.0258961696140178e-06,1.0564230669589502e-08,0.0007381758290013145,1.47346965662772e-10,1.7417087448453837e-07,4.908997994015877e-06,0.00015757935174092876,0.00026835978286871064,4.3190990694532656e-10,1.9490720226140462e-12,2.1206401483699865e-08,5.7886534756666056e-09,1.4343948695824682e-05,2.524623439882662e-09,0.00011155888367509895,1.1399325046630233e-06
2.9617062924135613e-05,0.4869494090382253,3.76,0.0,0.546088820947396,0.949314465088583,0.02538937623550072,0.0002800763873484467,0.059068141616973734,0.00020832526531446127,0.014481963732421568,1.1453731634085852e-09,1.2733538331432902e-11,0.0001889232886706818,3.099195977395873e-05,0.018503350516341496,4.337200490105767e-06,0.0001319585537814484,2.386836069759214e-05,0.017111354341293815,0.00020981446884488436,0.024208131473123864,0.005411347509841241,0.004313631067000369,0.0004838940128927737,2.14335008586757e-07,0.006885063484803926,1.924592091279936e-05,0.004458232945000318,0.002275991057974953,9.331208925212495e-09,1.0564015409376265e-06,1.0877921592258453e-08,0.0007373460078975153,1.517881382750378e-10,1.7970846010730053e-07,5.067156364080245e-06,0.00016618702859606306,0.00026882768046240227,4.452451124035585e-10,2.0089220645331945e-12,2.2433819387655937e-08,6.122980258391224e-09,1.4509559025216725e-05,2.6937117619657254e-09,0.00011534629679726323,1.1740218910090175e-06
3.01868814155268e-05,0.4870375419863232,3.76,0.0,0.544396511284387,0.9482473628065448,0.025943748562678674,0.0002801495524344609,0.06040800780172059,0.00020794126870970304,0.014465362450520169,1.1417686572706317e-09,1.2693485181698042e-11,0.00018951754302234234,3.091991644265668e-05,0.01883498577308059,4.333048154376795e-06,0.00013089707800065397,2.3809939165267557e-05,0.0174266881908998,0.00021026648289051454,0.02479832697055148,0.005465870543194717,0.0043978806205870555,0.000493407332263522,2.13811398845632e-07,0.007156394215221762,1.967957191901944e-05,0.004591997597536595,0.002339290500415353,9.529036151111366e-09,1.0869937651547784e-06,1.1192500502416842e-08,0.0007365171743930693,1.5621957832370096e-10,1.8526362564658459e-07,5.226101158073805e-06,0.00017504088332700855,0.000269219060373229,4.586136707502666e-10,2.0687854093428135e-12,2.370140472125164e-08,6.46818894725794e-09,1.4667789732610755e-05,2.8694039055394805e-09,0.0001191550121949999,1.2081214784416401e-06
3.075669990691799e-05,0.4871258823659822,3.76,0.0,0.5427089968294593,0.9471815632082522,0.026497401540767435,0.0002802194308909056,0.0617494521750961,0.00020755912032360967,0.014447947166094028,1.1381816815528762e-09,1.2653624213220606e-11,0.00019010989865040034,3.084847840439152e-05,0.01916585547187526,4.328925061613767e-06,0.00012983911266566575,2.3750279006920152e-05,0.01774051904175479,0.00021071476019057997,0.0253880720508812,0.005517820891969638,0.004480424945815813,0.0005028055744789203,2.1327674076821126e-07,0.007430378560744835,2.010777049939206e-05,0.004726413228793989,0.0024023907198667664,9.723691543744778e-09,1.117663634464218e-06,1.1507872915793975e-08,0.000735689352690445,1.6063954687672236e-10,1.9083481108349045e-07,5.385784662845276e-06,0.00018414046938439993,0.0002695401349814951,4.720112138663531e-10,2.128648375099167e-12,2.5009400412352613e-08,6.8243424690164434e-09,1.4818936259473602e-05,3.0517512813448243e-09,0.0001229844951547831,1.2422224357173756e-06
3.1326518398309175e-05,0.4872144177102473,3.76,0.0,0.5410262619477904,0.9461170932347976,0.027050316830928428,0.0002802867164713798,0.06309231938993715,0.0002071786855525357,0.014429815846024388,1.1346114848550467e-09,1.2613947353743402e-11,0.00019070067019000012,3.077760731739952e-05,0.019495965165442553,4.324828522961612e-06,0.0001287857318628442,2.3689548105212482e-05,0.01805284694680304,0.00021116003057851363,0.025977340738240266,0.005567300983012867,0.0045612783302920274,0.000512089615249965,2.1273253318279352e-07,0.007706889721094701,2.053054935055645e-05,0.004861444963482154,0.0024652733952028293,9.915202652065059e-09,1.1484022758281555e-06,1.1823947782019584e-08,0.0007348625637166248,1.6504641200692054e-10,1.964205315822446e-07,5.546161261576342e-06,0.0001934852730664349,0.0002697966759308583,4.854335805220612e-10,2.1884981103509035e-12,2.6358041262343286e-08,7.191501541733043e-09,1.496328822546243e-05,3.2408025685841123e-09,0.00012683430022214116,1.2763164386392228e-06
3.189633688970036e-05,0.48730313589424595,3.76,0.0,0.539348289160971,0.9450539760720715,0.027602478004603134,0.00028035202234061855,0.06443646209844552,0.00020679984291774406,0.014411055820447213,1.1310573885363397e-09,1.2574447309917833e-11,0.0001912901387341374,3.0707268347593776e-05,0.01982532013422477,4.320756259072579e-06,0.00012773788398525379,2.3627895865770015e-05,0.018363672570369576,0.00021160294049660144,0.026566110633010613,0.005614411061244847,0.004640456661991269,0.0005212605550622489,2.1218010997098982e-07,0.00798580602088045,2.0947946731482826e-05,0.0049970590541972585,0.0025279212713646706,1.010359960013106e-08,1.1792011366878515e-06,1.2140637338127196e-08,0.0007340368254817171,1.6943864243031527e-10,2.0201937090206756e-07,5.7071872927716515e-06,0.00020307471744013204,0.0002699940386882182,4.988768025107297e-10,2.2483224919063355e-12,2.7747554217703953e-08,7.569724736186756e-09,1.5101128741431175e-05,3.4366038867183554e-09,0.00013070406456322758,1.3103956202139338e-06
3.246615538109155e-05,0.48739202514325497,3.76,0.0,0.5376750594184513,0.9439922315645609,0.028153870352086673,0.00028041588987925086,0.06578174053056907,0.00020642248270019565,0.014391744907977387,1.1275187790488782e-09,1.2535117484531052e-11,0.00019187855528084944,3.063742980834113e-05,0.02015392540821336,4.316706346830622e-06,0.00012669640517764305,2.356545519443945e-05,0.018672997115913144,0.00021204406202817515,0.027154362503904444,0.005659248993246238,0.0047179771905723955,0.0005303196878518581,2.1162065771121067e-07,0.008267010792304099,2.136000552587355e-05,0.005133222834631912,0.0025903180774693177,1.0288914615436715e-08,1.2100519715106817e-06,1.2457856970668239e-08,0.0007332121534003701,1.7381480144311018e-10,2.076299756246532e-07,5.8688209187216275e-06,0.00021290816586736389,0.00027013718666415277,5.123370918312472e-10,2.308110042683676e-12,2.9178158607201222e-08,7.95906853789945e-09,1.5232733862437892e-05,3.6391989542128516e-09,0.00013459350173024542,1.3444525264889408e-06
3.3035973872482736e-05,0.48748107403699564,3.76,0.0,0.5360065523371497,0.9429318765858141,0.028704480710779474,0.00028047879650900434,0.06712802209575244,0.0002060465057163254,0.014371952424485322,1.1239951010145674e-09,1.2495951903208448e-11,0.00019246614384135996,3.056806283876789e-05,0.02048178578663322,4.3126771719934635e-06,0.0001256620312946239,2.3502344257579298e-05,0.01898082226168886,0.00021248390098689833,0.02774207992433478,0.005701910111503434,0.004793858316074355,0.0005392684721952914,2.110552313184047e-07,0.008550392248992445,2.1766772440851016e-05,0.0052699046754654455,0.002652448452367899,1.0471181628305292e-08,1.2409468291037723e-06,1.277552508581949e-08,0.0007323885605795297,1.7817354096592826e-10,2.1325105014741505e-07,6.031022001618937e-06,0.00022298492517680517,0.0002702307147496257,5.258108289884996e-10,2.367849877218074e-12,3.065006644341656e-08,8.359587443245362e-09,1.5358372161827527e-05,3.848629234880922e-09,0.0001385023958184906,1.3784800786363157e-06
3.3605792363873923e-05,0.4875702715120241,3.76,0.0,0.5343427464127863,0.9418729253699601,0.029254297311068312,0.00028054116267383717,0.06847518100663931,0.0002056718222233824,0.014351740087006683,1.120485851031524e-09,1.2456945148188683e-11,0.00019305310424096145,3.0499141116405417e-05,0.020808905855705804,4.30866738762302e-06,0.00012463540853493575,2.343866807171029e-05,0.01928715010348533,0.00021292290415561365,0.028329248948405376,0.005742487094232286,0.004868119402076459,0.0005481085049547546,2.1048476834204922e-07,0.008835843352925208,2.2168297309360557e-05,0.005407073942691383,0.0027142978769989358,1.0650435923283597e-08,1.271878040622918e-06,1.3093562986322738e-08,0.0007315660580759597,1.8251359631721242e-10,2.188813517135732e-07,6.193751988536388e-06,0.00023330424852102208,0.00027027887213559057,5.392945516911003e-10,2.4275316272338206e-12,3.216348260605036e-08,8.771333993438125e-09,1.5478304409883856e-05,4.0649340725598515e-09,0.0001424305960016048,1.41247153783976e-06
3.417561085526511e-05,0.4876596068617634,3.76,0.0,0.5326836192062967,0.9408153898084601,0.029803309637895813,0.00028060335811141106,0.06982309792335299,0.00020529835094036672,0.014331162823727256,1.1169905721893613e-09,1.2418092299029182e-11,0.0001936396146489907,3.0430640598894275e-05,0.021135290004701924,4.304675877682988e-06,0.0001236171029044779,2.3374519924948086e-05,0.019591983103647733,0.0002133614657709169,0.028915857822129385,0.0057810698760290685,0.004940780610583035,0.0005568414972952858,2.099101016561326e-07,0.00912326167626011,2.2564632481239003e-05,0.005544700958148616,0.0027758526129066214,1.0826713836183331e-08,1.302838208210147e-06,1.3411894754946047e-08,0.0007307446551267358,1.8683378132473182e-10,2.2451968605706922e-07,6.356973804672869e-06,0.00024386533795420795,0.00027028558430635606,5.527849443674723e-10,2.487145381062752e-12,3.37186049643984e-08,9.194358802213662e-09,1.5592783343935327e-05,4.288150814870779e-09,0.00014637801143015244,1.4464204734730394e-06
3.47454293466563e-05,0.4877490697348816,3.76,0.0,0.5310291475081489,0.9397592797157232,0.030351508306391575,0.0002806657074619811,0.07117165961712373,0.0002049260181706472,0.014310269499678795,1.113508849174271e-09,1.2379388880822383e-11,0.0001942258338573174,3.0362539293137296e-05,0.021460942440465057,4.300701724539247e-06,0.0001226076086401399,2.330998263368729e-05,0.019895324045713515,0.00021379993333236206,0.02950189672607102,0.005817745585284642,0.005011862756241348,0.000565469252965856,2.0933197054737777e-07,0.009412549259554348,2.2955832304377816e-05,0.005682756962063181,0.0028370996463544657,1.1000052497424106e-08,1.33382019420941e-06,1.3730447144123437e-08,0.0007299243593555595,1.9113298334491202e-10,2.3016490385010753e-07,6.520651753224496e-06,0.0002546673467622603,0.00027025447413525313,5.662788289097683e-10,2.546681658653048e-12,3.531562460307503e-08,9.62871064024407e-09,1.5702053517375342e-05,4.518314926827273e-09,0.00015034460647733868,1.4803207364227875e-06
