Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19)
6.96177777353159e-10,0.3098505224698188,3.76,0.0,0.8982676378876331,0.9966027538294249,1.4938711844476584e-12,5.755685635949922e-10,0.00010804104821706594,0.00010770375798802468,1.1390164197267682e-06,1.863956294886149e-12,7.844366825320342e-12,3.3412073682696483e-07,3.3412200553968026e-07,2.7875636496257973e-09,3.393724232349721e-09,1.1365638586488283e-06,3.7974557366235185e-11,1.5776536780062414e-06,7.161526244510249e-10,8.476666676801186e-11,1.2573685923341445e-10,2.5937768858291156e-14,1.0564544134612453e-13,2.472875332479481e-11,3.326989951095922e-14,2.6802076785278533e-16,1.5753193350590398e-06,1.996761378769802e-14,9.863417862918302e-21,5.148126289689692e-12,4.097929694546181e-12,0.003395771875969367,5.56674783749067e-22,2.02839543982781e-16,3.518750992200647e-16,7.739309501814243e-15,8.513616981601583e-10,2.915631164811068e-21,1.1260524088744742e-23,2.5937894151729866e-21,5.455483929592125e-23,1.6658872966876853e-14,4.5325471108396896e-23,2.787313093406766e-26
7.110495277151169e-10,0.3098506506930431,3.76,0.0,0.8982652720297134,0.9965987498239836,1.621525757666978e-12,6.120043739088343e-10,0.00011034882626306865,0.00010999698554785816,1.1634387727282095e-06,1.9518683728047884e-12,8.092857410636605e-12,3.484650986723347e-07,3.48467518480611e-07,2.9695038826893818e-09,3.5770427898451383e-09,1.1608226552805474e-06,3.9545290609161624e-11,1.6114549979874834e-06,7.583676396116838e-10,8.874840281756701e-11,1.3115786981289328e-10,2.70627582021215e-14,1.1052493044108144e-13,2.5479969242741693e-11,3.54471705053422e-14,2.854585039509308e-16,1.6089687675596525e-06,2.087644966484482e-14,1.0656264644229094e-20,5.417805489225734e-12,4.22376216347371e-12,0.0033997370483903476,5.938531800497691e-22,2.1547550405209253e-16,3.7517857609995414e-16,8.245837880792046e-15,8.700130856837538e-10,3.1578258786884592e-21,1.2006868992311742e-23,2.818553394455998e-21,5.971976611324625e-23,1.7744856129812898e-14,4.9394910108154853e-23,3.164451431922198e-26
7.259212780770747e-10,0.3098507789162129,3.76,0.0,0.8982629061733518,0.9965950967637819,1.7571756020258147e-12,6.499408649811032e-10,0.00011265659657377157,0.00011228989835208492,1.1878681637700725e-06,2.0419509310031473e-12,8.342640817055407e-12,3.6310761271275937e-07,3.6311128346411754e-07,3.1591716468331763e-09,3.767195260131617e-09,1.1850812598950245e-06,4.1145134385523225e-11,1.645262643377761e-06,8.02193381942229e-10,9.282773118902119e-11,1.3669301304454951e-10,2.821184385555168e-14,1.155341841279854e-13,2.6234129724943036e-11,3.7717410979679557e-14,3.036336589115056e-16,1.642618094552205e-06,2.180745972772523e-14,1.1493206814519583e-20,5.695002976912132e-12,4.350274295231403e-12,0.0034033509680762635,6.32661624883712e-22,2.286002821962562e-16,3.994994912685822e-16,8.774009433702991e-15,8.886938231358967e-10,3.414230148988937e-21,1.2785511331446148e-23,3.0574642428828553e-21,6.526833006699738e-23,1.8876852030740407e-14,5.373056563377623e-23,3.584238414800057e-26
7.407930284390325e-10,0.3098509071393372,3.76,0.0,0.8982605403183743,0.996591763534425,1.901146588556402e-12,6.894079723469867e-10,0.0001149643591828526,0.00011458249644018087,1.2123047667969137e-06,2.1342077460048057e-12,8.593654330315256e-12,3.7804807711546503e-07,3.780531020733674e-07,3.356725899058291e-09,3.964307472006424e-09,1.2093396809001e-06,4.277393988891807e-11,1.6790767460529873e-06,8.476593132021275e-10,9.700483866373086e-11,1.423422723768652e-10,2.938503921329546e-14,1.2067483860394273e-13,2.6991079958607923e-11,4.008256435444433e-14,3.2256129010431583e-16,1.6762673160837476e-06,2.276076737110885e-14,1.237561124297226e-20,5.979734626182225e-12,4.4774471273811065e-12,0.0034066447494233818,6.731360113303201e-22,2.4222128580878727e-16,4.248604104807373e-16,9.324278669758012e-15,9.074045152941353e-10,3.685336754375538e-21,1.359713875139036e-23,3.311089324799521e-21,7.122219171681706e-23,2.0055800160980324e-14,5.83436624603498e-23,4.0506128369229803e-26
7.556647788009903e-10,0.3098510353624246,3.76,0.0,0.8982581744646061,0.9965887217776819,2.0537710208483638e-12,7.304356123845331e-10,0.0001172721141245912,0.00011687477985176741,1.2367487555535325e-06,2.228642324543082e-12,8.845838200909605e-12,3.932862900012635e-07,3.932927758484837e-07,3.562325490731612e-09,4.16850454603054e-09,1.2335979259799023e-06,4.443155938172161e-11,1.7128974377985556e-06,8.947948680394255e-10,1.012799033995556e-10,1.4810563120598329e-10,3.0582357688241494e-14,1.2594856235140573e-13,2.7750674308318658e-11,4.254457403752682e-14,3.4225644501689766e-16,1.7099164322013406e-06,2.37364960242232e-14,1.3304851602982637e-20,6.2720151216606094e-12,4.6052629516113775e-12,0.0034096467506650996,7.153123087195653e-22,2.5634583465356407e-16,4.512839455130243e-16,9.897100283963526e-15,9.261457665712555e-10,3.971643450519979e-21,1.4442439516457946e-23,3.580006229013921e-21,7.760391398159353e-23,2.1282639101743102e-14,6.324565435882699e-23,4.5678010600396277e-26
7.705365291629481e-10,0.3098511635854837,3.76,0.0,0.8982558086118738,0.9965859456473364,2.215387630861354e-12,7.7305368229096e-10,0.00011957986143386502,0.00011916674862660632,1.2612003036456265e-06,2.325257916373805e-12,9.099135503842913e-12,4.08822049450289e-07,4.0883010629173716e-07,3.7761291675666676e-09,4.379910897908117e-09,1.2578560021589363e-06,4.611784618955687e-11,1.7467248503093206e-06,9.436294539823302e-10,1.0565309546110011e-10,1.5398307287762556e-10,3.180381271183641e-14,1.3135705613742213e-13,2.8512775790445783e-11,4.510538342334555e-14,3.6273416149132455e-16,1.7435654429520611e-06,2.473476915042915e-14,1.4282308030678615e-20,6.571858038233332e-12,4.73370523021789e-12,0.0034123828180201935,7.592265633855177e-22,2.7098116225023175e-16,4.787927538771404e-16,1.0492929163444658e-14,9.449181810158616e-10,4.2736528514811735e-21,1.5322102527823914e-23,3.864802735348183e-21,8.443698811009506e-23,2.255830652435078e-14,6.8448224503508e-23,5.140332756907904e-26
7.854082795249059e-10,0.3098512918085235,3.76,0.0,0.898253442760003,0.996583411586669,2.3863415747329643e-12,8.172920600617397e-10,0.00012188760114614655,0.00012145840280459438,1.2856595845947937e-06,2.4240575264840083e-12,9.35349200504364e-12,4.246551535079873e-07,4.246648948730251e-07,3.998295569607339e-09,4.598650241852517e-09,1.2821139158604912e-06,4.783265469592038e-11,1.7805591151895835e-06,9.941924514333998e-10,1.1012457731975236e-10,1.5997458068911897e-10,3.3049417734469494e-14,1.369020530138476e-13,2.9277255577840866e-11,4.776693589199603e-14,3.84009467961395e-16,1.7772143483829998e-06,2.575571024690607e-14,1.5309366799439465e-20,6.879275914854356e-12,4.8627585181616915e-12,0.0034148765082127226,8.049148992928625e-22,2.861344172413597e-16,5.074095385426935e-16,1.1112220393786563e-14,9.637223623129668e-10,4.591872314660833e-21,1.6236817338999478e-23,4.166076782671022e-21,9.174585995351927e-23,2.3883739190476247e-14,7.396328587443058e-23,5.773057236957086e-26
8.002800298868637e-10,0.3098514200315523,3.76,0.0,0.8982510769088198,0.996581098125648,2.566984428582469e-12,8.631806044722962e-10,0.00012419533329749967,0.0001237497424257578,1.3101267718883745e-06,2.5250439267249064e-12,9.60885603411485e-12,4.407854001912689e-07,4.4079694303554426e-07,4.228983231214549e-09,4.824845593939143e-09,1.3063716729598739e-06,4.9575840336943693e-11,1.8144003639530775e-06,1.0465132136661643e-09,1.1469450432524165e-10,1.6608013789149686e-10,3.431918622585881e-14,1.425853183185058e-13,3.004399253304872e-11,5.0531174808439187e-14,4.060973836902242e-16,1.8108631485412634e-06,2.6799442844346875e-14,1.6387420009719357e-20,7.194280323439438e-12,4.992408390331181e-12,0.0034171492912783282,8.524135185458119e-22,3.0181266474161766e-16,5.371570476694697e-16,1.1755429265394383e-14,9.825589137846039e-10,4.926813829230136e-21,1.7187274169162157e-23,4.4844364383976495e-21,9.955595653174037e-23,2.5259872952400472e-14,7.980298165305997e-23,6.471160364281602e-26
8.151517802488215e-10,0.30985154825457895,3.76,0.0,0.89824871105815,0.9965789856960913,2.757674184310974e-12,9.107491550621593e-10,0.00012650305792457635,0.00012604076753024667,1.3346020390245972e-06,2.628219666896213e-12,9.865178363118872e-12,4.5721258749475074e-07,4.572260522015802e-07,4.46835058105598e-09,5.058619275445157e-09,1.3306292788329262e-06,5.134725959627245e-11,1.8482487280229579e-06,1.100621066824004e-09,1.1936302515034442e-10,1.7229972769164556e-10,3.561313167543902e-14,1.484086496772812e-13,3.081287276838271e-11,5.3400043521730095e-14,4.290129190082513e-16,1.844511843473976e-06,2.7866090506662655e-14,1.7517865293509866e-20,7.516881933175295e-12,5.122641373658694e-12,0.00341922073540487,9.017587017885066e-22,3.180228876692291e-16,5.680580743490548e-16,1.2423011279872297e-14,1.0014284383904407e-09,5.2789939079245964e-21,1.8174163914505927e-23,4.820499869444727e-21,1.0789371288528124e-22,2.66876427532881e-14,8.597968560999653e-23,7.240182078774261e-26
8.300235306107793e-10,0.3098516764776122,3.76,0.0,0.8982463452078199,0.9965770564631963,2.958775245398447e-12,9.60027532121414e-10,0.00012881077506461333,0.00012833147815832918,1.3590855595534465e-06,2.7335870853075875e-12,1.0122412091107147e-11,4.739365133970211e-07,4.7395202377834716e-07,4.716555942098928e-09,5.300092916176251e-09,1.3548867384002475e-06,5.314677000004753e-11,1.8821043387317912e-06,1.1565453099211166e-09,1.2413028221027162e-10,1.7863333325447158e-10,3.6931267592750746e-14,1.5437387700713103e-13,3.1583789231304695e-11,5.637548536428795e-14,4.527710755516763e-16,1.8781604332282792e-06,2.8955776830696913e-14,1.8702105532804593e-20,7.847090570550045e-12,5.253444883766017e-12,0.003421108675400412,9.529868085056208e-22,3.347719880599546e-16,6.001354563557043e-16,1.3115422156421922e-14,1.0203315387284182e-09,5.648933482107354e-21,1.9198178157769193e-23,5.174895314628014e-21,1.1678659920527883e-22,2.8167982627481783e-14,9.250600248369606e-23,8.08603453120416e-26
8.448952809727371e-10,0.3098518047006606,3.76,0.0,0.8982439793576553,0.9965752941719952,3.1706584226981414e-12,1.0110455366792947e-09,0.00013111848475542878,0.00013062187435038572,1.3835775071136288e-06,2.8411483188418036e-12,1.0380512534120726e-11,4.909569758668755e-07,4.90974659163825e-07,4.973757531606234e-09,5.5493874577805204e-09,1.3791440561674944e-06,5.497423011197455e-11,1.9159673273215546e-06,1.2143152148454178e-09,1.2899641205818426e-10,1.8508093770506985e-10,3.827360750783159e-14,1.6048286252000637e-13,3.235664131364296e-11,5.945944365120707e-14,4.773868465013358e-16,1.9118089178513318e-06,3.006862544594928e-14,1.9941548591456542e-20,8.184915275390215e-12,5.384807165835453e-12,0.0034228293662389472,1.0061342772315144e-21,3.5206678836385146e-16,6.334120759063685e-16,1.3833117838260402e-14,1.0392688170353948e-09,6.0371578000041265e-21,2.0260009176091788e-23,5.548261058490576e-21,1.262631482339492e-22,2.970182570081527e-14,9.939476834945451e-23,9.01502084304391e-26
8.597670313346949e-10,0.30985193292373286,3.76,0.0,0.8982416135074818,0.9965736840074104,3.393700930228835e-12,1.0638329504947735e-09,0.0001334261870354191,0.00013291195614690353,1.4080780554659944e-06,2.9509053125430495e-12,1.0639437120400367e-11,5.082737728694791e-07,5.082937597525459e-07,5.240113461135322e-09,5.8066231570494666e-09,1.4034012362621156e-06,5.682949952847004e-11,1.9498378249436323e-06,1.2739600263632137e-09,1.3396154575820014e-10,1.916425241308748e-10,3.964016497160883e-14,1.667375007276702e-13,3.313133448326883e-11,6.265386167960912e-14,5.028752168220235e-16,1.945457297390314e-06,3.12047600143085e-14,2.1237607059845526e-20,8.5303643531704e-12,5.516717239423533e-12,0.0034243976230049337,1.0612376256759007e-21,3.699140327250504e-16,6.679108594297612e-16,1.4576554499058297e-14,1.0582408751878107e-09,6.4441963280160504e-21,2.1360349947344986e-23,5.9412454065494665e-21,1.3635298292829053e-22,3.129010419094505e-14,1.066590509781461e-22,1.0033854501851299e-25
8.746387816966527e-10,0.30985206114683755,3.76,0.0,0.8982392476571253,0.9965722124667068,3.6282863809653002e-12,1.1184195360489995e-09,0.00013573388194355535,0.00013520172358847077,1.432587378523712e-06,3.062859828752708e-12,1.0899145290557808e-11,5.258867023724194e-07,5.259091269412948e-07,5.5157817365403e-09,6.071919589206199e-09,1.4276582824668318e-06,5.871243887387402e-11,1.9837159626588098e-06,1.3355089621255105e-09,1.390258092371764e-10,1.9831807558378122e-10,4.103095355629369e-14,1.7313971844740419e-13,3.3907779936932545e-11,6.596068272803586e-14,5.292511635022589e-16,1.979105571892423e-06,3.2364304229794874e-14,2.2591698011797738e-20,8.883445423843973e-12,5.649164846953571e-12,0.0034258269484409493,1.1183334507735948e-21,3.883203882447843e-16,7.036547773443741e-16,1.5346188549397372e-14,1.077248314702362e-09,6.87058265501939e-21,2.249989415507183e-23,6.3545066619490465e-21,1.470868443799847e-22,3.2933749407700524e-14,1.143121501844099e-22,1.114967940301164e-25
8.895105320586105e-10,0.3098521893699835,3.76,0.0,0.8982368818064108,0.9965708672432426,3.874804782627409e-12,1.1748350365394521e-09,0.0001380415695193804,0.00013749117671577103,1.4571056503795097e-06,3.177013455813898e-12,1.1159598402471896e-11,5.437955623516228e-07,5.438205621346924e-07,5.800920257977063e-09,6.345395651180811e-09,1.4519151982501467e-06,6.062290979572001e-11,2.017601871437288e-06,1.3989912126758116e-09,1.4418932361648145e-10,2.0510757508222326e-10,4.244598685577752e-14,1.7969147480859547e-13,3.46858942730354e-11,6.938185005588226e-14,5.565296557945085e-16,2.0127537414048778e-06,3.354738181831163e-14,2.400524277322389e-20,9.244165467426543e-12,5.7821404056409086e-12,0.0034271296491966883,1.1774584286654948e-21,4.072924462279004e-16,7.406668438453284e-16,1.6142476643248406e-14,1.09629173673669e-09,7.316854399563938e-21,2.367933619216682e-23,6.788713103509161e-21,1.5849661998467686e-22,3.463369175345216e-14,1.22367598164152e-22,1.2370090548649082e-25
9.043822824205683e-10,0.3098523175931791,3.76,0.0,0.898234515955164,0.9965696371205175,4.133652533468197e-12,1.2331091758756745e-09,0.00014034924980300525,0.00013978031556957827,1.481633045330218e-06,3.2933676163650737e-12,1.1420759640684665e-11,5.620001507971056e-07,5.620278667506366e-07,6.095686819911328e-09,6.6271695648729355e-09,1.476171986794159e-06,6.256077496005484e-11,2.0514956821586776e-06,1.4644359414592834e-09,1.4945220552489727e-10,2.1201100561320187e-10,4.3885278486029416e-14,1.8639476126019566e-13,3.5465599183186566e-11,7.291930690286815e-14,5.847256554558591e-16,2.04640180597492e-06,3.475411653740565e-14,2.5479666701965194e-20,9.612530866548569e-12,5.915634962621266e-12,0.0034283169417804694,1.2386493146174722e-21,4.2683672341308224e-16,7.78970116699957e-16,1.6965875684468982e-14,1.115371742090082e-09,7.783553119884511e-21,2.4899371163416027e-23,7.244542965156572e-21,1.706153718540219e-22,3.639086072349735e-14,1.3083915982137332e-22,1.3703155414518245e-25
9.34125783144484e-10,0.30985257403975447,3.76,0.0,0.8982297842503724,0.9965674822123689,4.689953603087028e-12,1.3553521702735305e-09,0.00014496458865692082,0.0001443576506202287,1.5307159028490886e-06,3.532682446076722e-12,1.1945067863878133e-11,5.99295705150669e-07,5.993292900196811e-07,6.714734714759554e-09,7.216080479309104e-09,1.5246851936049032e-06,6.651814374531138e-11,2.1193075324957747e-06,1.6013293520830607e-09,1.602765176934216e-10,2.2615959157537388e-10,4.6836691315504794e-14,2.0026405188121494e-13,3.70294912719761e-11,8.035086201195978e-14,6.4392998788552e-16,2.113697620476833e-06,3.7239052554378635e-14,2.86168724317469e-20,1.0372220504136489e-11,6.184148168053559e-12,0.00343038526738158,1.3673762262805597e-21,4.676676367426877e-16,8.595427292556825e-16,1.8695835513056314e-14,1.1536439041637734e-09,8.780416904977619e-21,2.7464003890810746e-23,8.223835549557265e-21,1.971180991109745e-22,4.008059198476975e-14,1.4908684914410053e-22,1.6742013262299401e-25
9.608949337960082e-10,0.30985280484192906,3.76,0.0,0.8982255257124802,0.996565843004407,5.236898300578798e-12,1.4720252053696668e-09,0.00014911836910003645,0.00014847617776117544,1.5749234290592766e-06,3.755602767780053e-12,1.2419032161354231e-11,6.338710693416742e-07,6.339104526669097e-07,7.3063865492085786e-09,7.775651251048711e-09,1.5683466714831102e-06,7.017210691754784e-11,2.180366533573853e-06,1.7315371104585353e-09,1.7035932370061947e-10,2.392827918231947e-10,4.957606341485196e-14,2.1328528660260534e-13,3.844174268934611e-11,8.745646592716496e-14,7.0050171369424275e-16,2.17426349509987e-06,3.955764453187e-14,3.1662938902249197e-20,1.1082141440640168e-11,6.4275066888349246e-12,0.0034319454997185773,1.4906661950298045e-21,5.064363402124194e-16,9.367062071897689e-16,2.0350107805479298e-14,1.1882199848882232e-09,9.752965117036166e-21,2.9917989076089665e-23,9.186158191598634e-21,2.2375200130671164e-22,4.3606371314667256e-14,1.6707574324025252e-22,1.9953662775558054e-25
9.876640844475323e-10,0.3098530356443991,3.76,0.0,0.898221267170133,0.9965644427615629,5.830246512748003e-12,1.5951816148451966e-09,0.00015327212656586565,0.00015259368729370648,1.619163236202706e-06,3.98566816590293e-12,1.2894793020944618e-11,6.694014533177155e-07,6.694471450415026e-07,7.931682425211237e-09,8.363915138884438e-09,1.6120077759572357e-06,7.391273768315335e-11,2.241453168247549e-06,1.868555610883022e-09,1.80765718447435e-10,2.527748627952624e-10,5.239424531293375e-14,2.2682992798883164e-13,3.985813348371255e-11,9.496906820144455e-14,7.602785315877709e-16,2.2348290304452037e-06,4.195481171266694e-14,3.4928584247860955e-20,1.1816909217252375e-11,6.672432177638504e-12,0.003433265770996703,1.6212249204600937e-21,5.471571008099678e-16,1.0184137598107647e-15,2.2099337448694883e-14,1.2229239228950782e-09,1.0800290163482608e-20,3.251433823748239e-23,1.0229541729204935e-20,2.532539132110555e-22,4.7331979004187926e-14,1.8663758575486753e-22,2.367977680151813e-25
9.999999999999999e-10,0.30985326644721467,3.76,0.0,0.8982193047221194,0.9965638675181306,6.119995231867511e-12,1.6541652029718577e-09,0.0001551862775537101,0.00015449079950872894,1.6395612299783616e-06,4.094094169910937e-12,1.3114596174263737e-11,6.860958994415441e-07,6.861446753841627e-07,8.231412325941268e-09,8.64484422267874e-09,1.632127817253084e-06,7.566547708374737e-11,2.2696129773511225e-06,1.9340364210608106e-09,1.8567032521761508e-10,2.5911648905394817e-10,5.3719485256866656e-14,2.3325134042692554e-13,4.051215008182368e-11,9.857119090246672e-14,7.889280718995007e-16,2.262739078252859e-06,4.308613566693757e-14,3.6509713963510973e-20,1.2163878192307889e-11,6.7858179606811776e-12,0.0034338038262561317,1.6838962999991268e-21,5.665891453065517e-16,1.0576337529649849e-15,2.2938127936491813e-14,1.2389603931451803e-09,1.1309000970089321e-20,3.375984777701858e-23,1.0738831358809464e-20,2.6787998995826596e-22,4.9117584034556995e-14,1.9620603803546614e-22,2.5588335672507872e-25
