Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42)
4.857976255191016e-09,0.2669078667931976,3.76,0.0,0.921501065757002,0.999998693893581,5.362934992616332e-11,4.039372518737003e-09,4.172353328652756e-05,4.10790906738622e-05,6.895284216108997e-07,9.365959654564353e-12,4.306412028762854e-12,6.157875161742419e-07,6.089632426188344e-07,2.6426144203263238e-08,1.787247071788066e-08,6.657865827967449e-07,3.0816288462935425e-10,1.9818718016686408e-07,4.384511467811156e-09,2.415307259104413e-10,4.854755613978471e-10,7.037738085329969e-15,6.373511638407148e-14,1.2474853086735296e-11,2.3407995429256384e-13,2.729811908407738e-16,1.8246355701075061e-07
4.9216679470532834e-09,0.2669078926458804,3.76,0.0,0.9215005066954713,0.9999986683001064,5.643864193615323e-11,4.196306268267685e-09,4.2270849721090745e-05,4.160929118904204e-05,6.9928735518313e-07,9.619712919244863e-12,4.366045844455643e-12,6.316962280543779e-07,6.24606853621987e-07,2.7465086965648873e-08,1.8491119772856358e-08,6.745176270367569e-07,3.156076283569416e-10,2.0119926699562244e-07,4.5494159908941255e-09,2.481766848902341e-10,4.982188883019067e-10,7.249522803488294e-15,6.714388351074133e-14,1.2665443744392321e-11,2.433825391121909e-13,2.8394777650019203e-16,1.8485573398800473e-07
4.985359638915551e-09,0.26690791849977935,3.76,0.0,0.9214999476038752,0.9999986424883976,5.935635411793493e-11,4.357205695931082e-09,4.2818180120690806e-05,4.213927716807789e-05,7.090766591229384e-07,9.876738484436069e-12,4.42571218458019e-12,6.477989465582091e-07,6.404378482905857e-07,2.8530539448042714e-08,1.9121837671755452e-08,6.832487587035987e-07,3.231284916804913e-10,2.0422725977206702e-07,4.718334415534802e-09,2.5491839096260657e-10,5.11125480420268e-10,7.465181347998977e-15,7.068849995099416e-14,1.2856648141723018e-11,2.5292770582250106e-13,2.9520945326951717e-16,1.8724790950504567e-07
5.049051330777818e-09,0.2669079443549093,3.76,0.0,0.9214993884817361,0.9999986164584929,6.238520991954016e-11,4.522117952747019e-09,4.336552476503587e-05,4.266904869760195e-05,7.188968106905013e-07,1.0137054947227311e-11,4.485301554106868e-12,6.640953440722265e-07,6.564558248233545e-07,2.9622816937758154e-08,1.9764659954520564e-08,6.919799790342055e-07,3.3072522650126285e-10,2.0727135111284144e-07,4.891311903638631e-09,2.617562366208653e-10,5.241952685932965e-10,7.684749168361079e-15,7.437261905773747e-14,1.3048377958521046e-11,2.627185424296806e-13,3.067705260084155e-16,1.8964008356178788e-07
5.1127430226400856e-09,0.2669079702112848,3.76,0.0,0.9214988293285766,0.9999985902104297,6.552796410702505e-11,4.6910901084752895e-09,4.391288393421788e-05,4.319860586421224e-05,7.287482872550461e-07,1.0400664092045807e-11,4.5447832072632086e-12,6.805850933241045e-07,6.7266038204759e-07,3.0742234065383585e-08,2.041962112002785e-08,7.00711289263336e-07,3.3839759375310306e-10,2.1033173331778738e-07,5.068393516168689e-09,2.6869059070495146e-10,5.374281836611611e-10,7.908262091783338e-15,7.819994829107366e-14,1.3240573260182733e-11,2.727581357033788e-13,3.1863532231734926e-16,1.9203225615814575e-07
5.176434714502353e-09,0.2669079960689208,3.76,0.0,0.9214982701439195,0.9999985637442466,6.878740088749133e-11,4.864169156332381e-09,4.446025790874026e-05,4.3727948754474096e-05,7.3863156633866e-07,1.0667535142994876e-11,4.604278883742943e-12,6.972678671708809e-07,6.890511193219744e-07,3.18891048426208e-08,2.108675463643155e-08,7.094426906236049e-07,3.4614536259569204e-10,2.1340859838851816e-07,5.249624219094147e-09,2.75721668876349e-10,5.508241564343874e-10,8.13575631977243e-15,8.217424702403728e-14,1.3433331718282998e-11,2.830495712335119e-13,3.3080819239412395e-16,1.944244272940333e-07
5.24012640636462e-09,0.26690802192783164,3.76,0.0,0.921497710927286,0.9999985370599812,7.216633619854344e-11,5.041402006545047e-09,4.500764697019688e-05,4.425707745491745e-05,7.485471262738148e-07,1.0937644221632487e-11,4.663878051720791e-12,7.141433389001682e-07,7.056276367350922e-07,3.306374261155611e-08,2.176609221137819e-08,7.18174184345406e-07,3.5396831128068103e-10,2.165021380036727e-07,5.435048875531078e-09,2.8284965619307157e-10,5.643831177658172e-10,8.367268437623905e-15,8.629933009374279e-14,1.3626786104250138e-11,2.9359593332986624e-13,3.432935093001516e-16,1.9681659696936443e-07
5.303818098226888e-09,0.2669080477880323,3.76,0.0,0.921497151678197,0.999998510157672,7.566762098309095e-11,5.2228354777445116e-09,4.555505140150636e-05,4.478599205203406e-05,7.584954464083036e-07,1.1211010243065166e-11,4.723469828863766e-12,7.312111826187713e-07,7.223895353085271e-07,3.4266459976571305e-08,2.2457663489604635e-08,7.269057716568331e-07,3.618662284112107e-10,2.1961254348534186e-07,5.624712235060632e-09,2.9007491913378164e-10,5.78104998617131e-10,8.602835434741813e-15,9.057907286239158e-14,1.3820892676475885e-11,3.044003049074547e-13,3.5609566993507004e-16,1.9920876518405273e-07
5.367509790089155e-09,0.2669080736495372,3.76,0.0,0.9214965923961724,0.9999984830373572,7.929413993614772e-11,5.4085163007428375e-09,4.6102471486148314e-05,4.531469263227906e-05,7.684770063538617e-07,1.1487661818882843e-11,4.782897956407803e-12,7.484710730552857e-07,7.393364168434143e-07,3.5497568834282943e-08,2.316149684662586e-08,7.35637453783736e-07,3.698389123790352e-10,2.2274000581333508e-07,5.818658938284258e-09,2.9739794962982406e-10,5.919897299992062e-10,8.842494714638918e-15,9.50174101169207e-14,1.4015487277140784e-11,3.1546576755402446e-13,3.692190958497344e-16,2.0160093193801143e-07
5.4312014819514225e-09,0.26690809951236094,3.76,0.0,0.9214960330807332,0.9999984556990745,8.30488058875074e-11,5.598491133380523e-09,4.66499075074422e-05,4.584317928207622e-05,7.78492285315481e-07,1.1767571868090497e-11,4.842266975568641e-12,7.659226849003959e-07,7.564678835563956e-07,3.67573804918096e-08,2.3877620228203377e-08,7.443692319498688e-07,3.7788616904792563e-10,2.2588471568294817e-07,6.016933535277067e-09,3.0481902282404705e-10,6.060372428514611e-10,9.086284082354935e-15,9.961832880502304e-14,1.4210627003333545e-11,3.267954017340667e-13,3.8266823289805777e-16,2.039930972311537e-07
5.49489317381369e-09,0.2669081253765181,3.76,0.0,0.9214954737314001,0.9999984281428624,8.693456210307317e-11,5.792806553987584e-09,4.719735974926234e-05,4.63714520878153e-05,7.885417627846003e-07,1.2050703396250279e-11,4.901727871140007e-12,7.835656931508496e-07,7.737835383019415e-07,3.804620561551765e-08,2.460606038403954e-08,7.531011073768216e-07,3.8600781263998607e-10,2.2904686347986712e-07,6.219580477634897e-09,3.123383386916573e-10,6.202474681250027e-10,9.334241752277182e-15,1.0438587149472003e-13,1.4406448641299443e-11,3.383922866867305e-13,3.964475513959088e-16,2.0638526106339247e-07
5.558584865675957e-09,0.26690815124202316,3.76,0.0,0.9214949143476918,0.9999984003687591,9.095438530714934e-11,5.991509053082106e-09,4.774482849666021e-05,4.689951113584899e-05,7.986259191334221e-07,1.233705515006213e-11,4.961264298855151e-12,8.013997735058692e-07,7.912829848088002e-07,3.936435416569799e-08,2.5346842180160448e-08,7.618330812839361e-07,3.942036668871022e-10,2.3222663924809735e-07,6.426644108290354e-09,3.199562074533005e-10,6.346203368662441e-10,9.586406364186736e-15,1.0932414112443416e-13,1.4602983460365218e-11,3.502595003040305e-13,4.1056154674139435e-16,2.0877742343464047e-07
5.622276557538225e-09,0.2669081771088906,3.76,0.0,0.9214943549291278,0.999998372376803,9.511128598895138e-11,6.194645032730552e-09,4.829231403566004e-05,4.7427356512492744e-05,8.087452354081844e-07,1.2626653362528005e-11,5.020731238390077e-12,8.194246023553323e-07,8.089658276547731e-07,4.0712135391531935e-08,2.6099988798303315e-08,7.705651548882982e-07,4.0247356508900475e-10,2.3542423268733928e-07,6.638168660677538e-09,3.276730648426716e-10,6.491557802026841e-10,9.84281699588421e-15,1.1443730211849232e-13,1.4800142079994913e-11,3.6240011912757747e-13,4.250147401524718e-16,2.1116958434481028e-07
5.685968249400492e-09,0.26690820297713486,3.76,0.0,0.9214937954752264,0.9999983441670321,9.940830609099179e-11,6.402260812999656e-09,4.8839816652569975e-05,4.795498830402726e-05,8.189001926620516e-07,1.291950841056787e-11,5.080057939815019e-12,8.376398564441022e-07,8.268316720536496e-07,4.208985788217558e-08,2.686552247577341e-08,7.792973294048026e-07,4.1081734913283525e-10,2.386398331778193e-07,6.854198266643093e-09,3.354893293646178e-10,6.638537292641925e-10,1.0103513166226534e-14,1.1972957775347985e-13,1.499785714368897e-11,3.7481721844737046e-13,4.3981167907621123e-16,2.1356174379381417e-07
5.749659941262759e-09,0.26690822884677046,3.76,0.0,0.921493235985507,0.9999983157394853,1.0384851720741507e-10,6.614402636727278e-09,4.9387336633681176e-05,4.848240659670013e-05,8.290912716703185e-07,1.3215596610181199e-11,5.139333165362054e-12,8.560452126821011e-07,8.448801237482873e-07,4.349782960498022e-08,2.764346484463358e-08,7.880296060462096e-07,4.1923486872607836e-10,2.4187362979880974e-07,7.0747769623862725e-09,3.4340530408157266e-10,6.787141151492118e-10,1.036853483469381e-14,1.2520524806357987e-13,1.519618137919235e-11,3.875138723689986e-13,4.549569372770846e-16,2.1595390178156433e-07
5.813351633125027e-09,0.26690825471781165,3.76,0.0,0.9214926764594885,0.9999982870942004,1.0843502138484811e-10,6.83111666699958e-09,4.993487426567887e-05,4.900961147672488e-05,8.393189533331252e-07,1.3514890641308832e-11,5.198662727422511e-12,8.746403483406229e-07,8.631107891427566e-07,4.4936357886410104e-08,2.843383650159143e-08,7.96761986023132e-07,4.2772598166199084e-10,2.4512581131906913e-07,7.29994868548846e-09,3.5142124790672764e-10,6.937368689794008e-10,1.0637922407844467e-14,1.3086865143396331e-13,1.5395216255334972e-11,4.00493153770058e-13,4.704551150307626e-16,2.183460583079729e-07
5.877043324987294e-09,0.26690828059027283,3.76,0.0,0.9214921168966892,0.999998258231216,1.1317095343144076e-10,7.052448980842834e-09,5.048242983609974e-05,4.953660303027847e-05,8.495837191116572e-07,1.3817390280933823e-11,5.258025584336919e-12,8.934249413352664e-07,8.815232754675215e-07,4.640574936232854e-08,2.9236656500823422e-08,8.054944705439673e-07,4.3629055469938053e-10,2.483965661724648e-07,7.529757267160009e-09,3.59537512770197e-10,7.089219219562127e-10,1.0911716752740498e-14,1.3672418829977166e-13,1.5594974981711215e-11,4.137581342082106e-13,4.863108396599107e-16,2.2073821337295174e-07
5.9407350168495615e-09,0.2669083064641683,3.76,0.0,0.9214915572966269,0.9999982291505707,1.180594805177449e-10,7.2784455704315916e-09,5.1030003633106935e-05,5.00633813435019e-05,8.598860508071677e-07,1.4123106631807499e-11,5.3173476881705576e-12,9.12398670126545e-07,9.001171907114096e-07,4.790630998749894e-08,3.005194258847833e-08,8.14227060814904e-07,4.4492846335953517e-10,2.516860824625759e-07,7.76424643369747e-09,3.677545085202531e-10,7.242692053327055e-10,1.1189959203580121e-14,1.4277632108333643e-13,1.579541764083048e-11,4.2731188394189335e-13,5.025287659540784e-16,2.231303669764126e-07
6.004426708711829e-09,0.26690833233951256,3.76,0.0,0.9214909976588196,0.9999981998523028,1.2310380102710232e-10,7.509152346273892e-09,5.157759594513226e-05,5.058994650250129e-05,8.702264302138626e-07,1.4432039680688065e-11,5.376607066104664e-12,9.315612135468227e-07,9.188921435124028e-07,4.943834506101022e-08,3.0879711585943366e-08,8.229597580399511e-07,4.536395913925308e-10,2.549945479749692e-07,8.003459810410766e-09,3.760726289507231e-10,7.397786503729007e-10,1.1472691569737015e-14,1.4902957338046743e-13,1.5996525133368334e-11,4.411574719789576e-13,5.191135767035794e-16,2.2552251911826714e-07
6.068118400574096e-09,0.2669083582163196,3.76,0.0,0.9214904379827858,0.9999981703364508,1.283071438431225e-10,7.744615139031246e-09,5.21252070607531e-05,5.1116298593348557e-05,8.806053390020326e-07,1.4744174514163492e-11,5.435851539111005e-12,9.509122507459324e-07,9.378477431281033e-07,5.100215924125752e-08,3.171997952789184e-08,8.316925634209648e-07,4.6242383042277407e-10,2.583221501842908e-07,8.24744092393153e-09,3.844922207910981e-10,7.554501883445309e-10,1.1759956142638065e-14,1.5548852967123494e-13,1.6198330128996346e-11,4.552979661018941e-13,5.360699830870076e-16,2.2791466979842684e-07
6.131810092436364e-09,0.26690838409460366,3.76,0.0,0.9214898782680432,0.9999981406030533,1.3367276870501166e-10,7.984879698367382e-09,5.267283726887045e-05,5.164243770208097e-05,8.910232588923112e-07,1.5059497216108116e-11,5.49512428332307e-12,9.70451461294792e-07,9.569835995032456e-07,5.259805653742961e-08,3.25727614757127e-08,8.404254781576476e-07,4.712810800484654e-10,2.6166907624990534e-07,8.496233200874974e-09,3.9301362287915956e-10,7.71283750547553e-10,1.205179570157606e-14,1.6215783625047098e-13,1.6400877873335806e-11,4.697364328481222e-13,5.534027248976116e-16,2.3030681901680328e-07
6.195501784298631e-09,0.26690840997437904,3.76,0.0,0.9214893185141098,0.9999981106521489,1.3920396695777335e-10,8.229991690838479e-09,5.322048685889703e-05,5.216836391470026e-05,9.014806718366704e-07,1.537800738011035e-11,5.554405241899279e-12,9.90178525291945e-07,9.762993233329916e-07,5.42263402930805e-08,3.343807131301568e-08,8.491585034475274e-07,4.802112481122485e-10,2.6503551300778103e-07,8.749879965272368e-09,4.0163721573521195e-10,7.87279268337042e-10,1.234825352031231e-14,1.690422026285152e-13,1.6604176650792202e-11,4.844759374782713e-13,5.7111657080640855e-16,2.3269896677330778e-07
6.292496457624668e-09,0.2669084493890153,3.76,0.0,0.9214884660008108,0.9999980646228295,1.479528814557034e-10,8.612682149501473e-09,5.405452823230733e-05,5.296887656553453e-05,9.174829897341349e-07,1.5869184893570555e-11,5.644638743090143e-12,1.020580585447499e-06,1.006059465432119e-06,5.67689152852996e-08,3.4779927573105666e-08,8.624580501949422e-07,4.939506946751023e-10,2.702000863586327e-07,9.145576057474197e-09,4.149671234961314e-10,8.11949454492165e-10,1.2808693266839397e-14,1.7995017328211506e-13,1.6915189824445045e-11,5.075076146795779e-13,5.988355366115356e-16,2.3634191304351456e-07
6.389491130950704e-09,0.2669084888071929,3.76,0.0,0.9214876133937999,0.9999980180893033,1.5710537468324505e-10,9.006880892609885e-09,5.488861625213576e-05,5.376889597962284e-05,9.335797185667004e-07,1.6367750252710877e-11,5.7347835850594585e-12,1.0514164402399154e-06,1.036234477951651e-06,5.938836746714901e-08,3.615090887228801e-08,8.757578603163549e-07,5.078587961702565e-10,2.754109978626663e-07,9.552782884771099e-09,4.285363805580315e-10,8.36994839808197e-10,1.3280102044831825e-14,1.913851306296059e-13,1.7227917007034665e-11,5.312553674448174e-13,6.274665568800949e-16,2.399848559228912e-07
6.486485804276741e-09,0.2669085282289616,3.76,0.0,0.9214867606913738,0.999997971051707,1.6667348689029094e-10,9.41274811226713e-09,5.57227519442399e-05,5.456842246023725e-05,9.49772560514949e-07,1.6873684807962492e-11,5.824849871739407e-12,1.0826849655830975e-06,1.0668229950932922e-06,6.208575943850331e-08,3.7551051780021216e-08,8.890579380122561e-07,5.219353329355286e-10,2.8066890313320475e-07,9.971652110261349e-09,4.42346397168078e-10,8.62415182229354e-10,1.3762639559864039e-14,2.0336456399129187e-13,1.754238454116623e-11,5.557300048681382e-13,6.570268734838871e-16,2.436277954111241e-07
6.583480477602777e-09,0.2669085676543709,3.76,0.0,0.9214859078918298,0.9999979235101776,1.766694239060337e-10,9.830443564852705e-09,5.655693633557716e-05,5.5367456310462506e-05,9.660632173900382e-07,1.7386966237639132e-11,5.914865035630448e-12,1.1143850396636303e-06,1.0978236547131367e-06,6.486215031630506e-08,3.898038828058895e-08,9.023582874715818e-07,5.361801264635684e-10,2.859744560881261e-07,1.0402334859893048e-08,4.563985821903198e-10,8.882102398596874e-10,1.4256468385147578e-14,2.1590631309198836e-13,1.785864555785972e-11,5.809423293478436e-13,6.875338942585137e-16,2.472707315078993e-07
6.680475150928814e-09,0.2669086070834702,3.76,0.0,0.921485054993465,0.9999978754648519,1.8710555742033666e-10,1.0260126569895014e-08,5.739117045416552e-05,5.616599783319536e-05,9.824533905909453e-07,1.7907574768576942e-11,6.004844710364093e-12,1.1465155430042643e-06,1.1292350983514043e-06,6.771859572835887e-08,4.043894580613319e-08,9.15658912871712e-07,5.505930390791569e-10,2.913283089457156e-07,1.084498172134273e-08,4.70694377961288e-10,9.143797709751299e-10,1.4761754032316414e-14,2.2902857380260383e-13,1.8176745180908462e-11,6.069031365695276e-13,7.190051963606025e-16,2.5091366421290323e-07
6.777469824254851e-09,0.26690864651630886,3.76,0.0,0.9214842019945773,0.9999978269158674,1.979944243761178e-10,1.070195601131119e-08,5.8225455328925e-05,5.69640473311449e-05,9.98944780950361e-07,1.843549376871853e-11,6.0947899556256974e-12,1.1790753584585816e-06,1.1610559712217844e-06,7.065614782590851e-08,4.192674740779749e-08,9.289598183785033e-07,5.651739733070988e-10,2.967311122296851e-07,1.1299742745818582e-08,4.852352593258429e-10,9.40923534024736e-10,1.527866501290234e-14,2.4274990218940763e-13,1.8496721462900825e-11,6.336232155230227e-13,7.514585291586181e-16,2.545565935258223e-07
6.971459170906925e-09,0.26690872539340027,3.76,0.0,0.9214824956884295,0.9999977283074708,2.2118132973035218e-10,1.1622687566012928e-08,5.9894181465966256e-05,5.8558671462592095e-05,1.0322380124824993e-06,1.9513199639223965e-11,6.27456806134779e-12,1.2454784686903488e-06,1.225920603772525e-06,7.677876336101553e-08,4.499015438147686e-08,9.555624863180224e-07,5.948397133704574e-10,3.076861637202876e-07,1.2246204814713664e-08,5.150583286830009e-10,9.951327905691063e-10,1.634805254459849e-14,2.720658243035897e-13,1.9142432973659768e-11,6.893843111795155e-13,8.19383169662183e-16,2.6184244197415293e-07
7.146049582893791e-09,0.2669087963960615,3.76,0.0,0.9214809596520486,0.9999976378387805,2.4372703210973485e-10,1.2494471809515943e-08,6.139621891049252e-05,5.9992153489072774e-05,1.0625651292953445e-06,2.0507981283768968e-11,6.436210554512298e-12,1.3066983554169185e-06,1.2856855045282317e-06,8.257698651985138e-08,4.784738277047895e-08,9.795058869850488e-07,6.221133381308717e-10,3.1771961199196937e-07,1.3140945487263274e-08,5.427526652332678e-10,1.0451985748998345e-09,1.7352014303177753e-14,3.006926638127811e-13,1.9730308303315407e-11,7.42274105037493e-13,8.840555896913888e-16,2.6839969397358125e-07
7.320639994880657e-09,0.26690886741159636,3.76,0.0,0.9214794232635415,0.9999975457403768,2.6794207305830073e-10,1.3408061644001418e-08,6.289843683209625e-05,6.142404605441812e-05,1.0932465995758684e-06,2.15262044050179e-11,6.597697508660981e-12,1.3692919449062994e-06,1.346756052822788e-06,8.865420044600225e-08,5.079953707722732e-08,1.0034502594606507e-06,6.499316143886646e-10,3.27921699487698e-07,1.4077245256582184e-08,5.712652712215267e-10,1.0964731218200549e-09,1.839640697268983e-14,3.315660202216966e-13,2.0324762719968838e-11,7.977914248471786e-13,9.521940198911795e-16,2.7495693497779653e-07
