Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300)
6.388600111598159e-08,0.2651983694979832,3.76,0.0,0.662918175662481,0.9997168064588984,8.685443543460972e-10,1.1790192213987548e-08,3.969382016859416e-06,3.4799662794910054e-06,2.743719707535838e-07,1.283750169061215e-11,2.7725204191911404e-13,3.6135335902089334e-07,3.093269399081423e-07,9.733596063534615e-08,1.539801963332515e-08,1.619404740872901e-07,1.906300824040657e-09,3.731478186273208e-08,1.2022884436061067e-08,5.835131248748336e-10,7.989292629327694e-10,7.18755496226281e-15,1.7768344920694145e-13,2.700620523193839e-12,5.585669388586066e-13,5.2133308857680954e-17,4.639462590269397e-09,1.279320758537756e-15,1.7501662153684772e-19,1.3764626314585238e-13,1.0860849955675807e-15,0.0002826099845067693,2.6796490455623813e-23,1.3838626980916348e-16,7.969142413671885e-16,9.543659191870102e-15,1.873662467760007e-12,3.5748057708855694e-19,1.856745480547615e-27,2.1427007960593153e-21,1.5415780495924064e-21,8.40252455268878e-15,7.945916435267039e-24,3.957147275585088e-20,8.988423560112217e-15,3.5834667209685484e-21,5.036009827760554e-20,1.9195514705301926e-23
6.619662742106882e-08,0.2651983768570802,3.76,0.0,0.6629180164198798,0.999716770217802,9.952647802111099e-10,1.3027341473685429e-08,4.1189503401475884e-06,3.5917024089489692e-06,2.9263476533693655e-07,1.37227699182468e-11,2.864940077772974e-13,3.8531971681699476e-07,3.2815512830461185e-07,1.0731429045298602e-07,1.6408424129522825e-08,1.6787207824579962e-07,2.0625660739493903e-09,4.0972324741961444e-08,1.3259084528017918e-08,6.386797823282933e-10,8.55503143478062e-10,8.35104510936128e-15,2.0717122264270523e-13,2.8820031772495147e-12,6.201690032538303e-13,5.922732522389753e-17,4.807246851212952e-09,1.4802778078072517e-15,1.9977925589225575e-19,1.4756828596820652e-13,1.13985546251467e-15,0.0002826099742834975,3.102989072911752e-23,1.5660281248406287e-16,9.162502490687542e-16,1.0522498768991456e-14,2.056576045158602e-12,4.130202030773727e-19,2.111985363454343e-27,2.566066670332654e-21,1.854815240780345e-21,1.0203319905528648e-14,9.024684906436427e-24,4.9514987228081886e-20,1.0165347203145071e-14,4.151185507418391e-21,5.44042248176896e-20,2.3225127412646607e-23
6.850725372615605e-08,0.26519838424449477,3.76,0.0,0.6629178563549989,0.9997167329683704,1.1350238508608711e-09,1.4342707639197877e-08,4.269093909438405e-06,3.702530087017218e-06,3.1170784593023503e-07,1.46330801109751e-11,2.9568032581036335e-13,4.098780513925321e-07,3.472954942997509e-07,1.1788703534992114e-07,1.7437960747102976e-08,1.7381101372229137e-07,2.2272061610182846e-09,4.485669732495894e-08,1.4571188663057339e-08,6.974882126627527e-10,9.138556515341631e-10,9.67186962705382e-15,2.404462999175318e-13,3.0715110708735137e-12,6.860539718490716e-13,6.705183967156044e-17,4.975032708209471e-09,1.7072506919211898e-15,2.271846090330373e-19,1.57818876184057e-13,1.1945854798771597e-15,0.00028260996377507425,3.577756497139149e-23,1.7659719664140365e-16,1.0493853775014067e-15,1.1576090017621043e-14,2.252250177251162e-12,4.752067701944641e-19,2.3947519003437823e-27,3.0578803868199576e-21,2.2189218506124527e-21,1.2302544210973517e-14,1.0215529044504569e-23,6.153776799097226e-20,1.145632864916872e-14,4.786293622703572e-21,5.86805476853448e-20,2.7946698687753065e-23
7.081788003124328e-08,0.2651983916606709,3.76,0.0,0.6629176954506281,0.9997166947154301,1.2886295464001708e-09,1.573800416447507e-08,4.419823232209809e-06,3.8124566987872474e-06,3.3160798951409574e-07,1.556802917071313e-11,3.048113277373516e-13,4.35013420914176e-07,3.667311577751778e-07,1.2906370455038362e-07,1.84856309831939e-08,1.7975745726992608e-07,2.4004935375470694e-09,4.8973363596500445e-08,1.5960717227038306e-08,7.600985661404778e-10,9.739722340968524e-10,1.1167591300423056e-14,2.77863273071538e-13,3.2693170200795823e-12,7.563544037380701e-13,7.566100780260767e-17,5.14282054624755e-09,1.9630008450053548e-15,2.574355465548942e-19,1.6839642774515462e-13,1.2502704175506812e-15,0.0002826099529828663,4.108676122063446e-23,1.984895049110826e-16,1.1974994829222896e-15,1.2708828347850013e-14,2.461227561775863e-12,5.446275731281987e-19,2.707460853420244e-27,3.6269894623704524e-21,2.6403333363866625e-21,1.4735766843549578e-14,1.1527463248153087e-23,7.599240759168018e-20,1.2868984198344695e-14,5.494110226777439e-21,6.319946371597907e-20,3.345507530072265e-23
7.312850633633051e-08,0.2651983991060273,3.76,0.0,0.662917533690223,0.9997166554637997,1.4569070707322443e-09,1.7214889172535384e-08,4.571148262516526e-06,3.92148956929179e-06,3.523513044822033e-07,1.6527218510906115e-11,3.1388734332555307e-13,4.607111361967679e-07,3.864458178288578e-07,1.4085328797563204e-07,1.955047042954765e-08,1.8571158114837966e-07,2.5826996234510084e-09,5.332764903269364e-08,1.742913332543195e-08,8.266742421670819e-10,1.0358384629487694e-09,1.2857309029645841e-14,3.1979787060335223e-13,3.475586986666085e-12,8.312018544777241e-13,8.511152417764113e-17,5.310610766417031e-09,2.250520586953361e-15,2.907448903046027e-19,1.7929934361721889e-13,1.3069056741715864e-15,0.00028260994190823534,4.700807629563975e-23,2.224044050898065e-16,1.3618407511355522e-15,1.3925293396075266e-14,2.6840609601595586e-12,6.219051809393187e-19,3.0527208751921078e-27,4.283129091113498e-21,3.1261003154129633e-21,1.754115980005154e-14,1.2970104332907667e-23,9.327813852802729e-20,1.441121187304891e-14,6.2801454613655215e-21,6.797167170038533e-20,3.9855174838257803e-23
7.543913264141774e-08,0.2651984065809589,3.76,0.0,0.6629173710578858,0.9997166152182898,1.6406982911687406e-09,1.877496641916107e-08,4.723078419911314e-06,4.0296359639931915e-06,3.739532517276845e-07,1.7510254012205758e-11,3.2290870040181625e-13,4.869567569456593e-07,4.0642373444270325e-07,1.5326427408906128e-07,2.063154769661653e-08,1.9167355319995168e-07,2.77409423226751e-09,5.792474294522165e-08,1.8977843922181528e-08,8.973817614896279e-10,1.0994400340533413e-09,1.4761748665284298e-14,3.6664738720064434e-13,3.690480293873996e-12,9.107268905052929e-13,9.546265600387418e-17,5.478403785984717e-09,2.573046260404724e-15,3.2733556866790043e-19,1.9052603577841705e-13,1.3644866771243577e-15,0.00028260993055254097,5.359564336561548e-23,2.4847113171318744e-16,1.543727646827576e-15,1.5230249460828608e-14,2.9213132967128187e-12,7.076985081520589e-19,3.433349447940661e-27,5.0369876377597324e-21,3.683930420171953e-21,2.0759557725741887e-14,1.4553705347005754e-23,1.1384535245441457e-19,1.6091189388693952e-14,7.150095314704997e-21,7.300817493551161e-20,4.726277717162594e-23
7.774975894650498e-08,0.26519841408583666,3.76,0.0,0.6629172075383439,0.9997165739837027,1.8408611878260125e-09,2.0419786244139775e-08,4.875622607770986e-06,4.136903089267822e-06,3.9642866505578293e-07,1.85167459785553e-11,3.3187572486362875e-13,5.137360880520037e-07,4.2664971071940555e-07,1.6630466717605057e-07,2.1727963367611547e-08,1.9764353692453956e-07,2.974945053103693e-09,6.276970079070231e-08,2.0608200960256727e-08,9.72390642295245e-10,1.1647627669665452e-09,1.6903355973392802e-14,4.1883108268084976e-13,3.914149835149372e-12,9.950591036122512e-13,1.0677627441967483e-16,5.646200038451534e-09,2.9340716487800464e-15,3.6744075658062443e-19,2.0207492521806923e-13,1.4230088825471453e-15,0.0002826099189171412,6.090732543399269e-23,2.7682346083560634e-16,1.7445508272881687e-15,1.6628645705587062e-14,3.1735577368486498e-12,8.027038682406495e-19,3.852390197442397e-27,5.900275029322103e-21,4.322231641532505e-21,2.443451331191849e-14,1.6289190596390954e-23,1.3820040465882558e-19,1.791737168849355e-14,8.109836232265321e-21,7.83202846210504e-20,5.580535546294749e-23
8.006038525159221e-08,0.26519842162100943,3.76,0.0,0.6629170431169327,0.9997165317648333,2.0582693126843804e-09,2.2150846510147713e-08,5.028789231041825e-06,4.243298092886571e-06,4.19791770941879e-07,1.9546309093678762e-11,3.407887406902345e-13,5.410351759402804e-07,4.4710907567116367e-07,1.7998200407584928e-07,2.2838848985243232e-08,2.0362169155349483e-07,3.1855171844404365e-09,6.786744644564215e-08,2.2321502464157806e-08,1.0518732800961262e-09,1.2317926042660117e-09,1.930639163280175e-14,4.76790550048771e-13,4.146742276343693e-12,1.0843271254672634e-12,1.1911688347582675e-16,5.813999973592178e-09,3.337361660905625e-15,4.1130400569071873e-19,2.1394444193555624e-13,1.482467775335486e-15,0.00028260990700339174,6.900491461591508e-23,3.0759967848098474e-16,1.965775018721604e-15,1.812561614184751e-14,3.441377745493731e-12,9.076560084221216e-19,4.313131677181862e-27,6.885794020883633e-21,5.0501571012882764e-21,2.861234806022239e-14,1.818819191292645e-23,1.6691071236445495e-19,1.989848807269769e-14,9.165419503346564e-21,8.391962399121231e-20,6.562294676862835e-23
8.237101155667944e-08,0.26519842918680425,3.76,0.0,0.6629168777795752,0.9997164885664688,2.2938112581802463e-09,2.396959352937952e-08,5.1825862134211355e-06,4.348828064491437e-06,4.4405620765590994e-07,2.0598562377970596e-11,3.4964806995374426e-13,5.688403049673043e-07,4.677876675428959e-07,1.943033703828833e-07,2.3963366071784932e-08,2.0960817212237786e-07,3.406072715857976e-09,7.322277444748599e-08,2.4118993624636615e-08,1.1360048312855284e-09,1.3005156109969696e-09,2.1997028163576458e-14,5.409900527103376e-13,4.388398251475684e-12,1.1786586421806568e-12,1.3255164691311241e-16,5.981804057478349e-09,3.78696626737407e-15,4.591793650934084e-19,2.2613302493940695e-13,1.5428588691442774e-15,0.0002826098948126459,7.795433707925626e-23,3.409425432174206e-16,2.208940853490697e-15,1.9726479405507014e-14,3.725367126840213e-12,1.0233291247403396e-18,4.8191277213408805e-27,8.007514300292773e-21,5.8776511884327694e-21,3.334219842561863e-14,2.026308620048851e-23,2.006101551947756e-19,2.2043538952116355e-14,1.0323065452388204e-20,8.981813307740011e-20,7.686906214507867e-23
8.468163786176667e-08,0.2651984367835274,3.76,0.0,0.6629167115127659,0.9997164443933888,2.54839013520281e-09,2.5877422978029123e-08,5.337021013994155e-06,4.453500036068266e-06,4.692350437764274e-07,2.1673129145782235e-11,3.5845403283012394e-13,5.9713799387198e-07,4.886718176531424e-07,2.0927541613424035e-07,2.5100705179993677e-08,2.1560312954262656e-07,3.6368703540367863e-09,7.884035220225346e-08,2.60018678658966e-08,1.22496310025235e-09,1.3709179741344937e-09,2.5003448684629918e-14,6.119168310073514e-13,4.639252552200055e-12,1.2781804089028063e-12,1.4715041283194942e-16,6.149612772486535e-09,4.287234673744816e-15,5.113314930442903e-19,2.3863912224654145e-13,1.6041777063880508e-15,0.00028260988234625516,8.782586351475732e-23,3.769992432863269e-16,2.475666666804217e-15,2.143673833896371e-14,4.026130046531003e-12,1.1505378565205876e-18,5.374219466196141e-27,9.280649387497233e-21,6.815496988179783e-21,3.867605736494101e-14,2.2527034294794076e-23,2.400047860021286e-19,2.436179225419018e-14,1.1589157461971431e-20,9.602807400494137e-20,8.971163602132012e-23
8.69922641668539e-08,0.26519844441146456,3.76,0.0,0.6629165443035508,0.9997163992503659,2.8229230603724004e-09,2.7875680798721812e-08,5.4921006433445554e-06,4.557320982415651e-06,4.953407961162214e-07,2.2769636963101928e-11,3.6720694761011427e-13,6.25914992275105e-07,5.097483347367326e-07,2.2490437099922873e-07,2.6250084972523873e-08,2.2160671067215464e-07,3.878165089710004e-09,8.472472215923058e-08,2.7971267895521933e-08,1.3189284299474212e-09,1.442986002061552e-09,2.835594739858291e-14,6.90081378347384e-13,4.899434311258255e-12,1.383018264448945e-12,1.6298573634444077e-16,6.3174266172912825e-09,4.842829715802125e-15,5.680357600339937e-19,2.5146119088164763e-13,1.666419858239606e-15,0.0002826098696055688,9.869432499880635e-23,4.159213486893548e-16,2.767650251518837e-15,2.3262079390573823e-14,4.344281037302818e-12,1.2901382593702759e-18,5.9825591408590286e-27,1.0721736276097091e-20,7.87536492832273e-21,4.466881133098436e-14,2.4994021174091917e-23,2.8587886015091235e-19,2.6862779507995295e-14,1.2970235852459346e-20,1.0256203673481285e-19,1.0433401447606837e-22
8.930289047194114e-08,0.2651984520708825,3.76,0.0,0.6629163761395125,0.9997163531421651,3.118340652479873e-09,2.9965664090997554e-08,5.6478316791544105e-06,4.660297821610039e-06,5.223854470787547e-07,2.3887717605624487e-11,3.759071307101234e-13,6.551582772285346e-07,5.310044897738903e-07,2.411960589863076e-07,2.741075132930633e-08,2.276190583848943e-07,4.130207902490332e-09,9.088030395317412e-08,3.00282867373805e-08,1.418083595799181e-09,1.5167061240623344e-09,3.2087031701877236e-14,7.760176872952928e-13,5.169067180163775e-12,1.4932971459430162e-12,1.801329002950965e-16,6.485246106844864e-09,5.4587424621570774e-15,6.295783435918616e-19,2.6459769687666773e-13,1.729580924627041e-15,0.0002826098565919338,1.1063933410839532e-22,4.578647586137942e-16,3.0866705698619427e-15,2.5208371842481394e-14,4.680444989057e-12,1.4430287559822313e-18,6.648635729602978e-27,1.2348717756676746e-20,9.069862563432445e-21,5.137827276373197e-14,2.767889755861279e-23,3.3910119119505663e-19,2.955629163307344e-14,1.4472991641592333e-20,1.0943294516857329e-19,1.2093598193389842e-22
9.161351677702837e-08,0.265198459762029,3.76,0.0,0.6629162070087532,0.9997163060735443,3.4355865379659612e-09,3.214862198994823e-08,5.804220281308465e-06,4.7624374154670525e-06,5.503804614635141e-07,2.502700701720759e-11,3.8455489668305574e-13,6.848550498130262e-07,5.524280012907824e-07,2.5815591268235044e-07,2.8581976482975466e-08,2.33640311639298e-07,4.393245500674828e-09,9.731139651448453e-08,3.217396874774507e-08,1.5226137028788606e-09,1.5920648898303283e-09,3.6231525817877277e-14,8.702834660737613e-13,5.448269501275191e-12,1.6091411034732457e-12,1.9866993413388335e-16,6.653071772344147e-09,6.140307009511109e-15,6.9625631517424555e-19,2.7804711527037263e-13,1.7936565342292264e-15,0.0002826098433066955,1.2374551114197973e-22,5.02989644560057e-16,3.4345894210011704e-15,2.7281666877395107e-14,5.035257124289437e-12,1.6101510640654966e-18,7.377302609021924e-27,1.4181027353437625e-20,1.0412585413516366e-20,5.886520814082594e-14,3.0597422936965956e-23,4.0063184068867563e-19,3.2452374455876455e-14,1.6104260206083167e-20,1.1665406354110287e-19,1.397348256720226e-22
9.39241430821156e-08,0.26519846748513376,3.76,0.0,0.6629160368998791,0.9997162580492536,3.775616865319226e-09,3.442575653311308e-08,5.961272206518052e-06,4.863746569999081e-06,5.793368027386704e-07,2.6187145268711143e-11,3.931505582290665e-13,7.149927317840854e-07,5.740070211168762e-07,2.757889870388476e-07,2.976305818161568e-08,2.3967060554581464e-07,4.667520093306386e-09,1.0402218014780281e-07,3.440931061487636e-08,1.6327060862172813e-09,1.6690489689906274e-09,4.082667585083781e-14,9.734603259932916e-13,5.737154474406807e-12,1.730673314752222e-12,2.1867763102280098e-16,6.820904161185506e-09,6.8932154559844594e-15,7.6837771948138e-19,2.918079301080015e-13,1.8586423444697535e-15,0.0002826098297511969,1.3810271529451665e-22,5.51460389518455e-16,3.813353063505351e-15,2.94881964944636e-14,5.4093629597738486e-12,1.792491100795663e-18,8.173807263956715e-27,1.623967679802099e-20,1.1918168770380919e-20,6.719336165890274e-14,3.3766310057813834e-23,4.715291496520985e-19,3.5561323976552514e-14,1.7871014866005527e-20,1.2423900303159199e-19,1.609664374093767e-22
9.623476938720283e-08,0.2651984752404091,3.76,0.0,0.6629158658019835,0.9997162090740358,4.139399828272476e-09,3.679822351573731e-08,6.118992822480133e-06,4.9642320358691576e-06,6.092649487993623e-07,2.7367776517216282e-11,4.016944262062635e-13,7.455589622651465e-07,5.957301205849402e-07,2.940999727191797e-07,3.0953318877492055e-08,2.4571007143335406e-07,4.953269191963895e-09,1.1101671857947921e-07,3.673526234230818e-08,1.7485502141782026e-09,1.7476451506359391e-09,4.5912256159340236e-14,1.086153940396374e-12,6.0358303181799786e-12,1.8580160997743873e-12,2.4023956325410795e-16,6.988743836908516e-09,7.72353303807978e-15,8.462616465338759e-19,3.058786344409453e-13,1.9245340415093968e-15,0.0002826098159267789,1.5380628063080217e-22,6.034455235242933e-16,4.224993791860371e-15,3.183437228391682e-14,5.8034182553502124e-12,1.991079863245716e-18,9.043823186641764e-27,1.85473459574419e-20,1.360234038221279e-20,7.642947462585069e-14,3.7203270925280056e-23,5.529571190011773e-19,3.8893681407612563e-14,1.978036041142611e-20,1.322017285289619e-19,1.8488645113715053e-22
9.999999999999998e-08,0.26519849084823793,3.76,0.0,0.6629155848473672,0.9997161272425023,4.785627275291701e-09,4.0871329716712804e-08,6.377448431122578e-06,5.126228556981627e-06,6.601414965221788e-07,2.9334643264496586e-11,4.155067349860086e-13,7.962542384960581e-07,6.314087962559163e-07,3.254017354145583e-07,3.291086297350751e-08,2.555715308675005e-07,5.444089908207702e-09,1.2303263522085533e-07,4.07219184233607e-08,1.950141474338204e-09,1.879139796237613e-09,5.536111879453218e-14,1.2918229716774879e-12,6.543773496090962e-12,2.0782881204005924e-12,2.7893020454838353e-16,7.262260434147866e-09,9.259296276532106e-15,9.863820169690268e-19,3.2946728546619613e-13,2.0338361341398977e-15,0.0002826097928268249,1.825445415387127e-22,6.961351875367118e-16,4.971742222780682e-15,3.5973868935869314e-14,6.490013310134958e-12,2.3523082891704e-18,1.0635133861903454e-26,2.2905376278981538e-20,1.6773586973026936e-20,9.360726295987276e-14,4.3427300049088706e-23,7.115686040121155e-19,4.4830531644853106e-14,2.3215973985536606e-20,1.4602388205360212e-19,2.3035040722245937e-22
1.008560219973773e-07,0.26519849084823793,3.76,0.0,0.6629155205978553,0.9997161082897538,4.942153884316393e-09,4.183355178992678e-08,6.436459733059594e-06,5.162758630216773e-06,6.720762288299424e-07,2.978911482358202e-11,4.1862801574008773e-13,8.079286926960101e-07,6.395648625654201e-07,3.3277269531245173e-07,3.33587859604526e-08,2.5781702594870027e-07,5.560116531493291e-09,1.258727438432669e-07,4.1662567714749276e-08,1.9982616924735e-09,1.9096215724320653e-09,5.772709605197177e-14,1.3426351232993123e-12,6.6629635062634715e-12,2.130618470259115e-12,2.883743956522553e-16,7.324447383436123e-09,9.642614473116144e-15,1.020649022407565e-18,3.3494372882733856e-13,2.0590179842559216e-15,0.00028260978747653766,1.8966266542830333e-22,7.186533960774846e-16,5.155474869010938e-15,3.697219808663005e-14,6.6540510591552375e-12,2.4413579978914492e-18,1.102942167853747e-26,2.4009365532744056e-20,1.7575144984474488e-20,9.790760584535317e-14,4.4957549043747027e-23,7.526370629167965e-19,4.6271979180201634e-14,2.4055861485651208e-20,1.4931820825038368e-19,2.4192009401873666e-22
1.0501514934653431e-07,0.2651985050071038,3.76,0.0,0.6629152064317488,0.9997160143791558,5.755809727179225e-09,4.6702061910449814e-08,6.72451323387388e-06,5.3386821551487856e-06,7.320256545888561e-07,3.203491777553545e-11,4.3369419350404815e-13,8.654074179098485e-07,6.794023558772196e-07,3.6993664826797047e-07,3.554877988949523e-08,2.6874589554729346e-07,6.147802990911609e-09,1.4025205905543453e-07,4.641563671056448e-08,2.24461416712723e-09,2.0607836410953477e-09,7.049233348447509e-14,1.6125882829241085e-12,7.261857232599683e-12,2.397042836304621e-12,3.3790698146172105e-16,7.626611477817317e-09,1.1703556734399362e-14,1.2007349023213655e-18,3.6214720252552234e-13,2.183108977171687e-15,0.00028260976096502473,2.2761506095812485e-22,8.361328310115673e-16,6.127549991972089e-15,4.214177856029243e-14,7.494633548707895e-12,2.9134746013142974e-18,1.3134764242495956e-26,3.0041822894527466e-20,2.1943494518338548e-20,1.2107450278139848e-13,5.305307454641191e-23,9.824863015593925e-19,5.378708530896219e-14,2.846520961353158e-20,1.661626503528497e-19,3.054556832221151e-22
