Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401)
0.0002767331391548566,0.4629357967255748,3.76,0.0,0.7892102894073333,0.9989229988572248,0.0009118915145437153,3.457794580104258e-06,0.0001800780505868133,2.5659989947400907e-07,0.00018535745497751316,4.619259183173295e-11,1.4461961405322258e-14,3.8591185645782893e-07,6.889034552940777e-08,8.294724554706589e-05,1.9406828147800024e-09,1.2892911460264005e-05,2.0356818984445497e-05,8.485329843526712e-05,4.932698032728837e-07,0.0008770521744236038,9.37057635111887e-06,2.180188108809465e-05,1.7580648012380742e-07,7.783682616966092e-10,1.150022662338586e-06,8.472234781415525e-09,8.183297588429967e-07,2.359410570177623e-06,1.9599309326354924e-10,1.26914269005213e-10,7.121801936292217e-14,5.902684120478329e-05,9.495837357019364e-15,3.331513397674638e-12,3.4903045952500763e-10,1.9645259115227186e-09,1.4558576601392359e-09,6.76636617781913e-13,6.218562288441112e-19
0.00028157449304271336,0.46293601429296816,3.76,0.0,0.7891736674067523,0.9988908933418852,0.0009420648314469429,3.500411171320995e-06,0.0001836721502349113,2.5659516388459096e-07,0.00018771907316200733,4.619021789007733e-11,1.4461220476627453e-14,3.8802095689609434e-07,6.888891649695274e-08,8.440377136238149e-05,1.9408375717074338e-09,1.3109333040797669e-05,2.061615881221885e-05,8.672191792391208e-05,4.983973215351199e-07,0.0009066849964466555,9.792050050136252e-06,2.2871040774320598e-05,1.8265214146617072e-07,7.882590043936925e-10,1.2248744147683384e-06,8.981415315611037e-09,8.542827403967496e-07,2.475870837437617e-06,2.077671244747889e-10,1.325918312458961e-10,7.439766099819331e-14,5.9024944075853506e-05,9.972006898352594e-15,3.509691421263635e-12,3.657052865748557e-10,2.0778861751612057e-09,1.4747807717034966e-09,7.089423267396258e-13,6.593230870184683e-19
0.0002864158469305701,0.46293623138762646,3.76,0.0,0.7891366567123547,0.9988584207364659,0.0009726032458223755,3.5421265418277168e-06,0.00018728459630340655,2.5659058467405955e-07,0.0001900315245059825,4.61878550966754e-11,1.4460483061290946e-14,3.900877815942959e-07,6.888768015189772e-08,8.586033819571501e-05,1.9410012644703004e-09,1.3324908625605804e-05,2.087006891598926e-05,8.86003104748393e-05,5.034213365480771e-07,0.0009366883188463245,1.0222295356620056e-05,2.3967061445675743e-05,1.8966634990987834e-07,7.979423556326523e-10,1.3030531913488929e-06,9.507367577775214e-09,8.909571009475384e-07,2.595327632341925e-06,2.199284050217827e-10,1.3838689195601065e-10,7.764287618368687e-14,5.902302525536358e-05,1.046092213520978e-14,3.693245932339463e-12,3.8279253954525066e-10,2.1964337995316652e-09,1.4933184580913504e-09,7.420452945512418e-13,6.980899051757956e-19
0.00029125720081842684,0.4629364480125581,3.76,0.0,0.7890992657007319,0.9988255889331369,0.0010034989187958129,3.5829435586825805e-06,0.00019091532470002354,2.565861608728651e-07,0.00019229491405738151,4.618550366683228e-11,1.445974922243803e-14,3.921123879426651e-07,6.888663428949136e-08,8.731694868736631e-05,1.9411737554570732e-09,1.3539621250878044e-05,2.111856079994511e-05,9.048826662286515e-05,5.083420171651123e-07,0.0009670543104614316,1.0661131845421318e-05,2.5089695306108435e-05,1.968519804612595e-07,8.074187739673608e-10,1.3846267968723834e-06,1.0049991138332583e-08,9.283374331861424e-07,2.717758968145803e-06,2.324745637300193e-10,1.4429703758424482e-10,8.095231104198047e-14,5.902108520966574e-05,1.0962515023855163e-14,3.882166880898442e-12,4.0029023377155436e-10,2.3203232283424233e-09,1.5114713077896874e-09,7.7594156527553e-13,7.381552606122555e-19
0.0002960985547062836,0.46293666417179913,3.76,0.0,0.7890615027166896,0.9987924057954551,0.001034744040648336,3.622866062878118e-06,0.00019456425941218776,2.565818913745434e-07,0.00019450940233730688,4.618316378870973e-11,1.4459019014852764e-14,3.9409488242118907e-07,6.888577650991997e-08,8.877360543433213e-05,1.941354899374827e-09,1.3753454729762458e-05,2.1361652104522356e-05,9.23855774441997e-05,5.131596507725043e-07,0.0009977751617064909,1.1108372195141063e-05,2.623867538201071e-05,2.0421192041520653e-07,8.166889514704641e-10,1.4696615981694192e-06,1.0609165304581721e-08,9.664077918933605e-07,2.843140809037201e-06,2.4540276032238666e-10,1.5031976193387783e-10,8.432456027517136e-14,5.901912440342147e-05,1.1476708441242662e-14,4.076439507131466e-12,4.181962131239335e-10,2.449708851175746e-09,1.529240354362689e-09,8.106268503366477e-13,7.795161750325296e-19
0.0003009399085941403,0.4629368798703606,3.76,0.0,0.7890233760644205,0.9987588791499834,0.0010663308390979776,3.6618988199808473e-06,0.00019823131309831628,2.565777749431245e-07,0.00019667520267974175,4.618083562425675e-11,1.4458292485273848e-14,3.960354183290088e-07,6.888510423064235e-08,9.023031098784818e-05,1.9415445438082277e-09,1.3966393645708469e-05,2.1599366312576878e-05,9.429203478884224e-05,5.178746377234569e-07,0.001028843093194,1.1563822763154149e-05,2.7413716699788096e-05,2.117490633037697e-07,8.257538024973126e-10,1.5582224724936976e-06,1.1184750100947881e-08,1.0051517419140005e-06,2.9714471888041973e-06,2.587097082094266e-10,1.564524739460895e-10,8.775817151364512e-14,5.9017143299106286e-05,1.2003416624841447e-14,4.276044510877409e-12,4.3650815643789615e-10,2.5847448482994372e-09,1.546627055760498e-09,8.460965411097446e-13,8.221681681426783e-19
0.00030578126248199705,0.46293709511417536,3.76,0.0,0.7889848939991413,0.998725016778341,0.0010982515871497936,3.7000474704859176e-06,0.00020191638768249682,2.565738102205761e-07,0.0001987925785436545,4.617851931016961e-11,1.4457569672699217e-14,3.979341934839794e-07,6.888461469871126e-08,9.16870678511118e-05,1.94174252977523e-09,1.4178423344475475e-05,2.1831732452444008e-05,9.620743150160724e-05,5.224874857057906e-07,0.0010602503639297724,1.2027284154747724e-05,2.861451746231053e-05,2.194663029401406e-07,8.34614452335494e-10,1.6503727603791834e-06,1.1776587278495833e-08,1.0445524055835074e-06,3.102650329554558e-06,2.7239169795403374e-10,1.6269250541779024e-10,9.125164962683302e-14,5.901514235654003e-05,1.2542545616699028e-14,4.480958229871617e-12,4.552235841257403e-10,2.725585040723124e-09,1.5636332733597006e-09,8.823457218539461e-13,8.661053149559345e-19
0.0003106226163698538,0.46293730991004284,3.76,0.0,0.7889460647191927,0.9986908264096908,0.0011304986105127959,3.73731848011181e-06,0.00020561937494994215,2.5656999573424676e-07,0.00020086184081046028,4.617621495887747e-11,1.4456850608697726e-14,3.9979144790387194e-07,6.888430500303102e-08,9.314387847718477e-05,1.941948692277341e-09,1.4389529924901809e-05,2.20587847993233e-05,9.813156163167965e-05,5.269988040710377e-07,0.0010919892790780237,1.2498551784380162e-05,2.984076021948524e-05,2.2736652758695707e-07,8.432722257946438e-10,1.7461742229157904e-06,1.2384501346625729e-08,1.084592509442138e-06,3.2367207600066875e-06,2.8644462124635816e-10,1.6903711862557495e-10,9.480346098018712e-14,5.901312203244286e-05,1.309399370980406e-14,4.6911528255483435e-12,4.743398649683456e-10,2.872382745791036e-09,1.580261250840114e-09,9.193691829914297e-13,9.113203063047592e-19
0.00031546397025771053,0.462937524265576,3.76,0.0,0.7889068963585985,0.9986563157136642,0.0011630642945840983,3.773719090245327e-06,0.00020934015714077264,2.5656632990427845e-07,0.0002028833450790343,4.61739226595498e-11,1.445613531772655e-14,4.01607461480041e-07,6.888417208650301e-08,9.460074526707316e-05,1.9421628608425345e-09,1.459970022852846e-05,2.2280562576340703e-05,0.00010006422063065097,5.314092981510504e-07,0.0011240521972949056,1.297741642722993e-05,3.1092113028524704e-05,2.354526142753827e-07,8.517286357879241e-10,1.8456870033746549e-06,1.300830062021779e-08,1.1252544300853537e-06,3.373627432903956e-06,3.0086399523265566e-10,1.754835138295988e-10,9.84120376238322e-14,5.901108278001725e-05,1.3657651894916055e-14,4.906596475159171e-12,4.938542230760277e-10,3.025290638569754e-09,1.5965135929963296e-09,9.57161434710526e-13,9.57804512061748e-19
0.00032030532414556727,0.46293773818914724,3.76,0.0,0.788867396980091,0.9986214922937191,0.0011959410910023706,3.809257268731842e-06,0.0002130786075398549,2.5656281105096094e-07,0.00020485748896965933,4.617164247911928e-11,1.445542381745241e-14,4.0338255165368777e-07,6.888421275801611e-08,9.605767056798324e-05,1.9423848600589484e-09,1.4808921828171279e-05,2.2497109656550755e-05,0.00010200520553904066,5.357197635865205e-07,0.001156431537631041,1.3463664759368802e-05,3.2368230599821606e-05,2.437274232988723e-07,8.599853719531101e-10,1.948969593100457e-06,1.3647778275872734e-08,1.1665202390129552e-06,3.5133378411379226e-06,3.156449870506995e-10,1.8202883663340393e-10,1.0207578139960022e-13,5.9009025048555444e-05,1.4233404306142935e-14,5.12725356898633e-12,5.137637449990087e-10,3.184460619254634e-09,1.612393244576236e-09,9.957167208549576e-13,1.005548046585103e-18
0.0003299880319212807,0.46293816477737315,3.76,0.0,0.788787437026295,0.9985509373293052,0.0012625981938746925,3.877781544123315e-06,0.00022060796480323212,2.5655620709936636e-07,0.00020866548023437754,4.616711863769428e-11,1.445401222764997e-14,4.068114055080446e-07,6.88848015006595e-08,9.897170581386947e-05,1.9428516271948566e-09,1.522447278553858e-05,2.291470870282746e-05,0.00010591135020003501,5.44044208982713e-07,0.0012221095001432292,1.4457441815367265e-05,3.499331883143991e-05,2.608545347228963e-07,8.759073975792532e-10,2.167069741142678e-06,1.497287209533049e-08,1.2507905403554215e-06,3.8010332159741523e-06,3.4627089009527267e-10,1.954046166826493e-10,1.0956225038687476e-13,5.900485592402982e-05,1.5420696693022014e-14,5.58404792060749e-12,5.547559822672122e-10,3.5221898352996482e-09,1.643047829093068e-09,1.0750921251516197e-12,1.1047676851083678e-18
0.0003387024689194228,0.4629385473271396,3.76,0.0,0.7887144201917834,0.9984864430584903,0.0013235794289164935,3.936596977603048e-06,0.0002274433775031977,2.565507475622388e-07,0.00021193545524821807,4.616308887973212e-11,1.4452754810644627e-14,4.097612881178749e-07,6.888589069471937e-08,0.00010159456003669995,1.943296655776605e-09,1.5595113925394247e-05,2.3273183816829385e-05,0.00010945335738157333,5.512037448428187e-07,0.0012822272338470434,1.5374887706696107e-05,3.743689588186612e-05,2.7694253438121435e-07,8.895745086196204e-10,2.3768046172990187e-06,1.6216729153545813e-08,1.3285145216766812e-06,4.069195826495496e-06,3.75016153778281e-10,2.077516467868515e-10,1.1647223231491147e-13,5.900104492848085e-05,1.6529334877481732e-14,6.012565196840012e-12,5.929686690314419e-10,3.849066144398122e-09,1.6693981161116042e-09,1.1490768697653967e-12,1.1982497841579215e-18
0.0003474169059175649,0.46293892863668956,3.76,0.0,0.7886404523508178,0.9984210501752764,0.0013854549062331538,3.992770188296721e-06,0.00023433371596392566,2.565457343005117e-07,0.00021505980780941965,4.615909852094272e-11,1.4451509674130506e-14,4.1258499037576277e-07,6.888748778126005e-08,0.00010421763773170219,1.9437641557762204e-09,1.5962520023003134e-05,2.3615575442408927e-05,0.00011301927399971536,5.580551006488822e-07,0.0013432556757434926,1.6312805924411217e-05,3.99548474971397e-05,2.9368517554222417e-07,9.026278528453619e-10,2.5995850948324652e-06,1.750758713737187e-08,1.4079068157703216e-06,4.345882127479284e-06,4.0484448777155947e-10,2.2037305205428684e-10,1.2353513290627382e-13,5.8997180833402774e-05,1.767508925601331e-14,6.457268617298235e-12,6.324108612252988e-10,4.198545885813692e-09,1.6946000205252053e-09,1.225433659357097e-12,1.2956081967175138e-18
0.000356131342915707,0.46293930877554496,3.76,0.0,0.7885655771909486,0.9983547999090598,0.0014481837098806064,4.046367694167091e-06,0.00024127799202409403,2.5654115483008334e-07,0.00021804203253544146,4.6155147283193343e-11,1.445027671783999e-14,4.152854234870221e-07,6.8889570795281e-08,0.00010684095047353508,1.9442529912699953e-09,1.632664323243825e-05,2.394226957442716e-05,0.00011660799430602332,5.646054567904854e-07,0.0014051535531739124,1.726987003653829e-05,4.254482019617769e-05,3.110978884222352e-07,9.150822241753804e-10,2.8356895365880784e-06,1.8843830300314392e-08,1.4888572828046797e-06,4.630864287268998e-06,4.3571825102649974e-10,2.3325111005713846e-10,1.3074104166529304e-13,5.899326607506287e-05,1.8857093179256133e-14,6.91784045986034e-12,6.730615607958049e-10,4.571471776529607e-09,1.7186802969618988e-09,1.3041211805671733e-12,1.3967489329990333e-18
0.0003648457799138491,0.4629396878171026,3.76,0.0,0.7884898372474308,0.9982877324090698,0.0015117259990438346,4.097460006059036e-06,0.00024827516716973894,2.565369961650202e-07,0.000220885863475458,4.615123473628361e-11,1.4449055795702346e-14,4.1786571762103264e-07,6.889211723067882e-08,0.00010946450918962419,1.9447620123640366e-09,1.6687442206921103e-05,2.4253678715946e-05,0.00012021844023884425,5.708625155437525e-07,0.0014678806335667708,1.8244748330355375e-05,4.5204403228372495e-05,3.2919556822470484e-07,9.269534209995958e-10,3.0853776028317207e-06,2.02237655145601e-08,1.5712556961268e-06,4.9239075998125965e-06,4.675980208205804e-10,2.4636804132842917e-10,1.380800190003142e-13,5.8989303025900725e-05,2.0074441547765438e-14,7.393939494163721e-12,7.148989121227434e-10,4.968670059338225e-09,1.7416676740423068e-09,1.38509646785656e-12,1.5015703273724785e-18
0.0003735602169119912,0.4629400658379894,3.76,0.0,0.7884132738426778,0.9982198866862964,0.0015760430650876645,4.1461208754160766e-06,0.0002553241616137597,2.5653324492600384e-07,0.00022359523180619342,4.6147360316004344e-11,1.4447846721330086e-14,4.2032918487101786e-07,6.889510421400313e-08,0.00011208832415327095,1.945290062674073e-09,1.704488177883343e-05,2.455023719776934e-05,0.00012384956312878464,5.768344113084996e-07,0.0015313977870579807,1.9236111168145788e-05,4.793114535370297e-05,3.4799251318699003e-07,9.382580678620995e-10,3.348890227344949e-06,2.1645639638355662e-08,1.6549923445961348e-06,5.224772210788077e-06,5.004429955972725e-10,2.5970611039424526e-10,1.4554215246846882e-13,5.898529399109695e-05,2.1326197912119506e-14,7.885204671176185e-12,7.579003359248717e-10,5.3909490971977516e-09,1.763592517602878e-09,1.4683151643307466e-12,1.6099643021647268e-18
0.0003822746539101333,0.46294044291715336,3.76,0.0,0.788335927038098,0.9981513005671595,0.0016410973770005634,4.192426593715672e-06,0.00026242386277724507,2.565298874357792e-07,0.00022617422622028786,4.614352334154741e-11,1.444664927312159e-14,4.226792844536948e-07,6.889850866322254e-08,0.0001147124049811121,1.9458359861274027e-09,1.7398932632010108e-05,2.483239679520516e-05,0.00012750034508264503,5.825296264149281e-07,0.0015956670371661402,2.0242637670347647e-05,5.072257034250973e-05,3.675023721865637e-07,9.490134485528813e-10,3.626449693734621e-06,2.3107655814762656e-08,1.7399585777078354e-06,5.533214718160228e-06,5.34211372859269e-10,2.7324771766574464e-10,1.5311760790312615e-13,5.8981241205835636e-05,2.261140118016438e-14,8.391258683260356e-12,8.020426580985865e-10,5.8390981856730234e-09,1.7844865143860918e-09,1.5537317725254927e-12,1.7218175913802986e-18
0.0003909890909082754,0.46294081913522106,3.76,0.0,0.7882578355971278,0.9980820106577983,0.0017068526163458622,4.236455343249466e-06,0.00026957313315546674,2.5652690982216527e-07,0.000228627056122886,4.613972303134572e-11,1.444546319940756e-14,4.2491959031743207e-07,6.890230743567944e-08,0.00011733676063438115,1.946398633210322e-09,1.7749570970552873e-05,2.5100622655330914e-05,0.00013116980007488093,5.879569127992127e-07,0.0016606516006179256,2.12630217351119e-05,5.357619118214126e-05,3.8773810160138217e-07,9.592373510540943e-10,3.9182598002069565e-06,2.4607988600417244e-08,1.8260472944278027e-06,5.848989645293909e-06,5.688606998613056e-10,2.869754822274942e-10,1.607966754529254e-13,5.897714683319383e-05,2.3929071864637554e-14,8.911711313595496e-12,8.473022325763756e-10,6.313886570302157e-09,1.8043823775321939e-09,1.641299893477891e-12,1.837012889996028e-18
0.0003997035279064175,0.46294119457381194,3.76,0.0,0.7881790369589331,0.9980120523184849,0.0017732737022067289,4.2782866015229964e-06,0.0002767708175538137,2.565242981090875e-07,0.00023095801771858647,4.6135958518402505e-11,1.4444288223247053e-14,4.270537612171464e-07,6.890647746222625e-08,0.00011996139942378242,1.9469768665793416e-09,1.8096778186552978e-05,2.5355389543743433e-05,0.00013485697475927423,5.931252197308466e-07,0.0017263159167990184,2.2295977394157565e-05,5.648952297316965e-05,4.0871193127046416e-07,9.689479247012195e-10,4.2245061066761295e-06,2.6144797839961597e-08,1.913153375843605e-06,6.171850784527643e-06,6.043481951400684e-10,3.0087231545808326e-10,1.685698105018986e-13,5.8973012962629545e-05,2.5278217865695525e-14,9.446162582597005e-12,8.936550573547709e-10,6.816062663499178e-09,1.8233135747195075e-09,1.7309724524359369e-12,1.9554299316931767e-18
0.0004084179649045596,0.46294156931495206,3.76,0.0,0.7880995672216441,0.9979414596470971,0.0018403268071889426,4.318000600271366e-06,0.0002840157496928844,2.5652203828672664e-07,0.0002331714630174617,4.613222886505041e-11,1.444312404661267e-14,4.290855132611092e-07,6.891099586470255e-08,0.00012258632901751622,1.9475695659636904e-09,1.8440540530202266e-05,2.5597178413933095e-05,0.00013856094902911547,5.980436276476991e-07,0.0017926256678897712,2.3340243526244238e-05,5.9460094532113335e-05,4.3043533906324616e-07,9.781635497007297e-10,4.545356252824281e-06,2.7716241253505532e-08,2.0011740635767693e-06,6.501552412342889e-06,6.406310400500788e-10,3.149214857774682e-10,1.764276696342227e-13,5.8968841609005714e-05,2.6657839820812105e-14,9.994205702386925e-12,9.410768828175287e-10,7.346353446396978e-09,1.8413140789916e-09,1.822701909420953e-12,2.0769465034833426e-18
0.0004171324019027017,0.4629419434405326,3.76,0.0,0.7880194611342081,0.9978702654707808,0.0019079793653412318,4.355677836457358e-06,0.0002913067581887193,2.5652011638618796e-07,0.0002352717717503142,4.612853307601391e-11,1.444197035449331e-14,4.310185949757423e-07,6.891584006116524e-08,0.0001252115564520596,1.948175632492866e-09,1.8780848784894823e-05,2.582647329863152e-05,0.0001422808363487893,6.027212881018334e-07,0.001859547790543307,2.4394587950842642e-05,6.248545872716873e-05,4.529190335512735e-07,9.869027189092649e-10,4.8809603378645665e-06,2.9320485736003812e-08,2.0900092859777454e-06,6.837850378310409e-06,6.776666403958275e-10,3.2910667482545185e-10,1.843611418170617e-13,5.8964634712097e-05,2.8066935974226863e-14,1.0555429766072882e-11,9.895433120156466e-10,7.905464042713082e-09,1.858418142342223e-09,1.916440454092351e-12,2.201439363197396e-18
