Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54)
0.011057200041556766,0.14419075253379987,3.76,0.0,0.5172862167237398,0.9909710926589439,0.008896022149363234,4.6318692024735184e-07,0.00012453870460766965,1.6171493885474331e-09,1.3895640224730373e-05,6.318646582407149e-12,2.937609364655092e-16,8.239015893001156e-09,1.4349887457510292e-09,4.22629876289449e-05,1.2379608535698463e-11,3.48536657535916e-05,5.69815284096897e-05,5.9988536888238615e-05,2.242682863246371e-08,0.008870398614646734,7.157128201427253e-06,6.4982840871615e-05,4.222901183109647e-07,3.6870104777143985e-11,1.5551893083144158e-05,1.2755278715602139e-08,2.399680822507454e-07,2.171059022909211e-06
0.011114879621191986,0.14419076368322672,3.76,0.0,0.5172201625006718,0.990906123059993,0.008960668997674953,4.631170393599157e-07,0.00012536255917165184,1.6171380460700416e-09,1.38927761786738e-05,6.318187547919099e-12,2.9373959538828576e-16,8.238406088158112e-09,1.4348849698693989e-09,4.2482444719983066e-05,1.2379689130060364e-11,3.4943698010605845e-05,5.696605526082295e-05,6.037749439174491e-05,2.2423603012140982e-08,0.008934911057007453,7.171233020503152e-06,6.553246188227855e-05,4.286699459962112e-07,3.6860130335197114e-11,1.5729736419811678e-05,1.285517026013139e-08,2.398015657117361e-07,2.1925878557473656e-06
0.011172559200827206,0.14419077485662898,3.76,0.0,0.5171541272280236,0.9908411725361526,0.00902529811507891,4.630432182911738e-07,0.00012618665668467208,1.6171266994911309e-09,1.3889793486701628e-05,6.317728555739808e-12,2.937182563320511e-16,8.237743439449107e-09,1.4347812231485676e-09,4.2701891060618225e-05,1.2379769722612741e-11,3.503294781660104e-05,5.6950097823638765e-05,6.076627113001268e-05,2.242019877728099e-08,0.008999405713908932,7.18492240991344e-06,6.608178273022462e-05,4.3509293302017496e-07,3.684984278929206e-11,1.5907920431341132e-05,1.2954903694239686e-08,2.396326320924601e-07,2.2141583776849807e-06
0.011230238780462426,0.14419078605332628,3.76,0.0,0.5170881114392584,0.9907762415964191,0.009089908966890216,4.6296561183952647e-07,0.00012701098354983098,1.6171153265884927e-09,1.3886696812145567e-05,6.317269612702072e-12,2.93696919655984e-16,8.237030008814022e-09,1.4346775089716513e-09,4.2921326657533994e-05,1.2379850324108278e-11,3.512142339833497e-05,5.6933675401259285e-05,6.115486477570747e-05,2.241662300021742e-08,0.009063882049957263,7.198203461607009e-06,6.663079433606947e-05,4.4155889421958673e-07,3.683925462807193e-11,1.608643487559375e-05,1.3054479727137468e-08,2.394615382170746e-07,2.2357701856395853e-06
0.011287918360097645,0.14419079727270834,3.76,0.0,0.5170221156476583,0.9907113307303496,0.009154501038423102,4.6288437055548865e-07,0.00012783552646077845,1.617103915039985e-09,1.3883490694949585e-05,6.316810723865805e-12,2.936755854139725e-16,8.236267796393853e-09,1.4345738245128834e-09,4.314075151726921e-05,1.2379930895232552e-11,3.520913289695926e-05,5.6916806749342516e-05,6.15432730933793e-05,2.2412882556552093e-08,0.009128339549793796,7.211083219405716e-06,6.717948796319616e-05,4.480676461173686e-07,3.682837797072441e-11,1.6265269675386254e-05,1.315389908777252e-08,2.392885319109986e-07,2.2574228872661673e-06
0.011345597939732865,0.14419080851414323,3.76,0.0,0.5169561403456747,0.9906464404074722,0.009219073835640466,4.6279963865779324e-07,0.0001286602724182423,1.6170924986647297e-09,1.3880179548135399e-05,6.316351888155358e-12,2.9365425357444485e-16,8.235458715275787e-09,1.4344701668055776e-09,4.3360165646159764e-05,1.2380011418102738e-11,3.5296084358470596e-05,5.6899510021276695e-05,6.193149394237192e-05,2.2408984115854345e-08,0.00919277771874675,7.2235686765533955e-06,6.772785524260572e-05,4.5461900669317224e-07,3.68172245463542e-11,1.6444414927690697e-05,1.3253162504869829e-08,2.391138511613372e-07,2.279116101381631e-06
0.011403277519368085,0.14419081977703593,3.76,0.0,0.5168901860058424,0.9905815710781125,0.009283626884246787,4.627115568163245e-07,0.00012948520871614488,1.6170810762036275e-09,1.3876767638002062e-05,6.3158931093491384e-12,2.936329245303663e-16,8.234604639705394e-09,1.4343665410166738e-09,4.357956905041664e-05,1.2380091932671479e-11,3.538228574038179e-05,5.6881802846786576e-05,6.231952527275564e-05,2.240493414450946e-08,0.00925719608192159,7.235666771374247e-06,6.827588814643253e-05,4.61212795557519e-07,3.680580576541811e-11,1.662386089917475e-05,1.3352270626048271e-08,2.389377248914128e-07,2.300849457433393e-06
0.011460957099003305,0.1441908310607831,3.76,0.0,0.5168242530806975,0.990516723173339,0.009348159729773877,4.6262026297781996e-07,0.00013031032295075361,1.6170696076493982e-09,1.3873259085794625e-05,6.3154343959021125e-12,2.9361159856862146e-16,8.233707408282611e-09,1.4342629487137987e-09,4.379896173614609e-05,1.2380172428839296e-11,3.546774490538289e-05,5.686370230200306e-05,6.270736512538077e-05,2.240073889726399e-08,0.009321594184291368,7.2473843871385395e-06,6.882357899469448e-05,4.678488338251087e-07,3.679413267090912e-11,1.6803598030740443e-05,1.3451224366861376e-08,2.3876037261728254e-07,2.3226225955551898e-06
0.011518636678638524,0.14419084236481464,3.76,0.0,0.5167583420036171,0.9904518971057983,0.009412671936750026,4.625258891073889e-07,0.00013113560300947042,1.6170581145920918e-09,1.3869657909455416e-05,6.3149757477539334e-12,2.935902754602059e-16,8.232768769022729e-09,1.4341593826871006e-09,4.40183437092555e-05,1.2380252841782863e-11,3.555246962546643e-05,5.684522490948331e-05,6.309501162815182e-05,2.2396404443427942e-08,0.009385971589858896,7.2587283487135875e-06,6.937092043766215e-05,4.745269444733613e-07,3.678221592834894e-11,1.6983616933869865e-05,1.3550024601430688e-08,2.3858200504783373e-07,2.3444351664657286e-06
0.011576316258273744,0.1441908536885631,3.76,0.0,0.5166924531892996,0.9903870932701672,0.009477163088226166,4.62428561651143e-07,0.0001319610370682979,1.6170466350724661e-09,1.3865967998218236e-05,6.314517163000967e-12,2.93568955339425e-16,8.231790401175453e-09,1.4340558444014365e-09,4.423771497547168e-05,1.2380333194600198e-11,3.563646758033873e-05,5.68263866630916e-05,6.348246299393432e-05,2.2391936660582982e-08,0.009450327881182668,7.269705420110082e-06,6.991790545483867e-05,4.812469519340218e-07,3.677006588323043e-11,1.716390839060081e-05,1.3648672036188626e-08,2.3840282399699324e-07,2.366286831019873e-06
0.011633995837908964,0.14419086503147494,3.76,0.0,0.5166265870345252,0.9903223120438426,0.009541632785022175,4.623284059435057e-07,0.0001327866135833199,1.6170351243090944e-09,1.3862193091765911e-05,6.3140586506250116e-12,2.935476388147072e-16,8.230773981555416e-09,1.4339523423888654e-09,4.4457075540453834e-05,1.2380413545769296e-11,3.571974636084511e-05,5.680720308741467e-05,6.38697175169295e-05,2.2387341234553607e-08,0.009514662658625333,7.280322302706608e-06,7.046452733304632e-05,4.880086822670635e-07,3.675769259042489e-11,1.7344463350380788e-05,1.37471675166647e-08,2.3822302294180368e-07,2.3881772598057046e-06
0.011691675417544184,0.14419087639300804,3.76,0.0,0.5165607439186904,0.9902575537875098,0.009606080645202823,4.6222554365413613e-07,0.00013361232128872167,1.6170235585410683e-09,1.3858336826531707e-05,6.313600216139461e-12,2.9352632578264506e-16,8.229721126819131e-09,1.4338488707400428e-09,4.467642540972113e-05,1.2380493824428594e-11,3.580231346733019e-05,5.6787689197148973e-05,6.425677357001183e-05,2.2382623673280736e-08,0.009578975539828147,7.2905856354641374e-06,7.10107796599469e-05,4.948119632412077e-07,3.674510574171049e-11,1.7525272929081698e-05,1.3845512140280938e-08,2.38042787199521e-07,2.4101061330639244e-06
0.011749354997179403,0.14419088777264252,3.76,0.0,0.5164949242043918,0.9901928188457217,0.009670506303497514,4.621200889796991e-07,0.00013443814918842031,1.6170120040903752e-09,1.3854402751592447e-05,6.313141853262206e-12,2.9350501586095838e-16,8.22863334380013e-09,1.433745421450286e-09,4.4895764588558336e-05,1.2380573969308916e-11,3.5884176312072226e-05,5.676785950467036e-05,6.464362960236682e-05,2.237778931827994e-08,0.009643266159123427,7.300501991127469e-06,7.155665631715514e-05,5.016566243793245e-07,3.6732314705759194e-11,1.770632840686129e-05,1.3943706725973842e-08,2.3786229418687558e-07,2.4320731405459982e-06
0.011807034576814623,0.1441908991698597,3.76,0.0,0.5164291282379299,0.9901281075473214,0.009734909410802475,4.6201215389568183e-07,0.00013526408655149594,1.6170004572373905e-09,1.3850394271019429e-05,6.31268356542797e-12,2.9348370970169965e-16,8.227512129619755e-09,1.4336420058593248e-09,4.5115093082153683e-05,1.2380654084920634e-11,3.5965342220033316e-05,5.674772809189333e-05,6.503028413720371e-05,2.2372843334701553e-08,0.009707534167040552,7.310077874233027e-06,7.210215147074131e-05,5.085424965748396e-07,3.671932861315059e-11,1.7887621226940258e-05,1.4041751987318576e-08,2.3768171353818932e-07,2.4540779808638293e-06
0.011864714156449843,0.1441909105841518,3.76,0.0,0.5163633563498409,0.990063420205962,0.009799289633656354,4.619018507393231e-07,0.00013609012290903558,1.6169888395193305e-09,1.3846314664501228e-05,6.312225365278702e-12,2.9346240779385966e-16,8.226358990466663e-09,1.4335386285982325e-09,4.5334410895652196e-05,1.2380734191050842e-11,3.6045818429441587e-05,5.672730861021888e-05,6.541673576890472e-05,2.236779072085781e-08,0.009771779229784849,7.319319722063691e-06,7.264725955485928e-05,5.15469412433387e-07,3.670615629326191e-11,1.8069142993716436e-05,1.4139649071317051e-08,2.375012075541067e-07,2.4761203614153167e-06
0.011922393736085063,0.14419092201503442,3.76,0.0,0.5162976088553012,0.9899987571205836,0.009863646653841717,4.6178928385953267e-07,0.00013691624804979146,1.6169772143671103e-09,1.3842167160897663e-05,6.311767246216036e-12,2.934411092002742e-16,8.225175294776558e-09,1.4334352703973277e-09,4.555371803394805e-05,1.238081410653565e-11,3.612561209167491e-05,5.670661421486644e-05,6.580298316135221e-05,2.2362636322361062e-08,0.009836001028829642,7.328233903070706e-06,7.319197527184099e-05,5.224372063389775e-07,3.669280621361717e-11,1.825088547148813e-05,1.4237399049483827e-08,2.3732093129721941e-07,2.4981999984560593e-06
0.011980073315720282,0.14419093346202524,3.76,0.0,0.5162318860548347,0.9899341185760002,0.009927980167683176,4.616745541618525e-07,0.0001377424520121773,1.6169655872152763e-09,1.3837954848293303e-05,6.3113092101209006e-12,2.9341981472485525e-16,8.223962394265925e-09,1.4333319461180565e-09,4.577301450181925e-05,1.2380893976471884e-11,3.62047302731466e-05,5.668565767514362e-05,6.618902504487842e-05,2.2357384825105133e-08,0.009900199260216172,7.336826713909799e-06,7.373629358117628e-05,5.294457142729901e-07,3.667928666382005e-11,1.8432840582022905e-05,1.4335002686179557e-08,2.3714103285328982e-07,2.5203166166141852e-06
0.012037752895355502,0.14419094492465365,3.76,0.0,0.5161661882347336,0.9898695048433306,0.009992289885632642,4.6155776186892096e-07,0.00013856872507958984,1.6169539258812924e-09,1.383368071316818e-05,6.310851263445442e-12,2.9339852468393653e-16,8.222721627809112e-09,1.4332286590461758e-09,4.599230030396214e-05,1.2380973829790795e-11,3.628317995704851e-05,5.666445135809736e-05,6.657486021418718e-05,2.23520407645533e-08,0.009964373634140418,7.3451043785412166e-06,7.428020968636674e-05,5.36494773692633e-07,3.666560564350362e-11,1.8615000402822402e-05,1.4432460919890176e-08,2.3696165356726338e-07,2.5424699484163875e-06
0.012095432474990722,0.1441909564024645,3.76,0.0,0.5161005156673679,0.9898049161803381,0.01005657553196458,4.6143900376376396e-07,0.0001393950577800164,1.6169422420014547e-09,1.3829347669787998e-05,6.310393406256914e-12,2.9337723826072584e-16,8.221454270355995e-09,1.4331253908944055e-09,4.6211575444929556e-05,1.2381053470679686e-11,3.6360968041626627e-05,5.6643007193735895e-05,6.696048752677357e-05,2.2346608529707567e-08,0.010028523874647494,7.353073050192953e-06,7.482371903369452e-05,5.435842238525531e-07,3.665177082528971e-11,1.8797357165971982e-05,1.4529774914125104e-08,2.3678292829026227e-07,2.564659734606709e-06
0.012153112054625942,0.1441909678950128,3.76,0.0,0.5160348686117077,0.9897403528318912,0.010120836844257616,4.613183707855686e-07,0.0001402214408775755,1.616930562061488e-09,1.3824958526633129e-05,6.309935637026209e-12,2.9335595587671825e-16,8.220161534222719e-09,1.4330221494477547e-09,4.643083992910101e-05,1.2381132970045313e-11,3.6438101343252826e-05,5.662133674009769e-05,6.734590590077573e-05,2.2341092367691408e-08,0.010092649719106988,7.360738807605864e-06,7.536681730214103e-05,5.507139055965684e-07,3.663778970364945e-11,1.8979903255957096e-05,1.4626945599885019e-08,2.3660498550505236e-07,2.586885723642422e-06
0.012210791634261161,0.144190979401855,3.76,0.0,0.5159692473137604,0.9896758150303658,0.010185073572961778,4.6119595250195676e-07,0.00014104786536800796,1.6169188546344534e-09,1.3820515978148003e-05,6.309477962006486e-12,2.9333467859852334e-16,8.218844625937579e-09,1.4329189534711556e-09,4.665009376077611e-05,1.2381212537996649e-11,3.6514586597662334e-05,5.659945120779525e-05,6.773111431288687e-05,2.233549638583345e-08,0.01015675091778364,7.368107654207188e-06,7.590950039281588e-05,5.578836611772054e-07,3.6623669565848256e-11,1.9162631207918247e-05,1.4723973847575713e-08,2.3642794753459206e-07,2.6091476712223724e-06
0.012268471213896381,0.14419099092256787,3.76,0.0,0.5159036520070429,0.9896113029961603,0.010249285480934475,4.610718381628913e-07,0.00014187432247620397,1.6169071022274672e-09,1.381602265885469e-05,6.3090203849773834e-12,2.933134056044323e-16,8.217504723763705e-09,1.4328157841292745e-09,4.686933694416559e-05,1.238129197454198e-11,3.65904304591735e-05,5.6577361408066686e-05,6.811611179597422e-05,2.2329824560081272e-08,0.010220827233375751,7.37518551993453e-06,7.645176442188474e-05,5.650933345290662e-07,3.660941735400012e-11,1.9345533705576412e-05,1.4820860856700885e-08,2.3625193090720347e-07,2.6314453404064607e-06
0.0123261507935316,0.14419100245674105,3.76,0.0,0.5158380829129746,0.9895468169380719,0.010313472343051733,4.6094611082078184e-07,0.00014270080365157747,1.6168953524453016e-09,1.3811481130821423e-05,6.308562901106482e-12,2.9329213622676813e-16,8.216142920646431e-09,1.432712628143441e-09,4.7088569483289803e-05,1.2381371098536243e-11,3.666563950106992e-05,5.655507777422682e-05,6.850089743745037e-05,2.2324080735610416e-08,0.0102848784406194,7.381978260294022e-06,7.699360571895732e-05,5.723427713862991e-07,3.6595039790408706e-11,1.9528603579465156e-05,1.4917607733664055e-08,2.3607704650163002e-07,2.6537785016941348e-06
0.01238383037316682,0.1441910140039627,3.76,0.0,0.51577254024127,0.9894823570536004,0.010377633945815676,4.608188491816279e-07,0.0001435273005598482,1.6168836040032692e-09,1.3806893831863144e-05,6.308105512476012e-12,2.932708719851467e-16,8.214760280514509e-09,1.4326095141402803e-09,4.7307791382045215e-05,1.2381450233621962e-11,3.674022021962206e-05,5.6532610448328334e-05,6.888547037771474e-05,2.231826862797109e-08,0.010348904325893395,7.388491652299379e-06,7.753502081519547e-05,5.796318188591136e-07,3.6580543501416694e-11,1.9711833805004667e-05,1.5014215207615356e-08,2.3590339957534642e-07,2.6761469322414676e-06
0.01244150995280204,0.14419102556383126,3.76,0.0,0.515707024190329,0.98941792352937,0.010441770086970984,4.606901342576559e-07,0.00014435380508154137,1.6168718001327015e-09,1.3802263122648376e-05,6.307648228043196e-12,2.932496131006887e-16,8.213357887919618e-09,1.4325064432342893e-09,4.752700264430132e-05,1.2381529440665943e-11,3.68141790335536e-05,5.6509969236374046e-05,6.926982980800251e-05,2.2312391832701587e-08,0.010412904686844023,7.3947313967856125e-06,7.80760064336023e-05,5.869603254651518e-07,3.656593481771631e-11,1.989521750065317e-05,1.5110684337806977e-08,2.3573109010835605e-07,2.6985504156564972e-06
0.01249918953243726,0.1441910371359725,3.76,0.0,0.5156415349461354,0.989353516540142,0.010505880576604966,4.6056004296238193e-07,0.00014518030933826178,1.6168599894419743e-09,1.3797591328601474e-05,6.3071910424172564e-12,2.9322835771662607e-16,8.211936742415596e-09,1.4324033793991537e-09,4.774620327373838e-05,1.2381608240844534e-11,3.688752227223976e-05,5.648716350629158e-05,6.965397497528019e-05,2.230645381377885e-08,0.010476879333483095,7.400703110108359e-06,7.861655951527532e-05,5.943281418194835e-07,3.6551219717959476e-11,2.0078747944915312e-05,1.5207016432164737e-08,2.3556021239919183e-07,2.7209887434206605e-06
0.01255686911207248,0.1441910487199937,3.76,0.0,0.515576072685795,0.9892891362520972,0.010569965233630896,4.6042864644864785e-07,0.00014600680562685633,1.6168481655647537e-09,1.3792880649319957e-05,6.306733957979915e-12,2.932071073491147e-16,8.210497807606985e-09,1.4323003503913873e-09,4.796539327392712e-05,1.2381686966626278e-11,3.6960256199058433e-05,5.6464202418128225e-05,7.003790516647341e-05,2.2300457928095696e-08,0.010540828084660508,7.406412342671881e-06,7.915667715808178e-05,6.01735119841928e-07,3.6536404192429755e-11,2.026241853493875e-05,1.5303212480254042e-08,2.353908564870312e-07,2.7434617124384307e-06
0.0126145486917077,0.14419106031553786,3.76,0.0,0.5155106375767744,0.9892247828221512,0.010634023886539622,4.602960160479935e-07,0.00014683328643011112,1.6168363162482451e-09,1.3788133234108705e-05,6.306276977676854e-12,2.931858622048968e-16,8.20904203380415e-09,1.4321973587851534e-09,4.818457264835968e-05,1.2381765686263805e-11,3.7032387010829065e-05,5.6441094851840416e-05,7.042161971202269e-05,2.2294407433377987e-08,0.010604750768819211,7.4118645687636234e-06,7.969635661815966e-05,6.091811126661955e-07,3.652149398571859e-11,2.0446222796929174e-05,1.5399273253459123e-08,2.3522310793610625e-07,2.7659691249564252e-06
0.01267222827134292,0.14419107192224145,3.76,0.0,0.515445229776349,0.9891604563974598,0.010698056373958242,4.60162221663775e-07,0.00014765974443705607,1.616824449407449e-09,1.3783351174734185e-05,6.3058201015949855e-12,2.93164621648015e-16,8.207570345500375e-09,1.432094391652019e-09,4.840374140042038e-05,1.2381844206570895e-11,3.710392082577326e-05,5.641784934737833e-05,7.080511798800542e-05,2.228830547750294e-08,0.010668647224559367,7.417065185973525e-06,8.023559533125236e-05,6.166659749536241e-07,3.650649458779708e-11,2.0630154396291722e-05,1.5495199963760637e-08,2.350570476868597e-07,2.7885107895018057e-06
