Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11)
1.6299472813730317e-09,0.14092922877107472,3.76,0.0,1.0023374268800322,0.9998638650586774,1.4116602884468211e-15,2.975588510711324e-13,3.43154090401199e-08,3.417270328898879e-08,1.8266760492523564e-09,1.1591013275751489e-14,3.1270199329885854e-15,1.4134023616792372e-10,1.4115107524403323e-10,8.989649213646631e-13,6.988340374556083e-13,1.8287618159567474e-09,2.61389951545223e-12,1.0501061554838541e-11,5.793213780359967e-13,1.761579889794932e-13,4.399658894005998e-13,4.825227450528627e-20,5.44644542335872e-19,7.689899719048595e-15,4.999573904729198e-18,7.875663418212173e-23,9.95472617487603e-12,3.1051094477536533e-21,1.4360526552184405e-25,9.690102470824605e-18,8.936334621409206e-19,0.0001361329671287691,5.046481562147037e-30,9.64413044583921e-22,3.1165887870766994e-21,5.970355324484837e-19,7.348258524569444e-16,7.824752717965113e-25,2.7473906652375463e-33,2.7022064467410596e-28,5.770221212218247e-30,1.5061154586781456e-16,3.9603224754639226e-30,2.834712057959099e-29,6.605634101228568e-20,5.782435097256376e-28,4.963830247897072e-21,9.6513314559644e-31,9.338066291877736e-21,2.098552770397006e-15
1.6894655707209176e-09,0.1409292288017267,3.76,0.0,1.0023374255597652,0.9998638649629137,1.5924880280659684e-15,3.2463101863250313e-13,3.556847424485767e-08,3.541515740727408e-08,1.8933368721530323e-09,1.2520334424750212e-14,3.2523674258675708e-15,1.518076968420539e-10,1.515972367023414e-10,1.0008333178471422e-12,7.714110348458063e-13,1.895542486000498e-09,2.8071733350098167e-12,1.0926487728593493e-11,6.272510009784906e-13,1.893978599284629e-13,4.726356443492598e-13,5.342780420924775e-20,5.874360822848295e-19,8.120899708217495e-15,5.5676060931021834e-18,8.769106343920633e-23,1.0318224436782577e-11,3.4428807953024975e-21,1.6532624952515302e-25,1.0440980013959776e-17,9.282902590816977e-19,0.00013613298530845501,5.824323601101999e-30,1.0737924250286995e-21,3.4715704718340184e-21,6.420100227699813e-19,7.621752500902259e-16,9.00509076470473e-25,3.0929363094715954e-33,3.012382718750596e-28,6.627556688030943e-30,1.6284562794255644e-16,4.41358309173767e-30,3.3178966928491986e-29,7.354736927096979e-20,6.4431797907941175e-28,5.152196274795533e-21,1.113479701320897e-30,1.0236932568904245e-20,2.2546101809232664e-15
1.7489838600688034e-09,0.14092922883237866,3.76,0.0,1.0023374242394905,0.9998638648742986,1.7894922669340895e-15,3.532026866164687e-13,3.682154243126969e-08,3.6657233717406115e-08,1.9599979099889115e-09,1.3485682121129388e-14,3.377690785553492e-15,1.6264589169918045e-10,1.6241260103123083e-10,1.1101017211226911e-12,8.484041226607547e-13,1.962323500981554e-09,3.007262060722431e-12,1.1356415247610599e-11,6.774179058306788e-13,2.0312342901813446e-13,5.064718053988459e-13,5.895956260474374e-20,6.320961657946473e-19,8.55651919274119e-15,6.177087574033674e-18,9.72763357647199e-23,1.0681722474681609e-11,3.8043431887863306e-21,1.8939112105885766e-25,1.1219915649095837e-17,9.62984323766979e-19,0.00013613299595325264,6.688822472606685e-30,1.1911322178842949e-21,3.8526079641693605e-21,6.886591521779576e-19,7.895818922827916e-16,1.031220721920402e-24,3.466715810612319e-33,3.3457514427932345e-28,7.584963954731259e-30,1.7556273769693778e-16,4.9003687958431284e-30,3.863553498388622e-29,8.158347094354272e-20,7.153006172023405e-28,5.34057821740001e-21,1.2782842524278595e-30,1.1182037945610194e-20,2.4162640805276107e-15
1.8085021494166892e-09,0.14092922886303064,3.76,0.0,1.0023374229192077,0.9998638647898357,2.003555480414685e-15,3.8331005096541523e-13,3.807461377716956e-08,3.7898932334268184e-08,2.0266595062215206e-09,1.448704061612895e-14,3.5029898205298784e-15,1.7385450125645042e-10,1.7359679684727176e-10,1.2270270009778724e-12,9.298923597949455e-13,2.0291048731526107e-09,3.214158081581047e-12,1.1791000697488101e-11,7.298575896644122e-13,2.1733504550542244e-13,5.414740164436296e-13,6.485936717454347e-20,6.786600047758296e-19,8.996436808618206e-15,6.829473976109918e-18,1.0753527406863987e-22,1.1045220288955808e-11,4.190310942552924e-21,2.159573696152985e-25,1.2026907567835265e-17,9.977156538195065e-19,0.00013613300205930548,7.646184598350151e-30,1.316710491719895e-21,4.260634831624711e-21,7.369871817619606e-19,8.170478895393687e-16,1.1754539992052788e-24,3.869862000355571e-33,3.703201913581244e-28,8.651350825383405e-30,1.8876295762162292e-16,5.4219067426777295e-30,4.4774188334181615e-29,9.018367574894356e-20,7.913781609844806e-28,5.52897606234561e-21,1.460720229325658e-30,1.2173568093758825e-20,2.583514493754108e-15
1.868020438764575e-09,0.14092922889368262,3.76,0.0,1.002337421598917,0.9998638647075457,2.235581179750598e-15,4.149892669247133e-13,3.932768846345837e-08,3.9140253372708635e-08,2.0933220072478845e-09,1.5524394125716554e-14,3.6282644021451955e-15,1.8543320622040747e-10,1.8514945306022616e-10,1.3518657687866433e-12,1.0159514591773604e-12,2.095886614755619e-09,3.4278538315090834e-12,1.2230400528867005e-11,7.846055089958578e-13,2.3203303859669953e-13,5.776419214863717e-13,7.113903749692475e-20,7.271640134842439e-19,9.440353747354642e-15,7.526220493318226e-18,1.1849069766166645e-22,1.1408717879987712e-11,4.601599735220827e-21,2.4518692395257632e-25,1.2861953961922806e-17,1.0324842468608937e-18,0.00013613300560584026,8.702829692154569e-30,1.4508051815298276e-21,4.6965857959930676e-21,7.869983710168707e-19,8.445753503446437e-16,1.3340757426887918e-24,4.303507853135026e-33,4.085630289099002e-28,9.836186788200397e-30,2.0244636954159582e-16,5.979427219574632e-30,5.165563125578764e-29,9.936700368545601e-20,8.727389397410529e-28,5.717389796382577e-21,1.662001824144066e-30,1.3211669147425497e-20,2.7563614461733397e-15
1.9275387281124608e-09,0.14092922892433468,3.76,0.0,1.0023374202786175,0.9998638646262524,2.486493886199249e-15,4.4827644909896904e-13,4.058076667398194e-08,4.038119694754094e-08,2.1599857622573906e-09,1.6597726843893586e-14,3.753514444091134e-15,1.9738168748858834e-10,1.970701988728283e-10,1.4848743777335205e-12,1.1066539309107394e-12,2.1626687380218275e-09,3.6483417896378204e-12,1.2674771057519013e-11,8.416970798194574e-13,2.472177191819055e-13,6.149751646383345e-13,7.781039553088725e-20,7.776458071407722e-19,9.887992045038385e-15,8.268781885169074e-18,1.3016542259805881e-22,1.1772215248159736e-11,5.0390266253335546e-21,2.772460885693984e-25,1.3725053023241087e-17,1.0672901005168863e-18,0.00013613300776954746,9.865390492587294e-30,1.5936940919789877e-21,5.16139674382436e-21,8.386969779010813e-19,8.721663811694205e-16,1.5079754574303171e-24,4.76878641584915e-33,4.493939803664115e-28,1.1149524411243084e-29,2.1661305481229785e-16,6.57416364394086e-30,5.934401671819455e-29,1.0915246526746784e-19,9.59572943451459e-28,5.9058194063792845e-21,1.8833841155176563e-30,1.429645095967124e-20,2.93480496438142e-15
2.0465753068082324e-09,0.14092922898563884,3.76,0.0,1.0023374176379922,0.9998638644643771,3.0487832886920134e-15,5.198189676608329e-13,4.3086934416976406e-08,4.286195216546045e-08,2.2933184440808403e-09,1.8852266620907943e-14,4.0039407003086955e-15,2.2238670349171055e-10,2.220144775712898e-10,1.7764252422733756e-12,1.3022638822663576e-12,2.2962341784155778e-09,4.109664474677335e-12,1.3579048795957623e-11,9.630526375321384e-13,2.7904830473833444e-13,6.931362422573442e-13,9.237547633444574e-20,8.846992063135246e-19,1.0793415296510413e-14,9.897166159304164e-18,1.5576402665882312e-22,1.2499209317453166e-11,5.995569934072279e-21,3.5053994474621597e-25,1.5535401915798392e-17,1.1370135801876137e-18,0.00013613301022721153,1.2535853520066617e-29,1.9069651629707816e-21,6.181348028488061e-21,9.471734690877265e-19,9.275475687313747e-16,1.9052778390097912e-24,5.798773881845631e-33,5.391851949444141e-28,1.4204969020730118e-29,2.4639656919894064e-16,7.880233656331887e-30,7.741617973808145e-29,1.3060578554871061e-19,1.150429327374683e-27,6.2827262022900116e-21,2.3916764596920822e-30,1.6606333477939012e-20,3.30848180966998e-15
2.165611885504004e-09,0.14092922904694316,3.76,0.0,1.0023374149973285,0.9998638643024014,3.698239214838263e-15,5.98225712455694e-13,4.5593118531490074e-08,4.534119890583643e-08,2.4266603967265304e-09,2.1250533300712824e-14,4.254268374059325e-15,2.488670003105889e-10,2.48426672416527e-10,2.1037252635695163e-12,1.5172425670816213e-12,2.4298012919711253e-09,4.5980668819618625e-12,1.4505081744503638e-11,1.094206781436035e-12,3.128289723265734e-13,7.759544043603028e-13,1.0864924231208725e-19,1.0001450997604128e-18,1.1710851075625602e-14,1.1726256189358882e-17,1.8451356081736438e-22,1.3226202499892938e-11,7.066505455097548e-21,4.372548708815992e-25,1.7457939783378927e-17,1.2068860738712898e-18,0.00013613301124100266,1.5714887025703356e-29,2.258743642753566e-21,7.327999421248684e-21,1.0624506901818236e-18,9.832082639171775e-16,2.3749188438664535e-24,6.968888443077148e-33,6.404312739322435e-28,1.791046883401188e-29,2.7811414578912245e-16,9.350046707826301e-30,9.957647727107475e-29,1.5469553885082174e-19,1.3655026597529527e-27,6.6596963472802735e-21,2.996460387614722e-30,1.9103461374879407e-20,3.7045452628676276e-15
2.2846484641997756e-09,0.1409292291082477,3.76,0.0,1.002337412356623,0.9998638641398444,4.443011916250237e-15,6.837841420430526e-13,4.809932058280938e-08,4.781893808592051e-08,2.5600145027320393e-09,2.3792400224666793e-14,4.504497404348167e-15,2.7682003211798206e-10,2.7630382755725233e-10,2.4688159919666445e-12,1.7520662705885e-12,2.5633701761564486e-09,5.1134904932696435e-12,1.5454115581929813e-11,1.2354413837142278e-12,3.4856167923264875e-13,8.63426807742018e-13,1.2672638044723152e-19,1.1243275272510699e-18,1.2638698355971448e-14,1.3767674421978337e-17,2.1659646676578968e-22,1.3953194798534081e-11,8.25842074388843e-21,5.388734083580957e-25,1.9492652166132362e-17,1.2769075626107196e-18,0.00013613301129232315,1.9463197086064237e-29,2.651247567828814e-21,8.608880890057964e-21,1.1845626547491344e-18,1.0391652465440153e-15,2.92479912928144e-24,8.28819241275995e-33,7.538821703981201e-28,2.236933511115537e-29,3.1176642708835353e-16,1.0993582774842531e-29,1.2647207978054943e-28,1.8157348907025117e-19,1.6063786185866775e-27,7.036729740322935e-21,3.7092617437661844e-30,2.178765009736893e-20,4.122995573576686e-15
2.4036850428955472e-09,0.1409292291695525,3.76,0.0,1.0023374097158744,0.9998638639761138,5.291585579665782e-15,7.767810693391715e-13,5.0605542172580776e-08,5.029517062240658e-08,2.693383678543498e-09,2.64777407926933e-14,4.754627775117128e-15,3.0624325624729804e-10,3.056429918098921e-10,2.8737348660117897e-12,2.0071708061742367e-12,2.696940928270719e-09,5.655877533191962e-12,1.6427393836866638e-11,1.3870376711482842e-12,3.8624820710484413e-13,9.55550610931644e-13,1.467016410153969e-19,1.2576096323980247e-18,1.3575573908788713e-14,1.6033036363889926e-17,2.521951639767769e-22,1.4680186216429955e-11,9.577926824231064e-21,6.569428950211346e-25,2.1639524606490534e-17,1.3470780274492396e-18,0.00013613301097417603,2.3844873629337476e-29,3.086693175695483e-21,1.0031541968786984e-20,1.3135433568960704e-18,1.095435264747692e-15,3.563151871152729e-24,9.765745286465559e-33,8.803010119649325e-28,2.769606976308925e-29,3.4735405415098335e-16,1.2820871874535534e-29,1.5881503752267786e-28,2.1139126920176445e-19,1.8746752674294613e-27,7.413826282156582e-21,4.542274579561053e-30,2.465835435091497e-20,4.563833007724289e-15
2.522721621591319e-09,0.14092922923085763,3.76,0.0,1.0023374070750786,0.9998638638107472,6.252777558496053e-15,8.775026631327377e-13,5.3111784935613817e-08,5.2769897431431195e-08,2.82677087131448e-09,2.930642847888969e-14,5.004659491084513e-15,3.371341332188676e-10,3.36441218651594e-10,3.3205152191081764e-12,2.2829547189200015e-12,2.8305136454445665e-09,6.225170974454769e-12,1.742615789054846e-11,1.549276226143739e-12,4.258901926991905e-13,1.0523229741917476e-12,1.6866984649420614e-19,1.400373626750828e-18,1.4520282052427393e-14,1.8533950586163576e-17,2.9149206013120214e-22,1.5407176756632407e-11,1.1031658681743615e-20,7.930737542360765e-25,2.389854264916357e-17,1.417397449435045e-18,0.00013613301074956176,2.892738161737265e-29,3.567295005846728e-21,1.1603552086512768e-20,1.449426773075539e-18,1.1520350351726578e-15,4.2985329887393515e-24,1.1410603021903114e-32,1.0204647474944568e-27,3.4017015280523297e-29,3.8487766681950505e-16,1.4841994061134212e-29,1.9738578983506617e-28,2.4430038867796803e-19,2.172045043135789e-27,7.790985875298708e-21,5.5083672099645636e-30,2.771472535259421e-20,5.027057847533499e-15
2.7607947789828616e-09,0.14092922935346902,3.76,0.0,1.0023374017933346,0.9998638634750384,8.549945668246707e-15,1.1032613161997166e-12,5.812434066441275e-08,5.771483752885763e-08,3.0936112277568553e-09,3.5393339475512605e-14,5.504427076876855e-15,4.033087038609463e-10,4.0240309725930065e-10,4.347773222725811e-12,2.897990672793836e-12,3.0976653626528263e-09,7.444252726186722e-12,1.950509820402622e-11,1.9067992546624495e-12,5.110465508732122e-13,1.2598020306330964e-12,2.1896481410312554e-19,1.715971201798613e-18,1.6429163197881437e-14,2.4288835511576478e-17,3.8191010331312364e-22,1.6861155216157983e-11,1.4368463426837986e-20,1.1262638512240063e-24,2.875295773168738e-17,1.5584830890686954e-18,0.00013613301065080083,4.1481557229640925e-29,4.6728178040212455e-21,1.5225999259583415e-20,1.7420375794300974e-18,1.26629054331571e-15,6.096145139387752e-24,1.5238436778403957e-32,1.3452089255038994e-27,5.021126153781241e-29,4.657354023982098e-16,1.950630810736532e-29,2.9670297271656198e-28,3.199981238930981e-19,2.860801089730082e-27,8.545493834529436e-21,7.894692240885234e-30,3.437990939267895e-20,6.0206709542814e-15
2.9988679363744044e-09,0.14092922947608225,3.76,0.0,1.0023373965113678,0.9998638631329216,1.1411690023269024e-14,1.363336622477872e-12,6.31370014098812e-08,6.265376569615665e-08,3.360559662269521e-09,4.205212256666825e-14,6.003800494708318e-15,4.753234926389996e-10,4.741659841531342e-10,5.566774813315338e-12,3.5997184362992127e-12,3.3648261014653743e-09,8.770294643274629e-12,2.1700824727587373e-11,2.310242279086442e-12,6.040418079158898e-13,1.485841293798836e-12,2.7837164243401675e-19,2.0745580783453624e-18,1.8358684465972454e-14,3.112505921237429e-17,4.893100094892319e-22,1.8315130201500762e-11,1.832241275741652e-20,1.5525289866849144e-24,3.405578181697816e-17,1.700164329984792e-18,0.00013613301079676008,5.773261433048205e-29,5.98550210839068e-21,1.9537188158760465e-20,2.062666600085564e-18,1.382064881411423e-15,8.392201000000261e-24,1.9844057315752557e-32,1.7346308598557445e-27,7.222388961868054e-29,5.54344729809145e-16,2.5068166220752702e-29,4.321711143583716e-28,4.098765739915261e-19,3.686626345060703e-27,9.300252873948038e-21,1.0984939592729841e-29,4.177193018431216e-20,7.103837476455558e-15
3.2369410937659472e-09,0.14092922959869775,3.76,0.0,1.0023373912291538,0.9998638627848561,1.492046875270136e-14,1.6599948831163483e-12,6.814978118712061e-08,6.75866892423877e-08,3.6276406000559926e-09,4.928176846975431e-14,6.502780129371696e-15,5.531583001473086e-10,5.517064742547551e-10,6.993639520934322e-12,4.390242605781558e-12,3.631996632886217e-09,1.0202867812252933e-11,2.4023191477481632e-11,2.7618268614612873e-12,7.048859758655768e-13,1.7304181080968408e-12,3.4765239712692923e-19,2.479875249677933e-18,2.030393622974769e-14,3.9135240991498324e-17,6.151516374204803e-22,1.976910173703547e-11,2.2947498565550877e-20,2.0868681744078606e-24,3.9806899344814814e-17,1.8424410207082624e-18,0.00013613301073352386,7.834090290683993e-29,7.523013120365255e-21,2.4598423270117692e-20,2.4115851900046412e-18,1.4994906676926415e-15,1.126589406946336e-23,2.529975231279274e-32,2.195507422125665e-27,1.0155594600630832e-28,6.507107288783155e-16,3.161001073864007e-29,6.128594087865969e-28,5.151440925918426e-19,4.664168313960754e-27,1.0055262278241718e-20,1.490707071556758e-29,4.987701672016561e-20,8.276560255682491e-15
3.47501425115749e-09,0.14092922972131583,3.76,0.0,1.0023373859466689,0.999863862430759,1.9163999541258173e-14,1.9954922230489234e-12,7.316269431634303e-08,7.25136154677239e-08,3.89487873196358e-09,5.708126931461312e-14,7.00136634182737e-15,6.367929793258808e-10,6.350012364080425e-10,8.644421810679445e-12,5.271297601025863e-12,3.899177725247701e-09,1.1741555591211047e-11,2.6482018372996172e-11,3.2637643495195186e-12,8.135885129428102e-13,1.993509845577197e-12,4.2757115045443953e-19,2.935965969856594e-18,2.2261277985141358e-14,4.841188958016227e-17,7.608956321646438e-22,2.1223069847126586e-11,2.829814367294846e-20,2.745146286116778e-24,4.600619479149518e-17,1.9853130098173258e-18,0.0001361330105480957,1.0401994701414583e-28,9.302998471083267e-21,3.047135894544518e-20,2.7890645930585014e-18,1.6187000344887559e-15,1.4800782425621306e-23,3.167773595151121e-32,2.7348976734319775e-27,1.3995929427370772e-28,7.548384643038236e-16,3.9215085557031346e-29,8.492890936763617e-28,6.370077520105926e-19,5.808804658208667e-27,1.0810521360977664e-20,1.9800606569110398e-29,5.867979212522534e-20,9.53884239164529e-15
3.713087408549033e-09,0.14092922984393697,3.76,0.0,1.0023373806638887,0.9998638620704302,2.423523543181234e-14,2.372074632121914e-12,7.817575536630237e-08,7.743455166346347e-08,4.162298957914433e-09,6.544961863424156e-14,7.499559480696724e-15,7.262074356629409e-10,7.240270131574844e-10,1.0535111293227352e-11,6.244304444758518e-12,4.166370144218382e-09,1.3385953657696601e-11,2.9087091327207458e-11,3.818255909415031e-12,9.301586638563244e-13,2.275093905899146e-12,5.188942781128053e-19,3.447174971242497e-18,2.4228005495702706e-14,5.904740327456226e-17,9.280037580905015e-22,2.2677034556133142e-11,3.442921853348919e-20,3.544050173764209e-24,5.265355266984588e-17,2.1287801459455887e-18,0.0001361330104450984,1.3553616973265408e-28,1.134309154449627e-20,3.721801041989597e-20,3.1953760013061566e-18,1.739824634418722e-15,1.9084551176983537e-23,3.9050153815478997e-32,3.3601640545427536e-27,1.8945791731057127e-28,8.667329858581393e-16,4.796743694168292e-29,1.1535683217588178e-27,7.766735836517323e-19,7.136703160306948e-27,1.1566029464673777e-20,2.581696404368873e-29,6.816388806400818e-20,1.0890687241170361e-14
3.951160565940576e-09,0.1409292299665614,3.76,0.0,1.002337375380788,0.9998638617038742,3.023234145297022e-14,2.7919780033777743e-12,8.318897910903038e-08,8.234950511204014e-08,4.429926341669647e-09,7.438581134855071e-14,7.99735990456973e-15,8.213816272914483e-10,8.187606205339065e-10,1.2681632928427061e-11,7.31041622993879e-12,4.433574652810458e-09,1.5135670029638008e-11,3.1848162335372564e-11,4.4274925573951154e-12,1.054605688543974e-12,2.5751477162987768e-12,6.223907489185144e-19,4.018147812753008e-18,2.6202127518656258e-14,7.113407006841652e-17,1.1179392202765557e-21,2.4130995888413456e-11,4.139605761035573e-20,4.501048989013721e-24,5.974885752923738e-17,2.272842277784048e-18,0.00013613301042501898,1.737086343921271e-28,1.3660914705993344e-20,4.4900764576832745e-20,3.630790612573813e-18,1.862995646398737e-15,2.4208801377515735e-23,4.7489090896026004e-32,4.078993088047803e-27,2.523687286956874e-28,9.86399328487198e-16,5.795191455022934e-29,1.5395307306252119e-27,9.3534681134999e-19,8.664878857967973e-27,1.23217859608519e-20,3.311982324723999e-29,7.831235009218595e-20,1.2332098417344201e-14
4.427306880723662e-09,0.14092923021182205,3.76,0.0,1.0023373648135256,0.9998638609521461,4.54227494322538e-14,3.7706409321366634e-12,9.321597457272874e-08,9.216149285317982e-08,4.96590345257548e-09,9.395771358875457e-14,8.991784055139492e-15,1.0289293122859615e-09,1.0252589574878969e-09,1.780555041507568e-11,9.725433102232152e-12,4.968022977668097e-09,1.8949551433493783e-11,3.7877137417824855e-11,5.818914615477391e-12,1.3271683381372087e-12,3.230574433970887e-12,8.689942478058651e-19,5.359468513564575e-18,3.0167313249489205e-14,1.0002946418309819e-16,1.5721540212336388e-21,2.7038908520252042e-11,5.806078226670752e-20,6.962910958782375e-24,7.528284657145315e-17,2.562750923634911e-18,0.00013613301058627551,2.7356031965500104e-28,1.920020432477337e-20,6.332604944420015e-20,4.590014597050164e-18,2.1159992883276218e-15,3.736364626180801e-23,6.785461161730989e-32,5.829826659930416e-27,4.29280895315566e-28,1.2490675448493122e-15,8.196067220324924e-29,2.621339779537244e-27,1.3145336596487302e-18,1.2394680554257828e-26,1.3834041761793364e-20,5.230352756750426e-29,1.0053311048967179e-19,1.5483635478194685e-14
