Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089)
0.006588417483833191,0.48216585380037386,3.76,0.0,0.786819397144083,0.9920315290310977,0.00781195802477745,1.1715537351745747e-06,0.0002380505007767283,1.4232149251543615e-08,5.6581949347490864e-05,7.638085606226173e-12,7.17056489965106e-16,4.887462844927108e-08,5.352698351960287e-09,7.812728032764397e-05,8.60659578881696e-11,1.669921044784597e-05,2.940170287402905e-05,0.0001436543740113517,8.21655535907503e-08,0.007778990030361121,2.4249284290798965e-05,0.00013172433536656422,9.338160718889652e-07,1.444059204790329e-10,2.354592468676207e-05,3.058621685273238e-08,8.358339251179779e-07,1.1287786183045342e-05,2.9566140680402217e-09,1.3088433439238046e-10,2.4105806903790712e-14,2.1984692527017975e-05,1.956698630702917e-14,6.886070845635753e-12,1.2196358866856085e-09,3.6980552564853346e-08,1.9456200455212077e-11,7.332192361074339e-12,2.638117283885948e-19,1.9719383232987116e-14,8.375279716216414e-15,5.653740538476556e-09,1.316364081166961e-13,5.077011005304084e-11,6.161410170336305e-11,3.676980544363925e-14,7.817040510458174e-16,9.424388375409964e-15,1.5269039435302579e-12,2.2481359626715044e-06,6.560589472830478e-15,1.4908531664852393e-10
0.006726417219473885,0.48216614413262904,3.76,0.0,0.7866020848555286,0.9918229282033333,0.00801839168359463,1.1717197723568246e-06,0.0002441568311152185,1.4233268665136124e-08,5.6586266087241254e-05,7.63707564803568e-12,7.16961673136004e-16,4.8897060124086426e-08,5.353058357208648e-09,7.977756207633116e-05,8.610773746536012e-11,1.6812601425391823e-05,2.939775131444753e-05,0.00014712517665477413,8.218956451073476e-08,0.007984722695142395,2.4573320094571217e-05,0.00013559875590644756,9.829504160183934e-07,1.4438675238170833e-10,2.4632278307119498e-05,3.145012733739778e-08,8.430786111454957e-07,1.1641058458650554e-05,3.0394842082145198e-09,1.3198563361948195e-10,2.4308560489866674e-14,2.198006966481617e-05,2.0170235149967715e-14,7.127491951195469e-12,1.2629826728082435e-09,3.935149733469409e-08,1.9477577122506328e-11,7.591185467886633e-12,2.7214747845684067e-19,2.108853461664255e-14,8.930451936279789e-15,5.730538560383718e-09,1.428420830391059e-13,5.465174436901353e-11,6.382512010680945e-11,3.825122460684764e-14,7.817149481034952e-16,1.007703553544073e-14,1.5597252717801493e-12,2.3052859771434446e-06,6.983590821034915e-15,1.5501837696911947e-10
0.00686441695511458,0.4821664358721908,3.76,0.0,0.7863848020598218,0.9916143605074197,0.00822480126236769,1.1718625317114555e-06,0.0002502779132373759,1.4234387416363292e-08,5.658946184702272e-05,7.636065314008062e-12,7.168668210514665e-16,4.8918870677450705e-08,5.353389924136821e-09,8.142801239508434e-05,8.614840331709424e-11,1.6920678177284808e-05,2.9393216510040525e-05,0.00015059458454132568,8.221188797501899e-08,0.008190426263478521,2.488356052548861e-05,0.0001394719205290156,1.0332775524459895e-06,1.4436472456695977e-10,2.573270841360854e-05,3.23132912671569e-08,8.501644463289444e-07,1.1995418658463965e-05,3.1222470822258213e-09,1.330614426430557e-10,2.4506625624685862e-14,2.1975447536858442e-05,2.0774744605844942e-14,7.369984722029203e-12,1.3065434739814108e-09,4.180468829214937e-08,1.949862608944497e-11,7.851355014783988e-12,2.805077246175511e-19,2.2509725649614043e-14,9.505777986001647e-15,5.803975098084708e-09,1.5464652231202398e-13,5.875158219125642e-11,6.604648596853646e-11,3.9752069795286626e-14,7.816937763965578e-16,1.0754298675522693e-14,1.592554357633967e-12,2.3614941740415914e-06,7.421340065057687e-15,1.6102401855276893e-10
0.007002416690755275,0.4821667289626844,3.76,0.0,0.7861675525974888,0.9914058294476519,0.00843118293971758,1.171985623601093e-06,0.00025641307231588075,1.4235505454456104e-08,5.6591713389175784e-05,7.635054605252171e-12,7.16771933811186e-16,4.8940160703872446e-08,5.353696177783084e-09,8.307862360323846e-05,8.618806309902787e-11,1.702368881929453e-05,2.9388190891744015e-05,0.00015406255656785488,8.223278660658446e-08,0.008396096978297003,2.5180560017623718e-05,0.00014334368585259793,1.0847919585419112e-06,1.443402901640526e-10,2.6846611811891002e-05,3.3175782089993924e-08,8.571142494054765e-07,1.2350852930793363e-05,3.2049098510607233e-09,1.341153559793828e-10,2.4700663663474237e-14,2.197082622080459e-05,2.138050938550181e-14,7.613503247650686e-12,1.3503080978567391e-09,4.434045910741144e-08,1.9519405139510967e-11,8.112639003701257e-12,2.888925770010458e-19,2.3983156382618648e-14,1.0101361092236135e-14,5.87419359939465e-09,1.6706171346241144e-13,6.30766349181495e-11,6.82777013121007e-11,4.1272452229276304e-14,7.816455760557644e-16,1.1456257436655412e-14,1.6253931290892982e-12,2.416734894891542e-06,7.873909411467484e-15,1.6710254853300047e-10
0.00714041642639597,0.4821670233499628,3.76,0.0,0.7859503397084009,0.9911973379582302,0.008637533480319268,1.1720920377401386e-06,0.000262561669244203,1.4236622736835793e-08,5.659316712153474e-05,7.63404352283354e-12,7.166770115126107e-16,4.896101337533933e-08,5.353979931341445e-09,8.472938891736226e-05,8.622681430484493e-11,1.712187067099429e-05,2.9382751010361736e-05,0.00015752905827159407,8.225247974276118e-08,0.008601731673930501,2.5464856441840748e-05,0.00014721393105164246,1.137488343006629e-06,1.443138244473318e-10,2.7973409701333594e-05,3.403766545457944e-08,8.63948364486444e-07,1.270734939367697e-05,3.2874789156438763e-09,1.3515057733740866e-10,2.4891264044178418e-14,2.19662057816803e-05,2.1987526706796134e-14,7.858005681583242e-12,1.3942673102552088e-09,4.695912779260787e-08,1.9539962068947386e-11,8.374981243023826e-12,2.973021370505562e-19,2.550900959870553e-14,1.0717299616479375e-14,5.9413318387347265e-09,1.8009933360905262e-13,6.763391777586177e-11,7.051831090766746e-11,4.281248294542859e-14,7.815745337433115e-16,1.2182983102745297e-14,1.6582431306426925e-12,2.4709860585587505e-06,8.341367882776366e-15,1.7325427185020853e-10
0.007278416162036665,0.4821673189820598,3.76,0.0,0.7857331661363275,0.9909888885032044,0.008843850133321082,1.1721842461223363e-06,0.0002687230980244967,1.423773923004409e-08,5.659394412577475e-05,7.633032068450887e-12,7.165820543337109e-16,4.8981497322077585e-08,5.354243713773591e-09,8.638030235851233e-05,8.626474512741385e-11,1.7215450643429213e-05,2.937696017060353e-05,0.00016099406066979297,8.227115036455506e-08,0.008807327673614002,2.5736970494045237e-05,0.00015108255396099267,1.1913616214867858e-06,1.442856377501332e-10,2.911254691997609e-05,3.489899961762669e-08,8.706848852988277e-07,1.3064897803008087e-05,3.3699599571800896e-09,1.3616995514865776e-10,2.507895082773288e-14,2.1961586274092013e-05,2.2595795686712117e-14,8.103453886817925e-12,1.4384127534797373e-09,4.966099804218245e-08,1.956033634654957e-11,8.638330850961303e-12,3.057364944823665e-19,2.7087452638753044e-14,1.1353687442839928e-14,6.005521999315113e-09,1.9377075479459265e-13,7.243044783841394e-11,7.276789878966288e-11,4.437227152045739e-14,7.81484122413445e-16,1.2934539487927172e-14,1.6911055832620612e-12,2.5242289569193957e-06,8.823781467896324e-15,1.7947948608657359e-10
0.0074164158976773595,0.48216761580910145,3.76,0.0,0.7855160342161227,0.9907804831598018,0.009050130547632521,1.1722642893204535e-06,0.0002748967834274493,1.423885490511201e-08,5.659414437302763e-05,7.632020244003424e-12,7.164870624438751e-16,4.900166905956503e-08,5.354489794006188e-09,8.803135866773039e-05,8.630193524472698e-11,1.7304645623292505e-05,2.9370870635586278e-05,0.00016445753929245982,8.228895093902892e-08,0.00901288270397394,2.599740533165913e-05,0.00015494946782363835,1.2464068941189065e-06,1.4425598627140406e-10,3.0263491167689875e-05,3.575983588588673e-08,8.773398664413241e-07,1.342348927364839e-05,3.4523579805783134e-09,1.371760160297386e-10,2.526418885754818e-14,2.195696774407385e-05,2.320531683835316e-14,8.349813147415608e-12,1.482736872495106e-09,5.2446360458813284e-08,1.9580560503556e-11,8.90264180759646e-12,3.1419572956987414e-19,2.871863928917175e-14,1.2010614527170595e-14,6.066890782296924e-09,2.0808704947623866e-13,7.747324220662269e-11,7.502608527799085e-11,4.595192515396873e-14,7.813772195297645e-16,1.3710983847550439e-14,1.7239814485920905e-12,2.5764480554636772e-06,9.321213515476344e-15,1.85778477734788e-10
0.007554415633318054,0.4821679137832343,3.76,0.0,0.7852989459455235,0.9905721236870323,0.009256372702155161,1.172333847911908e-06,0.00028108217889962254,1.4239969736906972e-08,5.6593850213789575e-05,7.631008051160302e-12,7.163920359861624e-16,4.902157498145983e-08,5.354720204950605e-09,8.968255322947234e-05,8.633845658023672e-11,1.738966285237756e-05,2.936452545737652e-05,0.00016791947338613036,8.230600828206656e-08,0.009218394824571298,2.6246646424579313e-05,0.00015881459860839954,1.3026194250455395e-06,1.4422508105298038e-10,3.1425732215393696e-05,3.662021905714015e-08,8.839275208517017e-07,1.378311604772188e-05,3.53467735782222e-09,1.3817099604171935e-10,2.5447389512853354e-14,2.1952350230607773e-05,2.3816091658550528e-14,8.597051857438527e-12,1.5272328484495848e-09,5.531549367287381e-08,1.9600661281848652e-11,9.167872550072274e-12,3.2267990757389167e-19,3.04027112929305e-14,1.2688167149987343e-14,6.1255595376060675e-09,2.2305899622855155e-13,8.276931635177384e-11,7.729252396382249e-11,4.7551548045024585e-14,7.812562034652108e-16,1.4512367612576812e-14,1.7568714605220676e-12,2.627630799306681e-06,9.833724729689308e-15,1.9215151973105469e-10
0.007692415368958749,0.48216821285854616,3.76,0.0,0.7850819030448677,0.9903638115827282,0.009462574847749846,1.1723943022985834e-06,0.0002872787646757907,1.4241083707093428e-08,5.6593129301016595e-05,7.629995491933958e-12,7.162969751780576e-16,4.9041253033149614e-08,5.35493676707695e-09,9.133388200233739e-05,8.637437403435125e-11,1.7470700300300175e-05,2.935796000831618e-05,0.0001713798452519289,8.232242765365101e-08,0.009423862369271369,2.648516156685711e-05,0.00016267788277643964,1.3599946237115521e-06,1.4419309548703325e-10,3.259878111139378e-05,3.7480187896222386e-08,8.904604028011476e-07,1.4143771300263451e-05,3.616921874739123e-09,1.3915686963708723e-10,2.5628916036077036e-14,2.1947733766887557e-05,2.442812231659751e-14,8.845141249564745e-12,1.5718945374858395e-09,5.826866536903267e-08,1.9620660599234453e-11,9.433985600696239e-12,3.311890767478875e-19,3.2139799717044625e-14,1.3386428152895007e-14,6.181644422773332e-09,2.3869708557090255e-13,8.8325682593263e-11,7.956689900076863e-11,4.91712409684108e-14,7.811230351883027e-16,1.533873705693853e-14,1.7897761567825667e-12,2.67776742510359e-06,1.0361373214489977e-14,1.985988698141389e-10
0.007830415104599444,0.48216851299100016,3.76,0.0,0.7848649070069957,0.9901555481312075,0.009668735458730463,1.1724467831590378e-06,0.0002934860460666573,1.4242196799353397e-08,5.6592037054724994e-05,7.628982568741403e-12,7.162018802400785e-16,4.906073414234875e-08,5.355141107651008e-09,9.298534145656485e-05,8.640974612078684e-11,1.7547947029145672e-05,2.9351203265974904e-05,0.00017483863969256375,8.233829623380884e-08,0.009629283897216017,2.671340101196442e-05,0.00016653926541271391,1.4185280279141455e-06,1.4416017161292788e-10,3.378216939247833e-05,3.8339775648438094e-08,8.969495763178323e-07,1.4505448975520493e-05,3.699094781066224e-09,1.4013537629683486e-10,2.580908843534032e-14,2.194311838137543e-05,2.504141139855715e-14,9.094055205281139e-12,1.6167164135773592e-09,6.130613323187299e-08,1.964057636259942e-11,9.700947220879612e-12,3.3972327473325426e-19,3.393002655502567e-14,1.4105477501589324e-14,6.2352565782009735e-09,2.5501152593468487e-13,9.414934870537454e-11,8.184892298433127e-11,5.0811101031261924e-14,7.809793286188055e-16,1.619013406461258e-14,1.82269593074882e-12,2.726850779228748e-06,1.0904214954480315e-14,2.0512076954965036e-10
0.00796841484024014,0.482168814138358,3.76,0.0,0.7846479591389721,0.9899473344430968,0.009874853192304876,1.1724922138559143e-06,0.00029970355189975486,1.4243308998041722e-08,5.6590618734548635e-05,7.627969283804918e-12,7.161067513508047e-16,4.9080043400979055e-08,5.3553346794779375e-09,9.463692851772064e-05,8.64446255683462e-11,1.7621583549135615e-05,2.9344278900998253e-05,0.0001782958435501966,8.235368605979041e-08,0.009834658151808196,2.6931797705621048e-05,0.00017039869866231083,1.4782152885014057e-06,1.4412642545466607e-10,3.4975448304640755e-05,3.91990105083521e-08,9.034047695870146e-07,1.4868143649027861e-05,3.78119883632234e-09,1.4110804494264021e-10,2.5988187976995402e-14,2.1938504098684408e-05,2.5655961685804245e-14,9.343770011990915e-12,1.6616935162269577e-09,6.442814581697337e-08,1.9660423147368005e-11,9.968727092590278e-12,3.48282523836404e-19,3.577350590703027e-14,1.484539247333668e-14,6.2865023023495375e-09,2.720122497309309e-13,1.0024731663895387e-10,8.413833461375527e-11,5.2471221537472074e-14,7.808264076481423e-16,1.7066596701173557e-14,1.855631045559749e-12,2.7748761424618387e-06,1.1462303781904234e-14,2.117174438639707e-10
0.008106414575880835,0.48216911626010706,3.76,0.0,0.7844310605966827,0.9897391714883466,0.010080926854928276,1.1725313459465732e-06,0.0003059308330983493,1.4244420293405028e-08,5.658891117595385e-05,7.626955639368415e-12,7.160115887574733e-16,4.909920105372286e-08,5.355518780172417e-09,9.628864051607258e-05,8.64790599105689e-11,1.769178216484531e-05,2.933720618797372e-05,0.00018175144532332126,8.236865649867275e-08,0.01003998402666703,2.7140767599293976e-05,0.00017425614043198767,1.5390521556181515e-06,1.440919514866388e-10,3.6178188036353305e-05,4.005791605639955e-08,9.098345160794506e-07,1.5231850412207708e-05,3.863236352712253e-09,1.4207621623445034e-10,2.6166461288619896e-14,2.193389094030965e-05,2.627177600578914e-14,9.594264133722067e-12,1.7068214023179143e-09,6.76349433524902e-08,1.9680212771187345e-11,1.0237298025558311e-11,3.5686682812372493e-19,3.767034490434956e-14,1.5606247708025416e-14,6.33548323111072e-09,2.897089195054819e-13,1.066265813516299e-10,8.643489644314243e-11,5.415169194873647e-14,7.806653545854344e-16,1.796815967364668e-14,1.888581643359269e-12,2.821841061323754e-06,1.2035691279443248e-14,2.183891010042345e-10
0.008244414311521531,0.48216941931740115,3.76,0.0,0.7842142124133575,0.9895310601234387,0.010286955374556582,1.1725647889480916e-06,0.0003121674613834316,1.4245530676702794e-08,5.658694424444196e-05,7.625941638166941e-12,7.159163927213168e-16,4.911822335550877e-08,5.355694566638706e-09,9.794047514119721e-05,8.651309197472675e-11,1.7758707311623458e-05,2.9330000759130767e-05,0.00018520543485103775,8.238325633737614e-08,0.010245260537534155,2.7340710027996622e-05,0.00017811155331810442,1.601034466373915e-06,1.4405682632348375e-10,3.738997696711626e-05,4.091651171749343e-08,9.162462831235243e-07,1.559656477629075e-05,3.945209239591606e-09,1.430410628789701e-10,2.6344124096528223e-14,2.192927892523196e-05,2.6888857116301022e-14,9.845518100891881e-12,1.7520961021089555e-09,7.092675847770734e-08,1.969995477532674e-11,1.0506635691919542e-11,3.6547618338492526e-19,3.962064510774015e-14,1.6388115825038942e-14,6.382296525340061e-09,3.0811093417045215e-13,1.1329412974028431e-10,8.873839341805378e-11,5.5852597957075695e-14,7.804970530077306e-16,1.8894854991134345e-14,1.9215477950379943e-12,2.8677451861553872e-06,1.2624427375048657e-14,2.2513593283532916e-10
0.008382414047162227,0.48216972327299,3.76,0.0,0.7839974155230538,0.9893230011137665,0.010492937777792765,1.1725930350534571e-06,0.00031841302808394633,1.4246640137100271e-08,5.658474204383607e-05,7.624927282928295e-12,7.158211634486834e-16,4.9137123260021785e-08,5.3558630687711405e-09,9.9592430401346e-05,8.654676033333123e-11,1.782251588193372e-05,2.932267523918587e-05,0.0001886578030532277,8.239752553207396e-08,0.010450486799116988,2.7532008136166027e-05,0.00018196490372248927,1.6641581338347414e-06,1.440211118384748e-10,3.8610420933961174e-05,4.177481319521496e-08,9.226465885882266e-07,1.5962282592405467e-05,4.027119045724383e-09,1.440036080589858e-10,2.652136461705307e-14,2.1924668070413645e-05,2.7507207590886264e-14,1.0097514324791594e-11,1.7975140790025382e-09,7.430381692442936e-08,1.9719656817627093e-11,1.0776718381028683e-11,3.74110572970968e-19,4.162450346595708e-14,1.7191067610910796e-14,6.427035055909267e-09,3.27227435302755e-13,1.2025693966989124e-10,9.104863110302915e-11,5.757402159898074e-14,7.803222205785367e-16,1.984671242177979e-14,1.954529505661268e-12,2.9125901159957432e-06,1.322856032827725e-14,2.3195811538048597e-10
0.008520413782802922,0.4821700280911499,3.76,0.0,0.7837806707800199,0.9891149951520747,0.010698873171028767,1.1726164797773452e-06,0.00032466714304175146,1.4247748669484603e-08,5.658232392703145e-05,7.623912576118574e-12,7.157259012104842e-16,4.9155910983337944e-08,5.356025205125641e-09,0.00010124450458711377,8.658009977235887e-11,1.7883357541403224e-05,2.9315239778715475e-05,0.00019210854171637371,8.241149667519412e-08,0.010655662005965308,2.7715029337379356e-05,0.00018581616112203157,1.7284191372112258e-06,1.4398485777963686e-10,3.9839142518081845e-05,4.263283283403832e-08,9.290411063945673e-07,1.6328999984994854e-05,4.108966995065899e-09,1.449647420868612e-10,2.6698346620437446e-14,2.192005839120653e-05,2.8126829759927824e-14,1.035023687733573e-11,1.8430721916497538e-09,7.776633814503407e-08,1.9739325006170056e-11,1.1047526768578551e-11,3.827699619789666e-19,4.3682012761603515e-14,1.801517180127771e-14,6.46978758083327e-09,3.4706731347403134e-13,1.2752197908752292e-10,9.336543364156777e-11,5.931604138396663e-14,7.801414367128456e-16,2.0823759736956718e-14,1.987526699329899e-12,2.9563792502761523e-06,1.3848136413492521e-14,2.388558094993854e-10
0.008658413518443618,0.4821703337376323,3.76,0.0,0.7835639789746492,0.9889070428736476,0.010904760724898767,1.1726354394728804e-06,0.00033092943360057443,1.4248856269972012e-08,5.657970535211338e-05,7.622897520605724e-12,7.156306062996496e-16,4.917459452401339e-08,5.356181793487085e-09,0.00010289669623902313,8.661314165598823e-11,1.794137503447113e-05,2.930770249267242e-05,0.0001955576433171407,8.242519625074732e-08,0.010860785416692336,2.7890125797362574e-05,0.00018966529746578277,1.7938135131376453e-06,1.4394810391050673e-10,4.1075780352929324e-05,4.3490579978949326e-08,9.354347616604836e-07,1.6696713296378056e-05,4.19075402148359e-09,1.4592523741554262e-10,2.6875212193379578e-14,2.191544990168938e-05,2.8747725675829396e-14,1.0603671448132363e-11,1.8887676595394025e-09,8.131453589209415e-08,1.9758964185798386e-11,1.1319043710370885e-11,3.914543107145526e-19,4.579326286866525e-14,1.886049577985466e-14,6.510638922025039e-09,3.676392146062065e-13,1.3509620521720962e-10,9.568864280718046e-11,6.107873249349555e-14,7.799551694296716e-16,2.182602329561953e-14,2.020539273652202e-12,2.9991176472987565e-06,1.4483200649005538e-14,2.458291616745851e-10
