Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46)
6.591515215565705e-07,0.06342181597630099,3.76,0.0,0.8157477596423126,0.9997720538783774,6.397676727412913e-05,7.81279523856951e-06,0.0002856986353907007,1.688775226172025e-05,0.00027077521820409375,4.311456590170829e-09,7.1430567127479375e-12,8.773095490789288e-06,1.2293564919715517e-05,0.00012796672251217552,1.9052341364199044e-07,1.7553358708563673e-05,2.0649385656794648e-05,9.309721027368837e-05,4.208645769003879e-06,2.218925616965585e-05,7.700779989090273e-07
6.726814811110856e-07,0.06342188001138856,3.76,0.0,0.8157359145812854,0.9997661001519121,6.629808823589229e-05,7.907492225394275e-06,0.00029218159333251693,1.6887762110864033e-05,0.0002777009081402898,4.31346949124989e-09,7.1444482746863884e-12,8.773364599368785e-06,1.2293985393367225e-05,0.00013118963375836635,1.905304018799977e-07,1.7955001223237606e-05,2.11927046185316e-05,9.537830163240679e-05,4.2107817836182494e-06,2.3305254615265166e-05,8.067880994936225e-07
6.862114406656007e-07,0.06342194404770128,3.76,0.0,0.8157240414588859,0.9997601184438634,6.86473047388991e-05,8.001799551927147e-06,0.00029866569938450196,1.6887726227811482e-05,0.00028462546002703377,4.315214622820611e-09,7.145639984177841e-12,8.77358512359969e-06,1.2294286826369956e-05,0.00013441263918829145,1.905355281487589e-07,1.835644918554193e-05,2.173594656050152e-05,9.76593702393298e-05,4.212621180088264e-06,2.4449477437736284e-05,8.44621121623621e-07
6.997414002201158e-07,0.06342200808513519,3.76,0.0,0.8157121404714933,0.9997541087924702,7.102430742529193e-05,8.095757589099365e-06,0.0003051509412546659,1.6887652613986732e-05,0.0002915486838740744,4.316725607272708e-09,7.146657470028224e-12,8.773765725842856e-06,1.2294489614400517e-05,0.0001376357103429602,1.905391120461289e-07,1.8757698640752665e-05,2.2279094004842333e-05,9.994040413896925e-05,4.214204273964226e-06,2.562191923942698e-05,8.835935801396366e-07
7.132713597746309e-07,0.06342207212360548,3.76,0.0,0.8157002117914406,0.9997480712323331,7.342899805607737e-05,8.18940136768907e-06,0.00031163731160953627,1.6887547877365203e-05,0.00029847041231472393,4.318031911277833e-09,7.147523099918576e-12,8.77391356205605e-06,1.2294610667621755e-05,0.0001408588236441125,1.9054141855601055e-07,1.9158745885126722e-05,2.2822131610857906e-05,0.00010222139342751154,4.215566033712318e-06,2.6822573885145133e-05,9.237220154459745e-07
7.26801319329146e-07,0.063422136163055,3.76,0.0,0.8156882555704987,0.9997420057950264,7.586128802948595e-05,8.282761254208157e-06,0.00031812480721856774,1.688741747726043e-05,0.0003053904973469176,4.319159348667683e-09,7.148256383003987e-12,8.774034546011379e-06,1.2294664007071852e-05,0.00014408195955298002,1.905426673920325e-07,1.9559587422528955e-05,2.3365045867538128e-05,0.00010450232989285153,4.216736769364004e-06,2.8051434589251897e-05,9.650229880625727e-07
7.403312788836611e-07,0.063422200203443,3.76,0.0,0.8156762719428393,0.999735912509605,7.832109709398462e-05,8.375863544484316e-06,0.0003246134282523385,1.68872659235492e-05,0.0003123088075625629,4.320130522995558e-09,7.1488743355760596e-12,8.774133564448734e-06,1.2294661254571445e-05,0.00014730510188106787,1.9054304067322176e-07,1.9960219929162086e-05,2.3907824832011415e-05,0.00010678320672153174,4.217742734477689e-06,2.9308493989654488e-05,1.0075130733580647e-06
7.538612384381762e-07,0.0634222642447441,3.76,0.0,0.8156642610275721,0.9997297914030294,8.080835222671934e-05,8.468730985567552e-06,0.00033110317770064886,1.6887096940871447e-05,0.0003192252257759838,4.320965218043323e-09,7.149391804352675e-12,8.774214654459891e-06,1.2294612039210047e-05,0.00015052823721937018,1.905426892928789e-07,2.0360640224526617e-05,2.4450457905579873e-05,0.00010906401825715405,4.218606653403995e-06,3.0593744211117174e-05,1.051208856510071e-06
7.673911979926913e-07,0.06342232828694427,3.76,0.0,0.8156522229309244,0.9997236425005208,8.332298665552388e-05,8.561383234224818e-06,0.0003375940608871,1.688691360497085e-05,0.00032613964698760534,4.321680742515664e-09,7.1498217279325044e-12,8.774281150804595e-06,1.2294524336480302e-05,0.00015375135446279176,1.9054173823234181e-07,2.076084524733399e-05,2.4992935641353234e-05,0.00011134475979975195,4.219348183029691e-06,3.190717691962197e-05,1.0961269277334589e-06
7.809211575472064e-07,0.06342239233003909,3.76,0.0,0.8156401577481126,0.999717465825863,8.586493900601963e-05,8.653837259518975e-06,0.0003440860850634558,1.688671845611529e-05,0.0003330519766335423,4.3222922342925675e-09,7.150175382789208e-12,8.774335808488136e-06,1.2294404751665546e-05,0.00015697444441323618,1.9054029100129946e-07,2.116083203549244e-05,2.5535249578844444e-05,0.00011362542743886373,4.2199843170628075e-06,3.324878336910641e-05,1.1422838777941534e-06
7.944511171017215e-07,0.06342245637403161,3.76,0.0,0.8156280655649494,0.9997112614016535,8.843415255998635e-05,8.74610769533995e-06,0.0003505792590729229,1.688651359273084e-05,0.00033996212908658834,4.322812928358203e-09,7.15046260841009e-12,8.774380903988934e-06,1.2294258755107143e-05,0.0001601974994506005,1.9053843332420513e-07,2.156059770960624e-05,2.6077392102275847e-05,0.00011590601791569505,4.2205297390417105e-06,3.4618554441501296e-05,1.1896962938171814e-06
8.079810766562366e-07,0.06342252041893078,3.76,0.0,0.8156159464592125,0.9997050292495141,9.103057461191652e-05,8.838207148412766e-06,0.00035707359307187423,1.688630074832111e-05,0.000346870026375617,4.323254392354112e-09,7.150691973822815e-12,8.77441831844671e-06,1.2294090876647585e-05,0.00016342051326131095,1.9053623618716732e-07,2.1960139459441543e-05,2.6619356319490847e-05,0.00011818652850985752,4.220997129890962e-06,3.601648068095329e-05,1.2383807553864317e-06
8.215110362107516e-07,0.06342258446475005,3.76,0.0,0.8156038005018186,0.9996987693902659,9.3654155911247e-05,8.930146466999927e-06,0.0003635690982996574,1.688608135475042e-05,0.00035377559709134156,4.323626733483935e-09,7.150870939759293e-12,8.774449606123129e-06,1.2293904866417774e-05,0.0001666434806141551,1.9053375835746667e-07,2.2359454532811465e-05,2.7161135958456536e-05,0.00012046695694616639,4.221397435547453e-06,3.7442552323094004e-05,1.28835383093203e-06
8.350409957652667e-07,0.06342264851150665,3.76,0.0,0.8155916277578257,0.9996924818440778,9.630485017871117e-05,9.021934975185192e-06,0.0003700657868873204,1.6885856594597183e-05,0.00036067877544939775,4.323938780278272e-09,7.1510060203415086e-12,8.77447605104954e-06,1.22937038283317e-05,0.00016986639717434188,1.9053104847539072e-07,2.2758540226398932e-05,2.770272527862597e-05,0.00012274730131752237,4.221740099802021e-06,3.889675932013503e-05,1.339632074396752e-06
8.485709553197818e-07,0.0634227125592206,3.76,0.0,0.8155794282872944,0.9996861666305891,9.898261368700632e-05,9.113580677021682e-06,0.00037656367169833276,1.688562744457174e-05,0.00036757950048739397,4.324198242287552e-09,7.151102884679039e-12,8.774498714015666e-06,1.2293490331129695e-05,0.000173089259348955,1.9052814679436208e-07,2.3157393878162564e-05,2.8244118994958827e-05,0.0001250275600209448,4.22203326680457e-06,4.037909136241277e-05,1.392232022170557e-06
8.621009148742969e-07,0.0634227766079141,3.76,0.0,0.8155672021460241,0.999679823769015,0.00010168740489758463,9.205090434230517e-06,0.000383062766196198,1.688539471143846e-05,0.0003744777153773999,4.324411850247209e-09,7.151166459785782e-12,8.774518471456864e-06,1.229326650057046e-05,0.00017631206415875933,1.9052508662565407e-07,2.3556012861069166e-05,2.8785312212851536e-05,0.00012730773170463702,4.222283957011796e-06,4.18895378968762e-05,1.4461701902793007e-06
8.75630874428812e-07,0.06342284065761103,3.76,0.0,0.8155549493861837,0.9996734532782334,0.0001044191841464922,9.296470120663771e-06,0.0003895630843347509,1.688515906162718e-05,0.00038137336683816137,4.324585478962753e-09,7.151201054690416e-12,8.774536047520487e-06,1.2293034095730477e-05,0.00017953480913221727,1.9052189553400693e-07,2.395439457794232e-05,2.9326300372493446e-05,0.00012958781522433928,4.2224982198558415e-06,4.3428088142935216e-05,1.5014630718125823e-06
8.891608339833271e-07,0.06342290470833661,3.76,0.0,0.8155426700568492,0.9996670551768574,0.00010717791337289521,9.387724756412588e-06,0.0003960646404673203,1.6884921045624988e-05,0.0003882664046328419,4.3247242550166226e-09,7.15121041841195e-12,8.774552040488193e-06,1.2292794572086238e-05,0.00018275749221794742,1.9051859632622135e-07,2.435253645723338e-05,2.9867079201309482e-05,0.00013186780960736713,4.22268126607437e-06,4.499473110604757e-05,1.5581271345749576e-06
9.026907935378422e-07,0.06342296876011694,3.76,0.0,0.8155303642044659,0.9996606294832969,0.00010996355588458325,9.478858624152846e-06,0.0004025674492713722,1.6884681118115125e-05,0.0003951567811396137,4.324832651110121e-09,7.151197797643607e-12,8.774566944597137e-06,1.2292549133744548e-05,0.00018598011171229431,1.9051520786970875e-07,2.475043594954323e-05,3.040764467329293e-05,0.00013414771402291272,4.222837582345159e-06,4.658945558938224e-05,1.6161788189446627e-06
9.162207530923573e-07,0.06342303281297888,3.76,0.0,0.8155180318732405,0.9996541762158108,0.00011277607615545921,9.569875370025253e-06,0.0004090715256858739,1.6884439654641598e-05,0.00040204445098430036,4.324914568653966e-09,7.151166041010562e-12,8.77458116810137e-06,1.2292298776757853e-05,0.00018920266619929348,1.9051174577123947e-07,2.5148090524756728e-05,3.094799297420908e-05,0.00013642752775746406,4.222971030554344e-06,4.821225020384575e-05,1.675634535924011e-06
9.297507126468724e-07,0.06342309686694975,3.76,0.0,0.8155056731054793,0.9996476953925485,0.00011561543965074066,9.660778091050594e-06,0.00041557688485922725,1.68841969653959e-05,0.00040892937072614085,4.32497341011259e-09,7.151117629287986e-12,8.774595048218511e-06,1.2292044325040132e-05,0.00019242515450091868,1.9050822293980395e-07,2.5545497669684014e-05,3.148812047182551e-05,0.0001387072501944644,4.223084933712994e-06,4.9863103376708486e-05,1.7365106653659384e-06
9.432806722013875e-07,0.06342316092205727,3.76,0.0,0.8154932879418766,0.9996411870315881,0.00011848161267620006,9.751569410817593e-06,0.00042208354210604556,1.6883953306601086e-05,0.00041581149858916906,4.325012142310969e-09,7.151054695226774e-12,8.774608863476182e-06,1.2291786460101068e-05,0.00019564757563591864,1.905046500526541e-07,2.594265488612459e-05,3.202802369045946e-05,0.00014098688079751092,4.223182150263246e-06,5.1542003359029135e-05,1.7988235543618319e-06
9.568106317559026e-07,0.06342322497832929,3.76,0.0,0.8154808764217597,0.9996346511509652,0.00012137456224823927,9.842251544963255e-06,0.0004285915128713014,1.688370888990118e-05,0.0004226907942327088,4.325033351751682e-09,7.1509791205584e-12,8.774622843898818e-06,1.2291525745634061e-05,0.00019886992878579966,1.905010359405869e-07,2.6339559689281882e-05,3.256769928922746e-05,0.00014326641909649407,4.223265138295042e-06,5.324893823204992e-05,1.8625895157765305e-06
9.703405913104177e-07,0.06342328903579394,3.76,0.0,0.8154684385833022,0.9996280877686994,0.0001242942559819812,9.932826357784107e-06,0.0004351008127005656,1.6883463890110357e-05,0.00042956721855529317,4.325039293019428e-09,7.150892551380988e-12,8.77463717941797e-06,1.2291262647853048e-05,0.00020209221326670298,1.9049738790664037e-07,2.673620960646555e-05,3.310714404345965e-05,0.00014554586467615372,4.223336011011616e-06,5.498389591271258e-05,1.9278248269172177e-06
9.838705508649328e-07,0.06342335309447932,3.76,0.0,0.8154559744636999,0.9996214969028145,0.00012724066199491937,1.0023295411154071e-05,0.0004416114572152725,1.6883218451617117e-05,0.0004364407335271027,4.3250319311074844e-09,7.150796382009267e-12,8.774652026825406e-06,1.2290997552328457e-05,0.00020531442850613285,1.9049371199001785e-07,2.7132602176029585e-05,3.364635482881463e-05,0.00014782521716661927,4.223396584616816e-06,5.67468641584254e-05,1.994545728323724e-06
9.999999999999997e-07,0.06342348121562476,3.76,0.0,0.8154410813429184,0.9996136038580047,0.00013078801617215369,1.01310097388999e-05,0.00044937476032495447,1.688292544781239e-05,0.0004446309929712334,4.325008133982116e-09,7.1506708871645306e-12,8.774670573237572e-06,1.2290679351639928e-05,0.00020915563169334638,1.9048930024521263e-07,2.7604813348001832e-05,3.428885339181978e-05,0.00015054237592714945,4.223457488741369e-06,5.8885131421903704e-05,2.076049280249773e-06
1.010930469973963e-06,0.06342348121562476,3.76,0.0,0.8154309675258157,0.9996082327924063,0.00013321348538290756,1.0203921208445277e-05,0.00045463684305450014,1.6882726712544493e-05,0.00045017888787050886,4.324983915108542e-09,7.150580051936553e-12,8.774683749835877e-06,1.229046258246789e-05,0.00021175864942329028,1.9048629552710962e-07,2.792460547628491e-05,3.472406242255038e-05,0.0001523836415851745,4.2234928426076584e-06,6.035678259983807e-05,2.132509073939176e-06
1.03528439717209e-06,0.06342359652911232,3.76,0.0,0.8154083717583593,0.9995962012805534,0.00013868007017706955,1.0366133578974706e-05,0.00046636444674452623,1.688228364103876e-05,0.00046253291259565387,4.32491019564297e-09,7.1503633658764626e-12,8.774715128625233e-06,1.2289976938160174e-05,0.0002175582073663524,1.9047956701721993e-07,2.8636503821136058e-05,3.569316935502646e-05,0.00015648590216664636,4.223557734100023e-06,6.370137938015523e-05,2.2619189390807287e-06
1.058822333997812e-06,0.06342370798313547,3.76,0.0,0.8153864526727774,0.999584488535885,0.00014404528619002028,1.0522598950227396e-05,0.0004777034829667457,1.688185532423062e-05,0.00047446352587848095,4.324817678550972e-09,7.150138590199962e-12,8.774748396438059e-06,1.2289504790492086e-05,0.00022316322980776485,1.9047303095406746e-07,2.9323721466241343e-05,3.66290426620414e-05,0.00016045042371196978,4.2236062728924275e-06,6.70199711274593e-05,2.3918042996302587e-06
1.0823602708235338e-06,0.06342381944140614,3.76,0.0,0.8153644547369467,0.999572692971663,0.00014949073937863726,1.0678760016135189e-05,0.0004890469002465283,1.6881427158043752e-05,0.0004863846363373432,4.324708759684765e-09,7.149901963392891e-12,8.77478481194526e-06,1.2289030560258577e-05,0.00022876803642115173,1.9046647255110253e-07,3.0010112204676596e-05,3.7564151145741764e-05,0.0001644146582703864,4.223644689573876e-06,7.042308390745499e-05,2.526504299812209e-06
1.1058982076492557e-06,0.06342393090406975,3.76,0.0,0.8153423781268408,0.9995608146853205,0.0001550162714731869,1.0834618215184113e-05,0.0005003947813397028,1.6880999309879323e-05,0.0004982960690333252,4.324586921629459e-09,7.149655977418952e-12,8.774824553442517e-06,1.2288554699508026e-05,0.00023437262637115484,1.9045989887360098e-07,3.069566342802381e-05,3.84984807003009e-05,0.00016837860478778697,4.223675854445068e-06,7.391064719329542e-05,2.666102750301662e-06
1.1294361444749775e-06,0.06342404237126986,3.76,0.0,0.8153202230168967,0.9995488537751425,0.00016062172474096362,1.099017431216008e-05,0.0005117472087773116,1.6880571899716848e-05,0.0005101976519498595,4.324454900771323e-09,7.149402589149795e-12,8.774867747185994e-06,1.2288077533257646e-05,0.0002399769989980009,1.904533149958616e-07,3.138036259332025e-05,3.9432017484832976e-05,0.00017234226228372243,4.223701964349208e-06,7.748258920954627e-05,2.810683059027689e-06
1.1529740813006994e-06,0.06342415384314933,3.76,0.0,0.8152979895805733,0.9995368103403188,0.00016630694167103405,1.1145428565364792e-05,0.0005231042648043728,1.688014501453419e-05,0.0005220892154716253,4.32431485154817e-09,7.149143337780661e-12,8.774914483128138e-06,1.2287599297922107e-05,0.00024558115376450973,1.9044672460348457e-07,3.2064197221359086e-05,4.036474787388514e-05,0.00017630562983001697,4.2237247056445625e-06,8.113883695195907e-05,2.960328223505529e-06
1.1765120181264212e-06,0.0634242653198499,3.76,0.0,0.8152756779907367,0.9995246844809756,0.00017207176475379077,1.1300380845696088e-05,0.00053446603134083,1.6879718717004895e-05,0.000533970592025017,4.324168468262396e-09,7.1488794323491445e-12,8.77496482443466e-06,1.2287120164645732e-05,0.00025118509022395484,1.904401303590362e-07,3.274715489597008e-05,4.129665842324088e-05,0.00018026870653784085,4.223745370137272e-06,8.487931620305076e-05,3.1151208242809504e-06
1.200049954952143e-06,0.06342437680151226,3.76,0.0,0.8152532884199453,0.9995124762981968,0.00017791603631675936,1.1455030726848691e-05,0.0005458325899529643,1.6879293051577605e-05,0.0005458416158107055,4.3240170798880125e-09,7.1486118201862176e-12,8.775018814145696e-06,1.2286640255637121e-05,0.0002567888079975636,1.904335341580575e-07,3.342922326374003e-05,4.2227735844451257e-05,0.00018423149154866636,4.223764942828467e-06,8.870395154531701e-05,3.2751430190885307e-06
1.223587891777865e-06,0.06342448828827607,3.76,0.0,0.8152308210406827,0.9995001858940402,0.0001838395983918344,1.1609377559088203e-05,0.0005572040218286884,1.687886804966724e-05,0.0005577021225847657,4.323861728238044e-09,7.14834124318311e-12,8.775076480860099e-06,1.2286159658055298e-05,0.0002623923067553697,1.904269373466974e-07,3.4110390033871015e-05,4.3157966983978804e-05,0.00018819398402655042,4.223784173719186e-06,9.261266637322129e-05,3.4404765375034847e-06
1.2471258286035868e-06,0.06342459978027996,3.76,0.0,0.8152082760255426,0.9994878133715497,0.00018984229261083285,1.1763420528310302e-05,0.0005685804077572787,1.687844373378318e-05,0.0005695519494847847,4.323703231440815e-09,7.148068283511087e-12,8.775137843258289e-06,1.2285678435042776e-05,0.00026799558620099485,1.9042034089462143e-07,3.4790642978207966e-05,4.408733880661342e-05,0.00019215618315199704,4.22380363533958e-06,9.660538290405055e-05,3.6112026760580656e-06
1.2706637654293086e-06,0.06342471127766178,3.76,0.0,0.8151856535473607,0.9994753588347609,0.00019592396013073425,1.1917158699850202e-05,0.000579961828114977,1.687802012019059e-05,0.0005813909349048617,4.323542232735573e-09,7.1477933986418245e-12,8.775202913027492e-06,1.2285196632879718e-05,0.0002735986460617889,1.904137455071345e-07,3.546996993150755e-05,4.5015838383524376e-05,0.0001961180881179928,4.223823765422091e-06,0.00010068202218753334,3.7874022938097683e-06
1.2942017022550305e-06,0.0634248227805583,3.76,0.0,0.815162953779304,0.9994628223887017,0.0002020844415825673,1.207059105011902e-05,0.0005913483628550059,1.6877597220481803e-05,0.0005932189184091683,4.3233792373132995e-09,7.147516947677685e-12,8.775271696597918e-06,1.2284714285244121e-05,0.00027920148608296546,1.9040715169195115e-07,3.614835879188369e-05,4.5943452883968876e-05,0.00020007969812765888,4.223844897702172e-06,0.00010484250411449,3.969155808286265e-06
1.3177396390807523e-06,0.06342493428910549,3.76,0.0,0.815140176894938,0.9994502041393934,0.00020832357703446443,1.222371649082564e-05,0.0006027400914994185,1.6877175042737667e-05,0.0006050357406673772,4.323214641256701e-09,7.147239212018787e-12,8.775344196427666e-06,1.2284231416354181e-05,0.00028480410602327105,1.90400559808446e-07,3.682579752131101e-05,4.687016956907872e-05,0.00020404101239251547,4.223867285512805e-06,0.00010908674742495288,4.1565431917125745e-06
1.3648155127321958e-06,0.06342515732369115,3.76,0.0,0.815094392473803,0.9994247226600593,0.00022103716725352217,1.2529042070563807e-05,0.0006255394463920412,1.687633287352356e-05,0.0006286352693808193,4.322881811460357e-09,7.146680713420687e-12,8.775500341033524e-06,1.228326417943819e-05,0.00029600868474314224,1.9038738276817495e-07,3.817777675766148e-05,4.872085897099433e-05,0.00021196275056751661,4.22391654021962e-06,0.00011782618744865831,4.548537207070785e-06
1.4118913863836393e-06,0.06342538038248885,3.76,0.0,0.8150483016821038,0.9993989152646685,0.0002340634392008254,1.2833126079736334e-05,0.0006483605200928825,1.6875493639608475e-05,0.0006521882668548316,4.3225455108233936e-09,7.146119158040549e-12,8.7756713231585e-06,1.2282295014502431e-05,0.00030721238044088443,1.9037421567084239e-07,3.9525812633930916e-05,5.0567806355365196e-05,0.0002198832964544825,4.223972573658799e-06,0.00012689966945353596,4.96401508104322e-06
1.4589672600350828e-06,0.06342560346655539,3.76,0.0,0.815001905926478,0.9993727828367694,0.0002474010912103977,1.3135958994087038e-05,0.000671203932635008,1.6874657354079845e-05,0.0006756934944147507,4.322206843308712e-09,7.145555330380156e-12,8.775857102326716e-06,1.2281323976285435e-05,0.0003184151913956342,1.9036105920985278e-07,4.086981120112831e-05,5.24109127469397e-05,0.00022780264393637705,4.224035993542198e-06,0.00013630650269695307,5.403600220185242e-06
1.5060431336865263e-06,0.06342582657693302,3.76,0.0,0.8149552066222703,0.9993463262753488,0.00026104881150264535,1.3437531297110797e-05,0.0006940702966710495,1.6873824021884482e-05,0.0006991497285879083,4.321866490555548e-09,7.144989715554023e-12,8.776057627841325e-06,1.2280351097808735e-05,0.00032961711592424854,1.9034791373691486e-07,4.220967958748333e-05,5.425008039684578e-05,0.00023572078695900805,4.224107140401282e-06,0.00014604597871972143,5.867908605115645e-06
1.5531190073379698e-06,0.063426049714652,3.76,0.0,0.8149082051935256,0.9993195464946125,0.0002750052782855629,1.3737833580188297e-05,0.0007169602173778053,1.687299364265299e-05,0.0007225557609897143,4.321524860765123e-09,7.144422604844676e-12,8.776272842017842e-06,1.2279376398143128e-05,0.00034081815237061553,1.9033477938381044e-07,4.354532601788602e-05,5.608521276943315e-05,0.00024363771952691266,4.224186186548124e-06,0.00015611737156418442,6.3575487058783525e-06
1.6001948809894133e-06,0.06342627288072811,3.76,0.0,0.8148609030729108,0.999292444423758,0.00028926915990235946,1.403685661721225e-05,0.0007398742923659064,1.687216621344972e-05,0.0007459103982700527,4.321182197979723e-09,7.1438541733431775e-12,8.77650268329202e-06,1.2278399889858164e-05,0.0003520182990953964,1.9032165617915022e-07,4.4876659832733504e-05,5.7916214534928355e-05,0.0002515534356993934,4.224273210182656e-06,0.0001665199379928626,6.873121401932452e-06
1.6472707546408568e-06,0.06342649607616395,3.76,0.0,0.8148133017015626,0.9992650210067404,0.00030383911502605555,1.4334591413489334e-05,0.0007628131115972755,1.6871341730722443e-05,0.0007692124621242325,4.320838656095523e-09,7.143284532554162e-12,8.776747088427892e-06,1.2277421584277496e-05,0.00036321755446879405,1.9030854413078136e-07,4.620359150630192e-05,5.974299156832562e-05,0.00025946792958775995,4.224368244607169e-06,0.00017725291770744202,7.41521990687725e-06
1.6943466282923002e-06,0.0634267193019485,3.76,0.0,0.8147654025288418,0.9992372772020306,0.00031871379290834676,1.4631029225490815e-05,0.0007857772573131373,1.6870520190679228e-05,0.0007924607893827353,4.320494336253466e-09,7.142713756823534e-12,8.777005992986514e-06,1.2276441492527768e-05,0.0003744159168691361,1.9029544324224117e-07,4.75260326647662e-05,6.156545095585375e-05,0.00026738119535491824,4.224471299004371e-06,0.00018831553356770742,7.984429697850215e-06
1.7414225019437437e-06,0.06342694255905698,3.76,0.0,0.8147172070120403,0.9992092139823666,0.0003338918336572637,1.4926161564735437e-05,0.0008087673039689681,1.6869701588928613e-05,0.0008156542321399422,4.3201493024424844e-09,7.142141894240081e-12,8.77727933097473e-06,1.2275459624612369e-05,0.0003856133846841873,1.9028235349827612e-07,4.884389610372121e-05,6.338350100524381e-05,0.0002752932272160581,4.224582363695013e-06,0.00019970699181138927,8.581328449106003e-06
1.7884983755951872e-06,0.06342716584845076,3.76,0.0,0.8146687166160935,0.9991808323345053,0.0003493718685138425,1.5219980201057284e-05,0.0008317838181720116,1.6868885920461182e-05,0.0008387916578746636,4.319803592666755e-09,7.141568974495586e-12,8.777567034860929e-06,1.227447598937195e-05,0.00039680995631123943,1.9026927486426748e-07,5.0157095805020995e-05,6.519705125533418e-05,0.0002832040194388292,4.224701414941999e-06,0.00021142648227602445,9.206485969401884e-06
1.8826501228980742e-06,0.06342761252787016,3.76,0.0,0.8145708570830549,0.999123117769818,0.0003812324027957469,1.580364476777057e-05,0.000877898476058661,1.68672633625881e-05,0.0008848940057177791,4.319110230431189e-09,7.1404200353268e-12,8.778185265248805e-06,1.2272503452669135e-05,0.00041920040462977646,1.9024315078821769e-07,5.2769165948041166e-05,6.881029671582488e-05,0.00029902186229947776,4.224963353652547e-06,0.00023584623856722455,1.0543816883988218e-05
1.976801870200961e-06,0.06342805934761762,3.76,0.0,0.8144718357912956,0.9990641416729286,0.00041428427871618794,1.6381962381512282e-05,0.0009241256046923528,1.6865652472964714e-05,0.0009307590844650767,4.3184143630782656e-09,7.139267042776321e-12,8.778860123361965e-06,1.2270523952051531e-05,0.0004415872491642799,1.9021707069823833e-07,5.536157927234229e-05,7.240448858986641e-05,0.00031483467911988197,4.225256837442303e-06,0.00026156800168583187,1.2000821455844715e-05
2.070953617503848e-06,0.06342850631487663,3.76,0.0,0.8143716647063175,0.9990039124170987,0.0004485162549570087,1.695487673278321e-05,0.0009704694487845765,1.6864053205914683e-05,0.0009763783985556087,4.31771606688522e-09,7.138110074511801e-12,8.779591034610962e-06,1.2268537560546514e-05,0.0004639704773784503,1.901910343153906e-07,5.7933691910124216e-05,7.597894836618461e-05,0.0003306424259179296,4.225581575548109e-06,0.00028858472295537,1.3581769441353017e-05
2.165105364806735e-06,0.06342895343660095,3.76,0.0,0.8142703558882509,0.9989424385758277,0.00048391697475871437,1.7522335675595992e-05,0.0010169341226756738,1.6862465512952878e-05,0.0010217437083592815,4.317015388537533e-09,7.136949187473424e-12,8.780377410022666e-06,1.2266544351150668e-05,0.00048635007686585627,1.901650413451223e-07,6.048488037613709e-05,7.953301801790108e-05,0.00034644505955099144,4.225937257194744e-06,0.00031688911315574475,1.5290799968864735e-05
2.259257112109622e-06,0.06342940071951185,3.76,0.0,0.8141679214827431,0.9988797289147852,0.0005204749746186766,1.808429115644964e-05,0.0010635236091899594,1.6860889342171485e-05,0.0010668470327669856,4.316312348146273e-09,7.135784419820771e-12,8.781218646273422e-06,1.2264544395006217e-05,0.0005087260353533159,1.9013909144949568e-07,6.301454195572816e-05,8.306606021386994e-05,0.000362242537718839,4.226323547605817e-06,0.0003464736499830857,1.713192038946677e-05
2.353408859412509e-06,0.06342984817009663,3.76,0.0,0.8140643737120876,0.9988157923837583,0.0005581786928128335,1.864069915829298e-05,0.0011102417586927446,1.6859324639134794e-05,0.0011116806513031443,4.315606962796614e-09,7.134615807699904e-12,8.782114127399063e-06,1.2262537763571551e-05,0.0005310983406986568,1.901131842825077e-07,6.552209505370193e-05,8.657745849080073e-05,0.00037803481896349383,4.226740103278725e-06,0.0003773305855751248,1.9109005335428567e-05
2.447560606715396e-06,0.06343029579460675,3.76,0.0,0.8139597248665262,0.9987506381086133,0.0005970164777808593,1.919151963636663e-05,0.001157092288351556,1.685777134753998e-05,0.001156237105844212,4.3148992609884255e-09,7.133443395545992e-12,8.783063226227843e-06,1.226052453017605e-05,0.0005534669808892377,1.9008731951529794e-07,6.80069795043706e-05,9.00666173937856e-05,0.00039382186266866587,4.227186582339711e-06,0.00040945195408916327,2.1225795982175227e-05
2.541712354018283e-06,0.06343074359905694,3.76,0.0,0.8138539872956901,0.998684275383284,0.0006369765963872109,1.9736716435794346e-05,0.001204078781604708,1.68562294088723e-05,0.001200509201975412,4.31418927530145e-09,7.132267230799786e-12,8.78406530467e-06,1.2258504768898297e-05,0.0005758319440440752,1.9006149681958188e-07,7.046865684211364e-05,9.353296258831144e-05,0.00040960362905995905,4.227662639185099e-06,0.00044282957932373834,2.3485899514063932e-05
2.63586410132117e-06,0.0634311915892244,3.76,0.0,0.8137471734002424,0.9986167136617939,0.0006780472420235428,2.027625720428143e-05,0.0012512046878304145,1.6854698762006165e-05,0.0012444900099480146,4.313477032344796e-09,7.131087356698729e-12,8.785119713947437e-06,1.2256478553282917e-05,0.0005981932184160901,1.900357158485503e-07,7.29066105321908e-05,9.697594094022232e-05,0.0004253800792044038,4.228167917437745e-06,0.00047745508237447226,2.5892788790673714e-05
