Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176)
1.2958396339522182e-06,0.07331594861221001,3.76,0.0,0.6311097070684145,0.9974106458613664,0.0009730107837567271,6.714658632933546e-05,0.002351094048272449,6.0032363658903884e-05,0.002406237097334518,6.128501482941649e-09,2.2797636786565612e-11,3.825633235790672e-05,3.57626092751652e-05,0.001100806825025825,1.0123059442138462e-06,9.543890986346334e-05,6.295460337382548e-05,0.0008196574336174664,3.557644395254316e-05,0.0005332209531368517,6.274353546182118e-05,6.666656228494128e-05,2.31407434603397e-05,3.758615235778904e-08,5.361578827745565e-06,1.343350966633485e-07,1.245583990804603e-05,4.3656302748542544e-06,9.67869486169513e-10,3.415614858245811e-08,1.909466665324562e-10,0.0004558009910225123
1.3044185906404281e-06,0.07331614676376932,3.76,0.0,0.6310738467626231,0.9973918391365141,0.0009836855625720887,6.740153964065885e-05,0.002368001142999325,6.0029595493988664e-05,0.002421529478813662,6.1280880589506926e-09,2.2796095264951623e-11,3.829433907344688e-05,3.574970414927586e-05,0.0011087063286043942,1.0119492625042459e-06,9.606482083682624e-05,6.335696234518406e-05,0.000825949610601572,3.5681242166626324e-05,0.0005407814493301798,6.381635352791267e-05,6.806337405934897e-05,2.3446086418700963e-05,3.7824159498428964e-08,5.49294301762818e-06,1.3784848245196858e-07,1.2679506554073473e-05,4.458831381156163e-06,9.931830178741213e-10,3.485849578579538e-08,1.948466150143527e-10,0.00045579239293320366
1.312997547328638e-06,0.07331634479178904,3.76,0.0,0.6310379362858832,0.9973729853042567,0.0009944013886280594,6.765534594317679e-05,0.002384921260344015,6.002682699898331e-05,0.002436772173650071,6.127674327819214e-09,2.2794552636628637e-11,3.83322514336461e-05,3.573683945401233e-05,0.0011166052821997346,1.0115937663192158e-06,9.668988229018989e-05,6.37579981078867e-05,0.0008322470427528931,3.5785730938868755e-05,0.0005483898626683118,6.489901541158126e-05,6.947778374302156e-05,2.375290373725084e-05,3.806137733163043e-08,5.626543594700023e-06,1.414223173811712e-07,1.2905583319941426e-05,4.553273925260633e-06,1.0189317273746588e-09,3.556997235081277e-08,1.9879684907334472e-10,0.00045578378124042454
1.321576504016848e-06,0.0733165426957201,3.76,0.0,0.631001975868919,0.997354084553035,0.0010051580823126475,6.790800590438855e-05,0.002401854447956639,6.0024058177298204e-05,0.002451964993442233,6.127260291196247e-09,2.279300887596684e-11,3.837006882435109e-05,3.572401527119718e-05,0.0011245036856178464,1.0112394579743024e-06,9.731408895809057e-05,6.415770564081557e-05,0.0008385497114243596,3.5889908916346573e-05,0.0005560460378357646,6.599151233526168e-05,7.090984084641038e-05,2.406118516044148e-05,3.829780292920948e-08,5.762400967051553e-06,1.450570047591673e-07,1.3134075763815208e-05,4.648963568204037e-06,1.0451184995943282e-09,3.629061575238036e-08,2.0279757151862114e-10,0.00045577513985450044
1.330155460705058e-06,0.07331674047502905,3.76,0.0,0.6309659657424755,0.9973351370387257,0.0010159554640519512,6.815952024959751e-05,0.002418800752635085,6.002128903229585e-05,0.002467107753903737,6.126845950680247e-09,2.279146402108936e-11,3.8407790640678226e-05,3.571123167960319e-05,0.0011324015386704129,1.0108863396977015e-06,9.793743562420458e-05,6.455608003548586e-05,0.0008448575978848292,3.599377477064073e-05,0.0005637498189206618,6.709383479741914e-05,7.235959353080146e-05,2.4370920474014178e-05,3.853343348113857e-08,5.900535523721857e-06,1.4875294221249329e-07,1.3364989314271368e-05,4.745905913796929e-06,1.0717461786735459e-09,3.7020462903678856e-08,2.0684898205360413e-10,0.0004557664856951076
1.3387344173932679e-06,0.07331693812919673,3.76,0.0,0.6309299061373084,0.9973161429520329,0.0010267933543196637,6.840988976101163e-05,0.002435760220327696,6.0018519567297586e-05,0.0024822002748573256,6.126431307885392e-09,2.2789918044079612e-11,3.8445416287052385e-05,3.5698488754976035e-05,0.0011402988411747578,1.010534413630847e-06,9.855991712143343e-05,6.495311648985932e-05,0.0008511706833206567,3.6097327197896425e-05,0.000571501049427129,6.820597257859398e-05,7.382708861165836e-05,2.4682099505406266e-05,3.8768266184755474e-08,6.040967633202555e-06,1.525105216487307e-07,1.3598329270908351e-05,4.844106508721935e-06,1.098817566505743e-09,3.775955015636788e-08,2.1095127732773422e-10,0.00045575780129383445
1.3473133740814778e-06,0.07331713565771959,3.76,0.0,0.63089379728417,0.9972971024482481,0.0010376715736465205,6.865911527795046e-05,0.002452732896136011,6.0015749785584586e-05,0.0024972423802153225,6.126016364377308e-09,2.2788370985328707e-11,3.848294517717062e-05,3.568578657006176e-05,0.0011481955929538012,1.010183681829263e-06,9.918152833199367e-05,6.534881031416783e-05,0.000857488948837258,3.6200564919147986e-05,0.0005792995722886799,6.932791474745433e-05,7.531237156212852e-05,2.499471212414167e-05,3.900229836375764e-08,6.1837176419543305e-06,1.563301292184912e-07,1.3834100804960724e-05,4.943570842636391e-06,1.126335423752979e-09,3.850791330137017e-08,2.1510465089311776e-10,0.00045574910501340946
1.3558923307696878e-06,0.07331733306010824,3.76,0.0,0.630857639413797,0.9972780157204092,0.0010485899426296984,6.890719769582601e-05,0.0024697188243176524,6.001297969040378e-05,0.0025122338979734296,6.125601121743403e-09,2.278682281447747e-11,3.85203767340465e-05,3.567312519462814e-05,0.0011560917938360203,1.0098341462631084e-06,9.980226418748816e-05,6.574315692409322e-05,0.0008638123754606775,3.630348668030913e-05,0.0005871452298804981,7.045964966696235e-05,7.681548651676352e-05,2.5308748242215053e-05,3.923552733987456e-08,6.328805872936266e-06,1.602121452824956e-07,1.4072308959933389e-05,5.044304348280859e-06,1.1543024682290703e-09,3.926558756918916e-08,2.1930929325194382e-10,0.00045574037788427123
1.3644712874578977e-06,0.07331753033588877,3.76,0.0,0.6308214327568993,0.9972588829230492,0.0010595482819421502,6.915413796635103e-05,0.0024867180482893224,6.00102092849678e-05,0.0025271746601892918,6.125185581523387e-09,2.278527357435623e-11,3.855771038995928e-05,3.566050469549167e-05,0.001163987443655404,1.0094858088180195e-06,0.00010042211966898053,6.613615184718694e-05,0.0008701409441391568,3.6406091252462147e-05,0.0005950378640328439,7.160116500058529e-05,7.833647627547707e-05,2.562419781445679e-05,3.9467950569956675e-08,6.4762526241480514e-06,1.6415694437779407e-07,1.4312958652246005e-05,5.1463124015956435e-06,1.1827213761385968e-09,4.003260763091755e-08,2.2356539182043495e-10,0.0004557316398334988
1.3730502441461076e-06,0.07331772748460134,3.76,0.0,0.6307851775441458,0.9972397042516162,0.001070546412341876,6.939993709640368e-05,0.0025037306106299073,6.0007438572460436e-05,0.002542064502976015,6.1247697452840924e-09,2.2783723232001325e-11,3.859494558650431e-05,3.5647925136537906e-05,0.0011718825422514152,1.0091386712956155e-06,0.00010104108980705159,6.652779071536331e-05,0.0008764746357446995,3.650837743178585e-05,0.0006029773160432286,7.275244771859085e-05,7.987538230766039e-05,2.5941050838893877e-05,3.9699565498890536e-08,6.626078167185182e-06,1.6816489518916312e-07,1.4556054671892475e-05,5.249600321840765e-06,1.2115947802893924e-09,4.080900759870762e-08,2.2787313097000009e-10,0.00045572287026177897
1.3816292008343176e-06,0.07331792450580162,3.76,0.0,0.6307488740061538,0.997220479859699,0.0010815841546811262,6.9644596148254e-05,0.0025207565530836517,6.000466755603577e-05,0.0025569032664790985,6.124353614544555e-09,2.2782171832867777e-11,3.863208177452851e-05,3.5635386578748044e-05,0.0011797770894689495,1.0087927354143463e-06,0.0001016591696818618,6.691806927198946e-05,0.0008828134310746365,3.661034403981972e-05,0.0006109634266897873,7.391348410435435e-05,8.143224475649051e-05,2.6259297357091746e-05,3.9930369716090504e-08,6.7783027458072165e-06,1.7223636051893631e-07,1.4801601683105355e-05,5.354173371722159e-06,1.2409252715711326e-09,4.1594821026959995e-08,2.322326920003426e-10,0.00045571409079487067
1.3902081575225275e-06,0.07331812139905908,3.76,0.0,0.6307125223734761,0.9972012099452432,0.001092661329915531,6.988811623831725e-05,0.0025377959165634413,6.0001896238823116e-05,0.002571690794869913,6.12393719085577e-09,2.278061934121151e-11,3.866911841418813e-05,3.56228890802186e-05,0.0011876710851582957,1.008448002809958e-06,0.00010227635442319498,6.730698336363146e-05,0.000889157310853183,3.6711989923335776e-05,0.0006189960362433013,7.508425976074484e-05,8.300710244337854e-05,2.6578927454493662e-05,4.0160360788266734e-08,6.932946574519208e-06,1.7637169726238637e-07,1.5049604225034387e-05,5.460036757520549e-06,1.2707153969709716e-09,4.239008091291735e-08,2.366442531719011e-10,0.0004557052790643108
1.3987871142107375e-06,0.07331831816395863,3.76,0.0,0.630676122876589,0.9971818946606973,0.0011037777591131521,7.01304985374148e-05,0.0025548487411541474,5.99991246239256e-05,0.00258642693632095,6.123520475720046e-09,2.2779065805307386e-11,3.870605497487001e-05,3.5610432696187595e-05,0.0011955645291750964,1.0081044750363491e-06,0.00010289263921050896,6.769452894788165e-05,0.0008955062557329982,3.681331395458596e-05,0.0006270749844805397,7.626475961651831e-05,8.459999287261348e-05,2.6899931260739748e-05,4.0389536436800244e-08,7.090029837166416e-06,1.8057125638103797e-07,1.5300066712429508e-05,5.5671956292268184e-06,1.3009676613167646e-09,4.3194819698028294e-08,2.411079896905844e-10,0.0004556964585399142
1.4073660708989474e-06,0.07331851480009897,3.76,0.0,0.6306396757458804,0.9971625342066052,0.0011149332634634566,7.037174426941791e-05,0.0025719150661160815,5.999635271442475e-05,0.002601111542999331,6.123103470676145e-09,2.2777511186439685e-11,3.87428909352575e-05,3.559801747905388e-05,0.0012034574213803083,1.0077621535660102e-06,0.00010350801927296644,6.808070208428546e-05,0.0009018602462967367,3.6914315031122085e-05,0.0006352001106961222,7.745496793279265e-05,8.621095223614305e-05,2.722229894998482e-05,4.061789434879112e-08,7.249572685542364e-06,1.848353828820317e-07,1.5552993436338526e-05,5.675655080679898e-06,1.3316845250675572e-09,4.400906926866244e-08,2.4562407372876586e-10,0.0004556876049324893
1.4159450275871573e-06,0.07331871130709415,3.76,0.0,0.6306031812116382,0.9971431287340659,0.0011261276642862115,7.061185471155769e-05,0.002588994929888513,5.9993580513378605e-05,0.002615744471040281,6.1226861772125966e-09,2.277595553591015e-11,3.8779625783236864e-05,3.558564347840324e-05,0.0012113497616401657,1.0074210397908915e-06,0.00010412248988947399,6.84654989429803e-05,0.0009082192630585998,3.701499207603353e-05,0.0006433712537158325,7.865486830952207e-05,8.78400154185487e-05,2.7546020741194746e-05,4.0845432376985134e-08,7.4115952380103535e-06,1.8916441579482137e-07,1.580838856480831e-05,5.78542014971123e-06,1.362868406351254e-09,4.4832860957648115e-08,2.501926744246022e-10,0.0004556787437137355
1.4236660886065464e-06,0.07331888805267715,3.76,0.0,0.6305702957910371,0.9971256254843743,0.0011362357339482429,7.082698453510938e-05,0.002604378414052218,5.9991085285676445e-05,0.0026288698054542205,6.122310367759029e-09,2.2774554536651017e-11,3.881260027987702e-05,3.5574542156569695e-05,0.0012184523958545727,1.0071150710563728e-06,0.00010467473200772212,6.88106363179499e-05,0.0009139466593825708,3.7105323500562016e-05,0.0006507644932076331,7.97430512575868e-05,8.932167878987645e-05,2.7838520064205503e-05,4.104951379317529e-08,7.559552280856325e-06,1.9311631557159313e-07,1.6040358008814508e-05,5.885329131868986e-06,1.3913351606592646e-09,4.5582457422148384e-08,2.543494540483028e-10,0.000455670741939595
1.4313871496259354e-06,0.0733190646930663,3.76,0.0,0.6305373723277281,0.9971080860487911,0.0011463750350803993,7.10411968557517e-05,0.0026197729219893983,5.998858982648484e-05,0.0026419530675826715,6.1219343270058786e-09,2.2773152697910038e-11,3.8845492107941106e-05,3.556347429018109e-05,0.0012255545827990363,1.0068100825191397e-06,0.00010522623032001149,6.915465324433873e-05,0.0009196780967902047,3.7195390858726724e-05,0.0006581947572531276,8.083905807910408e-05,9.081805704047197e-05,2.813210125761472e-05,4.125292784136305e-08,7.709548767615566e-06,1.971212979370739e-07,1.6274333002828055e-05,5.986303292981515e-06,1.420183822187197e-09,4.633982999196658e-08,2.5854902572442994e-10,0.0004556627273733027
1.4391082106453244e-06,0.0733192412280424,3.76,0.0,0.6305044109893359,0.9970905105619601,0.0011565454377292848,7.125449271164276e-05,0.0026351784800384102,5.998609413799262e-05,0.0026549941607024027,6.1215580560494695e-09,2.2771750014331093e-11,3.887830091316591e-05,3.55524399096477e-05,0.0012326563223868045,1.0065060750292586e-06,0.00010577698148764951,6.949754714475283e-05,0.0009254135609409306,3.728519341796065e-05,0.0006656619274352302,8.19428754769014e-05,9.232917291735516e-05,2.8426757284896414e-05,4.145567303448132e-08,7.861599290009322e-06,2.0117959761283368e-07,1.6510316333778504e-05,6.088346190362646e-06,1.4494160630250944e-09,4.71050003683005e-08,2.6279150650979514e-10,0.00045565469470581934
1.4468292716647134e-06,0.07331941765735425,3.76,0.0,0.6304714119433903,0.9970728991500368,0.00116674681204951,7.146687317445715e-05,0.0026505951140031398,5.998359822237629e-05,0.0026679929906753947,6.121181555975959e-09,2.2770346495596154e-11,3.891102634740533e-05,3.5541439043578414e-05,0.0012397576145345185,1.0062030493854243e-06,0.00010632698220492523,6.983931551300004e-05,0.0009311530374526456,3.737473046255558e-05,0.000673165885057094,8.305448973238211e-05,9.385504831520137e-05,2.8722481139881074e-05,4.1657747946774005e-08,8.015718414255335e-06,2.0529144531128888e-07,1.6748310708943047e-05,6.191461344621113e-06,1.479033526168368e-09,4.787798988881542e-08,2.670770114745441e-10,0.00045564664729521513
1.4545503326841024e-06,0.07331959398076782,3.76,0.0,0.6304383753573191,0.9970552519452263,0.001176979028308061,7.167833934885154e-05,0.0026660228491584884,5.998110208180074e-05,0.0026809494659265514,6.120804827874059e-09,2.276894214124624e-11,3.894366806855197e-05,3.553047171879732e-05,0.0012468584591621762,1.0059010063351873e-06,0.0001068762291989181,7.017995590986451e-05,0.0009368965119029172,3.7464001293460875e-05,0.000680706511151025,8.417388671198682e-05,9.539570428461342e-05,2.901926584673669e-05,4.1859151176317203e-08,8.171920680441618e-06,2.094570677625307e-07,1.6988318756864048e-05,6.295652239971198e-06,1.509037825413436e-09,4.865881953076479e-08,2.7140565371222685e-10,0.0004556385826241526
1.4622713937034914e-06,0.07331977019805967,3.76,0.0,0.6304053013984414,0.9970375690758787,0.001187241956889079,7.188889237220803e-05,0.002681461710254015,5.9978605718419575e-05,0.002693863497424433,6.120427872826771e-09,2.276753695771264e-11,3.897622574049905e-05,3.5519537960360594e-05,0.0012539588561931007,1.0055999465754502e-06,0.00010742471922942022,7.051946596435278e-05,0.0009426439698300054,3.755300522825295e-05,0.0006882836864866687,8.530105187220834e-05,9.69511610376279e-05,2.931710446004191e-05,4.205988137305463e-08,8.330220601806892e-06,2.1367668771774977e-07,1.7230343027989385e-05,6.400922324420312e-06,1.5394305458120903e-09,4.944750991286887e-08,2.7577754435758985e-10,0.0004556305021942337
1.4699924547228804e-06,0.07331994630902336,3.76,0.0,0.6303721902339735,0.9970198506727609,0.0011975354682867527,7.209853341041366e-05,0.002696911721567967,5.9976109134376005e-05,0.002706734998420809,6.120050691917055e-09,2.2766130947575776e-11,3.900869903257913e-05,3.5508637791754305e-05,0.0012610588055535846,1.0052998707580067e-06,0.00010797244908570085,7.085784336598556e-05,0.0009483953967374755,3.764174159944315e-05,0.0006958972916028927,8.643597030367539e-05,9.852143803384513e-05,2.961599006189425e-05,4.225993721578331e-08,8.490632666694006e-06,2.1795052431393612e-07,1.7474386002783637e-05,6.507275013434457e-06,1.5702132461379892e-09,5.0244081331113457e-08,2.8019279277701516e-10,0.000455622405233828
1.4777135157422694e-06,0.07332012231343335,3.76,0.0,0.6303390420309969,0.9970020968657625,0.0012078594331352437,7.23072636656352e-05,0.0027123729067990484,5.9973612331802095e-05,0.0027195638849744673,6.119673286224728e-09,2.2764724115156063e-11,3.904108762073149e-05,3.549777123451043e-05,0.0012681583071735864,1.0050007794789125e-06,0.00010851941559341386,7.119508587931017e-05,0.0009541507780870473,3.773020975796279e-05,0.0007035472067612086,8.75786266489609e-05,0.0001001065538069458,2.991591576850061e-05,4.2459317431247504e-08,8.65317133208499e-06,2.2227879226655972e-07,1.7720450075754094e-05,6.614713682403228e-06,1.6013874528772988e-09,5.104855368504555e-08,2.846515061686405e-10,0.00045561429201625966
1.4854345767616584e-06,0.07332029821110958,3.76,0.0,0.6303058569564621,0.9969843077847474,0.001218213722204045,7.251508437231745e-05,0.0027278452891124913,5.9971115312818964e-05,0.002732350075728488,6.119295656827466e-09,2.2763316465079025e-11,3.907339118705568e-05,3.5486938308386425e-05,0.001275257360986416,1.004702673283186e-06,0.00010906561561186381,7.153119133773063e-05,0.0009599100993026547,3.781840907173235e-05,0.0007112333119742011,8.87290051407003e-05,0.00010170652603832265,3.0216874727767138e-05,4.2658020786706364e-08,8.817851025038131e-06,2.2666170217362926e-07,1.7968537562381962e-05,6.723241669756274e-06,1.6329546627617928e-09,5.186094650790023e-08,2.891537897268574e-10,0.0004556061629892328
1.5008766988004365e-06,0.07332064968550144,3.76,0.0,0.6302393768598384,0.9969486243235933,0.0012390127567637073,7.292800222891256e-05,0.0027588237351485537,5.9966120634061586e-05,0.0027577940565136887,6.118539731222592e-09,2.2760498725637475e-11,3.913774201154888e-05,3.5465373420234506e-05,0.00128945412493946,1.0041094180842617e-06,0.00011015570377710389,7.219998274699146e-05,0.0009714405028574627,3.7993998716627885e-05,0.0007267136115045582,9.105286359296592e-05,0.00010495110660749524,3.082186514684556e-05,4.305339217084613e-08,9.153691053718942e-06,2.3559227083759518e-07,1.847079166921913e-05,6.943578779635169e-06,1.6972739378145181e-09,5.3509569972853636e-08,2.9828947870658883e-10,0.00045558985646235064
1.5163188208392145e-06,0.0733210007308116,3.76,0.0,0.6301727512769174,0.9969128013337966,0.0012599315409130517,7.333729746369215e-05,0.0027898472348689813,5.9961125114875055e-05,0.0027830663389886642,6.117782923691524e-09,2.275767776097965e-11,3.92017490802804e-05,3.544394325181365e-05,0.0013036490969426063,1.0035201085602224e-06,0.00011124268910063574,7.28642015705072e-05,0.0009829864901057996,3.81685058015149e-05,0.0007423372258166186,9.34074118242546e-05,0.0001082553050021431,3.1430907115265955e-05,4.3446042271991356e-08,9.498267564976614e-06,2.4474383619273456e-07,1.8981165350448374e-05,7.16831234609848e-06,1.7631824717119331e-09,5.519010101265057e-08,3.076006630920198e-10,0.00045557348619936725
