Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934)
4.8934206829365275e-08,0.4492072492119113,3.76,0.0,0.605953108959386,0.9999925977983056,8.312078329797413e-09,1.7172512582169418e-07,7.23806394428335e-05,6.567090088162287e-05,3.0329927251605316e-06,4.581341228613096e-11,4.366314398429605e-12,5.051607727670168e-06,4.1744274172297535e-06,1.4984717098466896e-06,4.666684988329532e-07,1.5469779359296499e-06,2.441335884859479e-09,8.750403934782763e-07,1.70058007799607e-07,4.532274047162644e-09,4.9760358228739825e-09,1.4519441778329454e-13,1.0278061404850826e-11,5.261025395242268e-11,1.010010381776735e-11,9.361360564643983e-15,4.256737760586342e-07,8.542466149297466e-14,3.3531724044087906e-18,4.453423021474089e-18
5.060246628639412e-08,0.4492074660625054,3.76,0.0,0.6059504493254001,0.9999921445782531,9.466125359937362e-09,1.8897453853467303e-07,7.49256891005882e-05,6.772064879478037e-05,3.24528094169482e-06,4.874867175206117e-11,4.50603643621029e-12,5.370929714163364e-06,4.412449414835035e-06,1.6425700581342022e-06,4.979238509383282e-07,1.5999074667090368e-06,2.6338799425476925e-09,9.349589880078072e-07,1.868346272511519e-07,4.961644181435817e-09,5.3109303746030866e-09,1.669840495284027e-13,1.1962895047691425e-11,5.6326766901938025e-11,1.115329156866794e-11,1.0601482982477638e-14,4.4018487913742467e-07,9.687180863461901e-14,3.8076155610111925e-18,4.762240963642345e-18
5.227072574342297e-08,0.44920768358405366,3.76,0.0,0.6059477792998822,0.9999916785122436,1.073398322071249e-08,2.0728490200380917e-07,7.747811596877383e-05,6.975866262282799e-05,3.467934066661824e-06,5.175767363742441e-11,4.645056746154664e-12,5.698065639720195e-06,4.654129102051058e-06,1.7947201762235264e-06,5.298393766445414e-07,1.6528550370365536e-06,2.837100030331065e-09,9.97694122167195e-07,2.0461156939333754e-07,5.4208515684571706e-09,5.65606808924859e-09,1.9169918672709526e-13,1.386486917926868e-11,6.022692029292265e-11,1.2276247644037373e-11,1.1968545170171161e-14,4.546959228664349e-07,1.0964654111651215e-13,4.309583495077208e-18,5.081409670164818e-18
5.393898520045182e-08,0.44920790178652914,3.76,0.0,0.6059450986529273,0.9999911996396155,1.2122523034771707e-08,2.2668094267045976e-07,8.003807081573528e-05,7.178500943184188e-05,3.7011802325487292e-06,5.483897841511938e-11,4.783378228568277e-12,6.032855400329969e-06,4.8992797084642955e-06,1.9550417727794823e-06,5.623839447523342e-07,1.7058210862200938e-06,3.0513514233803306e-09,1.0633131543520977e-06,2.2340970499366607e-07,5.9113396966497885e-09,6.011391024370963e-09,2.196837935500677e-13,1.6004821780833706e-11,6.431487265832707e-11,1.3471087881682442e-11,1.3472056244909289e-14,4.692069076559602e-07,1.238874583314935e-13,4.862719813974836e-18,5.410929074601853e-18
5.5607244657480666e-08,0.4492081206793916,3.76,0.0,0.6059424071629282,0.9999907079998345,1.3638772400419587e-08,2.47186829774615e-07,8.260569724451943e-05,7.379975590359042e-05,3.945239249648898e-06,5.799116622311215e-11,4.921003779566737e-12,6.375141201887693e-06,5.147721000662032e-06,2.1236484022801243e-06,5.955274330614181e-07,1.7588060437851752e-06,3.2769825134227524e-09,1.1318820559941405e-06,2.432492870740857e-07,6.434583227231558e-09,6.376841913526246e-09,2.5131436976287677e-13,1.840489785443234e-11,6.859463132137374e-11,1.4739918388135468e-11,1.512196414501028e-14,4.837178339777074e-07,1.397456896557931e-13,5.470841983399827e-18,5.750799110389266e-18
5.7275504114509514e-08,0.44920834027160517,3.76,0.0,0.6059397046163274,0.9999902036324898,1.5289911848528703e-08,2.688261825853153e-07,8.518113192695072e-05,7.580296833776833e-05,4.200322855060914e-06,6.121283662345838e-11,5.0579362909568965e-12,6.724767530068689e-06,5.399279064377513e-06,2.3006476806820057e-06,6.292407099972656e-07,1.8118103296205307e-06,3.51433436462846e-09,1.2034654315489314e-06,2.641499612049142e-07,6.992086860666896e-09,6.752364187847464e-09,2.8700205658836636e-13,2.1088579853538088e-11,7.30700568846592e-11,1.6084835745934568e-11,1.6928658833551452e-14,4.98228702369542e-07,1.5738570918977503e-13,6.137942802057604e-18,6.101019710885017e-18
5.894376357153836e-08,0.4492085605716562,3.76,0.0,0.6059369908073748,0.9999896865772894,1.7083271345459693e-08,2.9162207756082907e-07,8.776450483299036e-05,7.779471265421764e-05,4.466634956691791e-06,6.450260836413107e-11,5.194178650124932e-12,7.081581120586731e-06,5.653786093797679e-06,2.486141493935568e-06,6.634956138058343e-07,1.8648343541216998e-06,3.76374035564235e-09,1.278126538224994e-06,2.8613077565935394e-07,7.585384236868571e-09,7.13790199842838e-09,3.271948014168945e-13,2.4080716342456737e-11,7.774486763615897e-11,1.7507927223416654e-11,1.8902974995313694e-14,5.127395134403789e-07,1.7698617327810085e-13,6.868191664009031e-18,6.46159080941936e-18
6.061202302856721e-08,0.44920878158756966,3.76,0.0,0.60593426553789,0.9999891568740575,1.9026326841796906e-08,3.155970554386833e-07,9.035593945508985e-05,7.977505439513385e-05,4.744371871986103e-06,6.785911914363821e-11,5.3297337399287585e-12,7.4454309298327195e-06,5.911080187849557e-06,2.6802261995345447e-06,6.982649297889055e-07,1.917878518332649e-06,4.025525898851114e-09,1.3559273054554702e-06,3.092101914295087e-07,8.216036868582194e-09,7.533400239495253e-09,3.7237957964561816e-13,2.740754887496727e-11,8.262264386600147e-11,1.9011270987135294e-11,2.105619424866086e-14,5.272502678752116e-07,1.9874078014686942e-13,7.665935617664285e-18,6.8325123393485696e-18
6.228028248559606e-08,0.4492090033269259,3.76,0.0,0.6059315286170299,0.9999886145627284,2.1126696866543915e-08,3.4077312825593303e-07,9.295555302714775e-05,8.174405872725892e-05,5.03372256100038e-06,7.128102537840537e-11,5.464604438589848e-12,7.816168105889478e-06,6.171005153252386e-06,2.8829928213122586e-06,7.335223661849411e-07,1.9709432140854393e-06,4.300008227691072e-09,1.4369283541153753e-06,3.3340609210533493e-07,8.885633107324176e-09,7.938804572348533e-09,4.2308467164094184e-13,3.109673709204242e-11,8.770683208578726e-11,2.0596936317016017e-11,2.340004689576433e-14,5.417609664402759e-07,2.2285915088424124e-13,8.53570023127688e-18,7.213784234112366e-18
6.394854194262492e-08,0.449209225796876,3.76,0.0,0.6059287798610641,0.9999880596833444,2.3392139166239388e-08,3.6717178630032664e-07,9.55634567377018e-05,8.370179044406e-05,5.334868853468369e-06,7.476700197288619e-11,5.5987936195860684e-12,8.193645959916796e-06,6.4334103140922775e-06,3.0945272377279213e-06,7.692425293053086e-07,2.0240288241379753e-06,4.587496242695293e-09,1.5211890154882228e-06,3.587357936185167e-07,9.59578714109741e-09,8.35406145005226e-09,4.798819925119803e-13,3.517738204894156e-11,9.300074914268553e-11,2.2266983824359672e-11,2.5946713236591437e-14,5.562716099883471e-07,2.495677308725966e-13,9.482190275527304e-18,7.605406427295108e-18
6.561680139965377e-08,0.44920944900415705,3.76,0.0,0.6059260190931532,0.9999874922760511,2.583054738846318e-08,3.9481400499294204e-07,9.817975593718691e-05,8.564831396789479e-05,5.64798566969775e-06,7.831574209236385e-11,5.7323041515483525e-12,8.577719937900893e-06,6.6981503276865105e-06,3.314910363875682e-06,8.054008983291143e-07,2.0771357223098677e-06,4.888290408190978e-09,1.6087673499857522e-06,3.8521605385319107e-07,1.0348138023028444e-08,8.779118142848351e-09,5.433894723663907e-13,3.96800477885171e-11,9.850758622447816e-11,2.4023465672806963e-11,2.8708824470937246e-14,5.707821994641616e-07,2.791107107738355e-13,1.0510290233196763e-17,8.007378852690847e-18
6.728506085668263e-08,0.44920967295510755,3.76,0.0,0.6059232461431363,0.9999869123810928,2.8449947809301388e-08,4.237202517026684e-07,0.00010080455033925415,8.75836933521634e-05,5.9732412353031264e-06,8.192595693841337e-11,5.865138898160106e-12,8.96824759276347e-06,6.965085006532292e-06,3.544218327421588e-06,8.419737999662107e-07,2.1302642736164393e-06,5.2026826931163776e-09,1.6997201656238844e-06,4.1286308212509916e-07,1.1144348730081289e-08,9.213922764274078e-09,6.142734848422825e-13,4.4636781181046245e-11,1.0423041275510127e-10,2.5868425802382393e-11,3.169946321021342e-14,5.852927359099604e-07,3.117509662166804e-13,1.1625064644903865e-17,8.419701444372335e-18
6.895332031371148e-08,0.44920989765568003,3.76,0.0,0.6059204608473227,0.9999863200388095,3.12584961043797e-08,4.539104924928433e-07,0.00010343793421618429,8.950799228344665e-05,6.31079728981703e-06,8.559637552699831e-11,5.997300718057672e-12,9.365088556825856e-06,7.2340791461486054e-06,3.782522638659693e-06,8.789383831458617e-07,2.1834148344008845e-06,5.530956550342955e-09,1.7941030362577533e-06,4.4169254853060723e-07,1.1986105251035922e-08,9.658424297961188e-09,6.932513217528862e-13,5.008113005423793e-11,1.1017218018103576e-10,2.7803900156739164e-11,3.493216361915532e-14,5.998032204711505e-07,3.477710153514157e-13,1.2831758299326807e-17,8.842374136764042e-18
7.062157977074034e-08,0.4492101231114568,3.76,0.0,0.6059176630482896,0.9999857152896318,3.426447416304328e-08,4.854041988004132e-07,0.00010607999658841505,9.142127408363136e-05,6.660809289205572e-06,8.932574446917208e-11,6.128792464732463e-12,9.768104514623544e-06,7.505002358619178e-06,4.029890354879276e-06,9.162725939042545e-07,2.236587752464638e-06,5.873386929266259e-09,1.891970319578815e-06,4.717195931671242e-07,1.2875115702923265e-08,1.0112572625094086e-08,7.810937116307991e-13,5.6048159641286737e-11,1.1633572564859354e-10,2.9831916913727567e-11,3.842091120726399e-14,6.143136544020805e-07,3.874739934181685e-13,1.4135796276192495e-17,9.275396864719336e-18
7.228983922776919e-08,0.44921034932766174,3.76,0.0,0.6059148525946881,0.9999850981740782,3.7476286945231366e-08,5.182203540480355e-07,0.00010873082140821992,9.332360171202214e-05,7.023426602334066e-06,9.311282775435332e-11,6.2596169864357055e-12,1.0177159176066348e-05,7.777728911644166e-06,4.2863842392354195e-06,9.539551506252056e-07,2.2897833671959407e-06,6.2302403168310855e-09,1.9933751748771892e-06,5.029588352265299e-07,1.3813109475093456e-08,1.057631855250363e-08,8.786273799196226e-13,6.257446737897431e-11,1.2272377557252226e-10,3.1954496719408874e-11,4.218014228951802e-14,6.288240390719208e-07,4.311846434597052e-13,1.5542783850132035e-17,9.718769563601809e-18
7.395809868479804e-08,0.4492105763091738,3.76,0.0,0.6059120293410515,0.99998446873275,4.0902459380599725e-08,5.523774601895233e-07,0.0001113904877376263,9.521503776744031e-05,7.398792701477907e-06,9.695640653614493e-11,6.389777126085388e-12,1.0592118249939296e-05,8.052137572915513e-06,4.552062914307999e-06,9.91965519730665e-07,2.343002009696666e-06,6.6017748027715815e-09,2.098369580572316e-06,5.354243819631924e-07,1.4801836400091579e-08,1.1049613841372741e-08,9.867376485801778e-13,6.969819609091894e-11,1.2933894909737366e-10,3.417365292563721e-11,4.6224743135061294e-14,6.433343759706527e-07,4.792503223171454e-13,1.705850626313582e-17,1.0172492169370864e-17
7.56263581418269e-08,0.4492108040605389,3.76,0.0,0.6059091931476116,0.9999838270063288,4.4551633309464784e-08,5.878935441889936e-07,0.00011405906992069849,9.709564449030989e-05,7.787045347009227e-06,1.0085527892066806e-10,6.519275721174731e-12,1.1012849417739775e-05,8.328111459640646e-06,4.8269810105242414e-06,1.0302838918717996e-06,2.396244002907398e-06,6.9882401654693965e-09,2.2070043515148648e-06,5.691298375380776e-07,1.584306595053227e-08,1.1532411236530226e-08,1.106371072922047e-12,7.745904559324588e-11,1.3618376145382614e-10,3.649139183133206e-11,5.05700488215033e-14,6.578446667151518e-07,5.32042021063789e-13,1.8688928372934795e-17,1.0636564618671694e-17
7.89628770558846e-08,0.4492112618894191,3.76,0.0,0.6059034814096962,0.9999825068613039,5.255411960442807e-08,6.630724169120385e-07,0.0001194232566155789,0.00010082461712050449,8.60273381319202e-06,1.0881418043879051e-10,6.776299599990187e-12,1.1871108470871346e-05,8.884308270214458e-06,5.4047348707700315e-06,1.1077688914686027e-06,2.502799293148979e-06,7.806921749588495e-09,2.435392532351761e-06,6.40312428272402e-07,1.8090204439103065e-08,1.2526328424396802e-08,1.3843159301126414e-12,9.505874611050184e-11,1.5057186317468206e-10,4.143060915692086e-11,6.022634955524589e-14,6.868651168808398e-07,6.534118652925122e-13,2.2318625977414195e-17,1.159575879846055e-17
8.196574407853653e-08,0.4492116766075186,3.76,0.0,0.6058982952997918,0.999981277125364,6.060800521579416e-08,7.355524533001621e-07,0.00012428217185972862,0.00010414427330134125,9.382196690874812e-06,1.1615457827853748e-10,7.0053869600646455e-12,1.266199424479565e-05,9.389149918738703e-06,5.956783446475001e-06,1.1783740527565765e-06,2.5987819907618745e-06,8.597138333807095e-09,2.6538784942449207e-06,7.087437302391121e-07,2.0310314563579203e-08,1.3452898240544326e-08,1.6847202622135985e-12,1.1350789899632004e-10,1.6432973754793448e-10,4.6233049125435847e-11,7.010840519698968e-14,7.129833832215926e-07,7.830502396317955e-13,2.604112474363881e-17,1.2494429407052717e-17
8.496861110118846e-08,0.4492120938766754,3.76,0.0,0.6058930653334481,0.9999800082216168,6.952384235930668e-08,8.126948946569044e-07,0.00012917093209598388,0.00010742979424485554,1.0205311700309548e-05,1.2365618850818734e-10,7.2323747872449846e-12,1.3469611253461325e-05,9.89742905679081e-06,6.539449557699733e-06,1.249699773529497e-06,2.694845006896118e-06,9.439247945192545e-09,2.8848981121676376e-06,7.81381823806212e-07,2.2728870020125962e-08,1.4409568140542072e-08,2.040265074726312e-12,1.347108036814283e-10,1.7886634253031373e-10,5.138580299267865e-11,8.122357106671813e-14,7.391015316308619e-07,9.349614453734327e-13,3.0236164434172844e-17,1.3426632565201208e-17
8.79714781238404e-08,0.44921251371282256,3.76,0.0,0.6058877908793393,0.999978700389685,7.935586928653067e-08,8.945885294206611e-07,0.00013408982106623092,0.00011068153024840693,1.1072698058530603e-05,1.3131258765561458e-10,7.457279422269453e-12,1.4293255816305791e-05,1.0408603203031182e-05,7.152925285279729e-06,1.3216537845145031e-06,2.7909899457161967e-06,1.0334423202915953e-08,3.1287078648102776e-06,8.582889790273126e-07,2.5356803514351483e-08,1.5396102154627327e-08,2.4590440801700367e-12,1.5895627603542459e-10,1.9419299560093853e-10,5.690034972690319e-11,9.367726484204419e-14,7.65219576960814e-07,1.112302739403664e-12,3.494494079828629e-17,1.4392367941712665e-17
9.097434514649234e-08,0.4492129361293295,3.76,0.0,0.6058824713531382,0.9999773538697253,9.015932155927451e-08,9.813176540422541e-07,0.00013903908491900486,0.00011389982800906642,1.1984927884939623e-05,1.391175141662729e-10,7.680117142275338e-12,1.5132242986355172e-05,1.0922165141788072e-05,7.797371036064972e-06,1.394149723659286e-06,2.8872183351159637e-06,1.1283760556382234e-08,3.385553320119777e-06,9.395228487902237e-07,2.8205198050159647e-08,1.6412277153786558e-08,2.950014738607858e-12,1.865499002223287e-10,2.1032015730361443e-10,6.278811492700116e-11,1.0757943948240336e-13,7.913375359104279e-07,1.3185649988491018e-12,4.0210471262816234e-17,1.5391635221347163e-17
9.397721216914427e-08,0.44921336113703936,3.76,0.0,0.6058771062148993,0.9999759689023637,1.0199038097021371e-07,1.0729621845138699e-06,0.00014401893462747607,0.00011708503066092464,1.2942528825832624e-05,1.470648648056896e-10,7.900904159375331e-12,1.5985906109130907e-05,1.143764081811031e-05,8.472917611022942e-06,1.4671067873846566e-06,2.9835316288088846e-06,1.2288283386353498e-08,3.6556694258929806e-06,1.0251366161892026e-06,3.1285275524268115e-08,1.7457883482291047e-08,3.523052599032446e-12,2.1781401733134581e-10,2.2725747898762644e-10,6.906047610810737e-11,1.2304452468743106e-13,8.17455427153277e-07,1.557593758104072e-12,4.607757267189894e-17,1.642443410730221e-17
9.69800791917962e-08,0.44921378874452844,3.76,0.0,0.6058716949665897,0.9999745457286298,1.1490612575833542e-07,1.169597765750545e-06,0.00014902954826275023,0.00012023747781198816,1.3945986529238322e-05,1.5514869113898863e-10,8.119656619291001e-12,1.685359639167284e-05,1.1954587358188426e-05,9.17966814836004e-06,1.540449401568008e-06,3.0799312083665875e-06,1.33489451523451e-08,3.9392807934533115e-06,1.1151791381294733e-06,3.46083859668915e-08,1.8532725602072567e-08,4.189006218371373e-12,2.530876750574979e-10,2.45013847829162e-10,7.572876815565458e-11,1.4019136317246824e-13,8.435732714671063e-07,1.833610471230154e-12,5.2592836797045994e-17,1.749076432386508e-17
9.998294621444814e-08,0.4492142189582031,3.76,0.0,0.6058662371497584,0.9999730845898919,1.2896448206676697e-07,1.2712958788972634e-06,0.0001540710731335148,0.00012335750558067866,1.499574698136965e-05,1.6336319608422868e-10,8.336390600040287e-12,1.773468248123111e-05,1.2472591205467057e-05,9.917699951325943e-06,1.614106910886054e-06,3.1764183852080934e-06,1.446663254917354e-08,4.236601974712418e-06,1.2096950853264028e-06,3.818599738005409e-08,1.9636622747086978e-08,4.959752521912799e-12,2.927265423639192e-10,2.635974293381081e-10,8.280428894985837e-11,1.591431425578823e-13,8.696910918648814e-07,2.151233947087971e-12,5.980460396605749e-17,1.8590625619231614e-17
9.999999999999998e-08,0.4492146517824695,3.76,0.0,0.6058662060200939,0.9999730761838842,1.290476965534776e-07,1.2718880272866342e-06,0.0001540997933119263,0.00012337513279815206,1.5001841771426395e-05,1.6341020996145244e-10,8.337615735079973e-12,1.773972339064058e-05,1.2475535306052477e-05,9.921980800470582e-06,1.6145259953111378e-06,3.176966604628911e-06,1.4473144532786878e-08,4.238330058337843e-06,1.210244711489417e-06,3.8207064069560205e-08,1.964297461372214e-08,4.964453191971427e-12,2.929648266711506e-10,2.6370534549507986e-10,8.28456564703523e-11,1.5925616862238604e-13,8.698394193271763e-07,2.1531660140994437e-12,5.984764458075061e-17,1.8596967670635168e-17
1.0298581323710008e-07,0.4492146517824695,3.76,0.0,0.6058607323433403,0.9999715857277962,1.4422417665038473e-07,1.3781239465370337e-06,0.00015914362779554641,0.00012644544663193067,1.6092218708234385e-05,1.717027305399122e-10,8.551122110679346e-12,1.862855005365361e-05,1.2991266369168565e-05,1.0687066203985917e-05,1.6880132862858991e-06,3.272994402539646e-06,1.5642168642430524e-08,4.5478377325961545e-06,1.3087250786865985e-06,4.2029686157898666e-08,2.0769409586789072e-08,5.848252538808147e-12,3.371027904812167e-10,2.830157074138562e-10,9.02983051695611e-11,1.8002732326200797e-13,8.958089137271318e-07,2.515501931644266e-12,6.776293498185639e-17,1.9724017768496797e-17
1.0598868025975201e-07,0.4492150872198565,3.76,0.0,0.6058551801615829,0.9999700493842056,1.6074469078733437e-07,1.490145435861458e-06,0.00016424730394134466,0.00012950163021290022,1.72357748529206e-05,1.801617900838392e-10,8.763867090096637e-12,1.953460141107289e-05,1.3510252776036277e-05,1.1487797584142329e-05,1.7621068494963291e-06,3.3696604372472325e-06,1.6876315942675457e-08,4.873183305102251e-06,1.4123058222147791e-06,4.615112804313786e-08,2.1930936897023663e-08,6.868607393469152e-12,3.866049437339543e-10,3.032755221401725e-10,9.822205827870315e-11,2.0297556310915132e-13,9.219267649352898e-07,2.931892791403205e-12,7.651958161894783e-17,2.089094057681618e-17
1.0899154728240395e-07,0.4492155252711484,3.76,0.0,0.605849580252091,0.999968475801141,1.7858621536880486e-07,1.6074199598334018e-06,0.000169382168177396,0.00013252638218828937,1.842675513621392e-05,1.8873501174170166e-10,8.974641405857232e-12,2.0452255088660576e-05,1.4029214718722453e-05,1.231990377997572e-05,1.8363300136432449e-06,3.4664176017430437e-06,1.81697793933848e-08,5.212824663145839e-06,1.5204702325303082e-06,5.056208958690429e-08,2.312107223698512e-08,8.036114461017514e-12,4.416377027806683e-10,3.2438310545782e-10,1.0658677070052133e-10,2.28123639205748e-13,9.480446760057721e-07,3.4063472625011115e-12,8.612795591988182e-17,2.2091393882739283e-17
1.1199441430505588e-07,0.4492159659355006,3.76,0.0,0.6058439322939788,0.9999668652207248,1.9780960714022114e-07,1.730003376375041e-06,0.00017454826369614243,0.0001355200250752936,1.9665467707759897e-05,1.9741717082376294e-10,9.183460853095958e-12,2.1380945470213976e-05,1.4547839394776923e-05,1.3183374916444489e-05,1.910629038931309e-06,3.563266945767145e-06,1.9523209261213277e-08,5.566938762352052e-06,1.633247565079515e-06,5.527442008165472e-08,2.4339700630894586e-08,9.367323596639065e-12,5.026217428663577e-10,3.463441148460761e-10,1.1540365218346625e-10,2.5561136758701404e-13,9.741626802245688e-07,3.945290230648231e-12,9.664309850498189e-17,2.3325377561715247e-17
1.1499728132770782e-07,0.4492164092105522,3.76,0.0,0.6058382359961264,0.9999652178851242,2.1847634607610108e-07,1.8579478856009093e-06,0.0001797456118481218,0.00013848287807817492,2.095219089333283e-05,2.062031778285227e-10,9.390341153458672e-12,2.2320122412415033e-05,1.506583553158833e-05,1.407818289608876e-05,1.9849538025672135e-06,3.6602094581452174e-06,2.093720392446697e-08,5.9356937889038795e-06,1.7506635371025755e-06,6.03000439438165e-08,2.5586725253230447e-08,1.0880093364350003e-11,5.699934892081931e-10,3.6916366511435636e-10,1.2468390636323907e-10,2.8558252103978414e-13,1.0002808137821252e-06,4.555652513158911e-12,1.0812164606822783e-16,2.4592891529771714e-17
1.1800014835035975e-07,0.4492168550925314,3.76,0.0,0.605832491095535,0.9999635340364976,2.4064849386773063e-07,1.9913021251211806e-06,0.00018497421361980728,0.00014141525712246553,2.2287174843841982e-05,2.150880754120886e-10,9.59529795409025e-12,2.326925087757973e-05,1.5582932092505722e-05,1.5004282659007354e-05,2.0592575821643375e-06,3.7572460685033612e-06,2.2412312555469423e-08,6.3192493995690475e-06,1.8727404474224657e-06,6.565095352222755e-08,2.6862068116334937e-08,1.2593647191872061e-11,6.4420487166136e-10,3.9284635840623385e-10,1.34438737524592e-10,3.181847454933912e-13,1.0263991159083119e-06,5.244892614763674e-12,1.2062179822032378e-16,2.589393574736727e-17
1.2100301537301167e-07,0.4492173035763538,3.76,0.0,0.6058266973557725,0.9999618139169425,2.6438865350130675e-07,2.130111263443199e-06,0.00019023405102267364,0.000144317474888806,2.3670643091712517e-05,2.2406703542189392e-10,9.798346826667957e-12,2.4227810574704915e-05,1.6098877059336904e-05,1.5961613366807593e-05,2.133496851898767e-06,3.854377648941e-06,2.3949037691836742e-08,6.717756956037253e-06,1.9994972931277117e-06,7.133920230825247e-08,2.816567075923747e-08,1.4528629381816104e-11,7.257230607602365e-10,4.173963125181775e-10,1.4467935756610235e-10,3.5356947535849775e-13,1.052517629007276e-06,6.0210184302462586e-12,1.3420328383429306e-16,2.7228510223417273e-17
1.240058823956636e-07,0.44921775465571584,3.76,0.0,0.6058208545655086,0.9999600577684441,2.897599299029176e-07,2.2744170915019187e-06,0.00019552508839895444,0.000147189840846424,2.5102794020218256e-05,2.3313535599332694e-10,9.999503266479084e-12,2.519529560861201e-05,1.661343628650301e-05,1.6950099515244205e-05,2.2076310906648092e-06,3.951605015662953e-06,2.554783769360558e-08,7.131359753704803e-06,2.130949883224044e-06,7.73768985238031e-08,2.949749493654877e-08,1.6707160911949085e-11,8.150301871890461e-10,4.428171876343444e-10,1.554169931705611e-10,3.918918481761783e-13,1.0786363987919716e-06,6.8926088679392576e-12,1.4892732704549241e-16,2.859661501949281e-17
1.2700874941831552e-07,0.4492182083231815,3.76,0.0,0.6058149625371287,0.9999582658328255,3.1682589162812526e-07,2.4242581123483723e-06,0.00020084727364911109,0.00015003266128625693,2.6583802250885653e-05,2.42288458707934e-10,1.019878269154176e-11,2.61712141369999e-05,1.7126392422552185e-05,1.7969651979840796e-05,2.2816226015024845e-06,4.0489289305716846e-06,2.7209129086483153e-08,7.560193245034958e-06,2.2671109493254674e-06,8.377619906555969e-08,3.085752330633809e-08,1.9152894962915516e-11,9.126230465837878e-10,4.691122115705554e-10,1.6666289318326355e-10,4.333106189051294e-13,1.1047554744181836e-06,7.868835370272933e-12,1.6485661304417496e-16,2.999825025419195e-17
