Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637)
2.483683265408117e-09,0.16143252220600596,3.76,0.0,0.6579903177276601,0.9999999994773654,2.922873675650928e-16,7.87159865705901e-14,5.516418473465338e-09,5.490326189542231e-09,4.945896999368615e-10,2.0143839289986668e-15,3.9528204764001553e-16,2.5852438090453614e-11,2.576718480634298e-11,1.8083813718573927e-13,1.4522023980268917e-13,4.955262324998164e-10,9.694452552506507e-13,1.468712141411692e-12,1.3172943733747515e-13,5.742631124369143e-14,1.0623197116854344e-13,4.9889913926072144e-21,1.9585122891419275e-21,1.7198087787673008e-15,7.233613985109753e-19,4.074602963923425e-24,1.403636375199001e-12,2.8499725275307403e-22,1.0484845863453963e-26
2.773748472264907e-09,0.16143252222520155,3.76,0.0,0.6579903170253322,0.9999999994127998,4.1761875108389424e-16,1.0141504637201318e-13,6.16068616022686e-09,6.128145695324731e-09,5.522515153459319e-10,2.5451985008279824e-15,4.44924802733771e-16,3.221776961765552e-11,3.2099325886585075e-11,2.515031878498847e-13,1.9730461455964235e-13,5.534004277856131e-10,1.2078719020530621e-12,1.6580953652706396e-12,1.6747597298749603e-13,7.172997449387527e-14,1.3244512048725967e-13,6.881449329173877e-21,3.0406973726998636e-21,2.0312570346514646e-15,1.0066303728750369e-18,5.668670371691517e-24,1.5675647209417656e-12,3.9358031615237e-22,1.6157920044085242e-26
3.0638136791216966e-09,0.1614325222443968,3.76,0.0,0.6579903163229921,0.9999999993474982,5.771302922554783e-16,1.2768334149425212e-13,6.804960082252269e-09,6.765259659729427e-09,6.098979922352877e-10,3.1380835852410842e-15,4.945096391789604e-16,3.927700060122419e-11,3.9117748627610335e-11,3.384885232265787e-13,2.5947314319344674e-13,6.112754547479692e-10,1.4722089879448542e-12,1.853369466200199e-12,2.0821251659213675e-13,8.7635453028714e-14,1.6153469153057408e-13,9.200181274319498e-21,4.520550884620766e-21,2.3518194178892647e-15,1.3556060195035912e-18,7.631977369825085e-24,1.7314930678214293e-12,5.267233448595652e-22,2.3856680197722557e-26
3.3538788859784863e-09,0.16143252226359184,3.76,0.0,0.6579903156206381,0.9999999992814611,7.759320405844356e-16,1.57731420960674e-13,7.4492413616829545e-09,7.401668866024836e-09,6.675309482502635e-10,3.792944754556243e-15,5.44047644377241e-16,4.702844264459724e-11,4.681999026826075e-11,4.434769122426548e-13,3.3228645961892343e-13,6.691513998717849e-10,1.76238021289298e-12,2.0551454594583272e-12,2.541459054939197e-13,1.0514461096797942e-13,1.9349748408951139e-13,1.198855166438848e-20,6.483582611985541e-21,2.67943734513539e-15,1.7771495384865796e-18,1.000298464555337e-23,1.8954214158375656e-12,6.869344393860919e-22,3.399391178506664e-26
3.934009299692066e-09,0.1614325223019813,3.76,0.0,0.6579903142158812,0.9999999991471831,1.3133982085653446e-15,2.3000237712505944e-13,8.737830781408184e-09,8.672376120729952e-09,7.82763845743618e-10,5.288240440780317e-15,6.429980362095165e-16,6.460124640453626e-11,6.426615455893701e-11,7.14135142509039e-13,5.117311244146159e-13,7.849063880664614e-10,2.4199268872488533e-12,2.4806297401355274e-12,3.624239639870915e-13,1.44979201969861e-13,2.660300008839006e-13,1.9146932367110427e-20,1.2246106887762636e-20,3.3501110652462813e-15,2.865239246443974e-18,1.6121117951180595e-23,2.2232781152778445e-12,1.0985501171010486e-21,6.341762746668955e-26
4.456126672034288e-09,0.1614325223365314,3.76,0.0,0.6579903129515339,0.9999999990238234,1.988937100606746e-15,3.1006803445256387e-13,9.897598815298826e-09,9.813610203264357e-09,8.86446524710015e-10,6.845061225744679e-15,7.31947943810278e-16,8.27672793929464e-11,8.228184508736048e-11,1.0360226805905494e-12,7.13967435900048e-13,8.890898792050978e-10,3.099330279720542e-12,2.8918898136015445e-12,4.797055254240377e-13,1.8632630193334203e-13,3.411037086810754e-13,2.7629685178580824e-20,2.0119137566940776e-20,3.965620981592155e-15,4.16125556396004e-18,2.3406053456486855e-23,2.518349148657678e-12,1.586678444797898e-21,1.0309005203924346e-25
4.978244044376509e-09,0.16143252237108147,3.76,0.0,0.6579903116871118,0.9999999988980898,2.884896237491479e-15,4.056172074953279e-13,1.1057410490553089e-08,1.0952572983431726e-08,9.90115888434577e-10,8.601325473051385e-15,8.207752542887328e-16,1.031500042640507e-10,1.0247521577093909e-10,1.4420699963015076e-12,9.567194711497548e-13,9.932776773203828e-10,3.861303091148362e-12,3.333627901461502e-12,6.170049886243146e-13,2.3288433042527926e-13,4.254371603101843e-13,3.830659636024999e-20,3.127672383941833e-20,4.5884435636909755e-15,5.798505360708125e-18,3.2606867605582005e-23,2.8134201857155643e-12,2.201398239943697e-21,1.5862298061314728e-25
5.500361416718731e-09,0.1614325224056317,3.76,0.0,0.6579903104226036,0.9999999987699854,4.041701023329585e-15,5.178495618278909e-13,1.2217273918809605e-08,1.2089268979748716e-08,1.0937840072278262e-09,1.0556549741567687e-14,9.094579047049295e-16,1.2573971568748267e-10,1.248322113094227e-10,1.9418327980392855e-12,1.241431336280807e-12,1.0974702771129423e-09,4.705442536396488e-12,3.809339275505248e-12,7.75500945655949e-13,2.846565224536529e-13,5.190118944481685e-13,5.1429580747604295e-20,4.651994709592041e-20,5.2162056286573505e-15,7.816568939750682e-18,4.394570180168401e-23,3.1084912264510413e-12,2.9572737681237502e-21,2.3357294820072044e-25
6.022478789060953e-09,0.16143252244018244,3.76,0.0,0.6579903091579976,0.9999999986395132,5.5027829951242094e-15,6.479577061087695e-13,1.337719745875789e-08,1.3223702699970168e-08,1.1974631730664323e-09,1.2710228658924276e-14,9.980064511451056e-16,1.50526743216706e-10,1.493388528069471e-10,2.544801097053043e-12,1.5692343891563844e-12,1.2016681709131236e-09,5.6313580833709875e-12,4.3225024786744e-12,9.563650329938735e-13,3.416459390080081e-13,6.218094937173335e-13,6.725073282509386e-20,6.673500271453332e-20,5.8473177428572425e-15,1.0254932164254492e-17,5.764441536184591e-23,3.4035622708642757e-12,3.868877343070799e-21,3.3177977586775663e-25
6.544596161403175e-09,0.1614325224747339,3.76,0.0,0.6579903078932812,0.9999999985066766,7.314561104290957e-15,7.971282901915641e-13,1.4537189661352266e-08,1.435587864491792e-08,1.3011658482315506e-09,1.5061856848798968e-14,1.0864326056751079e-15,1.7750144317041212e-10,1.759812250940904e-10,3.260408081729648e-12,1.9410108998193444e-12,1.3058718491200022e-09,6.638671096980254e-12,4.8765824201182e-12,1.1607629982240132e-12,4.0385576906270465e-13,7.338115690653814e-13,8.602265912064508e-20,9.289226192966958e-20,6.4806766180859884e-15,1.3153019997015981e-17,7.392484593587614e-23,3.6986333189560735e-12,4.95080827092877e-21,4.573486945669213e-25
7.0667135337453966e-09,0.16143252250928647,3.76,0.0,0.6579903066284426,0.9999999983714789,9.526427395480923e-15,9.665418861031209e-13,1.5697259227102118e-08,1.548580130795912e-08,1.4049046220609963e-09,1.761094008168571e-14,1.1747336206793976e-15,2.0665419985090147e-10,2.0474547817920695e-10,4.098029190238947e-12,2.357435832855993e-12,1.4100818001471053e-09,7.72701496239708e-12,5.47502998900753e-12,1.3898545743383674e-12,4.71289456519672e-13,8.549997619082651e-13,1.0799857438230993e-19,1.2604580338308205e-19,7.115546159609901e-15,1.655019193117484e-17,9.300885521198153e-23,3.993704370727898e-12,6.2176981164404065e-21,6.146352832798095e-25
7.588830906087618e-09,0.16143252254384033,3.76,0.0,0.6579903053634693,0.9999999982339232,1.2190734770851875e-14,1.1573727962791636e-12,1.6857414975568754e-08,1.6613475174241428e-08,1.5086921797206258e-09,2.0356986562760642e-14,1.2629046717606123e-15,2.3797542724638264e-10,2.3561782951359444e-10,5.0669806034311244e-12,2.819005843425023e-12,1.514298510339941e-09,8.89603520245996e-12,6.12128147016296e-12,1.6447932852431972e-12,5.439507793671644e-13,9.85355747246759e-13,1.3343236661960735e-19,1.673330499294232e-19,7.751484020111516e-15,2.048573529029788e-17,1.1511835155698966e-22,4.288775426181881e-12,7.6842142103216e-21,8.082334986645353e-25
8.633065650772061e-09,0.16143252261295296,3.76,0.0,0.657990302833069,0.9999999979517493,1.9100772904764384e-14,1.6079513218172592e-12,1.9178020674824718e-08,1.88620944114107e-08,1.7164646428242575e-09,2.643799172648563e-14,1.4388596425754405e-15,3.0708510886045707e-10,3.036320469442295e-10,7.435834369438426e-12,3.878887091982223e-12,1.7227541427814243e-09,1.1474748134073689e-11,7.570864858175334e-12,2.2367940389528007e-12,7.049737511726635e-13,1.2734979821595578e-12,1.9569317761507987e-19,2.792720773758925e-19,9.025659681443608e-15,3.012868433512932e-17,1.693019611738944e-22,4.8789175481482905e-12,1.1275010255192257e-20,1.323835181760598e-24
9.677300395456505e-09,0.1614325226820741,3.76,0.0,0.6579903003019806,0.9999999976601807,2.852204169656643e-14,2.158128183876043e-12,2.14990784922897e-08,2.1101772052506374e-08,1.92458541269144e-09,3.3300923377495015e-14,1.61430970759396e-15,3.8475443989055637e-10,3.799150216963122e-10,1.0440278435856204e-11,5.1222308133195604e-12,1.9312425937271524e-09,1.4372219011990494e-11,9.252515716766383e-12,2.945864408497313e-12,8.869649780072897e-13,1.5980924300733403e-12,2.7485387205682257e-19,4.394582985060083e-19,1.0302318633450594e-14,4.2394540923790786e-17,2.3825381067785313e-22,5.469059684886274e-12,1.5841481206698998e-20,2.0451208519845634e-24
9.999999999999999e-09,0.16143252275120581,3.76,0.0,0.6579902995196444,0.9999999975681809,3.202171850671306e-14,2.349723470747682e-12,2.221645708363677e-08,2.1792096049672363e-08,1.9889872841236348e-09,3.557931637996197e-14,1.6684294539122873e-15,4.1047611371035416e-10,4.0514440302998835e-10,1.1508587251466198e-11,5.543636493929325e-12,1.995678960638233e-09,1.5331718848990583e-11,9.82333555233797e-12,3.190070717757428e-12,9.47454276966682e-13,1.7057521344994782e-12,3.0305634632659944e-19,5.005613355981938e-19,1.0697335086197015e-14,4.6764089873540516e-17,2.628264369875093e-22,5.6514311662468605e-12,1.746853766707096e-20,2.3163951154367426e-24
1.0721535140140948e-08,0.16143252275120581,3.76,0.0,0.6579902977701044,0.9999999973592417,4.097824424300907e-14,2.817065651491106e-12,2.3820660516724055e-08,2.3332543650318013e-08,2.1331566399295606e-09,4.094184636752214e-14,1.789271040516387e-15,4.709078733673114e-10,4.6435899822104204e-10,1.4152664406606418e-11,6.549300129351158e-12,2.139767676374835e-09,1.758605095681282e-11,1.119317637952434e-11,3.781002200959232e-12,1.0899740937606213e-12,1.9589938327341946e-12,3.729813813504335e-19,6.59948784468721e-19,1.1581434162010682e-14,5.759472097785749e-17,3.237565854907741e-22,6.0592018364382286e-12,2.150289190080965e-20,3.016084152908613e-24
1.1765769884825392e-08,0.16143252282035023,3.76,0.0,0.6579902952373409,0.9999999970489569,5.703890882472421e-14,3.5938272166543327e-12,2.6142838829876886e-08,2.55544446237184e-08,2.3422800995021518e-09,4.935686910522478e-14,1.963720465563695e-15,5.654703417215336e-10,5.568572824368071e-10,1.8644415784605558e-11,8.15943706941258e-12,2.3483331710572664e-09,2.111403753794268e-11,1.3419556992200608e-11,4.751107039167703e-12,1.31406043117798e-12,2.356057479099562e-12,4.9216521882513905e-19,9.54099142097554e-19,1.2863432535656362e-14,7.603946467960091e-17,4.276000255760351e-22,6.64934400285822e-12,2.837973420876467e-20,4.283440180958098e-24
1.2810004629509835e-08,0.16143252288950935,3.76,0.0,0.6579902927035907,0.9999999967293505,7.731883902691748e-14,4.497377370317476e-12,2.846568515707632e-08,2.7767510254331023e-08,2.5520568416221297e-09,5.854209283651822e-14,2.137667367674059e-15,6.683672624933636e-10,6.573042434518816e-10,2.398602954687138e-11,9.951413555087255e-12,2.556942825037661e-09,2.4954160285197056e-11,1.5958134060743043e-11,5.8649800935519676e-12,1.5592932297569666e-12,2.789139218908282e-12,6.345217263784464e-19,1.3365553064517397e-18,1.41489416334657e-14,9.803780729195508e-17,5.5158303254239595e-22,7.239486184212281e-12,3.6593962171714984e-20,5.8963165899304396e-24
1.3854239374194279e-08,0.16143252295868518,3.76,0.0,0.6579902901687554,0.9999999964004467,1.0247759741731215e-13,5.536578823052368e-12,3.078927058061588e-08,2.9971775674191874e-08,2.762586897144139e-09,6.849364637414253e-14,2.3111067198464526e-15,7.79524563893898e-10,7.655953450141565e-10,3.024705699490428e-11,1.1923698864142312e-11,2.7656003512776757e-09,2.9104587271642514e-11,1.8835141740232882e-11,7.131321317279394e-12,1.8257518815657908e-12,3.2580955131289007e-12,8.021975527678142e-19,1.8232480802352797e-18,1.5438506011239005e-14,1.238974710871789e-16,6.975151490641085e-22,7.829628380578706e-12,4.6269183326451965e-20,7.905996689562065e-24
1.4898474118878723e-08,0.16143252302787978,3.76,0.0,0.6579902876327384,0.999999996062269,1.332190549352531e-13,6.720192694462023e-12,3.3113665460512607e-08,3.2167275864513574e-08,2.9739692007220856e-09,7.920765731951271e-14,2.4840597808253217e-15,8.98868686037729e-10,8.816271422147926e-10,3.7496108269995554e-11,1.4074543387681858e-11,2.9743094284405987e-09,3.3563670189320456e-11,2.2076571856129873e-11,8.558729638249181e-12,2.11352589256528e-12,3.762783438983863e-12,9.973728907840087e-19,2.4313910449459924e-18,1.6732536591181932e-14,1.5392485453130523e-16,8.672180862670085e-22,8.419770592048229e-12,5.753083811139452e-20,1.0365762045194157e-23
1.5942708863563165e-08,0.16143252309709497,3.76,0.0,0.6579902850954422,0.9999999957148411,1.7029094402865126e-13,8.056883984317892e-12,3.5438939514607476e-08,3.435404567359192e-08,3.1863016914645025e-09,9.068029493648197e-14,2.6565109487671063e-15,1.0263265400523508e-09,1.005297216443542e-09,4.580089958454464e-11,1.6401945761207645e-11,3.183073703055708e-09,3.83299386360734e-11,2.5708189202801327e-11,1.0155708372048567e-11,2.422714455265819e-12,4.303060616834897e-12,1.222265585571748e-18,3.1794803183828277e-18,1.8031584999306804e-14,1.8842518915817418e-16,1.0625280437071827e-21,9.009912818724149e-12,7.050643011848473e-20,1.3330783027617914e-23
1.6986943608247607e-08,0.16143252316633283,3.76,0.0,0.6579902825567716,0.9999999953581865,2.1448434059349804e-13,9.555226125483455e-12,3.7765161788772733e-08,3.653211983105664e-08,3.399681300616039e-09,1.0290772105755026e-13,2.8284746451117437e-15,1.1618254750902583e-09,1.1365041208606784e-09,5.522829353974749e-11,1.8903722975061052e-11,3.3918967912892373e-09,4.340209458200981e-11,2.9755544058982484e-11,1.1930669713363688e-11,2.7534261881246318e-12,4.878785151915075e-12,1.47913609262526e-18,4.087294226079375e-18,1.9336465229754175e-14,2.277026644197112e-16,1.2852983589148315e-21,9.60005506072253e-12,8.532580301368342e-20,1.6857955569532684e-23
1.803117835293205e-08,0.16143252323559515,3.76,0.0,0.657990280016632,0.9999999949923284,2.666331055098183e-13,1.1223697445916083e-11,4.009240041349812e-08,3.870153293270177e-08,3.614203698201976e-09,1.1588613392962338e-13,2.99993595023965e-15,1.3052933100579666e-09,1.2751474202577147e-09,6.584427438818648e-11,2.157772905076701e-11,3.600782277402679e-09,4.877901066540623e-11,3.424396128642731e-11,1.3891931238666676e-11,3.1057794450077435e-12,5.489815696355737e-12,1.7702916859793414e-18,5.175893625439159e-18,2.0647886922827654e-14,2.7206029481174695e-16,1.5374011341770587e-21,1.0190197318172559e-11,1.0212137200384283e-19,2.1005690073743836e-23
1.907541309761649e-08,0.16143252330488378,3.76,0.0,0.6579902774749296,0.9999999946172897,3.276133921970212e-13,1.3070673710644145e-11,4.242072245094295e-08,4.0862319411523656e-08,3.829963117134954e-09,1.2961172446109133e-13,3.1709166980743997e-15,1.4566583955555093e-09,1.4211277767008756e-09,7.771389121194739e-11,2.4421951166808848e-11,3.809733710635763e-09,5.445973042905332e-11,3.919851829980509e-11,1.6047708575239212e-11,3.4799025664389497e-12,6.136011567475394e-12,2.098088920803123e-18,6.467625936457677e-18,2.1966159890706433e-14,3.2179966617766597e-16,1.8207276295943756e-21,1.0780339591216884e-11,1.2102825663738213e-19,2.5833792325659335e-23
2.0119647842300932e-08,0.16143252337420058,3.76,0.0,0.6579902749315724,0.999999994233093,3.983432448147267e-13,1.510442955224487e-11,4.4750194118667505e-08,4.301451354134182e-08,4.047052584323933e-09,1.4408072956785456e-13,3.3413998121892577e-15,1.615849604147745e-09,1.57434693167207e-09,9.090127219784891e-11,2.7434300202479264e-11,4.018754605747762e-09,6.044346437228634e-11,4.464404890093364e-11,1.84061168737498e-11,3.875933298237178e-12,6.817232733040457e-12,2.4649360200799617e-18,7.986133702857003e-18,2.3291618969937486e-14,3.772209674388749e-16,2.1371892286202573e-21,1.1370481880011679e-11,1.4218441364936185e-19,3.1403504747317986e-23
2.1163882586985374e-08,0.1614325234435474,3.76,0.0,0.6579902723864683,0.9999999938397612,4.797821792558001e-13,1.733315114068173e-11,4.708088109563927e-08,4.515814948085403e-08,4.2655642716019905e-09,1.5928937262102067e-13,3.5114062707603837e-15,1.7827962320633396e-09,1.7347075571633892e-09,1.0546972965005515e-10,3.061240974450254e-11,4.227848448130981e-09,6.672958086262342e-11,5.060517942055544e-11,2.097518333481067e-11,4.294018012872211e-12,7.533339631215232e-12,2.8732977082673637e-18,9.75636374085566e-18,2.4625168557499908e-14,4.3862337653325244e-16,2.4887204635250285e-21,1.1960624184726641e-11,1.6573091087865173e-19,3.7777546998670833e-23
2.2208117331669816e-08,0.161432523512926,3.76,0.0,0.657990269839527,0.9999999934373165,5.729306601550054e-13,1.9764943536496044e-11,4.941284835083208e-08,4.7293261297868466e-08,4.4855893504719415e-09,1.7523391705545265e-13,3.680915864727478e-15,1.9574279450503622e-09,1.902113168733531e-09,1.2148182282590806e-10,3.39538703240657e-11,4.437018696706932e-09,7.331759984923317e-11,5.710634917112311e-11,2.3762854418293817e-11,4.7343120389654815e-12,8.284193071618987e-12,3.3257017135066608e-18,1.1804572883414417e-17,2.596783561303436e-14,5.063052727020905e-16,2.877282485278109e-21,1.2550766505545334e-11,1.918122912004579e-19,4.5019960913141724e-23
2.3252352076354258e-08,0.16143252358233806,3.76,0.0,0.6579902672906587,0.9999999930257815,6.788295440260944e-13,2.240781876932658e-11,5.174615962377469e-08,4.941988292384362e-08,4.707217434076971e-09,1.9191061001384797e-13,3.849953604053667e-15,2.139674876918893e-09,2.0764682630001647e-09,1.389992656883162e-10,3.74566566202456e-11,4.646268778953944e-09,8.020719540555054e-11,6.41717752932133e-11,2.677698405481565e-11,5.196980629714065e-12,9.06965442101184e-12,3.824742802580802e-18,1.4158333098307732e-17,2.7319851570345354e-14,5.805638382676838e-16,3.3048637960370805e-21,1.314090884266577e-11,2.205767904530669e-19,5.319586720697701e-23
2.42965868210387e-08,0.16143252365178531,3.76,0.0,0.6579902647397755,0.9999999926051775,7.985596146146692e-13,2.5269679021660583e-11,5.408087740871543e-08,5.153804809145961e-08,4.930536507912961e-09,2.0931575479985326e-13,4.0184974420896056e-15,2.3294677640608627e-09,2.2576785121626238e-09,1.5808279457709593e-10,4.111901096626949e-11,4.855602084001954e-09,8.7398199707959e-11,7.182540397482123e-11,3.0025317154157906e-11,5.682198576966083e-12,9.889585858428823e-12,4.373082836347168e-18,1.6846543493688284e-17,2.868101189058881e-14,6.616945117657646e-16,3.773478500116982e-21,1.3731051196300787e-11,2.52176332291283e-19,6.237146752572609e-23
