Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6)
4.348071977687561e-07,0.25410278985584084,3.76,0.0,0.7632688192176085,0.9998915853344196,9.285497065860167e-06,9.635346397902748e-06,0.0002291643963250547,7.002152912771404e-05,0.00013319017667910021,1.2375969412840577e-09,7.557737255722442e-12,2.9562955065200156e-05,1.665925228694716e-05,7.172818522830608e-05,9.740007008885949e-07,5.4412144550367995e-06,9.142918104441149e-07,4.426360571376004e-05,8.420109828124972e-06
4.4252024065338384e-07,0.2541030208304961,3.76,0.0,0.763261355261124,0.9998885468750247,9.765407206365006e-06,9.902090013619555e-06,0.00023424279023671665,7.041969362420404e-05,0.00013781145746701257,1.2565602214882578e-09,7.61096220209192e-12,2.9897073297931603e-05,1.679300520760505e-05,7.400539708883742e-05,9.819669439423279e-07,5.5524258616160675e-06,9.47819212558176e-07,4.5825922622610455e-05,8.638929648898702e-06
4.502332835380116e-07,0.25410325259105043,3.76,0.0,0.7632538361096071,0.9998854888877561,1.02583954439718e-05,1.0167854029879374e-05,0.00023933933271851103,7.080439181590173e-05,0.0001424875369531447,1.2751528467542028e-09,7.662617510778223e-12,3.0221639394029656e-05,1.6922267792847757e-05,7.630052808448673e-05,9.89665874667612e-07,5.6639525526318435e-06,9.817808267190293e-07,4.740550729144733e-05,8.856350871650085e-06
4.579463264226393e-07,0.254103485110725,3.76,0.0,0.7632462629677896,0.9998824119998848,1.0764409863055403e-05,1.0432491997292153e-05,0.0002444534132788782,7.1176078119282e-05,0.0001472172199941313,1.2933766463111416e-09,7.712747007144996e-12,3.053686008114202e-05,1.7047186897735144e-05,7.861297669665136e-05,9.971062208264103e-07,5.775784631659994e-06,1.0161673086574114e-06,4.900186199257266e-05,9.072265123880353e-06
4.6565936930726707e-07,0.2541037183636302,3.76,0.0,0.763238637019804,0.9998793168196085,1.1283391528648492e-05,1.0695864598577167e-05,0.0002495844413730463,7.153519161369362e-05,0.0001519993318905638,1.311233809461376e-09,7.76139339864532e-12,3.0842942936847114e-05,1.7167905035621007e-05,8.094216109129482e-05,1.0042964540522034e-06,5.8879124193185075e-06,1.0509694650858204e-06,5.061449991664155e-05,9.286570644749971e-06
4.733724121918948e-07,0.2541039523247385,3.76,0.0,0.7632309594291925,0.9998762039365588,1.181527483368126e-05,1.0957839512275495e-05,0.00025473184581418747,7.188215655907115e-05,0.00015683271837466334,1.3287268567676365e-09,7.808598298287056e-12,3.11400958301493e-05,1.728456044535979e-05,8.328751853392624e-05,1.0112447935423926e-06,6.000326453724894e-06,1.0861782544813355e-06,5.224294520226734e-05,9.499172092724843e-06
4.810854550765226e-07,0.2541041869698576,3.76,0.0,0.7632232313389516,0.9998730739223002,1.2359987839326084e-05,1.1218291268735039e-05,0.0002598950741936464,7.221738289616926e-05,0.00016171624556661368,1.3458586128710128e-09,7.854402247876678e-12,3.1428526417675385e-05,1.7397287166409043e-05,8.564850481416064e-05,1.0179592102597203e-06,6.11301749040958e-06,1.1217847875396275e-06,5.3886732937674954e-05,9.709980350596614e-06
4.887984979611502e-07,0.2541044222756049,3.76,0.0,0.7632154538716031,0.9998699273308216,1.291745260809431e-05,1.1477101099508648e-05,0.00026507359231132905,7.25412667299116e-05,0.00016664879990295275,1.3626321808582837e-09,7.898844740995648e-12,3.170844169029266e-05,1.750621512024959e-05,8.802459368084737e-05,1.024447431543856e-06,6.225976501739546e-06,1.1577803273355697e-06,5.554540913717613e-05,9.918912328800042e-06
5.042245837304057e-07,0.2541048947793508,3.76,0.0,0.7631997551939579,0.9998635865471435,1.4070297617539016e-05,1.1989352463630491e-05,0.00027547444869355247,7.315652487483506e-05,0.00017665663668061787,1.3951184169850088e-09,7.9837982265e-12,3.224354863296216e-05,1.77131743537615e-05,9.282006068614951e-05,1.036775009549777e-06,6.452663414519063e-06,1.230904239916572e-06,5.890566526882798e-05,1.0330844040603071e-05
5.181080609227356e-07,0.25410532207318154,3.76,0.0,0.7631854683602036,0.9998578283623554,1.5150575800883314e-05,1.2443703410215211e-05,0.00028488250457499287,7.367517245323643e-05,0.0001858206034287938,1.4231670336627013e-09,8.055975717967094e-12,3.2698071938761965e-05,1.78876680677979e-05,9.718270089224925e-05,1.0471689535407173e-06,6.657511939404985e-06,1.2979616267889384e-06,6.197648159338632e-05,1.0694448582393615e-05
5.319915381150656e-07,0.2541057511781471,3.76,0.0,0.7631710380787379,0.9998520243297204,1.6270717004967523e-05,1.2891176779410467e-05,0.0002943325657999826,7.41626458925772e-05,0.00019512701615296906,1.4501136972128307e-09,8.124310759210372e-12,3.312815563434089e-05,1.8051695570404602e-05,0.0001015868528542957,1.0569396095899906e-06,6.863098068463482e-06,1.3661504494883254e-06,6.508896864515108e-05,1.1050936415528033e-05
5.458750153073955e-07,0.25410618198398544,3.76,0.0,0.7631564701731661,0.9998461771060402,1.7430090835271482e-05,1.3331300785790365e-05,0.000303822104528168,7.462081300254415e-05,0.00020457009785558721,1.475983697510068e-09,8.188998706061465e-12,3.3534938328255733e-05,1.8205877709757853e-05,0.00010603002678652134,1.066123929864335e-06,7.069376777556818e-06,1.4354252022814335e-06,6.82408635676725e-05,1.1400015003125193e-05
5.597584924997254e-07,0.2541066143869586,3.76,0.0,0.7631417702647745,0.9998402891996326,1.8628027728798717e-05,1.3763660704601356e-05,0.0003133487428240039,7.505142964160769e-05,0.0002141442722685555,1.50080366121292e-09,8.250225647808404e-12,3.3919529064005827e-05,1.8350799601635977e-05,0.00011050988063570911,1.0747567445362304e-06,7.276305151568432e-06,1.5057419196506466e-06,7.14300100783027e-05,1.1741439578976753e-05
5.736419696920553e-07,0.2541070482896529,3.76,0.0,0.7631269437766302,0.9998343629780422,1.9863823863078977e-05,1.41878956281754e-05,0.0003229102440198144,7.545614643683246e-05,0.00022384415977969849,1.5246012712858164e-09,8.30816879187563e-12,3.428300448242262e-05,1.848701243638018e-05,0.0001150242115525951,1.0828708680200012e-06,7.483842325302113e-06,1.5770581503722878e-06,7.465435553620644e-05,1.2075009678392697e-05
5.875254468843853e-07,0.25410748360047075,3.76,0.0,0.763111995937954,0.9998284006754216,2.1136745774324205e-05,1.4603695247898893e-05,0.000332504504525004,7.583651509567942e-05,0.00023366457309216117,1.5474050176640302e-09,8.362996837226222e-12,3.4626406704688634e-05,1.8615035249677594e-05,0.00011957094780749602,1.090497203350974e-06,7.691949419891471e-06,1.6493329286195413e-06,7.791194777634095e-05,1.2400565789710923e-05
6.014089240767152e-07,0.25410792023336576,3.76,0.0,0.7630969317886999,0.9998224043995935,2.244603469571757e-05,1.5010796681313861e-05,0.0003421295460588685,7.619399434203238e-05,0.0002436005126770436,1.5692439757039564e-09,8.414870336677715e-12,3.4950741822483415e-05,1.873535664809119e-05,0.0001241481411270069,1.097664844106294e-06,7.900589475908552e-06,1.7225267426997871e-06,8.120093177039994e-05,1.2717986133551803e-05
6.152924012690451e-07,0.25410835810747356,3.76,0.0,0.7630817561843044,0.9998163761387961,2.379091061434844e-05,1.5408981361263166e-05,0.0003517835083057423,7.652995548784653e-05,0.0002536471620600202,1.5901476108004704e-09,8.463942047722781e-12,3.5256978928834244e-05,1.8848436479806447e-05,0.0001287539594499042,1.1044011732633223e-06,8.10972738398055e-06,1.7966015018291365e-06,8.451954615607209e-05,1.3027183579900612e-05
6.29175878461375e-07,0.25410879714681905,3.76,0.0,0.7630664738005427,0.9998103177681199,2.517057605647231e-05,1.5798072006262152e-05,0.00036146464197425504,7.684568767019672e-05,0.00026379988300207993,1.6101456060141113e-09,8.51035727190939e-12,3.554604958157361e-05,1.895470743974904e-05,0.0001333866800833236,1.110731958292568e-06,8.31932981405959e-06,1.8715205015532126e-06,8.786611969341736e-05,1.3328102710445111e-05
6.43059355653705e-07,0.2541092372800152,3.76,0.0,0.7630510891384462,0.9998042310556372,2.6584219608506857e-05,1.617792968625909e-05,0.0003711713022453435,7.714240277527307e-05,0.0002740542106171098,1.6292677103555673e-09,8.554254182868942e-12,3.581884762070114e-05,1.9054576603266833e-05,0.0001380446832434736,1.1166814420995063e-06,8.529365144182957e-06,1.9472483882409194e-06,9.123906769128006e-05,1.3620717031077229e-05
6.569428328460349e-07,0.25410967843999255,3.76,0.0,0.7630356065292578,0.9997981176682446,2.803101918355262e-05,1.6548450992672062e-05,0.00038090194258976314,7.742124006930526e-05,0.0002844058484566694,1.647543605666861e-09,8.595764143005293e-12,3.607622927806575e-05,1.9148426887711802e-05,0.00014272644596156903,1.122272429753098e-06,8.739803389331757e-06,2.0237511229517537e-06,9.463688843495557e-05,1.3905026335149042e-05
6.708263100383648e-07,0.2541101205637366,3.76,0.0,0.7630200301393968,0.9997919791772181,2.9510145042400877e-05,1.690956531813436e-05,0.00039065510893807146,7.768327055197043e-05,0.000294850663582732,1.665002790507586e-09,8.635012008881755e-12,3.6319013535363696e-05,1.923661844332017e-05,0.00014743053633803083,1.1275263710746148e-06,8.950616130803775e-06,2.1009959448795844e-06,9.805815963645134e-05,1.418105421626072e-05
6.847097872306947e-07,0.25411056359204576,3.76,0.0,0.7630043639754152,0.9997858170634922,3.102076257882201e-05,1.7261232250241824e-05,0.00040042943418614667,7.792950104809691e-05,0.0003053846816484957,1.6816744794819756e-09,8.672116425568333e-12,3.654798268868088e-05,1.931948997446242e-05,0.00015215560812806907,1.132463439137972e-06,9.161776446478782e-06,2.1789513345714255e-06,0.00010150153492681098,1.4448845728513244e-05
6.985932644230247e-07,0.2541110074693001,3.76,0.0,0.7629886118889291,0.999779632722676,3.256203487924755e-05,1.760343908295215e-05,0.00041022363301979634,7.816087805344741e-05,0.0003160040820070936,1.6975875164758744e-09,8.707190110038268e-12,3.676388307931562e-05,1.939735999190066e-05,0.00015690039564222733,1.1371026047042232e-06,9.373258842332776e-06,2.257586977118606e-06,0.00010496574040886075,1.4708465191798496e-05
7.124767416153546e-07,0.2541114521432461,3.76,0.0,0.7629727775815013,0.99977342746981,3.413312506750338e-05,1.7936198447990326e-05,0.00042003649704164833,7.83782913500366e-05,0.0003267051928656347,1.712770300349411e-09,8.740340123712953e-12,3.69674259545277e-05,1.947052799733811e-05,0.00016166370894514872,1.1414617066555427e-06,9.585039185504607e-06,2.3368737254943232e-06,0.00010844957128604663,1.4959994138791076e-05
7.263602188076845e-07,0.25411189756479274,3.76,0.0,0.7629568646094672,0.9997672025438812,3.573319844534216e-05,1.8259546066919577e-05,0.0004298668901837509,7.85825774050805e-05,0.0003374844864978544,1.7272507218029292e-09,8.771668134527142e-12,3.715928842885135e-05,1.9539275602602508e-05,0.0001664444293361242,1.1455575185618096e-06,9.797094639136066e-06,2.416783564169766e-06,0.00011195188857879854,1.5203529399299456e-05
7.402436960000144e-07,0.25411234368782115,3.76,0.0,0.762940876388691,0.9997609591120998,3.736142443946346e-05,1.857353862313281e-05,0.00043971374438994703,7.877452256640087e-05,0.0003483385745253475,1.7410561102917123e-09,8.801270668706264e-12,3.734011452263503e-05,1.9603867586400493e-05,0.00017124150509566149,1.149405811549677e-06,1.0009403599136716e-05,2.4972895731082296e-06,0.00011547161593628721,1.543918131689483e-05
7.541271731923444e-07,0.2541127904690042,3.76,0.0,0.762924816199244,0.9997546982739538,3.901697836552777e-05,1.8878251752196527e-05,0.0004495760555530105,7.895486606623055e-05,0.0003592642032756481,1.7542131899744821e-09,8.829239352346508e-12,3.751051625817109e-05,1.966455289154118e-05,0.00017605394748323037,1.153021413642592e-06,1.0221945632983457e-05,2.5783658922203655e-06,0.00011900773654932276,1.566707209243486e-05
7.680106503846743e-07,0.2541132378676384,3.76,0.0,0.7629086871899986,0.9997484210650448,4.069904301951239e-05,1.917377814848784e-05,0.00045945287969229417,7.912430284483504e-05,0.0003702582492245493,1.7667480437513545e-09,8.855661143228575e-12,3.767107479593456e-05,1.972156556530191e-05,0.00018088082697209447,1.156418265727904e-06,1.0434701420640835e-05,2.6599876863559876e-06,0.00012255929016892356,1.588733424899629e-05
7.818941275770042e-07,0.2541136858454844,3.76,0.0,0.7628924923831307,0.9997421284607203,4.2406810106582416e-05,1.946022578560133e-05,0.0004693433293582356,7.928348620483692e-05,0.0003813177145290226,1.778686084516287e-09,8.880618553141214e-12,3.7822341595576896e-05,1.9775125645550038e-05,0.00018572126970772888,1.1596094743036075e-06,1.0647652697664635e-05,2.7421311108981734e-06,0.00012612537023388334,1.6100109212628837e-05
7.957776047693341e-07,0.2541141343666189,3.76,0.0,0.7628762346785268,0.9997358213795101,4.413948151743151e-05,1.9737716247489234e-05,0.00047924657025061307,7.943303030648085e-05,0.0003924397226557415,1.7900520328287645e-09,8.90418986076817e-12,3.7964839588837206e-05,1.9825439995328567e-05,0.0001905744541768764,1.1626073611630558e-06,1.0860782200523976e-05,2.8247732780122933e-06,0.000129705121109266,1.630554600320978e-05
8.09661081961664e-07,0.2541145833972936,3.76,0.0,0.7628599168580897,0.9997295006863745,4.589627046175556e-05,2.000638316684465e-05,0.0004891618180380807,7.957351251338314e-05,0.00040362151410891473,1.8008699002906288e-09,8.9264493155942e-12,3.8099064353996974e-05,1.9872703088668126e-05,0.0001954396080749346,1.1654235101806557e-06,1.1074073614151173e-05,2.907892223589973e-06,0.00013329773543642475,1.6503800029603676e-05
8.23544559153994e-07,0.254115032905804,3.76,0.0,0.762843541589942,0.9997231671957745,4.767640246818622e-05,2.0266370766930825e-05,0.0004990883353672099,7.970547559768935e-05,0.00041486044226018417,1.811162977984711e-09,8.947467333197689e-12,3.822548528344383e-05,1.991709775031034e-05,0.0002003160053600657,1.1680688113576914e-06,1.1287511521709437e-05,2.991466874919033e-06,0.00013690245159415736,1.6695031983363896e-05
8.374280363463239e-07,0.25411548286236574,3.76,0.0,0.7628271114325245,0.9997168216745757,4.947911625965606e-05,2.0517832502885486e-05,0.0005090254290499552,7.982942981303756e-05,0.0004261539692826953,1.820953829390419e-09,8.967310681923146e-12,3.834454673732673e-05,1.995879585187678e-05,0.00020520296348309366,1.1705535022780254e-06,1.1501081356555435e-05,3.0754770191043945e-06,0.0001405185512699373,1.6879406825329167e-05
8.513115135386538e-07,0.25411593323899834,3.76,0.0,0.7628106288385889,0.9997104648447871,5.1303664512811855e-05,2.076092979841944e-05,0.0005189724474190673,7.994585484325579e-05,0.0004374996621908846,1.830264287242722e-09,8.986042661369148e-12,3.8456669177448126e-05,1.999795896688368e-05,0.00021009984078286103,1.172887207115434e-06,1.1714769356363619e-05,3.1599032722597846e-06,0.0001441453571396442,1.705709285961267e-05
8.651949907309837e-07,0.2541163840094156,3.76,0.0,0.7627940961590813,0.9997040973861523,5.31493145097333e-05,2.099583087374189e-05,0.0005289287778415474,8.005520163425869e-05,0.0004488951889869633,1.8391154538501336e-09,9.003723273162145e-12,3.8562250276642666e-05,2.0034738986910752e-05,0.00021500603403726943,1.1750789733294995e-06,1.1928562519369965e-05,3.2447270494847055e-06,0.00014778223065373353,1.7228260889629702e-05
8.790784679233137e-07,0.25411683514892386,3.76,0.0,0.7627775156469191,0.9996977199385921,5.501534868984672e-05,2.1222709660485468e-05,0.0005388938443807597,8.01578941161547e-05,0.0004603383149145257,1.8475277044348067e-09,9.020409383943544e-12,3.866166599992816e-05,2.0069278701150886e-05,0.00021992097616076558,1.1771373061822952e-06,1.2142448562684218e-05,3.329930535635906e-06,0.00015142856992735165,1.739308345096894e-05
8.929619451156436e-07,0.2541172866343247,3.76,0.0,0.7627608894606592,0.9996913331045113,5.6901065109547165e-05,2.14417447993872e-05,0.0005488671055983783,8.025433082214075e-05,0.00047182689881925454,1.855520693101192e-09,9.036154880939381e-12,3.8755271654602897e-05,2.010171234146737e-05,0.00022484413403956642,1.1790702012019584e-06,1.23564158826132e-05,3.4154966568982703e-06,0.00015508380773156222,1.7551734116094014e-05
9.068454223079735e-07,0.2541177384438249,3.76,0.0,0.7627442196680597,0.9996849374509755,5.8805777816664494e-05,2.1653118716510988e-05,0.0005588480524878521,8.034488641036574e-05,0.00048335888961633386,1.8631133610783506e-09,9.051010820702262e-12,3.88434029071727e-05,2.0132166094968342e-05,0.0002297750064964337,1.180885174712509e-06,1.2570453516933344e-05,3.501409053156656e-06,0.00015874740958261263,1.770438686606576e-05
9.207288995003034e-07,0.2541181905569514,3.76,0.0,0.7627275082495337,0.999678533511766,6.072881714653797e-05,2.185701677385844e-05,0.0005688362065315612,8.042991309457671e-05,0.0004949323228638823,1.8703239469158573e-09,9.065025570896742e-12,3.8926376765567156e-05,2.0160758585992623e-05,0.00023471312237728536,1.1825892925426123e-06,1.2784551109047454e-05,3.587652051167439e-06,0.00016241887192601802,1.785121552468947e-05
9.346123766926334e-07,0.2541186429544713,3.76,0.0,0.7627107571014965,0.9996721217893153,6.266952994609966e-05,2.2053626490294575e-05,0.0005788311178743016,8.05097419890181e-05,0.0005065453174414555,1.8771699983447206e-09,9.078244945377803e-12,3.90044925255985e-05,2.0187601329298267e-05,0.0002396580387523852,1.1841891970197152e-06,1.2998698873958711e-05,3.674210638525983e-06,0.00016609772041212406,1.7992393250705898e-05
9.484958538849633e-07,0.25411909561831647,3.76,0.0,0.7626939680396115,0.9996657027565339,6.462727973201203e-05,2.224313682880761e-05,0.0005888323636061465,8.058468437272597e-05,0.0005181960723324164,1.8836683855438635e-09,9.09071233328476e-12,3.907803268105346e-05,2.021279915615136e-05,0.00024460933922526514,1.1856911323504088e-06,1.3212887565993417e-05,3.7610704384239493e-06,0.00016978350825973173,1.8128092083857093e-05
9.623793310772932e-07,0.25411954853151353,3.76,0.0,0.7626771428019279,0.9996592768585342,6.66014467885581e-05,2.2425737546228206e-05,0.000598839546148155,8.065503287805016e-05,0.0005298828635087757,1.8898353155799207e-09,9.102468821996215e-12,3.9147263797181436e-05,2.0236450614921093e-05,0.00024956663234294537,1.1871009684825965e-06,1.3427108448203104e-05,3.848217685188362e-06,0.00017347581470431925,1.82584825408704e-05
9.762628082696231e-07,0.2541200016781173,3.76,0.0,0.7626602830519211,0.9996528445142533,6.859142821064315e-05,2.260161860165359e-05,0.0006088522917347763,8.07210626079446e-05,0.0005416040409169107,1.8956863478124933e-09,9.113553314016924e-12,3.921243734764836e-05,2.025864834769542e-05,0.0002545295501013917,1.1884242235396413e-06,1.3641353263376515e-05,3.935639200592644e-06,0.00017717424352738678,1.8383733257615505e-05
9.90146285461953e-07,0.2541204550431488,3.76,0.0,0.7626433903814306,0.9996464061179832,7.059663789694201e-05,2.277096961995171e-05,0.0006188702489871683,8.078303218629558e-05,0.0005533580255624561,1.9012364100787284e-09,9.124002638656556e-12,3.927379051527109e-05,2.027947944434282e-05,0.00025949774654051856,1.189666084911246e-06,1.385561420659244e-05,4.02332237092851e-06,0.0001808784216634696,1.850401067389896e-05
9.999999999999997e-07,0.25412090861253606,3.76,0.0,0.762631381773179,0.9996418330371719,7.202875033815948e-05,2.2887306970828845e-05,0.0006259834142635852,8.082468509721314e-05,0.0005617194204503096,1.9050007909005895e-09,9.131052783418734e-12,3.931514066495405e-05,2.0293480062687912e-05,0.0002630269178799275,1.1905007880056389e-06,1.4007690349553754e-05,4.085707094467113e-06,0.00018351073486690722,1.8586449312832174e-05
1.004029762654283e-06,0.25412090861253606,3.76,0.0,0.7626264663135005,0.9996399620408136,7.26165064979088e-05,2.293397940685759e-05,0.0006288930875719934,8.08411847453014e-05,0.0005651433066925152,1.9064998154914976e-09,9.133851658372732e-12,3.9331546957046725e-05,2.0299025775362273e-05,0.00026447089642337617,1.1908314290809311e-06,1.4069883899245336e-05,4.111255124826434e-06,0.00018458799788140874,1.8619478757564682e-05
1.017913239846613e-06,0.25412136237306027,3.76,0.0,0.7626095123051241,0.9996335126319923,7.465048132306517e-05,2.3090835512313812e-05,0.0006389204969405756,8.089574885367749e-05,0.0005769584390732618,1.911490279703682e-09,9.143133369608532e-12,3.9385917534156234e-05,2.0317364304786355e-05,0.0002694486939944865,1.1919248402654452e-06,1.4284155364476773e-05,4.199425911811391e-06,0.00018830264153652388,1.8730298764766424e-05
1.0317967170389428e-06,0.25412181631230313,3.76,0.0,0.7625925297498939,0.9996270582202039,7.669802621169288e-05,2.3241723838849217e-05,0.0006489521851436045,8.094693938923409e-05,0.0005888020403609019,1.9162209385072797e-09,9.151878999110008e-12,3.943710100775609e-05,2.0334567384328972e-05,0.00027443085181258486,1.1929506279370588e-06,1.4498422003947192e-05,4.2878236815797116e-06,0.00019202204139040467,1.8836629033469028e-05
1.0456801942312728e-06,0.254122270418599,3.76,0.0,0.7625755199805608,0.9996205991147785,7.875862137077879e-05,2.338682829193326e-05,0.0006589878777168653,8.099495835916083e-05,0.0006006727885639087,1.9207043656515136e-09,9.160118095699243e-12,3.948528470147633e-05,2.0350703029899497e-05,0.00027941709965331263,1.193912843295474e-06,1.4712677575884226e-05,4.376437863982218e-06,0.00019574590449511722,1.893862480741896e-05
1.0595636714236027e-06,0.25412272468098895,3.76,0.0,0.7625584842715007,0.9996141356068268,8.083176318379622e-05,2.352633046938773e-05,0.0006690273166337365,8.103999567115278e-05,0.0006125694195943885,1.9249525907779545e-09,9.167878617033907e-12,3.953064513162372e-05,2.0365835181538483e-05,0.00028440718347766836,1.1948152947522046e-06,1.4926916174345467e-05,4.465258349698248e-06,0.000199473955138714,1.903643808800178e-05
1.0734471486159326e-06,0.25412317908917864,3.76,0.0,0.7625414238410969,0.9996076679703114,8.291696399365388e-05,2.3660409387080046e-05,0.0006790702593204592,8.108222985832406e-05,0.0006244907249063965,1.928977117382438e-09,9.175187012425897e-12,3.9573348606145824e-05,2.0380023947767158e-05,0.00028940086446227947,1.1956615624865435e-06,1.5141132209635807e-05,4.554275471584713e-06,0.00020320593384903272,1.913021751157329e-05
1.0873306258082625e-06,0.25412363363349716,3.76,0.0,0.7625243398540352,0.9996011964630549,8.5013751862905e-05,2.3789241238263922e-05,0.0006891164777304135,8.112182876067959e-05,0.0006364355492189989,1.932788940725055e-09,9.182068301898445e-12,3.961355179345309e-05,2.039332583528422e-05,0.00029439791808778923,1.1964550121286687e-06,1.535532038982126e-05,4.643479986684044e-06,0.00020694159645287375,1.9220108250012692e-05
1.1012141030005925e-06,0.25412408830485955,3.76,0.0,0.7625072334235152,0.9995947213276899,8.712167031408162e-05,2.3912999184070993e-05,0.00069916575747387,8.11589501657484e-05,0.0006484027883218537,1.936398565619996e-09,9.188546150666255e-12,3.965140226222199e-05,2.0405793964887852e-05,0.0002993981332818765,1.1971988076221848e-06,1.556947570328355e-05,4.7328630588746e-06,0.0002106807131877492,1.9306251932399463e-05
1.1150975801929224e-06,0.2541245430947323,3.76,0.0,0.7624901056133829,0.9995882427925523,8.924027805280456e-05,2.4031853172792432e-05,0.0007092178969998871,8.119374241082682e-05,0.0006603913869610795,1.9398160240454472e-09,9.194642940125072e-12,3.9687038993316905e-05,2.0417478274448933e-05,0.0003044013116136343,1.1978959233153037e-06,1.5783593402261673e-05,4.822416242146928e-06,0.0002144230678635051,1.938878658586171e-05
1.1289810573852523e-06,0.25412499799509836,3.76,0.0,0.7624729574401817,0.9995817610725244,9.136914867611642e-05,2.4145969785720787e-05,0.0007192727068272339,8.1226344949132e-05,0.0006724003368031769,1.943050892522152e-09,9.20037983585465e-12,3.9720592864971396e-05,2.0428425709711628e-05,0.0003094072665362268,1.1985491553268973e-06,1.5997668987328993e-05,4.912131464489209e-06,0.0002181684570712252,1.946784659378139e-05
1.1567480117699121e-06,0.2541259080976502,3.76,0.0,0.762438603845836,0.9995687888746494,9.56560455607367e-05,2.436063967442296e-05,0.0007393896356228595,8.128549737989251e-05,0.0006964754798603921,1.949008989938923e-09,9.210852901073353e-12,3.978193770157109e-05,2.0448283818282158e-05,0.0003194268152641771,1.1997343235034622e-06,1.6425676974810732e-05,5.092017517208838e-06,0.0002256675850235541,1.9616061880085078e-05
1.181738270716106e-06,0.25412672749693305,3.76,0.0,0.7624076252669502,0.9995571049114862,9.954536807342585e-05,2.4539238852451337e-05,0.0007575023255933424,8.133248099311303e-05,0.0007182034871098735,1.9538341637750484e-09,9.219237453309943e-12,3.9831187461373985e-05,2.046405181121541e-05,0.00032845225269682496,1.200675658028466e-06,1.6810699581027233e-05,5.254395281151403e-06,0.00023242537390928225,1.9738845256854574e-05
1.2067285296622998e-06,0.25412754714999586,3.76,0.0,0.76237659456017,0.9995454134352231,0.00010346195839807045,2.4704914275847544e-05,0.0007756212002020348,8.13741856677699e-05,0.0007399836956781086,1.9581976356105387e-09,9.226735978075434e-12,3.9875399880497435e-05,2.0478043530282297e-05,0.0003374842573959332,1.201511212246359e-06,1.7195525652641617e-05,5.417188029102147e-06,0.0002391903409223058,1.9852292817465146e-05
1.2317187886084936e-06,0.25412836702524855,3.76,0.0,0.7623455161873124,0.9995337153068914,0.00010740382614537031,2.485850338870796e-05,0.0007937455049924463,8.1411166639159e-05,0.0007618116797982617,1.9621409611588554e-09,9.233435677229465e-12,3.991510040084262e-05,2.0490445861569214e-05,0.0003465220866170759,1.2022521168217239e-06,1.7580136183752857e-05,5.580360292637842e-06,0.0002459616729026231,1.9957056026862107e-05
1.2567090475546874e-06,0.25412918709414445,3.76,0.0,0.7623143942525058,0.999522011298358,0.00011136911105418122,2.5000803093844723e-05,0.0008118745649212244,8.144392069302257e-05,0.000783683368504502,1.9657021830161993e-09,9.23941530987008e-12,3.995076005121208e-05,2.0501426010675364e-05,0.0003555650758030544,1.202908330171955e-06,1.7964513810945928e-05,5.74387943708845e-06,0.0002527386416090361,2.0053749131189816e-05
1.2816993065008813e-06,0.2541300073314328,3.76,0.0,0.7622832325295237,0.9995103021016121,0.00011535607653695388,2.513256980161458e-05,0.0008300077759761467,8.147289233578005e-05,0.0008055950185176583,1.9689160951650808e-09,9.244745992595053e-12,3.99828010112239e-05,2.051113358127137e-05,0.0003646126303302738,1.203488762284468e-06,1.834864264088008e-05,5.907715446110356e-06,0.0002595205948898489,2.0142950120833573e-05
1.306689565447075e-06,0.25413082771440004,3.76,0.0,0.7622520344871696,0.9994985883370747,0.00011936310326578563,2.5254519827942833e-05,0.0008481445976853591,8.1498479308661e-05,0.000827543189066546,1.9718144923191998e-09,9.249491925506687e-12,4.001160161921313e-05,2.051970243248796e-05,0.00037366421813279655,1.2040013853585428e-06,1.8732508095868388e-05,6.071840721507273e-06,0.00026630694876565193,2.0225201865796343e-05
1.331679824393269e-06,0.25413164822283196,3.76,0.0,0.762220803312865,0.9994868705610574,0.00012338868284193964,2.536733007622902e-05,0.0008662845464119127,8.152103752370465e-05,0.0008495247184884862,1.9744264045949344e-09,9.253711052406369e-12,4.0037500885032916e-05,2.0527252341434446e-05,0.0003827193630997524,1.2044533328381092e-06,1.911609677537208e-05,6.236229897079046e-06,0.00027309718031966207,2.030101338144902e-05
1.3566700833394627e-06,0.2541324688386367,3.76,0.0,0.7621895419345038,0.9994751492724175,0.0001274314115848899,2.5471638962828053e-05,0.0008844271893795444,8.154088546143839e-05,0.0008715367025513998,1.976778317361248e-09,9.257455658077448e-12,4.0060802536902045e-05,2.0533890484288102e-05,0.0003917776391928448,1.204850987636167e-06,1.949939633238113e-05,6.400859666054889e-06,0.00027989082134374365,2.0370861196929233e-05
1.3816603422856565e-06,0.254133289545663,3.76,0.0,0.7621582530407169,0.9994634249185192,0.00013148998448230876,2.5568047524454187e-05,0.0009025721393298486,8.155830810372636e-05,0.0008935764743525364,1.978894376658479e-09,9.26077290950954e-12,4.008177865859963e-05,2.0539712760749525e-05,0.0004008386651856302,1.2052000610284017e-06,1.9882395362746953e-05,6.565708620983871e-06,0.00028668745264243974,2.043519078622106e-05
