Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125)
1.2658224946881887e-20,0.08374386065950987,3.76,0.0,0.5055583081218448,0.9999999999997276,2.3336894661297036e-45,1.5707243063598358e-32,2.7367750520409937e-16,2.736775052040479e-16,5.22238290007269e-18,6.773543385226094e-34,8.422752603259111e-33,5.95784904711167e-28,5.138723656972602e-29,1.3515980133954368e-41,1.2343886617726375e-34,5.222382899528387e-18,7.007912982593812e-32,8.846631453018767e-19,7.119338845116864e-24,1.5903576284975008e-32,3.399628989441883e-32,3.6787289703742605e-37,1.29524426651626e-41,8.493405537960499e-33,2.9505434478118637e-46,7.009406507517012e-42,8.846631453018755e-19,5.579170585128195e-38,2.2435164186512375e-55,2.8250122020375707e-35,4.298796857941007e-34,2.7237603809270205e-13,2.432392048089673e-56,8.625024221184601e-49,1.5710907147798064e-48
2.532744748277062e-20,0.08374386065950988,3.76,0.0,0.5055583081218444,0.9999999999994549,1.868370556590956e-44,6.286990653226394e-32,5.475927840877848e-16,5.475927840875791e-16,1.044930305722415e-17,2.7111825911483702e-33,3.371296073716399e-32,1.2949570660247919e-27,2.05682865282192e-28,1.0821002401708272e-40,4.940772097872528e-34,1.0449303056135252e-17,2.8049915078585767e-31,1.770094894552755e-18,1.4244863126666974e-23,6.365575105756891e-32,1.360737564660043e-31,1.4724502925962817e-36,5.184352793322152e-41,3.3995756603711973e-32,2.3622288149800004e-45,2.8055894179388293e-41,1.770094894552751e-18,2.233122207951501e-37,1.7961773551572264e-54,1.130741102267666e-34,1.720639041761131e-33,5.449887190713468e-13,1.9473926371494455e-55,6.907014579266328e-48,1.2581467824622989e-47
5.066589255454809e-20,0.08374386065950988,3.76,0.0,0.5055583081218439,0.9999999999989096,1.495264282162945e-43,2.5156151814331032e-31,1.0954233418551553e-15,1.0954233418543317e-15,2.0903143371520792e-17,1.0848261849113086e-32,1.348957560924073e-31,3.0020443084852446e-27,8.229993754665207e-28,8.660090644893313e-40,1.9769528375296312e-33,2.0903143369343252e-17,1.1223619701991114e-30,3.540958393054509e-18,2.849591194658474e-23,2.5470591969963124e-31,5.444722701393497e-31,5.891719125777928e-36,2.074416589235223e-40,1.3602730792432137e-31,1.8905009815436144e-44,1.1226013008512064e-40,3.540958393054497e-18,8.93539760885487e-37,1.437487885063789e-53,4.524437283771106e-34,6.884797401517415e-33,1.0902140808294897e-12,1.558505962385215e-54,5.528411111776394e-47,1.0070273593186161e-46
1.0134278269810302e-19,0.0837438606595099,3.76,0.0,0.5055583081218428,0.9999999999978192,1.196438610152122e-42,1.0064098809461406e-30,2.191084457389893e-15,2.191084457386598e-15,4.1810824000088956e-17,4.3400111405599424e-32,5.39670863041425e-31,7.651190472732748e-27,3.2925334068671544e-27,6.929388286453887e-39,7.909102129157891e-33,4.1810823995736336e-17,4.490178718957646e-30,7.08268539005801e-18,5.699801061369036e-23,1.0189895334441905e-30,2.1782436196044613e-30,2.3570712960756636e-35,8.299018565599807e-40,5.441978072477754e-31,1.5126880184302673e-43,4.491136907433139e-40,7.08268539005796e-18,3.574740882228991e-36,1.1502088823067972e-52,1.8100695401402436e-33,2.7543672703559246e-32,2.1806648035491893e-12,1.2470415619152953e-53,4.423848942217469e-46,8.058259106179755e-46
2.026965629852129e-19,0.08374386065950995,3.76,0.0,0.5055583081218405,0.9999999999956383,9.5724177339632e-42,4.025967171961764e-30,4.3824066884593554e-15,4.382406688446173e-15,8.362618525712482e-17,1.736145749184329e-31,2.1588591410039583e-30,2.188936951848445e-26,1.317120551375144e-26,5.544036993586666e-38,3.163901104941965e-32,8.362618524843079e-17,1.7962176655869776e-29,1.416613938406498e-17,1.140022120569821e-22,4.076289867358539e-30,8.713683606990149e-30,9.429052530805312e-35,3.319878745169345e-39,2.1769683920300995e-30,1.2102653202942607e-42,1.7966015402367698e-39,1.4166139384064772e-17,1.4300127292386742e-35,9.202547484233753e-52,7.24086753361387e-33,1.10183657567683e-31,4.361566245802245e-12,9.97727977006957e-53,3.539527229507486e-45,6.447423477289901e-45
4.0540412355943265e-19,0.08374386065951,3.76,0.0,0.5055583081218361,0.9999999999912764,7.658297776445894e-41,1.6104524072328962e-29,8.765051150598231e-15,8.765051150545499e-15,1.6725690777079474e-16,6.94486561444609e-31,8.63578794607002e-30,7.012527447861715e-26,5.268696590349306e-26,4.435440151852098e-37,1.265614157774141e-31,1.6725690775345292e-16,7.185163028460993e-29,2.83330473720788e-17,2.280106313798874e-22,1.6305822965556103e-29,3.485615273543766e-29,3.7717744873502193e-34,1.328006450143826e-38,8.708227901388223e-30,9.682582209060238e-42,7.186703134253217e-39,2.833304737207797e-17,5.720283680514065e-35,7.362391833042874e-51,2.8964649545131205e-32,4.407525637754755e-31,8.72336911756298e-12,7.98220275503807e-52,2.8318010247002757e-44,5.158265278780538e-44
8.108192447078721e-19,0.08374386065951013,3.76,0.0,0.5055583081218271,0.9999999999825526,6.126783706766285e-40,6.4419407599976e-29,1.753034007487578e-14,1.7530340074664852e-14,3.3451835279652725e-16,2.778002787707525e-30,3.4543854495830096e-29,2.4563527187021967e-25,2.1075215138399613e-25,3.5484363464723176e-36,5.062577370988853e-31,3.3451835276203007e-16,2.8741236854043896e-28,5.666686334810594e-17,4.560275357709861e-22,6.522461892077021e-29,1.3942744760587137e-28,1.508740490702619e-33,5.312141197581557e-38,3.48336202412928e-29,7.746249630771384e-41,2.874743376097423e-38,5.666686334810262e-17,2.2881600278084532e-34,5.890060219114076e-50,1.1586096202469117e-31,1.7630461176243164e-30,1.7446974810102945e-11,6.385913797823841e-51,2.265512518162557e-43,4.126742825919879e-43
1.6216494870047511e-18,0.08374386065951042,3.76,0.0,0.5055583081218092,0.999999999965105,4.9014852340592564e-39,2.57680257191471e-28,3.506091792343009e-14,3.506091792258637e-14,6.690412428415629e-16,1.1112124374743816e-29,1.3817682289837394e-28,9.128080165133322e-25,8.430171811261028e-25,2.8387827675414004e-35,2.0250657417285414e-30,6.690412427733157e-16,1.1496611688749724e-27,1.1333449530015816e-16,9.120616075343392e-22,2.6090113016522237e-28,5.577154637915663e-28,6.035023356565697e-33,2.1248839513709665e-37,1.3933589790197085e-28,6.1970732508978025e-40,1.149911956377287e-37,1.1333449530014492e-16,9.152733239765874e-34,4.712115214204407e-49,4.634486156758718e-31,7.052256155175622e-30,3.489418599125684e-11,5.1087916992304535e-50,1.812438693970999e-42,3.301446502899594e-42
3.243309971598509e-18,0.08374386065951098,3.76,0.0,0.5055583081217734,0.9999999999302099,3.9212116126623994e-38,1.0307263155476687e-27,7.012207362053548e-14,7.012207361716059e-14,1.3380870229059164e-15,4.444872506020388e-29,5.527100972716512e-28,3.511764505035658e-24,3.372085875550886e-24,2.2710396901364547e-34,8.100417715132895e-30,1.3380870227724128e-15,4.5986680634713854e-27,2.266697592042546e-16,1.824130802985697e-21,1.043609832380207e-27,2.230873201867651e-27,2.4140216227789353e-32,8.49962589232048e-37,5.573464227157268e-28,4.957688019250038e-39,4.599694488329667e-37,2.2666975920420164e-16,3.661111934893771e-33,3.769732326429365e-48,1.8538043166741436e-30,2.820916766265758e-29,6.978860753786057e-11,4.0870576601660354e-49,1.4499624264685347e-41,2.6411780996779466e-41
6.486630940786025e-18,0.0837438606595121,3.76,0.0,0.5055583081217017,0.9999999998604198,3.1369788488088535e-37,4.122916101180123e-27,1.4024438501473345e-13,1.4024438500123378e-13,2.6761785829317533e-15,1.7779536426343862e-28,2.210845967139724e-27,1.3768121477396482e-23,1.3488377802692074e-23,1.816837142357209e-33,3.2402661648105843e-29,2.6761785826767095e-15,1.8394719017460348e-26,4.533402870124154e-16,3.648273401587252e-21,4.1744499748343735e-27,8.923515500241662e-27,9.656111062251443e-32,3.399896487904744e-36,2.2293913308642332e-27,3.9661621825690254e-38,1.839901088578191e-36,4.533402870122031e-16,1.464448512321786e-32,3.015823266161451e-47,7.41523952487555e-30,1.1283695411085778e-28,1.395774473682519e-10,3.269655906447821e-48,1.1599745287935516e-40,2.1129508392509335e-40
1.2973272879161058e-17,0.08374386065951434,3.76,0.0,0.5055583081215583,0.9999999997208394,2.509587204095862e-36,1.6491688205943114e-26,2.804890078030781e-13,2.8048900774907935e-13,5.3523617025719474e-15,7.111824562932806e-28,8.843394758152036e-27,5.451461139035699e-23,5.395357979837567e-23,1.4534718696505355e-32,1.2961807849535872e-28,5.352361702109713e-15,7.357896949731692e-26,9.066813426286077e-16,7.296575429587566e-21,1.6697821364798494e-26,3.5694107381101606e-26,3.8624493477537776e-31,1.3599903122566705e-35,8.917576425656393e-27,3.1729344524778713e-37,7.359762626190234e-36,9.066813426277587e-16,5.857801610492039e-32,2.412707723680355e-46,2.966102301746559e-29,4.513483623699565e-28,2.7915511397777113e-10,2.615728729242637e-47,9.279814566210726e-40,1.6903640160639672e-39
2.5946556755911122e-17,0.0837438606595188,3.76,0.0,0.5055583081212716,0.9999999994416787,2.0076718958110324e-35,6.596681741200413e-26,5.609782533795616e-13,5.609782531635667e-13,1.0704727940206415e-14,2.844732393199293e-27,3.5373598679602354e-26,2.169426949850267e-22,2.158144562612257e-22,1.1627783574861774e-31,5.185307804079305e-28,1.0704727939473357e-14,2.943160640460973e-25,1.813363453860477e-15,1.4593246808791824e-20,6.679132978862186e-26,1.4277652024106557e-25,1.5449807305691748e-30,5.440204610807205e-35,3.567032648451079e-26,2.5383494438284464e-36,2.944026053152065e-35,1.8133634538570815e-15,2.343122224013064e-31,1.9302404612243423e-45,1.186443851183052e-28,1.8053943733770054e-27,5.58310394991766e-10,2.092584733432197e-46,7.423858963884356e-39,1.3522925520831964e-38
5.189312450941125e-17,0.08374386065952776,3.76,0.0,0.505558308120698,0.9999999988833578,1.6061391416845481e-34,2.6386753471060736e-25,1.121956744531707e-12,1.1219567436677272e-12,2.1409460408891668e-14,1.1378939265218222e-26,1.4149441695477816e-25,8.65539276415708e-22,8.63258098319881e-22,9.302230298299816e-31,2.074588875442246e-27,2.140946040819121e-14,1.1772646219123478e-24,3.626727676322154e-15,2.918685886013336e-20,2.671654190012225e-25,5.711062620483408e-25,6.179924960384383e-30,2.176274459404413e-34,1.426813361216175e-25,2.030680306642359e-35,1.1777061004355269e-34,3.62672767630857e-15,9.372492596281111e-31,1.5443095026492377e-44,4.745794322694007e-28,7.221577997651495e-27,1.1166207481996596e-09,1.674068724206088e-45,5.939090057977351e-38,1.0818345795443554e-37
7.783969226291138e-17,0.08374386065953672,3.76,0.0,0.5055583081201245,0.9999999983250369,4.5925562363760235e-34,5.607188297684739e-25,1.6829352356830307e-12,1.682935233847073e-12,3.211419287099324e-14,2.4180257121073074e-26,3.006756307219905e-25,1.8378762711636906e-21,1.834423628668128e-21,2.6598567272952597e-30,4.4091848797999365e-27,3.211419287089962e-14,2.5016875428364446e-24,5.440091898781769e-15,4.378074020452629e-20,5.6772659034018805e-25,1.213600919577536e-24,1.3132341892798922e-29,4.6249075301305536e-34,3.031978453055023e-25,5.806477052157122e-35,2.5027865244907467e-34,5.4400918987529025e-15,1.991654984558305e-30,4.4159757858958647e-44,1.0084839448064924e-27,1.5345852047735748e-26,1.6749308925875347e-09,4.786791313162186e-45,1.7631675970589964e-37,3.211696864096753e-37
1.0378626001641151e-16,0.08374386065954566,3.76,0.0,0.5055583081195509,0.9999999977667163,9.687034932411014e-34,9.565208214583852e-25,2.2439137268335327e-12,2.243913723701605e-12,4.281892532651113e-14,4.124868994639174e-26,5.129172250410051e-25,3.133953678304934e-21,3.129311046462603e-21,5.61040847075618e-30,7.522624011589327e-27,4.281892532759861e-14,4.267584821107543e-24,7.253456121239323e-15,5.837489084208902e-20,9.684748535669277e-25,2.0702604924632257e-24,2.24022315921845e-29,7.890087608449437e-34,5.172198440635471e-25,1.2247542400502073e-34,4.269727269401827e-34,7.253456121190079e-15,3.397529460261245e-30,9.315007836378434e-44,1.7203590651656537e-27,2.617821534717965e-26,2.2332408281554693e-09,1.0096731081758652e-44,3.841849668209986e-37,6.99811897675974e-37
1.5567939552341178e-16,0.08374386065956357,3.76,0.0,0.505558308118404,0.9999999966500756,2.6458312884427643e-33,1.980356400285932e-24,3.365870709132608e-12,3.365870702648349e-12,6.422839022209544e-14,8.54002255381093e-26,1.0619298318458096e-24,6.485907416471279e-21,6.478841329269165e-21,1.5323766357626698e-29,1.557834620927573e-26,6.422839022689281e-14,8.835492647183098e-24,1.0880184566149594e-14,8.756382413216371e-20,2.00510438096641e-24,4.2862115811097956e-24,4.6380977941192225e-29,1.633749163691554e-33,1.0708379187796466e-24,3.3451838534882835e-34,8.840954640208793e-34,1.0880184566047635e-14,7.034154298364424e-30,2.5444331698930186e-43,3.561798970001797e-27,5.419865796106874e-26,3.349860209203967e-09,2.7577313110880803e-44,1.1151705194225424e-36,2.0313382200916113e-36
2.0757253103041204e-16,0.08374386065958146,3.76,0.0,0.505558308117257,0.9999999955334355,5.535966977888123e-33,3.368069969390868e-24,4.487827691428662e-12,4.487827680400636e-12,8.563785509346924e-14,1.452434978699571e-25,1.806064258086608e-24,1.1028370107010272e-20,1.1018812442281268e-20,3.206244591921485e-29,2.650068784044033e-26,8.563785510408819e-14,1.5026859091877113e-23,1.450691301105229e-14,1.1675374771025216e-19,3.410157658566464e-24,7.289723443502163e-24,7.888189883672859e-29,2.778929883779163e-33,1.821214678823789e-24,6.999243784377112e-34,1.5037888574667095e-33,1.4506913010878875e-14,1.1963255713478837e-29,5.324227405691367e-43,6.057709764246658e-27,9.217770082590057e-26,4.466478822347717e-09,5.770097994643742e-44,2.438752236512492e-36,4.442307781979848e-36
3.1135880204441253e-16,0.0837438606596173,3.76,0.0,0.505558308114963,0.9999999933001581,1.7480902098702155e-32,7.338350157710704e-24,6.731741656010847e-12,6.731741631983025e-12,1.2845678475671806e-13,3.164563860500778e-25,3.935044343884656e-24,2.402251071656127e-20,2.400774621073282e-20,1.0124332128929125e-28,5.777098165959988e-26,1.2845678478591431e-13,3.2740462381454227e-23,2.1760369900832807e-14,1.7513684663102004e-19,7.430039433922366e-24,1.5882821448581158e-23,1.7186758565846738e-28,6.056530770398993e-33,3.968054533296025e-24,2.2101454448583005e-33,3.277347680371455e-33,2.176036990045495e-14,2.606550247089927e-29,1.6816168486732543e-42,1.319863227893078e-26,2.0083630013228469e-25,6.699713527107668e-09,1.822020333446013e-43,8.112445431886979e-36,1.4777220867842286e-35
4.1514507305841304e-16,0.08374386065965309,3.76,0.0,0.5055583081126691,0.9999999910668838,3.9761003774059187e-32,1.2883694149164208e-23,8.975655620579952e-12,8.975655578395182e-12,1.712757143151715e-13,5.5559161953647075e-25,6.908611244244032e-24,4.2169790351367986e-20,4.2149524144215185e-20,2.3028165966608347e-28,1.0147893566419437e-25,1.712757143720855e-13,5.748123454330852e-23,2.901382679058055e-14,2.3352423204244176e-19,1.3044650887905418e-23,2.7884890195207794e-23,3.0174166239666624e-28,1.0636222658456348e-32,6.966566884642758e-24,5.0270571444065835e-33,5.755405732758946e-33,2.901382678991711e-14,4.5762263135062646e-29,3.825662493434437e-42,2.3172553866420698e-26,3.526007637414911e-25,8.932944907985834e-09,4.144254728974757e-43,1.887272079406269e-35,3.437759576368389e-35
6.22717615086414e-16,0.0837438606597247,3.76,0.0,0.5055583081080811,0.9999999866003454,1.3275417097365052e-31,2.8721380972447545e-23,1.3463483549678744e-11,1.3463483455637338e-11,2.5691357311624464e-13,1.2385691622254812e-24,1.5401173348557413e-23,9.399498625282428e-20,9.396282801363994e-20,7.6886288690710225e-28,2.2647982220586427e-25,2.56913573256142e-13,1.281414038272658e-22,4.3520740569977355e-14,3.503119216182718e-19,2.908010627357991e-23,6.216305406958385e-23,6.726648292206256e-28,2.372539393977835e-32,1.5530376495980626e-23,1.678430528447494e-32,1.2837496408562492e-32,4.3520740568498127e-14,1.0201666686609367e-28,1.2779181944302276e-41,5.165892289684353e-26,7.860426501714748e-25,1.3399397652184129e-08,1.3836829137172319e-42,6.426140848406474e-35,1.1705534479824067e-34
1.037862699142416e-15,0.08374386065986789,3.76,0.0,0.5055583080989051,0.9999999776673087,6.242471455977424e-31,7.938983945016839e-23,2.243913940771861e-11,2.2439139147777163e-11,4.2818928945473983e-13,3.423569608105335e-24,4.2570573041646466e-23,2.5978374925906735e-19,2.5972425170374866e-19,3.615384016846318e-27,6.275068408348249e-25,4.2818928987082233e-13,3.541978123978831e-22,7.253456812837668e-14,5.839389891978486e-19,8.038086548322593e-23,1.7182595640707335e-22,1.8593246466694392e-27,6.566251011816424e-32,4.292772991765719e-23,7.892396731637998e-32,3.552542734926566e-32,7.253456812428662e-14,2.8198631992334405e-28,6.015347933212883e-41,1.4279688745809856e-25,2.172708154923689e-24,2.233226306030566e-08,6.506438960808557e-42,3.0563855519896926e-34,5.567358606431237e-34
1.86815286725442e-15,0.08374386066015432,3.76,0.0,0.5055583080805532,0.9999999598013957,3.733060926549206e-30,2.56721558621357e-22,4.03904511231673e-11,4.039045028261178e-11,7.707407170758092e-13,1.1070701064224639e-23,1.3765717042467782e-22,8.3998156781272e-19,8.398531681765066e-19,2.1620064495612032e-26,2.039056373352789e-24,7.707407184852502e-13,1.1453459367736596e-21,1.305622232436025e-13,1.051399935684031e-18,2.5992262475382937e-22,5.556222591589726e-22,6.012377672504169e-27,2.1287676130347456e-31,1.388122466721792e-22,4.719668154642594e-31,1.151484188586487e-31,1.305622232303679e-13,9.118426370167923e-28,3.6049479410751332e-40,4.6179004728635865e-25,7.025704898462736e-24,4.0197833513685e-08,3.8908854064334936e-41,1.8364081624018788e-33,3.345109785616869e-33
3.5287332034784284e-15,0.08374386066072716,3.76,0.0,0.5055583080438495,0.9999999240702112,2.566254103541717e-29,9.153893021225109e-22,7.629307455154045e-11,7.6293071554472e-11,1.4558435520940194e-12,3.9474412469832084e-23,4.908242534983946e-22,2.994887166512864e-18,2.9945640782993784e-18,1.4862076787198227e-25,7.341950042348929e-24,1.4558435572541444e-12,4.083822067699579e-21,2.466175334677992e-13,1.987149114212011e-18,9.267773908124787e-22,1.981115937070311e-21,2.1437633098000505e-26,7.629705739947586e-31,4.949439352717187e-22,3.244396981001611e-30,4.1252740729904545e-31,2.466175334205471e-13,3.2512633356432916e-27,2.4888740342261503e-39,1.6468174256843697e-24,2.5050442328551572e-23,7.592833296101763e-08,2.6747057885217223e-40,1.264374468431646e-32,2.3031227616479384e-32
6.8498938759264444e-15,0.08374386066187285,3.76,0.0,0.5055583079704419,0.9999998526104079,1.9004774383477624e-28,3.448892200305707e-21,1.4809832139818967e-10,1.4809831010689095e-10,2.8260491412361353e-12,1.487248577504498e-22,1.849128414560522e-21,1.1282803024134837e-17,1.128186310561539e-17,1.1005717668109703e-24,2.820104462962524e-23,2.8260491609533197e-12,1.538557737278894e-20,4.787281538914675e-13,3.861956797800232e-18,3.491602964311475e-21,7.463750728031598e-21,8.076528308358643e-26,2.904229012616702e-30,1.8646579001639184e-21,2.4025524273794794e-29,1.5689512371866863e-30,4.787281537129704e-13,1.2249077464765484e-26,1.8590329374874138e-38,6.2063225658463215e-24,9.437415640846124e-23,1.4738676606097535e-07,1.9807287376373425e-39,9.367305687539375e-32,1.7063042839592157e-31
1.3492215220822477e-14,0.08374386066416423,3.76,0.0,0.5055583078236268,0.9999997097010638,1.4624323827829953e-27,1.3381620499378477e-20,2.917088150510995e-10,2.9170877124648696e-10,5.566459995964305e-12,5.770332538036163e-22,7.173492563018115e-21,4.3771085624827186e-17,4.37680029369747e-17,8.468042449364991e-24,1.1360421426857982e-22,5.566460073016097e-12,5.968830516837703e-20,9.429493946422615e-13,7.62481054105894e-18,1.3545816197712691e-20,2.895563353340829e-20,3.1332999177738076e-25,1.149831095155161e-29,7.233807558829595e-21,1.8485770986107402e-28,6.201463527795825e-30,9.42949393946076e-13,4.752119250493633e-26,1.4549546513691782e-37,2.4093155103470997e-23,3.661085825862944e-22,2.902933697396175e-07,1.5240874696474213e-38,7.20831618199442e-31,1.3130354548707894e-30
2.677685791061454e-14,0.08374386066874696,3.76,0.0,0.5055583075299965,0.9999994239234201,1.1475276665876505e-26,5.27183119733524e-20,5.789298021953649e-10,5.78929629664683e-10,1.1047280411370808e-11,2.2731600020471715e-21,2.825220921554401e-20,1.7239745714255294e-16,1.7238645812686676e-16,6.643142382833432e-23,4.805237532478646e-22,1.1047280715955126e-11,2.350903216213237e-19,1.8713918757765445e-12,1.5203479879261592e-17,5.3353195362907485e-20,1.1404587108998396e-19,1.2341020347947847e-24,4.7113068644192627e-29,2.849030668629048e-20,1.4502009159143953e-27,2.5329120893533303e-29,1.8713918730053227e-12,1.8717585950499006e-25,1.1799633632054589e-36,9.501812246896057e-23,1.4418436340984872e-21,5.760655324361601e-07,1.1957513554936125e-37,5.655068793282738e-30,1.0301066519313441e-29
4.006150060040661e-14,0.08374386067332974,3.76,0.0,0.5055583072363663,0.9999991382004955,3.626980881928957e-26,1.1802752042777328e-19,8.661507891242243e-10,8.661504029349251e-10,1.652809910160683e-11,5.0889977486803954e-21,6.323621299177963e-20,3.8589016158420853e-16,3.858664125638271e-16,2.0993784827424335e-22,1.1368311696375763e-21,1.652809978418358e-11,5.262205760477357e-19,2.7998343564457176e-12,2.2852775851810006e-17,1.194267398200792e-19,2.5527804377386727e-19,2.762403527898921e-24,1.088416803623507e-28,6.37701621564841e-20,4.582953010646182e-27,5.836935419697316e-29,2.799834350188616e-12,4.189835514954568e-25,3.810645156732057e-36,2.12915894830431e-22,3.227159520864839e-21,8.617829760502713e-07,3.7790982214725804e-37,1.7871335769407687e-29,3.25538556316982e-29
5.334614329019867e-14,0.08374386067791248,3.76,0.0,0.5055583069427361,0.9999988525322798,8.258897381328687e-26,2.0932443305476444e-19,1.153371775837678e-09,1.1533710910572731e-09,2.200891606699274e-11,9.025055531715139e-21,1.1212359798121267e-19,6.842490914379613e-16,6.842077690407781e-16,4.779752957544714e-22,2.121512111425198e-21,2.2008917277987598e-11,9.33078353355149e-19,3.728276836684193e-12,3.0572713591201876e-17,2.1176769936357088e-19,4.526521118668027e-19,4.8982427685660145e-24,1.98847463232567e-28,1.130721021949012e-19,1.0434224093443827e-26,1.063873579417038e-28,3.728276825495958e-12,7.429523359493206e-25,8.853813708178988e-36,3.7793231622906083e-22,5.721906150224154e-21,1.1474457105464485e-06,8.604636905650307e-37,4.0688533605900546e-29,7.411711857712089e-29
6.663078597999074e-14,0.08374386068249523,3.76,0.0,0.5055583066491058,0.9999985669187629,1.5740773231379056e-25,3.2662474872302e-19,1.440592762335726e-09,1.4405916940317961e-09,2.7489731307859845e-11,1.4081859450349095e-20,1.749123928266118e-19,1.0674741282215188e-15,1.0674104197294046e-15,9.10851089925137e-22,3.474871166342329e-21,2.7489733197663096e-11,1.4556629042634358e-18,4.656719316527547e-12,3.8363308735898376e-17,3.3037736370234806e-19,7.06168029456038e-19,7.641628282483383e-24,3.1937348635598132e-28,1.763948108892216e-19,1.9883925982868105e-26,1.704843715670572e-28,4.6567192989273475e-12,1.1590905453773174e-24,1.7211169316605586e-35,5.90218131541528e-22,8.925928320341366e-21,1.4330537462293706e-06,1.639850888898815e-36,7.753785267612127e-29,1.412411768618063e-28
9.320007135957487e-14,0.08374386069166076,3.76,0.0,0.5055583060618454,0.9999979958557872,4.184292777062065e-25,6.39293796971796e-19,2.0150347346856047e-09,2.0150326445376324e-09,3.845135661726608e-11,2.755965592711656e-20,3.421869019865339e-19,2.0885220723738023e-15,2.088399193043381e-15,2.4205767253074048e-21,7.437070673490247e-21,3.8451360315725667e-11,2.8480095337903035e-18,6.513604275160814e-12,5.415652921925771e-17,6.464075849935631e-19,1.3816252356869707e-18,1.495106966484637e-23,6.603429727996859e-28,3.4509765370292263e-19,5.284132531051565e-26,3.50998808060969e-28,6.5136042401622764e-12,2.2679061241661293e-24,4.754627011743616e-35,1.1571567217351579e-21,1.746122388636866e-20,2.004105759361984e-06,4.3584918844889044e-36,2.060555377296299e-28,3.7534790346776293e-28
1.4633864211874312e-13,0.08374386070999172,3.76,0.0,0.5055583048873245,0.99999685438576,1.5947082496295153e-24,1.5773742076224377e-18,3.1639186768004913e-09,3.1639135237786256e-09,6.037458655665342e-11,6.798770017877861e-20,8.434647603817895e-19,5.14900581321691e-15,5.148707315697952e-15,9.219265082952785e-21,2.1586616750982018e-20,6.037459567552683e-11,7.021390409451633e-18,1.0227374189275685e-11,8.659155775568546e-17,1.5937500592324462e-18,3.4062397004183186e-18,3.686088770173829e-23,1.809697074161074e-27,8.506937537708267e-19,2.0125717002791493e-25,9.541858840480327e-28,1.022737410012075e-11,5.591942580667952e-24,1.96672371698106e-34,2.864998333998499e-21,4.303618954115799e-20,3.1455538601785862e-06,1.6605378901865672e-35,7.847997766679725e-28,1.4295963566850776e-27
1.9947721287791138e-13,0.08374386072832274,3.76,0.0,0.5055583037128035,0.9999957137897466,4.018740627586277e-24,2.933286348335411e-18,4.312802615468886e-09,4.312793040662588e-09,8.229778894123082e-11,1.264072053197599e-19,1.5669420589142207e-18,9.567333491072033e-15,9.566783578168635e-15,2.3218891205579145e-20,4.6198060582582184e-20,8.229780588275368e-11,1.3046314345520795e-17,1.3941144101096569e-11,1.2015887502772269e-16,2.961537658795326e-18,6.329118321160384e-18,6.849240875541339e-23,3.704798192015074e-27,1.5804731671952537e-18,5.068701695991321e-25,1.939317506612093e-27,1.3941143930064091e-11,1.0391632837323426e-23,5.320582841806035e-34,5.3462007194457526e-21,7.99420059939758e-20,4.286127945952978e-06,4.1833064028041997e-35,1.976519839918925e-27,3.600479051640469e-27
2.5261578363707965e-13,0.08374386074665374,3.76,0.0,0.5055583025382826,0.999994574067075,8.148582420512494e-24,4.70805533439286e-18,5.461686550690785e-09,5.461671195194245e-09,1.0422096379260525e-10,2.0285247918182099e-19,2.5124901926229455e-18,1.5343497149141215e-14,1.534262071947299e-14,4.705166416136022e-20,8.390322635970187e-20,1.042209909567008e-10,2.0922732118556513e-17,1.765491401294675e-11,1.5485950208752155e-16,4.7498544653578716e-18,1.015025795452138e-17,1.0984618795649878e-22,6.496398044046186e-27,2.5343499979621765e-18,1.0271418823727532e-24,3.3783084929722585e-27,1.765491372999236e-11,1.6667520796376883e-23,1.1512548446565923e-33,8.610587568494602e-21,1.281685570768924e-19,5.425828688591975e-06,8.479612147774582e-35,4.005270253570185e-27,7.296177672908114e-27
3.5889292515541617e-13,0.08374386078331576,3.76,0.0,0.505558300189241,0.9999922972390795,2.3361197809806146e-23,9.518254408050471e-18,7.759454410795105e-09,7.759423417219491e-09,1.4806723098186548e-10,4.0995709824628716e-19,5.069286288522124e-18,3.096930067064013e-14,3.096754868004275e-14,1.3472013139540207e-19,2.0909605245715496e-19,1.4806728578164826e-10,4.222985279613931e-17,2.50824538460058e-11,2.2766475992212263e-16,9.58841100266587e-18,2.048730772612427e-17,2.217227359209734e-22,1.5383371981869432e-26,5.1140533788024804e-18,2.940954893088553e-24,7.904835297915654e-27,2.5082453239803886e-11,3.365006020368506e-23,3.746173155320947e-33,1.7528053905580723e-20,2.5854355852605573e-19,7.702612822119012e-06,2.429384688257878e-34,1.1467879498122577e-26,2.0890859146180707e-26
