Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908)
2.320836149371171e-14,0.20819398810113343,3.76,0.0,0.5813311680632391,0.9999999802220674,2.960643715758052e-31,8.673733680393455e-24,1.3430995667437784e-13,1.34309951332993e-13,9.524193125807759e-15,3.366872214242789e-26,4.436989256012294e-25,5.324163772312691e-21,5.3241236339843985e-21,4.682837713141615e-28,3.541865601508552e-21,9.52419323213509e-15,9.704730249160563e-23,6.734020993742782e-17,3.5877769003991034e-23,8.676900223571213e-24,1.6774593570842245e-23,2.420179624094616e-31,1.41274637015787e-29,6.5916371714428095e-25,1.8706919328845302e-33,3.149242903116792e-36,6.734020993158445e-17,1.7832200167304686e-32,6.842479390713989e-44,2.5923061425682986e-29,4.365604931449927e-28,1.9777922987417195e-08,1.9852426507164866e-47,1.4399580729510816e-37,4.685691777952222e-37,3.875908240092903e-36,3.541873927850511e-21,1.2348964346637138e-45
4.5051525524803315e-14,0.2081939881011384,3.76,0.0,0.5813311680631037,0.9999999616102412,2.192438254526528e-30,3.2678031381610824e-23,2.607193292378682e-13,2.6071930911447903e-13,1.8488139342608418e-14,1.268797938539718e-25,1.6715570150779558e-24,2.0058481939783324e-20,2.005835681327904e-20,3.467751599921294e-27,6.875372641389805e-21,1.848813974321775e-14,3.6562062090866417e-22,1.307192318458108e-16,1.0149010823108998e-22,3.268978780126272e-23,6.319740764517426e-23,9.118286636116794e-31,5.322448523695975e-29,2.4833474794399254e-24,1.3852915345914562e-32,1.1954537041208377e-35,1.3071923182331992e-16,6.718527947777559e-32,5.1020103598561655e-43,9.778249513764945e-29,1.6445933382739924e-27,3.838974025013243e-08,1.470699378490111e-46,1.066814832132516e-36,3.471466836591511e-36,2.8715260718788497e-35,6.875402306875058e-21,1.813813275130728e-44
6.689468955589492e-14,0.20819398810114328,3.76,0.0,0.5813311680629683,0.999999943001032,6.811258836696562e-30,7.204526543801396e-23,3.8712870180133885e-13,3.871286574355132e-13,2.7452085204189775e-14,2.797941498094469e-25,3.685162213003513e-24,4.422270326059955e-20,4.422244627544071e-20,1.0773241664235727e-26,1.0208868347497526e-20,2.7452086087428838e-14,8.060798894181102e-22,1.9409825375538255e-16,1.979866403066616e-22,7.20708663642163e-23,1.3933066336746837e-22,2.010369967409587e-30,1.1734346845870952e-28,5.474978079703281e-24,4.3036765536983954e-32,2.652113687230524e-35,1.9409825370492284e-16,1.4812891362198179e-31,1.5924002737209693e-42,2.157979969251731e-28,3.6255871547487786e-27,5.699894056687097e-08,4.570404461675384e-46,3.314559194849598e-36,1.0785736956963747e-35,8.921739733773215e-35,1.0208930622659199e-20,7.527028592437489e-44
1.1058101761807813e-13,0.20819398810115317,3.76,0.0,0.5813311680626974,0.9999999057904623,3.07709611266688e-29,1.9686980868726483e-22,6.399474469282205e-13,6.399473256961642e-13,4.5379975861815806e-14,7.64943853211798e-25,1.0069280919891297e-23,1.2084091309691377e-19,1.2084024562152842e-19,4.866938788627245e-26,1.6875836125638636e-20,4.5379978275355934e-14,2.202657179877844e-21,3.208562975809908e-16,4.836336423236128e-22,1.9693780749035341e-22,3.8072869471850985e-22,5.493882000105763e-30,3.2064749335428616e-28,1.4960480989232262e-23,1.9442368304440238e-31,7.348540133900385e-35,3.2085629743773104e-16,4.048087026324487e-31,7.281489894128538e-42,5.910196242487303e-28,9.905698855578508e-27,9.420949223492086e-08,2.066297101624903e-45,1.4974695169020352e-35,4.872840773099728e-35,4.030713212519465e-34,1.6875987064543634e-20,5.65266203921276e-43
1.5426734568026134e-13,0.208193988101163,3.76,0.0,0.5813311680624265,0.999999868590356,8.11613839955887e-29,3.8314898545128494e-22,8.927661920550231e-13,8.927659561149307e-13,6.330786509885471e-14,1.4894068147781872e-24,1.9595592745008485e-23,2.351788026596207e-19,2.351775226040123e-19,1.2836924382802822e-25,2.3542783148662255e-20,6.330786979608157e-14,4.286779140266942e-21,4.476143414182255e-16,8.928204100744967e-22,3.832778992168487e-22,7.409687350766539e-22,1.0692876644562444e-29,6.240395909702073e-28,2.9115528356772534e-23,5.1280743274688505e-31,1.447920939110742e-34,4.476143411300088e-16,7.878999258392643e-31,1.9386415286598436e-41,1.1525777351840777e-27,1.9275849819581365e-26,1.3140958057751574e-07,5.4534310934150124e-45,3.9497475231708255e-35,1.2852680407147806e-34,1.063147079453526e-33,2.3543043253555513e-20,1.9559239952114623e-42
1.9795367374244455e-13,0.20819398810117287,3.76,0.0,0.5813311680621556,0.9999998314007104,1.6777943008401456e-28,6.308845364052151e-22,1.1455849371817466e-12,1.1455845486918131e-12,8.123575291549111e-14,2.4534979296478197e-24,3.226359234795099e-23,3.872363652090911e-19,3.872342612749639e-19,2.6536713366686843e-25,3.020972491100357e-20,8.123576064978609e-14,7.05844542474493e-21,5.74372385271418e-16,1.4255486704808433e-21,6.310913053466281e-22,1.2200507827270737e-21,1.760770480703663e-29,1.0275197736297084e-27,4.7939961002582185e-23,1.0600845528163195e-30,2.4125890868680787e-34,5.743723847817564e-16,1.2974334426848098e-30,4.0431304915168265e-41,1.901550968630846e-27,3.1734898920572015e-26,1.685992084178904e-07,1.128032747301305e-44,8.165036680481742e-35,2.6569455144546206e-34,2.1977700745626318e-33,3.021009918975132e-20,4.956636820498155e-42
2.4164000180462776e-13,0.20819398810118273,3.76,0.0,0.5813311680618847,0.9999997942215221,3.006924290163511e-28,9.40078241775952e-22,1.3984036823083904e-12,1.3984031034268182e-12,9.916363931191498e-14,3.6575406943560656e-24,4.807276010002851e-23,5.770135886337969e-19,5.77010440060664e-19,4.755846430233742e-25,3.687667733420472e-20,9.916365083665486e-14,1.0517655583411871e-20,7.011304291450193e-16,2.0818201811000913e-21,9.403781857431155e-22,1.8179748195682158e-21,2.623872683445835e-29,1.5310880402481844e-27,7.143361472068099e-23,1.8998584248394333e-30,3.6372608512239164e-34,7.011304283929736e-16,1.9334409462073345e-30,7.309065207686188e-41,2.8390472945745364e-27,4.728167355023972e-26,2.057783786578309e-07,2.0228725399648491e-44,1.4633229834196772e-34,4.761730761351012e-34,3.9388043463290846e-33,3.687715487318911e-20,1.0503918618975088e-41
3.290126579289942e-13,0.20819398810120243,3.76,0.0,0.5813311680613429,0.9999997198945078,7.426429164800724e-28,1.7428466879942176e-21,1.904041172561441e-12,1.9040400993712237e-12,1.350194078448274e-13,6.786677425291342e-24,8.911267779869632e-23,1.0697269655368983e-18,1.0697210304046521e-18,1.1745709054024848e-24,5.0210673054473925e-20,1.350194292105707e-13,1.949870571754044e-20,9.546465169699106e-16,3.764999428554956e-21,1.7433729479618272e-21,3.3703487693780887e-21,4.865068501918511e-29,2.8384888008051868e-27,1.3242797705971392e-22,4.692159241459209e-30,6.897694833249961e-34,9.54646515493817e-16,3.584995116733071e-30,1.8360685072943094e-40,5.283705245225188e-27,8.763406373716441e-26,2.8010535706776235e-07,5.002123159409206e-44,3.614039194179608e-34,1.1760282780036517e-33,9.727859040215226e-33,5.021126548200549e-20,3.3888186188525274e-41
4.163853140533606e-13,0.20819398810122217,3.76,0.0,0.5813311680608011,0.9999996456092899,1.4875694822802356e-27,2.7914685412327932e-21,2.409678662814174e-12,2.4096769439482107e-12,1.7087517069911118e-13,1.087940440132431e-23,1.427111881889962e-22,1.7133188198846596e-18,1.713309104442138e-18,2.3527213157465823e-24,6.35448976994167e-20,1.7087520491931164e-13,3.122992564085373e-20,1.2081626049285107e-15,5.9423721608868626e-21,2.792263437888938e-21,5.3980903874448974e-21,7.793163368820247e-29,4.546241820227794e-27,2.120972995569728e-22,9.39861967360933e-30,1.129645286563528e-33,1.2081626024325398e-15,5.742815967344149e-30,3.738006243171931e-40,8.49540966846975e-27,1.4032364407817477e-25,3.54390539016525e-07,1.0031565598294559e-43,7.239100479735292e-34,2.3556445993461305e-33,1.9485394635487647e-32,6.35453750804694e-20,8.337024492461725e-41
5.03757970177727e-13,0.20819398810124193,3.76,0.0,0.5813311680602593,0.9999995713658443,2.6202637434668486e-27,4.085958761978543e-21,2.9153161530665907e-12,2.9153136371578482e-12,2.0673092787636472e-13,1.5938444060717906e-23,2.0886391642798647e-22,2.5077890302312833e-18,2.507774461042001e-18,4.1441191888412085e-24,7.687948534606696e-20,2.0673097796443745e-13,4.5711311210281925e-20,1.4616786930583025e-15,8.613953115640842e-21,4.0870509699506004e-21,7.901199460052157e-21,1.1408460661470352e-28,6.654347038252126e-27,3.104401971357299e-22,1.6554875206659632e-29,1.6904295534274882e-33,1.4616786892091417e-15,8.407170335476338e-30,6.6908482863528425e-40,1.2483477362473124e-26,2.0534055254177277e-25,4.2863394892038803e-07,1.7691040698099607e-43,1.2751068027449424e-33,4.149272757449598e-33,3.432190267689121e-32,7.687948366906994e-20,1.7426344389636882e-40
6.785032824264598e-13,0.20819398810128134,3.76,0.0,0.5813311680591758,0.9999994230041739,6.378912654559606e-27,7.412602498974828e-21,3.926591133570474e-12,3.926586569475353e-12,2.7844242520599277e-13,2.896604627074007e-23,3.788150160865523e-22,4.549364036212048e-18,4.549336229174887e-18,1.0088359311812132e-23,1.035502712957539e-19,2.7844251606990504e-13,8.292456298292972e-20,1.9687108699772988e-15,1.5439797001119645e-20,7.414322257436796e-21,1.4333519105283874e-20,2.0701842883674888e-28,1.2071613810651958e-26,5.631413279452264e-22,4.030086846758975e-29,3.2022556097760055e-33,1.968710862275983e-15,1.5256517823872266e-29,1.6865847316009044e-39,2.2824891856736632e-26,3.7231804578362023e-25,5.769955474800622e-07,4.3180555292302015e-43,3.1040943004238285e-33,1.0100919382551033e-32,8.355263042033916e-32,1.035476978185843e-19,5.727151534982219e-40
8.532485946751927e-13,0.20819398810132073,3.76,0.0,0.5813311680580924,0.9999992748093083,1.267541722218045e-26,1.1722893751928353e-20,4.937866114073088e-12,4.937858896324283e-12,3.50153899846073e-13,4.589055065675524e-23,5.989321225387771e-22,7.194451031692899e-18,7.194404765846664e-18,2.0045783513363716e-23,1.302240692829822e-19,3.5015404353903566e-13,1.3113842874603953e-19,2.4757430480172038e-15,2.4242645192623412e-20,1.1725196970835343e-20,2.2667306014630355e-20,3.274756481689397e-28,1.909028862659282e-26,8.9052064254454e-22,8.007871312731127e-29,5.280052732713384e-33,2.4757430346943425e-15,2.413510423764833e-29,3.46411230022869e-39,3.637995926862315e-26,5.88490317734493e-25,7.251903415718563e-07,8.60213958196612e-43,6.167899135148879e-33,2.0070760524969286e-32,1.6602095395544945e-31,1.3021590793433703e-19,1.4279797926524921e-39
1e-12,0.20819398810139964,3.76,0.0,0.5813311680571825,0.9999991504837376,2.0400460123730023e-26,1.6102669012042982e-20,5.787136533111074e-12,5.787126619075626e-12,4.1037729859977403e-13,6.312953553236946e-23,8.225172605302776e-22,9.882032509274429e-18,9.881966260541689e-18,3.226182964667047e-23,1.5262784964423863e-19,4.103774959699626e-13,1.801268415648967e-19,2.9015495197494294e-15,3.316267816507269e-20,1.6105351475441937e-20,3.1134981569919543e-20,4.499156370728465e-28,2.6221725694271737e-26,1.2231380126674983e-21,1.2887931229140784e-28,7.501985378808708e-33,2.9015495001280436e-15,3.316051197374426e-29,5.7377599040631816e-39,5.029829556677818e-26,8.079816435536377e-25,8.495158519422546e-07,1.3876021300117966e-42,9.926657392255383e-33,3.230205169117881e-32,2.671954464775683e-31,1.52611912253749e-19,2.7160656423587928e-39
1.2027392191726583e-12,0.20819398810139964,3.76,0.0,0.5813311680559254,0.999998978919242,3.548918353231273e-26,2.329487857694715e-20,6.960416075074519e-12,6.960401733618583e-12,4.935767811065577e-13,9.15137761650443e-23,1.1895301537927061e-21,1.4295157213631427e-17,1.4295055918013326e-17,5.612151142431025e-23,1.8358482193113435e-19,4.935770666160657e-13,2.6056787410938795e-19,3.489807408611833e-15,4.7779807337026415e-20,2.329779698838724e-20,4.50392749162077e-20,6.510535257165989e-28,3.7931860463132586e-26,1.769271262566935e-21,2.241939030260533e-28,1.1351058462105609e-32,3.489807377585618e-15,4.798819552153944e-29,1.0358922297887954e-38,7.341609251977426e-26,1.1681174728248229e-24,1.021080264303684e-06,2.4211668555827435e-42,1.7268042574057172e-32,5.619153100978495e-32,4.648037627654978e-31,1.8355231607959286e-19,5.695520084884721e-39
1.552229843670124e-12,0.20819398810147854,3.76,0.0,0.5813311680537585,0.9999986836941481,7.628753615180075e-26,3.8802834750049265e-20,8.982966036070882e-12,8.982942149045075e-12,6.369995717558774e-13,1.5297540745481218e-22,1.9803891783912282e-21,2.3809900012634154e-17,2.380971544517749e-17,1.2063149654845435e-22,2.3697000164661187e-19,6.37000047291205e-13,4.3399939064026665e-19,4.503871777151282e-15,7.922634718824964e-20,3.8804931824426567e-20,7.50170927417036e-20,1.0850051317058665e-27,6.317905873197843e-26,2.9466067655080734e-21,4.818984477540058e-28,2.0339369472231755e-32,4.503871717882975e-15,7.998288249324025e-29,2.362406574029498e-38,1.2416247133551952e-25,1.9436180233703913e-24,1.316305214864194e-06,5.230589409889901e-42,3.711709184594291e-32,1.2078217138044412e-31,9.990824047412719e-31,2.368887081349716e-19,1.573208362177315e-38
2.2512110926650554e-12,0.20819398810163628,3.76,0.0,0.5813311680494245,0.9999980952329093,2.3274522371710944e-25,8.163034637541498e-20,1.3028065958048423e-11,1.3028015714311907e-11,9.238448816117463e-13,3.2408139152376724e-22,4.16181751910739e-21,5.0081465239091106e-17,5.0081009770824717e-17,3.679871431281719e-22,3.438466627967232e-19,9.238458818170085e-13,9.128676114612452e-19,6.53200054729884e-15,1.6585118978745958e-19,8.162312898166717e-20,1.5779022156127837e-19,2.2847769244879246e-27,1.3289031976619765e-25,6.196691497230045e-21,1.4700369202997779e-27,4.8811192195089436e-32,6.532000390695966e-15,1.68462781411188e-28,8.079432245710409e-38,2.690561703258419e-25,4.0798362160603685e-24,1.9047661667599013e-06,1.6125250835543488e-41,1.1322561602902123e-31,3.6844781055452663e-31,3.0477114128959264e-30,3.435614440966054e-19,7.042401293126421e-38
2.9501923416599867e-12,0.208193988101794,3.76,0.0,0.5813311680450906,0.9999975094136755,5.238832223817473e-25,1.4021280132802652e-19,1.707316588000574e-11,1.7073079592159316e-11,1.2106898301939824e-12,5.605424573372832e-22,7.14107346027465e-21,8.600908628423455e-17,8.600818804283683e-17,8.281977993756626e-22,4.509201081145897e-19,1.2106915478776864e-12,1.5677410399992045e-18,8.56012937693369e-15,2.8412443478450272e-19,1.4018043461374963e-19,2.7098658535168703e-19,3.928286257661733e-27,2.2822404260329516e-25,1.0640092953117678e-20,3.3084944627188125e-27,9.418311644307594e-32,8.560129053133367e-15,2.897063155405162e-28,2.004271630568785e-37,4.755915180281226e-25,6.992349235590126e-24,2.490585113684451e-06,3.6652187770229557e-41,2.548267289330112e-31,8.292367395558306e-31,6.859237071690886e-30,4.502341160603245e-19,2.062731739333208e-37
3.6491735906549185e-12,0.20819398810195175,3.76,0.0,0.5813311680407566,0.9999969262245825,9.915563265610868e-25,2.145575725483448e-19,2.111826580194288e-11,2.111813378262176e-11,1.4975344182795676e-12,8.636890770168057e-22,1.0916018909899226e-20,1.3159270279100903e-16,1.3159115063111202e-16,1.5673491995154936e-21,5.582563817331149e-19,1.4975370462311468e-12,2.3986176268247225e-18,1.0588258284529917e-14,4.340533442903157e-19,2.1447749468399684e-19,4.1460607721588276e-19,6.0170283868048615e-27,3.4918019924231164e-25,1.6276129627562937e-20,6.261275798321878e-27,1.5994279437327386e-31,1.0588257705195238e-14,4.438450016134724e-28,4.137618724016095e-37,7.4827174208261e-25,1.0676390247317278e-23,3.0737739198126375e-06,7.003158916140288e-41,4.822536791600879e-31,1.5693193400135761e-30,1.2980996526217288e-29,5.569067242672175e-19,4.78920432546183e-37
4.34815483964985e-12,0.2081939881021095,3.76,0.0,0.5813311680364226,0.9999963456538205,1.67764016404282e-24,3.0467203321170114e-19,2.5163365723859887e-11,2.5163178285733616e-11,1.7843786466420291e-12,1.234848092598274e-21,1.548452160578235e-20,1.8683225447649083e-16,1.8682979797985498e-16,2.6515276038683254e-21,6.659215158825445e-19,1.7843823776318325e-12,3.405495324390838e-18,1.261638728856181e-14,6.156451807326027e-19,3.0451495493901723e-19,5.886485904951718e-19,8.552498589434954e-27,4.957587628607325e-25,2.3104120412219655e-20,1.05923895920782e-26,2.4957792875017003e-31,1.2616386346881631e-14,6.31010358326839e-28,7.580789946431645e-37,1.0915717847003147e-24,1.51272223550207e-23,3.654344394961021e-06,1.1960075380629508e-40,8.158396567133832e-31,2.6548672104996743e-30,2.1960333993633025e-29,6.635792689583753e-19,9.595312008879983e-37
5.047136088644782e-12,0.20819398810226727,3.76,0.0,0.5813311680320886,0.9999957676896336,2.6240306568914865e-24,4.105635566509004e-19,2.9208465645756835e-11,2.9208213101529187e-11,2.071222516051466e-12,1.6753427313172857e-21,2.0844455090991258e-20,2.517276811319591e-16,2.5172403060805087e-16,4.146819116500651e-21,7.739815302758094e-19,2.071227542830749e-12,4.588372087039045e-18,1.46445164075037e-14,8.28907206779075e-19,4.1029346090296475e-19,7.931140187685482e-19,1.153619214953704e-26,6.6795970780908555e-25,3.1123384600671527e-20,1.6565845715118588e-26,3.6657623680815055e-31,1.4644514978192602e-14,8.513339049805277e-28,1.2766678059585067e-36,1.5099385828512968e-24,2.0340138304370528e-23,4.23230829500072e-06,1.8881342032800936e-40,1.2759175841581637e-30,4.152052479542911e-30,3.434459509632489e-29,7.702517503748882e-19,1.7347116989627963e-36
6.445098586634645e-12,0.20819398810258274,3.76,0.0,0.5813311680234207,0.9999946195342126,5.4654086559495635e-24,6.697072856192498e-19,3.729866548949088e-11,3.729825367130836e-11,2.6449091810756903e-12,2.769614876896159e-21,3.3930135758783066e-20,4.104859188637615e-16,4.104788541288302e-16,8.635082471789903e-21,9.915502173567686e-19,2.6449173776112736e-12,7.482114633782195e-18,1.8700775064014218e-14,1.3504708791721883e-18,6.690761909795494e-19,1.2933131957178475e-18,1.8854230447780377e-26,1.0892286445890327e-24,5.073301227113285e-20,3.449581938005038e-26,6.966131692322052e-31,1.870077220968851e-14,1.3919816428020865e-27,3.037955280152868e-36,2.5895301695397406e-24,3.303353033346814e-23,5.380463141958596e-06,4.0052928076223204e-40,2.6568789017014123e-30,8.646023525885815e-30,7.151725508003553e-29,9.835965243483279e-19,4.587510914307993e-36
7.843061084624507e-12,0.20819398810289827,3.76,0.0,0.5813311680147527,0.9999934816653302,9.851252327981431e-24,9.92047748145487e-19,4.538886533314579e-11,4.5388255492232195e-11,3.2185944194458486e-12,4.1570201712510154e-21,5.0156163538368473e-20,6.078669357693178e-16,6.078548268149491e-16,1.556081567390799e-20,1.2114903443847487e-18,3.21860655651337e-12,1.1079828938891424e-17,2.2757034401854148e-14,1.9988024664591416e-18,9.908308445934116e-19,1.915202761337536e-18,2.798310546978011e-26,1.6129868275221668e-24,7.509957500497098e-20,6.216326225581731e-26,1.1779551219117249e-30,2.2757029399683406e-14,2.066840362795595e-27,6.162501135962235e-36,4.022075225146132e-24,4.8719487026446126e-23,6.518331450564304e-06,7.351058372560647e-40,4.7877928586533194e-30,1.5580610608949445e-29,1.2887769178701344e-28,1.1969410481162177e-18,1.0034829973648931e-35
9.241023582614371e-12,0.20819398810321374,3.76,0.0,0.5813311680060848,0.9999923539908353,1.611743881377234e-23,1.3776439343538422e-18,5.3479065176722545e-11,5.3478218564572434e-11,3.792278237202218e-12,5.8480165606814006e-21,6.950573212977914e-20,8.438702527806879e-16,8.438511554515176e-16,2.5452683699576445e-20,1.4343296060878823e-18,3.792295085424198e-12,1.5381498703611677e-17,2.6813294568814203e-14,2.7739600763402017e-18,1.375562577770322e-18,2.6587818725718906e-18,3.893477930336985e-26,2.2392340930657088e-24,1.0421764159516919e-19,1.0168022307167678e-25,1.8385033804323156e-30,2.6813286548177733e-14,2.8769622043842326e-27,1.121012159111426e-35,5.842169973607483e-24,6.73613868496418e-23,7.646005371580773e-06,1.2243084933833296e-39,7.831307694253917e-30,2.548519125302933e-29,2.1080456843763554e-28,1.4102853236072001e-18,1.9318127646860693e-35
1e-11,0.2081939881035293,3.76,0.0,0.5813311680013787,0.9999917459954701,2.042635184983875e-23,1.613505115097131e-18,5.7871365329262825e-11,5.787037394097058e-11,4.103739854032537e-12,6.896936273780011e-21,8.131324158318475e-20,9.88176545500695e-16,9.881527282609615e-16,3.22531501411261e-20,1.556714184360089e-18,4.103759582727211e-12,1.8011781540538937e-17,2.9015504122177856e-14,3.2479457289016665e-18,1.610818612626838e-18,3.113450772822652e-18,4.56483223502638e-26,2.622160019996698e-24,1.2201448985130742e-19,1.2884745593766662e-25,2.2820894447719257e-30,2.9015494045651143e-14,3.3738171728325154e-27,1.4984285094682012e-35,7.00479864664242e-24,7.870757288544443e-23,8.254000425210933e-06,1.5665168323208507e-39,9.923653712830747e-30,3.229443209920408e-29,2.6712783563834533e-28,1.5261132729986702e-18,2.6481440136615164e-35
