Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67)
0.0001071391876683976,0.6212098758562461,3.76,0.0,0.7443103259831236,0.9862490502286096,0.009855215792013552,5.6430558229658374e-05,0.008274433409404263,1.9116992718137777e-05,0.0034244173307620613,3.4137177501116066e-10,8.681289972907867e-13,1.781111258496729e-05,2.9364361909433844e-06,0.0030323704682383387,2.3389652720031993e-07,8.085276400791769e-05,2.372080755430759e-05,0.003118894787324132,2.145018000320084e-05,0.009383119874923844,0.0008783102223148346,0.001308279617341799,5.364231125427383e-05,2.9660914917949278e-08,0.0004889092536986833,2.0338071572439297e-06,0.00019250378951158608,0.0003853391936539665,3.6121510156069192e-09,2.424159117563896e-08,7.730624057898148e-11,0.0002693082479277999,6.264016816713538e-12,4.6979929887377565e-08
0.00010912126407931831,0.6212235929529935,3.76,0.0,0.7438533091382721,0.9859291623830746,0.010097235022512942,5.649460685456653e-05,0.008462365970888926,1.9113396335820145e-05,0.003428771122589688,3.4118934378414254e-10,8.676650202844096e-13,1.783707751612191e-05,2.9357253345545774e-06,0.0030884844266828985,2.3394180155171315e-07,8.118376740558854e-05,2.374285397777889e-05,0.003182450489454238,2.149407995795566e-05,0.009626900035268192,0.0008960464225698351,0.0013470486925576516,5.543744300443357e-05,2.9688349476728188e-08,0.0005122817112588071,2.097508619955297e-06,0.00019863858977279224,0.0003983605396426121,3.724009273424103e-09,2.5012701397865746e-08,7.976171003088677e-11,0.00026922089836759725,6.48064973765299e-12,4.864739102065015e-08
0.00011110334049023901,0.6212373606468606,3.76,0.0,0.7433961958840685,0.9856090393011622,0.010339449924938094,5.655326087000636e-05,0.00865090471054715,1.9109803400285798e-05,0.0034326913093435172,3.410069136540662e-10,8.672010497178714e-13,1.7862264133899583e-05,2.935027350394551e-06,0.0031445873571771146,2.3398854321338213e-07,8.149504144612021e-05,2.376186065053701e-05,0.0032459874216775593,2.153615382498055e-05,0.00987093763639161,0.0009134131354984594,0.0013857940535523272,5.725162626514677e-05,2.97119987565145e-08,0.0005361159293972303,2.161207386307632e-06,0.00020480965014429257,0.0004114751084608033,3.8357832672091915e-09,2.5787937775416628e-08,8.223028473635461e-11,0.00026913348457774735,6.698949071672845e-12,5.032892381140752e-08
0.00011308541690115972,0.6212511786354454,3.76,0.0,0.7429390135800938,0.9852887099860008,0.010581837555419105,5.660699806124899e-05,0.008840029341193106,1.910621365788792e-05,0.003436215604251779,3.4082449040356065e-10,8.667370986879174e-13,1.7886741005831264e-05,2.9343414004420947e-06,0.0032006793718897903,2.3403667037900144e-07,8.178738568788156e-05,2.3778093191332992e-05,0.003309502814142842,2.1576566303020263e-05,0.010115203245245659,0.0009304114689702974,0.0014245056506505638,5.9084260425723255e-05,2.9732193297755427e-08,0.0005604021596322909,2.224888542785281e-06,0.00021101576851524016,0.0004246801783855161,3.947446551238235e-09,2.6567138384167373e-08,8.471145138903774e-11,0.00026904601446866086,6.918858943194711e-12,5.2024220813712485e-08
0.00011506749331208042,0.62126504655364,3.76,0.0,0.7424817870809275,0.984968200855435,0.010824376991519407,5.66562559146685e-05,0.009029720543076304,1.910262687117104e-05,0.003439378598945365,3.406420792352165e-10,8.662731798647652e-13,1.791057115682074e-05,2.9336667130125816e-06,0.0032567605798850055,2.3408610756856916e-07,8.206156265032119e-05,2.3791795146591057e-05,0.0033729941444953487,2.1615468483277974e-05,0.010359670016515391,0.0009470432327713303,0.0014631743371945347,6.0934758959396086e-05,2.9749236294981483e-08,0.0005851306925681866,2.2885388148163638e-06,0.00021725582721801711,0.00043797323522843626,4.05897562740805e-09,2.7350152614148305e-08,8.72047324987786e-11,0.0002689584952528341,7.1403269386874226e-12,5.373300425190101e-08
0.00011704956972300113,0.621278963980671,3.76,0.0,0.7420245389502105,0.9846475359588834,0.011067049161380437,5.670143484073196e-05,0.00921995990693414,1.9099042817724082e-05,0.0034422120041111095,3.404596848216608e-10,8.658093069034164e-13,1.7933812474822798e-05,2.9330025776064655e-06,0.0033128310872852216,2.3413678441487622e-07,8.231829972102592e-05,2.3803189699762764e-05,0.0034364591171557246,2.165299889073502e-05,0.010604313476820814,0.0009633108621169896,0.0015017917973686448,6.280254982573243e-05,2.9763406265873528e-08,0.0006102918753730866,2.3521464103042457e-06,0.00022352878618171559,0.00045135195700304984,4.170349642858127e-09,2.813684025396084e-08,8.970968338464905e-11,0.00026887093351024626,7.363303892126346e-12,5.545502349994655e-08
0.00011903164613392183,0.621292930446607,3.76,0.0,0.7415672896574446,0.9843267371772703,0.011309836686576638,5.674290118126645e-05,0.009410729880283278,1.9095461289100636e-05,0.0034447448743931634,3.40277311354912e-10,8.653454887287921e-13,1.7956518101412564e-05,2.932348340104066e-06,0.0033688909974227276,2.3418863671359983e-07,8.255829098835921e-05,2.3812481266142225e-05,0.003499895644202419,2.1689284458344434e-05,0.0108491113257185,0.000979217347232184,0.0015403504789962433,6.468707574776184e-05,2.9774957475783115e-08,0.0006358761273211531,2.4157008765617635e-06,0.0002298336765690564,0.0004648141995354788,4.281550171186554e-09,2.89270706394454e-08,9.22258897860499e-11,0.00026878333520489876,7.587743670914628e-12,5.71900527198464e-08
0.00012101372254484254,0.6213069454383511,3.76,0.0,0.741110057758741,0.9840058244070525,0.011552723737714047,5.6780989987249074e-05,0.009602013716876414,1.909188208979653e-05,0.003447003818108702,3.400949625884058e-10,8.648817338067518e-13,1.797873680044233e-05,2.9317033982697267e-06,0.0034249404109801167,2.342416054026821e-07,8.278219899638376e-05,2.3819856982217856e-05,0.003563301827753193,2.1724441436574395e-05,0.011094043252378628,0.0009947661686507978,0.0015788435310965777,6.658779437898988e-05,2.978412267089455e-08,0.0006618739535532883,2.4791929694358833e-06,0.000236169594875196,0.00047835798299276943,4.3925609605186684e-09,2.97207218644844e-08,9.475296518355917e-11,0.00026869570576493624,7.81360297699744e-12,5.893788891257778e-08
0.00012299579895576324,0.6213210084051511,3.76,0.0,0.7406528600626835,0.9836848157295245,0.011795695901840415,5.6816007575604314e-05,0.009793795429224029,1.9088305036305643e-05,0.0034490131924101446,3.399126418752159e-10,8.644180532850393e-13,1.8000513287298665e-05,2.9310671975807886e-06,0.003480979426120421,2.3429563485927037e-07,8.299065642005071e-05,2.382548809080432e-05,0.003626675943764646,2.1758576240178797e-05,0.011339090766865463,0.0010099612378862385,0.0016172647459817124,6.850417837437897e-05,2.9791115853899468e-08,0.000688275957202921,2.542614532222617e-06,0.00024253569746545862,0.0004919814792986604,4.5033676814830975e-09,3.051768005044752e-08,9.729054827876775e-11,0.00026860805014606784,8.0408411685472e-12,6.069834989411938e-08
0.00012497787536668394,0.6213351187636709,3.76,0.0,0.7401957117824769,0.9833637275665104,0.012038740060751537,5.684823390489186e-05,0.009986059744062132,1.9084729956250927e-05,0.0034507952845006158,3.3973035220698196e-10,8.639544530035705e-13,1.8021888546348213e-05,2.930439227371733e-06,0.0035370081386075472,2.3435067450376444e-07,8.318426765991758e-05,2.38295312237349e-05,0.003690016427128959,2.1791786234774133e-05,0.011584237044994315,0.001024806843128771,0.0016556085056591858,7.043571537725453e-05,2.979613178336844e-08,0.0007150728500243689,2.6059583851748164e-06,0.0002489311955276758,0.000505683000401687,4.613957779112494e-09,3.131783867060587e-08,9.983830127185113e-11,0.0002685203728206215,8.269420077635418e-12,6.24712722498614e-08
0.00012695995177760465,0.6213492759026201,3.76,0.0,0.7397386266754375,0.9830425748232835,0.0122818442793639,5.687792477321998e-05,0.01017879206064484,1.908115668757149e-05,0.0034523704796057555,3.3954809624520846e-10,8.634909377961768e-13,1.8042900136831518e-05,2.929819017245135e-06,0.003593026641917735,2.3440667815067794e-07,8.336361035660388e-05,2.383212959316655e-05,0.003753321857967168,2.182416046696257e-05,0.011829466785774071,0.001039307599635308,0.0016938697322955807,7.238190793400426e-05,2.9799348235730943e-08,0.0007422554616521336,2.669218226341475e-06,0.0002553553504151086,0.0005194609873563025,4.72432028458831e-09,3.2121097927351855e-08,1.0239590772672947e-10,0.0002684326778481201,8.499303840291e-12,6.425650993720336e-08
0.00012894202818852535,0.6213634791869809,3.76,0.0,0.7392816171707516,0.9827213710197431,0.012524997703396865,5.690531382631389e-05,0.010371978411720767,1.907758507776342e-05,0.0034537574165047764,3.393658763493265e-10,8.630275173011014e-13,1.806358245342784e-05,2.9292061337520555e-06,0.0036490350273426335,2.3446360154343374e-07,8.352923682619264e-05,2.383341409501577e-05,0.0038165909490667027,2.1855780340853275e-05,0.01207476608050346,0.0010534684044835262,0.001732043842497308,7.434227334791559e-05,2.980092918070701e-08,0.0007698147476104895,2.732388540350205e-06,0.0002618074693559036,0.0005333140001767859,4.8344455976447275e-09,3.2927364178603076e-08,1.0496307039987168e-10,0.00026834496894548874,8.730458753937506e-12,6.605393278581458e-08
0.00013092410459944606,0.6213777279618738,3.76,0.0,0.7388246944864737,0.9824001284108538,0.012768190465612991,5.693061441238832e-05,0.010565605427041934,1.9074014983180868e-05,0.0034549731313108538,3.3918369460851644e-10,8.625641952353612e-13,1.808396697636541e-05,2.928600177344101e-06,0.0037050333840845454,2.3452140450553528e-07,8.368167541859346e-05,2.3833504324780048e-05,0.0038798225343521114,2.1886720243474243e-05,0.012320122292650112,0.001067294395373582,0.0017701267051671347,7.631634348071274e-05,2.980102333245988e-08,0.0007977417961841451,2.7954645143564382e-06,0.0002682869015047529,0.000547240708421951,4.944325398472704e-09,3.373654940928232e-08,1.0753951011098529e-10,0.0002682572494475114,8.962853124926789e-12,6.786342459704276e-08
0.00013290618101036676,0.621392021556067,3.76,0.0,0.7383678687366573,0.9820788580969619,0.013011413599926566,5.6954021304305614e-05,0.010759660299272555,1.9070446268392834e-05,0.003456033190184412,3.390015528652068e-10,8.621009730510101e-13,1.8104082526100318e-05,2.9280007795477814e-06,0.003761021799344483,2.3458005096532774e-07,8.38214318009024e-05,2.3832509517242333e-05,0.0039430155582869065,2.191704812263022e-05,0.012565523947682719,0.0010807909131815645,0.0018081146026978925,7.830366451025596e-05,2.9799765784064392e-08,0.0008260278342526973,2.8584419640096716e-06,0.00027479303431363566,0.0005612398824675788,5.0539525174894625e-09,3.454857074615445e-08,1.1012496410231714e-10,0.00026816952236611956,9.196457122226378e-12,6.968488221707212e-08
0.00013488825742128747,0.6214063592851478,3.76,0.0,0.7379111490293185,0.9817575701248448,0.013254658962783933,5.697571226486299e-05,0.010954130752158854,1.9066878805584158e-05,0.0034569518117816425,3.388194527341213e-10,8.616378596618908e-13,1.8123955465979324e-05,2.927407600353535e-06,0.003817000358403564,2.3463950539613822e-07,8.39489901681929e-05,2.3830529415325347e-05,0.004006169066191149,2.1946826020522804e-05,0.012810960632085616,0.0010939634679825374,0.0018460041952783315,8.030379665332676e-05,2.979728194935095e-08,0.000854664232184087,2.9213172663219657e-06,0.00028132529019983174,0.0005753103854268107,5.163320734541274e-09,3.5363350012833935e-08,1.127191840634523e-10,0.00026808179047793364,9.43124266867495e-12,7.151821465067323e-08
0.00013687033383220817,0.6214207404544208,3.76,0.0,0.7374545435560194,0.9814362735804069,0.01349791916121438,5.699584948304154e-05,0.011149005010809615,1.9063312473998818e-05,0.00345774198008797,3.386373956289124e-10,8.611748576010638e-13,1.814360989093616e-05,2.9268203258326974e-06,0.003872969144698181,2.3469973541143487e-07,8.406481438492099e-05,2.3827655065817207e-05,0.00406928219537895,2.1976110565659754e-05,0.013056422900844127,0.0011068177082721863,0.0018837924880956347,8.231631385927337e-05,2.979368518446527e-08,0.0008836425078750425,2.9840872964863214e-06,0.0002878831234898309,0.0005894511656789753,5.272424739573113e-09,3.618081332066127e-08,1.1532193551822203e-10,0.0002679940562549205,9.667183316054275e-12,7.33633411019222e-08
0.00013885241024312887,0.6214351643615178,3.76,0.0,0.7369980596738358,0.9811149766734331,0.01374118748698127,5.701458091513956e-05,0.011344271773963339,1.905974715943002e-05,0.003458415548215964,3.3845538278046483e-10,8.607119648973093e-13,1.8163067843508513e-05,2.9262386659367367e-06,0.003928928239889501,2.3476071293554454e-07,8.41693490597321e-05,2.3823969552683356e-05,0.004132354166999464,2.2004953425686547e-05,0.013301902192720254,0.001119359393137269,0.001921476801220381,8.43408034800349e-05,2.9789077514677112e-08,0.0009129543300195406,3.0467493732638404e-06,0.000294466017618754,0.0006036612499648742,5.3812600596122446e-09,3.700089069444744e-08,1.1793299665932772e-10,0.0002679063219072798,9.904254115109542e-12,7.522019036388588e-08
0.00014083448665404958,0.62144963029873,3.76,0.0,0.7365417039802098,0.9807936868150599,0.013984457856373379,5.703204149682255e-05,0.011539920188117152,1.9056182753750574e-05,0.0034589833339324903,3.3827341524805396e-10,8.60249190313175e-13,1.8182349470738067e-05,2.9256623524606953e-06,0.003984877723927747,2.348224091751447e-07,8.42630205564831e-05,2.3819548675428432e-05,0.00419538427860744,2.2033401724161007e-05,0.013547390752691357,0.0011315943671397026,0.0019590547419763367,8.637686592363411e-05,2.978355477639992e-08,0.0009425915206798683,3.1093012107840298e-06,0.00030107348256622435,0.0006179397370119751,5.489822857266795e-09,3.782351573062482e-08,1.2055215640985136e-10,0.00026781858950101253,1.0142431538320061e-11,7.70887007416731e-08
0.00014281656306497028,0.6214641375551389,3.76,0.0,0.736085482381301,0.980472410688851,0.01422772475516492,5.704835424608943e-05,0.011735939823375986,1.9052619154474286e-05,0.003459455207499492,3.380914939421639e-10,8.597865362187093e-13,1.8201473154824844e-05,2.9250911371945034e-06,0.0040408176751115885,2.3488479738434724e-07,8.434623794523006e-05,2.3814461567615637e-05,0.004258371897391238,2.2061498424242594e-05,0.01379288156098554,0.0011435285376889754,0.001996524179613569,8.842411429464228e-05,2.9777203402394113e-08,0.0009725460572288764,3.1717408711839245e-06,0.0003077050525105331,0.0006322857916556323,5.598109927105668e-09,3.8648625283162446e-08,1.2317921424541826e-10,0.00026773086085833274,1.0381693381329996e-11,7.896881782343057e-08
0.00014460043183479892,0.621477228824951,3.76,0.0,0.7356750019676341,0.9801832789057805,0.014446657857881972,5.706214722866732e-05,0.01191266659223854,1.9049412524162643e-05,0.003459805347428518,3.3792780493576145e-10,8.593702458572786e-13,1.8218563352913493e-05,2.9245812120395598e-06,0.004091155544013397,2.3494152062198012e-07,8.441252020513003e-05,2.380936576420305e-05,0.00431502395101977,2.2086517274997767e-05,0.014013819949540988,0.0011540170210517777,0.0020301523347821724,9.027589196643714e-05,2.9770841922422008e-08,0.0009997699664549844,3.227839300297285e-06,0.00031369370801733376,0.0006452543698083077,5.695330397696708e-09,3.939329834753728e-08,1.2555016141967996e-10,0.00026765190962056126,1.0597938834053633e-11,8.067080743258398e-08
0.00014638430060462756,0.6214903524678675,3.76,0.0,0.7352646379021465,0.9798941670996949,0.014665580785111949,5.7075176267751654e-05,0.012089678874867029,1.9046206400655e-05,0.003460091113218437,3.377641544799154e-10,8.58954053942211e-13,1.823555049553383e-05,2.9240750740091883e-06,0.004141485808295366,2.3499876985139417e-07,8.447092835174237e-05,2.3803823519291482e-05,0.004371640748483263,2.2111309211856622e-05,0.014234750804714097,0.0011642710276265917,0.0020636898391115273,9.213616191702766e-05,2.9763924536314237e-08,0.001027238927240115,3.283844546715637e-06,0.0003197012193374649,0.0006582765238131764,5.792323831999914e-09,4.013989311199812e-08,1.2792721801807697e-10,0.00026757296383995906,1.0815031125811207e-11,8.238213036869115e-08
0.0001481681693744562,0.6215035079651358,3.76,0.0,0.7348543932900276,0.9796050788761573,0.014884490510131547,5.708751017450892e-05,0.012266969861847358,1.9043000719452574e-05,0.0034603180368994466,3.3760054297634544e-10,8.585379676881386e-13,1.825244490953177e-05,2.9235725772444925e-06,0.00419180852181509,2.3505652671395702e-07,8.452172809567894e-05,2.379787353876619e-05,0.004428221949593362,2.213589824576014e-05,0.014455670291476774,0.0011742949184972919,0.002097135595750691,9.400466699655933e-05,2.9756501456369364e-08,0.0010549474180384876,3.339755772020667e-06,0.0003257272890681299,0.0006713517616166154,5.889088866160357e-09,4.088836923082357e-08,1.3031025551986126e-10,0.00026749402453755917,1.1032956470346155e-11,8.410276082723755e-08
0.00014995203814428484,0.6215166948016507,3.76,0.0,0.7344442709207287,0.9793160175067331,0.015103384268739771,5.709921221849871e-05,0.012444532970530655,1.9039795418867072e-05,0.0034604912077936434,3.3743697076568167e-10,8.581219762756013e-13,1.8269256115103325e-05,2.9230735852313647e-06,0.004242123737469933,2.3511478001259207e-07,8.456517584672321e-05,2.3791551415839516e-05,0.004484767246087344,2.2160306439390273e-05,0.014676574913779676,0.0011840930522042886,0.0021304886283494244,9.588115745613415e-05,2.974861385191504e-08,0.0010828900209723757,3.3955722792829836e-06,0.0003317716309541176,0.0006844796224514107,5.985624529050813e-09,4.163868786339636e-08,1.3269915120120158e-10,0.0002674150925312719,1.1251701706299186e-11,8.583267559027213e-08
0.00015141012762776674,0.6215274963086127,3.76,0.0,0.7341091397544232,0.9790797680339273,0.015282288897511974,5.710834860368745e-05,0.012589866259238806,1.9037175728159516e-05,0.0034605961070278478,3.3730330033064186e-10,8.577820287893024e-13,1.8282941534755047e-05,2.9226682353397776e-06,0.004283244597073782,2.3516275474148656e-07,8.459540127293065e-05,2.3786130383222166e-05,0.004530959086558743,2.218013695717627e-05,0.014857123526769218,0.001191937155090091,0.0021576810816552596,9.742071520427089e-05,2.9741850457903918e-08,0.0011058997759980892,3.4411245378644182e-06,0.00033672550263226113,0.0006952487888611767,6.064359418038633e-09,4.225332178644173e-08,1.3465604238413663e-10,0.0002673505815019512,1.1431098751566269e-11,8.725354712368243e-08
0.00015286821711124864,0.6215383181313106,3.76,0.0,0.7337740931695111,0.9788435399698057,0.015461179900072055,5.7117131256404294e-05,0.012735373721108053,1.903455622127452e-05,0.0034606706007989656,3.371696564543635e-10,8.574421527928829e-13,1.829658169944478e-05,2.9222650754289722e-06,0.004324360509999376,2.3521104317741846e-07,8.462101134329025e-05,2.3780499216975405e-05,0.004577126613002392,2.2199870484766228e-05,0.0150376584767708,0.0011996356995731294,0.0021848105824936103,9.896531677016802e-05,2.9734826491271958e-08,0.0011290595383818935,3.486612875636623e-06,0.00034169125126493446,0.0007060526010507289,6.142940112212215e-09,4.2869141818997196e-08,1.366167044980036e-10,0.0002672860763435741,1.1611028629181675e-11,8.868060016859562e-08
0.00015432630659473055,0.6215491599939081,3.76,0.0,0.7334391322864434,0.9786073346736679,0.015640056103377365,5.7125587578492764e-05,0.012881052072310073,1.9031936868029374e-05,0.0034607168978702473,3.3703603923564644e-10,8.571023442464484e-13,1.831018073273259e-05,2.9218640429559484e-06,0.004365471503767357,2.3525963801328636e-07,8.464213331851211e-05,2.377467334828362e-05,0.004623269697907173,2.2219516563907055e-05,0.015218178288973873,0.0012071910420115267,0.0022118767518509727,0.00010051483619826434,2.9727560507965277e-08,0.001152366503123827,3.532037088729991e-06,0.0003466687348187863,0.000716890847930424,6.221366352220045e-09,4.3486128686149386e-08,1.3858107645814032e-10,0.00026722157739384703,1.1791485045846787e-11,9.011382641773559e-08
0.00015578439607821245,0.6215600216200698,3.76,0.0,0.7331042581245709,0.9783711533972564,0.01581891641932819,5.7133743176984853e-05,0.013026898114088688,1.9029317639459403e-05,0.0034607370621930426,3.3690244875455474e-10,8.567625988683544e-13,1.832374251610812e-05,2.9214650784739887e-06,0.004406577605508055,2.3530853582124525e-07,8.46588909668916e-05,2.376866719267996e-05,0.004669388224005941,2.2239084092622505e-05,0.015398681598180045,0.001214605525975804,0.00223887924951657,0.00010206915045266846,2.972006872102422e-08,0.0011758179108338892,3.577397006684143e-06,0.0003516578148698483,0.0007277633287490183,6.299637995873819e-09,4.410426360143601e-08,1.4054909890925219e-10,0.000267157084971828,1.1972461906397382e-11,9.155321885413829e-08
0.00015724248556169435,0.6215709027380547,3.76,0.0,0.7327694716058683,0.9781349972885189,0.015997759841768353,5.7141621908447856e-05,0.013172908731283803,1.9026698507469693e-05,0.0034607330175119725,3.3676888506249134e-10,8.564229266877482e-13,1.833727067961398e-05,2.9210681254771694e-06,0.004447678841964331,2.353577288513658e-07,8.467140462244463e-05,2.376249418307206e-05,0.004715482083919725,2.225858134978104e-05,0.01557916714495453,0.0012218814812661398,0.0022658177727263792,0.00010362813940261737,2.971237015566246e-08,0.0011994110476199684,3.6226925012603282e-06,0.000356658356480878,0.0007386698527957744,6.3777548709783224e-09,4.4723528253099234e-08,1.4252071318641586e-10,0.0002670925994595685,1.2153953359911778e-11,9.299877254971698e-08
0.00015870057504517625,0.6215818030761764,3.76,0.0,0.732434773565289,0.9778988674027229,0.01617658543804368,5.714924605081118e-05,0.013319080887807738,1.9024079444977265e-05,0.003460706561521187,3.3663534820145107e-10,8.560833227915018e-13,1.8350768590127956e-05,2.9206731301400654e-06,0.004488775239502366,2.3540720997943571e-07,8.46797913727615e-05,2.3756166869671565e-05,0.004761551179146992,2.2278016065326623e-05,0.01575963376466456,0.001229021221067261,0.0022926920522109272,0.00010519168569270429,2.9704479815285063e-08,0.0012231432446678158,3.6679234723189592e-06,0.00036167022784454713,0.0007496102384177143,6.455716892104424e-09,4.5343904754307584e-08,1.4449586260438737e-10,0.0002670281211041835,1.2335953785829528e-11,9.445048257801464e-08
0.00016001285558030995,0.6215916295926946,3.76,0.0,0.7321336215971401,0.9776863737230225,0.016337512522191587,5.715590723852615e-05,0.013450771501729733,1.9021722326565307e-05,0.003460664972779452,3.365151879900649e-10,8.557777359122896e-13,1.836289343620527e-05,2.9203192658355515e-06,0.004525757881482604,2.3545198577139289e-07,8.468390499977628e-05,2.3750350011286184e-05,0.004802992116811856,2.2295459771256043e-05,0.015922036654169597,0.0012353324188507056,0.002316823779964686,0.00010660267921054895,2.969722587484426e-08,0.0012446189515069783,3.708576116929812e-06,0.00036619049261266514,0.0007594853943509359,6.525750306589321e-09,4.5903179799013754e-08,1.4627647387476569e-10,0.00026697009691177667,1.2500184838418076e-11,9.576228169254121e-08
0.00016132513611544366,0.621601471264405,3.76,0.0,0.7318325423923817,0.9774739027060237,0.016498423892004326,5.7162393033289826e-05,0.013582588470122984,1.9019365224044725e-05,0.00346060772150403,3.3639504953063887e-10,8.554722046313655e-13,1.8374998463240622e-05,2.919966910160126e-06,0.00456273664363804,2.354969872209071e-07,8.46848486338953e-05,2.374442553843468e-05,0.004844412862724048,2.231286349597805e-05,0.016084422626992185,0.001241536797937011,0.0023409031287957875,0.00010801718995900223,2.9689837999733722e-08,0.0012662032961277825,3.749176425297063e-06,0.00037071973845877377,0.0007693877184888942,6.595658330918416e-09,4.6463328847051115e-08,1.4805986412370652e-10,0.0002669120789100562,1.2664819922745213e-11,9.707906210848427e-08
0.00016263741665057736,0.6216113279047027,3.76,0.0,0.7315315364079338,0.9772614549588381,0.016659318996355435,5.7168716931715985e-05,0.01371452972625788,1.9017008119977507e-05,0.003460535896750047,3.3627493282745797e-10,8.55166730082306e-13,1.8387085710458586e-05,2.9196160286384817e-06,0.004599711544469708,2.355422097869501e-07,8.468270162302671e-05,2.373840105713351e-05,0.004885813360541613,2.2330231892218818e-05,0.01624679100011347,0.0012476360071088978,0.002364929960912544,0.00010943513755818549,2.9682326046246188e-08,0.0012878944203511106,3.7897243583907155e-06,0.00037525787478927605,0.000779317094345032,6.665440952858965e-09,4.702433960628491e-08,1.4984599420691494e-10,0.00026685406727100167,1.2829855309960023e-11,9.840082171312237e-08
0.00016394969718571106,0.6216211993185532,3.76,0.0,0.731230604049543,0.9770490310335973,0.016820197327891077,5.7174891454334794e-05,0.013846593256524013,1.9014650996683777e-05,0.0034604505111144436,3.3615483786700687e-10,8.548613104760323e-13,1.839915708330775e-05,2.9192665883263835e-06,0.004636682602208996,2.355876499947615e-07,8.46775411258745e-05,2.373228362550139e-05,0.004927193559154495,2.2347569280819043e-05,0.016409141146993305,0.001253631679293876,0.00238890415842241,0.00011085644358747351,2.9674698380524584e-08,0.0013096904989456926,3.830219921149497e-06,0.00037980481288788545,0.000789273411009089,6.735098264051868e-09,4.7586200045656754e-08,1.5163482597113494e-10,0.0002667960621334638,1.2995287403131424e-11,9.972755914377444e-08
0.00016526197772084476,0.621631085319988,3.76,0.0,0.7309297456825545,0.9768366314391901,0.01698105841378555,5.71809283778933e-05,0.013978777090162842,1.9012293836962635e-05,0.003460352517783267,3.360347646346674e-10,8.545559451160565e-13,1.8411214378267586e-05,2.9189185575777455e-06,0.0046736498348679675,2.3563330467257994e-07,8.46694425501471e-05,2.372607988198493e-05,0.004968553411572933,2.2364879719109057e-05,0.01657147248550902,0.001259525433561186,0.002412825619009342,0.00011228103113592122,2.966696301129688e-08,0.001331589733869593,3.870663124854372e-06,0.0003843604655081415,0.000799256561848573,6.804630364363902e-09,4.814889833584655e-08,1.5342632186358105e-10,0.0002667380636332144,1.3161112700965493e-11,1.0105927358566892e-07
0.00016657425825597846,0.6216409857222368,3.76,0.0,0.7306289616395564,0.9766242566492501,0.017141901809340124,5.718683887706863e-05,0.014111079292522952,1.9009936624186877e-05,0.003460242820865247,3.3591471310573706e-10,8.542506358007759e-13,1.8423259294805458e-05,2.9185719057722615e-06,0.0047106132602700804,2.356791698503654e-07,8.465847982050566e-05,2.3719796130681295e-05,0.005009892874165658,2.2382167047911284e-05,0.0167337844697886,0.0012653188766518699,0.002436694253081378,0.00011370882461525652,2.9659128264296884e-08,0.0013535903503587071,3.9110539890710444e-06,0.0003889247466164841,0.000809266443807913,6.874037348007522e-09,4.871242281388872e-08,1.552204447094989e-10,0.00026668007191197224,1.3327327800605124e-11,1.0239596445007503e-07
0.00016788653879111216,0.6216509003367009,3.76,0.0,0.7303282522034861,0.9764119070838876,0.01730272711270767,5.7192633171242376e-05,0.014243497986267862,1.9007579341593348e-05,0.003460122249305919,3.3579468323955004e-10,8.539453826364132e-13,1.8435293398610368e-05,2.9182266037956235e-06,0.004747572895933953,2.3572524176548588e-07,8.464472450585503e-05,2.3713438141454254e-05,0.005051211908392423,2.2399434779025442e-05,0.01689607660916101,0.0012710135941975313,0.0024605099903950087,0.000115139750558628,2.9651201461199513e-08,0.0013756906114752309,3.951392567045656e-06,0.00039349757202492746,0.0008193029593323736,6.9433193761219516e-09,4.927676207255414e-08,1.5701715821809107e-10,0.00026662208708500067,1.349392943352943e-11,1.0373763203494681e-07
0.00016919881932624586,0.6216608289862022,3.76,0.0,0.7300276176279406,0.9761995831317193,0.017463533947339755,5.7198320949467446e-05,0.014376031328742916,1.9005221973437435e-05,0.0034599915882568516,3.356746749988718e-10,8.536401826182035e-13,1.8447318165954213e-05,2.9178826235785995e-06,0.004784528759191199,2.3577151778396435e-07,8.462824676170661e-05,2.3707011379447e-05,0.005092510478721132,2.2416686227501076e-05,0.01705834844546697,0.0012766111582519118,0.002484272772059209,0.00011657373673351809,2.9643188652610434e-08,0.0013978888036305834,3.991678897534727e-06,0.00039807885863898116,0.0008293660140359597,7.0124766046529455e-09,4.984190485207845e-08,1.588164267469353e-10,0.00026656410923924575,1.366091440131193e-11,1.0508427653734098e-07
