Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50)
6.441254166652779e-07,0.4399445316220905,3.76,0.0,0.8986018099313273,0.9991451169447504,2.4568093924586878e-05,2.296047757498695e-05,0.0005648372639352626,0.000176675104240319,0.00033461918680182344,1.2452398339938656e-09,1.1809402998203526e-11,6.330785373218522e-05,2.921662285220054e-05,0.0001803997108786391,2.3241964203838286e-06,9.789297607118635e-06,8.999283188937715e-07,0.00011722403722931523,1.787333161145183e-05,4.819340421805659e-06,4.0298613552293553e-07,2.692596129353863e-08,1.375427721785677e-07,4.452377972683983e-09,5.074667285588497e-09,4.0752051102939716e-11,1.387945819327425e-06,7.558610919049544e-09,3.279797684344206e-14,2.2507636308204498e-10,1.8790141242456416e-12,0.0005992591140351887,2.6098117883313257e-16,3.5383136836169204e-12,1.1283394414200919e-10,1.947319554073572e-09,1.8185351274250091e-07,1.5254640318575196e-14,5.062888865642215e-19,1.191263947154099e-13,3.719853128369382e-14,3.8295502576060574e-11
6.558219732137986e-07,0.4399455188105648,3.76,0.0,0.8985828309076584,0.999137628345324,2.5872903862668094e-05,2.362133864981164e-05,0.000577529577277724,0.00017776263301896855,0.0003462130627194786,1.2637916129412094e-09,1.189164233455428e-11,6.402141450726487e-05,2.9441292002520415e-05,0.00018608674806087441,2.3423897427016394e-06,9.981478476692073e-06,9.324593829835949e-07,0.00012138271556478377,1.8329387046675976e-05,5.089869126589286e-06,4.235488803960512e-07,2.9441692488623857e-08,1.4666670280769656e-07,4.606891481278827e-09,5.391289146663679e-09,4.389167390604449e-11,1.4227203036514617e-06,8.264563540731647e-09,3.533250296317537e-14,2.3215478520664855e-10,1.9357318238672474e-12,0.0005992546233144155,2.861820192617685e-16,3.725309576894356e-12,1.2007394310888198e-10,2.0725625716770613e-09,1.9303011666477425e-07,1.6237983631143565e-14,5.669774644023266e-19,1.2890662974914066e-13,4.0101991271229175e-14,4.1478907059018746e-11
6.675185297623194e-07,0.43994650937995033,3.76,0.0,0.8985637092548134,0.9991300822554161,2.7214744411820083e-05,2.428081140461892e-05,0.0005902660378867134,0.00017881384627262625,0.00035793782119416883,1.2819392050725974e-09,1.1971318335175974e-11,6.471466770279582e-05,2.965837253701404e-05,0.00019181698530014595,2.3599689012939234e-06,1.0173944059456696e-05,9.653833541827798e-07,0.0001255868729323398,1.8782061364664e-05,5.369694094330742e-06,4.450085916629751e-07,3.213264814844357e-08,1.561696129038547e-07,4.763151293263563e-09,5.7239665393230295e-09,4.721774675659012e-11,1.458075139805051e-06,9.019682475144538e-09,3.801791290785114e-14,2.3934842692326495e-10,1.9933763654858717e-12,0.0005992500980940076,3.1320911815704425e-16,3.9182706023381435e-12,1.2760518422852038e-10,2.202882822743248e-09,2.046343248981981e-07,1.7261082098637547e-14,6.333037931105807e-19,1.3921430398559414e-13,4.3152135650928354e-14,4.487693228301989e-11
6.792150863108402e-07,0.4399475032205409,3.76,0.0,0.8985444479697965,0.9991224801251642,2.8593531400451764e-05,2.4938560598391778e-05,0.0006030452120346242,0.00017982993011157953,0.0003697903047070598,1.2996859964611529e-09,1.2048506144128619e-11,6.53881067462951e-05,2.986811179718154e-05,0.00019758898270721688,2.3769539059051566e-06,1.0366683376119961e-05,9.986908420830745e-07,0.00012983519868494626,1.923116376975295e-05,5.658919687592087e-06,4.6739426687705563e-07,3.500676505453578e-08,1.6605684981101544e-07,4.921115123272813e-09,6.073387477394968e-09,5.0738622212058617e-11,1.4940216100327832e-06,9.826195628983395e-09,4.086097771239238e-14,2.466593336220877e-10,2.051964463981762e-12,0.0005992455392442558,3.4214967406887425e-16,4.117274275633234e-12,1.354317639162658e-10,2.3383539475541017e-09,2.1667132571275227e-07,1.832449875919294e-14,7.056321486651135e-19,1.5006110037888949e-13,4.6351824330823915e-14,4.850104271378099e-11
6.90911642859361e-07,0.4399485002262115,3.76,0.0,0.8985250499948759,0.9991148233594268,3.0009162394654036e-05,2.5594268708696745e-05,0.000615865713812446,0.0001808120318642837,0.00038176741274769147,1.3170357214371175e-09,1.2123278849882891e-11,6.60422227231837e-05,3.0070749174346368e-05,0.00020340134729594165,2.3933641243427728e-06,1.0559685712938872e-05,1.0323726203245198e-06,0.00013412641434582754,1.96765182929153e-05,5.957647772219085e-06,4.907349400622998e-07,3.807212690094869e-08,1.7633358277322455e-07,5.080741448708591e-09,6.440261644466001e-09,5.4462929386447715e-11,1.530570824220831e-06,1.0686372269815733e-08,4.386869319493087e-14,2.5408959628523705e-10,2.111513093442128e-12,0.0005992409476083995,3.730926787329472e-16,4.322398683887391e-12,1.435576673021276e-10,2.47904757513845e-09,2.2914611395826007e-07,1.9428781311509213e-14,7.843387160381773e-19,1.6145835576524206e-13,4.970382437487521e-14,5.236312562629305e-11
7.026081994078818e-07,0.43994950029429974,3.76,0.0,0.8985055182177779,0.9991071133190635,3.14615176753408e-05,2.6247635519652746e-05,0.0006287262035695953,0.00018176126134941364,0.00039386610161599365,1.3339924297512055e-09,1.2195707534036722e-11,6.66775033449039e-05,3.0266516345577966e-05,0.0002092527314738907,2.4092183013483854e-06,1.075294061978777e-05,1.0664196264824195e-06,0.00013845927342059355,2.0117963203063604e-05,6.26597776076494e-06,5.150596515653893e-07,4.1336960866831286e-08,1.8700480515607472e-07,5.24198950716752e-09,6.825320421299301e-09,5.839957806758713e-11,1.5677337179870969e-06,1.1602522071570249e-08,4.704828334833422e-14,2.616413475340526e-10,2.172039460163956e-12,0.0005992363240031517,4.061288797133181e-16,4.533722508650668e-12,1.5198677053447665e-10,2.6250333488198997e-09,2.420634937890838e-07,2.0574462428218223e-14,8.69811415471322e-19,1.7341705909226284e-13,5.321081042981465e-14,5.647549275220529e-11
7.143047559564026e-07,0.43995050332549457,3.76,0.0,0.8984858554719384,0.9990993513221915,3.2950461191981985e-05,2.6898377693281733e-05,0.0006416253864001512,0.0001826786921059486,0.0004060833841593986,1.350560455815486e-09,1.2265861319722397e-11,6.729443203946572e-05,3.0455637506217896e-05,0.00021514183157812048,2.424534577228647e-06,1.094643790773896e-05,1.1008229617223546e-06,0.00014283256114605903,2.0555350423976954e-05,6.584006655844111e-06,5.403974192091634e-07,4.48096341661225e-08,1.980753368427341e-07,5.404819292991113e-09,7.229316891464743e-09,6.255776255023888e-11,1.6055210511097142e-06,1.2576994153623706e-08,5.0407203500113064e-14,2.6931675782138607e-10,2.2335609767199825e-12,0.0005992316692195428,4.413507424778996e-16,4.751325045617143e-12,1.6072284317867014e-10,2.7763789536559964e-09,2.5542808154455354e-07,2.1762060082650587e-14,9.624497092502871e-19,1.8594785087304723e-13,5.687536540558443e-14,6.085088114815414e-11
7.260013125049233e-07,0.43995150922372533,3.76,0.0,0.8984660645368195,0.9990915386454152,3.44758414920817e-05,2.7546228327267246e-05,0.0006545620106749079,0.00018356536258269155,0.0004184163294514988,1.3667443899070062e-09,1.2333807418313053e-11,6.789348715331642e-05,3.063832959832217e-05,0.0002210673864553981,2.4393305061842733e-06,1.1140167646216543e-05,1.1355738902462769e-06,0.000147245094183406,2.0988544958582512e-05,6.911829093365336e-06,5.667772107603042e-07,4.849865058110258e-08,2.095498267847625e-07,5.5691915530275025e-09,7.653025826115085e-09,6.694696518129995e-11,1.643943406277051e-06,1.361217611537942e-08,5.395314323760318e-14,2.7711803176671234e-10,2.296095237070215e-12,0.0005992269840238587,4.7885241200191425e-16,4.975286221285113e-12,1.697695506969589e-10,2.9331501455527685e-09,2.6924430876630833e-07,2.299207788711278e-14,1.062664396696806e-18,1.9906102376604782e-13,6.069998138534648e-14,6.550245329534954e-11
7.376978690534441e-07,0.43995251789605644,3.76,0.0,0.8984461481382706,0.9990836765250308,3.6037492625718776e-05,2.8190936501871653e-05,0.0006675348666184868,0.000184422277288574,0.0004308620624180537,1.3825490512246654e-09,1.2399611175682458e-11,6.847514125437316e-05,3.0814802534521816e-05,0.00022702817608604765,2.4536230742922486e-06,1.1334120159777968e-05,1.1706638385503264e-06,0.00015169572026262708,2.141742432208008e-05,7.249537385597667e-06,5.942279177178984e-07,5.2412646986160545e-08,2.214327556893246e-07,5.735067781684134e-09,8.097243648852775e-09,7.157695961471707e-11,1.6830111881428305e-06,1.471049306811621e-08,5.769402909624184e-14,2.850474046317757e-10,2.359659992693841e-12,0.0005992222691580776,5.187296739893716e-16,5.205686606839321e-12,1.7913045699704115e-10,3.0954107818536757e-09,2.8351642533502767e-07,2.4265005440913003e-14,1.1708774005614298e-18,2.1276652418507457e-13,6.46870607418402e-14,7.044379644400998e-11
7.493944256019649e-07,0.4399535292525833,3.76,0.0,0.8984261089489395,0.9990757661582059,3.7635235024616076e-05,2.8832266818506316e-05,0.0006805427849306258,0.00018525040790504996,0.0004434177634155946,1.3979794626959272e-09,1.2463336118465485e-11,6.903986052693546e-05,3.098525941695207e-05,0.00023302302025048234,2.467428717109112e-06,1.1528286024572801e-05,1.2060843945128909e-06,0.00015618331778453505,2.1841877985175085e-05,7.597221564027646e-06,6.227783304239797e-07,5.656038986773544e-08,2.3372843882567428e-07,5.902410215339685e-09,8.562788381636866e-09,7.645781377495106e-11,1.7227346226704626e-06,1.5874406665775848e-08,6.163802700976646e-14,2.931071389343868e-10,2.4242731297244375e-12,0.0005992175253406053,5.61079915798169e-16,5.442607429500571e-12,1.8880902703759575e-10,3.263222853216259e-09,2.9824850271027014e-07,2.558131868649793e-14,1.2875215387420853e-18,2.2707395484718614e-13,6.883891743794779e-14,7.568892121925759e-11
7.610909821504857e-07,0.43995454320633476,3.76,0.0,0.8984059495887237,0.9990678087041318,3.9268876355338704e-05,2.9469998932216874e-05,0.0006935846354507038,0.000186050694361839,0.0004560806677674046,1.4130408274360237e-09,1.2525043998568352e-11,6.958810424997826e-05,3.114989675099674e-05,0.00023905077723743436,2.4807633368716943e-06,1.1722656064523589e-05,1.2418273063297265e-06,0.0001607067953860409,2.2261806828490905e-05,7.954969421969501e-06,6.524571144920963e-07,6.095077184601245e-08,2.464410289349619e-07,6.071181826180043e-09,9.050499572680668e-09,8.159989252897917e-11,1.7631237567511517e-06,1.7106414136251302e-08,6.579354452222932e-14,3.0129952119790426e-10,2.4899526470712804e-12,0.0005992127532672729,6.060020871502453e-16,5.686130581569655e-12,1.988086294800282e-10,3.436646516603077e-09,3.1344443725829664e-07,2.6941480272203834e-14,1.4130402858736738e-18,2.419925781699087e-13,7.315777849069944e-14,8.125225950783387e-11
7.844840952475271e-07,0.43995657857172177,3.76,0.0,0.8983652805745228,0.9990517569877864,4.264302752237016e-05,3.073385960296804e-05,0.0007197658005554984,0.00018757134187838347,0.0004817172995281899,1.4420780033734552e-09,1.2642646965120696e-11,7.063696519811815e-05,3.146246704267606e-05,0.00025120064800781243,2.506080548743838e-06,1.211197317941401e-05,1.3142479842519348e-06,0.00016985717366562668,2.3087747472145358e-05,8.700996411646827e-06,7.153137065261397e-07,7.049563344597255e-08,2.7313274666223187e-07,6.412868105517029e-09,1.0095886562520566e-08,9.271068130233201e-11,1.8459384159076501e-06,1.9784871685415802e-08,7.477398760866079e-14,3.180914774828072e-10,2.624583260008534e-12,0.0005992031270258531,7.039655924504029e-16,6.193314805587961e-12,2.1978394095963184e-10,3.8005602854352495e-09,3.4524260850683855e-07,2.9795134809219697e-14,1.6925273283516564e-18,2.736987783717665e-13,8.230499712407408e-14,9.339339128083804e-11
8.055378970348645e-07,0.43995841846727435,3.76,0.0,0.8983282926980694,0.999037160295383,4.5800375720455475e-05,3.185710936471282e-05,0.0007434343160785253,0.00018885351292090074,0.000505130275273091,1.467004463660956e-09,1.2742175977302151e-11,7.152904546248966e-05,3.1725720970787884e-05,0.0002622373849840401,2.5274043359439804e-06,1.2462969732904129e-05,1.3804495065606293e-06,0.00017820487746205061,2.3814839845827912e-05,9.407674892878755e-06,7.760279310740692e-07,8.000750542342913e-08,2.9861955469313763e-07,6.724916899098072e-09,1.112140372120471e-08,1.0371391718719436e-10,1.922845426670464e-06,2.2454110968614395e-08,8.366913930018295e-14,3.33681216750591e-10,2.7495799876313413e-12,0.0005991943733097706,8.01952003536303e-16,6.6731959434018795e-12,2.3979157046949223e-10,4.147841490083285e-09,3.7548297912884767e-07,3.251776740463133e-14,1.979075224483631e-18,3.0441075231702417e-13,9.112926957584031e-14,1.0556199165228476e-10
8.265916988222019e-07,0.43996026554930046,3.76,0.0,0.8982909538565376,0.9990224274485533,4.907054644923862e-05,3.2965912220218234e-05,0.0007671968522208375,0.0001900587418322639,0.000528850049413647,1.4908221948300764e-09,1.2836053527374824e-11,7.237453173262842e-05,3.197289554200456e-05,0.0002733646355647946,2.5474266715473737e-06,1.2814495984287898e-05,1.4475743177200632e-06,0.00018665318993777973,2.4526196816963567e-05,1.0148227199784243e-05,8.4083597063014e-07,9.044922567460821e-08,3.2551462046761686e-07,7.0410532485350495e-09,1.2232769639088126e-08,1.1573850817104649e-10,2.0020573809528518e-06,2.538433544463264e-08,9.339159516653657e-14,3.4973707687302313e-10,2.8783147487862825e-12,0.000599185537892545,9.09877570520244e-16,7.175773163648207e-12,2.608876195825538e-10,4.514159669513126e-09,4.072792059105282e-07,3.5389095361864937e-14,2.301734416325406e-18,3.3723199352852194e-13,1.0052547881712747e-13,1.190049348710423e-10
8.476455006095392e-07,0.4399621194048996,3.76,0.0,0.8982532774930118,0.9990075639768252,5.245205929802059e-05,3.405946518746698e-05,0.0007910480720172068,0.00019119149159012292,0.0005528624125776558,1.5135654822348864e-09,1.2924581200321068e-11,7.317580840651936e-05,3.220492442145832e-05,0.0002845769777777936,2.5662231230585404e-06,1.3166506804546828e-05,1.515579905827859e-06,0.0001951967728724513,2.5221585704100205e-05,1.0923089912663625e-05,9.098978572768688e-07,1.0187676315410178e-07,3.538366954465896e-07,7.3610868371268074e-09,1.3435643643209052e-08,1.288558865484137e-10,2.08362643446879e-06,2.8591268925814698e-08,1.0399933007551159e-13,3.6627287979068735e-10,3.0108940476873866e-12,0.0005991766240926796,1.0283706658193502e-15,7.701548626434795e-12,2.8308861088254026e-10,4.8998039823714366e-09,4.4064814090771766e-07,3.841138528215731e-14,2.663443075399872e-18,3.72204905412322e-13,1.1050370640275613e-13,1.3382109923639943e-10
8.686993023968766e-07,0.4399639796444964,3.76,0.0,0.8982152765430085,0.9989925750938735,5.594335878671535e-05,3.5137085858864424e-05,0.0008149829567112339,0.00019225596621993404,0.000577153684842114,1.535269103912273e-09,1.3008045252927638e-11,7.393516715789107e-05,3.2422687170409864e-05,0.0002958693041708991,2.5838648809853285e-06,1.351895930340938e-05,1.5844253186909182e-06,0.00020383056297339374,2.5900854712676268e-05,1.173267939616595e-05,9.833708750719494e-07,1.14347139272993e-07,3.836030782779547e-07,7.684834438178825e-09,1.4735900065074833e-08,1.4314071647966943e-10,2.1676029118619643e-06,3.209093302383764e-08,1.1555295105673036e-13,3.833024843607751e-10,3.147424144422664e-12,0.0005991676350394426,1.1580729319849334e-15,8.251031608702509e-12,3.064102739095681e-10,5.305047197302575e-09,4.7560508025300795e-07,4.158679408616546e-14,3.0672304704416995e-18,4.0936879830237847e-13,1.2107327471224738e-13,1.5011339467263385e-10
8.89753104184214e-07,0.4399658459014528,3.76,0.0,0.8981769634470355,0.9989774657148868,5.954282607434821e-05,3.6198203898172185e-05,0.0008389967869478887,0.00019325612586901516,0.000601710702763211,1.5559680962741682e-09,1.3086717325304552e-11,7.46548058326757e-05,3.262701236303468e-05,0.00030723680356642007,2.600419010584005e-06,1.3871812737352278e-05,1.6540711282992841e-06,0.00021254976091397912,2.656392499030051e-05,1.2577392539027272e-05,1.0614093223810692e-06,1.2791836618969202e-07,4.1482967680888296e-07,8.012119741747606e-09,1.6139624616160654e-08,1.5867089808097317e-10,2.2540353339914124e-06,3.589962997093852e-08,1.2811570107466597e-13,4.0083974561370275e-10,3.2880107892947896e-12,0.0005991585736830417,1.299638559367177e-15,8.82473844069011e-12,3.3086759619614686e-10,5.7301463912465855e-09,5.121638320261799e-07,4.491737602659921e-14,3.516211920420987e-18,4.487600353905014e-13,1.3224278862400125e-13,1.6798862391464676e-10
9.108069059715513e-07,0.4399677178300227,3.76,0.0,0.8981383501635272,0.9989622404730819,6.324878981403217e-05,3.7242352791941e-05,0.0008630851250813493,0.00019419570098938086,0.0006265208060096245,1.5756975506826251e-09,1.3160855124088634e-11,7.533682832110974e-05,3.2818680528620384e-05,0.0003186749438806249,2.615948689594724e-06,1.4225028417431833e-05,1.7244793937426102e-06,0.00022134982030710143,2.721078319087702e-05,1.3457607477095853e-05,1.1441643114109165e-06,1.426493864961996e-07,4.475310699538163e-07,8.342773175999513e-09,1.7653110460214588e-08,1.7552756320906296e-10,2.3429704500958634e-06,4.003392583205946e-08,1.4175345598718533e-13,4.188984777023401e-10,3.4327589832129533e-12,0.0005991494428039624,1.4537335766256021e-15,9.423192410716619e-12,3.564748734884227e-10,6.175343645963298e-09,5.503367836629435e-07,4.84050895929554e-14,4.013583736100216e-18,4.904121835560176e-13,1.44020177243722e-13,1.8755732918345475e-10
9.318607077588887e-07,0.4399695951045362,3.76,0.0,0.8980994481820448,0.9989469037354067,6.705953620255033e-05,3.826916187940519e-05,0.0008872437985137071,0.00019507820569888702,0.0006515718237047217,1.5944924372453726e-09,1.3230703084156523e-11,7.598324522178845e-05,3.299842693115686e-05,0.0003301794559274633,2.6305134329015917e-06,1.4578569617628253e-05,1.7956136229323985e-06,0.00023022643670345274,2.7841474525396326e-05,1.4373684299408295e-05,1.231783601776743e-06,1.5860001441279553e-07,4.817205689760387e-07,8.676631724619005e-09,1.9282854034514612e-08,1.9379506362311386e-10,2.434453273990318e-06,4.4510634139480005e-08,1.5653471522670995e-13,4.3749242028350543e-10,3.5817727621576e-12,0.0005991402450232185,1.6210351562823176e-15,1.0046923652949393e-11,3.8324575890650386e-10,6.640866737935419e-09,5.901349684877731e-07,5.205180427214157e-14,4.562618277464772e-18,5.343561689542168e-13,1.564127360285569e-13,2.0893362689980977e-10
9.529145095462261e-07,0.439971477418031,3.76,0.0,0.8980602685366753,0.9989314596174432,7.097331823336499e-05,3.9278348689334174e-05,0.0009114688840369947,0.00019590695034468191,0.000676852060551171,1.6123874539588761e-09,1.3296493001166746e-11,7.659597518327926e-05,3.316694418904948e-05,0.0003417463181800178,2.644169304324551e-06,1.4932401484259758e-05,1.8674387333774064e-06,0.0002391755366856248,2.8456096299564744e-05,1.5325965736480863e-05,1.3244114669055685e-06,1.758308786004823e-07,5.174102779713386e-07,9.013538741244025e-09,2.1035550652814797e-08,2.1356095185508242e-10,2.528527123941275e-06,4.9346799980538095e-08,1.7253058647950915e-13,4.5663520825247425e-10,3.735155005100527e-12,0.0005991309828112191,1.802230937374523e-15,1.0696469023638906e-11,4.111933108978733e-10,7.126929819384777e-09,6.315681311720845e-07,5.585930714611904e-14,5.166659183293831e-18,5.806204341702331e-13,1.694271682828348e-13,2.3223503186682515e-10
