Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68)
7.893973360599126e-06,0.573908581906607,3.76,0.0,0.5388249349560339,0.9936741353527537,0.002899520038786322,0.00023098280339574998,0.007667155987103454,0.00018910380802513637,0.007629489732329205,9.232934958490916e-10,1.0318971948553443e-11,0.0001337395081265364,2.7082791046184183e-05,0.0034188489184313765,4.461932906920926e-06,9.19385402922026e-05,1.1501188451349622e-05,0.002592523569351702,0.00014579518105056419,0.0016862677397160148,0.0005151463655899429,0.0001470935383068664,4.772350268466836e-05,1.1757850778186609e-07,7.515484377927967e-05,1.975094477998749e-06
8.023297997962875e-06,0.5739221072199039,3.76,0.0,0.5385521949566332,0.9935347599032299,0.002972561567595437,0.00023253637898799752,0.00781195579005295,0.00018903024049689562,0.007743374393136701,9.227855600928027e-10,1.0313268255587955e-11,0.00013424573694321594,2.7056624623588854e-05,0.003477537587526461,4.457700925604469e-06,9.299546375817187e-05,1.1671691699077736e-05,0.0026427882842096195,0.00014695408948954688,0.0017447912236513013,0.0005353833962191277,0.00015457041059000097,4.9352125383107384e-05,1.1931274977042053e-07,7.960962343514998e-05,2.1233469719795024e-06
8.152622635326624e-06,0.5739356386294974,3.76,0.0,0.5382787355028044,0.9933945246754848,0.0030460654988358014,0.0002340642478753471,0.007957369721519841,0.00018895666549735747,0.007856143919173506,9.222768707324413e-10,1.0307556520558751e-11,0.000134749432749475,2.7030567483545026e-05,0.003536193690091765,4.453486525397125e-06,9.403532735245748e-05,1.1840444431799107e-05,0.0026931734599853325,0.0001481029632558469,0.0018041814323802858,0.0005559760943382387,0.00016226489103551294,5.1003350760607584e-05,1.21029097688925e-07,8.423745935937337e-05,2.2793768516000785e-06
8.281947272690373e-06,0.573949176156079,3.76,0.0,0.5380045689078296,0.9932534387479739,0.0031200235143362524,0.0002355667927652829,0.008103399348001913,0.00018888308451698866,0.007967794567591417,9.21767445013342e-10,1.03018369103246e-11,0.00013525054776296344,2.700462006061098e-05,0.0035948171836220977,4.449289772947679e-06,9.50581776029502e-05,1.2007441352129414e-05,0.002743677584074358,0.00014924176243855924,0.0018644298015373022,0.0005769198520874304,0.00017017772992983867,5.267690614967648e-05,1.2272750045840227e-07,8.90413439730138e-05,2.443397813741026e-06
8.411271910054122e-06,0.5739627198269699,3.76,0.0,0.5377297073609066,0.9931115112217335,0.0031944274256309755,0.00023704439288778624,0.00825004604042642,0.00018880949899780365,0.008078323121220251,9.212572998737367e-10,1.0296109645402113e-11,0.00013574903623611185,2.6978782730536485e-05,0.0036534080268054987,4.4451107260708485e-06,9.60640676836268e-05,1.2172677978933417e-05,0.002794299133588096,0.00015037045180762843,0.0019255277316108184,0.00059820994312973,0.00017830957435118345,5.437251896409164e-05,1.2440791524653976e-07,9.402423004705345e-05,2.615621607482367e-06
8.540596547417871e-06,0.5739762696759202,3.76,0.0,0.5374541629266434,0.992968751216321,0.0032692691726836014,0.00023849742399467995,0.008397310978766264,0.00018873591033577,0.008187726875693855,9.207464519892486e-10,1.0290374896085422e-11,0.00013624485443777584,2.695305581219893e-05,0.0037119661795053374,4.440949434033629e-06,9.705305722306551e-05,1.2336150627072554e-05,0.002845036576148722,0.00015148900078232515,0.0019874665920978684,0.0006198415293557914,0.00018666097010465164,5.60899168055752e-05,1.2607030730467557e-07,9.918902972730595e-05,2.7962578098395803e-06
8.66992118478162e-06,0.5739898257429026,3.76,0.0,0.5371779475445876,0.9928251678658588,0.0033445408226070394,0.000239926258338072,0.00854519515665065,0.0001886623198827648,0.00829600362659526,9.202349177829078e-10,1.0284632807757984e-11,0.000136737960632832,2.6927439569449045e-05,0.0037704916027429245,4.436805937813166e-06,9.8025212111411e-05,1.2497856387183347e-05,0.0028958883706723592,0.00015259738337895472,0.0020502377255652124,0.0006418096674666305,0.00019523236370529832,5.7828827567174954e-05,1.2771464976318775e-07,0.00010453861361569915,2.9855136087586305e-06
8.79924582214537e-06,0.5740033880739073,3.76,0.0,0.5369010730287981,0.9926807703151799,0.003420234568372837,0.00024133126463521322,0.008693699385963177,0.00018858872894824818,0.008403151656624365,9.197227134145473e-10,1.0278883601949155e-11,0.00013722831506009206,2.6901934212893224e-05,0.003828984258680453,4.4326802703901024e-06,9.898060430613111e-05,1.2657793105493991e-05,0.0029468529681398042,0.0001536955781426166,0.0021138324516168493,0.0006641093154295333,0.00020402410440447912,5.9588979533357854e-05,1.2934092336880149e-07,0.00011007580990687368,3.1835935936119286e-06
8.928570459509119e-06,0.5740169567207346,3.76,0.0,0.5366235510674693,0.9925355677160788,0.0034963427275067774,0.00024271280802484123,0.008842824301421023,0.00018851513880071316,0.008509169722795244,9.192098548189565e-10,1.0273127448957505e-11,0.00013771587990854564,2.6876539901621713e-05,0.003887444110604203,4.428572457013741e-06,9.99193116368943e-05,1.2815959363694364e-05,0.002997928812354356,0.00015478356806658796,0.0021782420707673646,0.0006867353388031686,0.00021303644625498774,6.137010147686083e-05,1.3094911632834238e-07,0.00011580340357900244,3.390699553408418e-06
9.057895096872868e-06,0.5740305317407852,3.76,0.0,0.5363453932226099,0.9923895692236641,0.0035728577407692914,0.00024407125001839187,0.008992570365129918,0.00018844155066893278,0.008614057043671975,9.186963577129956e-10,1.0267364468695829e-11,0.00013820061929215494,2.6851256744885905e-05,0.003945871122907989,4.424482515426633e-06,0.00010084141760988307,1.2972354458869803e-05,0.0030491143406863445,0.0001558613405019795,0.002243457868220922,0.0007096825169287655,0.0002222695502105884,6.317192275234767e-05,1.325392241222371e-07,0.00012172413563770485,3.607030282904515e-06
9.187219734236617e-06,0.5740441131968529,3.76,0.0,0.5360666109297805,0.9922427839928153,0.0036497721708200555,0.0002454069484486324,0.009142937871109837,0.00018836796574304382,0.008717813286652302,9.181822375663388e-10,1.0261594883415323e-11,0.00013868249922348059,2.6826084803730594e-05,0.0040042652610768155,4.420410456124937e-06,0.0001017470112118451,1.3126978383511383e-05,0.003100407984803974,0.00015692888705981444,0.002309471117555852,0.0007329455489847898,0.00023172348625567164,6.499417338687515e-05,1.3411124922232297e-07,0.0001278407024119055,3.8327813967776455e-06
9.316544371600366e-06,0.5740577011569132,3.76,0.0,0.5357872154978892,0.9920952211747385,0.003727078700866474,0.0002467202574178903,0.009293926949786962,0.00018829438517552183,0.008820438555308212,9.176675096385248e-10,1.0255818870045545e-11,0.0001391614875860783,2.6801024092589858e-05,0.004062626491670679,4.416356282614712e-06,0.00010263618671417084,1.3279831805621018e-05,0.003151808171390087,0.00015798620350737994,0.0023762730843145323,0.0007565190599030603,0.00024139823556089813,6.683658416721733e-05,1.3566520093959502e-07,0.0001341557549004697,4.068145151998468e-06
9.575193646327862e-06,0.5740848968855732,3.76,0.0,0.535226629818666,0.9917977993436746,0.003882839388255654,0.0002492811044328684,0.00959776955555169,0.00018814724154243726,0.009022298689495986,9.166362904400118e-10,1.0244248065741113e-11,0.00014011067032011963,2.675123619435766e-05,0.004179250101652262,4.40830157330046e-06,0.00010436568575653799,1.358023307347984e-05,0.0032549218579352147,0.00016007014926436015,0.002512208212733404,0.0008045756809828709,0.00026140966770275,7.058081360572452e-05,1.3871895456134502e-07,0.00014739169091299375,4.5684618386099885e-06
9.807977993582609e-06,0.5741093960656669,3.76,0.0,0.5347201166260065,0.9915275519612474,0.004024294006283909,0.0002515127690415534,0.009873351794846337,0.00018801483799984323,0.009200114404002892,9.157062632840828e-10,1.0233813893221419e-11,0.0001409547607025864,2.6706806737865633e-05,0.004284098492702306,4.401113404136636e-06,0.00010586713202192664,1.3844558931170253e-05,0.0033480726899821323,0.00016191075223303338,0.0026371595747575814,0.0008488332358643056,0.00028017320806394426,7.401688551680834e-05,1.4140574823899363e-07,0.0001600085009102892,5.053476265727376e-06
9.999999999999997e-06,0.5741339175906106,3.76,0.0,0.5343009278820926,0.9913028351357236,0.004141855116970341,0.0002533029796133031,0.010102189682155253,0.00018790564198941002,0.009344049782315667,9.14937776626854e-10,1.0225192973767856e-11,0.00014164368454190086,2.6670427218659585e-05,0.004370506520307892,4.395227382602997e-06,0.00010706686432660704,1.4058310085865317e-05,0.0034251537839298735,0.00016340418396710657,0.002742054377929549,0.0008860345335955997,0.00029618661558413265,7.689738697925867e-05,1.435783058001491e-07,0.00017092886396734673,5.479081329255482e-06
1.0040762340837355e-05,0.5741339175906106,3.76,0.0,0.5342117869418518,0.9912549270054998,0.004166910601110728,0.00025367722328522473,0.010150942947136496,0.00018788246487133262,0.00937428598543098,9.14774494529636e-10,1.022336135824914e-11,0.0001417890653331134,2.666273592337239e-05,0.004388839790593055,4.393982943418881e-06,0.000107317070686672,1.4103187546254089e-05,0.003441544096211982,0.00016371832212696457,0.002764530535069075,0.0008940103510874124,0.0002996480632207112,7.751413279934825e-05,1.4403442027544995e-07,0.00017330750240658943,5.5724551692887035e-06
1.0273546688092102e-05,0.5741584620167581,3.76,0.0,0.5337017021356882,0.9909799772965145,0.004310650676579439,0.0002557763915303162,0.010430538434268617,0.00018775012762569897,0.009544828169753578,9.138410656201039e-10,1.0212891130512098e-11,0.00014261346060614961,2.6619022349589848e-05,0.004493473837074559,4.386909988092063e-06,0.00010871621704166812,1.4356144664846127e-05,0.0035353268098828232,0.00016549296984895697,0.0028942703024319957,0.0009400737225821836,0.0003198312022838225,8.107102327044464e-05,1.46605245949407e-07,0.00018730244838330374,6.126378042693744e-06
1.0506331035346849e-05,0.5741830299383388,3.76,0.0,0.5331899222521014,0.9907027553758914,0.004455476889518334,0.0002578121559185551,0.010712132303417832,0.00018761783139859334,0.009711759292252372,9.12906055770006e-10,1.0202404250642475e-11,0.0001434278400805133,2.657566424364574e-05,0.0045980004839235025,4.379894279209448e-06,0.00011006532652174695,1.4603461586268549e-05,0.003629411563943287,0.00016723484090775808,0.0030263282549647785,0.0009869896894246358,0.0003407188388123778,8.468603864454647e-05,1.4911855635638321e-07,0.00020200658015962384,6.716177894268351e-06
1.0739115382601595e-05,0.5742076219836794,3.76,0.0,0.5326765060166849,0.9904233134583041,0.0046013530223736904,0.00025978635601583684,0.010995717303498157,0.000187485581005526,0.009875101065906803,9.11969542095054e-10,1.0191901679730865e-11,0.00014423211384890803,2.6532659486740282e-05,0.004702419592653206,4.372935505721893e-06,0.00011136519121798277,1.4845174815393868e-05,0.0037237891020197446,0.00016894411328294599,0.003160653992197627,0.001034724321501861,0.00036230647283993264,8.8357675688671e-05,1.5157473508863869e-07,0.0002174326226152826,7.342739322465261e-06
1.0971899729856342e-05,0.5742322388114949,3.76,0.0,0.5321615108436323,0.9901417033862385,0.004748243955740108,0.00026170078860820876,0.011281284959459811,0.00018735338095455435,0.010034878364816873,9.110315997309052e-10,1.0181383904025347e-11,0.0001450262078970588,2.649000563889559e-05,0.004806731034227263,4.366033308129766e-06,0.00011261663646919826,1.5081325723051926e-05,0.003818450188867928,0.0001706209953267889,0.0032971973840304064,0.0010832435023264237,0.00038458893261475745,9.208444728549477e-05,1.5397421502250118e-07,0.00023359278073302803,8.006896875749846e-06
1.1204684077111089e-05,0.5742568811072399,3.76,0.0,0.5316449928448376,0.9898579765877634,0.004896115640886366,0.0002635572076351285,0.01156882564443709,0.00018722123545854302,0.010191119012982003,9.100923016498051e-10,1.0170851880267772e-11,0.00014581006345587864,2.6447699962842797e-05,0.004910934688776934,4.35918728214605e-06,0.00011382051754136532,1.5311960214924902e-05,0.003913385620301259,0.00017226572371015564,0.0034359086167183267,0.0011325130071713795,0.0004075604158868853,9.586488340962138e-05,1.5631747443191185e-07,0.00025049873735953664,8.709433687203978e-06
1.1437468424365835e-05,0.5742815495796026,3.76,0.0,0.5311270068404417,0.9895721840373184,0.005044935072340835,0.0002653573242446107,0.011858328649660405,0.00018708914844712337,0.010343853578787632,9.091517187844973e-10,1.0160306614122092e-11,0.00014658363634954187,2.640573944704323e-05,0.005015030445322625,4.352396982117025e-06,0.00011497771640270842,1.5537128409527898e-05,0.004008586232586501,0.00017387856142007626,0.0035767382358762342,0.0011824985765107581,0.00043121453062990955,9.969753201785042e-05,1.5860503390222686e-07,0.0002681616521490865,9.451080381107887e-06
1.1670252771620582e-05,0.5743062449570514,3.76,0.0,0.5306076063706806,0.9892843762193915,0.005194670260616626,0.00026710280695915186,0.012149782252101969,0.00018695712357842163,0.010493115175457394,9.082099202248565e-10,1.0149748427392742e-11,0.00014734689634302543,2.6364120827800094e-05,0.005119018201499547,4.345661924246641e-06,0.00011608913860164975,1.5756884325724668e-05,0.00410404291131763,0.00017545979581847976,0.0037196371866161926,0.0012331659849295227,0.0004555443350587856,0.0001035809598583992,1.6083745358797885e-07,0.0002865921615950555,1.0232514238945644e-05
1.1903037118875328e-05,0.5743309679845269,3.76,0.0,0.5300868437089213,0.9889946030949776,0.005345290205141435,0.0002687952819428185,0.012443173779820387,0.0001868251642505752,0.010638939267710245,9.07266972976298e-10,1.0139178179359074e-11,0.00014809982649281872,2.6322840610480783e-05,0.005222897863287863,4.3389815898607645e-06,0.00011715571025369875,1.5971285580071706e-05,0.0041997465997743195,0.0001770097367671234,0.003864556850895356,0.0012844811056149643,0.00048054237683138324,0.00010751375320229913,1.630153294878482e-07,0.0003058003800773262,1.1054358614211026e-05
1.2135821466130075e-05,0.5743557194202299,3.76,0.0,0.5295647698757677,0.988702914070727,0.005496764867451928,0.00027043633335932586,0.012738489674990642,0.00018669327361298148,0.010781363484810104,9.063229420599729e-10,1.0128596968021599e-11,0.00014884242250073947,2.6281895089870788e-05,0.005326669344747506,4.332355428463752e-06,0.00011817837514217884,1.618039309428837e-05,0.004295688306774264,0.00017852871481982668,0.004011449082158829,0.0013364099705604124,0.0005062007313344429,0.00011149451850049316,1.6513929057687362e-07,0.0003257959018548934,1.1917182584599537e-05
1.2368605813384822e-05,0.57438050003254,3.76,0.0,0.5290414346541416,0.9884093579706882,0.005649065144701743,0.00027202750380918734,0.01303571555461207,0.0001865614545772516,0.010920427440156621,9.053778908168081e-10,1.0118004939055447e-11,0.00014957469207254676,2.624128036963439e-05,0.005430332567757898,4.325782860537727e-06,0.00011915809193657372,1.6384270813153845e-05,0.004391859114026882,0.00018001707948193737,0.004160266237348685,0.0013889188265941055,0.0005325110389748564,0.00011552188296988363,1.6720999662602163e-07,0.0003465878039449053,1.2821500830712077e-05
1.2601390160639568e-05,0.5744053105970597,3.76,0.0,0.5285168866052423,0.9881139830105604,0.005802162843526118,0.0002735702948344995,0.01333483626889877,0.00018642970982787093,0.011056172557520965,9.044318806017868e-10,1.0107402806630098e-11,0.00015029665428592612,2.6200992380876086e-05,0.005533887461762739,4.319263280396363e-06,0.00012009583153138679,1.658298543293419e-05,0.004488250182997666,0.0001814751975378449,0.004310961206362641,0.001441974187361632,0.0005594645414070656,0.00011959449511125535,1.6922813466117012e-07,0.0003681846498276434,1.3767773729208613e-05
1.2834174507894315e-05,0.5744301518937865,3.76,0.0,0.5279911730852975,0.9878168367743461,0.005956030654299879,0.000275066167482004,0.013635835957365465,0.0001862980418325834,0.011188641903995588,9.034849708250964e-10,1.0096791823007084e-11,0.00015100833896776692,2.6161026899838767e-05,0.005637333963519946,4.3127960588880805e-06,0.00012099257450764019,1.6776606140409475e-05,0.004584852761293889,0.00018290345144784115,0.004463487439046714,0.0014955428813992649,0.0005870521166369547,0.00012371102516212532,1.7119441625142192e-07,0.00039059449391657064,1.4756407647463536e-05
1.3066958855149062e-05,0.5744550247044156,3.76,0.0,0.5274643402630135,0.9875179661933149,0.006110642125820871,0.0002765165429167439,0.0139386981026304,0.00018616645285249675,0.01131788002969433,9.025372193988986e-10,1.0086171964543549e-11,0.00015170978608079825,2.6121379564754064e-05,0.005740672016856867,4.306380545783298e-06,0.00012184930871840339,1.6965204362628692e-05,0.004681658188584588,0.00018430223781487937,0.0046177989698125595,0.0015495920964445093,0.0006152643129514976,0.00012787016548834377,1.731095759825433e-07,0.00041382488673282223,1.578775542619723e-05
1.3299743202403808e-05,0.5744799298097788,3.76,0.0,0.5269364331376442,0.9872174175271647,0.006265971640446039,0.0002779228030791578,0.014243405581963136,0.00018603494495189585,0.011443932814210852,9.015886823718486e-10,1.00755437316779e-11,0.00015240104512413588,2.608204589183984e-05,0.005843901572430877,4.3000160722156285e-06,0.00012266702699901196,1.7148853527379693e-05,0.004778657902067725,0.0001856719659206556,0.004773850439973563,0.00160408942012912,0.0006440913816339454,0.00013207063091735552,1.7497436813295762e-07,0.000437882880726937,1.6862117036563958e-05
