Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144)
8.563089625327109e-10,0.1448406120810199,3.76,0.0,0.581746108604758,0.9999999994550098,4.854468198193534e-17,3.252524658283394e-14,7.543642052837347e-09,7.527656747589485e-09,5.282404922604048e-10,9.857404301163474e-16,6.072933217506086e-16,1.590298381233916e-11,1.5878828372995878e-11,5.1275345641357474e-14,4.7319142622300306e-14,5.286110767332324e-10,3.6346398526156856e-13,2.875439529409289e-12,5.888272138356247e-14,2.5749179800687335e-14,4.9651769894723904e-14,2.3169254314096506e-21,4.845518667039418e-22,1.4704501574994626e-15,2.614478223702285e-19,3.206407525948851e-24,2.8572432752330718e-12,1.5039001693523483e-22,2.9567227223417612e-27,1.1732246756179265e-18,2.332323884166766e-19
9.999999999999999e-10,0.144840612117015,3.76,0.0,0.581746107249719,0.9999999993603526,7.93004607586087e-17,4.599178042826182e-14,8.809488841296277e-09,8.787692251869388e-09,6.168148894042664e-10,1.4056965648785345e-15,7.325555204043387e-16,2.167642950456966e-11,2.1638113041601765e-11,8.144206805221432e-14,7.424336658866878e-14,6.173144116662449e-10,4.952288557304277e-13,3.3655980555864093e-12,8.191430375956851e-14,3.5201569239609545e-14,6.769653350497068e-14,3.54005722451813e-21,8.940833254056962e-22,1.9176881914123085e-15,4.1542267569348935e-19,5.0929479888855916e-24,3.3366941634005965e-12,2.3093735319021323e-22,5.4008369353326554e-27,1.6395853397685003e-18,2.765809666382229e-19
1.006954540649992e-09,0.144840612117015,3.76,0.0,0.581746107184136,0.9999999993557478,8.106717238361666e-17,4.6714288279597354e-14,8.870754933928454e-09,8.84865428779879e-09,6.211013988615925e-10,1.4279771312828049e-15,7.386285885801495e-16,2.1978414028175917e-11,2.1939298139972985e-11,8.314618820977027e-14,7.575242833594733e-14,6.216075983830184e-10,5.021188962481439e-13,3.3894080324158914e-12,8.31370791088613e-14,3.569698453791235e-14,6.864058832593349e-14,3.6082149453085e-21,9.188572872583329e-22,1.9402766596545316e-15,4.2412283253822106e-19,5.19952964356523e-24,3.359899215782372e-12,2.3543444883343975e-22,5.548184305640573e-27,1.6641390778785026e-18,2.786909406507469e-19
1.1576001187672733e-09,0.14484061215300972,3.76,0.0,0.581746105763508,0.9999999992554742,1.26641129589676e-16,6.404533603091234e-14,1.0197869688127365e-08,1.0168666181357162e-08,7.139442788586375e-10,1.954472558732202e-15,8.710470964401767e-16,2.903041143941918e-11,2.8971144927228834e-11,1.2613500093201167e-13,1.1342660709872337e-13,7.146045974446046e-10,6.629657733940923e-13,3.907325138838505e-12,1.1214946694499977e-13,4.7288965526579974e-14,9.069164246874409e-14,5.3057972538930355e-21,1.599532951569438e-21,2.449816276776036e-15,6.436687742827765e-19,7.888700029938142e-24,3.862554360305048e-12,3.4764839146844364e-22,9.578024255357339e-27,2.241155128958006e-18,3.244258155479433e-19
1.3082456968845547e-09,0.14484061218900418,3.76,0.0,0.581746104342873,0.9999999991541896,1.8799221275316777e-16,8.474839183823624e-14,1.1524986888999543e-08,1.1487693152166228e-08,8.067703476054932e-10,2.5653908182842215e-15,1.0041618824035316e-15,3.705738276567856e-11,3.6972030924640116e-11,1.8185816298964866e-13,1.6138449994908014e-13,8.076021443180552e-10,8.459435006338903e-13,4.429766841745824e-12,1.4614675344294884e-13,6.053055127219458e-14,1.1580267523611402e-13,7.463507673242058e-21,2.6078956180406043e-21,2.9935220878137578e-15,9.284133180224904e-19,1.1375683315392314e-23,4.365208708801316e-12,4.906889685895079e-22,1.550310434834011e-26,2.904412022328441e-18,3.7027768617032475e-19
1.5292332720460951e-09,0.14484061224180542,3.76,0.0,0.5817461022588759,0.9999999990037827,3.1259442312073986e-16,1.2170621857967057e-13,1.3471789955192122e-08,1.3420842036055563e-08,9.429125725078822e-10,3.614956854509901e-15,1.1994362519165637e-15,5.059321062845758e-11,5.045728267471831e-11,2.9005933782395314e-13,2.5247055703345167e-13,9.440248285521242e-10,1.1542756351490222e-12,5.205561133263784e-12,2.0551814181534017e-13,8.295076013853424e-14,1.581709907980224e-13,1.1575275354535906e-20,4.8684920166421746e-21,3.841903534741947e-15,1.4817130807835306e-18,1.814983465981257e-23,5.102569539600678e-12,7.640411138285751e-22,2.866520586240831e-26,4.033446522026289e-18,4.376879526979769e-19
1.7502208472076356e-09,0.1448406122946063,3.76,0.0,0.5817461001748573,0.9999999988512026,4.872230566487885e-16,1.6715264281695374e-13,1.541860176733765e-08,1.535187534580157e-08,1.0790255417563285e-09,4.847219503435226e-15,1.393906971074531e-15,6.621853841792203e-11,6.601528651436624e-11,4.3431915097675427e-13,3.708608128240423e-13,1.0804490690124739e-09,1.5099064607563547e-12,5.994179704777577e-12,2.7683208333130217e-13,1.089452016910723e-13,2.0711197331670938e-13,1.6966321667426393e-20,8.351857437589951e-21,4.73890672265194e-15,2.220013988151319e-18,2.718702044828069e-23,5.8399286574286774e-12,1.123368302131832e-21,4.8739422651787386e-26,5.3480477617311834e-18,5.05291578910882e-19
1.971208422369176e-09,0.14484061234740697,3.76,0.0,0.5817460980908125,0.9999999986964512,7.225835550309546e-16,2.2182365456212455e-13,1.7365424702234577e-08,1.728079540696818e-08,1.2151136869721315e-09,6.261716055654943e-15,1.587857735432648e-15,8.392824839256729e-11,8.363855883956012e-11,6.198030437954753e-13,5.193439335623209e-13,1.2168750912183594e-09,1.9126440531533592e-12,6.797467831286106e-12,3.608144816555591e-13,1.385249850383435e-13,2.6261837072486106e-13,2.3809846577063317e-20,1.3427755149418319e-20,5.6732818334379326e-15,3.170071821588925e-18,3.881419650011213e-23,6.577286062286316e-12,1.580433763651406e-21,7.770330250194143e-26,6.848118715727404e-18,5.731453996450861e-19
2.192195997530716e-09,0.1448406124002076,3.76,0.0,0.5817460960067374,0.9999999985395296,1.030338663658807e-15,2.8644877276233473e-13,1.931226138719461e-08,1.920760452975814e-08,1.3511816727615353e-09,7.857841359923321e-15,1.7817948332308256e-15,1.0371725784291627e-10,1.0331968034628296e-10,8.51627391102325e-13,7.004090054588142e-13,1.3533031188351631e-09,2.3623001604618248e-12,7.617255686668856e-12,4.581848223845733e-13,1.7169812929799943e-13,3.246829786916908e-13,3.2278042627012005e-20,2.0520403842461492e-20,6.637001036913088e-15,4.358464161342263e-18,5.335617023016339e-23,7.314641754174966e-12,2.1469308431889286e-21,1.1778231446213077e-25,8.533603261465079e-18,6.412637430818555e-19
2.4131835726922563e-09,0.14484061245300825,3.76,0.0,0.5817460939226273,0.9999999983804393,1.4230169722872765e-15,3.6175819103180154e-13,2.125911464128376e-08,2.1132305030491735e-08,1.4872343576473046e-09,9.635258854135413e-15,1.9758092224333233e-15,1.2558047265861776e-10,1.250512240527803e-10,1.1349102933375437e-12,9.163550860081363e-13,1.4897333758397763e-09,2.85868809716027e-12,8.455376027406987e-12,5.696632197884364e-13,2.084712428073346e-13,3.9329857408957715e-13,4.254372440175286e-20,3.0100729177237995e-20,7.623563742903102e-15,5.811839304882762e-18,7.113869579390921e-23,8.05199573309623e-12,2.8345936790566557e-21,1.7140450888208032e-25,1.0404480854279557e-17,7.096236038957857e-19
2.6341711478537965e-09,0.14484061250580912,3.76,0.0,0.5817460918384773,0.9999999982191821,1.9140607567564407e-15,4.4847637042477093e-13,2.3205987477837185e-08,2.305489921210933e-08,1.6232767787055758e-09,1.1593803354753604e-14,2.169730075850936e-15,1.4951283075576947e-10,1.4882582015191245e-10,1.474726104914926e-12,1.1692432173503769e-12,1.626166084574288e-09,3.401624729545891e-12,9.313648269769889e-12,6.959640889096359e-13,2.488493361370001e-13,4.684579756884835e-13,5.477890213067151e-20,4.269159863217469e-20,8.62820637598591e-15,7.556690891350943e-18,9.248574342590407e-23,8.78934799905206e-12,3.655100028150412e-21,2.4121194698458773e-25,1.246071556809706e-17,7.782182629488039e-19
2.8551587230153368e-09,0.14484061255861033,3.76,0.0,0.5817460897542824,0.9999999980557593,2.517768282527693e-15,5.473280480965736e-13,2.5152883066358516e-08,2.497538938235192e-08,1.7593141300671865e-09,1.3733273613376906e-14,2.3634413466660136e-15,1.755092620958342e-10,1.7463609512695085e-10,1.876148085400684e-12,1.4609771782585192e-12,1.7626014675686337e-09,3.9909287130279455e-12,1.0193893384893366e-11,8.378020714347068e-13,2.928367534139916e-13,5.501539872471968e-13,6.915616637063122e-20,5.886198783477691e-20,9.646958318097369e-15,9.619568295728418e-18,1.177221182009965e-22,9.526698552044634e-12,4.620165275026244e-21,3.3002964704185095e-25,1.4702253079091508e-17,8.47060104854646e-19
3.076146298176877e-09,0.14484061261141204,3.76,0.0,0.5817460876700374,0.9999999978901727,3.2493281172690628e-15,6.590337520755125e-13,2.709980473093175e-08,2.689377784013245e-08,1.8953517488000474e-09,1.6053384179540307e-14,2.55695853993781e-15,2.035647190548806e-10,2.0247471714654916e-10,2.3442165623428005e-12,1.7932732349611664e-12,1.8990397461778685e-09,4.626421894887827e-12,1.109792275080619e-11,9.958876050462524e-13,3.40437018223695e-13,6.383794399597936e-13,8.584769738196976e-20,7.923107735314177e-20,1.0676813141216769e-14,1.2026918874342849e-17,1.4717155852711068e-22,1.0264047392076486e-11,5.7414748821753e-21,4.408713843362268e-25,1.7129049343115517e-17,9.161508977304129e-19
3.2971338733384172e-09,0.14484061266421436,3.76,0.0,0.5817460855857371,0.9999999977224237,4.124789979816489e-15,7.843138624552425e-13,2.9046755928690867e-08,2.8810066887878304e-08,2.0313951046159924e-09,1.8553824917586868e-14,2.7503346297095866e-15,2.336741492303238e-10,2.3233435499837526e-10,2.8839677279738142e-12,2.167710468364993e-12,2.035481141814975e-09,5.3079281322125425e-12,1.2027548231687943e-11,1.1709309290102757e-12,3.916532568721079e-13,7.33127154033343e-13,1.0502621641037579e-19,1.0446442043455661e-19,1.1715297406566263e-14,1.4805230713890744e-17,1.8115852303496147e-22,1.1001394519150423e-11,7.030748911663075e-21,5.769212723211646e-25,1.9741070456400542e-17,9.854817104915391e-19
3.5181214484999575e-09,0.14484061271701745,3.76,0.0,0.5817460835013758,0.9999999975525138,5.161085804660939e-15,9.238851590829551e-13,3.099374024449452e-08,3.072425882101273e-08,2.1674497848872807e-09,2.1234309688096637e-14,2.9435869294887187e-15,2.658325189425983e-10,2.6420771308778866e-10,3.5004091508286948e-12,2.5857116108457693e-12,2.171925874901141e-09,6.0352743701645155e-12,1.2984573589551677e-11,1.3636386734506512e-12,4.4648811989956666e-13,8.343899715392415e-13,1.2686422825433672e-19,1.352770166574115e-19,1.2760562519753063e-14,1.7980910895451178e-17,2.200067324232855e-22,1.1738739933269607e-11,8.499690327964972e-21,7.415350038985746e-25,2.253827530170643e-17,1.0550512437681697e-18
3.739109023661498e-09,0.14484061276982138,3.76,0.0,0.5817460814169485,0.9999999973804443,6.376011927564087e-15,1.0784636337267998e-12,3.294076137604969e-08,3.26363559365083e-08,2.303521487551999e-09,2.4094572114692053e-14,3.1367020340683958e-15,3.0003479432755283e-10,2.980875029770995e-10,4.1985397088885e-12,3.0485778558665288e-12,2.3083741657195613e-09,6.808289828010344e-12,1.397080146576708e-11,1.5747166327688456e-12,5.049440325887264e-13,9.421607297376888e-13,1.5153469187471591e-19,1.7243051527031607e-19,1.3811129195607782e-14,2.1580384465551867e-17,2.6404041953900616e-22,1.2476083634437514e-11,1.016003042422098e-20,9.38226839761671e-25,2.5520616203072643e-17,1.12486498757295e-18
3.960096598823038e-09,0.14484061282262634,3.76,0.0,0.5817460793324492,0.9999999972062171,7.788238166908499e-15,1.2487620293554484e-12,3.488782312536586e-08,3.454636052535685e-08,2.4396160056675726e-09,2.71343461422068e-14,3.3296672015315573e-15,3.3627595815944315e-10,3.339664683162866e-10,4.983332153640527e-12,3.5574799677459236e-12,2.4448262336663148e-09,7.626806766712729e-12,1.498802725090036e-11,1.8048673338900966e-12,5.670231945672053e-13,1.056432284537983e-12,1.7921048724592075e-19,2.1673530189347327e-19,1.4865897650084723e-14,2.563000731908624e-17,3.1358329723610555e-22,1.321342562265798e-11,1.2023492372237593e-20,1.1706668168440977e-24,2.8688050233055954e-17,1.1949235432761456e-18
4.402071749146119e-09,0.14484061292823983,3.76,0.0,0.5817460751632116,0.9999999968512953,1.1283575782264888e-14,1.6393626986966184e-12,3.8782084127923875e-08,3.836010128569305e-08,2.7118970830339532e-09,3.375132702799761e-14,3.715155483595338e-15,4.1485490245673193e-10,4.116929654012979e-10,6.8327296137844934e-12,4.717568148764731e-12,2.7177425769410217e-09,9.399686699265567e-12,1.7122641138423e-11,2.3251899826455364e-12,7.020598435829433e-13,1.3044492118657353e-12,2.4427157237884868e-19,3.3027390171520845e-19,1.6984623060705432e-14,3.518510871993019e-17,4.304931983525794e-22,1.4688104460273683e-11,1.6406793934727343e-20,1.7581847395990553e-24,3.557803606589302e-17,1.3357667874562643e-18
4.844046899469199e-09,0.144840613033859,3.76,0.0,0.5817460709936169,0.99999999648776,1.581370581183887e-14,2.101352159425734e-12,4.267655539290374e-08,4.2165499395222725e-08,2.984340979158772e-09,4.108305545827475e-14,4.100062827430931e-15,5.015293599552608e-10,4.973295119513811e-10,9.088059714805566e-12,6.073293779038826e-12,2.9906766506395918e-09,1.1352625499697063e-11,1.9402702746141652e-11,2.9301890744085977e-12,8.516146589855049e-13,1.5783837090289523e-12,3.234364698520365e-19,4.833183262538874e-19,1.91120293436014e-14,4.6856661588415476e-17,5.733291314127041e-22,1.616277644615453e-11,2.174372273271811e-20,2.5362787792875405e-24,4.3207897188424865e-17,1.4775775429056e-18
5.28602204979228e-09,0.14484061313948482,3.76,0.0,0.5817460668236167,0.9999999961156236,2.155898201469031e-14,2.64035829321896e-12,4.657127019723255e-08,4.596257309575831e-08,3.2569966848645622e-09,4.9127342741777294e-14,4.48439795849987e-15,5.962595090962075e-10,5.908187791500716e-10,1.1788468288320171e-11,7.630525938085452e-12,3.263630190950066e-09,1.3484379871466655e-11,2.1842420032782696e-11,3.625409347943919e-12,1.0157045383297413e-12,1.878178891791202e-12,4.180981207916265e-19,6.840508637992399e-19,2.1245649452480214e-14,6.085451875550544e-17,7.446839353617919e-22,1.7637441580344347e-11,2.8128619864807984e-20,3.5392303862178296e-24,5.1577297234472684e-17,1.6203535354571748e-18
5.72799720011536e-09,0.14484061324511838,3.76,0.0,0.5817460626531631,0.9999999957348977,2.871338063223991e-14,3.2619764944859743e-12,5.046626266886065e-08,4.975134059119067e-08,3.5299139463201686e-09,5.788201184328268e-14,4.86815943777473e-15,6.990056695320619e-10,6.921037552773684e-10,1.4972821871433115e-11,9.394003386178668e-12,3.5366049257079838e-09,1.579375101387038e-11,2.4455932633971732e-11,4.4163623300388e-12,1.194348128146149e-12,2.2037779941893856e-12,5.29655673801873e-19,9.414011961744185e-19,2.338386780753932e-14,7.738809521964291e-17,9.471538979744223e-22,1.9112099862893175e-11,3.565618539649584e-20,4.803186328952579e-24,6.06858916459896e-17,1.764101176298287e-18
6.169972350438441e-09,0.14484061335076076,3.76,0.0,0.5817460584822067,0.9999999953455949,3.748441028519462e-14,3.971772327966487e-12,5.436156759814035e-08,5.353182005514174e-08,3.8031430832562046e-09,6.734489075249412e-14,5.251344467066065e-15,8.09728285128761e-10,8.011277189179753e-10,1.86797268673498e-11,1.1367542346255552e-11,3.809602575181178e-09,1.8279584039704947e-11,2.725731827574148e-11,5.308528921369955e-12,1.3875662586747287e-12,2.5551243446663517e-12,6.595161843835438e-19,1.2650400306383866e-18,2.5525518905385388e-14,9.66664566866934e-17,1.1833410679558645e-21,2.0586751293857385e-11,4.442158706124408e-20,6.3659922108262875e-24,7.053334588963668e-17,1.9088163832698377e-18
6.611947500761521e-09,0.1448406134564129,3.76,0.0,0.5817460543106974,0.9999999949477267,4.809306084005843e-14,4.77527970658894e-12,5.825722033824711e-08,5.730402962508942e-08,4.0767348841234665e-09,7.751380933815269e-14,5.633954829372213e-15,9.283879366904037e-10,9.178342573735152e-10,2.2947516987239557e-11,1.3554123524501301e-11,4.082624851500793e-09,2.0940768483010972e-11,3.026058812291303e-11,6.30735758033132e-12,1.5953817499463431e-12,2.932161384388123e-12,8.090951230830668e-19,1.6653784041400812e-18,2.7670104284169105e-14,1.1889825158047478e-16,1.4558534196330505e-21,2.2061395873299913e-11,5.452048902904979e-20,8.267090151417575e-24,8.111932045195126e-17,2.0545003722369855e-18
7.053922651084602e-09,0.14484061356207587,3.76,0.0,0.5817460501385855,0.9999999945413048,6.077374974713961e-14,5.677998012622323e-12,6.215325671699157e-08,6.10679873932418e-08,4.350740509747103e-09,8.838660275489497e-14,6.015993325459152e-15,1.0549453621508993e-09,1.0421672957675671e-09,2.781423324285079e-11,1.5955960290978946e-11,4.355673457771804e-09,2.3776239069697587e-11,3.347967950000824e-11,7.418261467108924e-12,1.817819437885055e-12,3.3348326957056545e-12,9.798166053346638e-19,2.153568660005438e-18,2.981778767521676e-14,1.4429160544747398e-16,1.7673045088085123e-21,2.353603360129037e-11,6.604906194545059e-20,1.0547428431233304e-23,9.244348049801585e-17,2.2011497327356995e-18
7.69335969794051e-09,0.14484061371496723,3.76,0.0,0.5817460441013239,0.9999999939381896,8.329403597813978e-14,7.17073163149795e-12,6.779068367227458e-08,6.649900552031215e-08,4.748001017052891e-09,1.0535849328568401e-13,6.567705504255258e-15,1.251944281689892e-09,1.2354341006376043e-09,3.599204644364459e-11,1.9815002173528475e-11,4.750762443199357e-09,2.8184931701185925e-11,3.854714428206532e-11,9.234784184346357e-12,2.1655730459019725e-12,3.9626632706705345e-12,1.267151821600811e-18,3.039710091302415e-18,3.293101685212921e-14,1.8704792410624693e-16,2.2921541729472955e-21,2.566948529785595e-11,8.545564796483507e-20,1.4604135061114135e-23,1.1013282124677984e-16,2.4150292366842146e-18
8.332796744796417e-09,0.14484061386788627,3.76,0.0,0.5817460380625419,0.9999999933172308,1.1147176445260954e-13,8.898993462909159e-12,7.342909965794043e-08,7.19128436864272e-08,5.14639137293236e-09,1.237926686287698e-13,7.11822288584716e-15,1.4652746824112102e-09,1.4443800399965381e-09,4.5615775405937235e-11,2.4130863493582373e-11,5.145915185360317e-09,3.2953378346150256e-11,4.413709560901518e-11,1.1313313059992514e-11,2.5440839042142744e-12,4.643862405239718e-12,1.6061303991594169e-18,4.173500969236679e-18,3.605231908552852e-14,2.3748338075614595e-16,2.9119639154878628e-21,2.7802922653739156e-11,1.083529372054814e-19,1.9676242742452015e-23,1.293655569362092e-16,2.630936269173315e-18
8.972233791652324e-09,0.14484061402083606,3.76,0.0,0.5817460320220864,0.9999999926784635,1.4616366387360931e-13,1.087907611868925e-11,7.906861538955601e-08,7.730955623452082e-08,5.546067647416479e-09,1.436826346566304e-13,7.667550022726936e-15,1.6948192838940572e-09,1.66883882649939e-09,5.679753977551517e-11,2.8904948824193258e-11,5.5411367478500115e-09,3.807884565156755e-11,5.02909714284794e-11,1.3669870312486567e-11,2.953457313204454e-12,5.378260639965262e-12,2.001194605504589e-18,5.596885566754087e-18,3.9182234674054303e-14,2.962230952754333e-16,3.6347488158189145e-21,2.9936345669229084e-11,1.350398942284219e-19,2.5901418615461606e-23,1.501406801794676e-16,2.8488555237380558e-18
