Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245)
1.0412120499850921e-09,0.1858659119910622,3.76,0.0,0.8445588105233837,0.9984972652740753,1.1616091632672383e-12,2.78173125701788e-10,2.1784964206448984e-05,2.1671294713768312e-05,3.2924681377283005e-07,1.9532242103179335e-12,2.8433912425633858e-12,1.122582438937147e-07,1.1222289081000649e-07,1.227095224483913e-09,1.0871236480786722e-09,3.2826276114607725e-07,6.307538731006874e-11,9.967798004428444e-08,3.398378123447962e-10,3.788502214354483e-11,7.470949606591302e-11,1.4876945397778306e-15,1.7504803826376283e-15,5.740647491386985e-12,1.506653894291736e-14,2.573398107528262e-17,9.872719430629627e-08,5.756689894314361e-16,5.128645005917864e-21,6.476262511920981e-13,1.7779619259129365e-13,0.0015022925757183633,6.818493369172216e-24
1.0686094254539008e-09,0.18586593108988406,3.76,0.0,0.8445582259854326,0.9984972141523242,1.284267202072696e-12,2.9986638566596745e-10,2.2358191541074937e-05,2.2238465138557875e-05,3.3796904451260224e-07,2.0687082452974283e-12,2.935755844504714e-12,1.1819954153188452e-07,1.1816163240832664e-07,1.3261521151055094e-09,1.171254930438339e-09,3.3689901345636343e-07,6.63020945583491e-11,1.0235238732161258e-07,3.6474091291996084e-10,4.0016990515040055e-11,7.868510007654588e-11,1.5706040613018382e-15,1.939990138402372e-15,5.93911168854606e-12,1.628620021915676e-14,2.781456992474927e-17,1.0132490541654197e-07,6.124006533819929e-16,5.639234382155506e-21,6.857097635342562e-13,1.834654187457991e-13,0.001502328993427408,7.443029993374943e-24
1.0960068009227095e-09,0.18586595018885613,3.76,0.0,0.8445576414428914,0.9984971706137904,1.4163657542114212e-12,3.226534185477301e-10,2.293141945715618e-05,2.2805478941827983e-05,3.466962930785341e-07,2.1876038843971267e-12,3.028172225821309e-12,1.2429173783813922e-07,1.2425115825196174e-07,1.4303813120618627e-09,1.2594183310224664e-09,3.455352821939556e-07,6.960267446137865e-11,1.0503079184959048e-07,3.90814330432762e-10,4.2209502343488726e-11,8.276336114416844e-11,1.6559488980514434e-15,2.1444712035283982e-15,6.138034999827066e-12,1.756990619344374e-14,3.000429249005367e-17,1.0392261170465841e-07,6.505561027714626e-16,6.184776238730261e-21,7.248953094845378e-13,1.8915687288262936e-13,0.001502357670648797,8.107758181880542e-24
1.1234041763915181e-09,0.18586596928798269,3.76,0.0,0.8445570568956046,0.9984971330166825,1.5583747562460037e-12,3.465606598070788e-10,2.3504648008579373e-05,2.3372336166661977e-05,3.5542871496936583e-07,2.3099091548533293e-12,3.120631562831844e-12,1.3053466232091856e-07,1.30491295674766e-07,1.5399124205285727e-09,1.3516895524572279e-09,3.5417156821526397e-07,7.297669031744053e-11,1.077132938620381e-07,4.1808404923498136e-10,4.446262842976166e-11,8.694424927871328e-11,1.7437436702857123e-15,2.3646908887804435e-15,6.337384261972438e-12,1.8919289311420767e-14,3.230593755333221e-17,1.065203131705892e-07,6.90159092188124e-16,6.766595791149158e-21,7.651826075448717e-13,1.9487051560257595e-13,0.00150238024919066,8.814247973675602e-24
1.1508015518603268e-09,0.185865988387268,3.76,0.0,0.8445564723434166,0.9984971000650575,1.7107753598980584e-12,3.716145141586908e-10,2.4077877250225986e-05,2.393903685613756e-05,3.641664665678151e-07,2.435621859836277e-12,3.2131261241324893e-12,1.369281446342914e-07,1.3688187216358674e-07,1.6548748973517128e-09,1.448143154088066e-09,3.628078723632175e-07,7.642371003666365e-11,1.1039999347927912e-07,4.4657601452327467e-10,4.6776437026427054e-11,9.122773449419526e-11,1.8340030341026286e-15,2.6014356716655626e-15,6.537129908713209e-12,2.0335981543624537e-14,3.472229489932756e-17,1.0911800981427796e-07,7.312333764261919e-16,7.386026511407448e-21,8.065713699399449e-13,2.0060631413097033e-13,0.001502398025011733,9.564094073955832e-24
1.1781989273291355e-09,0.18586600748671636,3.76,0.0,0.8445558877861704,0.9984970707371013,1.8740599189737176e-12,3.9784135560235347e-10,2.4651107237957235e-05,2.4505581053325606e-05,3.729097051282177e-07,2.564739606489108e-12,3.3056491359932453e-12,1.4347201457940675e-07,1.4342271535935786e-07,1.7753980511818667e-09,1.5488525671518765e-09,3.714441954698617e-07,7.994330612055486e-11,1.1309099070823864e-07,4.763161323845161e-10,4.915099419308497e-11,9.561378680950279e-11,1.926741682537577e-15,2.85551120847423e-15,6.737245622075217e-12,2.182161438564845e-14,3.7256155423121024e-17,1.1171570163566802e-07,7.738027107548582e-16,8.04440969128934e-21,8.490613038727691e-13,2.0636424101039679e-13,0.0015024120199429178,1.0358915685029366e-23
1.2055963027979441e-09,0.18586602658633206,3.76,0.0,0.8445553032237083,0.9984970442292127,2.0487319763021736e-12,4.2526752745330366e-10,2.522433802859925e-05,2.5071968801289284e-05,3.8165858876379915e-07,2.6972598304202945e-12,3.3981946647718366e-12,1.5016610210569687e-07,1.5011365305798163e-07,1.901611042609032e-09,1.653890109748534e-09,3.8008053835838567e-07,8.353505564141266e-11,1.1578638544254157e-07,5.073302698409253e-10,5.15863641168744e-11,1.0010237624905295e-10,2.0219743466697775e-15,3.127742347578712e-15,6.937708018338949e-12,2.337781885831876e-14,3.9910311238372323e-17,1.1431338863470256e-07,8.178908511892596e-16,8.74309403406455e-21,8.926521125185239e-13,2.12144273066178e-13,0.0015024230376010047,1.1200356339134961e-23
1.2329936782667528e-09,0.1858660456861194,3.76,0.0,0.844554718655872,0.9984970199096174,2.2353062506868365e-12,4.539193423724273e-10,2.5797569679928455e-05,2.5638200143083253e-05,3.904132764337936e-07,2.833179817377096e-12,3.4907575128560053e-12,1.5701023731190015e-07,1.5695451321105824e-07,2.033642884298094e-09,1.7633270016206412e-09,3.887169018448011e-07,8.719854022165026e-11,1.1848627746261193e-07,5.396442548949717e-10,5.408260940380985e-11,1.0469347284335005e-10,2.119715796736343e-15,3.4189731439572133e-15,7.138496363020532e-12,2.5006225507881093e-14,4.268755578603535e-17,1.1691107081132451e-07,8.635215547632883e-16,9.48343527167977e-21,9.373434958530004e-13,2.1794639054413518e-13,0.001502431709777415,1.2090083733197195e-23
1.2603910537355615e-09,0.1858660647860825,3.76,0.0,0.8445541340825016,0.9984969972805967,2.4343086238691726e-12,4.838230823963028e-10,2.6370802250657056e-05,2.6204275121753025e-05,3.9917392793044367e-07,2.9724967223579018e-12,3.5833331268961112e-12,1.6400425044691398e-07,1.6394512392647262e-07,2.1716224411248164e-09,1.8772333787421597e-09,3.973532867393118e-07,9.093334601303414e-11,1.2119076643577255e-07,5.732838765740453e-10,5.66397913431076e-11,1.0938704662945222e-10,2.219980843253933e-15,3.730066874957296e-15,7.339592312716683e-12,2.670846440619646e-14,4.5590683943542535e-17,1.1950874816547667e-07,9.107185798042477e-16,1.0266795806382755e-20,9.831351513327136e-13,2.2377057640277876e-13,0.0015024385342066598,1.3029789565551763e-23
1.2877884292043701e-09,0.18586608388622577,3.76,0.0,0.8445535495034373,0.9984969759495184,2.646276127505387e-12,5.150049989671077e-10,2.6944035800418855e-05,2.677019378033443e-05,4.0794070386587567e-07,3.115207586293347e-12,3.675917517704581e-12,1.7114797191048418e-07,1.7108531346884367e-07,2.3156784303122895e-09,1.99567830771439e-09,4.0598969384736334e-07,9.473906367584236e-11,1.2389995191634525e-07,6.082748849749149e-10,5.925797014568862e-11,1.1418306765135056e-10,2.3227843381481165e-15,4.061906057324235e-15,7.540979682628103e-12,2.8486165150946404e-14,4.862249213445614e-17,1.221064206971016e-07,9.59505686209368e-16,1.1094544376225844e-20,1.030026774426873e-12,2.296168157597877e-13,0.0015024439035374285,1.40211893745414e-23
1.3151858046731788e-09,0.1858661029865534,3.76,0.0,0.8445529649185178,0.9984969556069924,2.8717569301559356e-12,5.474913129623907e-10,2.751727038975512e-05,2.733595616185318e-05,4.1671376565890886e-07,3.261309350568377e-12,3.76850719051687e-12,1.7844123225375725e-07,1.7837491025985904e-07,2.4659394215677663e-09,2.1187297999709347e-09,4.146261239704351e-07,9.861528835795562e-11,1.266139333457518e-07,6.446429913079929e-10,6.193720515913606e-11,1.1908150596027462e-10,2.4281411758903718e-15,4.415392465502187e-15,7.742644237492196e-12,3.0340956865846085e-14,5.1785778438576556e-17,1.2470408840614156e-07,1.0099066357241807e-15,1.1968055743256088e-20,1.078018059027852e-12,2.354850954650063e-13,0.0015024481271763437,1.5066022378958622e-23
1.3425831801419874e-09,0.18586612208706968,3.76,0.0,0.8445523803275814,0.9984969360096412,3.1113103242877028e-12,5.81308214724693e-10,2.8090506080100746e-05,2.790156230932459e-05,4.2549327552188506e-07,3.4107988697387667e-12,3.861099083918648e-12,1.8588386217972552e-07,1.8581374287852456e-07,2.6225338372197316e-09,2.2464548257957293e-09,4.232625779066647e-07,1.0256161967389653e-10,1.2933281005261457e-07,6.824138679414063e-10,6.467755506205374e-11,1.2408233161494378e-10,2.5360662946426138e-15,4.791447151202355e-15,7.94457350298993e-12,3.2274468200863816e-14,5.508334270249037e-17,1.2730175129253856e-07,1.0619451922227033e-15,1.288871040275812e-20,1.1271086977792524e-12,2.413754037592077e-13,0.0015024514485169234,1.6166051320384514e-23
1.3699805556107961e-09,0.1858661411877788,3.76,0.0,0.8445517957304653,0.9984969169660011,3.365506713288725e-12,6.164818640910232e-10,2.8663742933770523e-05,2.846701226575323e-05,4.3427939644756917e-07,3.563672922716285e-12,3.953690516123716e-12,1.9347569254358914e-07,1.9340164006134738e-07,2.7855899523551223e-09,2.3789193281576438e-09,4.318990564513602e-07,1.06577661683828e-10,1.3205668125285838e-07,7.216131484448872e-10,6.747907804022893e-11,1.2918551468177635e-10,2.646574677409122e-15,5.191010464235164e-15,8.14675659523274e-12,3.4288327332445887e-14,5.851798665054323e-17,1.2989940935623457e-07,1.1156451219894289e-15,1.3857894312141708e-20,1.177298382345714e-12,2.472877299934529e-13,0.0015024540590397345,1.7323062307352922e-23
1.4247753065484132e-09,0.18586617938979244,3.76,0.0,0.8445506265170406,0.9984968799742548,3.9201655662651275e-12,6.910038926322146e-10,2.9810220384660812e-05,2.9597443777445684e-05,4.518721272824653e-07,3.8795614221176505e-12,4.138862905680999e-12,2.0910627876839218e-07,2.0902394385363513e-07,3.13159964604061e-09,2.65832547906355e-09,4.4917209053538306e-07,1.1481731612823379e-10,1.375198034343083e-07,8.043992616114054e-10,7.326587440489673e-11,1.3969883335706185e-10,2.8754013981962343e-15,6.064520999252228e-15,8.551847805927256e-12,3.856359932487315e-14,6.580973055505208e-17,1.3509471101528936e-07,1.2281241802268748e-15,1.5947419569306857e-20,1.2809736518431038e-12,2.5917839803627206e-13,0.0015024577132959683,1.9815290766538304e-23
1.4795700574860304e-09,0.18586621759262828,3.76,0.0,0.8445494572769268,0.9984968437683236,4.540518441978138e-12,7.712660682851894e-10,3.095670325803364e-05,3.0727251040745164e-05,4.694932772220354e-07,4.2089479104359176e-12,4.324008848656009e-12,2.253316408234771e-07,2.2524045468259212e-07,3.5049917637098346e-09,2.9574557642408036e-09,4.664452325417984e-07,1.2333117228537827e-10,1.43004091367404e-07,8.932056250578649e-10,7.929805556974303e-11,1.5062122267739582e-10,3.114742143379814e-15,7.043833704686055e-15,8.957857128123142e-12,4.3179788793103764e-14,7.368346574534877e-17,1.402899933828356e-07,1.347533999751938e-15,1.8247819273478486e-20,1.3890413884816434e-12,2.7115702909581416e-13,0.0015024599535066246,2.2557458145140795e-23
1.5343648084236475e-09,0.18586625579632002,3.76,0.0,0.8445482880087958,0.9984968078053523,5.231527239068847e-12,8.574765745292548e-10,3.210319208272821e-05,3.185643439928406e-05,4.871441769886379e-07,4.551804755860744e-12,4.5091164257752795e-12,2.4215043105231917e-07,2.420498081180106e-07,3.906787219379662e-09,3.2768021139587505e-09,4.837184887631482e-07,1.3211622053115378e-10,1.4851033473279395e-07,9.88235915048284e-10,8.557608376238355e-11,1.619524434656559e-10,3.3647185105002256e-15,8.137168528564525e-15,9.36474081496943e-12,4.814990412589217e-14,8.216168502768825e-17,1.4548525645839897e-07,1.4740648267878387e-15,2.0770354128665564e-20,1.5014991076413652e-12,2.832235599549544e-13,0.0015024613226589767,2.5564679000860588e-23
1.5891595593612646e-09,0.18586629400090132,3.76,0.0,0.8445471187113088,0.9984967717491289,5.998330388600511e-12,9.49843109549703e-10,3.324968740040824e-05,3.298499419650976e-05,5.048261685684966e-07,4.9081038042122596e-12,4.694176486827869e-12,2.595613042488826e-07,2.5945064225260705e-07,4.338004584397493e-09,3.6168412886289736e-09,5.009918654693751e-07,1.4116952034743183e-10,1.5403932141773772e-07,1.089693191244895e-09,9.210042536785043e-11,1.736922566786874e-10,3.625452927656846e-15,9.353056625715573e-15,9.772469030331885e-12,5.348694615868261e-14,9.126692204149693e-17,1.506805002415011e-07,1.607906973800248e-15,2.3526352032099493e-20,1.61834432150894e-12,2.953779321951407e-13,0.0015024621570963576,2.885242735307469e-23
1.6439543102988817e-09,0.18586633220640594,3.76,0.0,0.8445459493831154,0.998496735397309,6.84624244153327e-12,1.0485728871568674e-09,3.439618976516585e-05,3.411293077568295e-05,5.22540604821119e-07,5.277816509906643e-12,4.879182021201871e-12,2.7756291765817557e-07,2.77441597699839e-07,4.799660091837112e-09,3.978035279273551e-09,5.182653689104881e-07,1.5048819964609298e-10,1.5959183751937266e-07,1.1977798980855293e-09,9.887155358919212e-11,1.85840423408912e-10,3.897068692115996e-15,1.0700341334478502e-14,1.0181023344725367e-11,5.920390818170677e-14,1.0102175490235364e-16,1.5587572473165948e-07,1.7492508289435912e-15,2.6527203182873564e-20,1.7395745406320903e-12,3.076200905803794e-13,0.0015024626592960199,3.2436532078661555e-23
1.6987490612364988e-09,0.18586637041286713,3.76,0.0,0.8445447800228545,0.9984966986276891,7.780753656958445e-12,1.1538726377006288e-09,3.5542699743135606e-05,3.5240244479876246e-05,5.40288849098172e-07,5.660914039795578e-12,5.064127658699494e-12,2.9615393097583027e-07,2.960213175911761e-07,5.292767640889324e-09,4.360831697848938e-09,5.355390053185337e-07,1.6006945409337355e-10,1.6516866734797987e-07,1.3126978661564722e-09,1.0588995067639194e-10,1.9839670488560047e-10,4.17969000935354e-15,1.2188179233755796e-14,1.0590394657579531e-11,6.531377594823668e-14,1.1144880986527543e-16,1.6107092992838766e-07,1.8982868656125916e-15,2.9784355904478086e-20,1.8651872750637972e-12,3.1994998186769556e-13,0.0015024629515936227,3.633317239532877e-23
1.753543812174116e-09,0.18586640862031853,3.76,0.0,0.8445436106291552,0.9984966613627457,8.807529591090632e-12,1.2659486089799024e-09,3.6689217912118506e-05,3.636693565197349e-05,5.580722748716202e-07,6.05736735456652e-12,5.249009278111347e-12,3.153330063467751e-07,3.1518844757283095e-07,5.818338801246948e-09,4.765664157642403e-09,5.528127809089095e-07,1.6991054643471562e-10,1.707705934302489e-07,1.434648313560301e-09,1.1315610978747364e-10,2.1136086247580628e-10,4.4734420325291e-15,1.3826041280793887e-14,1.1000581482077367e-11,7.182952768298705e-14,1.2257076500716764e-16,1.662661158311953e-07,2.0552056520982916e-15,3.330931311455514e-20,1.9951800351359138e-12,3.3236755400246327e-13,0.0015024631116452936,4.05588734338112e-23
1.808338563111733e-09,0.1858664468287933,3.76,0.0,0.8445424412006364,0.9984966235520176,9.932410687036277e-12,1.3850065671474575e-09,3.783574486121593e-05,3.749300463466918e-05,5.758922653712236e-07,6.4671472699833895e-12,5.433823712604585e-12,3.350988083631092e-07,3.3494163580202385e-07,6.377382817483728e-09,5.1929526436650575e-09,5.700867018810301e-07,1.800088058203463e-10,1.7639839651253998e-07,1.5638318472790555e-09,1.2067053651474502e-10,2.2473265768500932e-10,4.778450902401158e-15,1.562371403212574e-14,1.141158855960417e-11,7.87641340906675e-14,1.344103539279689e-16,1.7146128243958775e-07,2.2201978613508017e-15,3.7113629408407965e-20,2.1295503318778696e-12,3.4487275568268123e-13,0.0015024631900453183,4.5130501898427716e-23
1.8631333140493502e-09,0.18586648503832487,3.76,0.0,0.844541271735908,0.9984965851642555,1.1161411865343813e-11,1.51125179761035e-09,3.898228119047349e-05,3.861845177046836e-05,5.937502132315415e-07,6.890224502341666e-12,5.618568530929781e-12,3.5545000406142893e-07,3.5527953294297905e-07,6.970906613426388e-09,5.643103873178991e-09,5.873607744186381e-07,1.9036162713188536e-10,1.820528555641439e-07,1.7004484645331243e-09,1.2843375013157897e-10,2.38511852157593e-10,5.094843787684583e-15,1.759130094870798e-14,1.1823425748544901e-11,8.613055836467721e-14,1.4699036946956288e-16,1.7665642975306664e-07,2.3934542808491444e-15,4.120890869966901e-20,2.2682956772266812e-12,3.5746553614029717e-13,0.0015024632181758113,5.006526181466989e-23
1.9179280649869675e-09,0.18586652324894637,3.76,0.0,0.8445401022335701,0.9984965461813502,1.2500722115323495e-11,1.6448891059258005e-09,4.0128827510534264e-05,3.974327740168647e-05,6.116475201483555e-07,7.32656970330856e-12,5.803241869616985e-12,3.7638526291981385e-07,3.762007921627889e-07,7.599914796519214e-09,6.1165116467365815e-09,6.046350046900528e-07,2.0096647031024926e-10,1.8773474778053762e-07,1.844697554135704e-09,1.3644628462728764e-10,2.5269820767724195e-10,5.422748925842837e-15,1.9739223784558932e-14,1.2236107120112518e-11,9.394175619593162e-14,1.6033366745101035e-16,1.8185155777112968e-07,2.575165822576291e-15,4.5606802342253245e-20,2.411413584179045e-12,3.701458449824847e-13,0.0015024632142792169,5.538069036338733e-23
2.0275175668622018e-09,0.1858665996735916,3.76,0.0,0.8445377631104247,0.9984964663919265,1.5535893686547807e-11,1.935156784428556e-09,4.242195261663216e-05,4.199106551869294e-05,6.475658612657739e-07,8.238946438821865e-12,6.172368797631131e-12,4.20002660216361e-07,4.1978802199624897e-07,8.968391198133662e-09,7.1346094641004585e-09,6.391839630317604e-07,2.2292238331035403e-10,1.991839316400246e-07,2.1568876716903177e-09,1.5322153054329717e-10,2.8229144969098245e-10,6.1136145032470686e-15,2.4619364823498195e-14,1.3064075748907752e-11,1.1095025783558816e-13,1.8940187144900625e-16,1.9224175591897926e-07,2.9647186040143795e-15,5.535726786281919e-20,2.710757140887859e-12,3.957688473837573e-13,0.0015024631491228067,6.722534366092752e-23
2.137107068737436e-09,0.18586667610299287,3.76,0.0,0.8445354238198336,0.9984963841358436,1.909090320935745e-11,2.2574384838932214e-09,4.4715125264008484e-05,4.423637172041862e-05,6.836586710338226e-07,9.204042298932852e-12,6.5411965965372645e-12,4.659404047791068e-07,4.6569260053533837e-07,1.0490802719591167e-08,8.250150927070352e-09,6.737336259512679e-07,2.4585750009988386e-10,2.1075213030196812e-07,2.501985193514192e-09,1.710008703490703e-10,3.1351048079436517e-10,6.852096486916909e-15,3.035393515117546e-14,1.389566609004393e-11,1.298931348308165e-13,2.217992148795943e-16,2.0263187687904085e-07,3.390386377319615e-15,6.645913934447018e-20,3.027561131089426e-12,4.2174136314563916e-13,0.001502463043549328,8.08112693514918e-23
