Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56)
1.8783534414097505e-07,0.15650916489128539,3.76,0.0,0.8153035543649741,0.9448412864010991,0.00873321014705681,0.002581780113919343,0.09635644021205964,0.016418784646811128,0.060951033913870946,5.234729021817555e-08,3.752981160914418e-09,0.004774553357524064,0.005085199938197642,0.03657936816545625,0.000299185178817354,0.0004997393655254281,3.1943771043971e-05,0.029817522803741513,0.002042979189944803,0.0027104310915886435,0.003010271041807391,0.00039008903948296154,0.0018964798376799653,1.9642465271906803e-06,0.00031879271355366215,7.438346843272254e-06,0.00412115125567229,0.0001582839039841161,1.4093317297292543e-09,5.183155384049297e-06,2.90674300820089e-07,0.003257216711875215,7.062857744879703e-11,1.469457883728181e-07,1.9274183521550016e-06,4.0556702348219476e-05
1.9091866881506082e-07,0.1565545213937121,3.76,0.0,0.8127427869209425,0.9437089723340112,0.008992915251041966,0.0025864369721235103,0.09823233714240043,0.016413950082559494,0.06207664883855829,5.2282175948779694e-08,3.746435603690251e-09,0.004803810412132401,0.005058403683357111,0.03745692440302482,0.00029735110491786954,0.000503047222207654,3.249415998510303e-05,0.0304780412971386,0.0020643808471809246,0.0028260304388611542,0.003148884417661751,0.00041328079664747935,0.001943589344252398,1.997481828203419e-06,0.00034138026412964065,7.961138048525567e-06,0.0043140275636589075,0.00016843575010782802,1.50630457111453e-09,5.467935653934837e-06,3.0641685764272796e-07,0.0032533134358192655,7.550521473623938e-11,1.5431434764292387e-07,1.993543682057385e-06,4.2395180714588066e-05
1.940019934891466e-07,0.15659980576782626,3.76,0.0,0.8101882855006995,0.9425759369809861,0.009253308778408043,0.0025903713702749034,0.10010923370819708,0.016407244412082325,0.06318831936558472,5.220942084155947e-08,3.7394589574968615e-09,0.004832406675742069,0.005031148252531073,0.03833336188576676,0.0002954912013436451,0.0005062056274663797,3.303545073373558e-05,0.031138167131560177,0.002085295762733867,0.002943894272996607,0.003289643514210527,0.00043720819131870916,0.001989811301193014,2.030159089181719e-06,0.00036498082763832906,8.505231515346108e-06,0.004511097107242588,0.00017898864072337216,1.6070230658328768e-09,5.761569379203155e-06,3.226362415627412e-07,0.0032494076580154305,8.060020628128652e-11,1.6194525219938737e-07,2.0610038794815404e-06,4.427349288230518e-05
1.9708531816323236e-07,0.15664501516907062,3.76,0.0,0.8076402957555999,0.9414423231669382,0.009514314108185738,0.0025936382268646114,0.1019869464686845,0.016398776251339956,0.06428599054654999,5.2129504701859135e-08,3.732079096738781e-09,0.004860365734334681,0.0050035038924719855,0.039208518095357456,0.00029360991120283336,0.000509217195363206,3.3567648625901056e-05,0.03179781266881788,0.0021057371048886294,0.00306399701521372,0.0034324603255627487,0.0004618664496220168,0.002035124755656603,2.0622791358716553e-06,0.0003896093757737393,9.070659521096577e-06,0.00471227296264543,0.00018994724998360602,1.7114760107776335e-09,6.063968538984126e-06,3.393272967117981e-07,0.003245499871575479,8.591711129617329e-11,1.6984360181151805e-07,2.129846241655562e-06,4.619141828946043e-05
2.0016864283731814e-07,0.15669014695895123,3.76,0.0,0.8050990431022352,0.9403082666548795,0.009775859796905253,0.0025962889987739507,0.10386530090826153,0.01638864839106818,0.06536962604970674,5.2042881061183417e-08,3.724322353491083e-09,0.004887710348864652,0.00497553499005371,0.040082242389963,0.0002917113017850819,0.000512084557241814,3.409076948460633e-05,0.032456894818876196,0.002125717811476486,0.0031863127644680715,0.0035772484146645526,0.00048725007038538594,0.002079512408823758,2.09384340264866e-06,0.0004152802538033321,9.657427689786895e-06,0.004917467246354504,0.00020131605402397564,1.8196471847505184e-09,6.375034500769542e-06,3.5648431812995854e-07,0.003241590545230026,9.145933722889916e-11,1.780143651043929e-07,2.2001169666786206e-06,4.8148745766389114e-05
2.032519675114039e-07,0.15673519869176644,3.76,0.0,0.8025647340925849,0.9391738964929661,0.01003787927260583,0.0025983718188992842,0.10574413100552231,0.01637695810575735,0.0664392065353709,5.194997854584941e-08,3.716213600441057e-09,0.004914462480552385,0.004947300483909327,0.04095439525889495,0.00028979909101858615,0.0005148103578651042,3.460483863487874e-05,0.03311533480448434,0.0021452505808661412,0.0033108153447399874,0.003723923010617192,0.0005133528588077737,0.0021229603764249733,2.1248538741431633e-06,0.00044200719245921145,1.0265515970838122e-05,0.005126591400051946,0.0002130993343250558,1.9315155725238797e-09,6.694658757544484e-06,3.741010915557471e-07,0.003237680124525819,9.723013861916046e-11,1.8646237581400526e-07,2.271860996307261e-06,5.014527442713052e-05
2.0633529218548968e-07,0.15678016810246942,3.76,0.0,0.8000375577006499,0.9380393353444875,0.010300310539291185,0.002599931642647021,0.10762327882069422,0.01636379744641653,0.06749472815584519,5.185120218078276e-08,3.707776329232333e-09,0.004940643314710602,0.004918854254766582,0.04182484761663922,0.0002878766725663471,0.0005173972518193676,3.510988999582129e-05,0.033773057940002335,0.002164347864253246,0.0034374783490302213,0.0038724010854777444,0.000540167959825734,0.0021654579538882635,2.1553130315562375e-06,0.0004698033204350876,1.0894879633917632e-05,0.005339556452045321,0.00022530118101988562,2.047055591172434e-09,7.022723658689518e-06,3.921709327508216e-07,0.0032337690329656116,1.0323261634818423e-10,1.9519233007823665e-07,2.345121892999895e-06,5.218081444265873e-05
2.0941861685957545e-07,0.15682505309527434,3.76,0.0,0.7975176865289534,0.9369046998016471,0.010563095892900316,0.0026010104001319753,0.10950259410130794,0.016349253517954472,0.06853620117191002,5.1746934630743215e-08,3.6990327247723035e-09,0.004966273283432129,0.004890245494347699,0.04269348013543587,0.00028594713955141095,0.0005198479001641633,3.560596524492286e-05,0.03442999342325201,0.002183021859157731,0.0035662751802533524,0.004022601412943638,0.0005676878910888439,0.002206997387476109,2.185223803047954e-06,0.0004986811773508571,1.1545450272753255e-05,0.00555627325627425,0.00023792549613726882,2.1662373162817857e-09,7.359103130860878e-06,4.106867261623632e-07,0.0032298576730920296,1.0946971726340987e-10,2.0420878462576055e-07,2.41994174786428e-06,5.42551877047192e-05
2.1250194153366123e-07,0.15686985173311618,3.76,0.0,0.7950052779385425,0.9357701006839798,0.010826181649609206,0.0026016471512625614,0.11138193390582878,0.016333408741997936,0.0695636486779061,5.163753738139423e-08,3.6900037359894938e-09,0.004991372087416193,0.00486151905291447,0.04356018261538168,0.0002840133069140241,0.000522164967307692,3.6093113049514724e-05,0.03508607413929736,0.0022012845040428283,0.0036971790892178593,0.004174444611211967,0.0005959045754635302,0.002247573652572057,2.214589518331803e-06,0.0005286527270588269,1.2217136812218162e-05,0.005776652710034213,0.00025097599677418106,2.289026705473118e-09,7.703663385446941e-06,4.296409627304032e-07,0.0032259464275167563,1.159442341459795e-10,2.135161557463764e-07,2.496361116097993e-06,5.6368228389081166e-05
2.15585266207747e-07,0.1569145622278236,3.76,0.0,0.7925004751062007,0.9346356433221632,0.011089517886950053,0.002601878241442719,0.11326116224486839,0.016316341105905238,0.07057710542780724,5.152335186268479e-08,3.6807091426076944e-09,0.005015958717129448,0.004832715765797877,0.04442485339084286,0.0002820777324207384,0.0005243511180899467,3.657138836048704e-05,0.03574123647521806,0.0022191474739841244,0.0038301632098703174,0.0043278531720629945,0.0006248093729977707,0.0022871842399928254,2.243413867153102e-06,0.0005597293711844233,1.2909826514179862e-05,0.006000605951575738,0.0002644562181928069,2.4153858205860073e-09,8.05626360967656e-06,4.4902577672812807e-07,0.00322203565990078,1.226588059900906e-10,2.2311871896056457e-07,2.574418976561596e-06,5.851978342660481e-05
2.1866859088183277e-07,0.15695918293098576,3.76,0.0,0.790003408012624,0.9335014278279262,0.011353058197951831,0.002601737456097746,0.11514014973952381,0.016298124398673168,0.07157661675507243,5.140470051681447e-08,3.671167618312252e-09,0.005040051473435017,0.004803872759460316,0.04528739877182486,0.000280142736359736,0.000526409015058165,3.704085176383376e-05,0.036395420145077094,0.002236622177327021,0.003965200591970041,0.00448275147799747,0.0006543931122913761,0.002325828950946503,2.2717008609218e-06,0.000591921962811852,1.362338597833621e-05,0.006228044538743548,0.0002783695168400185,2.545273047658593e-09,8.416756638987756e-06,4.6883298152085857e-07,0.003218125715887188,1.2961591857111628e-10,2.330206092886081e-07,2.654152712240036e-06,6.070971289007112e-05
2.2175191555591854e-07,0.15700371232544352,3.76,0.0,0.787514194365258,0.9323675493507073,0.011616759458321186,0.0026012561725884255,0.11701877329633598,0.016278828434396736,0.07256223757947503,5.128188781293483e-08,3.6613967909880724e-09,0.005063667987785297,0.004775023737763772,0.04614773251886889,0.0002782104199648586,0.0005283413159207997,3.750156888587463e-05,0.03704856802437446,0.0022537197532729097,0.004102264231350475,0.004639065809063763,0.0006846461212263382,0.0023635097010682197,2.2994547976535897e-06,0.000625240820238345,1.435766213446658e-05,0.00645888060980285,0.0002927190732887576,2.678643311862395e-09,8.784989608711586e-06,4.890541041157016e-07,0.003214216923986063,1.368179052819234e-10,2.432258220130903e-07,2.735598108529346e-06,6.293789030428423e-05
2.2483524023000432e-07,0.15704814901736724,3.76,0.0,0.7850329404594428,0.9312340983216962,0.011880581606564104,0.0026004635083279014,0.118896915798325,0.016258519263919177,0.073534031494441,5.115520121085941e-08,3.6514132995573758e-09,0.005086825242055266,0.004746199249186127,0.04700577535000376,0.0002762826826150761,0.000530150671167347,3.7953609848086846e-05,0.03770062599333478,0.0022704510703325928,0.004241327097917911,0.004796724340861254,0.0007155582570190157,0.0024002303338312133,2.3266802301233794e-06,0.0006596957407302263,1.5112483222845627e-05,0.0066930270275782165,0.0003075078951019047,2.815448288681888e-09,9.160804583388853e-06,5.096804184521339e-07,0.003210309596417064,1.4426694821332839e-10,2.537382138550391e-07,2.818789366479505e-06,6.520420288656959e-05
2.279185649040901e-07,0.1570924917288729,3.76,0.0,0.7825597419814402,0.9301011606858693,0.012144487436846188,0.0025993864641465953,0.12077446581152465,0.01623725937528641,0.07449206992876907,5.1024912075962564e-08,3.6412328475400868e-09,0.005109539588074814,0.004717426935781894,0.047861454478256224,0.00027436123785972815,0.0005318397218424514,3.839704876767362e-05,0.03835154278842743,0.0022868267255855743,0.004382362161532691,0.004955657135060713,0.000747118935562236,0.0024359964435141756,2.353381936425862e-06,0.0006952960142227587,1.5887659760091498e-05,0.006930397508002719,0.00032273881962004565,2.955636611698344e-09,9.544039162344509e-06,5.307029773843064e-07,0.0032064040299119296,1.5196507945465383e-10,2.645615044950135e-07,2.9037591283552334e-06,6.750855172437364e-05
2.3100188957817586e-07,0.15713673929113853,3.76,0.0,0.7800946847568238,0.928968818122602,0.012408442404285585,0.002598050062183876,0.12265131730640823,0.01621510788358992,0.07543643137696401,5.089127654731619e-08,3.6308702542084075e-09,0.005131826766895644,0.004688731764735741,0.04871470317820632,0.00027244762832358727,0.0005334110974638325,3.883196330030382e-05,0.03900126986157844,0.002302857044686493,0.004525342415909631,0.0051157961236343,0.0007793171600315014,0.00247081520779044,2.3795648930424944e-06,0.0007320504369147413,1.668298548828589e-05,0.007170906734143232,0.00033841451667532036,3.0991540739706987e-09,9.93452706050207e-06,5.521126432650014e-07,0.003202500506474923,1.599141825937938e-10,2.75699278363486e-07,2.990538513124124e-06,6.985085189621876e-05
2.3408521425226164e-07,0.15718089063797894,3.76,0.0,0.7776378454476087,0.9278371482554045,0.012672414442281803,0.0025964774778049933,0.12452736939357736,0.016192120710748846,0.07636720069280317,5.075453636121091e-08,3.6203395029302693e-09,0.005153701927807846,0.004660136243397193,0.04956546038007353,0.0002705432395485325,0.0005348674140747291,3.9258434221716617e-05,0.03964976124659236,0.002318552082563001,0.004670240900666119,0.00527707508784039,0.0008121415487353809,0.002504695229898442,2.4052342505717686e-06,0.0007699673247174719,1.7498238305576357e-05,0.007414470456729195,0.0003545374912341797,3.245943823900376e-09,1.0332098663647255e-05,5.7390011712037e-07,0.0031985992941064626,1.681159943985321e-10,2.8715498663493966e-07,3.07915715972635e-06,7.223103254178702e-05
2.371685389263474e-07,0.15722494479984467,3.76,0.0,0.775189292201352,0.9267062248512962,0.012936373791420337,0.002594690165220636,0.1264025260730753,0.016168350755752472,0.07728446844113429,5.061491963211379e-08,3.609653786507279e-09,0.0051751796471087835,0.004631660618702043,0.05041367028983774,0.00026864931282974267,0.0005362112724225243,3.9676545045076276e-05,0.04029697343235141,0.0023339216247511485,0.004817030721639394,0.00543942963287568,0.0008455803621953184,0.002537646390267044,2.43039531129212e-06,0.0008090545265250646,1.8333181176703498e-05,0.007661005582168546,0.00037111008597236894,3.395946557214684e-09,1.07365815575912e-05,5.96055966424016e-07,0.0031947006474933137,1.7657210666089033e-10,2.989319493776247e-07,3.169643276219821e-06,7.464903688644534e-05
2.4025186360043315e-07,0.15726890089821033,3.76,0.0,0.7727490852553158,0.9255761180103221,0.013200292839455747,0.002592707976622872,0.12827669599668579,0.01614384805585922,0.07818833030326114,5.0472641592902436e-08,3.5988255505072117e-09,0.005196273946619013,0.004603323061882543,0.05125928203393273,0.0002667669571041285,0.0005374452562560136,4.008638167117049e-05,0.04094286524239577,0.002348975189315176,0.0049656850695869404,0.005602797158991937,0.0008796215294444182,0.0025696797074053327,2.455053508531652e-06,0.000849319437279082,1.9187563022112874e-05,0.007910430248988173,0.000388134483785776,3.5491007021636798e-09,1.1147801030979225e-05,6.185706514124317e-07,0.003190804808661864,1.8528396818641735e-10,3.1103335781358023e-07,3.262023693137032e-06,7.710482222508713e-05
2.433351882745189e-07,0.15731275814032386,3.76,0.0,0.7703172774986373,0.9244468943456797,0.013464145971853816,0.002590549274759214,0.1301497922425841,0.016118659939224893,0.07907888653160519,5.0327905296313174e-08,3.587866534367095e-09,0.005216998311934899,0.0045751398393536055,0.052102249327092245,0.00026489715994787997,0.0005385719307344367,4.0488032068781674e-05,0.04158739772052041,0.0023637220292996083,0.005116177237376842,0.005767116829774232,0.000914252673538428,0.002600807207817501,2.4792143882582222e-06,0.000890769010805464,2.006111958456708e-05,0.008162663893589548,0.0004056127102409699,3.705342597911679e-09,1.1565580551626407e-05,6.414345499525681e-07,0.003186912007598871,1.9425288691207119e-10,3.2346227664423114e-07,3.3563239196203458e-06,7.959835986975285e-05
2.4641851294860465e-07,0.15735651581428634,3.76,0.0,0.7678939149952974,0.9233186171549091,0.01372790943235893,0.0025882310389590017,0.1320217321017177,0.01609283116941016,0.07995624144964836,5.018090227952464e-08,3.576787809730767e-09,0.005237365710405008,0.0045471254706425145,0.0529425301619758,0.00026304079773884154,0.0005395938409420162,4.088158598276907e-05,0.04223053402205167,0.002378171135663282,0.00526848063576991,0.005932329538185827,0.0009494611362753963,0.0026310418046631106,2.5028835921016647e-06,0.0009334097724062175,2.0953574272433522e-05,0.008417627306163668,0.0004235466359693654,3.864606668786188e-09,1.1989742216387719e-05,6.646379810154842e-07,0.003183022462844703,2.0348003213831253e-10,3.3622164640814565e-07,3.4525682011126786e-06,8.212963506509822e-05
2.495018376226904e-07,0.15740017328443923,3.76,0.0,0.7654790374705378,0.922191346582583,0.013991561193044023,0.00258576896470602,0.13389243687530436,0.01606640408219399,0.08082050299346578,5.0031813193537305e-08,3.5655998170528793e-09,0.00525738860881365,0.004519292874206104,0.05378008651925188,0.0002611986450379488,0.0005405135105022986,4.126713466757262e-05,0.04287223931049478,0.0023923312406470445,0.005422568807888727,0.00609837787090058,0.000985234002123424,0.00266039718484952,2.526066841583063e-06,0.0009772478311924084,2.1864638979038717e-05,0.00867524267756299,0.0004419379790089882,4.026825592042458e-09,1.2420107174818348e-05,6.881712267217172e-07,0.0031791363820544475,2.129664368613999e-10,3.4931428584618515e-07,3.5507795775755236e-06,8.46986468754008e-05
2.5258516229677614e-07,0.15744372998703338,3.76,0.0,0.7630726787632242,0.9210651397749051,0.014255080833300196,0.0025831775569152816,0.13576183168285566,0.016039418715097602,0.08167178229144863,4.988080839906328e-08,3.554312400541192e-09,0.005277078990751952,0.004491653501950481,0.05461488409687133,0.0002593713832421261,0.0005413334402871114,4.1644770644024204e-05,0.043512480659268014,0.002406210821528933,0.005578415442461641,0.006265206071368151,0.0010215581213585474,0.0026888877042181786,2.548769924191334e-06,0.001022288892148501,2.279401487762921e-05,0.00893543363788157,0.0004607883070978115,4.191930457991174e-09,1.285649602697919e-05,7.120245529746951e-07,0.00317525396252972,2.2271300019228682e-10,3.627428942498969e-07,3.6509799413876872e-06,8.730540804644398e-05
