Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622),CHFCF[Z](71)
0.04954744776929117,0.04728101790472459,3.76,0.0,0.40257257086690057,0.6739765767192937,0.3222213312110157,5.986784963306336e-07,0.015663211445141077,1.2750854545692507e-08,2.296664500776811e-05,5.605752207125048e-11,4.815209607331239e-15,1.4862080400734742e-08,1.6289077902715536e-08,0.005320118293839576,1.1033155746844995e-10,3.8316212344187403e-05,7.914550603069195e-05,0.0018696895789386983,4.849182607264836e-08,0.31696074028654364,1.1678360051380885e-05,0.005248511658843639,0.0006155960643708123,6.932179348336809e-11,0.001914797178231082,1.2899031054452857e-06,1.112815555986177e-05,0.0012346318885204093,8.298370085174475e-07,4.813585380238768e-08,8.924080885399093e-12,1.5337776559947923e-05,5.483914887610186e-12,2.484690108816368e-09,2.470063331380631e-07,0.0002749895390259174,9.503138356534525e-12,9.963166402929758e-09,1.7631761989879818e-16,3.6665137335378247e-10,7.34607286417737e-11,1.3746307023476307e-09,8.123040400265983e-08,4.5798382450150224e-06,1.7238051575890417e-08,5.7923817325073184e-11,1.5474423889438887e-15,1.1710940804586269e-09,7.756531017606656e-11,1.0736526316361487e-05,3.79920866416258e-11,3.5588845106439847e-07,1.171420221618066e-06,1.1684921276158822e-12
0.05042673423446359,0.04728218901129906,3.76,0.0,0.398722742689671,0.6702356511292259,0.3258912980648291,5.962834390963783e-07,0.015925054266279458,1.2703535223496495e-08,2.2789402518202056e-05,5.553812043195367e-11,4.770594198294967e-15,1.4750567028313033e-08,1.6193131918059026e-08,0.005403248158422973,1.1043957862068278e-10,3.8084922241054896e-05,7.809686388306044e-05,0.0018695432116676068,4.8422867696573436e-08,0.32057461649614977,1.1685112024006374e-05,0.00527365712636171,0.0006271323592534792,6.841491142302392e-11,0.00194929287450606,1.301219939822217e-06,1.1281073762973222e-05,0.0012542256999849913,8.324504414787037e-07,4.85232806369789e-08,8.995907119324075e-12,1.5252643807801642e-05,5.545306218708113e-12,2.5162692259301268e-09,2.518609468115837e-07,0.00028402740276432483,9.626530650799971e-12,1.0102342638204579e-08,1.7885662002661085e-16,3.7847990585957627e-10,7.579644725347073e-11,1.3708059978413375e-09,8.392830101193963e-08,4.76303241085078e-06,1.7498389441330414e-08,5.997116719554447e-11,1.5315478701697457e-15,1.2021371833100164e-09,7.828727205973349e-11,1.0584027147985043e-05,3.9302046638496793e-11,3.661552980292265e-07,1.1984953149301692e-06,1.208745887612775e-12
0.05130602069963601,0.04728335980904372,3.76,0.0,0.3949229783839074,0.6665421848145734,0.32951356506792245,5.939300285686815e-07,0.01618593850779146,1.2655761440920101e-08,2.261449944469276e-05,5.502299612418633e-11,4.72634620358276e-15,1.4640231612241936e-08,1.6097386715965368e-08,0.005485956826393324,1.1053894135818991e-10,3.785473927682216e-05,7.706851384016646e-05,0.0018689396532842253,4.8355508515357346e-08,0.32414199691259005,1.169166146699466e-05,0.005297494933649231,0.0006386614873656356,6.752544704780154e-11,0.001983857434356819,1.312295795774913e-06,1.1432059829464445e-05,0.0012734699141579448,8.348890785159224e-07,4.889863043431706e-08,9.06549434418688e-12,1.5168591092837494e-05,5.6047137767971105e-12,2.546867018334494e-09,2.5666002816298255e-07,0.00029310762681643363,9.747576594662689e-12,1.0237852418239365e-08,1.8134375263469373e-16,3.9033304416544864e-10,7.813566382790627e-11,1.3670873233208185e-09,8.663751381426931e-08,4.94859647855296e-06,1.775266233285831e-08,6.203577026993059e-11,1.516055289105909e-15,1.232924937232128e-09,7.899291157762629e-11,1.0433948294098318e-05,4.062240951703892e-11,3.764082379725171e-07,1.2252359246835346e-06,1.2493169148241903e-12
0.05218530716480843,0.04728453019021819,3.76,0.0,0.3911723280985588,0.6628952792542006,0.3330890387328115,5.916177136358583e-07,0.016445854840427834,1.2607551721181897e-08,2.2441897820067597e-05,5.451214364111866e-11,4.682465150094326e-15,1.4531068147081363e-08,1.6001862678261797e-08,0.005568245238744053,1.1062986302045363e-10,3.7625718105299894e-05,7.605996293730178e-05,0.0018678975119779619,4.828975695302063e-08,0.3276637716785819,1.1697992870502365e-05,0.005320059816569774,0.0006501835596559505,6.665297981295953e-11,0.0020184904583691755,1.323136683256892e-06,1.1581142073547581e-05,0.0012923647994272972,8.3715965545884e-07,4.9262231262207286e-08,9.13290338174025e-12,1.508559796728785e-05,5.662169960196321e-12,2.5764938466020083e-09,2.614025512602259e-07,0.00030222504692739994,9.866261726937323e-12,1.0369718994812063e-08,1.8377957219050325e-16,4.0220299811783483e-10,8.047685328932856e-11,1.3634699894000904e-09,8.935656703573682e-08,5.136435525931109e-06,1.800088739028534e-08,6.411662095074394e-11,1.5009514166515797e-15,1.2634378823061855e-09,7.968257791767065e-11,1.0286268663336708e-05,4.1952560139866864e-11,3.866420252596534e-07,1.2516312813050114e-06,1.2901862518988804e-12
0.05306459362998085,0.047285700050625885,3.76,0.0,0.3874698647456082,0.6592940574300665,0.3366186039834661,5.893459491625775e-07,0.016704794542868214,1.2558924115859336e-08,2.2271560176918483e-05,5.40055557411299e-11,4.6389504157173776e-15,1.4423070124776963e-08,1.590657921659343e-08,0.005650114440399809,1.1071255680417738e-10,3.739790911720669e-05,7.507073168233872e-05,0.0018664346932616956,4.822561976248136e-08,0.331140809392577,1.170409249704979e-05,0.005341385469558857,0.0006616986476833144,6.57971005987272e-11,0.002053191444616445,1.3337484348645455e-06,1.1728348636028553e-05,0.0013109109480704882,8.392686397935094e-07,4.961440257370156e-08,9.198193456615799e-12,1.5003644472733931e-05,5.717707750968412e-12,2.6051607988601823e-09,2.660875916630967e-07,0.00031137461698210647,9.982574225546002e-12,1.0497968871690899e-08,1.8616466445278992e-16,4.140822062375469e-10,8.281853751126923e-11,1.359949600534541e-09,9.208403301382324e-08,5.326455174872364e-06,1.824308816861247e-08,6.621273493441841e-11,1.4862235155059423e-15,1.2936576803836195e-09,8.035661442236126e-11,1.0140965584012227e-05,4.329189681948538e-11,3.968516554058003e-07,1.2776716056785474e-06,1.3313353587221266e-12
0.053943880095153274,0.0472868692895362,3.76,0.0,0.3838146833848639,0.6557376632466244,0.3401031247285926,5.871141966589149e-07,0.016962749481690118,1.2509896213601069e-08,2.2103449541321287e-05,5.350322354975834e-11,4.595801238087369e-15,1.4316230580983294e-08,1.58115548025673e-08,0.0057315655752439385,1.107872317043791e-10,3.717135870028463e-05,7.410035365896303e-05,0.001864568427875276,4.816310212683963e-08,0.33457395769926984,1.1709948243979874e-05,0.0053615045799091585,0.0006732067857284655,6.495741137613143e-11,0.0020879597961153866,1.3441367129568755e-06,1.187370744969343e-05,0.0013291092511758694,8.412222425589298e-07,4.9955455309041045e-08,9.261422215215442e-12,1.4922711126892986e-05,5.7713605972301454e-12,2.632879610261702e-09,2.7071431859176354e-07,0.0003205514101341671,1.0096504753525978e-11,1.0622631499848313e-08,1.8849964251582501e-16,4.2596333695531777e-10,8.515928530415616e-11,1.3565220342455991e-09,9.481853135110478e-08,5.518561682247619e-06,1.8479294126856982e-08,6.832314971503641e-11,1.4718593198672832e-15,1.3235670872110866e-09,8.101535843618185e-11,9.998014986179362e-06,4.4639831996866123e-11,4.0703235984055743e-07,1.3033480642369561e-06,1.372746133066076e-12
0.054823166560325695,0.047288037809600905,3.76,0.0,0.380205900625724,0.6522252609662346,0.34354344441972057,5.849219241122298e-07,0.017219712091631388,1.2460485144876209e-08,2.193752943025048e-05,5.3005136665391106e-11,4.553016723663636e-15,1.4210542136615486e-08,1.57168070034585e-08,0.005812599881325086,1.1085409254312703e-10,3.694610948322601e-05,7.314837518867014e-05,0.0018623152985215083,4.81022077610038e-08,0.3379640438633282,1.1715549509852367e-05,0.005380448860902234,0.000684707972861723,6.413352492344831e-11,0.0021227948278221397,1.354307021166254e-06,1.2017246215222549e-05,0.0013469608750907574,8.430264298243662e-07,5.0285692066308583e-08,9.32264575735889e-12,1.4842778910769943e-05,5.823162303777511e-12,2.659662596537357e-09,2.7528199355451096e-07,0.0003297506195830584,1.0208046322501506e-11,1.074373906564565e-08,1.9078514290066953e-16,4.3783929079855613e-10,8.749771294798865e-11,1.3531834190569471e-09,9.755872833458953e-08,5.712662021058402e-06,1.8709540185533924e-08,7.044692497391847e-11,1.4578470182772118e-15,1.3531499244418344e-09,8.165914173688845e-11,9.857391567789409e-06,4.599579223076283e-11,4.171796007492352e-07,1.3286527227928496e-06,1.4144009101759543e-12
0.055702453025498117,0.04728920551677316,3.76,0.0,0.376642654045037,0.6487560346598896,0.34694038659481946,5.827686055173123e-07,0.017475675356162526,1.2410707599361783e-08,2.1773763889607348e-05,5.2511283233857186e-11,4.5105958541352526e-15,1.4105997028532257e-08,1.562235250519318e-08,0.0058932186862221585,1.109133399724148e-10,3.6722200553815585e-05,7.22143549741539e-05,0.0018596912655122562,4.804293901782678e-08,0.3413118753272085,1.1720887077817882e-05,0.00539824908387993,0.0006962021749767106,6.332506452543082e-11,0.002157695773197109,1.3642646976062087e-06,1.2158992365507954e-05,0.0013644672393247534,8.446869295595504e-07,5.060540719337303e-08,9.381918653317605e-12,1.4763829256157456e-05,5.873146936947932e-12,2.6855225851579132e-09,2.7978996779276204e-07,0.00033896755903578627,1.0317194167304065e-11,1.0861326215304456e-08,1.930218225954567e-16,4.497031989830826e-10,8.983248378868724e-11,1.3499301158831986e-09,1.003033362865164e-07,5.908663955848263e-06,1.893386624086082e-08,7.258314214285409e-11,1.4441752321644949e-15,1.3823910474025955e-09,8.228829032064734e-11,9.719068947708006e-06,4.735921724942888e-11,4.27289062633354e-07,1.3535785001205281e-06,1.4562824338386667e-12
0.05658173949067054,0.047290372320229396,3.76,0.0,0.3731241016209966,0.6453291876731438,0.35029475540743005,5.80653722191527e-07,0.017730632788524717,1.2360579836642519e-08,2.1612117486235685e-05,5.202165003156276e-11,4.468537493566176e-15,1.4002587151976271e-08,1.5528207144562106e-08,0.005973423402567591,1.1096517040579362e-10,3.649966767216298e-05,7.129786373780458e-05,0.0018567116913530159,4.798529698422792e-08,0.3446182402531478,1.1725953006754313e-05,0.005414935109281254,0.0007076893267044548,6.25316636684482e-11,0.0021926617903627508,1.3740149120941648e-06,1.2298973038746804e-05,0.0013816299958706228,8.4620924094576e-07,5.09148869820399e-08,9.439293979825478e-12,1.4685844033482002e-05,5.921348733677805e-12,2.7104728411875566e-09,2.8423766839069047e-07,0.00034819766288248037,1.0423945595096847e-11,1.0975429735394943e-08,1.952103557164337e-16,4.6154842090471966e-10,9.21623072314025e-11,1.3467587010988038e-09,1.0305111285111076e-07,6.106476110773772e-06,1.915231669434859e-08,7.473090455765842e-11,1.4308330004542053e-15,1.4112763150993212e-09,8.290312382041875e-11,9.58301980555221e-06,4.872956098178077e-11,4.373566462501638e-07,1.3781191274259123e-06,1.4983738878127664e-12
0.05746102595584296,0.04729153813228504,3.76,0.0,0.36964942118349997,0.6419439421074302,0.35360733614103707,5.785767634737557e-07,0.01798457841306992,1.2310117684757485e-08,2.145255525657091e-05,5.153622257134239e-11,4.426840397485868e-15,1.3900304104205259e-08,1.5434385942195525e-08,0.0060532155237502695,1.1100977611099501e-10,3.627854349703649e-05,7.039848386974572e-05,0.0018533913642611514,4.7929281564699216e-08,0.34788390804912894,1.1730740521190442e-05,0.0054305359165270906,0.0007191693333261806,6.17529657453718e-11,0.0022276919678786014,1.3835627016356284e-06,1.2437215074521213e-05,0.0013984510097848754,8.475986508081346e-07,5.1214409799489794e-08,9.494823344429633e-12,1.4608805540000138e-05,5.967802020305283e-12,2.7345270190377743e-09,2.8862459719995483e-07,0.0003574364860965088,1.0528299860039143e-11,1.1086088430966996e-08,1.9735143067981894e-16,4.73368547489526e-10,9.448593967480079e-11,1.3436659538015194e-09,1.0580086019815284e-07,6.306008026497543e-06,1.9364940160177116e-08,7.68893388167026e-11,1.4178097637280962e-15,1.4397925618105223e-09,8.350395651921178e-11,9.449216014687465e-06,5.010629286185433e-11,4.4737846679279316e-07,1.4022691080249844e-06,1.5406589353094307e-12
0.05834031242101538,0.04729270286831241,3.76,0.0,0.3662178098792987,0.6385995383153411,0.35687889571010367,5.765372240970507e-07,0.018237506746895872,1.2259336558898698e-08,2.129504277861368e-05,5.105498516087196e-11,4.385503217902148e-15,1.379913919399649e-08,1.5340903131053702e-08,0.006132596619776479,1.1104734533513859e-10,3.605885775252794e-05,6.951580915102745e-05,0.0018497445207388715,4.787489158556447e-08,0.35110962988034095,1.173524391637584e-05,0.005445079632851706,0.0007306420726976182,6.098862382127991e-11,0.00226278533016147,1.3929129700493844e-06,1.2573745000193855e-05,0.0014149323409609455,8.488602386329865e-07,5.150424631672284e-08,9.548556927861098e-12,1.453269648831254e-05,6.012541140001543e-12,2.757699124667466e-09,2.9295034421382904e-07,0.00036667970389182137,1.0630258107880017e-11,1.1193343021780354e-08,1.9944574771903514e-16,4.851574001662677e-10,9.680218453879026e-11,1.340648833379514e-09,1.0855142416869464e-07,6.507170213381633e-06,1.9571789099351704e-08,7.90575935483233e-11,1.405095347861756e-15,1.4679275644087728e-09,8.409109758092982e-11,9.317628757161354e-06,5.1488894635001647e-11,4.573508430915142e-07,1.4260236714097723e-06,1.5831216214601732e-12
0.0592195988861878,0.04729386644666526,3.76,0.0,0.36282848365082937,0.6352952344092446,0.3601101831484288,5.745346047238479e-07,0.018489412782071044,1.2208251479369507e-08,2.1139546231288596e-05,5.0577920957262605e-11,4.344524507997027e-15,1.3699083465191945e-08,1.524777216847446e-08,0.006211568333233127,1.1107806202147124e-10,3.584063737412666e-05,6.864944442490999e-05,0.001845784867289118,4.782212484225146e-08,0.35429613916691804,1.1739458480143747e-05,0.005458593561471623,0.0007421073969723372,6.023830035564524e-11,0.002297940842565173,1.4020704204640522e-06,1.2708588962109893e-05,0.0014310762271599181,8.499988701425926e-07,5.1784659504270236e-08,9.600543483212799e-12,1.4457499995181514e-05,6.055600386741195e-12,2.7800034286508656e-09,2.972145622537571e-07,0.00037592311118824254,1.0729823219541284e-11,1.1297235652029501e-08,2.0149401659623126e-16,4.969090181659795e-10,9.91098886398733e-11,1.3377044707580247e-09,1.1130169341726894e-07,6.7098742067242e-06,1.9772919213358218e-08,8.123483702907322e-11,1.3926799420952416e-15,1.4956700022996548e-09,8.466484889395872e-11,9.188228632625555e-06,5.287685960196628e-11,4.6727028498331e-07,1.4493787343904589e-06,1.6257463507682322e-12
0.06009888535136022,0.047295028788594935,3.76,0.0,0.3594806767301227,0.6320303057839548,0.36330193008382916,5.725684181684963e-07,0.01874029196862473,1.215687705929159e-08,2.0986032219461157e-05,5.010501208407702e-11,4.303902732179089e-15,1.3600127781320078e-08,1.515500578895921e-08,0.0062901323754505625,1.1110210598441288e-10,3.562390674927917e-05,6.77990052357011e-05,0.0018415256011128892,4.777097821910009e-08,0.3574441520669839,1.1743380396720433e-05,0.005471104208852286,0.0007535651339672055,5.950166690124928e-11,0.00233315741612725,1.4110396155223584e-06,1.2841772750461338e-05,0.0014468850681154577,8.510192236101688e-07,5.2055905010482e-08,9.650830406118232e-12,1.438319957066833e-05,6.097013940347776e-12,2.801454411435185e-09,3.014169398946105e-07,0.0003851626218741035,1.0826999591967507e-11,1.1397809695529753e-08,2.0349695376245706e-16,5.086176637258213e-10,1.0140794342014531e-10,1.3348301616894342e-09,1.1405059841802846e-07,6.914032603704292e-06,1.9968389302338007e-08,8.342026163950093e-11,1.3805540974317369e-15,1.5230094403727688e-09,8.52255067462523e-11,9.060985760544213e-06,5.426969995912572e-11,4.771335010895678e-07,1.4723308723517826e-06,1.668518110509767e-12
0.060978171816532645,0.04729618981817159,3.76,0.0,0.35617364115124067,0.6288040446559806,0.36645485119675253,5.706381847639454e-07,0.018990140197047194,1.210522751980182e-08,2.083446775327552e-05,4.9636239687851534e-11,4.263636270928076e-15,1.3502262818480423e-08,1.506261602248246e-08,0.006368290522869867,1.1111965346420064e-10,3.54086879118861e-05,6.696411742495986e-05,0.0018369794298320839,4.77214477912408e-08,0.3605543679426804,1.1747006669727256e-05,0.005482637310046976,0.0007650150892633003,5.877840375984885e-11,0.0023684339120385377,1.4198251258160166e-06,1.2973321874427715e-05,0.0014623614104697586,8.5192582380447e-07,5.23182312546765e-08,9.699463751961166e-12,1.4309779107647873e-05,6.13681582495941e-12,2.8220668094129164e-09,3.0555726395186515e-07,0.0003943942678262794,1.0921793248853373e-11,1.149511025322076e-08,2.054552821222751e-16,5.202778384292478e-10,1.0369528985086958e-10,1.3320233545402738e-09,1.1679711061892495e-07,7.119559087225687e-06,2.0158261397857435e-08,8.561308615133335e-11,1.368708705733726e-15,1.5499363011983618e-09,8.57733651647069e-11,8.935869878340314e-06,5.566694362011993e-11,4.869373964600911e-07,1.4948772811445923e-06,1.7114223721427176e-12
0.06176952963518782,0.04729723356218793,3.76,0.0,0.35323156439946113,0.6259328985656898,0.36925986150323886,5.689313128539563e-07,0.019214119078587538,1.205851917831807e-08,2.0699700042503034e-05,4.9217864838754285e-11,4.227698842685713e-15,1.3415108977699387e-08,1.497979661765428e-08,0.006438287333305412,1.1113003382013156e-10,3.521629977743234e-05,6.622571397462654e-05,0.0018326526954423055,4.7678248279146184e-08,0.36332181062467933,1.1750015674540268e-05,0.005492201967669287,0.0007753132184253686,5.813864144698659e-11,0.0024002330139051517,1.4275785857455402e-06,1.3090339172854155e-05,0.0014760080444652874,8.52648065642045e-07,5.254689852529301e-08,9.741856963120488e-12,1.42444400458095e-05,6.171287485015915e-12,2.8399132827798617e-09,3.0923040183202336e-07,0.0004026928394242315,1.1005076628386799e-11,1.157992003862677e-08,2.0718023617544402e-16,5.307261662369096e-10,1.0574390128738374e-10,1.3295529176845614e-09,1.1926610786237787e-07,7.305632213353362e-06,2.0324412851252547e-08,8.7592317820209e-11,1.3582803692313367e-15,1.573810442583113e-09,8.625572900981149e-11,8.825058896267706e-06,5.6927834987180544e-11,4.957077465552804e-07,1.5148202904998674e-06,1.7501374168139474e-12
0.06248175167197748,0.047298171929611145,3.76,0.0,0.35061099453052125,0.6233747595719288,0.37175837734020006,5.674194135330919e-07,0.019414981532926905,1.2016308880803463e-08,2.057971784798762e-05,4.884416605588861e-11,4.1955989853146805e-15,1.3337413463341132e-08,1.4905534293547382e-08,0.006501005772366544,1.1113509720078707e-10,3.5044221665550944e-05,6.557145531452775e-05,0.0018285755383524735,4.764048144146117e-08,0.36578720854965263,1.1752516521278858e-05,0.005500165126842087,0.0007845758562354738,5.757171700723927e-11,0.002428892147854213,1.434434907555626e-06,1.3194554844638539e-05,0.0014880632797668366,8.532247786054657e-07,5.274683068298931e-08,9.778922889976979e-12,1.418622412901274e-05,6.201239454642087e-12,2.8554136231684866e-09,3.124930561213902e-07,0.0004101511830926784,1.107839189617908e-11,1.1654041582606989e-08,2.0870274110511395e-16,5.400893389365724e-10,1.0757893562761254e-10,1.327373201273392e-09,1.2148528924341278e-07,7.473935827116766e-06,2.0470156293700562e-08,8.937776792003597e-11,1.3490778886001508e-15,1.5950004982996359e-09,8.668135709404442e-11,8.726762318777452e-06,5.806508929273122e-11,5.035562673936251e-07,1.5324854047069527e-06,1.7850543438743986e-12
