Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239)
8.779236161644973e-16,0.09529450763765954,3.76,0.0,0.8430413002627364,0.9999999986788008,3.187280082265194e-34,7.914492894644472e-26,1.7011271501895708e-14,1.701127144320598e-14,1.038557763620534e-15,8.501783598878032e-28,1.1202703604898613e-26,5.849040337807299e-23,5.848904102326156e-23,2.4967716814159923e-31,3.1816097354422395e-22,1.038557765357392e-15,1.6531573120746508e-24,3.632159860998091e-18,1.5118938090721847e-24,7.915712325156446e-26,1.885156778273108e-25,2.004290474898381e-33,1.8078664595775613e-31,6.0507934910954434e-27,1.7133436534433976e-36,1.9414279976925996e-38,3.632159860972452e-18,7.822268433523105e-35,5.960778088984302e-47,2.32529350112482e-31,3.9410838930527736e-30,1.321198201399368e-09,6.6114643323048e-51,3.287835938029144e-40,1.0446437216292167e-39,1.7384526994905001e-31,3.18161088033462e-22,3.66023000597394e-49,1.4710900925203656e-54,5.140952924201803e-47,6.366275634937384e-49,5.92617545441713e-42,4.607112635202893e-49,3.2414439362874765e-54,2.4485572828394674e-38,1.3211293957666285e-46,2.6667640944506207e-32,2.481733605128087e-55,7.677318768507001e-39
1.3168855172748993e-15,0.09529450763765968,3.76,0.0,0.8430413002627274,0.999999998018206,1.0064451611090468e-33,1.7244072897898137e-25,2.5516909055423035e-14,2.5516908927550073e-14,1.5578367538050947e-15,1.852392070402768e-27,2.4408371530597682e-26,1.2743791636769607e-22,1.2743570974213205e-22,7.884036374104094e-31,4.772414160881898e-22,1.5578367575901162e-15,3.60189313149627e-24,5.448240176374976e-18,2.3999205519628274e-24,1.7246725564664705e-25,4.1073727362104664e-25,4.366956040272431e-33,3.938972873862415e-31,1.3183443728887556e-26,5.4102118376304565e-36,4.2319643104700907e-38,5.44824017631895e-18,1.704320270317008e-34,1.8829789864709673e-46,5.066591452346523e-31,8.586793475729652e-30,1.981792501589074e-09,2.0879541143973665e-50,1.0936902068128081e-39,3.474980525486774e-39,3.7877344687134762e-31,4.772416652924883e-22,1.808985761188679e-48,4.6496349397863453e-54,1.6233546893331963e-46,2.0102738966415925e-48,1.871303781523736e-41,1.4547907853377357e-48,1.6255141367627966e-53,7.938964117200808e-38,4.171719923947995e-46,5.810314835727859e-32,1.1495424186664766e-54,2.424260389869248e-38
1.7558474183853015e-15,0.09529450763765983,3.76,0.0,0.8430413002627184,0.9999999973576147,2.2891971476058004e-33,3.027479883948795e-25,3.402254660895029e-14,3.402254638444839e-14,2.0771157428355192e-15,3.2522217831329814e-27,4.2852825398646044e-26,2.2373740073147686e-22,2.2373423746473203e-22,1.7932532003628205e-30,6.363218051170559e-22,2.0771157494814546e-15,6.323712669888618e-24,7.264320491752153e-18,3.378940523374842e-24,3.0279448960004853e-25,7.211164834613125e-25,7.666931003174915e-33,6.915511329940491e-31,2.3145687125386644e-26,1.2305726718516527e-35,7.433194391064803e-38,7.264320491653518e-18,2.992225095552576e-34,4.28437053049824e-46,8.895649375803029e-31,1.5075477650686814e-29,2.6423833981519482e-09,4.749632721573123e-50,2.5443513826137595e-39,8.084164410453407e-39,6.649987637129448e-31,6.363222422268428e-22,5.392858348317449e-48,1.058435898894329e-53,3.69238023976258e-46,4.5724423008302376e-48,4.256349589020696e-41,3.308988003398375e-48,4.876798556627258e-53,1.8245830542544117e-37,9.488731055342847e-46,1.0200923021388192e-31,3.333738966924292e-54,5.51406875465953e-38
2.633771220606106e-15,0.09529450763766013,3.76,0.0,0.8430413002627003,0.999999996036442,7.643160509164044e-33,6.749085529166323e-25,5.1033821716004594e-14,5.1033821215528365e-14,3.11567371741802e-15,7.250309208348577e-27,9.553037204177687e-26,4.987703049494631e-22,4.987648896878286e-22,5.98730240045611e-30,9.544824226695136e-22,3.1156737322352655e-15,1.4097287389563598e-23,1.089648112250792e-17,5.611217881085728e-24,6.750118729757799e-25,1.6075661410055106e-24,1.709180983589329e-32,1.5416568799275072e-30,5.159805021620535e-26,4.108628237902901e-35,1.6586386803126326e-37,1.0896481122286697e-17,6.670546862249478e-34,1.431631380695463e-45,1.98328773999756e-30,3.3607158648645706e-29,3.9635549334475795e-09,1.5861872359868347e-49,8.663489699701429e-39,2.752649477810769e-38,1.4824644107126737e-30,9.544833951170563e-22,2.8199049679981583e-47,3.540418308438799e-53,1.232809590101943e-45,1.5266441753105333e-47,1.4211073016478387e-40,1.104812385675736e-47,2.5230651562782346e-52,6.1319224412924935e-37,3.168091473718894e-45,2.2740479640649024e-31,1.6941150425460625e-53,1.841032914388769e-37
4.389618825047714e-15,0.09529450763766069,3.76,0.0,0.8430413002626642,0.9999999933941379,3.5940076441690743e-32,1.865528468741144e-24,8.505637193011234e-14,8.505637054673742e-14,5.1927896526661445e-15,2.0041964616465015e-26,2.640553188557747e-25,1.3786558517498472e-21,1.3786445769915469e-21,2.815378280971864e-29,1.5908030206291658e-21,5.192789693626433e-15,3.8966553401148587e-23,1.816080238402847e-17,1.1173002634727583e-23,1.8658120519871993e-24,4.4435011496586636e-24,4.724446177822616e-32,4.261320244695102e-30,1.4262290693727654e-25,1.9319790479117365e-34,4.5937642993767025e-37,1.8160802383409192e-17,1.8438505407491914e-33,6.74390582055981e-45,5.483228613293008e-30,9.28928995746242e-29,6.60585696285194e-09,7.462398617914738e-49,4.120508571243952e-38,1.3092086787690764e-37,4.09770552155159e-30,1.5908056969825452e-21,2.374542465010621e-46,1.6711723993533168e-52,5.796977058843747e-45,7.178660481923972e-47,6.682399491501063e-40,5.195195885655659e-47,2.061968572121393e-51,2.885944919671739e-36,1.4897152611991043e-44,6.285634909752748e-31,1.4019652919807667e-52,8.65698500807223e-37
7.901314033930932e-15,0.09529450763766184,3.76,0.0,0.843041300262592,0.9999999881096938,2.1492281204332335e-31,6.032450933592335e-24,1.531014723583245e-13,1.5310146788499618e-13,9.34702146748042e-15,6.481678018158503e-26,8.538461579868472e-25,4.4580605168883436e-21,4.458032097131698e-21,1.683601582651517e-28,2.86344170803243e-21,9.347021599939004e-15,1.2600357395286123e-22,3.268944490713302e-17,2.668667965093284e-23,6.0333545749659614e-24,1.4368657024578882e-23,1.527759221403275e-31,1.3779550725466137e-29,4.611893092030937e-25,1.1553271739628766e-33,1.4914792163805471e-36,3.2689444905078576e-17,5.962558266801015e-33,4.0477664199084603e-44,1.77386771584726e-29,3.0037349468941226e-28,1.1890296817523141e-08,4.467040794623578e-48,2.4757796282626435e-37,7.86629181232521e-37,1.3250481872341945e-29,2.8634502850498943e-21,2.719634227967148e-45,1.0070287182048435e-51,3.466603589912495e-44,4.292853194452436e-46,3.9960876845242376e-39,3.1068495842978895e-46,2.2848611568386776e-50,1.722255104725697e-35,8.908525329513928e-44,2.0324776811697113e-30,1.5943098249645795e-51,5.176882348021458e-36
1.4924704451697365e-14,0.09529450763766417,3.76,0.0,0.8430413002624476,0.9999999775414626,1.4774301594035768e-30,2.150929422167895e-23,2.8919167321473533e-13,2.8919165726472216e-13,1.7655484874378652e-14,2.311699671714767e-25,3.044369947165883e-24,1.5895557066547005e-20,1.5895472632039887e-20,1.1573423683378484e-27,5.408709373587291e-21,1.7655485346687e-14,4.492758854615235e-22,6.17467299538143e-17,7.527503334746835e-23,2.1512419956828865e-23,5.123260608321227e-23,5.4476806860178485e-31,4.9132100720661207e-29,1.6444005504893008e-24,7.941956953007828e-33,5.3612883038719344e-36,6.174672994611484e-17,2.1261565450768254e-32,2.803176741957917e-43,6.330575195313725e-29,1.070947173932126e-27,2.245851972907587e-08,3.0769222779902524e-47,1.704584904262947e-36,5.41597607064492e-36,4.724567238741289e-29,5.408739398530924e-21,3.671756429928698e-44,7.027566579374804e-51,2.3830149803754935e-43,2.9509963476132566e-45,2.7469929521540223e-38,2.1358665568965743e-45,3.012199862473455e-49,1.181236512966363e-34,6.1239031186743096e-43,7.246482821325018e-30,2.147461610495095e-50,3.5586798602728616e-35
2.897148528723023e-14,0.0952945076376688,3.76,0.0,0.8430413002621587,0.9999999564076272,1.0940815246164907e-29,8.103592807756434e-23,5.613720749275031e-13,5.613720148366599e-13,3.427241079727138e-14,8.71378083931082e-25,1.1468844338063206e-23,5.98856439705892e-20,5.988536044529264e-20,8.570392800262211e-27,1.0499208468105349e-20,3.427241257670068e-14,1.6926232891651186e-21,1.198613000508124e-16,2.426973737848055e-22,8.104697649526508e-23,1.9301617286195032e-22,2.0526359665357902e-30,1.8510263357135561e-28,6.195139343655822e-24,5.881206531665309e-32,2.0525383435644616e-35,1.198613000189772e-16,8.011379354104268e-32,2.106470880754881e-42,2.3893237465092147e-28,4.034293609036307e-27,4.3592338620420796e-08,2.287682016129978e-46,1.2628678277182783e-35,4.0125093771027584e-35,1.7799568380679818e-28,1.0499317374895523e-20,5.393067293049483e-43,5.3593913660782015e-50,1.7646792288023152e-42,2.1852833841168505e-44,2.034213060547779e-37,1.5818875079200802e-44,4.3621261312255234e-48,8.73360101841398e-34,4.534893757830002e-42,2.7297116355809e-29,3.152018520370473e-49,2.6352631037212182e-34
4.30182661227631e-14,0.09529450763767341,3.76,0.0,0.8430413002618699,0.9999999352772938,3.398996471303874e-29,1.786604991685905e-22,8.335524766401989e-13,8.335523441585474e-13,5.0889335532333195e-14,1.9219577106676176e-24,2.528402770101392e-23,1.3202921756752274e-19,1.3202861865960442e-19,2.6625584426099865e-26,1.5589662642820106e-20,5.088933945544414e-14,3.7317084679414714e-21,1.7797587015493843e-16,5.037812880344242e-22,1.7868352146107114e-22,4.255407324091688e-22,4.525885172402749e-30,4.080938448145932e-28,1.3658259573504877e-23,1.8271107443973903e-31,4.585243404538014e-35,1.7797587007955942e-16,1.766479861866785e-31,6.608647246157178e-42,5.275634485747025e-28,8.893549587982245e-27,6.472265532720072e-08,7.129321218030214e-46,3.923689892213227e-35,1.246673926716432e-34,3.924253568821902e-28,1.5589895017157655e-20,2.2380345792501732e-42,1.7028340543661875e-49,5.48231874662988e-42,6.789008296420505e-44,6.319676864933224e-37,4.914995203696962e-44,1.8746676864835156e-47,2.7118428542670587e-33,1.4088523874839177e-41,6.017500210046341e-29,1.3080409228901155e-48,8.186906309439981e-34
7.111182779382884e-14,0.09529450763768268,3.76,0.0,0.8430413002612921,0.9999998930271308,1.535560984395367e-28,4.882084639965049e-22,1.3779132800653748e-12,1.377912918051991e-12,8.412318143927369e-14,5.257016063398022e-24,6.908253613463851e-23,3.607769816663426e-19,3.6077540153237664e-19,1.202842137804748e-25,2.5770461856583882e-20,8.412319215941934e-14,1.0197096090239464e-20,2.942050104017835e-16,1.3069391563951395e-21,4.882631595180075e-22,1.162813411110835e-21,1.2370058695698293e-29,1.1151388914970055e-27,3.7321334304302897e-23,8.25418892124506e-31,1.2898493738712966e-34,2.9420501016388325e-16,4.828352327946928e-31,3.062297727011248e-41,1.4464624581871916e-27,2.4297101750414936e-26,1.0697278514486807e-07,3.245552492320468e-45,1.7726663399884725e-34,5.63229387946428e-34,1.0723246853363184e-27,2.5771049299582564e-20,1.6807229636527703e-41,8.114686348050332e-49,2.476703359487229e-41,3.0670172664067692e-43,2.854988675282803e-36,2.2210262923412264e-43,1.4262082251828374e-46,1.2244476518205455e-32,6.364654792770828e-41,1.6439053890120354e-28,9.822791125453382e-48,3.698473381715258e-33
9.920538946489458e-14,0.09529450763769196,3.76,0.0,0.8430413002607143,0.9999998507909694,4.050210058733937e-28,9.501597764622579e-22,1.9222740834902634e-12,1.9222733789450154e-12,1.173570225956333e-13,1.0240158702126992e-23,1.3443439298447068e-22,7.021388560539477e-19,7.021358257688276e-19,3.1725884187798944e-25,3.5951142142991957e-20,1.1735704345902498e-13,1.9845438265566428e-20,4.1043415071794215e-16,2.484755236610748e-21,9.502518512374728e-22,2.2630507677223677e-21,2.4079380643710613e-29,2.1702674044872465e-27,7.263317816616112e-23,2.1771058437799055e-30,2.574862331945415e-34,4.1043415019908615e-16,9.399230599638388e-31,8.235529072243094e-41,2.8235972656358447e-27,4.727790535234369e-26,1.4920891326203078e-07,8.614812768643733e-45,4.675611623118776e-34,1.4855826586660993e-33,2.0869444058736166e-27,3.5952202246093315e-20,5.81560646462458e-41,2.2330579313774193e-48,6.532497792940244e-41,8.089499247875761e-43,7.5302521031595e-36,5.859488319147832e-43,5.035467989686115e-46,3.228855749416314e-32,1.6787261566765706e-40,3.1986286321014695e-28,3.3990258391022588e-47,9.754887591254911e-33
1.272989511359603e-13,0.09529450763770121,3.76,0.0,0.8430413002601366,0.9999998085688053,8.372763233933409e-28,1.5645215499304596e-21,2.466634886914864e-12,2.466633726837629e-12,1.505908590018863e-13,1.6875541534747818e-23,2.21333591464887e-22,1.1561147973789608e-18,1.1561098456494038e-18,6.558429990139746e-25,4.613174179767363e-20,1.5059089335471112e-13,3.2676733031814824e-20,5.266632911291347e-16,4.037236553454485e-21,1.5646500918094125e-21,3.72625277586482e-21,3.965612996013695e-29,3.573479405827434e-27,1.1959329908462817e-22,4.500551462124113e-30,4.343297217197e-34,5.266632901851684e-16,1.5480201514804095e-30,1.7335916804214521e-40,4.662884564803473e-27,7.783192695047789e-26,1.9143104413170776e-07,1.7918927606798466e-44,9.665566560037275e-34,3.07104220641473e-33,3.436285183547161e-27,4.613335385700414e-20,1.473771189246061e-40,4.804236146433384e-48,1.3504098377021e-40,1.6722765366247936e-42,1.5566669061746984e-35,1.2115594928900704e-42,1.2992023616167997e-45,6.67388182090253e-32,3.470291191587843e-40,5.265590135098196e-28,8.614148262786014e-47,2.0165238288162462e-32
1.5539251280702605e-13,0.09529450763771047,3.76,0.0,0.8430413002595588,0.9999997663606339,1.5005641312293508e-27,2.331301072969908e-21,3.0109956903391774e-12,3.010993961729858e-12,1.8382469065852056e-13,2.5167433719143287e-23,3.297739578115477e-22,1.7227047456120214e-18,1.722697398711347e-18,1.1753861736876975e-24,5.631230017146938e-20,1.838247418469403e-13,4.869097793522551e-20,6.428924316617909e-16,5.96439027390279e-21,2.3314583691079726e-21,5.552419358530966e-21,5.910264790082157e-29,5.324774870423126e-27,1.7820118983465243e-22,8.06578160748526e-30,6.625707906558888e-34,6.428924301221297e-16,2.3072381675840947e-30,3.162142132247578e-40,6.968346963098689e-27,1.1595502292372966e-25,2.336391823302621e-07,3.2312040420817464e-44,1.732245533475443e-33,5.5038678273610384e-33,5.120347655719552e-27,5.63145041326381e-20,3.1231600457285616e-40,8.948117639767222e-48,2.4201732224785387e-40,2.997016202135891e-42,2.7898214404625367e-35,2.1718239704641316e-42,2.7928451483585706e-45,1.195973893194499e-31,6.219371767350622e-40,7.8444513290877e-28,1.825559932009839e-46,3.613924169488156e-32
2.1157963614915753e-13,0.095294507637729,3.76,0.0,0.8430413002584034,0.999999681986252,3.706090547006728e-27,4.322140296074116e-21,4.099717297186941e-12,4.099714092513276e-12,2.5029233972473747e-13,4.6736530573511474e-23,6.112553627975854e-22,3.193726417558055e-18,3.1937128501344143e-18,2.902899481478227e-24,7.667343862658199e-20,2.502924346227382e-13,9.026830842187362e-20,8.753507131892546e-16,1.0942741358366233e-20,4.3223068069844736e-21,1.0293645887815592e-20,1.0961364893677929e-28,9.871616025506652e-27,3.3035840236889172e-22,1.9920395189146833e-29,1.2845472431000442e-33,8.75350709848691e-16,4.279449963795145e-30,8.080505530956262e-40,1.2992664608854835e-26,2.148931215126375e-25,3.1801349763654897e-07,8.078712540891722e-44,4.2782117302184994e-33,1.359317696894e-32,9.492639972073697e-27,7.66768006792707e-20,1.007606754761803e-39,2.37799411050418e-47,5.977205733466819e-40,7.401864279478806e-42,6.890137297896952e-35,5.366307210013116e-42,9.206567485992702e-45,2.953429509971382e-31,1.5360231375052665e-39,1.4536621527757656e-27,5.890123504331818e-46,8.925252327341242e-32
2.67766759491289e-13,0.09529450763774751,3.76,0.0,0.843041300257248,0.9999995976677875,7.423642562864186e-27,6.92273569682196e-21,5.188438904033555e-12,5.188433771295518e-12,3.1675996979818716e-13,7.498158690712928e-23,9.788292298691243e-22,5.115203342102906e-18,5.115181630779118e-18,5.8146455961559744e-24,9.703487235090834e-20,3.1676012179011763e-13,1.4457740869488572e-19,1.1078089955118048e-15,1.741986567047396e-20,6.92280100121671e-21,1.6486729579963678e-20,1.7563111513584944e-28,1.5810790518099593e-26,5.291007525608058e-22,3.990150446368156e-29,2.1478626340168885e-33,1.1078089893787702e-15,6.857451811988126e-30,1.6713606891710705e-39,2.0928699264012757e-26,3.4405908134838044e-25,4.0233189577890436e-07,1.6375443987356367e-43,8.569474204983855e-33,2.722782930228999e-32,1.5203826307391203e-26,9.703909188857671e-20,2.4788696425673395e-39,5.09327339803439e-47,1.1972636030900645e-39,1.482630611076608e-41,1.3801273913568312e-34,1.0753806950471003e-41,2.297696504722929e-44,5.915474645719334e-31,3.0767260875576376e-39,2.3272433750974243e-27,1.4491358404196527e-45,1.7877305774182237e-31
3.2395388283342046e-13,0.09529450763776603,3.76,0.0,0.8430413002560926,0.9999995134052014,1.3076412993401516e-26,1.0133148577243705e-20,6.277160510879017e-12,6.277152998076856e-12,3.832275808829755e-13,1.09938514256269e-22,1.4324436138159203e-21,7.487134955669429e-18,7.487103156576443e-18,1.024200547035732e-23,1.173969327070089e-19,3.8322780335296966e-13,2.116182564515437e-19,1.3402672788520181e-15,2.5395823373657485e-20,1.0132944981255739e-20,2.4131669599412764e-20,2.5717476135787586e-28,2.3142297961435198e-26,7.744239635436653e-22,7.028313001430563e-29,3.278247842482677e-33,1.3402672687123677e-15,1.004218398536332e-29,3.037395577258138e-39,3.081025449394999e-26,5.034180777510368e-25,4.865944152551003e-07,2.918481419567908e-43,1.5094415127553028e-32,4.795957001156931e-32,2.2253911856292248e-26,1.1740137776327753e-19,5.181419690965716e-39,9.55289732904976e-47,2.1088799583680712e-39,2.6115317656014556e-41,2.4309777157971175e-34,1.895044245056067e-41,4.846549081938505e-44,1.0419147944850954e-30,5.4193900746516584e-39,3.4049043846063526e-27,3.0291358824362075e-45,3.1488653532173184e-31
4.363281295176834e-13,0.09529450763780306,3.76,0.0,0.8430413002537818,0.9999993450475161,3.183455574057197e-26,1.83836652550728e-20,8.45460372456649e-12,8.4545900956379e-12,5.16162746102524e-13,2.0012753117732316e-22,2.5975920708831804e-21,1.3582360026770183e-17,1.3582302140803453e-17,2.493292987231497e-23,1.5812422247419071e-19,5.161631496802098e-13,3.838951067916608e-19,1.8051838494514533e-15,4.584447294102056e-20,1.8382197933127153e-20,4.377711527162843e-20,4.669173010274329e-28,4.1982310118749157e-26,1.4047963271759575e-21,1.7109588363344032e-28,6.440343510874157e-33,1.8051838267901202e-15,1.823549778532992e-29,7.900283855384585e-39,5.654113207930073e-26,9.125800091138694e-25,6.549519677856012e-07,7.286803567243952e-43,3.6745569397945365e-32,1.1675199287601315e-31,4.037080071476951e-26,1.5812593351945272e-19,1.7028673080602697e-38,2.636007780598133e-46,5.1338230485032464e-39,6.35747924217358e-41,5.917924232974414e-34,4.617804539939149e-41,1.6067788386117848e-43,2.536275598732443e-30,1.3192841096426375e-38,6.171362374679391e-27,9.955578669627069e-45,7.665151600841636e-31
5.487023762019464e-13,0.0952945076378401,3.76,0.0,0.843041300251471,0.9999991769128982,6.325906545264746e-26,2.9074165077098704e-20,1.0632046938249365e-11,1.0632025385198521e-11,6.49097835415133e-13,3.1758128663098747e-22,4.106299031808106e-21,2.14793972327735e-17,2.1479305246024132e-17,4.9542260338967476e-23,1.9885787405087915e-19,6.490984736345427e-13,6.07098685791141e-19,2.2701004267114454e-15,7.228915592339304e-20,2.907009681969852e-20,6.922997632646028e-20,7.3899396102895605e-28,6.639164944099468e-26,2.221442372769544e-21,3.3997126776372827e-28,1.0970123311288558e-32,2.2701003840819527e-15,2.8866673924268634e-29,1.6686391289346505e-38,9.044633002006993e-26,1.4421099949608337e-24,8.230864528723244e-07,1.4831910796373213e-42,7.301425876076912e-32,2.3198896480156695e-31,6.384334667792112e-26,1.9885046796887427e-19,4.2458424798496817e-38,5.8390694604085925e-46,1.0201031960600479e-38,1.263248401686911e-40,1.1759043957428436e-33,9.184476420129454e-41,4.019880974000549e-43,5.039466126009724e-30,2.621443174378096e-38,9.750841192436851e-27,2.4823159908033733e-44,1.5230072441686105e-30
