Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64)
1.6458418394213422e-06,0.6112451299684609,3.76,0.0,0.8975622781374658,0.9992489727112863,4.7415815581761475e-05,2.2537224953976722e-05,0.0005361819638016344,0.00010173802744229007,0.00041911248388273246,8.019698029628063e-10,4.903395288343036e-12,4.332134314902492e-05,1.461853360831396e-05,0.00021012480841943075,1.2691338205348296e-06,9.649678542479344e-06,1.2350119094550294e-06,0.00014531192737357978,1.6587431545376445e-05,1.0884954188950996e-05,7.238920979824946e-07,8.654043284767474e-08,1.873941850775391e-07,4.748857011835513e-09,1.0667541747087595e-08,7.927465956686816e-11,1.301486896253199e-06,2.7578706057738246e-08,6.614869131157256e-14,1.4114045498905542e-10,8.746674364250241e-13,0.00046631593987992895,6.990431034803018e-16,2.9516143260699527e-12,1.3012711013224087e-10,2.912211283356904e-09,2.527433418590613e-07,1.6936996649598408e-14,9.613113641044397e-19,1.481308036711882e-13
1.671729746279326e-06,0.6112462120184515,3.76,0.0,0.8975456938332674,0.9992424081563075,4.925715067851779e-05,2.2913001619255825e-05,0.0005461941275559966,0.000101966758923144,0.0004299529756137983,8.07921744261845e-10,4.917315722461936e-12,4.351737750022659e-05,1.4656650054154446e-05,0.0002149793902688981,1.2724917489690633e-06,9.810490601420479e-06,1.2679248713725891e-06,0.00014909086438211008,1.6812583868131944e-05,1.1370938774075476e-05,7.572813973323202e-07,9.2805815748292e-08,1.9658574672628071e-07,4.871788065551701e-09,1.127678864058229e-08,8.451826860199668e-11,1.33301657644231e-06,2.957560967721923e-08,7.053248512447504e-14,1.4502325125511408e-10,8.981392928551978e-13,0.00046631287659159866,7.509645724297263e-16,3.0818484345596655e-12,1.3652363022014711e-10,3.0539096406091316e-09,2.6454435699544507e-07,1.7771880865106444e-14,1.0444275191187713e-18,1.5648378385660996e-13
1.6976176531373098e-06,0.6112472955506547,3.76,0.0,0.8975290392896335,0.9992358158748279,5.112877908517868e-05,2.3283413468841664e-05,0.000556219901092219,0.00010218432373893271,0.0004408484599348579,8.136605319558293e-10,4.930608938444241e-12,4.370533245345153e-05,1.4692867406130463e-05,0.00021984654897583964,1.275682578146913e-06,9.97135786238905e-06,1.3010156907637906e-06,0.00015288625281084198,1.7032832154137728e-05,1.1869390895164557e-05,7.918078211274817e-07,9.939595073988052e-08,2.0603216871667026e-07,4.9953419365818955e-09,1.191383559956836e-08,9.002942596408438e-11,1.365045502133158e-06,3.167605811634757e-08,7.514035239294675e-14,1.4896948658682814e-10,9.21992390663791e-13,0.00046630980036021336,8.056579595397468e-16,3.215793551094432e-12,1.4310611027848302e-10,3.1995653252667315e-09,2.7665079855300623e-07,1.8631102457058542e-14,1.1327581680753756e-18,1.6510565681436137e-13
1.7235055599952936e-06,0.6112483805002277,3.76,0.0,0.8975123164981121,0.9992291965208228,5.303026983609201e-05,2.364849591561798e-05,0.0005662586852584479,0.00010239124470188399,0.00045179683980035,8.191923743905361e-10,4.9433016520029555e-12,4.388556823539596e-05,1.4727274648182004e-05,0.00022472567151342665,1.2787141384413564e-06,1.0132275038010815e-05,1.3342776098779582e-06,0.00015669740544787823,1.724825401514477e-05,1.2380372894783589e-05,8.274896602704828e-07,1.0632070871832105e-07,2.15734339147065e-07,5.11949475227433e-09,1.2579614724685912e-08,9.581790879034992e-11,1.3975781453158694e-06,3.3883202480423354e-08,7.998049690383247e-14,1.529800209102393e-10,9.462315804230137e-13,0.00046630671149114984,8.632108014198455e-16,3.3535095129933095e-12,1.49876119849058e-10,3.3491973299474607e-09,2.890631385771051e-07,1.9514866833404534e-14,1.2264989950434834e-18,1.7399763809712584e-13
1.7493934668532774e-06,0.6112494668053386,3.76,0.0,0.8974955273831935,0.9992225507175849,5.496119509617932e-05,2.4008291789816614e-05,0.0005763099096948459,0.00010258802015369745,0.0004627960878226938,8.245233923303362e-10,4.955419470974062e-12,4.405843019967963e-05,1.4759956597029281e-05,0.00022961617355917024,1.2815938935267542e-06,1.029323706206618e-05,1.36770409354783e-06,0.00016052366576836902,1.7458930695651516e-05,1.2903944727727329e-05,8.643448297278071e-07,1.1359001714556711e-07,2.2569307610149373e-07,5.244223432858628e-09,1.3275072783611405e-08,1.0189369122626396e-10,1.430618844532063e-06,3.620021220358397e-08,8.506128824509799e-14,1.5705570251370882e-10,9.708616369341773e-13,0.0004663036102754584,9.237112021352474e-16,3.49505672950928e-12,1.5683521581480507e-10,3.5028236959405413e-09,3.0178176376226293e-07,2.0423377690553082e-14,1.3258472858338167e-18,1.831608569011721e-13
1.7752813737112612e-06,0.6112505544070237,3.76,0.0,0.8974786738042017,0.9992158790591437,5.692113073411665e-05,2.4362850664175153e-05,0.0005863730314729057,0.00010277512511137996,0.00047384424430358204,8.296596121253387e-10,4.9669869395101316e-12,4.422424930912712e-05,1.479099409738884e-05,0.00023451749815113366,1.2843289575548697e-06,1.0454239080146155e-05,1.4012888230395e-06,0.00016436440666121982,1.766494657825217e-05,1.3440164040256397e-05,9.023908723948857e-07,1.2121385655707697e-07,2.3590913087305623e-07,5.369505669049118e-09,1.400117091007961e-08,1.0826694271378144e-10,1.4641718091943498e-06,3.863027394216251e-08,9.039126036712172e-14,1.6119736750462286e-10,9.958872571474138e-13,0.00046630049699052464,9.872478005016777e-16,3.640496172312148e-12,1.6398494445378712e-10,3.6604615569626336e-09,3.148069794487482e-07,2.1356837284588815e-14,1.4310018400689275e-18,1.9259636238861143e-13
1.801169280569245e-06,0.6112516432490523,3.76,0.0,0.8974617575571585,0.9992091821116249,5.8909656842493416e-05,2.4712228216154555e-05,0.0005964475337994353,0.00010295301235937172,0.0004849394152948437,8.346069597871818e-10,4.978027580616188e-12,4.438334261820958e-05,1.4820464208036304e-05,0.0002394291144070806,1.2869261115258424e-06,1.0615276440624866e-05,1.435025689983022e-06,0.000168219029197795,1.7866388723986442e-05,1.3989086247135735e-05,9.416449638031754e-07,1.2920225719582528e-07,2.4638319107387916e-07,5.495319899983142e-09,1.4758884306236883e-08,1.1494802619413475e-10,1.4982411238764789e-06,4.117659050828659e-08,9.597911007069342e-14,1.6540583934221308e-10,1.0213130584523385e-12,0.000466297371900704,1.0539097385767092e-15,3.789889366206206e-12,1.7132684340286905e-10,3.822127181419381e-09,3.2813901347797163e-07,2.2315446690602987e-14,1.542162889856323e-18,2.0230512971000295e-13
1.8270571874272289e-06,0.6112527332777978,3.76,0.0,0.8974447803766189,0.9992024604145439,6.0926358207894925e-05,2.5056485626104412e-05,0.0006065329247821411,0.00010312211349048602,0.0004960797706905479,8.393712558991969e-10,4.98856393708342e-12,4.45360137532372e-05,1.4848440379145977e-05,0.0002443505163036078,1.2893918188919122e-06,1.077634468594707e-05,1.4689087903901207e-06,0.00017208696144252431,1.806334644593209e-05,1.4550764606503908e-05,9.82123917580021e-07,1.3756529577110188e-07,2.5711588363250895e-07,5.62164529151348e-09,1.554920194897872e-08,1.2194749623633848e-10,1.532830752564321e-06,4.384237984314696e-08,1.0183369543117354e-13,1.6968192844135987e-10,1.047143577313017e-12,0.0004662942352579266,1.1237866313348681e-15,3.943298380090267e-12,1.7886244353250534e-10,3.987836013183888e-09,3.4177801990811503e-07,2.329940605032437e-14,1.659532024952022e-18,2.1228806572837962e-13
1.8529450942852127e-06,0.6112538244421154,3.76,0.0,0.8974277439374714,0.9991957144820474,6.297082473376192e-05,2.5395689010211668e-05,0.0006166287362538799,0.00010328283989806583,0.0005072635423517854,8.439582112918933e-10,4.998617610874933e-12,4.46825533882637e-05,1.4874992621317161e-05,0.0002492812215124503,1.2917322404299225e-06,1.0937439544227915e-05,1.5029324187646038e-06,0.00017596765730512425,1.8255910914319652e-05,1.512525029260425e-05,1.023844191576693e-06,1.463130923400749e-07,2.6810777767998563e-07,5.7484617148714356e-09,1.6373126300853835e-08,1.2927609710205003e-10,1.5679445428588798e-06,4.6630874029293465e-08,1.079640341678433e-13,1.740264318424784e-10,1.0733832682218733e-12,0.00046629108730227654,1.196968537510802e-15,4.100785818161861e-12,1.8659327073426405e-10,4.1576027109081795e-09,3.557240825918204e-07,2.4308914808260714e-14,1.783312124271419e-18,2.225460144475021e-13
1.9047209080011803e-06,0.6112560099846157,3.76,0.0,0.8973934996950795,0.9991821518474487,6.714144058558413e-05,2.6059219759989634e-05,0.0006368498600937822,0.00010358071863351848,0.0005297545608287509,8.526223750260468e-10,5.017358836295727e-12,4.495833888512877e-05,1.492408910289611e-05,0.0002591687245610126,1.2960604384213498e-06,1.1259692893020083e-05,1.5713793955075589e-06,0.00018376527825587273,1.8628231968007125e-05,1.6312838338805886e-05,1.111072795163283e-06,1.6500363887517945e-07,2.908711740269959e-07,6.003490544606295e-09,1.8125870726824577e-08,1.4496460472859723e-10,1.6397594414145768e-06,5.2588970434547575e-08,1.2108883067217234e-13,1.8292380143145913e-10,1.1271075707618673e-12,0.00046628475835668487,1.3536096799149207e-15,4.428249007592296e-12,2.0264669492754162e-10,4.509364634541387e-09,3.845373812516784e-07,2.640537611928859e-14,2.050922824592809e-18,2.438900415657171e-13
1.951319140345551e-06,0.6112579803902184,3.76,0.0,0.897362492855175,0.9991698672703182,7.098595484277112e-05,2.6639858855412228e-05,0.000655080260303481,0.00010382391392791249,0.0005501284275472815,8.598685467452444e-10,5.032773920145604e-12,4.518824338568453e-05,1.4964043552496749e-05,0.0002680949029841672,1.2995834334929174e-06,1.154977258986652e-05,1.6334089042350531e-06,0.00019082180125497573,1.8949236344268586e-05,1.7425941802199003e-05,1.193981923367302e-06,1.8324331169942098e-07,3.1224932168157097e-07,6.234507598845004e-09,1.98285985594243e-08,1.6032148808656355e-10,1.7062218442035908e-06,5.8403588858667096e-08,1.3393789838843435e-13,1.9117312478431988e-10,1.1769017999226865e-12,0.00046627902580057684,1.5068014440153005e-15,4.737552793351009e-12,2.1777771737899249e-10,4.8399605523535585e-09,4.115190048859018e-07,2.838156449534735e-14,2.315757553951227e-18,2.6404756484534085e-13
1.997917372689922e-06,0.6112599537810797,3.76,0.0,0.897331317521672,0.9991575111263952,7.49143199731849e-05,2.7205323724202763e-05,0.0006733381134663497,0.00010404554525269782,0.0005706181062528721,8.666236146830426e-10,5.0469219192650065e-12,4.540225918544656e-05,1.5000332317102759e-05,0.00027704469409977126,1.3027839105902116e-06,1.183987973918948e-05,1.6958134627233063e-06,0.00019791225416805372,1.9257473660528533e-05,1.858124886742246e-05,1.2811533816875992e-06,2.0288866441304824e-07,3.34473773602248e-07,6.4668326214963765e-09,2.1656389398872404e-08,1.7692030578192454e-10,1.7744374803114164e-06,6.466658631127513e-08,1.4782776642781015e-13,1.9965587215300466e-10,1.2280872243852007e-12,0.0004662732598388892,1.6721194862485739e-15,5.061067878262601e-12,2.3356494969800085e-10,5.1838998893079195e-09,4.3949393573779673e-07,3.0443625419503145e-14,2.6045719151322705e-18,2.851068953196003e-13
2.0445156050342932e-06,0.6112619299349643,3.76,0.0,0.897299981530379,0.9991450856408645,7.892437007661848e-05,2.7756115345603586e-05,0.0006916214112811639,0.0001042473962911107,0.0005912152914503289,8.729165742551021e-10,5.059899467037568e-12,4.56016730796969e-05,1.5033258888768118e-05,0.0002860160070676816,1.3056885762193476e-06,1.21299951436211e-05,1.7585662348339328e-06,0.0002050342501467534,1.9553500846267492e-05,1.9778991466779898e-05,1.3726712751607803e-06,2.2399991638336828e-07,3.575461003572927e-07,6.700371060232591e-09,2.3615541183021023e-08,1.948303072491482e-10,1.8444251110024435e-06,7.139720705781233e-08,1.6281657063254382e-13,2.0837618508712988e-10,1.2806868177518792e-12,0.00046626746151068554,1.850101641535028e-15,5.3991776544117224e-12,2.5001731616411026e-10,5.541244407628367e-09,4.6846054754309966e-07,3.259272397524616e-14,2.9185888972047522e-18,3.0707129424399617e-13
2.0911138373786643e-06,0.6112639086466919,3.76,0.0,0.8972684922226601,0.9991325928537328,8.301401318119633e-05,2.829275199976485e-05,0.0007099283182185189,0.00010443110323789605,0.0006119121909419465,8.78775125893782e-10,5.071795980546008e-12,4.578767090480171e-05,1.5063101649655538e-05,0.0002950069240617316,1.3083219272237146e-06,1.242010098743097e-05,1.8216420347008275e-06,0.00021218559584778806,1.983787200682335e-05,2.1019384754814502e-05,1.4686166139823586e-06,2.4663753317623965e-07,3.8146745949447235e-07,6.935034206025736e-09,2.571247240960848e-08,2.1412256699615593e-10,1.916202587015123e-06,7.861477771143826e-08,1.7896398230743826e-13,2.1733805655374604e-10,1.3347226957747793e-12,0.0004662616317685612,2.0412884592211675e-15,5.752270512366712e-12,2.671438031971201e-10,5.912050280862982e-09,4.984167173903558e-07,3.483003305026804e-14,3.2590414481077566e-18,3.2994370016589366e-13
2.1377120697230353e-06,0.6112658897284603,3.76,0.0,0.8972368564735533,0.9991200346352714,8.718123337265091e-05,2.8815763389080964e-05,0.0007282571571255708,0.00010459816702052483,0.000632701496579387,8.842256772064471e-10,5.082694184690295e-12,4.5961344856199074e-05,1.5090115953789076e-05,0.00030401568593238043,1.3107064339734341e-06,1.271018072566188e-05,1.8850172338726505e-06,0.00021936427617204137,2.0111134984564512e-05,2.2302628151788554e-05,1.5690674845146436e-06,2.7086218620902647e-07,4.0623863301081394e-07,7.17073886023731e-09,2.7953717758099993e-08,2.3486994467164337e-10,1.9897869148512695e-06,8.633869447551517e-08,1.9633117441855146e-13,2.265453323702628e-10,1.3902161325665005e-12,0.0004662557714858529,2.246222830426344e-15,6.120739707021867e-12,2.84953480039412e-10,6.296368611415306e-09,5.293598723001136e-07,3.715673607324956e-14,3.627172175809838e-18,3.537267873893434e-13
2.1843103020674063e-06,0.6112678730071551,3.76,0.0,0.8972050807186454,0.9991074127001816,9.142409211548233e-05,2.9325685522973227e-05,0.0007466063960503554,0.00010474996449794532,0.0006535763563166012,8.892933549442106e-10,5.092670599465028e-12,4.612370038644629e-05,1.5114536034546265e-05,0.00031304067906855274,1.3128627082247975e-06,1.300021898163322e-05,1.9486696724414657e-06,0.00022656844013338288,2.037382849830777e-05,2.3628906327067603e-05,1.674099222099899e-06,2.9673471565703423e-07,4.3186006185523425e-07,7.407407016509391e-09,3.0345923965062215e-08,2.5714704554082935e-10,2.0651943198180957e-06,9.458841142035956e-08,2.1498078812249654e-13,2.360017135894564e-10,1.4471875810533417e-12,0.0004662498814632501,2.465449646317841e-15,6.504983236338172e-12,3.034555171770281e-10,6.694245908777399e-09,5.612870321554478e-07,3.957402945180873e-14,4.0242331235397814e-18,3.784230174148407e-13
2.2309085344117774e-06,0.6112698583238426,3.76,0.0,0.8971731709797363,0.9990947286206094,9.574072888204047e-05,2.9823056283498697e-05,0.0007649746361635853,0.00010488775873768809,0.0006745303475203375,8.940020249947436e-10,5.101795993457141e-12,4.627566269775156e-05,1.5136576755089573e-05,0.000322080423340493,1.3148096571577327e-06,1.3290201452125816e-05,2.012578574044509e-06,0.0002337963877666781,2.062647978607517e-05,2.4998390126226497e-05,1.7837845834609168e-06,3.2431609634542566e-07,4.5833187767596287e-07,7.644965556958284e-09,3.289584594636622e-08,2.8103018171242303e-10,2.1424403057943407e-06,1.0338342970902054e-07,2.349768999274741e-13,2.457107596664431e-10,1.5056566968287612e-12,0.0004662439624348764,2.6995154853874803e-15,6.905403722076012e-12,3.2265920266392715e-10,7.1057245312460254e-09,5.941948492468169e-07,4.208312473367045e-14,4.451485481203737e-18,4.04034683562101e-13
2.2775067667561484e-06,0.6112718455322453,3.76,0.0,0.8971411328892893,0.9990819838380599,0.00010012936115518587,3.03084116317952e-05,0.0007833606007229013,0.00010501270841641364,0.0006955574515509395,8.983743192898281e-10,5.11013580474067e-12,4.6418082824396e-05,1.515643520943708e-05,0.000331133561070795,1.3165646242695926e-06,1.3580114820006229e-05,2.07672446479517e-06,0.0002410465580431041,2.086960271120903e-05,2.6411237442794615e-05,1.8981939172359056e-06,3.536674065356164e-07,4.856539319199581e-07,7.883345962811273e-09,3.561034316978928e-08,3.065973342322878e-10,2.2215397116627258e-06,1.1274328774317967e-07,2.563849895628531e-13,2.556758923031638e-10,1.565642364884067e-12,0.00046623801507385347,2.9489683283005433e-15,7.32240829240573e-12,3.4257395642783696e-10,7.530843092494953e-09,6.28079644559987e-07,4.4685250502080614e-14,4.910199591560227e-18,4.3056394960936996e-13
2.3241049991005195e-06,0.6112738344978292,3.76,0.0,0.8971089717136995,0.9990691796743267,0.00010458828391627971,3.078228237639627e-05,0.0008017631249626121,0.00010512587644081819,0.0007166520295746172,9.024316678800928e-10,5.117750532054537e-12,4.655174331535399e-05,1.5174292190710625e-05,0.00034019884692001583,1.3181435185835202e-06,1.3869946673655498e-05,2.1410890960444764e-06,0.0002483175177086049,2.1103696260185375e-05,2.7867594038259934e-05,2.0173953309003864e-06,3.848497993625385e-07,5.138258224902631e-07,8.122484039060304e-09,3.849637627180925e-08,3.3392811627785387e-10,2.3025067644320736e-06,1.2268755215172206e-07,2.7927190876180786e-13,2.6590039980584846e-10,1.6271627284092124e-12,0.000466232039997399,3.2143572980529325e-15,7.756408467427536e-12,3.6320934270983395e-10,7.969636835700595e-09,6.629374410621747e-07,4.7381654024999294e-14,5.401655088657095e-18,4.580128830973001e-13
2.3707032314448905e-06,0.611275825096767,3.76,0.0,0.8970766923754064,0.9990563173415243,0.00010911586870344035,3.124519144259785e-05,0.0008201811468234049,0.000105228237859625,0.0007378087995800661,9.061943349024393e-10,5.124696098384427e-12,4.6677363528727405e-05,1.5190313538603211e-05,0.00034927513860397977,1.3195609332283108e-06,1.4159685432717222e-05,2.2056553709044245e-06,0.00025560795098081594,2.132924337805855e-05,2.9367594312937305e-05,2.1414548526622433e-06,4.179244767364044e-07,5.428469181439978e-07,8.362319652822065e-09,4.15610039134187e-08,3.63103737562308e-10,2.3853551290842068e-06,1.332358095627473e-07,3.037058510742849e-13,2.7638744183104445e-10,1.6902352190559925e-12,0.0004662260377715164,3.4962324235803994e-15,8.207820049352903e-12,3.8457508076997066e-10,8.42213797759845e-09,6.987639942085353e-07,5.017360267494848e-14,5.927140833874941e-18,4.863834839559431e-13
2.4173014637892615e-06,0.6112778172150808,3.76,0.0,0.8970442994738903,0.9990433979512979,0.00011371056231171917,3.169765158753714e-05,0.0008386136984476321,0.00010532068712833809,0.0007590228145628762,9.096814574678244e-10,5.131024188944806e-12,4.6795604557150043e-05,1.5204651376568981e-05,0.00035836138837046737,1.3208302543122659e-06,1.4449320279689965e-05,2.270407274430536e-06,0.0002629166500409986,2.154671009546294e-05,3.0911362030299717e-05,2.27043658732805e-06,4.5295266552544563e-07,5.727163807953578e-07,8.602796484978932e-09,4.481137986632594e-08,3.942069700431451e-10,2.470097955210541e-06,1.4440765910067676e-07,3.29756322770253e-13,2.8714005441871086e-10,1.7548765881719004e-12,0.0004662200089152969,3.795144425148338e-15,8.677063013796471e-12,4.0668105397884195e-10,8.888376024618502e-09,7.355548198695898e-07,5.306238513622759e-14,6.487955104670212e-18,5.156777088541314e-13
