Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72),C2HF2O(1089),C2HF2O3(622)
2.0115089368946288e-09,0.19026216746769975,3.76,0.0,0.845571438751291,0.9981555033058022,3.4227262585029e-11,4.028870449349591e-09,7.544452590870401e-05,7.462854722147681e-05,1.0570927429361683e-06,1.3371213584764878e-11,1.1028926044595774e-11,7.931101119592982e-07,7.939081323566537e-07,1.789209044340216e-08,1.441081474490355e-08,1.0390517515248514e-06,3.0391951188033147e-10,4.467306687274591e-07,4.400269683902671e-09,2.746580389810066e-10,4.6547339613388303e-10,1.7456594048282598e-14,1.6132474434088398e-13,2.3755276697347588e-11,2.4671331570577447e-13,6.023372668056035e-16,4.3184308606167417e-07,1.1391404424098068e-14,1.3985525270705476e-19,7.106003999204024e-12,1.0832271845617141e-12,0.0018426408579172715,3.502736133044874e-22,1.0884928742305393e-15,2.8070010005790687e-15,3.78600239550771e-13,2.0512995727251805e-10,1.3136946126827288e-19,2.036161894111655e-24,1.43195916510737e-19,1.097697438106184e-20,1.0155718080962844e-12,2.5126709260178317e-21,5.545864180162218e-20,6.452709112823293e-14,3.210403764707933e-19,8.605295762927482e-15,6.673209587844539e-23,9.543390489738407e-16,3.3530102021259285e-11,2.7121491131431467e-16,1.918818132016996e-18,8.893970079020467e-22
2.083824071919602e-09,0.1902622601075999,3.76,0.0,0.8455686717152624,0.9981554064032077,3.931730042136292e-11,4.468782425947807e-09,7.815702090225617e-05,7.728129052124653e-05,1.0965833110829757e-06,1.4395337233915678e-11,1.1466232774517249e-11,8.502249745488304e-07,8.511151438022044e-07,1.9876186759306124e-08,1.587859639526957e-08,1.0764042049387035e-06,3.2430005459079643e-10,4.6390398450983937e-07,4.864616337275613e-09,2.957206141216715e-10,4.994040278835236e-10,1.8818100178063672e-14,1.7882336279300037e-13,2.4754089353412138e-11,2.7432498918965715e-13,6.696292882116269e-16,4.473668133293465e-07,1.254471216986753e-14,1.5784160221633378e-19,7.650995669198258e-12,1.1312967952172017e-12,0.001842640709338158,3.972774460063134e-22,1.213125929841471e-15,3.162895903830153e-15,4.070813770544127e-13,2.1382371483044144e-10,1.5057920365663898e-19,2.288607904700817e-24,1.5969593584517095e-19,1.285110696516091e-20,1.0976037300354973e-12,2.7976382618435394e-21,6.630185449025797e-20,7.164914121614988e-14,3.584497822922862e-19,8.929084630107905e-15,7.589781811687944e-23,1.0216020636656965e-15,3.5981920410184375e-11,3.013220996083219e-16,2.2079778482598147e-18,1.0534024240425217e-21
2.1561392069445755e-09,0.19026235275180575,3.76,0.0,0.845565904521887,0.9981553074156831,4.495290308788215e-11,4.939328592131496e-09,8.086955575841217e-05,7.993195363620286e-05,1.1362423164541268e-06,1.5456342422549796e-11,1.1903274517685912e-11,9.092591514396322e-07,9.102482302315171e-07,2.2000634314554022e-08,1.7434475485167858e-08,1.1137570275575407e-06,3.4523392624924085e-10,4.81193769190675e-07,5.360095919974221e-09,3.175908199577382e-10,5.345183317007668e-10,2.0237015166146607e-14,1.9775923022388194e-13,2.5756702138259762e-11,3.0392108262977265e-13,7.417793814850355e-16,4.6289045459559666e-07,1.3777191355249885e-14,1.7735292150166792e-19,8.215924182874996e-12,1.1798543820574934e-12,0.0018426405460405183,4.48814883585098e-22,1.347119416640245e-15,3.5504459958144514e-15,4.366517630537853e-13,2.226559860453425e-10,1.7179159002701757e-19,2.5628229747479006e-24,1.7748606975827509e-19,1.497156795306282e-20,1.1828911613243842e-12,3.103658998947511e-21,7.880924714112616e-20,7.927307484575393e-14,3.988341539436855e-19,9.252888710287965e-15,8.593638351800684e-23,1.090572717437702e-15,3.852009548742897e-11,3.335634430458271e-16,2.528496714195381e-18,1.2401959284982724e-21
2.228454341969549e-09,0.19026244540047432,3.76,0.0,0.8455631371641733,0.998155206337794,5.117138490216601e-11,5.4415040223033866e-09,8.35821335528455e-05,8.258053818826934e-05,1.1760767507681318e-06,1.6554093717297657e-11,1.2340049647690015e-11,9.702061535643129e-07,9.713011288544506e-07,2.42700730097796e-08,1.9080018888458485e-08,1.1511102434457512e-06,3.6671366022716327e-10,4.986038664440566e-07,5.887668496424483e-09,3.4027200493161754e-10,5.708153211622008e-10,2.1714057681568954e-14,2.1821854572334423e-13,2.6763276580105564e-11,3.355700123558903e-13,8.189629919630028e-16,4.784140105222727e-07,1.509209400424172e-14,1.984554099825063e-19,8.800761001224968e-12,1.2288992471537661e-12,0.0018426403740676245,5.051679506155418e-22,1.4908380825879183e-15,3.971389546284118e-15,4.673174466545982e-13,2.3163141649844668e-10,1.9513776716859e-19,2.8599478246982476e-24,1.9662750406634306e-19,1.7361328947938576e-20,1.2714396438621055e-12,3.431524862389989e-21,9.317306869353409e-20,8.741579388232787e-14,4.423378704410285e-19,9.576708049143748e-15,9.689789679700721e-23,1.161214986929222e-15,4.114461269661891e-11,3.6800994818348373e-16,2.882537713245663e-18,1.4519651634702978e-21
2.3007694769945222e-09,0.1902625380537619,3.76,0.0,0.8455603696350884,0.9981551031686567,5.801125058546761e-11,5.976300392031049e-09,8.629475741416546e-05,8.522704579808062e-05,1.2160936474231351e-06,1.7688456006002067e-11,1.277655703570657e-11,1.033059509633409e-06,1.0342675931940062e-06,2.66891276842297e-08,2.08167254355857e-08,1.1884638765773095e-06,3.887321231816255e-10,5.161381068998102e-07,6.4482897548679296e-09,3.6376765148509707e-10,6.082940109794703e-10,2.324995820337869e-14,2.4029068860387613e-13,2.7773978835757652e-11,3.6934014777982917e-13,9.013566527290944e-16,4.93937481776314e-07,1.6492735540737128e-14,2.2121561083489567e-19,9.405477626448943e-12,1.2784306937945325e-12,0.0018426401949138797,5.666275875602768e-22,1.6446494353004011e-15,4.427509440236788e-15,4.990845298941677e-13,2.407546432028645e-10,2.20752864560946e-19,3.1811499612961656e-24,2.171832366040678e-19,2.004463374045569e-20,1.3632550847161578e-12,3.7820319652962365e-21,1.0960138970769793e-19,9.609423616819531e-14,4.891095322037e-19,9.900542695979172e-15,1.0883387911770974e-22,1.2334965930431038e-15,4.3855457540905434e-11,4.0473242128563115e-16,3.272332506293366e-18,1.6910171872256471e-21
2.445399747044469e-09,0.1902627233748171,3.76,0.0,0.8455548340344745,0.998154890554999,7.371508000180083e-11,7.147705711573376e-09,9.172015610299787e-05,9.051383666703571e-05,1.2967031563517578e-06,2.006647485447179e-11,1.3648765769880597e-11,1.1644594870630816e-06,1.1659163144354806e-06,3.199450926083898e-08,2.4569296888070193e-08,1.2631724900170008e-06,4.343583329334004e-10,5.51594274930651e-07,7.672479275891862e-09,4.132169389280754e-10,6.867925562232409e-10,2.6501317345562864e-14,2.89647083723701e-13,2.980844963339807e-11,4.4351728211405635e-13,1.0824860750669546e-15,5.249841729610847e-07,1.9564815921346316e-14,2.719771377010734e-19,1.0674436512811796e-11,1.3789505501396346e-12,0.0018426398191537748,7.060752210880253e-22,1.9840343679229506e-15,5.4526346211585925e-15,5.659475820109347e-13,2.594629921750166e-10,2.7935033229730116e-19,3.900590776078247e-24,2.627990306983468e-19,2.639533337853941e-20,1.5567124173348468e-12,4.554176541089531e-21,1.4956831976466187e-19,1.151262623655559e-13,5.930729934310774e-19,1.054825812765969e-14,1.358427142517362e-22,1.3828669080383052e-15,4.9536072443716694e-11,4.852874977109726e-16,4.168451562750296e-18,2.26080318231103e-21
2.575566990089421e-09,0.19026289018112186,3.76,0.0,0.8455498513364907,0.9981546920502686,9.038416733243347e-11,8.323413326866708e-09,9.66032048617722e-05,9.526486153842085e-05,1.369947069152201e-06,2.2330553307424746e-11,1.4432832271564793e-11,1.2891746396450278e-06,1.2908822262042394e-06,3.732712875736211e-08,2.8272113636631273e-08,1.3304119077543723e-06,4.771994240402705e-10,5.83967558977892e-07,8.89677470937707e-09,4.6054449336816984e-10,7.61472801104274e-10,2.963642328216237e-14,3.4054670843475234e-13,3.1655323276211296e-11,5.182161675168092e-13,1.2651164105047708e-15,5.529259122500619e-07,2.2657485194495376e-14,3.240070568252124e-19,1.1884203405197447e-11,1.4710755618544151e-12,0.0018426394629423044,8.521456421566084e-22,2.327743130765168e-15,6.514360062847244e-15,6.299534970538943e-13,2.7685232193164594e-10,3.4128540105694124e-19,4.6426969651319635e-24,3.093614957485168e-19,3.3384865714278557e-20,1.7420644667291003e-12,5.334617668444001e-21,1.9504233135134865e-19,1.3425815581219625e-13,6.993983445777793e-19,1.1131254932490518e-14,1.640309589016598e-22,1.5226565457196654e-15,5.494372214708136e-11,5.662771206101522e-16,5.121019394756761e-18,2.892555726841843e-21
2.7057342331343734e-09,0.19026305700480053,3.76,0.0,0.8455448679721908,0.9981544867686181,1.0971934134735713e-10,9.620080916798192e-09,0.00010148645371683759,0.00010000918226215968,1.4438932156234623e-06,2.471116681257715e-11,1.5216024326000024e-11,1.4199665452420598e-06,1.4219516869717687e-06,4.3215745361312825e-08,3.229073903587007e-08,1.3976530461084294e-06,5.216896586382814e-10,6.168020485312816e-07,1.0242812235110838e-08,5.105713503593886e-10,8.399664841679631e-10,3.297418454965164e-14,3.982110277872543e-13,3.3518287675313455e-11,6.008489558689633e-13,1.4674291451814445e-15,5.808673878289366e-07,2.608244316936669e-14,3.8246031020742924e-19,1.3157939559546148e-11,1.5647663102033265e-12,0.0018426390943165473,1.0196990228156617e-21,2.7099999269266794e-15,7.719854876781353e-15,6.976255104519922e-13,2.9479226292304283e-10,4.128568409268984e-19,5.482208022993607e-24,3.615755762695186e-19,4.17627992669233e-20,1.9381121396021637e-12,6.2010027333738006e-21,2.512611402856535e-19,1.5539156846803199e-13,8.188297420799228e-19,1.1714302252777221e-14,1.9624776642138428e-22,1.6674178198018251e-15,6.063085063125036e-11,6.557329523881128e-16,6.227241072080652e-18,3.654183602241505e-21
2.8359014761793256e-09,0.1902632238467466,3.76,0.0,0.8455398838993166,0.9981542747120415,1.319876689862072e-10,1.1043370201423163e-08,0.00010636992254161355,0.00010474680824326363,1.5185838390064956e-06,2.7207540999605963e-11,1.5998341165471405e-11,1.5567981000961587e-06,1.559088851769479e-06,4.96867917950513e-08,3.663174585917207e-08,1.4648960416676499e-06,5.677987035582109e-10,6.50119616856137e-07,1.1716009074266132e-08,5.633228487756466e-10,9.222679007057632e-10,3.6519357881923483e-14,4.632811332291635e-13,3.539839635833121e-11,6.918127579014587e-13,1.6905014787979833e-15,6.088086038017203e-07,2.986136462986917e-14,4.477397144878439e-19,1.4495480266116351e-11,1.6600187694176153e-12,0.0018426387149060846,1.2107613733086833e-21,3.133055829102574e-15,9.081170689448955e-15,7.690014295041534e-13,3.133095835374945e-10,4.949987890890721e-19,6.4269185791512136e-24,4.1988253563681522e-19,5.1719125093172325e-20,2.144905695774232e-12,7.158139252488215e-21,3.201344835593914e-19,1.7862746940998534e-13,9.524037123780347e-19,1.2297400492133081e-14,2.3285155331481065e-22,1.817086925206104e-15,6.659737547489333e-11,7.540607529034778e-16,7.502572409957764e-18,4.563627310188416e-21
2.966068719224278e-09,0.1902633907078479,3.76,0.0,0.8455348990753307,0.9981540558855958,1.574683906567237e-10,1.2598907920520375e-08,0.00011125363160091053,0.00010947774887326003,1.5940614582342354e-06,2.981890561352071e-11,1.6779782495241792e-11,1.69963238342702e-06,1.702258043635696e-06,5.676654584042843e-08,4.130116005044237e-08,1.5321410300934494e-06,6.154992599809879e-10,6.8394200311259e-07,1.3321737641441568e-08,6.188258256679011e-10,1.0083713582085596e-09,4.027686705240355e-14,5.364346359014321e-13,3.729671598026665e-11,7.915042411375143e-13,1.9354270726417095e-15,6.36749564344281e-07,3.401662146637828e-14,5.202532178911015e-19,1.5896661245526382e-11,1.7568289245593794e-12,0.001842638323295195,1.4274565332405448e-21,3.599196142030409e-15,1.0610853921955797e-14,8.441198030273336e-13,3.3243098351732554e-10,5.886886551377041e-19,7.484915974443877e-24,4.84747652024326e-19,6.345869447684856e-20,2.3625007793897463e-12,8.210884614285001e-21,4.038180283603076e-19,2.0406773730485685e-13,1.1012113951050995e-18,1.2880550085114292e-14,2.742198307588292e-22,1.9716330768641354e-15,7.284321486465291e-11,8.616642157006251e-16,8.963164588008918e-18,5.6401717773890134e-21
3.09623596226923e-09,0.1902635575889873,3.76,0.0,0.8455299134574478,0.9981538302943158,1.8645284466707032e-10,1.429228599554115e-08,0.00011613760151791259,0.0001142020135302042,1.6703688354876841e-06,3.254449454062431e-11,1.7560348222810422e-11,1.8484326565710497e-06,1.8514237528556523e-06,6.44811310799929e-08,4.630449448082038e-08,1.599388146124942e-06,6.64766959911221e-10,7.182908130173645e-07,1.5065325808234607e-08,6.77108629139997e-10,1.0982711764424766e-09,4.4251813751477774e-14,6.183865486664787e-13,3.921432339382983e-11,9.0031964349266e-13,2.2033172417098858e-15,6.646902737087282e-07,3.8571292356050654e-14,6.004143201477507e-19,1.7361318647948064e-11,1.8551927713841442e-12,0.0018426379181079396,1.6720072445472437e-21,4.110741909066668e-15,1.2321953309285036e-14,9.230199655571131e-13,3.521830990105513e-10,6.949476093137772e-19,8.664583819502933e-24,5.566613669487806e-19,7.72015358700874e-20,2.590958786225234e-12,9.364147138633708e-21,5.047356569116966e-19,2.318152827302292e-13,1.2664008854265468e-18,1.3463751495873798e-14,3.2075028173626476e-22,2.1310573054746462e-15,7.936828759119046e-11,9.789449765806735e-16,1.0625858186055805e-17,6.904461177991068e-21
3.2264032053141823e-09,0.19026372449104229,3.76,0.0,0.8455249270026665,0.9981535979414632,2.1924439201404699e-10,1.6129061690210996e-08,0.0001210218532432217,0.00011891961157869153,1.747548945810527e-06,3.538354581439153e-11,1.8340038301925752e-11,2.00316236212349e-06,2.0065506362051417e-06,7.285651763462609e-08,5.1646780639691096e-08,1.666637523583602e-06,7.155802652152462e-10,7.531875195023599e-07,1.6952057165018198e-08,7.38201129235968e-10,1.1919616875287427e-09,4.8449488745786464e-14,7.098902223267807e-13,4.1152303548503024e-11,1.0186547876446872e-12,2.495302143618513e-15,6.926307362277964e-07,4.3549173307133974e-14,6.886425039042043e-19,1.8889289052265525e-11,1.955106316256573e-12,0.0018426374997595734,1.9467362616301632e-21,4.670051500368522e-15,1.4228027907898367e-14,1.0057420815343804e-12,3.7259250761704265e-10,8.148411222070989e-19,9.974605915631485e-24,6.361404231368643e-19,9.318316095380242e-20,2.8303472349776205e-12,1.0622887197064587e-20,6.25603205599476e-19,2.6197416882398877e-13,1.4491795387131551e-18,1.4047005217001548e-14,3.7286185432486104e-22,2.295391372667653e-15,8.617251304525138e-11,1.106302622164349e-15,1.2508177257068548e-17,8.378511522239332e-21
3.3565704483591345e-09,0.19026389141488487,3.76,0.0,0.8455199396677963,0.9981533588297405,2.5615834151672165e-10,1.8114757769852436e-08,0.00012590640802580318,0.00012363055236986974,1.8256449486205217e-06,3.833530159934606e-11,1.911885270221032e-11,2.163785123083413e-06,2.167603516197481e-06,8.191852289770211e-08,5.733259842177374e-08,1.7338892953777416e-06,7.679203691566909e-10,7.886534633701229e-07,1.898717128098873e-08,8.021347269820181e-10,1.2894372360275618e-09,5.287538332195616e-14,8.117383341450173e-13,4.311174816772028e-11,1.1469050961661005e-12,2.812531963326043e-15,7.205709563192278e-07,4.897478904167411e-14,7.853636748857817e-19,2.048040946513693e-11,2.056565576183726e-12,0.0018426370692422797,2.254067501983642e-21,5.2795222718458776e-15,1.634315557428699e-14,1.0923271894398353e-12,3.936857334255572e-10,9.494795534187397e-19,1.1423970544136701e-23,7.237289934591781e-19,1.116548621355281e-19,3.0807401419032308e-12,1.199211839349627e-20,7.694536893441018e-19,2.9464973020466177e-13,1.6508162387408869e-18,1.46303117685184e-14,4.309958671412232e-22,2.4646967968971886e-15,9.325581121374921e-11,1.2441346984469543e-15,1.4628323436137847e-17,1.0085721229039952e-20
3.4867376914040867e-09,0.19026405836138216,3.76,0.0,0.8455149514094855,0.9981531129627221,2.975218753011094e-10,2.025486265943805e-08,0.00013079128738577515,0.00012833484524145172,1.9047001610611998e-06,4.1399008165097395e-11,1.9896791435324512e-11,2.3302647420021254e-06,2.3345473803340043e-06,9.169281226570819e-08,6.336610406672868e-08,1.8011435935069637e-06,8.217711004746575e-10,8.247098539461445e-07,2.117586396247332e-08,8.689423619264246e-10,1.3906921790263156e-09,5.753520102799857e-14,9.247639292171003e-13,4.5093754894314796e-11,1.285465607440594e-12,3.156178092847611e-15,7.485109384901466e-07,5.4873405229269286e-14,8.9101060845419e-19,2.2134517320058127e-11,2.1595665788600104e-12,0.0018426366266938844,2.5965272418041463e-21,5.941592289079002e-15,1.868194191953902e-14,1.1828172458481723e-12,4.154892520388004e-10,1.1000187890268145e-18,1.3021975142388233e-23,8.199998019557402e-19,1.3288400294417562e-19,3.3422184001272587e-12,1.3476908806807069e-20,9.396640914537968e-19,3.2994869006194524e-13,1.872643628893474e-18,1.521367169686896e-14,4.956171242232543e-22,2.639063992258107e-15,1.0061810267586925e-10,1.3928367193455002e-15,1.7005170086052382e-17,1.2050879779543622e-20
3.616904934449039e-09,0.1902642253313958,3.76,0.0,0.845509962184246,0.9981528603446391,3.436739746276032e-10,2.255483060043544e-08,0.00013567651308888797,0.00013303249951772793,1.984758033039929e-06,4.45739158644869e-11,2.0673854558381044e-11,2.5025652001352745e-06,2.5073473803579214e-06,1.0220489986539817e-07,6.975105640541384e-08,1.8684005490666979e-06,8.771188299500074e-10,8.613777697280427e-07,2.3523287509552214e-08,9.386585186807224e-10,1.4957208862321507e-09,6.243486971732059e-14,1.0498415130797377e-12,4.7099426489321944e-11,1.4347309923569835e-12,3.527434305075294e-15,7.76450687341427e-07,6.127104155075056e-14,1.0060233989747198e-18,2.3851450476497085e-11,2.264105362647765e-12,0.0018426361716124642,2.976745360444744e-21,6.658742105779842e-15,2.1259529725200507e-14,1.2772551693674647e-12,4.3802949558321766e-10,1.2676609254051437e-18,1.4778231374675822e-23,9.255552387034377e-19,1.5715430358847773e-19,3.6148701648490213e-12,1.5082382295573107e-20,1.1399837587293995e-18,3.679792753634229e-13,2.116060307336582e-18,1.5797085573876234e-14,5.672150352804667e-22,2.818611518199703e-15,1.0825930859919018e-10,1.5528021752383515e-15,1.965825647860232e-17,1.4300174661536332e-20
3.747072177493991e-09,0.1902643923257825,3.76,0.0,0.8455049719484761,0.9981526009794668,3.9496534605818013e-10,2.502008180649063e-08,0.00014056210712258226,0.00013772352450958016,2.0658621238410867e-06,4.785927911699239e-11,2.145004214809252e-11,2.680650656598893e-06,2.68596883151166e-06,1.1348014927750031e-07,7.64908415239807e-08,1.935660292252765e-06,9.339523794371116e-10,8.986781590316435e-07,2.603455097103337e-08,1.0113192326248234e-09,1.6045177400692034e-09,6.758055390382969e-14,1.187888194688652e-12,4.9129869985769416e-11,1.59509557178833e-12,3.927517920898854e-15,8.04390207572048e-07,6.81944855826151e-14,1.1308499099337028e-18,2.5631047219067146e-11,2.370177976529166e-12,0.0018426357037705013,3.397456637476579e-21,7.433496588689339e-15,2.4091608812493997e-14,1.3756848844336672e-12,4.613328577005896e-10,1.4536549980684404e-18,1.6702670606846968e-23,1.0410284700356973e-18,1.847661235080434e-19,3.898791244325459e-12,1.681371986394939e-20,1.3745644571089338e-18,4.088513301135772e-13,2.3825329865716953e-18,1.6380553995755474e-14,6.463047388160773e-22,3.0034854352503883e-15,1.161793507358248e-10,1.724422541497716e-15,2.2607782011306408e-17,1.6861196759303432e-20
3.8772394205389425e-09,0.19026455934539369,3.76,0.0,0.8454999806584836,0.9981523348707344,4.517583479599387e-10,2.7656002617993674e-08,0.00014544809167352476,0.0001424079295144941,2.148056080212397e-06,5.12543563914466e-11,2.2225354279433515e-11,2.8644854475293275e-06,2.8703772117977497e-06,1.2554377425700785e-07,8.358849594767832e-08,2.002922952365884e-06,9.92262933328329e-10,9.366318406339857e-07,2.871472039781666e-08,1.0869620947269568e-09,1.7170771357806668e-09,7.297866743664876e-14,1.3398648787814627e-12,5.118619590540208e-11,1.7669533348638077e-12,4.357670968927285e-15,8.323295039834327e-07,7.567130749110848e-14,1.2659462239434741e-18,2.7473146256687295e-11,2.477780480086727e-12,0.0018426352234028544,3.861502105603882e-21,8.2684267817288e-15,2.7194426355632974e-14,1.4781513649337129e-12,4.854256985188638e-10,1.6592977544678338e-18,1.8805549790927864e-23,1.1670845456311175e-18,2.1603674254782248e-19,4.194085495700142e-12,1.8676161087497978e-20,1.6479921399298419e-18,4.526764266154504e-13,2.6735986178360686e-18,1.6964077582230055e-14,7.33428226930325e-22,3.193858758941497e-15,1.2437815141857946e-10,1.908087287015378e-15,2.587460045921886e-17,1.9762944324830314e-20
