Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41)
1.3359767915738544e-06,0.05480702854076007,3.76,0.0,0.6096853161609349,0.9999985753120357,1.5812260527068655e-07,2.0041157446435072e-08,9.647509221886157e-07,4.6437089889988674e-08,3.355252344087463e-07,9.590741336032835e-11,1.7085260484578843e-14,3.695286089289266e-08,5.504086376768669e-08,4.301783976620695e-07,4.0234902628731344e-10,2.5760711578668704e-07,5.578041250361349e-07,2.058455863924916e-07,1.9659612804822576e-08,4.686898588573979e-08,3.2307129041548004e-09,5.371551330477397e-12,8.115169687679536e-12
1.3622732461639614e-06,0.05480702856663076,3.76,0.0,0.6096852814907537,0.9999985407474267,1.635030217632109e-07,2.024157297629875e-08,9.857369133253027e-07,4.643718014401242e-08,3.4303799515027795e-07,9.705563534688603e-11,1.721539078407097e-14,3.695332919212555e-08,5.504417919999299e-08,4.4063442551349875e-07,4.0237343587275607e-10,2.6329217146395643e-07,5.723212229408353e-07,2.1064839496582367e-07,1.9704072496785716e-08,4.897784228678332e-08,3.300492104447835e-09,5.737329938553598e-12,8.488565013519e-12
1.3885697007540685e-06,0.05480702859242173,3.76,0.0,0.6096852467628726,0.9999985061267352,1.6893672800352225e-07,2.044015878639639e-08,1.0067234915255098e-06,4.6437251424929065e-08,3.505523925477759e-07,9.817757301481831e-11,1.734253996026959e-14,3.6953724403005113e-08,5.504695349871519e-08,4.5109103844557094e-07,4.0239386204709797e-10,2.689772504917843e-07,5.868466810982611e-07,2.15451260062057e-07,1.9744771612645328e-08,5.113435466428024e-08,3.3702789076658716e-09,6.119488042141749e-12,8.87025045010627e-12
1.4148661553441755e-06,0.05480702861813991,3.76,0.0,0.6096852119781815,0.9999984714507311,1.7442325649804682e-07,2.063707172910766e-08,1.027710562198157e-06,4.643730757962326e-08,3.5806829156703167e-07,9.927382695502151e-11,1.7466776584245362e-14,3.695406070327577e-08,5.5049276255784734e-08,4.6154814244547325e-07,4.0241096429962056e-10,2.74662345815179e-07,6.013797308928649e-07,2.2025417314002394e-07,1.9782026847908306e-08,5.3338535308798195e-08,3.4400733675004455e-09,6.518387932731399e-12,9.260225130448447e-12
1.4411626099342825e-06,0.05480702864379167,3.76,0.0,0.6096851771374869,0.9999984367201081,1.799621798120807e-07,2.0832455085491036e-08,1.048698046428834e-06,4.643735167574708e-08,3.6558556784232746e-07,1.0034498425450808e-10,1.7588167601751763e-14,3.6954349462050236e-08,5.505122228303951e-08,4.7200565906805166e-07,4.024252933321179e-10,2.8034745173099167e-07,6.159196784219411e-07,2.2505712730982857e-07,1.9816128550054707e-08,5.559039546061223e-08,3.5098755432690437e-09,6.934391828467073e-12,9.658488414880272e-12
1.4674590645243895e-06,0.054807028669382786,3.76,0.0,0.6096851422415197,0.9999984019354928,1.8555310710546067e-07,2.102643975619389e-08,1.069685878389413e-06,4.643738615974522e-08,3.731041068784836e-07,1.0139161875543212e-10,1.7706778369093607e-14,3.6954599796023244e-08,5.5052854027630847e-08,4.824635228631627e-07,4.024373088353868e-10,2.8603256361966586e-07,6.304658965769464e-07,2.2986011700524662e-07,1.9847342845077216e-08,5.78899453989755e-08,3.5796854988644397e-09,7.367861873510666e-12,1.0065039851574973e-11
1.4937555191144965e-06,0.05480702869491848,3.76,0.0,0.6096851072909419,0.9999983670974499,1.9119568097318518e-07,2.1219145345738335e-08,1.09067400317712e-06,4.643741298187266e-08,3.806238033073777e-07,1.024142913186827e-10,1.7822672698896477e-14,3.6954819013475064e-08,5.505422359363864e-08,4.929216792296027e-07,4.02447394366141e-10,2.9171767773150635e-07,6.450178180612995e-07,2.346631377227031e-07,1.987591360593307e-08,6.023719452362629e-08,3.649503301919956e-09,7.819160138000505e-12,1.0479879142800059e-11
1.5200519737046035e-06,0.05480702872040356,3.76,0.0,0.6096850722863549,0.9999983322064905,1.9688957456252297e-07,2.1410681149910554e-08,1.1116623750067306e-06,4.643743369629197e-08,3.88144560194697e-07,1.0341355008932145e-10,1.7935912922271567e-14,3.695501297160495e-08,5.5055374437710885e-08,5.033800826197664e-07,4.0245586982865944e-10,2.9740279101484453e-07,6.595749292139436e-07,2.3946618581141393e-07,1.990206427128708e-08,6.263215142929212e-08,3.7193290231376565e-09,8.288648618516097e-12,1.0903006116140072e-11
1.5463484282947105e-06,0.05480702874584242,3.76,0.0,0.6096850372283044,0.9999982972630773,2.0263448894133705e-07,2.1601147055228523e-08,1.132650955696274e-06,4.643744954161674e-08,3.956662883939674e-07,1.043899307621564e-10,1.8046559912463687e-14,3.695518636520895e-08,5.505634279261887e-08,5.138386950358127e-07,4.0246300195316383e-10,3.0308790097732234e-07,6.741367645322996e-07,2.4426925830397187e-07,1.992599952375404e-08,6.50748239738302e-08,3.789162735744363e-09,8.776689238965738e-12,1.133442070004332e-11
1.5726448828848176e-06,0.054807028771239066,3.76,0.0,0.6096850021172872,0.9999982622676287,2.0843015069544603e-07,2.1790634358549644e-08,1.1536397134006447e-06,4.643746150532625e-08,4.0318890594559576e-07,1.0534395684634268e-10,1.8154673117549594e-14,3.6955342958927587e-08,5.505715886061512e-08,5.242974847720552e-07,4.0246901307693604e-10,3.0877300557441965e-07,6.887029018093004e-07,2.490723527802011e-07,1.994790683712634e-08,6.756521934054635e-08,3.859004515053196e-09,9.283643851823469e-12,1.1774122903136658e-11
1.5989413374749246e-06,0.054807028796597115,3.76,0.0,0.6096849669537535,0.9999982272205248,2.1427630973514796e-07,2.1979226513990227e-08,1.1746286215553499e-06,4.643747037483251e-08,4.107123375185671e-07,1.0627613992814555e-10,1.8260310623842785e-14,3.6955485772841737e-08,5.5057847811350106e-08,5.347564253660518e-07,4.024740884908159e-10,3.14458103120509e-07,7.032729578118391e-07,2.538754672585226e-07,1.9967957901626927e-08,7.010334409518099e-08,3.928854438112484e-09,9.809874239650725e-12,1.2222112796832713e-11
1.6252377920650316e-06,0.05480702882191992,3.76,0.0,0.6096849317381147,0.9999981921221103,2.2017273729254418e-07,2.21669998136595e-08,1.1956176579964896e-06,4.6437476777915794e-08,4.1823651389217437e-07,1.0718697993111118e-10,1.8363529171805258e-14,3.695561723050833e-08,5.505843061532999e-08,5.452154947247178e-07,4.024783825756876e-10,3.201431922180043e-07,7.178465844347272e-07,2.586786001094176e-07,1.9986309935608735e-08,7.268920423802634e-08,3.998712583424329e-09,1.0355742116846066e-11,1.2678390500787668e-11
1.6515342466551386e-06,0.05480702884721051,3.76,0.0,0.6096848964707442,0.9999981569726986,2.261192240926562e-07,2.2354024008192073e-08,1.2166068042269848e-06,4.6437481214950094e-08,4.257613714751708e-07,1.0807696537288342e-10,1.8464384175381466e-14,3.695573927748736e-08,5.5058924740290675e-08,5.556746743956827e-07,4.024820239255984e-10,3.2582827170067383e-07,7.324234652708329e-07,2.6348174998618544e-07,2.000310689169282e-08,7.532280525160588e-08,4.068579030717041e-09,1.0921609131573734e-11,1.3142956170802687e-11
1.6778307012452456e-06,0.054807028872471686,3.76,0.0,0.6096848611519823,0.9999981217725735,2.321155786828208e-07,2.2540362872577176e-08,1.2375960448041365e-06,4.643748408473385e-08,4.3328685185997995e-07,1.0894657361812219e-10,1.8562929791032764e-14,3.695585347662676e-08,5.505934473343536e-08,5.661339489591411e-07,4.024851196341649e-10,3.315133405880815e-07,7.470033125461407e-07,2.682849157692945e-07,2.0018480565080212e-08,7.800415214430618e-08,4.138453860759574e-09,1.1507836867827803e-11,1.3615809988804248e-11
1.7041271558353526e-06,0.054807028897705945,3.76,0.0,0.6096848257821395,0.9999980865219946,2.3816162590638857e-07,2.272607472227169e-08,1.2585853668285894e-06,4.643748570516792e-08,4.4081290140985804e-07,1.0979627112731177e-10,1.8659218929774285e-14,3.695596108462074e-08,5.50597027080913e-08,5.765933055204037e-07,4.024877588795419e-10,3.3719839804899444e-07,7.615858643765821e-07,2.7308809652168203e-07,2.003255161146719e-08,8.073324949030614e-08,4.208337155209938e-09,1.2114786847594282e-11,1.4096952154593415e-11
1.7304236104254596e-06,0.054807028922915675,3.76,0.0,0.6096847903614978,0.9999980512211969,2.442572055081257e-07,2.2911212884081808e-08,1.279574759518467e-06,4.643748632971394e-08,4.4833947087698656e-07,1.1062651370122014e-10,1.875330326059848e-14,3.695606311327441e-08,5.506000874998149e-08,5.870527332870332e-07,4.0249001591223255e-10,3.4288344337212037e-07,7.761708823097982e-07,2.7789129145300474e-07,2.004543048155064e-08,8.351010146611712e-08,4.278228996491507e-09,1.2742820533078472e-11,1.458638287910302e-11
1.7567200650155667e-06,0.05480702894810296,3.76,0.0,0.6096847548903155,0.9999980158703952,2.5040217085984713e-07,2.3095826125857106e-08,1.3005642138548673e-06,4.643748616045345e-08,4.5586651504947284e-07,1.1143774672077889e-10,1.884523328837323e-14,3.6956160378391854e-08,5.5060271256017126e-08,5.975122232168389e-07,4.0249195254855616e-10,3.4856847594276776e-07,7.907581491194621e-07,2.8269449989112404e-07,2.0057218278602248e-08,8.633471188402127e-08,4.3481294676919004e-09,1.3392299328969705e-11,1.508410237893871e-11
1.7830165196056737e-06,0.05480702897326976,3.76,0.0,0.6096847193688282,0.9999979804697848,2.565963877957828e-07,2.327995904867152e-08,1.3215537222867743e-06,4.64374853584763e-08,4.633939924252864e-07,1.1223040538237346e-10,1.893505836629574e-14,3.695625353882824e-08,5.5060497216736515e-08,6.07971767724883e-07,4.024936202534124e-10,3.5425349522420466e-07,8.053474668233887e-07,2.8749772125932823e-07,2.006800754512252e-08,8.920708422267386e-08,4.418038652479731e-09,1.4063584584719976e-11,1.559011087200493e-11
1.8093129741957807e-06,0.05480702899841781,3.76,0.0,0.6096846837972496,0.9999979450195435,2.628397335480765e-07,2.3463652444843843e-08,1.3425432784853308e-06,4.6437484052181686e-08,4.709218649112842e-07,1.1300491492843352e-10,1.902282667870985e-14,3.695634312777469e-08,5.5060692451814885e-08,6.184313604394943e-07,4.024950618715206e-10,3.5993850074271765e-07,8.199386549001026e-07,2.923009550580759e-07,2.0077882984186112e-08,9.212722165511277e-08,4.487956635035397e-09,1.475703759681677e-11,1.610440857404001e-11
1.8356094287858877e-06,0.054807029023548774,3.76,0.0,0.6096846481757763,0.999997909519834,2.691320957736879e-07,2.3646943624848355e-08,1.363532877139181e-06,4.643748234391887e-08,4.784500975455876e-07,1.1376169087317924e-10,1.9108585330031943e-14,3.695642957784695e-08,5.506086180644343e-08,6.288909959990669e-07,4.02496313071208e-10,3.6562349207562387e-07,8.345315486818734e-07,2.9710420085034286e-07,2.0086922120720788e-08,9.509512707439549e-08,4.5578834999931735e-09,1.5473019611033527e-11,1.6626995695908677e-11
1.8619058833759947e-06,0.054807029048664094,3.76,0.0,0.609684612504587,0.999997873970805,2.7547337166476354e-07,2.3829866715880228e-08,1.3845225137841059e-06,4.6437480315283816e-08,4.859786582416771e-07,1.145011392236838e-10,1.9192380363588877e-14,3.695651324116834e-08,5.506100931499267e-08,6.39350669882914e-07,4.0249740355361724e-10,3.7130846884166716e-07,8.491259979051265e-07,3.0190745824988443e-07,2.009519590758994e-08,9.811080311706457e-08,4.627819332392562e-09,1.6211891824644113e-11,1.7157872441524753e-11
1.9144987925562087e-06,0.054807029098853204,3.76,0.0,0.6096845410136994,0.9999978027253158,2.8830229625010185e-07,2.4194730777705646e-08,1.4265018866582891e-06,4.6437475541798686e-08,5.010366485007515e-07,1.1592963091636114e-10,1.9354258331134533e-14,3.6956673298629654e-08,5.506125161601648e-08,6.60270117983082e-07,4.024991967620648e-10,3.8267837731454756e-07,8.783190262260211e-07,3.1151400652990745e-07,2.0109701553611437e-08,1.0428547645868866e-07,4.76771824147392e-09,1.7759751409613675e-11,1.824449557671649e-11
1.961832410818401e-06,0.05480702914398241,3.76,0.0,0.6096844765033692,0.9999977384369405,3.00014749705874e-07,2.4522135895385253e-08,1.4642834202112988e-06,4.643747067535045e-08,5.14589690753437e-07,1.1715989902266786e-10,1.9493673304126843e-14,3.695681020641252e-08,5.5061423197119335e-08,6.790977197176477e-07,4.025004687733823e-10,3.929112419043183e-07,9.045968151831343e-07,3.201599365495048e-07,2.0120735015772525e-08,1.1000607991630488e-07,4.893658788378471e-09,1.9234732131753043e-11,1.925080876803444e-11
2.0091660290805936e-06,0.05480702918907894,3.76,0.0,0.6096844118341102,0.9999976739905487,3.1188444141605763e-07,2.484876011533959e-08,1.5020650334288317e-06,4.643746545726016e-08,5.281434053182257e-07,1.1833992779075284e-10,1.962739506748281e-14,3.6956941279065945e-08,5.5061561921254185e-08,6.97925401125187e-07,4.025014992460856e-10,4.031440545922684e-07,9.308778393534607e-07,3.2880589967221164e-07,2.0130145829535413e-08,1.1588149155999698e-07,5.019629727072434e-09,2.0789492446385152e-11,2.0283983069461043e-11
2.056499647342786e-06,0.05480702923414764,3.76,0.0,0.6096843470065211,0.9999976093866358,3.239110241655878e-07,2.517471831486443e-08,1.5398467168695696e-06,4.643746000735329e-08,5.416976819857886e-07,1.1947176872641436e-10,1.9755655992959516e-14,3.6957067167303846e-08,5.506167551592312e-08,7.167531523111815e-07,4.0250234506383307e-10,4.133768139294614e-07,9.57161596906557e-07,3.3745189459684576e-07,2.013817343168258e-08,1.219117199349118e-07,5.145631563908412e-09,2.2426137373171696e-11,2.1344019297059422e-11
2.1038332656049784e-06,0.0548070292791929,3.76,0.0,0.6096842820211118,0.9999975446256233,3.360942018747157e-07,2.5500108335840707e-08,1.5776284634068043e-06,4.643745440375499e-08,5.552524262889765e-07,1.2055738956897785e-10,1.9878679166092487e-14,3.695718835237526e-08,5.5061769536728366e-08,7.355809656779758e-07,4.025030471189499e-10,4.2360951857664004e-07,9.834476606972037e-07,3.460979201574138e-07,2.0145021858566323e-08,1.280967721898128e-07,5.27166480739254e-09,2.4146771577553778e-11,2.2430918153233296e-11
2.151166883867171e-06,0.054807029324218264,3.76,0.0,0.6096842168783165,0.9999974797078712,3.4843372198664087e-07,2.582501352519261e-08,1.615410267572483e-06,4.643744869769588e-08,5.68807557208684e-07,1.2159867771055422e-10,1.999667856399e-14,3.6957305203417946e-08,5.5061848000364825e-08,7.544088352736663e-07,4.025036349730287e-10,4.3384216727596233e-07,1.0097356667927087e-06,3.5474397528845805e-07,2.0150864995528483e-08,1.344366542793882e-07,5.397729967903697e-09,2.5953499401104343e-11,2.3544680230511537e-11
2.1985005021293632e-06,0.05480702936922686,3.76,0.0,0.6096841515785055,0.9999974146336865,3.6092936899063804e-07,2.6149504894965172e-08,1.6531921250844604e-06,4.643744292342938e-08,5.82363005210431e-07,1.225974434753413e-10,2.0109859153647192e-14,3.695741801613215e-08,5.506191384072151e-08,7.732367563228749e-07,4.0250413021770163e-10,4.440747588316276e-07,1.0360253048101961e-06,3.633900590012721e-07,2.015585104904843e-08,1.4093137113658166e-07,5.52382755746141e-09,2.7848424889079993e-11,2.4685306018370885e-11
2.2458341203915556e-06,0.0548070294142213,3.76,0.0,0.6096840861219949,0.9999973494033314,3.73580958907123e-07,2.64736429603378e-08,1.690974032517851e-06,4.643743710426123e-08,5.95918710562642e-07,1.2355542326656284e-10,2.0218417781378997e-14,3.695752703660641e-08,5.5061969225916115e-08,7.92064724900586e-07,4.0250454880573887e-10,4.5430729209757784e-07,1.0623163097744716e-06,3.720361703687704e-07,2.0160106359820334e-08,1.4758092681950986e-07,5.649958089533986e-09,2.983365181542364e-11,2.5852795911194925e-11
2.293167738653748e-06,0.05480702945920382,3.76,0.0,0.6096840205090543,0.9999972840170306,3.8638833463372215e-07,2.679747928966348e-08,1.7287559870880137e-06,4.643743125584789e-08,6.094746219092173e-07,1.2447428258376006e-10,2.0322543339418255e-14,3.6957632474605545e-08,5.506201576734189e-08,8.108927377168122e-07,4.025049025897557e-10,4.6453976597022007e-07,1.088608455316731e-06,3.806823085164997e-07,2.016373862444075e-08,1.543853246356037e-07,5.776122078879113e-09,3.19112837052335e-11,2.704715021725203e-11
2.3405013569159405e-06,0.054807029504176374,3.76,0.0,0.6096839547399138,0.9999972184749761,3.993513619851065e-07,2.7121057822968543e-08,1.7665379864955404e-06,4.6437425388427056e-08,6.230306950505788e-07,1.253556189173274e-10,2.0422416620748705e-14,3.695773451259988e-08,5.5062054668356116e-08,8.297207919628037e-07,4.0250520042099865e-10,4.747721793831864e-07,1.1149015479211599e-06,3.8932847261615074e-07,2.016683963826016e-08,1.613445672473542e-07,5.902320041403976e-09,3.4083423854996834e-11,2.8268369167282918e-11
2.387834975178133e-06,0.05480702954914057,3.76,0.0,0.6096838888147702,0.999997152777333,4.124699263090011e-07,2.7444415998434545e-08,1.8043200288073501e-06,4.643741950864455e-08,6.365868918999306e-07,1.2620096452419467e-10,2.0518211311761213e-14,3.695783331312331e-08,5.506208683765434e-08,8.485488851930895e-07,4.0250544898098223e-10,4.850045313029114e-07,1.141195422024007e-06,3.979746618800747e-07,2.0169487639485893e-08,1.6845865676275058e-07,6.0285524940398545e-09,3.6352175350689836e-11,2.9516452922550355e-11
2.4351685934403253e-06,0.0548070295940978,3.76,0.0,0.6096838227337921,0.9999970869242427,4.2574392959058373e-07,2.776758571615251e-08,1.8421021123657687e-06,4.6437413620950804e-08,6.501431795884753e-07,1.2701178909153932e-10,2.0610094205927654e-14,3.695792902444599e-08,5.50621129754106e-08,8.673770152352932e-07,4.02505653413846e-10,4.952368207250372e-07,1.1674899358323385e-06,4.0662087555682175e-07,2.017174931536391e-08,1.7572759481273791e-07,6.154819954630422e-09,3.871964108392173e-11,3.079140158218297e-11
2.4825022117025177e-06,0.05480702963904927,3.76,0.0,0.6096837564971233,0.9999970209158265,4.3917328798536083e-07,2.8090594159056495e-08,1.8798842357243803e-06,4.6437407728427776e-08,6.636995297010707e-07,1.27789502292489e-10,2.0698224751597067e-14,3.695802178406277e-08,5.5062133633515945e-08,8.86205180126525e-07,4.0250581777513404e-10,5.05469046671889e-07,1.193784967776867e-06,4.1526711292799224e-07,2.0173681512255348e-08,1.8315138261728646e-07,6.281122941834087e-09,4.11879237662353e-11,3.20932151900071e-11
2.52983582996471e-06,0.05480702968399598,3.76,0.0,0.6096836901048873,0.9999969547521892,4.5275792972256944e-07,2.84134644903724e-08,1.9176663976051164e-06,4.643740183318673e-08,6.77255917624935e-07,1.285354562360692e-10,2.0782756165296825e-14,3.695811172051438e-08,5.5062149255278914e-08,9.05033378070841e-07,4.025059453214776e-10,5.157012081907688e-07,1.2200804135108657e-06,4.2391337330609637e-07,2.01753326895359e-08,1.9073002104161037e-07,6.407461975038505e-09,4.3759125941728356e-11,3.3421893740834485e-11
2.5771694482269025e-06,0.05480702972893881,3.76,0.0,0.60968362355719,0.9999968884334214,4.664977933222056e-07,2.873621644663136e-08,1.95544859686819e-06,4.643739593660591e-08,6.908123219946942e-07,1.2925094781757671e-10,2.086383578496267e-14,3.695819895455086e-08,5.506216020263962e-08,9.2386160740945e-07,4.0250603870723915e-10,5.259333043525909e-07,1.2463761833653712e-06,4.3255965603283547e-07,2.01767441562516e-08,1.9846351064403707e-07,6.533837574284701e-09,4.6435349998148796e-11,3.4777437186156624e-11
2.624503066489095e-06,0.0548070297738785,3.76,0.0,0.609683556854122,0.9999968219596005,4.803928260745269e-07,2.9058866843351407e-08,1.9932308324886803e-06,4.643739003955976e-08,7.04368724218596e-07,1.2993722097400607e-10,2.0941604219992236e-14,3.695828360022573e-08,5.506216677688747e-08,9.426898665975188e-07,4.025061001434579e-10,5.361653342505756e-07,1.2726722001815089e-06,4.4120596047746297e-07,2.017795112568701e-08,2.0635185171688243e-07,6.660250260198846e-09,4.921869817662201e-11,3.615984543917341e-11
2.6718366847512874e-06,0.0548070298188157,3.76,0.0,0.6096834899957612,0.9999967553307945,4.944429827417563e-07,2.938143000680028e-08,2.031013103537778e-06,4.643738414262525e-08,7.179251080736137e-07,1.3059546884572772e-10,2.1016196574395643e-14,3.6958365765888964e-08,5.506216923487088e-08,9.615181541856017e-07,4.025061315156918e-10,5.463972969990221e-07,1.2989683974609934e-06,4.4985228603524345e-07,2.0178983615788333e-08,2.1439504432139898e-07,6.786700553931079e-09,5.2111272580146624e-11,3.7569118379187704e-11
2.71917030301348e-06,0.05480702986375093,3.76,0.0,0.6096834229821744,0.9999966885470618,5.086482244506556e-07,2.9703918142246057e-08,2.068795409168718e-06,4.6437378246209855e-08,7.314814593596594e-07,1.3122683585044453e-10,2.108774307270847e-14,3.6958445554876823e-08,5.506216780074782e-08,9.803464688056928e-07,4.025061344644473e-10,5.566291917322517e-07,1.3252647177907295e-06,4.584986321261285e-07,2.0179867217289173e-08,2.2259308831763411e-07,6.913188977101079e-09,5.5115175180981204e-11,3.90052558554513e-11
2.766503921275672e-06,0.05480702990868466,3.76,0.0,0.6096833558134196,0.9999966216084536,5.230085177494687e-07,3.0026341647505165e-08,2.1065777486068424e-06,4.643737235060215e-08,7.450377656046615e-07,1.3183241967413866e-10,2.1156367707683432e-14,3.695852306589785e-08,5.506216267376982e-08,9.991748091614094e-07,4.025061104497211e-10,5.668610176037241e-07,1.3515611115036324e-06,4.671449981936445e-07,2.01806237479305e-08,2.3094598338990224e-07,7.039716051749787e-09,5.823250782703066e-11,4.046825769055596e-11
2.8138375395378646e-06,0.0548070299536173,3.76,0.0,0.6096832884895464,0.9999965545150145,5.375238338051309e-07,3.034870937982346e-08,2.144360121142415e-06,4.643736645599212e-08,7.585940158131771e-07,1.3241327317847826e-10,2.1222189526566532e-14,3.695859839328793e-08,5.506215403346736e-08,1.0180031740208824e-06,4.0250606078965315e-10,5.770927737852415e-07,1.377857535540081e-06,4.757913837038935e-07,2.0181271809413307e-08,2.394537290685125e-07,7.166282300296435e-09,6.146537224733679e-11,4.195812368342368e-11
2.861171157800057e-06,0.05480702999854919,3.76,0.0,0.6096832210105984,0.9999964872667831,5.521941477192275e-07,3.0671028883263914e-08,2.182142526124832e-06,4.6437360562496485e-08,7.72150200251988e-07,1.3297040623044476e-10,2.1285323716040423e-14,3.695867162727196e-08,5.506214204353599e-08,1.036831562211019e-06,4.025059866803033e-10,5.87324459466174e-07,1.404153952478143e-06,4.844377881445827e-07,2.0181827261936706e-08,2.481163247483227e-07,7.292888245500063e-09,6.481587005677213e-11,4.347485361192082e-11
2.9085047760622494e-06,0.054807030043480594,3.76,0.0,0.6096831533766122,0.999996419863794,5.670194379445913e-07,3.09933065826317e-08,2.2199249629576354e-06,4.643735467018975e-08,7.857063102670774e-07,1.3350478745983188e-10,2.1345879633826793e-14,3.6958742854239183e-08,5.5062126854978177e-08,1.055659972612582e-06,4.0250588922621186e-10,5.975560738527043e-07,1.430450329706444e-06,4.930842110240799e-07,2.0182303628885904e-08,2.5693376970460057e-07,7.41953441042507e-09,6.828610276002672e-11,4.501844723512094e-11
2.955838394324442e-06,0.054807030088411826,3.76,0.0,0.6096830855876204,0.9999963523060776,5.819996857877407e-07,3.131554794885169e-08,2.257707431094354e-06,4.643734877912569e-08,7.99262338127382e-07,1.3401734594231173e-10,2.1403962053365556e-14,3.695881215697794e-08,5.506210860850995e-08,1.0744884041560801e-06,4.025057694615956e-10,6.077876161671146e-07,1.4567466387188459e-06,5.01730651870526e-07,2.0182712441962082e-08,2.659060631065888e-07,7.546221318410416e-09,7.187817175496891e-11,4.658890429525758e-11
3.050505630848827e-06,0.05480703017827447,3.76,0.0,0.6096829495447287,0.9999962167265668,6.124249914948612e-07,3.1959939569467e-08,2.333272459325872e-06,4.643733700085284e-08,8.263741203420369e-07,1.3498052265479792e-10,2.1513108587662048e-14,3.695894530383281e-08,5.506206346140978e-08,1.1121453266220633e-06,4.02505466794425e-10,6.282504815453911e-07,1.509338955300823e-06,5.190235856709285e-07,2.018336518904288e-08,2.8431519145828963e-07,7.799719458134439e-09,7.943622369272785e-11,4.981040762044124e-11
3.1357061437207736e-06,0.05480703025915202,3.76,0.0,0.609682826576254,0.9999960941760798,6.40337578883423e-07,3.253980767403535e-08,2.401281087228998e-06,4.6437326404943555e-08,8.507743803960945e-07,1.3578131419361917e-10,2.160385348896324e-14,3.695905931761502e-08,5.506201362128226e-08,1.1460366193313276e-06,4.025051272346842e-10,6.466668064041654e-07,1.5566715856010194e-06,5.34587283181221e-07,2.018380603423282e-08,3.0141297852936446e-07,8.02801237999701e-09,8.667622968011628e-11,5.280163069199265e-11
3.2188364671978252e-06,0.054807030338066325,3.76,0.0,0.609682706111918,0.9999959741204407,6.680556711159781e-07,3.310552510988155e-08,2.4676373430942798e-06,4.6437316070712285e-08,8.745814231796862e-07,1.365068075614577e-10,2.1686065408828226e-14,3.695916564730278e-08,5.506195722409846e-08,1.1791044783825542e-06,4.0250473928297097e-10,6.646354180867512e-07,1.6028536227437301e-06,5.497728661267684e-07,2.018413611230258e-08,3.185788814640909e-07,8.250893340038984e-09,9.415219720203066e-11,5.5804060022395115e-11
3.301966790674877e-06,0.05480703041698304,3.76,0.0,0.6096825851698794,0.9999958535879611,6.962514888954535e-07,3.3671193305324503e-08,2.5339936877090224e-06,4.6437305740658456e-08,8.983881029885049e-07,1.3718107303168808e-10,2.1762472153978252e-14,3.6959267472573356e-08,5.506189370610628e-08,1.212172384249486e-06,4.0250429942132645e-10,6.826037928395572e-07,1.649035079779986e-06,5.649584962989121e-07,2.0184391184012177e-08,3.3622238582153095e-07,8.473910569633669e-09,1.0204645212268014e-10,5.888934243033678e-11
3.3850971141519284e-06,0.05480703049590259,3.76,0.0,0.6096824637502023,0.9999957325787137,7.249249946433086e-07,3.4236820491590864e-08,2.6003501197887936e-06,4.643729541477919e-08,9.221943990266113e-07,1.3780772757918732e-10,2.183348354701547e-14,3.6959365114861586e-08,5.5061823571574796e-08,1.245240332808682e-06,4.025038113397732e-10,7.005719270264262e-07,1.6952158951702075e-06,5.801441718482647e-07,2.018458901203964e-08,3.54343484168356e-07,8.69706691139284e-09,1.10370373750173e-10,6.205747603980354e-11
3.46822743762898e-06,0.054807030574825374,3.76,0.0,0.6096823418529406,0.999995611092763,7.540761568267133e-07,3.480241283582032e-08,2.6667066383408685e-06,4.6437285093087276e-08,9.460002926143328e-07,1.383901327825261e-10,2.1899480528055985e-14,3.695945887296048e-08,5.5061747288273683e-08,1.2783083202278387e-06,4.0250327846090653e-10,7.185398171153438e-07,1.7413960165082133e-06,5.953298910527574e-07,2.0184743045586757e-08,3.729421686475017e-07,8.920365208932381e-09,1.1913534048692097e-10,6.530845890387797e-11
3.5513577611060316e-06,0.05480703065375164,3.76,0.0,0.6096822194781388,0.9999954891301667,7.837049483696389e-07,3.5367974968362914e-08,2.7330632426426786e-06,4.6437274775599074e-08,9.698057666804647e-07,1.3893141291969236e-10,2.1960817145823068e-14,3.69595490245864e-08,5.5061665290845004e-08,1.3113763429443841e-06,4.0250270396481423e-10,7.365074596711331e-07,1.787575398259768e-06,6.105156523086401e-07,2.0184863521384187e-08,3.9201843102395876e-07,9.14380830670674e-09,1.2835272982820486e-10,6.864228901228034e-11
3.634488084583083e-06,0.054807030732681714,3.76,0.0,0.6096820966258365,0.9999953666909778,8.138113455546103e-07,3.593351034698173e-08,2.7994199322232687e-06,4.643726446231848e-08,9.936108054084586e-07,1.3943447170138059e-10,2.2017822453431513e-14,3.695963582780375e-08,5.506157798258e-08,1.3444443976470356e-06,4.02502090802258e-10,7.544748513487016e-07,1.8337540001954242e-06,6.257014541221768e-07,2.0184958224281882e-08,4.1157226271724545e-07,9.367399049875236e-09,1.3803391835576145e-10,7.205896429693078e-11
