Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14)
1.369083461682376e-16,0.15047449322830223,3.76,0.0,1.0045467631293552,0.9999999955194921,1.595096607932328e-32,7.787115999917167e-24,3.579302763509481e-11,3.579302758356033e-11,3.714598331740647e-13,4.0633482901566363e-25,4.7849742976252386e-24,5.166529394922679e-20,5.149629873222187e-20,1.3582350171504495e-28,1.9778907891616004e-16,3.714598330206863e-13,1.3270660843033894e-23,2.82116578206693e-13,1.7941523349832387e-18,8.206565273512489e-24,2.104694835973844e-23,3.1717029197299446e-27,1.2784430624812552e-26,7.170925787174688e-24,2.7464212201599253e-33,9.11767582616908e-32,2.8211657820462e-13,1.1387412251152393e-27,7.455310544489521e-42,8.588072797540612e-26,1.1580618486572554e-24,4.480136426677374e-09,1.207190497677854e-41,2.8392359966900783e-35,4.216636553618329e-35,6.009922248540707e-26,1.9778909074278595e-16,6.1558104365116036e-46,2.1521897783248294e-43,1.3244447625818602e-38,2.4370687785237432e-40,5.307951699476525e-34,8.186982080179563e-41,1.6086911768075486e-47,2.0308198011820752e-30,1.8015577795334713e-38
1.7602501887056364e-16,0.15047449322857126,3.76,0.0,1.0045467631189418,0.9999999942393483,3.1252306057695064e-32,1.2511898410260248e-23,4.601960757827167e-11,4.601960749546908e-11,4.775912201755939e-13,6.528751800192867e-25,7.68821650937186e-24,8.296006828194915e-20,8.274124554426802e-20,2.6611514635444687e-28,2.543002439431063e-16,4.775912199818633e-13,2.1322522688166197e-23,3.6272131971586165e-13,2.30677657884802e-18,1.318583103956826e-23,3.381700755229298e-23,5.096107049711088e-27,2.0541276607408978e-26,1.1521823605635493e-23,5.380985441314509e-33,1.4650410615691778e-31,3.627213197125308e-13,1.8296629630072656e-27,1.460747688758246e-41,1.379883789598059e-25,1.8607059030548526e-24,5.760174191875948e-09,2.36521443564576e-41,5.685982757345524e-35,8.444120144236725e-35,9.656392136102624e-26,2.5430026294539034e-16,1.465417184948944e-45,4.216724894672613e-43,2.594947162026683e-38,4.774879861091552e-40,1.0399719672302137e-33,1.6040529069614703e-40,3.9033513523712968e-47,3.2637704248468464e-30,3.5297412158239435e-38
2.542583642752157e-16,0.1504744932291094,3.76,0.0,1.004546763098115,0.9999999916790618,7.939908514369485e-32,2.4425661340994717e-23,6.647276746426752e-11,6.647276730262109e-11,6.898539938517091e-13,1.2745372012916122e-24,1.5008862290272815e-23,1.6184668902274555e-19,1.6152669016825392e-19,6.760866348769609e-28,3.6732257025187175e-16,6.898539935806947e-13,4.1625629931903096e-23,5.239308027322349e-13,3.332034194284585e-18,2.5741260674029112e-23,6.601724775095975e-23,9.948572858661133e-27,4.0100489397583884e-26,2.2492793031672784e-23,1.3670820290273876e-32,2.8602761548892395e-31,5.239308027257321e-13,3.571851245004005e-27,3.71136952451906e-41,2.6938041667640844e-25,3.6324519529297024e-24,8.32024844936284e-09,6.009016057269526e-41,1.512055202057161e-34,2.2453530057567765e-34,1.885111904928511e-25,3.673226073477976e-16,4.8906925761845546e-45,1.0712925698334309e-42,6.59266902465548e-38,1.213096062548945e-39,2.642131260950149e-33,4.0752271836883755e-40,1.3957546188049484e-46,6.374248363950258e-30,8.967587499558415e-38
3.324917096798678e-16,0.1504744932296475,3.76,0.0,1.0045467630772884,0.9999999891187772,1.5946084081407735e-31,4.0200523417558263e-23,8.692592734970269e-11,8.69259270836604e-11,9.021167670155463e-13,2.097669993051193e-24,2.470200707840757e-23,2.662687633304807e-19,2.658452050574624e-19,1.3578140602085263e-27,4.803448906925336e-16,9.021167666726073e-13,6.850864067399755e-23,6.851402857455312e-13,4.3573061116971075e-18,4.236570258853745e-23,1.0865305766302357e-22,1.6373643299924185e-26,6.599852242131587e-26,3.7019270253068777e-23,2.745570029160738e-32,4.707911911152349e-31,6.851402857348281e-13,5.878654385092054e-27,7.454126700500392e-41,4.4335515610447085e-25,5.978391117626643e-24,1.0880320712360904e-08,1.2068169353866317e-40,3.148423655305933e-34,4.675046522689787e-34,3.102570623883289e-25,4.803449517458152e-16,1.2023154000325743e-44,2.15152356450866e-42,1.3240342554655158e-37,2.436313280277929e-39,5.306306599937075e-33,8.184461819162256e-40,3.555541538294752e-46,1.0495425595175665e-29,1.80099942251812e-37
4.107250550845199e-16,0.1504744932301856,3.76,0.0,1.0045467630564617,0.9999999865584948,2.823000306048333e-31,6.011230055609815e-23,1.0737908723453709e-10,1.0737908683672183e-10,1.1143795396305148e-12,3.1366644841965614e-24,3.693711390575624e-23,3.9805025188691224e-19,3.9752058071875597e-19,2.4037902526953832e-27,5.93367204846015e-16,1.1143795392213934e-12,1.0244154768827561e-22,8.463497687555302e-13,5.3825933526783095e-18,6.334980231523823e-23,1.6246983506085465e-22,2.448364729200672e-26,9.86881485973981e-26,5.535521827284244e-23,4.860587817210708e-32,7.040376124046e-31,8.463497687395252e-13,8.790402117400862e-27,1.3197102160376466e-40,6.629545854510417e-25,8.939536808411795e-24,1.3440390838408197e-08,2.1364746672811115e-40,5.7199876106601664e-34,8.493193851707258e-34,4.639300089476522e-25,5.9336729613912985e-16,2.5326660918090764e-44,3.8089251728992004e-42,2.343988556180816e-37,4.3130986292489725e-39,9.393957868330763e-33,1.44892784029917e-39,7.664482118769432e-46,1.5700811744123817e-29,3.188378278500222e-37
5.671917458938241e-16,0.15047449323126183,3.76,0.0,1.0045467630148082,0.9999999814379366,7.171643000894182e-31,1.1260661366882605e-22,1.4828540700236592e-10,1.4828540625715358e-10,1.5389050831793719e-12,5.8757988237082806e-24,6.919287694626088e-23,7.454100292185606e-19,7.446603118487393e-19,6.106645167256772e-27,8.194118138970102e-16,1.5389050826554719e-12,1.9189988179273462e-22,1.1687687347654311e-12,7.433214768040221e-18,1.1867083575944302e-22,3.043486152838243e-22,4.586429376939429e-26,1.8486878911255058e-25,1.0369480306018982e-22,1.234795137784782e-31,1.31909954888719e-30,1.1687687347354472e-12,1.6466731133909394e-26,3.3531525444055718e-40,1.2418958766333667e-24,1.67460888740786e-23,1.8560524545430035e-08,5.4275529805207874e-40,1.5004321857681228e-33,2.2277790862389345e-33,8.690626011510659e-25,8.194119849113581e-16,9.192767776683294e-44,9.67628654547579e-42,5.954723439609817e-37,1.0957096203457161e-38,2.3864630974461197e-32,3.680897819810082e-39,2.803138053775743e-45,2.9441035938757076e-29,8.099830994053818e-37
8.801251275124325e-16,0.15047449323341427,3.76,0.0,1.0045467629315012,0.9999999711968461,2.6707835729243782e-30,2.679691853223159e-22,2.3009804653070862e-10,2.300980447573492e-10,2.3879561635939117e-12,1.398248051838357e-23,1.6465608538174278e-22,1.773266727968021e-18,1.7720458302273566e-18,2.274149451190861e-26,1.2715009554490532e-15,2.3879561629103657e-12,4.566583675108695e-22,1.8136066667450946e-12,1.1534644185049956e-17,2.8239763787985925e-22,7.242492831001704e-22,1.0914188893054042e-25,4.399267291619278e-25,2.4675921250776717e-22,4.59844746301025e-31,3.140293135271476e-30,1.8136066666737297e-12,3.9185398576087326e-26,1.2491803649589495e-39,2.955343634985196e-24,3.985012348073589e-23,2.8800765939363948e-08,2.021253708028489e-39,5.7309103381346155e-33,8.508714022260904e-33,2.0680822906989826e-24,1.2715013623985767e-15,5.752659722686738e-43,3.603507126254452e-41,2.2175728530720212e-36,4.0804843925481856e-38,8.887324502335777e-32,1.3707931886734375e-38,1.7122367784637022e-44,7.020751255527987e-29,3.0164232038013264e-36
1.1930585091310409e-15,0.15047449323556672,3.76,0.0,1.0045467628481943,0.9999999609557904,6.521574315785328e-30,4.905559794283401e-22,3.1191068604928963e-10,3.119106828029303e-10,3.237007235089918e-12,2.559673444449647e-23,3.0142362394201225e-22,3.24568817264233e-18,3.2439546114691344e-18,5.553026470826923e-26,1.7235899948505985e-15,3.2370072343400155e-12,8.359709998746405e-22,2.4584445986712006e-12,1.563632259888158e-17,5.169650367425065e-22,1.3258301626286199e-21,1.99798074026544e-25,8.053416853787516e-25,4.517236870298211e-22,1.1228505922235226e-30,5.750837912030555e-30,2.4584445985405376e-12,7.173386133956733e-26,3.0511299078030795e-39,5.4102011054368946e-24,7.295063275690871e-23,3.90409726100699e-08,4.935508864546384e-39,1.4115554870379527e-32,2.0957193169312923e-32,3.785886995167606e-24,1.7235907398094324e-15,1.861274200550395e-42,8.799062739472569e-41,5.4148773647033356e-36,9.963740452942253e-38,2.1701101497449833e-31,3.3472197638635266e-38,5.53839332723802e-44,1.2877131401547066e-28,7.36551323269315e-36
1.8189252723682577e-15,0.1504744932398716,3.76,0.0,1.0045467626815803,0.9999999404737832,2.3292804845343984e-29,1.1373505618316585e-21,4.755359650571755e-10,4.755359575306602e-10,4.935109351334588e-12,5.934485065777772e-23,6.988338827764206e-22,7.52382325918426e-18,7.520939983462043e-18,1.9833156482333357e-25,2.627767767323448e-15,4.935109350731711e-12,1.9381550058461046e-21,3.748120462362832e-12,2.3840426200954397e-17,1.1985582861906436e-21,3.0738682758685597e-21,4.632214673992098e-25,1.8671428901362877e-24,1.0472961436230896e-21,4.010366566071242e-30,1.334362219768673e-29,3.74812046205979e-12,1.6631132468639799e-25,1.0904868416701226e-38,1.2543619252943904e-23,1.691318869140994e-22,5.952128181379583e-08,1.7627668623340196e-38,5.074322861883841e-32,7.533721488293279e-32,8.777382522919352e-24,2.6277694944022736e-15,1.0538630410152781e-41,3.14267286436473e-40,1.9339742557627604e-35,3.55864252151032e-37,7.750752510024778e-31,1.1955008552464147e-37,3.0973171777376693e-43,2.9978021768064563e-28,2.630662339190524e-35
3.0706587988426913e-15,0.1504744932484813,3.76,0.0,1.0045467623483524,0.9999998995101851,1.1490646425134564e-28,3.237468893809596e-21,8.027865229558444e-10,8.027865015324823e-10,8.331313476837612e-12,1.6891921700264953e-22,1.989143826761676e-21,2.1413172181993842e-17,2.1407492089486853e-17,9.783599964782664e-25,4.436122087155023e-15,8.331313477647438e-12,5.51673412381648e-21,6.327472189104069e-12,4.02516205111298e-17,3.411568924827055e-21,8.74941325767711e-21,1.3185068863147534e-24,5.314608406888509e-24,2.980997981828608e-21,1.978294427750084e-29,3.8043888376529776e-29,6.327472188240861e-12,4.733866787063535e-25,5.387321048938734e-38,3.570605025104594e-23,4.814123580100959e-22,1.004814836813797e-07,8.695679062083262e-38,2.5113987777880017e-31,3.728598251604334e-31,2.4983814500780453e-23,4.436127002673453e-15,9.36641476407161e-41,1.550270282752971e-39,9.540199759253072e-35,1.75545989649422e-36,3.823408583204691e-30,5.897448614608914e-37,2.6779409774137458e-42,8.605782834783812e-28,1.2976929725523446e-34
5.574125851791559e-15,0.1504744932657008,3.76,0.0,1.0045467616818966,0.999999817584655,7.066211964839791e-28,1.0664239715520645e-20,1.4572876382847797e-09,1.4572875677219654e-09,1.5123721299916156e-11,5.563807854652645e-22,6.5516621128449446e-21,7.052380207497661e-17,7.051054008409044e-17,6.0160037283133275e-24,8.052825827954568e-15,1.5123721308023627e-11,1.8170632787041764e-20,1.1486175640020781e-11,7.308595781663798e-17,1.123686357541476e-20,2.881822283194403e-20,4.342809351950237e-24,1.7504899142454755e-23,9.818539105883053e-21,1.2164670645812784e-28,1.257295280947975e-28,1.1486175637173333e-11,1.559212786348362e-24,3.3228703469015934e-37,1.1762018706585292e-22,1.5856288198152056e-21,1.824002213180554e-07,5.3470777948353744e-37,1.5461884195539748e-30,2.2955800760245283e-30,8.229000753405129e-23,8.052842015565665e-15,1.1055818049888524e-39,9.532781913787657e-39,5.866333323011021e-34,1.079442966695402e-35,2.3510404742444589e-29,3.626506823788368e-36,3.069092950181553e-41,2.8836242674700712e-27,7.979604314375936e-34
1.0581059957689293e-14,0.1504744933001398,3.76,0.0,1.0045467603489848,0.9999996537402588,4.929776371829204e-27,3.8427677952520873e-20,2.766289867069043e-09,2.7662896128444773e-09,2.8708535234447818e-11,2.0045801022461435e-21,2.360408355229269e-20,2.5407258032863263e-16,2.5403621147271883e-16,4.196454160786687e-23,1.5286213726150146e-14,2.8708535275021247e-11,6.54652953590519e-20,2.1803582531609494e-11,1.388024308435286e-16,4.04848147248802e-20,1.0382664341044768e-19,1.5646333328159558e-23,6.306688599025112e-23,3.5373847393907067e-20,8.48544801205999e-28,4.5605135473329175e-28,2.180358252131961e-11,5.617579172897333e-24,2.3321661773583206e-36,4.238653033303739e-22,5.712617531041804e-21,3.462310324616121e-07,3.7299075602514544e-36,1.0789541060294316e-29,1.6018966634099744e-29,2.9647556306685685e-22,1.528627202681169e-14,1.5161473767175268e-38,6.649663891029512e-38,4.0920490885784584e-33,7.529616084923534e-35,1.639964558139639e-28,2.5298377081156895e-35,4.121677024311625e-40,1.074562377600447e-26,5.5661605722997984e-33
2.0594928169484762e-14,0.15047449336901772,3.76,0.0,1.0045467576831615,0.9999993260781207,3.678830761489014e-26,1.4562436351695034e-19,5.384294317143152e-09,5.3842933540642614e-09,5.5878156257667336e-11,7.594289521660619e-21,8.941688286701289e-20,9.624794670212465e-16,9.623651920075609e-16,3.130635271618253e-22,2.9752911285125134e-14,5.587815643450928e-11,2.48001550453304e-19,4.243839627395466e-11,2.7042660048770143e-16,1.5337246012995162e-19,3.933264559243206e-19,5.927305525784386e-23,2.389164456441309e-22,1.3400290816182091e-19,6.330307953504926e-27,1.7509806673548994e-27,4.243839623473762e-11,2.1281289877311414e-23,1.7612212869965787e-35,1.6065024077965712e-21,2.164030878481449e-20,6.738660002699467e-07,2.782674498408227e-35,8.050074624336578e-29,1.195184127875002e-28,1.1231392673118566e-21,2.9753131991647576e-14,2.244670763647546e-37,4.9609057628010595e-37,3.0527430315866316e-32,5.617205459212997e-34,1.2234448368810603e-27,1.8875658877404557e-34,6.028341545518851e-39,4.3414254561862606e-26,4.1524622775683066e-32
3.060879638128023e-14,0.15047449343789562,3.76,0.0,1.0045467550173381,0.9999989984515186,1.145628444812301e-25,3.217536514358912e-19,8.0022987572247e-09,8.002296629917354e-09,8.304776815394504e-11,1.6775352535739303e-20,1.975049325657204e-19,2.1259649384775125e-15,2.125730604932069e-15,9.747130436225538e-22,4.4219504653027805e-14,8.304776856198024e-11,5.477998011845735e-19,6.307320996204814e-11,4.0230577423989987e-16,3.3878549808206987e-19,8.688034410027546e-19,1.309260339153819e-22,5.277335182638861e-22,2.9598674566515995e-19,1.9709208751403175e-26,3.910533152199981e-27,6.307320987498963e-11,4.700780603405923e-23,5.528530045611464e-35,3.549962037085068e-21,4.779896369762116e-20,1.0014654314017455e-06,8.6639837457358e-35,2.5064170906111734e-28,3.721264791875093e-28,2.480860175521094e-21,4.421999188025787e-14,9.333869671423093e-37,1.544592304468034e-36,9.504606960436896e-32,1.7488917001301235e-33,3.8091550917315066e-27,5.877505099033429e-34,2.5954109594666917e-38,1.0087028984987086e-25,1.2928554862059931e-31
5.0636532804871164e-14,0.1504744935756515,3.76,0.0,1.0045467496856915,0.9999983433049036,5.18909445729922e-25,8.811082919715604e-19,1.3238307607410127e-08,1.323830178552564e-08,1.3738696457208642e-10,4.591359629780222e-20,5.404915102814349e-19,5.81816775594283e-15,5.817567634483404e-15,4.412533981963495e-21,7.315237976249748e-14,1.3738696572584367e-10,1.499177946348231e-18,1.043428371769237e-10,6.668294308207402e-16,9.272109135483053e-19,2.3776880285765924e-18,3.583109519498704e-22,1.4442707084403097e-21,8.099949999645934e-19,8.922377628343598e-26,1.0966196632003205e-26,1.0434283693599622e-10,1.2865052540353833e-22,2.5565436336881835e-34,9.724077470601524e-21,1.3080422543200746e-19,1.6565577034631662e-06,3.92243925773595e-34,1.1346744790473328e-27,1.684669308782198e-27,6.789476791078468e-21,7.315371143370144e-14,7.026373839670211e-36,6.992728046428882e-36,4.302733207500666e-31,7.917165471952373e-33,1.7244072216836842e-26,2.6614564768917893e-33,1.9804734453992987e-37,3.0670492580067446e-25,5.852766835103975e-31
7.06642692284621e-14,0.15047449371340738,3.76,0.0,1.0045467443540448,0.9999976883003864,1.3703798752736328e-24,1.7169005206833731e-18,1.8474316417625322e-08,1.847430507967208e-08,1.9172612449765631e-10,8.942213279482592e-20,1.0525429013329064e-18,1.1330675935896606e-14,1.1329543281197192e-14,1.1648030132309561e-20,1.0208484035259713e-13,1.9172612677342333e-10,2.919593833936146e-18,1.456124641782155e-10,9.323738075341105e-16,1.805792846674949e-18,4.630479262645344e-18,6.978013622817051e-22,2.812679206099346e-21,1.5773660835963085e-18,2.3552939745743906e-25,2.1818657678698993e-26,1.4561246370434e-10,2.505474842545515e-22,6.859729423174748e-34,1.8952693686885505e-20,2.547216375058066e-19,2.311507875806601e-06,1.0354833614066826e-33,2.9952867620667236e-27,4.447199332096345e-27,1.3222330037669421e-20,1.0208743069385948e-13,2.433338884589101e-35,1.845987419143393e-35,1.1358161393824462e-30,2.089924724483194e-32,4.552020100323483e-26,7.027156302233856e-33,6.998397460420391e-37,6.509524426323638e-25,1.5449897770294266e-30
9.069200565205304e-14,0.15047449385116327,3.76,0.0,1.0045467390223985,0.9999970334379374,2.8353574915812504e-24,2.8295761451061823e-18,2.3710325187870293e-08,2.3710306512359612e-08,2.4606524794022876e-10,1.4730403795984853e-19,1.7336363116669377e-18,1.866348397633384e-14,1.866165321817544e-14,2.4090379433127554e-20,1.3101688783840055e-13,2.46065251712143e-10,4.809041049374259e-18,1.8688209096808117e-10,1.1989393480585163e-15,2.974565954249766e-18,7.627175918864124e-18,1.1493975678653176e-21,4.632959842860706e-21,2.5980645481024293e-18,4.871204580480552e-25,3.6681173958750896e-26,1.868820901800218e-10,4.1270058836499886e-22,1.4405517484242077e-33,3.124287633631032e-20,4.1954382694082394e-19,2.9663159780329284e-06,2.1416879276467702e-33,6.194858992759991e-27,9.197804758524859e-27,2.1779425023447096e-20,1.3102114966805492e-13,6.169602940472518e-35,3.818010511194251e-35,2.3490833425162525e-30,4.322335515413383e-32,9.414456344072922e-26,1.4536662428180166e-32,1.8065579173090936e-36,1.1583631575013639e-24,3.1953374658399945e-30
1.1071974207564398e-13,0.15047449398891916,3.76,0.0,1.004546733690752,0.9999963787175267,5.085074607943331e-24,4.219593266804931e-18,2.8946333918145033e-08,2.8946306083591235e-08,3.004043349096401e-10,2.1956247226783237e-19,2.5837483232167986e-18,2.7816586240709935e-14,2.7813893016382997e-14,4.318761583071042e-20,1.5994852367397687e-13,3.0040434054962927e-10,7.167513005779127e-18,2.2815171754873788e-10,1.466526508314463e-15,4.433565846739408e-18,1.1367776746146917e-17,1.7130998810228652e-21,6.90511347855188e-21,3.872053974697007e-18,8.73277058455893e-25,5.577288320748691e-26,2.2815171636304235e-10,6.1511179649558755e-22,2.6212718489394422e-33,4.6601884639528695e-20,6.252632191720269e-19,3.6209820405520095e-06,3.83966826494236e-33,1.1105767933242003e-26,1.648943910955548e-26,3.2460767016633516e-20,1.599548683638125e-13,1.307889298771363e-34,6.844944791853735e-35,4.211271650623393e-30,7.748734405416353e-32,1.6877602559108005e-25,2.606600732843533e-32,3.8851169165463694e-36,1.8543697403297776e-24,5.728386171549723e-30
1.5077521492282585e-13,0.15047449426443088,3.76,0.0,1.0045467230274596,0.9999950697027062,1.2573589543470293e-23,7.833346468544607e-18,3.941835125878384e-08,3.9418299641697836e-08,4.0908239946535376e-10,4.072206164671968e-19,4.790941548329261e-18,5.1583652621203746e-14,5.157874584286802e-14,1.0670287158517916e-19,2.1781056577277612e-13,4.090824099491027e-10,1.3291506785554851e-17,3.1069097009062577e-10,2.0047673744298256e-15,8.222377683688227e-18,2.1080686298089572e-17,3.1768239868272933e-21,1.2805042940340396e-20,7.179771035972491e-18,2.1575909541424283e-24,1.0745444619114868e-25,3.1069096785110235e-10,1.1407157710061229e-21,6.66637609476869e-33,8.655322200060274e-20,1.1593656027474447e-18,4.929888158915449e-06,9.487561293403241e-33,2.7439001478630565e-26,4.074127173410028e-26,6.019621154065722e-20,2.1782230494784762e-13,4.221425480192989e-34,1.6913030512587225e-34,1.0404677665001387e-29,1.9144372153623969e-31,4.169917627504125e-25,6.442892996377748e-32,1.2817397659472288e-35,3.906242629094016e-24,1.4153019329635627e-29
2.308861606171896e-13,0.15047449481545433,3.76,0.0,1.0045467017008753,0.9999924533761657,4.463690274629943e-23,1.8409369025300253e-17,6.036238546041878e-08,6.036226442057352e-08,6.264380913370506e-10,9.551960666507985e-19,1.1232507887828619e-17,1.2096106525079713e-13,1.2094981283270879e-13,3.7813307059729557e-19,3.3352977497482553e-13,6.264381158729613e-10,3.1167497775059235e-17,4.757694727627183e-10,3.0935288645303337e-15,1.928430938705156e-17,4.943329985996614e-17,7.449559429164634e-21,3.0027416420524393e-20,1.6833074195288724e-17,7.646066575799776e-24,2.7133515319021976e-25,4.757694673153204e-10,2.6751082900070985e-21,2.512139984164232e-32,2.0360517627560357e-19,2.7179993924093577e-18,7.545997273697305e-06,3.3629492120306024e-32,9.723950267703078e-26,1.4438729934941232e-25,1.4115829985368404e-19,3.335571751100549e-13,2.2760152239072893e-33,5.99468519075981e-34,3.687175761691058e-29,6.784146041960057e-31,1.4777320065292476e-24,2.285424872906453e-31,7.065745445952616e-35,1.1406696561130589e-23,5.0155378012018973e-29
