Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321)
5.358155353817535e-20,0.15663041303967457,3.76,0.0,0.5845504949051195,0.9999999999996981,2.2136266306687293e-45,8.131325918037093e-33,5.468698304112114e-17,5.4686983041105175e-17,1.5144670965897316e-18,1.192054186855541e-34,1.5457353640294805e-33,5.72950046167477e-29,1.5948409239949786e-29,1.1351789857179745e-41,2.2040548600052046e-23,1.514467096548437e-18,4.196714816185082e-32,1.0288845101224972e-19,1.8155009439783325e-25,8.178274383517011e-33,1.8799626483473798e-32,2.0705625784439501e-38,3.07814376332334e-37,2.190945615822109e-33,1.0393216526318182e-46,4.1322474915100885e-43,1.0288845101224963e-19,2.84740418423397e-39,2.69166816301549e-56,1.614030329648137e-36,2.628291718723594e-35,3.0190445964813657e-13,4.1533395290884784e-58,5.95406064095315e-50,1.3960442736899224e-49,1.2206478791408994e-48,2.20405486003213e-23,1.373290576321427e-63,8.557916002541484e-61,9.4347675126294e-67,1.4365436412068565e-68,4.754694876694139e-50,1.0591006662217568e-68
1.0720965925144903e-19,0.15663041303967457,3.76,0.0,0.5845504949051193,0.9999999999993959,1.772247284710204e-44,3.254649452725958e-32,1.0942147866524931e-16,1.094214786651854e-16,3.0302499769290438e-18,4.771323333790862e-34,6.186969757758249e-33,1.4656502076391877e-28,6.383519971370784e-29,9.088334259945858e-41,4.4100246242656603e-23,3.0302499768465215e-18,1.6797796219132613e-31,2.0586629251191232e-19,3.632579634021998e-25,3.27344107328714e-32,7.524749917442446e-32,8.287646355811796e-38,1.2320596927450905e-36,8.769492231674443e-33,8.320892741640486e-46,1.6539759705135825e-42,2.058662925119119e-19,1.1397037287126411e-38,2.154971276056887e-55,6.460327634165853e-36,1.0520016397514394e-34,6.040712166341919e-13,3.325197032438334e-57,4.7680774683862785e-49,1.1179676606795216e-48,9.775082923031702e-48,4.41002462437343e-23,2.19965156637677e-62,6.851536382690021e-60,1.5112024720680522e-65,2.3009663978631246e-67,3.8066469593879645e-49,1.696401679928117e-67
2.144658706779964e-19,0.15663041303967457,3.76,0.0,0.5845504949051192,0.9999999999987916,1.4183364505647464e-43,1.3022837194697054e-31,2.1889046991350565e-16,2.1889046991324989e-16,6.061815737605522e-18,1.909150829963186e-33,2.4755937924532394e-32,4.209223452885461e-28,2.554239480523788e-28,7.273429538257272e-40,8.821964152624348e-23,6.061815737440856e-18,6.7213065018863285e-31,4.1182197551123746e-19,7.266738278195548e-25,1.3098028148127143e-31,3.010880111039956e-31,3.316138058434559e-37,4.929843603046359e-36,3.5089391713915275e-32,6.65924308247862e-45,6.618058918801322e-42,4.118219755112357e-19,4.560299448287006e-38,1.724632114538071e-54,2.5849725752297403e-35,4.2093768519756385e-34,1.208404730022981e-12,2.6611682226939617e-56,3.8163945009277887e-48,8.948272465746211e-48,7.824028229679549e-47,8.821964153055568e-23,3.5213529102457996e-61,5.483311430101187e-59,2.4192364393442476e-64,3.6835446330213185e-66,3.0464744852253594e-48,2.7157160208993793e-66
4.289782935310911e-19,0.15663041303967457,3.76,0.0,0.584550494905119,0.9999999999975829,1.1348846564158817e-42,5.209982879359999e-31,4.378284524100182e-16,4.3782845240899497e-16,1.21249472589499e-17,7.637846506634772e-33,9.903987173434129e-32,1.3529061632563972e-27,1.0218621142910896e-27,5.8198487188308965e-39,1.7645843208692836e-22,1.2124947258622185e-17,2.688960265911164e-30,8.237333415098877e-19,1.453506062288753e-24,5.2400641520449495e-31,1.204548101152209e-30,1.3266711574610664e-36,1.9722584533543276e-35,1.4038041565223455e-31,5.328406237827446e-44,2.647655016341686e-41,8.237333415098808e-19,1.8244167286480305e-37,1.3799679698805456e-53,1.0341573733368956e-34,1.684024836851488e-33,2.4170717544672734e-12,2.1293389050240842e-55,3.0538887999923863e-47,7.16043088744231e-47,6.2608077273120955e-46,1.7645843210417993e-22,5.635693414737055e-60,4.3874822542764715e-58,3.871828589382465e-63,5.895270585519835e-65,2.437642454158077e-47,4.3463246426671515e-65
8.580031392372805e-19,0.15663041303967462,3.76,0.0,0.5845504949051186,0.9999999999951655,9.079939340082076e-42,2.084162767268834e-30,8.757044174030428e-16,8.757044173989498e-16,2.4251210301604328e-17,3.055387271171344e-32,3.961917289309544e-31,4.749950474846124e-27,4.087781124987979e-27,4.656321057547884e-38,3.5293601318234267e-22,2.4251210300955477e-17,1.0756716456063842e-29,1.6475560735071875e-18,2.907172553765104e-24,2.0961962517779034e-30,4.818584545992054e-30,5.307116529644107e-36,7.889675883404546e-35,5.615673631977677e-31,4.263129742224595e-43,1.059148606511256e-40,1.6475560735071601e-18,7.298260858353347e-37,1.1040795940575129e-52,4.136966323469459e-34,6.736647565977013e-33,4.834405794022716e-12,1.7036328748923e-54,2.443420357384572e-46,5.729069964474323e-46,5.00928031667909e-45,3.5293601325135454e-22,9.018332643115005e-59,3.510319087270321e-57,6.1957660917956715e-62,9.433712457028979e-64,1.9502991294833375e-46,6.955062792176117e-64
1.7160528306496594e-18,0.15663041303967462,3.76,0.0,0.5845504949051177,0.9999999999903308,7.264296346480401e-41,8.336990337404376e-30,1.7514563473890908e-15,1.7514563473727178e-15,4.8503736386775907e-17,1.222204654705885e-31,1.584831399007786e-30,1.767634580047881e-26,1.6351789859051588e-26,3.725233688425947e-37,7.058911752693492e-22,4.8503736385504627e-17,4.302861666956727e-29,3.295201537501784e-18,5.814513626869651e-24,8.385126203202708e-30,1.9275122494542497e-29,2.122932995588212e-35,3.1559987719253027e-34,2.246360855152766e-30,3.410665703192684e-42,4.236770064709935e-40,3.295201537501675e-18,2.9194231385621286e-36,8.833062377954003e-52,1.654853993534995e-33,2.6947686639349534e-32,9.669073835801029e-12,1.3629710082740856e-53,1.9548600203017577e-45,4.5835460911622185e-45,4.0076779227348705e-44,7.058911755454076e-22,1.4430310837954477e-57,2.80838859714674e-56,9.913898073606581e-61,1.5094963619679168e-62,1.560313373982531e-45,1.112885528328483e-62
3.4321522134744173e-18,0.15663041303967465,3.76,0.0,0.5845504949051159,0.9999999999806615,5.811575063425609e-40,3.334864009996113e-29,3.5029602073611794e-15,3.5029602072956862e-15,9.700878855656996e-17,4.888918199174149e-31,6.339454540900867e-30,6.805836326025417e-26,6.540849017619378e-26,2.9802576895039086e-36,1.4118014990280756e-21,9.700878855413317e-17,1.7211796841630699e-28,6.590492465490968e-18,1.1629228133686294e-23,3.3541187233325426e-29,7.710205862630303e-29,8.491904758449119e-35,1.2624251929349973e-33,8.985626212025325e-30,2.728597328017746e-41,1.6947451002928492e-39,6.590492465490533e-18,1.1677930166831178e-35,7.06662772581795e-51,6.61955167063441e-33,1.0779293854138657e-31,1.9338409770027376e-11,1.0904026979430842e-52,1.5639375113260355e-44,3.6669529244104774e-44,3.206243809003334e-43,1.41180150013233e-21,2.3089280241869356e-56,2.2467642207463914e-55,1.5862774797761364e-59,2.4152760769397138e-61,1.2482803280989367e-44,1.7806772554376057e-61
6.864350979123933e-18,0.1566304130396748,3.76,0.0,0.5845504949051123,0.9999999999613227,4.649315298440631e-39,1.3339591952546661e-28,7.00596792730533e-15,7.005967927043355e-15,1.940188928939615e-16,1.955587264801013e-30,2.535807586368464e-29,2.6693930540342115e-25,2.61636622193223e-25,2.3842344473567598e-35,2.8236221448843892e-21,1.9401889288951116e-16,6.884788770842436e-28,1.3181074321469295e-17,2.3258786589751177e-23,1.3416611391595237e-28,3.0841137182187564e-28,3.396796463354035e-34,5.0497521404865195e-33,3.5942870301675306e-29,2.1829037688958057e-40,6.77907011909958e-39,1.3181074321467555e-17,4.6712196040011443e-35,5.653385420977052e-50,2.647848420434368e-32,4.3117613172507705e-31,3.8677081041158973e-11,8.723325266839566e-52,1.2511698071031402e-43,2.933608760998443e-43,2.5650356360875047e-42,2.8236221493014407e-21,3.6943474674543266e-55,1.7974327311698976e-54,2.538086998632049e-58,3.8645072418642264e-60,9.9863611414394e-44,2.84913201028324e-60
1.3728748510422964e-17,0.15663041303967498,3.76,0.0,0.5845504949051051,0.9999999999226452,3.719474421926973e-38,5.3358640926803995e-28,1.4011983367193529e-14,1.4011983366145616e-14,3.8803910155995834e-16,7.822389580717114e-30,1.0143281732156233e-28,1.05716881850083e-24,1.0465518116517418e-24,1.9073988760553428e-34,5.647263429952522e-21,3.8803910155275077e-16,2.753929514282147e-27,2.6362238033425787e-17,4.6518421271618555e-23,5.366671866770454e-28,1.2336517618885315e-27,1.3587255009253007e-33,2.0199111299572728e-32,1.437722110570318e-28,1.7463333776989063e-39,2.711658446084144e-38,2.6362238033418826e-17,1.868497360559831e-34,4.522761009161736e-49,1.0591454087473834e-31,1.7247132304785168e-30,7.735442119413792e-11,6.978701873653837e-51,1.000943764490029e-42,2.3469055777995545e-42,2.0520447444507175e-41,5.647263447620722e-21,5.911006037133362e-54,1.4379547541441885e-53,4.06097362234962e-57,6.183264000414534e-59,7.989136319189344e-43,4.5586501704908435e-59
2.7457543573021027e-17,0.15663041303967537,3.76,0.0,0.5845504949050907,0.9999999998452901,2.975588545156143e-37,2.134351202639392e-27,2.802401424696949e-14,2.8024014242777832e-14,7.760795188568072e-16,3.1289643774657597e-29,4.057322847371162e-28,4.207498359272831e-24,4.186217891414464e-24,1.5259236277960354e-33,1.129454597351131e-20,7.760795188491649e-16,1.1015746061439695e-26,5.272456545733811e-17,9.303976171439354e-23,2.1466742170330908e-27,4.934619596302316e-27,5.434915863363756e-33,8.079665067141226e-32,5.750902954514677e-28,1.3970708470785688e-38,1.0846794219664905e-37,5.272456545731028e-17,7.474008571907109e-34,3.6182608780318387e-48,4.23659763706859e-31,6.89886991647042e-30,1.5470909194295995e-10,5.582978461591665e-50,8.007581783753868e-42,1.8775318903020671e-41,1.641642289662288e-40,1.1294546044183523e-20,9.457649685376902e-53,1.150367274725558e-52,6.497585333719793e-56,9.893264325056631e-58,6.391328016329388e-42,7.293872179920116e-58
5.491513369821715e-17,0.15663041303967618,3.76,0.0,0.5845504949050618,0.9999999996905801,2.3804746540811273e-36,8.537416767486564e-27,5.6048076006519706e-14,5.604807598975305e-14,1.5521603533099254e-15,1.2515878127106864e-28,1.6229310715718953e-27,1.6787639493788635e-23,1.6744892847505404e-23,1.2207407124904358e-32,2.2589110954322987e-20,1.5521603533217324e-15,4.4063040193310735e-26,1.0544922030516016e-16,1.860907269168226e-22,8.586707875084643e-27,1.973850347887925e-26,2.1739691400526285e-32,3.231870136116356e-31,2.3003640164112097e-27,1.1176583354297256e-37,4.33882948564039e-37,1.0544922030504884e-16,2.9896073280660247e-33,2.894679133455699e-47,1.6946453919710674e-30,2.7595510353921467e-29,3.094183952120702e-10,4.4663900320164814e-49,6.406078082133087e-41,1.5020284841663207e-40,1.3133164291269169e-39,2.2589111237006094e-20,1.5132271371589105e-51,9.202952782916102e-52,1.0396158558631909e-54,1.5829256438756247e-56,5.113069995066514e-41,1.1670223393688895e-56
1.098303139486094e-16,0.15663041303967784,3.76,0.0,0.5845504949050041,0.99999999938116,1.904381594295755e-35,3.414969759007594e-26,1.1209619952561328e-13,1.1209619945854661e-13,3.104322021653846e-15,5.006358195787165e-28,6.491727365292147e-27,6.706584993201193e-23,6.697961389141128e-23,9.765932932462051e-32,4.51782404907548e-20,3.1043220217858237e-15,1.762522721793483e-25,2.1089853000079384e-16,3.722257945949421e-22,3.4346854044577723e-26,7.895406407205023e-26,8.695882331800152e-32,1.2927488761332668e-30,9.201461192102065e-27,8.941273311252024e-37,1.7356179223736966e-36,2.1089853000034853e-16,1.1958437697797832e-32,2.315850843561418e-46,6.778619335964134e-30,1.1038207638292266e-28,6.188368488362305e-10,3.573115694975981e-48,5.1248675085190945e-40,1.2016239772145072e-39,1.0506541818636737e-38,4.517824162143911e-20,2.421165922782042e-50,7.362369179498625e-51,1.6633871295216137e-53,2.5326837050016608e-55,4.090459025015632e-40,1.867238737074566e-55
1.6474549419900164e-16,0.15663041303967948,3.76,0.0,0.5845504949049464,0.9999999990717401,5.445342911510481e-35,7.256813388405669e-26,1.681443230447e-13,1.6814432290218328e-13,4.656483689435449e-15,1.0638518680527797e-27,1.379492169072265e-26,1.424619884928454e-22,1.4233170600861717e-22,2.7924469779389084e-31,6.776736960202712e-20,4.656483689768871e-15,3.7453614744952723e-25,3.163478396964171e-16,5.583939995520635e-22,7.298707952950018e-26,1.6777741746167724e-25,1.8478753820399159e-31,2.7470918751639448e-30,1.9553107626118398e-26,2.5566458237263773e-36,3.6883322540155924e-36,3.1634783969547075e-16,2.5411686180255706e-32,6.622082798439191e-46,1.4404617924080988e-29,2.345619044518618e-28,9.282551495464066e-10,1.0216881569207753e-47,1.5214454644161874e-39,3.567322187445404e-39,3.119130478247532e-38,6.776737200465997e-20,9.159764745360701e-50,2.1051781335171638e-50,6.292933010467903e-53,9.581659371098826e-55,1.169615849417925e-39,7.06414728623193e-55
2.7457585469978614e-16,0.1566304130396828,3.76,0.0,0.5845504949048309,0.9999999984529011,2.502478856707606e-34,2.0062967460140081e-25,2.802405700828461e-13,2.802405696888292e-13,7.760807022749395e-15,2.941241980710533e-27,3.8138896964717416e-26,3.937259777633894e-22,3.9350537409992553e-22,1.2833051472098389e-30,1.1294562612419021e-19,7.760807023810796e-15,1.0354824677030257e-24,5.272464590876222e-16,9.308629586282752e-22,2.0178785147331823e-25,4.638552952109132e-25,5.108833126020927e-31,7.594902418101576e-30,5.405859372815771e-26,1.1749396765376057e-35,1.019812472856102e-35,5.272464590850055e-16,7.025585970453771e-32,3.043527809136984e-45,3.982488933303153e-29,6.48494423887645e-28,1.5470911393114257e-09,4.695302921301085e-47,7.126772862848478e-39,1.6710093022910655e-38,1.461066804325585e-37,1.129456327662532e-19,7.228981118843565e-49,9.674622826323157e-50,4.966448056864796e-52,7.561945014616185e-54,5.3751210011282275e-39,5.575105368234237e-54
3.734231791504922e-16,0.15663041303968578,3.76,0.0,0.584550494904727,0.9999999978959465,5.63305645442847e-34,3.5726213938465153e-25,3.8112719241715547e-13,3.8112719171552794e-13,1.0554698020915086e-14,5.237485517657291e-27,6.791406704302965e-26,7.010202195301621e-22,7.007165268206269e-22,2.8887071867635335e-30,1.5360605562082733e-19,1.0554698022894264e-14,1.843887590872905e-24,7.170552165396733e-16,1.266192089241547e-21,3.593244092503412e-25,8.259889014921222e-25,9.09731908461032e-31,1.3524271843086896e-29,9.626233609768793e-26,2.6447775863786814e-35,1.81610857742796e-35,7.170552165350136e-16,1.2510489012075698e-31,6.851301933997464e-45,7.09167466073703e-29,1.1547760708939601e-27,2.104043036031969e-09,1.0569084502991657e-46,1.6445753103686718e-38,3.8560239133857874e-38,3.3715602419016623e-37,1.5360606744777065e-19,2.0286881875015258e-48,2.1777486781771088e-49,1.393747546183078e-51,2.1221287675977985e-53,1.2099344180116735e-38,1.5645579041642062e-53
4.722705036011982e-16,0.15663041303968872,3.76,0.0,0.5845504949046231,0.9999999973389923,1.0646846292331474e-33,5.576914346877995e-25,4.820138147514414e-13,4.82013813656191e-13,1.3348589017157677e-14,8.175796449570209e-27,1.060148008249101e-25,1.09421711541606e-21,1.0938284283310332e-21,5.459844780669217e-30,1.942664836640673e-19,1.3348589020332582e-14,2.8783346509368874e-24,9.06863973991689e-16,1.6016345485935294e-21,5.609105094765631e-25,1.2893803815544058e-24,1.4201044600634292e-30,2.1111580030138903e-29,1.502668569321738e-25,4.998801947457748e-35,2.8351700936188067e-35,9.068639739844147e-16,1.9529052496415416e-31,1.2950115527972404e-44,1.1070269789856074e-28,1.802621128403195e-27,2.6609944097922014e-09,1.997626561386724e-46,3.166530408180157e-38,7.424541142510015e-38,6.491735593396181e-37,1.9426650212514268e-19,4.644803477622679e-48,4.116088028841513e-49,3.191068802311122e-51,4.858741392462168e-53,2.2868548763806296e-38,3.5821514858155574e-53
5.711178280519043e-16,0.1566304130396917,3.76,0.0,0.5845504949045192,0.9999999967820385,1.7795803905118826e-33,7.994915113905001e-25,5.829004370857052e-13,5.829004355155839e-13,1.6142480011583696e-14,1.1720609496192233e-26,1.5197990802700532e-25,1.5685581726768768e-21,1.5680826913632554e-21,9.125923514333193e-30,2.349269103346023e-19,1.6142480016216885e-14,4.126302276091157e-24,1.0966727314436715e-15,1.9371840589836678e-21,8.041060739927449e-25,1.8484206555481686e-24,2.035823221385813e-30,3.0264987102350376e-29,2.1541846108093766e-25,8.355307906589089e-35,4.0647029499714407e-35,1.0966727314332431e-15,2.7996321243269005e-31,2.1646758329115915e-44,1.5870126766122883e-28,2.5841876996580007e-27,3.217945289561421e-09,3.3389583147687077e-46,5.383880459397904e-38,1.2623545981717343e-37,1.1037547110530406e-36,2.34926936798599e-19,9.057650844483353e-48,6.879887086360233e-49,6.222779440202426e-51,9.47484302970759e-53,3.8223912082962515e-38,6.98541959443094e-53
7.688124769533164e-16,0.15663041303969757,3.76,0.0,0.5845504949043114,0.9999999956681324,3.799202510746043e-33,1.3774370675902468e-24,7.846736817541824e-13,7.846736790490352e-13,2.1730261996293076e-14,2.0193356595131417e-26,2.6184467033107954e-25,2.702288057063392e-21,2.701634882565582e-21,1.9482805558107273e-29,3.16247760545772e-19,2.1730262004441583e-14,7.109167248748596e-24,1.4762902463475611e-15,2.608527207786094e-21,1.3853868302148536e-24,3.184626521963793e-24,3.50750088914692e-30,5.214326100883818e-29,3.711423804444096e-25,1.7837629170741286e-34,7.00391039854408e-35,1.476290246329592e-15,4.823460602424541e-31,4.621747773606792e-44,2.7342749446578283e-28,4.452269919176695e-27,4.331845922563669e-09,7.128300349260002e-46,1.1903816430816868e-37,2.7910793447098546e-37,2.440413313704688e-36,3.162478061365817e-19,2.4047705386668726e-47,1.4687782755362333e-48,1.6521234230624601e-50,2.5155334878694877e-52,8.160369145073373e-38,1.8546045151812474e-52
9.665071258547285e-16,0.15663041303970357,3.76,0.0,0.5845504949041037,0.999999994554228,6.908439518300373e-33,2.1083061502684682e-24,9.86446926422578e-13,9.864469222820797e-13,2.7318043974287678e-14,3.0907994262517246e-26,4.0077932503241793e-25,4.135959790728127e-21,4.135122269487143e-21,3.542736575576745e-29,3.975686056844062e-19,2.731804398692201e-14,1.0881291126002856e-23,1.855907761251329e-15,3.2802660610783642e-21,2.1204731264841567e-24,4.874389264659745e-24,5.368581155094759e-30,7.981047389862907e-29,5.6807043448851835e-25,3.243579121984392e-34,1.0721539417783065e-34,1.855907761223822e-15,7.382789917067505e-31,8.404883741956975e-44,4.185119576402651e-28,6.814640176001302e-27,5.445744729577681e-09,1.2962049326499857e-45,2.2301642403379785e-37,5.229050226178546e-37,4.572082045704404e-36,3.975686754600901e-19,5.2162742832381815e-47,2.6708153235283568e-48,3.583680446590158e-50,5.456534319256639e-52,1.483874493843444e-37,4.022895417020321e-52
1.1642017747561406e-15,0.15663041303970945,3.76,0.0,0.584550494903896,0.9999999934403254,1.1427911102109436e-32,3.0024714423896508e-24,1.188220171090886e-12,1.1882201651943414e-12,3.290582594511206e-14,4.40165945802186e-26,5.70755589606208e-25,5.889917744942579e-21,5.88888877163611e-21,5.860377613760082e-29,4.788894454077121e-19,3.2905825963268556e-14,1.5496207526073315e-23,2.2355252761549657e-15,3.95242745882222e-21,3.0197972608354107e-24,6.941689840779643e-24,7.645476396984613e-30,1.136592763251335e-28,8.089973871361102e-25,5.365512814215907e-34,1.5270688209640464e-34,2.235525276115791e-15,1.0513942147259574e-30,1.3904587564006586e-43,5.960146541572806e-28,9.704823990355774e-27,6.559641586753813e-09,2.144177504761195e-45,3.774342075604966e-37,8.849673087816115e-37,7.737816541487053e-36,4.788895447681428e-19,1.0081076491727376e-46,4.4180524050352277e-48,6.925893030339354e-50,1.0545408138038175e-51,2.4546179707486302e-37,7.774740726223285e-52
1.5595910725589648e-15,0.15663041303972133,3.76,0.0,0.5845504949034805,0.9999999912125266,2.636058873536493e-32,5.2898937230483805e-24,1.5917666604272355e-12,1.5917666500384403e-12,4.40813898648462e-14,7.755064349970655e-26,1.0055819424758954e-24,1.0376740161677665e-20,1.0375306564893264e-20,1.3518031944482207e-28,6.415311083113122e-19,4.4081389897214405e-14,2.7301908431642033e-23,2.994760305961848e-15,5.298041699142905e-21,5.32041382456282e-24,1.2230178423865477e-23,1.3470143173681993e-29,2.0024997711338687e-28,1.4253271685916255e-24,1.237653587871297e-33,2.691229702120165e-34,2.9947603058928116e-15,1.8523938838966168e-30,3.208087595968786e-43,1.0501070514932164e-27,1.7098368283077285e-26,8.787429341739865e-09,4.945946105766469e-45,8.975854668811238e-37,2.1045623244433812e-36,1.840148997789503e-35,6.4153128333701e-19,3.17221198646692e-46,1.0191059929763198e-47,2.1793706956193512e-49,3.318323462656502e-51,5.662024926483265e-37,2.446487425054349e-51
1.954980370361789e-15,0.15663041303973313,3.76,0.0,0.5845504949030651,0.9999999889847356,5.063917811305859e-32,8.240698497259568e-24,1.99531314976323e-12,1.995313133579382e-12,5.525695375545198e-14,1.2081013701310068e-25,1.5665122125504473e-24,1.6164702370324965e-20,1.6162835278345264e-20,2.596836759425477e-28,8.041727492340821e-19,5.525695380624193e-14,4.253139331198007e-23,3.753995335768211e-15,6.645372499340599e-21,8.288235103446587e-24,1.905238738213741e-23,2.0984029727577307e-29,3.119529423385078e-28,2.2203990474120256e-24,2.3775534434612998e-33,4.193621905885605e-34,3.7539953356606425e-15,2.8856929127166328e-30,6.164124947042486e-43,1.6359089074114287e-27,2.663610395075365e-26,1.1015209175693002e-08,9.501261684804063e-45,1.752950255712533e-36,4.110130210430179e-36,3.593741014202982e-35,8.041730218430904e-19,7.620275446417381e-46,1.957722416906025e-47,5.235276287516161e-49,7.971264405419962e-51,1.0876845473610137e-36,5.876962737688948e-51
2.7457589659674374e-15,0.15663041303975683,3.76,0.0,0.5845504949022341,0.9999999845291773,1.3928542034401608e-31,1.613379026979413e-23,2.8024061284341548e-12,2.8024060967491953e-12,7.760808144922088e-14,2.365253378804342e-25,3.066934788204115e-24,3.164664217788993e-20,3.164382139995747e-20,7.142706725784947e-28,1.1294559651549944e-18,7.760808154949276e-14,8.32685454715557e-23,5.2724653953794045e-15,9.345187215392916e-21,1.6226823939175443e-23,3.730102652500965e-23,4.1082836684565043e-29,6.107457711887227e-28,4.347124817507859e-24,6.539558946626619e-33,8.215208648918871e-34,5.2724653951687124e-15,5.64965386490628e-30,1.696316716177838e-42,3.2029460672656682e-27,5.214838310986968e-26,1.5470745064841558e-08,2.613370879338322e-44,4.902013188063639e-36,1.1493716631407412e-35,1.0049667083377137e-34,1.1294564986667687e-18,3.066725770770475e-45,5.384812135191906e-47,2.1069001792931105e-48,3.2079793417362486e-50,2.991721253753679e-36,2.3651608318294863e-50
4.3273161571787346e-15,0.15663041303980424,3.76,0.0,0.5845504949005722,0.9999999756181559,5.542455608447664e-31,3.9886268335763286e-23,4.416592085771748e-12,4.416592007439959e-12,1.2231033648697815e-13,5.847479609629639e-25,7.582075479191827e-24,7.823515968987754e-20,7.823008459848273e-20,2.842218733583043e-27,1.780022133685104e-18,1.2231033673676935e-13,2.058570920365109e-22,8.309405514595848e-15,1.476542994224342e-20,4.011608827019106e-23,9.22158693615133e-23,1.0156536127334784e-28,1.5098901553761727e-27,1.0746977778100768e-23,2.602214802483773e-32,2.0334945903690173e-33,8.309405514074487e-15,1.396713881838878e-29,6.75743917046155e-42,7.919084201128656e-27,1.2892083749283097e-25,2.438172172553058e-08,1.039918043904934e-43,1.9727612702726674e-35,4.6255203106855735e-35,4.04437826715959e-34,1.780023451560197e-18,2.0750270492459587e-44,2.142732258763946e-46,1.425584514619699e-47,2.170603793623729e-49,1.1904627341324127e-35,1.60035603935198e-49
7.490430539601328e-15,0.15663041303989902,3.76,0.0,0.5845504948972483,0.9999999577964936,2.95982980174596e-30,1.1925822237967666e-22,7.644964000429895e-12,7.644963766223595e-12,2.1171484516334123e-13,1.7484049867780185e-24,2.266970625762161e-23,2.3391317749355757e-19,2.33902204770575e-19,1.517812109323627e-26,3.0811534206630187e-18,2.1171484591439952e-13,6.154975199614724e-22,1.4383285753006394e-14,2.5688372362564543e-20,1.1994425884651193e-22,2.7571868134386445e-22,3.0367342808708705e-28,4.51446082891809e-27,3.2132576452732606e-23,1.3896443622231357e-31,6.095571555562091e-33,1.438328575144455e-14,4.1760864290892074e-29,3.6170300571687426e-41,2.3682058099335277e-26,3.854590330777284e-25,4.2203294569204875e-08,5.553496859652581e-43,1.0591367987520603e-34,2.4833516405462396e-34,2.1713476678405368e-33,3.0811573543314483e-18,2.068625857446217e-43,1.1442840078416387e-45,1.4211880863191052e-46,2.1639096098476965e-48,6.357352885668801e-35,1.5954708737094316e-48
1.3816659304446516e-14,0.1566304130400886,3.76,0.0,0.5845504948906006,0.999999922154691,1.9058261504290833e-29,4.05475268658274e-22,1.4101707829678047e-11,1.4101707033398275e-11,3.905238569196392e-13,5.9447709227908714e-24,7.707391854802294e-23,7.9527416117709865e-19,7.952458277029748e-19,9.772966326099624e-26,5.6834118198384986e-18,3.9052385948213715e-13,2.092634139270499e-21,2.6531046229749658e-14,4.786409103887321e-20,4.078000767172462e-22,9.374180279081347e-22,1.0324646960350437e-27,1.534875003601279e-26,1.0924711040152483e-22,8.947713740247492e-31,2.0831612361156532e-32,2.6531046224418728e-14,1.4198407187020802e-28,2.339933780487546e-40,8.05484147163014e-26,1.310491873863081e-24,7.784491839959292e-08,3.575927712684818e-42,6.8326544426858344e-34,1.60204912523907e-33,1.400770275861284e-32,5.683425147813275e-18,2.5880801931707024e-42,7.368057325294129e-45,1.7780671352531146e-45,2.7072954211015366e-47,4.093404896294218e-34,1.9962392040608456e-47
2.646911683413689e-14,0.15663041304046776,3.76,0.0,0.5845504948773053,0.9999998508771728,1.3628626326848615e-28,1.487840012452342e-21,2.7015195487901792e-11,2.701519256617505e-11,7.481418580480784e-13,2.181530338854344e-23,2.8279398641945335e-22,2.9180180230596768e-18,2.9179326305062158e-18,6.988417009001959e-25,1.08879121235728e-17,7.481418674689926e-13,7.678333949593764e-21,5.08265671830171e-14,9.35349035301368e-20,1.4963137980857586e-21,3.4395942384062095e-21,3.7883644472242224e-27,5.631796535959109e-26,4.0084682042846243e-22,6.398299079859803e-30,7.722606275159406e-32,5.0826567163303285e-14,5.209783116156766e-28,1.6889976924782034e-39,2.9578309518661633e-25,4.808239833790705e-24,1.4912207910008515e-07,2.5572237540098824e-41,4.8886884079754566e-33,1.1462494789016194e-32,1.0022362849083384e-31,1.0887960686548507e-17,3.6540496238334255e-41,5.268984376332311e-44,2.510420685724011e-44,3.822380099299724e-46,2.9270969537920415e-33,2.81880459538283e-46
