Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171)
6.220603719588952e-08,0.11840434625599265,3.76,0.0,0.8475204237450412,0.999961818715937,4.800288758385387e-12,4.2713523490357306e-11,1.9945425464650667e-08,1.744202430469069e-08,2.8723044904397508e-09,3.3538726727312267e-13,1.2940035280075356e-15,2.0323375798294043e-09,1.996713383164072e-09,2.5451387046193494e-10,1.7517975843152968e-11,2.8152330167395417e-09,2.78260568688158e-10,1.4325131761934864e-10,4.97777631080499e-11,9.221896413951782e-12,1.4839027938299055e-11,7.530344867640616e-18,3.3699748436525855e-17,1.216683728720819e-14,9.923455334482361e-16,1.1327089198123276e-21,1.5675917416589363e-12,3.088129005915729e-19,9.617283739335189e-23,1.5330383383849782e-17,3.305828380531735e-20,3.8175878322453545e-05,3.613012289351096e-27,3.933824273206494e-20,1.6029600248038912e-19,1.1295030669733091e-18,3.4561226929973206e-16,1.310148904750019e-21,2.8831765250563263e-32,2.388215101693781e-27,1.9416198633775357e-27,4.581224786054822e-19,1.1239258052943882e-29,6.793513314102382e-26,2.6756138046478023e-18,1.7527706718492342e-26,1.68844663751907e-22
6.798263262594007e-08,0.11840434629479407,3.76,0.0,0.8475204215435662,0.9999618179594786,6.62942706425057e-12,5.399766537674436e-11,2.1845641384172747e-08,1.8851662126340335e-08,3.1875231901236314e-09,3.9736608136037016e-13,1.4026534420109378e-15,2.386786425630419e-09,2.341272661978651e-09,3.276709633297648e-10,2.062938102240837e-11,3.084669836180043e-09,3.3232322430630575e-10,1.8433603657469156e-10,6.245198377042764e-11,1.1098427218972853e-11,1.7592309914015057e-11,1.0000986817228917e-17,4.7426473280175955e-17,1.3525542088914126e-14,1.2880661022870819e-15,1.4860503840758966e-21,1.713147672631761e-12,4.1654957783510055e-19,1.3204067104141394e-22,1.83050633732135e-17,3.662997268251668e-20,3.817587829349416e-05,5.1121053580103076e-27,5.128493104535386e-20,2.1038960532635268e-19,1.4040343905130048e-18,4.351526574962704e-16,1.775538181924972e-21,3.7529848904715275e-32,3.63757593715053e-27,3.0493961027053313e-27,7.37308279111374e-19,1.5283047319327262e-29,1.1767050158882177e-25,3.484062418588907e-18,2.5947209162411455e-26,1.865861518442523e-22
7.375922805599062e-08,0.11840434633369748,3.76,0.0,0.8475204193228996,0.9999618171616403,8.9178410417603e-12,6.694074197287255e-11,2.3757643197201624e-08,2.0229013608129068e-08,3.516542408900899e-09,4.640168720918094e-13,1.5094908728689688e-15,2.762832252768705e-09,2.7059281982562568e-09,4.1280205362362395e-10,2.3928945720617448e-11,3.3560595269251966e-09,3.9157607023273117e-10,2.321959217312162e-10,7.692189972841555e-11,1.3176204279133853e-11,2.055694783723455e-11,1.3024478873822954e-17,6.502717587512358e-17,1.494327272929746e-14,1.635989743013898e-15,1.910432170158209e-21,1.858702100268923e-12,5.502409625843302e-19,1.7659286004511873e-22,2.1541960859350868e-17,4.02861038087927e-20,3.817587826318245e-05,7.031487006640541e-27,6.548195021982971e-20,2.704646541723347e-19,1.7185686491356119e-18,5.382270232142771e-16,2.3461037431071322e-21,4.7844734620735146e-32,5.372797220273295e-27,4.6161409009027685e-27,1.1405140368904367e-18,2.034068209639468e-29,1.9522092052354185e-25,4.443949594778414e-18,3.711779516574989e-26,2.047283075406762e-22
7.953582348604117e-08,0.11840434637271087,3.76,0.0,0.8475204170818977,0.999961816322774,1.1729773470906427e-11,8.161085242556088e-11,2.5682098564547575e-08,2.1574818235133618e-08,3.860329353028093e-09,5.352167116984972e-13,1.6145555667179489e-15,3.1591406341222803e-09,3.0892907344104703e-09,5.105618782461989e-10,2.7403749836301348e-11,3.6295139368217574e-09,4.561859082663201e-10,2.872190042969587e-10,9.325997071764249e-11,1.546434344620026e-11,2.372809636587403e-11,1.668491838353342e-17,8.719659335410699e-17,1.642433477704575e-14,2.0399308441676238e-15,2.414256107176825e-21,2.004255272823909e-12,7.140591589550352e-19,2.310363187131304e-22,2.504075610906223e-17,4.402658163452387e-20,3.8175878231141456e-05,9.442770164265157e-27,8.214933294589951e-20,3.4164044084176076e-19,2.076160179439257e-18,6.554802728412406e-16,3.0349108680422893e-21,5.993107089116494e-32,7.72675311705877e-27,6.772840020417561e-27,1.7055728266222329e-18,2.658790570746275e-29,3.120543954849002e-25,5.570105500446021e-18,5.156924597667431e-26,2.232909330456445e-22
8.531241891609173e-08,0.11840434641184103,3.76,0.0,0.8475204148194848,0.9999618154432114,1.5131912340836992e-11,9.806882376574869e-11,2.761962872668662e-08,2.28897985536136e-08,4.219768642636945e-09,6.108455298358344e-13,1.7178863638782584e-15,3.5744314777095787e-09,3.4900336770098753e-09,6.215593349747434e-10,3.1041454281385974e-11,3.905137925911084e-09,5.263342019128496e-10,3.49769072880427e-10,1.115316461267449e-10,1.7972540474028106e-11,2.7101021183230697e-11,2.1076168412135544e-17,1.1469696542378727e-16,1.7972674835766972e-14,2.503616377373561e-15,3.0065087050793315e-21,2.149807450463013e-12,9.126276409806428e-19,2.9666221916917086e-22,2.8801130572523476e-17,4.785131148344264e-20,3.8175878197589884e-05,1.2423490360397545e-26,1.0151524276837579e-19,4.2509869183089877e-19,2.480017065104669e-18,7.875014873968787e-16,3.8557559662733735e-21,7.394988699312791e-32,1.0855338176063351e-26,9.673758367677678e-27,2.4772428015434425e-18,3.422433624778052e-29,4.828976284078649e-25,6.877960995645816e-18,6.986577600010674e-26,2.422957621845481e-22
9.108901434614228e-08,0.11840434645109375,3.76,0.0,0.8475204125346496,0.9999618145232688,1.9193121052914155e-11,1.1636860384623608e-10,2.9570810611917313e-08,2.4174660562201665e-08,4.5956670515961434e-09,6.907860474841647e-13,1.8195212197615264e-15,4.0074770962376035e-09,3.906890621685496e-09,7.463595689903375e-10,3.48302793563917e-11,4.183029653533263e-09,6.022151324203736e-10,4.2018666954225875e-10,1.3179570548143638e-10,2.0711022467957457e-11,3.067109643392261e-11,2.6302727653397928e-17,1.483603853622696e-16,1.9591897634491852e-14,3.0306879235340877e-15,3.6967881080860784e-21,2.2953589055895746e-12,1.1510543570935434e-18,3.748514018879949e-22,3.2822766932824956e-17,5.176019956540755e-20,3.817587816250799e-05,1.605725909695612e-26,1.238160786804397e-19,5.22085365404112e-19,2.933504678217844e-18,9.348277631688723e-16,4.8232013311151115e-21,9.00690093934885e-32,1.4939463111206223e-26,1.3498488472307463e-26,3.507667928434366e-18,4.3476704031933327e-29,7.262824998969438e-25,8.383559825232017e-18,9.260176175686421e-26,2.6176640087248465e-22
9.686560977619283e-08,0.1184043464904738,3.76,0.0,0.8475204102264433,0.9999618135632458,2.3984184215304427e-11,1.365576354985538e-10,3.1536178851608536e-08,2.543009409084952e-08,4.988757987006821e-09,7.749237129178777e-13,1.919497225123148e-15,4.4571003521933285e-09,4.338652983573128e-09,8.854859660342988e-10,3.875898266185823e-11,4.463280853635381e-09,6.840337985867846e-10,4.98790044923093e-10,1.5410458396163417e-10,2.369050224830141e-11,3.4433802240203565e-11,3.248060715704397e-17,1.8909096644796103e-16,2.1285280273538716e-14,3.624703636136038e-15,4.495327718431632e-21,2.440909923035238e-12,1.4349651418740307e-18,4.6707956252482505e-22,3.71053491551343e-17,5.575315298792925e-20,3.8175878125880515e-05,2.0433925293709813e-26,1.4929645393880465e-19,6.339119589238403e-19,3.440147412356653e-18,1.0979477221132687e-15,5.952603898189768e-21,1.0846344006633173e-31,2.0187076695599346e-26,1.8454028331320428e-26,4.8567898102217496e-18,5.460241828569464e-29,1.0651208905988469e-24,1.010356150796666e-17,1.203974847015708e-25,2.8172827594529217e-22
9.999999999999998e-08,0.11840434652998512,3.76,0.0,0.8475204089639076,0.999961813025664,2.6914916281891997e-11,1.483177927163629e-10,3.26087049213699e-08,2.6099218019963082e-08,5.2094833084501826e-09,8.222937011423125e-13,1.973063016873342e-15,4.7076024041959536e-09,4.578754836018218e-09,9.671448797942782e-10,4.094541874350069e-11,4.6163636736337684e-09,7.309894416927935e-10,5.449723321664188e-10,1.6708188842871175e-10,2.5411972847825102e-11,3.655449966670541e-11,3.6275888142657445e-17,2.1449298488010871e-16,2.2236214662074737e-14,3.9762707028314846e-15,4.977759723388737e-21,2.5198860673455366e-12,1.6102188520955143e-18,5.23552769196546e-22,3.953818188153415e-17,5.795488555781864e-20,3.8175878105367403e-05,2.3153497117193928e-26,1.64542120244759e-19,7.0128591517222385e-19,3.738598583555119e-18,1.1932256840648453e-15,6.638903231911016e-21,1.194609494550574e-31,2.3604206405746618e-26,2.169879703595608e-26,5.746016649378838e-18,6.152531789968147e-29,1.2985971016456e-24,1.113266782314189e-17,1.3782399270748683e-25,2.927747874728884e-22
1.0264220520624338e-07,0.11840434652998512,3.76,0.0,0.8475204078939758,0.9999618125634289,2.957756823751259e-11,1.58677213217484e-10,3.351622770927226e-08,2.66567731694944e-08,5.3997057259241415e-09,8.631466394115547e-13,2.017850625765531e-15,4.922172871003104e-09,4.784167723905177e-09,1.0394220596258455e-09,4.281683724622409e-11,4.745977099310533e-09,7.720045521939444e-10,5.858760760094542e-10,1.785046840868736e-10,2.692213544226869e-11,3.8384722285764587e-11,3.973821145656747e-17,2.378667781462072e-16,2.3055793719340716e-14,4.289140151782545e-15,5.4130167150456226e-21,2.586460800129961e-12,1.77053726958416e-18,5.74922108944926e-22,4.164856253526828e-17,5.983007976639393e-20,3.817587808773825e-05,2.5649740906944067e-26,1.7820906124296774e-19,7.619563596321568e-19,4.003628769599382e-18,1.2773047206861917e-15,7.2601374143541e-21,1.293156937733018e-31,2.683520497638485e-26,2.4776879902789813e-26,6.592707540645193e-18,6.789347535016857e-29,1.5273037575783117e-24,1.2055235846540356e-17,1.538949431759724e-25,3.0220859064428564e-22
1.0841880063629393e-07,0.11840434656963074,3.76,0.0,0.8475204055364142,0.9999618115240917,3.604719504742434e-11,1.8276282481203499e-10,3.551141293524521e-08,2.7855356389268987e-08,5.829109441276358e-09,9.553455442065874e-13,2.1146168418429023e-15,5.401613309927838e-09,5.2423351567602874e-09,1.2086133655284789e-09,4.699361139358735e-11,5.031198058343026e-09,8.663494532034994e-10,6.817211526970129e-10,2.050366756328354e-10,3.0417479972365184e-11,4.251954144849993e-11,4.821722258005341e-17,2.9574151208709233e-16,2.4906123273097286e-14,5.027394462484021e-15,6.461417870441889e-21,2.7320118466688888e-12,2.1645330066104225e-18,7.000585922019208e-22,4.645209374752038e-17,6.39908888330499e-20,3.8175878048087925e-05,3.180752642878936e-26,2.108144423413664e-19,9.076632945450122e-19,4.627790049134445e-18,1.473299803808351e-15,8.762808207653402e-21,1.5281610454530117e-31,3.515200018839539e-26,3.273516064769585e-26,8.791984625728814e-18,8.368071695627069e-29,2.1463198202974005e-24,1.4256450424101996e-17,1.9375379274255084e-25,3.2323628565377705e-22
1.1419539606634448e-07,0.11840434660941289,3.76,0.0,0.8475204031529807,0.999961810445497,4.3468227981156726e-11,2.0884447904038601e-10,3.7522153552549796e-08,2.902648725666398e-08,6.2775070338850055e-09,1.051413688669131e-12,2.2098304867895008e-15,5.894385679207324e-09,5.712106830666503e-09,1.393469148363146e-09,5.1279549379315154e-11,5.31901774033367e-09,9.67296834350039e-10,7.865820351421546e-10,2.3373578454716323e-10,3.418845775563732e-11,4.6834043479541975e-11,5.807348511842355e-17,3.638458542455999e-16,2.6838683503767268e-14,5.842785751775559e-15,7.652782996767047e-21,2.8775633847929348e-12,2.6243330373135064e-18,8.442766956559184e-22,5.1515630891688124e-17,6.823549004495191e-20,3.817587800693734e-05,3.901683318139203e-26,2.473806787442058e-19,1.0725444335683841e-18,5.316627868843141e-18,1.6862944352507967e-15,1.0478465481045712e-20,1.7916311839755623e-31,4.543879098885659e-26,4.263071965972687e-26,1.1539903166366776e-17,1.0233844677241807e-28,2.961889173592265e-24,1.6725652337332065e-17,2.4064746186134194e-25,3.4484200506142593e-22
1.1997199149639503e-07,0.11840434664933311,3.76,0.0,0.8475204007429493,0.9999618093278984,5.191686968063674e-11,2.369470190487663e-10,3.9548833573084766e-08,3.017079453959559e-08,6.7453787721304804e-09,1.1512468198160988e-12,2.303525385815174e-15,6.399497718227983e-09,6.1924834877362976e-09,1.5943641187302383e-09,5.56653524049183e-11,5.609504735080713e-09,1.0750799714637195e-09,9.006966807764568e-10,2.646320705990389e-10,3.824731857246309e-11,5.1324108735418995e-11,6.947788954786236e-17,4.433885527901703e-16,2.885563300601469e-14,6.738557189210959e-15,9.000066190302473e-21,3.0231157487947317e-12,3.1579696325763284e-18,1.0094758171540778e-21,5.683886353927015e-17,7.256379419097572e-20,3.8175877964297956e-05,4.7394100517941e-26,2.881830152810752e-19,1.2581781840344067e-18,6.074290681436734e-18,1.9166130177612436e-15,1.2425806950413512e-20,2.0856357911516685e-31,5.803212273243657e-26,5.480124693535328e-26,1.4930665685666864e-17,1.2428941420606673e-28,4.02060747762723e-24,1.9481845031862442e-17,2.9525946839466682e-25,3.6705806667486983e-22
1.2574858692644557e-07,0.11840434668939234,3.76,0.0,0.8475203983056443,0.99996180817154,6.14701718146353e-11,2.6709042163302463e-10,4.159180364341427e-08,3.128889260493586e-08,7.23315074129671e-09,1.2547431132838485e-12,2.395734593944723e-15,6.91599932769858e-09,6.6825131010496885e-09,1.811640060563558e-09,6.014216016666359e-11,5.902722442114222e-09,1.1899358562266257e-09,1.024285040629453e-09,2.977506937059054e-10,4.260660606124931e-11,5.598571196622518e-11,8.26172505241299e-17,5.356571761064735e-16,3.095889086746065e-14,7.71787768090997e-15,1.051693498769877e-20,3.1686692848587243e-12,3.77415942165729e-18,1.1976702691161663e-21,6.24214827787776e-17,7.697571299796934e-20,3.817587792017872e-05,5.706280635451937e-26,3.33503425627965e-19,1.4662092053891582e-18,6.905074408011686e-18,2.164545214507005e-15,1.46243801936291e-20,2.4123301503696786e-31,7.330577429041109e-26,6.962236207066783e-26,1.9067545132855254e-17,1.5001017377227403e-28,5.3765966700997594e-24,2.2544560903060506e-17,3.5827994858909912e-25,3.899184362032861e-22
1.315251823564961e-07,0.11840434672959081,3.76,0.0,0.8475203958404381,0.9999618069766595,7.22058560552037e-11,2.992900830111457e-10,4.365138262328491e-08,3.2381381748048726e-08,7.74119811281866e-09,1.3618031176478706e-12,2.4864904136300368e-15,7.4429810549572e-09,7.18128898624312e-09,2.04560739221912e-09,6.4701533431232e-11,6.19872929181943e-09,1.3121040651717583e-09,1.1575498264706822e-09,3.3311216947750976e-10,4.727912572536207e-11,6.08149201562326e-11,9.769517702975334e-17,6.420185576702352e-16,3.315015162227129e-14,8.783843578923e-15,1.2217779583842622e-20,3.3142243507443475e-12,4.48233563095675e-18,1.4109920981514999e-21,6.826318126009028e-17,8.147115913607882e-20,3.817587787458853e-05,6.815360936745658e-26,3.836301291788786e-19,1.6983476733519903e-18,7.813417314348629e-18,2.4303480898969074e-15,1.709457994293876e-20,2.7739593587820523e-31,9.167273753542833e-26,8.750966824559653e-26,2.4062984108548552e-17,1.8003682624503545e-28,7.092158271801145e-24,2.593383034134302e-17,4.304024068060868e-25,4.1345870467288435e-22
1.3730177778654665e-07,0.11840434676992823,3.76,0.0,0.8475203933467494,0.9999618057434867,8.420214561514952e-11,3.3355709195196245e-10,4.572785910150644e-08,3.3448848514977386e-08,8.269848246404426e-09,1.4723296999844985e-12,2.575824411969492e-15,7.979572628882897e-09,7.687947982376428e-09,2.2965466655853186e-09,6.933543726935438e-11,6.497578958686162e-09,1.4418257177015903e-09,1.300677250634364e-09,3.707326146456085e-10,5.22779148134193e-11,6.58078904127034e-11,1.1493293149461405e-16,7.639189283332218e-16,3.543089812889424e-14,9.939480352706517e-15,1.4117720282834008e-20,3.4597813154216685e-12,5.292679664231131e-18,1.6516935281525116e-21,7.436365323780234e-17,8.605004622329032e-20,3.817587782753631e-05,8.080448135279709e-26,4.3885706897799845e-19,1.9563683246085635e-18,8.803894260292925e-18,2.7142480896406106e-15,1.9857641732141522e-20,3.1728614708921773e-31,1.1358714589005896e-25,1.089207575785874e-25,3.003864494656571e-17,2.149711455796795e-28,9.238425441216884e-24,2.967014792308269e-17,5.123206931246672e-25,4.377160683898394e-22
1.4307837321659719e-07,0.11840434681040378,3.76,0.0,0.8475203908240408,0.999961804472247,9.753760681727999e-11,3.698984908104842e-10,4.7821492852017134e-08,3.4491866017469035e-08,8.819383634147249e-09,1.5862279926431813e-12,2.6637674375446018e-15,8.52494154262933e-09,8.201668699296766e-09,2.5647100058108246e-09,7.40362247226266e-11,6.799320566981156e-09,1.5793425172945469e-09,1.4538377395565337e-09,4.1062398278413296e-10,5.761621396595857e-11,7.096086790167317e-11,1.3457027502476817e-16,9.028837416965297e-16,3.780241433967635e-14,1.1187744223630688e-14,1.62326133255712e-20,3.605340558667856e-12,6.2161519087180185e-18,1.92214904821388e-21,8.072259461352177e-17,9.071228882924012e-20,3.817587777903065e-05,9.51608286736906e-26,4.9948335943357e-19,2.2421093106039243e-18,9.88121043922588e-18,3.0164428757181293e-15,2.293563241981228e-20,3.6114708801439217e-31,1.3954613821030595e-25,1.3435715375123763e-25,3.712541264962856e-17,2.554870938422912e-28,1.1896010104622883e-23,3.3774436369531465e-17,6.047262116737299e-25,4.627293108470479e-22
1.4885496864664772e-07,0.11840434685101621,3.76,0.0,0.8475203882718167,0.999961803163161,1.1229100031953141e-10,4.0831752479863366e-10,4.9932516231351226e-08,3.551099424077429e-08,9.390044692330248e-09,1.7034053412398248e-12,2.750349636870528e-15,9.078291683511907e-09,8.721669830160497e-09,2.850322493051189e-09,7.879662108721654e-11,7.103998888978987e-09,1.724895871486103e-09,1.6171866214954339e-09,4.5279429053641073e-10,6.330744055418367e-11,7.627018383110621e-11,1.5686629583857366e-16,1.0605172022478594e-15,4.026579807896056e-14,1.253152376216035e-14,1.8579055202450975e-20,3.750902470631327e-12,7.264521658981974e-18,2.2248571739869745e-21,8.733970297709576e-17,9.545780247832963e-20,3.817587772907996e-05,1.11375602090109e-25,5.658127110268363e-19,2.5574708845201154e-18,1.1050194703967948e-17,3.3371030278141346e-15,2.635143801104627e-20,4.092321990954458e-31,1.7009164401104673e-25,1.6436617749162817e-25,4.5463352839335603e-17,3.0233772479078995e-28,1.5155641742389142e-23,3.826800878164609e-17,7.083053569976215e-25,4.8853878606556415e-22
1.5463156407669826e-07,0.11840434689176381,3.76,0.0,0.8475203856896226,0.9999618018164445,1.2854114161916458e-10,4.488138798594953e-10,5.206113551910612e-08,3.650678034428335e-08,9.982032406990939e-09,1.823771253860754e-12,2.8356004704637702e-15,9.638862009012626e-09,9.247208527379344e-09,3.1535834879066476e-09,8.360970888909535e-11,7.4116545359329975e-09,1.878726086382657e-09,1.7908647890645272e-09,4.972478346088102e-10,6.936516363768468e-11,8.173225348101088e-11,1.821002181306513e-16,1.2385015082193562e-15,4.282197275601426e-14,1.3973641447993218e-14,2.1174385550362683e-20,3.89646745136948e-12,8.450396058286394e-18,2.562441904731018e-21,9.421467764673063e-17,1.002865036521676e-19,3.817587767769248e-05,1.2960939443667557e-25,6.38152838264563e-19,2.9044139425796647e-18,1.2315792562249421e-17,3.6763736218642696e-15,3.012874906341586e-20,4.618053226635642e-31,2.05812076297728e-25,1.995427207277621e-25,5.520162701397548e-17,3.563624749250933e-28,1.9118794676174902e-23,4.3172529587238036e-17,8.2373717232453495e-25,5.151864029054057e-22
