Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48)
4.8490273448000165e-09,0.07948563577674111,3.76,0.0,0.9271030273307691,0.9999815492459054,1.5665073153867788e-08,3.1775473462495866e-07,0.00026280259639792667,0.0002479625435581865,5.649528003842895e-06,8.408614654064938e-10,8.749624991981951e-11,1.265486316111859e-05,1.3475367995813667e-05,8.293851954845544e-07,2.9501390475779746e-07,3.812922003498769e-06,1.1823044273378006e-08,1.3117308762717558e-06,3.0293576196249875e-07,4.299424702918249e-09
4.954318574607133e-09,0.07948571607064582,3.76,0.0,0.9270971257147866,0.9999808286632331,1.7029414105882317e-08,3.3793050825431005e-07,0.00026853570144249684,0.00025304023403785453,5.856758796056239e-06,8.753416635958713e-10,8.936110674375099e-11,1.3165420534740283e-05,1.4037444842362083e-05,8.832160834233217e-07,3.0937430733672834e-07,3.896633644089581e-06,1.2344958313645466e-08,1.3954678360100581e-06,3.2197700655864096e-07,4.528141623682352e-09
5.05960980441425e-09,0.07948579639380655,3.76,0.0,0.9270912187633207,0.9999800947284557,1.8479381793359955e-08,3.58903998153982e-07,0.00027427065083837887,0.0002581054026661243,6.069355197310153e-06,9.103945319388147e-10,9.122311690845597e-11,1.3684244723438388e-05,1.4609769148536601e-05,9.392676506919708e-07,3.240578953148237e-07,3.980401198058893e-06,1.2881522672364679e-08,1.4825427657848559e-06,3.4175220669884745e-07,4.765225486878116e-09
5.164901034221367e-09,0.07948587674676336,3.76,0.0,0.9270853063751366,0.9999793474580893,2.0018321345244555e-08,3.806876066158758e-07,0.0002800074866631915,0.0002631580801768661,6.287417974760155e-06,9.460135589802526e-10,9.308209143478368e-11,1.4211237796190169e-05,1.5192270058945914e-05,9.975799559854197e-07,3.3906258024148e-07,4.064225569283466e-06,1.343305781214553e-08,1.573008920928772e-06,3.622715248301979e-07,5.010892438928212e-09
5.270192264028484e-09,0.07948595713005246,3.76,0.0,0.9270793884498346,0.9999785868687305,2.1649629400398737e-08,4.032935723906053e-07,0.0002857462507120117,0.00026819829722797106,6.511047054364752e-06,9.82192269151616e-10,9.493791457492481e-11,1.4746302693409331e-05,1.5784877066683176e-05,1.0581927846115639e-06,3.54386282048964e-07,4.148107650432019e-06,1.3999887893447037e-08,1.6669189206380527e-06,3.835449336806047e-07,5.2653626592674935e-09
5.375483493835601e-09,0.07948603754420638,3.76,0.0,0.9270734648878357,0.9999778129770571,2.3376753186115666e-08,4.2673397246643724e-07,0.0002914869845050064,0.00027322608440160956,6.740341534828785e-06,1.0189241677696903e-09,9.679073492816324e-11,1.528934321690012e-05,1.6387520011078883e-05,1.1211456503535627e-06,3.700269232915898e-07,4.232048323100776e-06,1.4582340273568076e-08,1.7643247556319252e-06,4.055822190364227e-07,5.52886031530308e-09
5.4807747236427175e-09,0.07948611798975397,3.76,0.0,0.9270675355903543,0.9999770257998247,2.5203189418585555e-08,4.5102072418782077e-07,0.00029722972930748065,0.000278241472204536,6.975399715080872e-06,1.0562028230983684e-09,9.864067445375958e-11,1.5840264018275244e-05,1.700012907539396e-05,1.1864777976925854e-06,3.8598241133195357e-07,4.316048457974848e-06,1.5180744998389506e-08,1.865277797269847e-06,4.283929830465098e-07,5.801613504803442e-09
5.586065953449834e-09,0.0794861984672203,3.76,0.0,0.9270616004593952,0.9999762253538667,2.7132483703109456e-08,4.7616558642166225e-07,0.00030297452613019303,0.00028324449106825847,7.2163190985453015e-06,1.0940219456091556e-09,1.004875485087655e-10,1.639897059275343e-05,1.7622634785623983e-05,1.2542282030407058e-06,4.0225063926494294e-07,4.400108914915979e-06,1.579543461931388e-08,1.969828802505162e-06,4.519866460075671e-07,6.083854227040302e-09
5.691357183256951e-09,0.07948627897712675,3.76,0.0,0.9270556593977812,0.9999754116560935,2.916823052316398e-08,5.021801596022901e-07,0.00030872141570070625,0.00028823517134905216,7.463196364504661e-06,1.1323752962463389e-09,1.0233118820736553e-10,1.696536927882711e-05,1.8254968010194292e-05,1.3244355748006488e-06,4.188295146255762e-07,4.484230542963968e-06,1.642674426306481e-08,2.0780279139642934e-06,4.763724463767598e-07,6.375818390348564e-09
5.796648413064068e-09,0.07948635951999102,3.76,0.0,0.9270497123091693,0.9999745847234929,3.1314072913475834e-08,5.29075886379649e-07,0.0003144704384460556,0.0002932135433280615,7.716127353056535e-06,1.1712565750121646e-09,1.0417183119153321e-10,1.7539367254449517e-05,1.8897059958897035e-05,1.3971383540497538e-06,4.3571697740801887e-07,4.568414180384875e-06,1.7075011426072616e-08,2.1899246626755828e-06,5.015594417525545e-07,6.677745802254447e-09
5.901939642871185e-09,0.07948644009632724,3.76,0.0,0.9270437590979972,0.9999737445731284,3.357370085981999e-08,5.568640546962547e-07,0.00032022163453501707,0.0002981796372117463,7.975207118300864e-06,1.2106595577716351e-09,1.0600963707104221e-10,1.8120872520188433e-05,1.9548842179586e-05,1.472374717764396e-06,4.529109610384157e-07,4.652660654906174e-06,1.7740575143975514e-08,2.3055679813615766e-06,5.275565136973829e-07,6.98988008220474e-09
5.99670174969759e-09,0.07948651264407038,3.76,0.0,0.9270383958947804,0.9999729771507734,3.5707739467560616e-08,5.826456500653494e-07,0.00032539960223081115,0.00030263864884124125,8.21371406076948e-06,1.2465632807541379e-09,1.0766107640931608e-10,1.8650570609359712e-05,2.014367505578398e-05,1.542285001916581e-06,4.6864589440403507e-07,4.728536883437969e-06,1.8354652259114915e-08,2.412890252895618e-06,5.516536950620407e-07,7.279732186399653e-09
6.091463856523995e-09,0.0794865852197089,3.76,0.0,0.9270330275869195,0.9999721990484524,3.7939725303077126e-08,6.091671561195333e-07,0.0003305793916026173,0.0003070877615361685,8.457346091529654e-06,1.2828802723236206e-09,1.0930993733766569e-10,1.918620981908246e-05,2.0746252449763697e-05,1.6143056622941732e-06,4.846258981124983e-07,4.804465260822929e-06,1.8983264315869022e-08,2.5233212436771314e-06,5.76420322922068e-07,7.578235131813349e-09
6.186225963350401e-09,0.07948665782361024,3.76,0.0,0.9270276541063772,0.9999714102787566,4.027244391701256e-08,6.364364842643624e-07,0.0003357610313803564,0.00031152699716245635,8.706170868280743e-06,1.319606116029739e-09,1.1095629825886785e-10,1.972772476954557e-05,2.1356525157429702e-05,1.6884639854031774e-06,5.008494727498226e-07,4.8804463688701e-06,1.962666142534997e-08,2.6368953990292875e-06,6.018625120778404e-07,7.885574343512978e-09
6.280988070176806e-09,0.0794867304561392,3.76,0.0,0.927022275385633,0.999970610854325,4.270871039159459e-08,6.644614469018667e-07,0.00034094455011256995,0.0003159563775374136,8.960255529533623e-06,1.3567364205130342e-09,1.1260027010890251e-10,2.0275050606980905e-05,2.197444419339855e-05,1.7647870871360541e-06,5.173151292045096e-07,4.956480782660458e-06,2.02850943231358e-08,2.753646782256514e-06,6.27986265609784e-07,8.201937689818351e-09
6.375750177003211e-09,0.0794868031176585,3.76,0.0,0.9270168913576555,0.9999698007878423,4.5251368505066295e-08,6.93249759042427e-07,0.00034612997618799375,0.00032037592442996457,9.219666721827786e-06,1.3942668825742418e-09,1.1424177273565224e-10,2.0828122994860412e-05,2.2599960789235316e-05,1.8433019144692022e-06,5.340213687995885e-07,5.032569070669535e-06,2.0958813997173348e-08,2.873609081575115e-06,6.547974773865625e-07,8.52751543644183e-09
6.470512283829616e-09,0.07948687580852844,3.76,0.0,0.9270115019559027,0.9999689800920393,4.790329040707165e-08,7.228090389449645e-07,0.00035131733783493475,0.0003247856595607453,9.484470601096353e-06,1.4321932455541987e-09,1.1588068040387713e-10,2.1386878110363043e-05,2.3233026392563376e-05,1.9240352461569665e-06,5.509666846136448e-07,5.108711794814542e-06,2.1648071740598558e-08,2.996815612768744e-06,6.823019330097655e-07,8.862500230107823e-09
6.5652743906560216e-09,0.07948694852910695,3.76,0.0,0.9270061071143468,0.9999681487796913,5.06673768363255e-08,7.531468077230381e-07,0.00035650666309581684,0.0003291856046020536,9.754732805563753e-06,1.4705112249418758e-09,1.1751708374750397e-10,2.1951252646568736e-05,2.387359266731186e-05,2.0070136923430764e-06,5.681495865430521e-07,5.184909510421881e-06,2.2353119437378648e-08,3.1232993173499917e-06,7.105053091246665e-07,9.20708711512618e-09
6.660036497482427e-09,0.07948702127974974,3.76,0.0,0.927000706767485,0.9999673068636208,5.354655699241608e-08,7.842704896075488e-07,0.00036169797981743695,0.00033357578117789745,1.0030518446953065e-05,1.5092165509939014e-09,1.1915113967747745e-10,2.2521183811169065e-05,2.452161149349312e-05,2.09226369484352e-06,5.855686113307706e-07,5.261162766246036e-06,2.3074209446313706e-08,3.2530927636383307e-06,7.394131738018322e-07,9.561473530445617e-09
6.754798604308832e-09,0.07948709406081031,3.76,0.0,0.9269953008503036,0.9999664543566938,5.6543787569861805e-08,8.161874138067626e-07,0.00036689131567951475,0.0003379562108642705,1.0311892145741575e-05,1.5483050594914044e-09,1.2078275014164074e-10,2.3096609316288177e-05,2.5177034965219342e-05,2.179811529095579e-06,6.032222959755025e-07,5.33747210461176e-06,2.3811594007966134e-08,3.386228154805453e-06,7.690309894559635e-07,9.925859256477443e-09
6.849560711135237e-09,0.07948716687263978,3.76,0.0,0.9269898892982449,0.9999655912718194,5.966205180147595e-08,8.489048163541055e-07,0.0003720866982216513,0.0003423269151894219,1.059891806446464e-05,1.5877726484846403e-09,1.2241171188319985e-10,2.367746736813985e-05,2.5839815388381354e-05,2.269683306113601e-06,6.211091527395934e-07,5.413838061554262e-06,2.456552492744693e-08,3.5227373367921775e-06,7.993641157051119e-07,1.0300446361247112e-08
6.9443228179616425e-09,0.07948723971558706,3.76,0.0,0.9269844720472411,0.999964717621949,6.290435975451201e-08,8.824298395717443e-07,0.00037728415481261225,0.00034668791563378443,1.0891659874560006e-05,1.627615159071234e-09,1.2403813613332443e-10,2.4263696670015145e-05,2.6509905280933136e-05,2.3619049719716e-06,6.392276993438661e-07,5.490261166774639e-06,2.5336254138306558e-08,3.662651795773142e-06,8.304178084145012e-07,1.0685439220762394e-08
7.039084924788048e-09,0.07948731258999871,3.76,0.0,0.9269790490337378,0.9999638334200788,6.627374853617689e-08,9.167695317002047e-07,0.00038248371262652347,0.000351039233629932,1.119018073113044e-05,1.6678284350424281e-09,1.256622394711931e-10,2.4855236424651776e-05,2.7187257373448866e-05,2.4565023074349825e-06,6.575764824018759e-07,5.5667419436093765e-06,2.6124033863905844e-08,3.8060026564408133e-06,8.621972190545803e-07,1.1081044535129946e-08
7.133847031614453e-09,0.0794873854962192,3.76,0.0,0.9269736201946792,0.9999629386792461,6.977328174663863e-08,9.519308479576349e-07,0.000387685398655837,0.00035538089056274646,1.1494543289943336e-05,1.7084084503821074e-09,1.2728389443953838e-10,2.5452026328605172e-05,2.7871824608180412e-05,2.553500929064956e-06,6.761540655647228e-07,5.643280909111241e-06,2.6929116079900194e-08,3.952820686600917e-06,8.947073963697747e-07,1.1487471300402281e-08
7.228609138440858e-09,0.07948745843459072,3.76,0.0,0.926968185467462,0.9999620334125306,7.340604831919365e-08,9.879206527751614e-07,0.00039288923974890004,0.0003597129077697462,1.1804809752883857e-05,1.7493512332531784e-09,1.2890289394089166e-10,2.605400655959906e-05,2.8563560136198513e-05,2.6529262915733018e-06,6.949589943187556e-07,5.719878574219736e-06,2.775175195858492e-08,4.103136306806482e-06,9.279532898665107e-07,1.1904930742810034e-08
7.3233712452672635e-09,0.07948753140545327,3.76,0.0,0.926962744789939,0.9999611176330518,7.717516224482362e-08,1.0247457203529198e-06,0.0003980952626038587,0.00036403530654117105,1.2121041863327583e-05,1.7906527670242078e-09,1.305192984205562e-10,2.6661117773416356e-05,2.9262417316436187e-05,2.754803688448034e-06,7.139898027103732e-07,5.796535443800636e-06,2.8592192126264935e-08,4.256979592575605e-06,9.619397505855349e-07,1.233363630518572e-08
7.418133352093669e-09,0.07948760440914447,3.76,0.0,0.9269572981004663,0.9999601913539705,8.108376308560449e-08,1.062412733711533e-06,0.0004033034937281063,0.00036834810811985433,1.2443300861681156e-05,1.8323090213607293e-09,1.3213332781669592e-10,2.727330110959881e-05,2.99683497168319e-05,2.8591582510087837e-06,7.332450529466607e-07,5.873252016569391e-06,2.9450687331559834e-08,4.414380270050521e-06,9.96671529486452e-07,1.277380368035934e-08
7.512895458920074e-09,0.07948767744599992,3.76,0.0,0.9269518453379068,0.9999592545884877,8.513501593099029e-08,1.1009282847958868e-06,0.000408513959430292,0.0003726513337012518,1.277164747783066e-05,1.8743160711809143e-09,1.3374494339244107e-10,2.7890498191250324e-05,3.068131111447885e-05,2.966014948527887e-06,7.527233435086279e-07,5.950028785097534e-06,3.0327488322590414e-08,4.575367716379201e-06,1.0321532775733262e-06,1.3225650811703519e-08
7.60765756574648e-09,0.07948775051635304,3.76,0.0,0.926946386441577,0.9999583073498439,8.933211015452071e-08,1.1402988768624475e-06,0.0004137266858684565,0.0003769450044337998,1.3106141988186645e-05,1.916670080576752e-09,1.3535390128756213e-10,2.851265111153277e-05,3.14012554927561e-05,3.07539859071848e-06,7.724232635181733e-07,6.026866235996313e-06,3.122284483526224e-08,4.739970970120396e-06,1.0683895496803097e-06,1.3689397822598272e-08
7.702419672572886e-09,0.07948782362053508,3.76,0.0,0.9269409213512051,0.9999573496513187,9.367825826777167e-08,1.1805309266937324e-06,0.0004189416990834783,0.00038122914141924233,1.3446844256825421e-05,1.959367165422736e-09,1.3696023265052116e-10,2.91397024210257e-05,3.212813703832931e-05,3.1873338300768556e-06,7.923433616454787e-07,6.103764850085048e-06,3.21370051388492e-08,4.908218740751501e-06,1.1053848079073287e-06,1.416526695199115e-08
7.797181779399292e-09,0.07948789675887502,3.76,0.0,0.9269354500069779,0.999956381506228,9.817669631435521e-08,1.2216307638886159e-06,0.00042415902495526644,0.0003855037657125336,1.3793813688226518e-05,2.002403398647353e-09,1.3856422605594738e-10,2.9771595132155955e-05,3.286191014192304e-05,3.3018451612133262e-06,8.124821892418477e-07,6.180725102331474e-06,3.307021697628488e-08,5.080139405262784e-06,1.1431434203275668e-06,1.4653482581318242e-08
7.891943886225698e-09,0.07948796993169967,3.76,0.0,0.9269299723496093,0.9999554029279274,1.0283068493003223e-07,1.263604628873001e-06,0.0004293786891407601,0.0003897688983215648,1.4147109157649664e-05,2.045774971152659e-09,1.4016586448132232e-10,3.0408272731104306e-05,3.360252940101044e-05,3.418956918826152e-06,8.328383603027093e-07,6.257747461694512e-06,3.4022728507985695e-08,5.2557609992691085e-06,1.1816696577139158e-06,1.5154271299653755e-08
7.986705993052104e-09,0.07948804313933376,3.76,0.0,0.9269244883202924,0.9999544139298105,1.0764350853023749e-07,1.306458674457454e-06,0.00043460071711631,0.0003940245602074074,1.4506789059852845e-05,2.0894781854292056e-09,1.4176484579774152e-10,3.104967916888401e-05,3.434994961796089e-05,3.5386932793054964e-06,8.534105106997274e-07,6.334832391244982e-06,3.499478719586511e-08,5.435111223887798e-06,1.2209676960533465e-06,1.5667861856599827e-08
8.071991889195868e-09,0.07948810905623327,3.76,0.0,0.926919547197617,0.9999535149336617,1.1211358608890524e-07,1.3457848871375923e-06,0.00043930258429393797,0.00039784657572331276,1.4836007595550187e-05,2.129091539936994e-09,1.432016173158968e-10,3.163094215557927e-05,3.50284054381164e-05,3.6487198960739223e-06,8.721089527955885e-07,6.404262703529155e-06,3.58865560137592e-08,5.599737041682611e-06,1.2569991994525248e-06,1.614122965656069e-08
8.157277785339632e-09,0.07948817500182354,3.76,0.0,0.9269146008240682,0.9999526075181543,1.1671742343227036e-07,1.3858333286513644e-06,0.0004440064050793815,0.00040166095210979327,1.5170486483082732e-05,2.168967716950822e-09,1.4463641028272776e-10,3.2215950229441935e-05,3.571230091940357e-05,3.76090930557078e-06,8.909801650835578e-07,6.473744397859921e-06,3.679453538556261e-08,5.7674249736255625e-06,1.2936620902891342e-06,1.6625323556738946e-08
8.242563681483396e-09,0.07948824097633679,3.76,0.0,0.9269096491576735,0.9999516916931269,1.214574607955896e-07,1.4266083091909155e-06,0.00044871219774540976,0.0004054677045512173,1.551026739261262e-05,2.2091040009429638e-09,1.46069289012589e-10,3.280466345835892e-05,3.6401603529554294e-05,3.875278810766385e-06,9.100231301835782e-07,6.5432778000969925e-06,3.771890343935503e-08,5.9381945478873e-06,1.3309592263623213e-06,1.712031461138233e-08
8.32784957762716e-09,0.07948830698000399,3.76,0.0,0.9269046921567916,0.9999507674684417,1.2633615350448033e-07,1.4681140825220783e-06,0.00045341998042766775,0.0004092668482014159,1.5855391663301654e-05,2.2494977658128555e-09,1.4750007256580203e-10,3.339704220988124e-05,3.7096280869385304e-05,3.991845611978124e-06,9.292368649267945e-07,6.612863232310439e-06,3.86598382102925e-08,6.112065077319985e-06,1.3688934047078239e-06,1.762637526932384e-08
8.413135473770924e-09,0.0794883730130547,3.76,0.0,0.9268997297800653,0.9999498348539846,1.31355971148842e-07,1.5103548475663715e-06,0.0004581297711647407,0.0004130583981839225,1.6205900349454745e-05,2.290146374387293e-09,1.489286859722186e-10,3.399304714199216e-05,3.779630067067742e-05,4.110626808511806e-06,9.486203819420679e-07,6.682501012903031e-06,3.9617516826584436e-08,6.2890556663961755e-06,1.4074673641281214e-06,1.8143679325401035e-08
8.498421369914688e-09,0.07948843907571718,3.76,0.0,0.9268947619863873,0.9999488938596625,1.3651939664614359e-07,1.55333475020761e-06,0.0004628415879267651,0.00041684236959223833,1.6561834255437406e-05,2.3310471372194388e-09,1.5035530281011931e-10,3.459263919294363e-05,3.850163079391192e-05,4.231639400568363e-06,9.681726629611442e-07,6.7521914567480655e-06,4.059211512086204e-08,6.469185218987444e-06,1.4466837880067304e-06,1.867240186757798e-08
8.583707266058452e-09,0.07948850516821819,3.76,0.0,0.9268897887349339,0.9999479444954046,1.4182892643833075e-07,1.5970578829489152e-06,0.0004675554485841061,0.00042061877748978717,1.6923233902405864e-05,2.3721974084679523e-09,1.517800087281045e-10,3.519577958374846e-05,3.9212239228854727e-05,4.354900288942135e-06,9.87892689836653e-07,6.821934875159169e-06,4.158380830937498e-08,6.652472436628701e-06,1.4865453036359714e-06,1.9212719291993977e-08
8.668993162202216e-09,0.07948857129078314,3.76,0.0,0.9268848099852094,0.999946986771163,1.4728707125118037e-07,1.6415282834873814e-06,0.00047227137086620853,0.00042438763690971976,1.7290139481739556e-05,2.413594634999117e-09,1.5320263067692272e-10,3.580242982653425e-05,3.9928094096314434e-05,4.480426273571244e-06,1.0077794842327583e-06,6.891731575777636e-06,4.259277163090966e-08,6.838935812156796e-06,1.5270544798744526e-06,1.976480934878416e-08
