Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12)
6.01092152910856e-10,0.07664757623730145,3.76,0.0,0.6100627416240125,0.9999999955578054,1.4671568576568202e-15,6.101020598871934e-13,9.201038958974245e-08,9.168085251212471e-08,4.103637449234862e-09,3.6935764664010146e-14,1.69407977683413e-14,3.274697728851879e-10,3.2742425980555077e-10,1.2530642272056514e-12,1.1196237826501657e-12,4.107632115154007e-09,4.508078035495809e-12,8.114092931853697e-13,1.02634943390143e-12,3.114970793525255e-13,6.724096660998271e-13,1.1965460572167668e-19,9.78701712469734e-20,2.5337546852428193e-14,1.3504880733126145e-17
6.514625227402609e-10,0.07664757634734454,3.76,0.0,0.6100627335692556,0.9999999951552065,1.936745334354905e-15,7.473751996316615e-13,9.972072100096587e-08,9.933369226751267e-08,4.44727192040262e-09,4.4139285067583005e-14,1.8586286768834402e-14,3.8445614788685023e-10,3.8439908118905127e-10,1.594535627514452e-12,1.4118447299807332e-12,4.451862491266122e-09,5.28954784786718e-12,1.0325333449904423e-12,1.2359981224937545e-12,3.66905139330678e-13,7.896659239126066e-13,1.523059594356088e-19,1.3497338541646156e-19,2.874951051344879e-14,1.7189172065107472e-17
7.018328925696657e-10,0.07664757645738748,3.76,0.0,0.6100627255144494,0.9999999947479215,2.5078435794034226e-15,9.030597839556773e-13,1.0743106454438786e-07,1.0698193052248038e-07,4.7908894555777e-09,5.199553895475625e-14,2.023170097229099e-14,4.459786742324466e-10,4.459083255665378e-10,1.9929026615767804e-12,1.7486936488760665e-12,4.796097390369878e-09,6.1325146347841556e-12,1.290503284603898e-12,1.469804004589844e-12,4.2694948784276844e-13,9.163146310499404e-13,1.904134165305612e-19,1.8173260444961013e-19,3.225749477055182e-14,2.1488701511560267e-17
7.522032623990706e-10,0.07664757656743035,3.76,0.0,0.6100627174595896,0.9999999943359515,3.193587646039592e-15,1.0782457086001755e-12,1.151414220102959e-07,1.1462557004717767e-07,5.134494884387175e-09,6.050410937885906e-14,2.187658318026526e-14,5.120303350668805e-10,5.119448720825681e-10,2.4525225285475813e-12,2.1327374619315203e-12,5.140337162738241e-09,7.036783219202164e-12,1.5881413691324595e-12,1.728845316191079e-12,4.916431945047606e-13,1.0523500858501534e-12,2.343988440808049e-19,2.3968624559476823e-19,3.584893922097627e-14,2.6450900453229887e-17
8.025736322284754e-10,0.0766475766774732,3.76,0.0,0.6100627094046711,0.9999999939192981,4.00788031187769e-15,1.2740182362856099e-12,1.228517952894564e-07,1.222646136035358e-07,5.478093124807631e-09,6.966434418534282e-14,2.3520879266903666e-14,5.826041366550405e-10,5.825016252875598e-10,2.977735055705787e-12,2.5664252407803823e-12,5.48458215725237e-09,8.002160477209245e-12,1.9282586731463987e-12,2.014195580245254e-12,5.609975678335215e-13,1.1977666033318547e-12,2.8468315413443707e-19,3.1048987562112843e-19,3.951311141935724e-14,3.2123059364961224e-17
8.529440020578803e-10,0.0766475767875161,3.76,0.0,0.6100627013496894,0.9999999934979629,4.9653674930097096e-15,1.4914631138881575e-12,1.3056218636454748e-07,1.2989906395790986e-07,5.821689188756865e-09,7.947552511276181e-14,2.516464570571306e-14,6.576930765790779e-10,6.575714823109063e-10,3.572883032237264e-12,3.0521171070428315e-12,5.82883272303628e-09,9.028454317443634e-12,2.313668250511821e-12,2.3269286812032614e-12,6.350227383647376e-13,1.3525584893400604e-12,3.4168824636771523e-19,3.959081337628613e-19,4.324052107556181e-14,3.8552544185009473e-17
9.033143718872851e-10,0.07664757689755912,3.76,0.0,0.6100626932946397,0.9999999930719474,6.08145501358161e-15,1.7316619443608594e-12,1.3827259730993375e-07,1.375289238696225e-07,6.165288169021555e-09,8.99369328748084e-14,2.6807943898641997e-14,7.372901730878693e-10,7.371473627368712e-10,4.242293806380953e-12,3.5920660546787292e-12,6.1730892079779556e-09,1.0115474625917934e-11,2.747173220207927e-12,2.668114274568705e-12,7.137275308692753e-13,1.5167200641850619e-12,4.058352967140643e-19,4.978215721546882e-19,4.702305255282877e-14,4.578660024483234e-17
9.5368474171669e-10,0.07664757700760229,3.76,0.0,0.6100626852395163,0.9999999926412532,7.372292787934879e-15,1.995696203620898e-12,1.459830302851787e-07,1.4515419610089965e-07,6.508895243886473e-09,1.0104788702456292e-13,2.84507682906559e-14,8.213884400086377e-10,8.212221827564865e-10,4.990295250450452e-12,4.188440402635709e-12,6.517351960012743e-09,1.1263032468930422e-11,3.2315771007054596e-12,3.0388217697964463e-12,7.971198785439236e-13,1.6902456422349806e-12,4.775462910908944e-19,6.182202469282614e-19,5.085354884185622e-14,5.387252231072552e-17
9.999999999999999e-10,0.07664757711764567,3.76,0.0,0.610062677832809,0.9999999922411047,8.727927800923704e-15,2.2604341987406202e-12,1.5307274934303138e-07,1.521615428135977e-07,6.824851577528916e-09,1.1183698511544689e-13,2.996089335009866e-14,9.026825169924494e-10,9.024926491109786e-10,5.751138500700741e-12,4.788378087706453e-12,6.833905360663325e-09,1.2371467751646633e-11,3.72430138437077e-12,3.4066529469857073e-12,8.77941349871752e-13,1.858060078105656e-12,5.505211676683381e-19,7.470445700889197e-19,5.441270473667019e-14,6.209976951347966e-17
1.004055111546095e-09,0.07664757711764567,3.76,0.0,0.6100626771843148,0.9999999922058816,8.854783925159302e-15,2.284643739097369e-12,1.5369348753335327e-07,1.5277488340818713e-07,6.852515665714723e-09,1.1280772225654854e-13,3.0093090274971573e-14,9.099809089657658e-10,9.097888777418783e-10,5.82120183180879e-12,4.843311557411141e-12,6.861621326004037e-09,1.2470940806354461e-11,3.769674791708242e-12,3.4401168575438786e-12,8.852067686759188e-13,1.873129549763824e-12,5.572427348040423e-19,7.59208896247746e-19,5.472586954507391e-14,6.28575059714026e-17
1.1047958512049046e-09,0.07664757733773336,3.76,0.0,0.6100626610736563,0.9999999913211127,1.2466056096575723e-14,2.9415859053504423e-12,1.6911448420594793e-07,1.6800251428237424e-07,7.539817936498865e-09,1.3827133742304581e-13,3.337617460634134e-14,1.1006205808845154e-09,1.100369639594321e-09,7.748976968671125e-12,6.3364334314593915e-12,7.55018128642926e-09,1.5067067536390606e-11,5.018124176548813e-12,4.338727876147616e-12,1.075489015373741e-12,2.2669496463719797e-12,7.422810627563127e-19,1.1119256552850674e-18,6.257488421953769e-14,8.371353841237249e-17
1.2055365908637144e-09,0.0766475775578227,3.76,0.0,0.610062644962622,0.9999999904176529,1.7065399950121936e-14,3.711079935608124e-12,1.845356067998429e-07,1.832118385302319e-07,8.227238453151923e-09,1.6632236433195355e-13,3.665713363107323e-14,1.3091535414404625e-09,1.3088332487822587e-09,1.0060030860169501e-11,8.086371270488136e-12,8.238771855908342e-09,1.7902388448371583e-11,6.5148143489490685e-12,5.372439393491745e-12,1.2846174846321331e-12,2.6981349918812445e-12,9.64329229918353e-19,1.575033767127104e-18,7.053508118172575e-14,1.0873202589754588e-16
1.306277330522524e-09,0.07664757777791406,3.76,0.0,0.6100626288511687,0.9999999894955138,2.2814852531355025e-14,4.601680587263922e-12,1.9995687591856657e-07,1.9840287814973942e-07,8.914821726170185e-09,1.969553518810676e-13,3.99359874050968e-14,1.5355242999415607e-09,1.5351234757177387e-09,1.278864516583336e-11,1.0106803277903178e-11,8.927395790743578e-09,2.0975463734725075e-11,8.281955049403983e-12,6.5497050812267325e-12,1.5126273724175259e-12,3.166640306565152e-12,1.2267681272008467e-18,2.1693876484479092e-18,7.858063857858828e-14,1.3828960697076374e-16
1.4070180701813338e-09,0.07664757799800799,3.76,0.0,0.6100626127392524,0.9999999885547081,2.988828439297571e-14,5.621912578599863e-12,2.1537831317814258e-07,2.1357565511511418e-07,9.602613203875241e-09,2.3016484284931443e-13,4.3212779868582214e-14,1.7796774835397606e-09,1.7791842180499902e-09,1.5968998002168694e-11,1.2410291615593645e-11,9.616055839013516e-09,2.4284879097082054e-11,1.034168988348142e-11,7.87894684185067e-12,1.7595491134175816e-12,3.672420359586283e-12,1.5329841640298165e-18,2.9176181046439555e-18,8.669170168304345e-14,1.7276250950688119e-16
1.5077588098401435e-09,0.07664757821810492,3.76,0.0,0.6100625966268283,0.9999999875952476,3.84713492504012e-14,6.780274142222488e-12,2.307999411159977e-07,2.2873019138540985e-07,1.0290659190766317e-08,2.6594541049636047e-13,4.64875130636145e-14,2.041557816722803e-09,2.040959478128939e-09,1.963517792826619e-11,1.5008387481732994e-11,1.0304754741698749e-08,2.7829245247334208e-11,1.2716105364770313e-11,9.368558318558544e-12,2.0254101176681708e-12,4.215429951348565e-12,1.886371584485771e-18,3.8441221240171945e-18,9.485267116920108e-14,2.1252669786091173e-16
1.6084995494989532e-09,0.07664757843820534,3.76,0.0,0.6100625805138504,0.999999986617144,4.876146186558608e-14,8.085234110993547e-12,2.4622178312967704e-07,2.4386650889713787e-07,1.0979006777883241e-08,3.042916517479771e-13,4.9760161816398194e-14,2.3211101405019095e-09,2.3203933820576033e-09,2.3821172248726773e-11,1.7911680698486017e-11,1.0993495231742168e-08,3.1607198618742174e-11,1.5427223336467215e-11,1.102690199669806e-11,2.310235167966178e-12,4.795623928679937e-12,2.2903322183045704e-18,4.975064104875439e-18,1.0305182693550988e-13,2.579577465919126e-16
1.7092402891577629e-09,0.07664757865830969,3.76,0.0,0.6100625644002725,0.9999999856204098,6.096777302961911e-14,9.545227748346968e-12,2.616438634206803e-07,2.589846295537527e-07,1.166770377483133e-08,3.4519816172996935e-13,5.303072141183029e-14,2.6182794395756255e-09,2.6174302068561152e-09,2.8560850320818865e-11,2.1129839182640138e-11,1.1682280032707729e-08,3.5617402296237535e-11,1.8496990158111065e-11,1.2862305062524808e-11,2.6140467867040745e-12,5.412957206452372e-12,2.748274734998745e-18,6.3383797291800744e-18,1.1128098094438875e-13,3.0943066050880593e-16
1.9107217684753825e-09,0.0766475790985321,3.76,0.0,0.6100625321711269,0.9999999835710969,9.202391063676174e-14,1.296390343880012e-11,2.9248883918221195e-07,2.891663677838179e-07,1.3046340388606395e-08,4.346703957264195e-13,5.956558059730582e-14,3.2652495407219625e-09,3.264090392621272e-09,3.983620098580081e-11,2.8545347885895014e-11,1.3059993419239422e-08,4.432934405997459e-11,2.5799914285017684e-11,1.709743564206923e-11,3.2787163428484185e-12,6.758861593881784e-12,3.839785968601971e-18,9.882690507417288e-18,1.2780648730934951e-13,4.3199983023114177e-16
2.081011228802951e-09,0.07664757947061868,3.76,0.0,0.6100625049291795,0.9999999817810425,1.2635093669248154e-13,1.6412522461764245e-11,3.1855957577456913e-07,3.146190109860276e-07,1.4213078429951722e-08,5.182279964000694e-13,6.508234414844981e-14,3.8665136875246875e-09,3.865042469786639e-09,5.139696439844694e-11,3.586785736984331e-11,1.4224581064284972e-08,5.2405364560665484e-11,3.328790506505931e-11,2.1303802273873637e-11,3.899900093004681e-12,8.011835238925962e-12,4.961657740504185e-18,1.3887631602892908e-17,1.4182672147031202e-13,5.578179586156496e-16
2.2513006891305193e-09,0.07664757984272265,3.76,0.0,0.6100624776848711,0.9999999799379131,1.6940461154759397e-13,2.0415977319847843e-11,3.4463134257339756e-07,3.400199516737969e-07,1.5381477561447035e-08,6.090290284574755e-13,7.059322613217148e-14,4.517383646884445e-09,4.515550911757369e-09,6.498953245172224e-11,4.41904193968411e-11,1.5389331490269158e-08,6.112810864647756e-11,4.20921326609638e-11,2.6126423633873564e-11,4.575626432240095e-12,9.370327266296591e-12,6.2838444893526876e-18,1.8998897370611998e-17,1.558843407914851e-13,7.0590737128242075e-16
2.4215901494580877e-09,0.07664758021484623,3.76,0.0,0.610062450437962,0.9999999780417664,2.225323205852767e-13,2.501411619166335e-11,3.7070427333339777e-07,3.653692948640548e-07,1.6551783283427185e-08,7.070476671959245e-13,7.609815446638351e-14,5.2175974520710814e-09,5.215350466986151e-09,8.077437860044762e-11,5.353975290956227e-11,1.65542576045784e-08,7.04918870683647e-11,5.2316605730341665e-11,3.1604574149542904e-11,5.306009340789935e-12,1.0834121514668648e-11,7.823144162928887e-18,2.5402691302671672e-17,1.6997341849725834e-13,8.780659320659074e-16
2.591879609785656e-09,0.07664758058699157,3.76,0.0,0.6100624231882095,0.9999999760926593,2.8717455014840776e-13,3.024654775338014e-11,3.9677850503479687e-07,3.9066714537725673e-07,1.772424370794448e-08,8.122581068389791e-13,8.159713555864737e-14,5.966894134994396e-09,5.9641769123356574e-09,9.891114385461308e-11,6.393851885127597e-11,1.7719372248519368e-08,8.049122384911344e-11,6.406480077286474e-11,3.777727408638127e-11,6.091171059662158e-12,1.2403002227459482e-11,9.596484262456467e-18,3.329953492380877e-17,1.8409102128457582e-13,1.0760881100973693e-15
2.7621690701132245e-09,0.07664758095916087,3.76,0.0,0.6100623959353682,0.9999999740906493,3.648643517277612e-13,3.615263226012572e-11,4.228541774113521e-07,4.159136078128096e-07,1.889910906079149e-08,9.246345848698259e-13,8.709022326623894e-14,6.765013787057025e-09,6.761767114308305e-09,1.1955860008072403e-10,7.540575546367096e-11,1.8884688194363608e-08,9.112085746108388e-11,7.743963831040525e-11,4.468328071435436e-11,6.93124251464049e-12,1.4076754103458185e-11,1.162093224482114e-17,4.2904291648021775e-17,1.982369007465322e-13,1.3017645593094535e-15
2.932458530440793e-09,0.07664758133135625,3.76,0.0,0.6100623686791913,0.9999999720357929,4.572267721446584e-13,4.277148461662524e-11,4.48931432507284e-07,4.4110878655424696e-07,2.007663124596236e-08,1.0441514355406791e-12,9.257742575593472e-14,7.611697544472057e-09,7.60785901289419e-09,1.428746610286683e-10,8.79573323801701e-11,2.0050218146228252e-08,1.0237573938271675e-10,9.254348996323881e-11,5.236109137304935e-11,7.826364543925375e-12,1.5855162286260158e-11,1.39137110050597e-17,5.444618175848748e-17,2.1241236062370608e-13,1.5568822071076521e-15
3.1027479907683612e-09,0.0766475817035798,3.76,0.0,0.6100623414194307,0.9999999699281473,5.65978269129656e-13,5.014197437547772e-11,4.750104142828086e-07,4.6625278576672186e-07,2.125706345044255e-08,1.1707830830561654e-12,9.805871803310896e-14,8.506687592855712e-09,8.502191625231577e-09,1.6901638116768246e-10,1.0160634393038182e-10,2.1215974739976577e-08,1.1425103302081281e-10,1.0947817763299298e-10,6.084894350685455e-11,8.7766888324837e-12,1.7738012369454e-11,1.6492213126851216e-17,6.816881207788609e-17,2.266193996784084e-13,1.843224211565079e-15
3.2730374510959296e-09,0.07664758207583372,3.76,0.0,0.610062314155836,0.9999999677677687,6.929261324811585e-13,5.830273066952867e-11,5.010912682607024e-07,4.913457094068458e-07,2.244065980400545e-08,1.3045040044802265e-12,1.0353410067385385e-13,9.449727139850386e-09,9.444505017233242e-09,1.9813997421939583e-10,1.1636348110691335e-10,2.238197054470088e-08,1.2674211145060385e-10,1.2834498544149196e-10,7.018481960108226e-11,9.78237847925937e-12,1.97250903763682e-11,1.9374017404713296e-17,8.433020790558016e-17,2.4086020557001756e-13,2.1625701299190435e-15
3.443326911423498e-09,0.07664758244812006,3.76,0.0,0.6100622868881572,0.9999999655547138,8.399679145630591e-13,6.729214264151275e-11,5.271741412269536e-07,5.163876612213856e-07,2.3627675080880645e-08,1.4452887323652845e-12,1.0900359581070141e-13,1.0440560415823136e-08,1.0434540304204476e-08,2.3040081384096286e-10,1.3223733159812747e-10,2.3548218062770293e-08,1.3984455583554421e-10,1.4924466011510045e-10,8.040644766720994e-11,1.084360801861539e-11,2.1816182762782862e-11,2.2576903591479e-17,1.032028622378572e-16,2.5513717871421927e-13,2.5166958963868964e-15
3.6136163717510664e-09,0.07664758282044092,3.76,0.0,0.6100622596161428,0.9999999632890391,1.0090908775193833e-12,7.71483608528023e-11,5.532591809738477e-07,5.413787447485023e-07,2.4818364446821455e-08,1.5931118758218047e-12,1.1446721073929876e-13,1.147893266810562e-08,1.147203964496938e-08,2.65953438278524e-10,1.492346413560621e-10,2.471472973019776e-08,1.5355415349658262e-10,1.7227741394151034e-10,9.155130270663453e-11,1.196056338089902e-11,2.4011076414430612e-11,2.6118867656664402e-17,1.2507379364726377e-16,2.694530036487535e-13,2.9073738434578596e-15
3.783905832078635e-09,0.07664758319279837,3.76,0.0,0.6100622323395416,0.9999999609708002,1.2023714355632894e-12,8.790929699563588e-11,5.79346536076112e-07,5.663190633147644e-07,2.601298323468842e-08,1.7479481208562326e-12,1.199249385071913e-13,1.2564590166122901e-08,1.2556746246915246e-08,3.04951548302118e-10,1.6736053638515375e-10,2.5881517916467316e-08,1.6786689617613527e-10,1.9754292337560117e-10,1.0365660650221052e-10,1.3133441955933702e-11,2.6309558653172648e-11,3.0018136365040586e-17,1.502446165821396e-16,2.8381060586366634e-13,3.3363726508914007e-15
3.954195292406203e-09,0.07664758356519447,3.76,0.0,0.6100622050581015,0.9999999586000535,1.4219745996991483e-12,9.961262525065695e-11,6.054363556917122e-07,5.912087200362885e-07,2.7211786749385414e-08,1.9097722166730744e-12,1.2537678059484983e-13,1.3697280196060392e-08,1.3688404360326846e-08,3.475480117240985e-10,1.8661872646640496e-10,2.7048594924890514e-08,1.827789778764988e-10,2.2514033190796633e-10,1.167593290466353e-10,1.4362452756250458e-11,2.8711417234668714e-11,3.4293182605762506e-17,1.7903161866056677e-16,2.9821299962986436e-13,3.805457365348176e-15
4.29477421306134e-09,0.07664758431011083,3.76,0.0,0.6100621504796989,0.9999999537012598,1.949248417572501e-12,1.2599597375246278e-10,6.576239870244759e-07,6.408364593600853e-07,2.962296807391142e-08,2.2542832886748225e-12,1.3626282822978868e-13,1.6102752058064028e-08,1.6091557313692058e-08,4.4414332596685616e-10,2.2854075702417532e-10,2.9383664292208118e-08,2.143869321465458e-10,2.877247684985204e-10,1.4610365839096738e-10,1.698976555577014e-11,3.382441661207901e-11,4.404582181134641e-17,2.487932307446695e-16,3.271642929493845e-13,4.8709265843499615e-15
4.6012952416509625e-09,0.07664758498068817,3.76,0.0,0.6100621013400649,0.9999999491133275,2.5373318409180297e-12,1.5333709368979975e-10,7.046027863907151e-07,6.853291914175298e-07,3.180989804800564e-08,2.5879897346160437e-12,1.4604022556302632e-13,1.84260134377304e-08,1.8412424657029427e-08,5.449021255232534e-10,2.701571493237923e-10,3.1486336576951115e-08,2.448497097559568e-10,3.530096355341882e-10,1.762904983340779e-10,1.954865586238095e-11,3.877754274425204e-11,5.429925871113777e-17,3.2742271556023546e-16,3.534038380058881e-13,5.984575644173527e-15
4.907816270240585e-09,0.0766475856514222,3.76,0.0,0.6100620521808469,0.9999999443561339,3.2483614668397697e-12,1.843067383771331e-10,7.51591900730307e-07,7.296593732089923e-07,3.401433974816972e-08,2.9439471695591135e-12,1.5579864372692596e-13,2.0897776046690274e-08,2.088148468263349e-08,6.596593133780842e-10,3.154519483897501e-10,3.359013299306175e-08,2.772041574402971e-10,4.273676248619527e-10,2.1027255406796928e-10,2.229319993881401e-11,4.406232709353352e-11,6.607038137396081e-17,4.233683466282485e-16,3.7983539840752096e-13,7.255388170549532e-15
