Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179),CHF3(41),[O]C(F)F(170),CO(12),CHF2-CF2(68),CF2(42),CHFCF2(54),C2HF4O2(637),FC1(F)OO1(934),CF2O2(144),O2(176),FC1OC1(F)F(245),CH2F-CF2(67),C2H2F3(1125),CH2CF2(56),CH2F(45),C2H2F3O2(908),C2HF3O(401),CH3-CF2(64),CHF2-CH2(63),CFO(50),FC1(F)CO1(1321),CH2O(19),CHF2-CHF(66),HCO(14),[O]O[C](F)F(171),C2H3F2O2(1300),O[C](F)F(239),H2O2(11),CF2CH(72)
8.804046441701302e-06,0.08249116153468686,3.76,0.0,0.9007049126020135,0.999111068369196,0.00046370795516663215,6.569469735411848e-06,0.00044261347944918604,2.9250913180796497e-06,0.00040916759685062724,1.2252817259511622e-09,8.967944222590535e-13,2.0883578489743985e-06,1.8622690708994592e-06,0.0002149552047725676,2.3897386312640105e-08,3.698982482728215e-05,7.212541459589416e-05,0.00017086094923831284,1.7400365450538581e-06,0.0003894528868006545,7.367698239941221e-06,2.3174218037560577e-05,1.5617013739447331e-06,3.3478520128226312e-09,5.990046385196776e-07,1.337243667846463e-08,1.049452034467931e-06,8.917484723282817e-07,5.494362131862435e-10,2.7228175503088477e-09,3.585368659706345e-12,0.00012792033363465444,1.5667927327633253e-14,5.2006692228327634e-11,4.800956410706747e-09,1.1381122819037172e-08,9.591461038978542e-09,2.0890033617740134e-11,7.96503318289195e-18,2.01630032631125e-13,1.6397122299300417e-13,3.0166263200796504e-09,4.0895070758012726e-14,1.1285518467794841e-10,2.153881948443157e-09,6.739497995485281e-15,7.353547422259971e-14,3.1901701698523045e-14,3.4592400645574075e-11,3.5227933236973813e-07,7.115487091867877e-13
8.986584214785767e-06,0.08249126101104845,3.76,0.0,0.9006717673250088,0.9990870978872042,0.00048152668139230887,6.676851049496517e-06,0.00045218039784758457,2.9248716312082213e-06,0.000416643864771898,1.2251577623713702e-09,8.967040672608452e-13,2.0957691465453025e-06,1.8616107637239983e-06,0.00021950097218239795,2.388964782633311e-08,3.7757705331934424e-05,7.345017482722542e-05,0.00017485204479817016,1.7594745857577801e-06,0.00040570775400882743,7.762929482380382e-06,2.4609720477465087e-05,1.6262264976573737e-06,3.4089334263766233e-09,6.431766800785206e-07,1.4430745411088836e-08,1.103818890515585e-06,9.4720311964746e-07,5.929273170218647e-10,2.8710050466811463e-09,3.779708572284161e-12,0.00012791726460959865,1.667882496891951e-14,5.330657866792343e-11,4.878870948054127e-09,1.2032695729522322e-08,9.769521546783546e-09,2.1228752103504397e-11,8.554738744614972e-18,2.1430280994848293e-13,1.7408378354495315e-13,3.1445202654628986e-09,4.465965091819956e-14,1.196544604864442e-10,2.2005711669358447e-09,7.242354639883902e-15,7.626334091945333e-14,3.3908901826599373e-14,3.5887977193605274e-11,3.6788184432753044e-07,7.65984275774325e-13
9.169121987870233e-06,0.08249136021124163,3.76,0.0,0.9006383032946648,0.9990628474746756,0.0004996330112533219,6.782947142966917e-06,0.00046176418209007867,2.9246542189802343e-06,0.00042403608416335606,1.2250343950135506e-09,8.96614156793101e-13,2.103101728413556e-06,1.8609599438381407e-06,0.0002240463345325155,2.388202250608332e-08,3.85239684893001e-05,7.47600176486789e-05,0.00017885672937668548,1.7787005227742614e-06,0.00042225520600141955,8.170206683249286e-06,2.6097297271196684e-05,1.6919062394217643e-06,3.469322866162022e-09,6.896857960166534e-07,1.5542611379462916e-08,1.1597553127349832e-06,1.0047182123208786e-06,6.386190471778352e-10,3.023639611784741e-09,3.9798510531450134e-12,0.0001279141597436803,1.7730365337973578e-14,5.4613060518524275e-11,4.954433476063237e-09,1.2703746413713129e-08,9.945606951677898e-09,2.1557201208338847e-11,9.173218734516219e-18,2.2743504404378306e-13,1.8454888325556701e-13,3.277774270445056e-09,4.867734028454367e-14,1.2669538253465514e-10,2.2471643675503345e-09,7.77038541968078e-15,7.901005888813713e-14,3.598895507853468e-14,3.7196832209547084e-11,3.838368936061567e-07,8.230218631706981e-13
9.351659760954698e-06,0.08249145913188508,3.76,0.0,0.9006045244305255,0.9990383207725619,0.000518023473608989,6.887745012254909e-06,0.0004713650043826074,2.924439103260293e-06,0.00043134314994736344,1.2249116388239927e-09,8.965247013370338e-13,2.1103544044830086e-06,1.8603166960728256e-06,0.00022859129582987218,2.387451147006586e-08,3.928854910397632e-05,7.605474450574404e-05,0.00018287484377656283,1.7977114046238917e-06,0.0004390919005283628,8.5895249242614e-06,2.7637262331633446e-05,1.7587308155618127e-06,3.529011320434364e-09,7.386024997349587e-07,1.6708936529746486e-08,1.2172615069828402e-06,1.0643118996332973e-06,6.865483573099106e-10,3.1807217659595296e-09,4.18579607865091e-12,0.0001279110195030679,1.882309921603079e-14,5.592710136778525e-11,5.027812351723273e-09,1.3394179887275047e-08,1.011969080302902e-08,2.187611408096896e-11,9.821046142322998e-18,2.410285753389652e-13,1.953671515351072e-13,3.4164751614773344e-09,5.2958234889458535e-14,1.3397957516949366e-10,2.293662716151875e-09,8.324142135842216e-15,8.177358408868046e-14,3.814215188915065e-14,3.8518247975102584e-11,4.001445185352225e-07,8.82693755491911e-13
9.534197534039163e-06,0.08249155776992106,3.76,0.0,0.9005704346893268,0.9990135214483948,0.0005366945632368206,6.991232847899068e-06,0.0004809830253900544,2.9242263039523345e-06,0.00043856403976142035,1.2247895079521317e-09,8.964357107902322e-13,2.1175260652622817e-06,1.8596810980298585e-06,0.00023313586013860412,2.3867115731832603e-08,4.005138314063435e-05,7.733417157212431e-05,0.00018690622673225073,1.8165044917154697e-06,0.0004562144533787432,9.020869078609722e-06,2.922989014604232e-05,1.8266905428205981e-06,3.587990457172307e-09,7.899972686027355e-07,1.79305661430135e-08,1.2763365967620954e-06,1.1260010700041748e-06,7.36749863452563e-10,3.342248905796988e-09,4.397539562970984e-12,0.00012790784435732347,1.995755592423102e-14,5.724966132010292e-11,5.099176965836598e-09,1.4103900591457989e-08,1.0291748603977284e-08,2.2186228414678017e-11,1.0498773274813519e-17,2.550850905047225e-13,2.065391016715683e-13,3.560703552210203e-09,5.751248659405128e-14,1.4150849816574012e-10,2.3400676154300396e-09,8.904160529107987e-15,8.455189370769356e-14,4.036875796707089e-14,3.985151195105702e-11,4.168046842938642e-07,9.450298428289804e-13
9.716735307123629e-06,0.08249165612261214,3.76,0.0,0.9005360380614059,0.9989884531930852,0.0005556427440366825,7.093400019192506e-06,0.0004906183943212362,2.924015839018567e-06,0.00044569781327880926,1.2246680157504185e-09,8.96347194468298e-13,2.124615681393189e-06,1.8590532201610005e-06,0.0002376800315757608,2.3859836201348457e-08,4.0812407751378934e-05,7.859812963290056e-05,0.00019095071506555414,1.8350772548118388e-06,0.0004736194416363594,9.464214018630237e-06,3.0875416243896106e-05,1.8957758471447235e-06,3.64625261839635e-09,8.439404844394322e-07,1.920828812885875e-08,1.3369786444157019e-06,1.1898013631926907e-06,7.892558150842653e-10,3.508215366109735e-09,4.615073439862055e-12,0.00012790463477900958,2.113424316034199e-14,5.858169035950316e-11,5.1686962365358345e-09,1.4832813924975837e-08,1.0461757795482142e-08,2.2488279875743275e-11,1.1206931068722059e-17,2.6960615222551994e-13,2.1806515486130656e-13,3.7105337169933366e-09,6.23502959908426e-14,1.492834487897186e-10,2.38638068545302e-09,9.510959654722034e-15,8.734298934392791e-14,4.266901900704669e-14,4.119591784060767e-11,4.3381728299908557e-07,1.010057754687514e-12
9.899273080208094e-06,0.0824917541875374,3.76,0.0,0.9005013385671572,0.9989631197177771,0.0005748644521921871,7.194237057130934e-06,0.0005002712490319412,2.923807724501444e-06,0.00045274361139635246,1.2245471747743114e-09,8.962591611067939e-13,2.131622303042774e-06,1.8584331258579392e-06,0.00024222381430706185,2.3852673686203893e-08,4.157156130098201e-05,7.98464639438453e-05,0.00019500814384001324,1.853427373147388e-06,0.0004913034069057825,9.919524836623744e-06,3.2574037724053567e-05,1.9659772715587327e-06,3.7037908133892896e-09,9.005023751899379e-07,2.0542832507031447e-08,1.3991846737233508e-06,1.2557271841793218e-06,8.440960739601407e-10,3.678612485916832e-09,4.8383857497183255e-12,0.00012790139124328447,2.235364687026167e-14,5.992412247938981e-11,5.236537279820687e-09,1.5580827600806928e-08,1.0629697737276042e-08,2.2782996305359716e-11,1.1946028431652426e-17,2.84593226670328e-13,2.2994566227678005e-13,3.866033485465817e-09,6.74819059158863e-14,1.5730556413815852e-10,2.432603745150446e-09,1.0145041315142025e-14,9.014490030124124e-14,4.504316506342239e-14,4.255076665402813e-11,4.5118213385358036e-07,1.0778029962776402e-12
9.999999999999997e-06,0.08249185196258801,3.76,0.0,0.9004820626951429,0.998949028150054,0.0005855870686223951,7.249307774481464e-06,0.0005056053637352777,2.923693895548389e-06,0.00045659362812767204,1.2244807761605343e-09,8.962107928329013e-13,2.1354528007252665e-06,1.8580943024857773e-06,0.0002447309728604551,2.3848771671538124e-08,4.198964979043861e-05,8.052857130282518e-05,0.00019725257025167065,1.8634571222317513e-06,0.0005011798443168232,1.017587923372708e-05,3.353415369054774e-05,2.005189878272628e-06,3.735228898266951e-09,9.328607373934415e-07,2.1303828854713992e-08,1.434179054885947e-06,1.2930208926666979e-06,8.753672508738421e-10,3.774532934845443e-09,4.964081120231538e-12,0.00012789958704916864,2.3044990299908173e-14,6.066968309309854e-11,5.273314320255948e-09,1.6001737527820834e-08,1.0721476502074139e-08,2.2942745509218326e-11,1.2367297851807874e-17,2.930633423988138e-13,2.366533669916716e-13,3.954290524161771e-09,7.044313558492143e-14,1.618384688881511e-10,2.4580724650302174e-09,1.0506794742700394e-14,9.16949569609337e-14,4.638496662861881e-14,4.330261064110725e-11,4.6091503333986287e-07,1.1163578613289113e-12
1.008181085329256e-05,0.08249185196258801,3.76,0.0,0.9004663402535437,0.9989375247507617,0.0005943560992848168,7.293735635763965e-06,0.000509941716145133,2.9236019745485563e-06,0.0004597006552957951,1.2244269967865195e-09,8.961716188651163e-13,2.1385450591650008e-06,1.8578208715526185e-06,0.0002467672125426899,2.3845628892998495e-08,4.2328783390003365e-05,8.107903406804189e-05,0.00019907834651379627,1.8715527322134562e-06,0.0005092628585037884,1.0386757077884957e-05,3.4325913838096775e-05,2.0372854831474717e-06,3.7605987109037766e-09,9.597529578713174e-07,2.19348710705673e-08,1.4629506938036775e-06,1.323791718635266e-06,9.01298100437905e-10,3.853428678168792e-09,5.06746073123768e-12,0.00012789811422748862,2.3616231153767394e-14,6.127787056371982e-11,5.3028642531404674e-09,1.634785283113579e-08,1.0795549685878665e-08,2.3071092677945576e-11,1.2716551800196063e-17,3.000477085740481e-13,2.4218092512744263e-13,4.027264158111562e-09,7.291759554641622e-14,1.6557582373630405e-10,2.478738794764965e-09,1.0806889551165152e-14,9.295568612152698e-14,4.7491414577057715e-14,4.3915367678566354e-11,4.6889898335190544e-07,1.148289085625244e-12
1.0264348626377025e-05,0.08249194944596258,3.76,0.0,0.9004310471906666,0.9989116720344565,0.0006141140753565725,7.391888552054631e-06,0.000519629911187412,2.9233986014402786e-06,0.0004665682453855036,1.2243074927647243e-09,8.96084575332502e-13,2.145383156638371e-06,1.857216506827317e-06,0.00025131023053312615,2.3838702428851835e-08,4.308401487581489e-05,8.229571369099706e-05,0.00020316115509086627,1.8894514212288166e-06,0.000527494276611297,1.0865856984980315e-05,3.613116662654395e-05,2.1096912791691683e-06,3.816670630377337e-09,1.0217619828633932e-06,2.3385017223460364e-08,1.5282717242233145e-06,1.394006949889753e-06,9.608869469869655e-10,4.032649502930839e-09,5.302278917622972e-12,0.00012789480421077822,2.4922438203707257e-14,6.264382199580822e-11,5.367837365889485e-09,1.7133805345878576e-08,1.095929676982583e-08,2.335326678285686e-11,1.3518964669300742e-17,3.159709439702686e-13,2.547712126955328e-13,4.194280442552287e-09,7.866767505582899e-14,1.7409505237885098e-10,2.5247879992947765e-09,1.1496970196943083e-14,9.577343920406463e-14,5.0013977975062097e-14,4.528903936998889e-11,4.869675055437835e-07,1.221537689717763e-12
1.044688639946149e-05,0.08249204663616187,3.76,0.0,0.9003954634683976,0.9988855653224483,0.0006341347519172139,7.488689704352476e-06,0.0005293359387408051,2.923197615619986e-06,0.00047334576012931785,1.2241886729099852e-09,8.959980375344628e-13,2.152135879285795e-06,1.8566200745337975e-06,0.00025585287256503573,2.3831894803063243e-08,4.383719789155116e-05,8.349639041545709e-05,0.0002072564002701931,1.9071217303126676e-06,0.0005459941153812169,1.1356761752313037e-05,3.798988160459883e-05,2.1831855923262364e-06,3.87200153220669e-09,1.0865988796100695e-06,2.4893825985489616e-08,1.5951418212135147e-06,1.4663836773043815e-06,1.022885258600829e-09,4.216257743740383e-09,5.5428172370218145e-12,0.00012789146167374926,2.6272688277871338e-14,6.402283496141158e-11,5.431612048899326e-09,1.793860625207013e-08,1.112092396227012e-08,2.3630195600747228e-11,1.435370710233024e-17,3.3236425051279467e-13,2.677167783612474e-13,4.3671304102401086e-09,8.474248079452273e-14,1.8286392319693953e-10,2.5707536729338418e-09,1.2215730494445002e-14,9.859628772863508e-14,5.261106089938702e-14,4.667111025782185e-11,5.053873023532264e-07,1.2975687581432597e-12
1.0629424172545955e-05,0.08249214353198328,3.76,0.0,0.9003595931930787,0.9988592083766092,0.0006544144848924428,7.584134069585446e-06,0.0005390598926089464,2.9229990257266873e-06,0.0004800326547695084,1.2240705466548444e-09,8.959120119392703e-13,2.158802586783284e-06,1.8560316109208949e-06,0.00026039514295720826,2.3825206428923915e-08,4.45882758630129e-05,8.4680965537162e-05,0.00021136391159279626,1.92456214737758e-06,0.0005647588059978677,1.1859399790015066e-05,3.9902108494056524e-05,2.257759495224437e-06,3.926587007185252e-09,1.154332703792749e-06,2.6461794156517805e-08,1.6635541048948522e-06,1.5409315359631195e-06,1.087313279798255e-09,4.4042334868541645e-09,5.78904911640988e-12,0.00012788808709804082,2.7667379702815052e-14,6.541573540684264e-11,5.494338273612578e-09,1.87621827428593e-08,1.1280418051113654e-08,2.3902532336130484e-11,1.5221195511464573e-17,3.4922893538890104e-13,2.810178736699449e-13,4.54585547309683e-09,9.115237096277174e-14,1.9188296093421108e-10,2.616638264502522e-09,1.2963598764080747e-14,1.0142239762408796e-13,5.528286710480937e-14,4.8060919761275495e-11,5.241579039520976e-07,1.3764006529251896e-12
1.081196194563042e-05,0.08249224013251467,3.76,0.0,0.9003234404842909,0.9988326049642834,0.0006749496175096697,7.678217679275584e-06,0.0005488018559966981,2.922802838629894e-06,0.0004866284599508566,1.2239531226721788e-09,8.9582650446563e-13,2.165382713464216e-06,1.855451145769929e-06,0.0002649370460565616,2.3818637625622538e-08,4.533719352355536e-05,8.58493538027881e-05,0.00021548351758641474,1.9417713547600853e-06,0.0005837847596839255,1.2373690996211191e-05,4.186786199796209e-05,2.333404204054063e-06,3.980423265121844e-09,1.2250320860316242e-06,2.808936063234364e-08,1.733500787410771e-06,1.6176590175864846e-06,1.1541888678535528e-09,4.59655420309904e-09,6.040944588869796e-12,0.00012788468096599858,2.910688890875942e-14,6.68233146097146e-11,5.556160010573065e-09,1.9604468665985695e-08,1.1437767606834841e-08,2.4170904052291425e-11,1.61218224098599e-17,3.6656631099635424e-13,2.946747605160951e-13,4.730490379545619e-09,9.790772174034543e-14,2.01152545414836e-10,2.662444343849096e-09,1.3740984135814272e-14,1.0424997454807557e-13,5.802960094402576e-14,4.9457818899684057e-11,5.432787691866593e-07,1.4580502734922717e-12
1.0994499718714886e-05,0.08249233643712815,3.76,0.0,0.9002870094717015,0.998805758855551,0.0006957364831182808,7.770937594483074e-06,0.0005585619017022621,2.9226090594665827e-06,0.0004931327802529245,1.223836408885795e-09,8.957415204911167e-13,2.1718757670258974e-06,1.8548787025373349e-06,0.00026947858623421023,2.3812188620268326e-08,4.608389692699647e-05,8.700148315133458e-05,0.00021961504590761703,1.958748225606939e-06,0.0006030683706511294,1.2899547036709686e-05,4.3887122614609596e-05,2.4101110815292604e-06,4.03350712268091e-09,1.2987651821650713e-06,2.977690686392564e-08,1.8049732018714294e-06,1.6965734925786014e-06,1.2235275119440575e-09,4.793194832041954e-09,6.298470404093407e-12,0.00012788124376033477,3.0591570494586366e-14,6.824632731549112e-11,5.6172148161202585e-09,2.0465404962412766e-08,1.1592962948171063e-08,2.4435909865728068e-11,1.7055956071338774e-17,3.8437770843251454e-13,3.086877215322655e-13,4.9210632293019965e-09,1.050189238368979e-13,2.1067291518643283e-10,2.708174589192608e-09,1.4548276338443893e-14,1.0707726646458025e-13,6.085146949649147e-14,5.086117102882983e-11,5.627492860555845e-07,1.542533175948801e-12
1.1177037491799351e-05,0.08249243244547341,3.76,0.0,0.9002503042919824,0.9987786738205687,0.0007167714079416039,7.862291879782119e-06,0.0005683400923208272,2.9224176916800765e-06,0.0004995452926375835,1.22372041248259e-09,8.956570648610921e-13,2.1782813271451947e-06,1.8543142985038594e-06,0.0002740197678816098,2.3805859550050715e-08,4.682833345858488e-05,8.813729444021251e-05,0.00022375832348117328,1.9754918200351908e-06,0.0006226060189912406,1.3436871631186652e-05,4.5959837487476014e-05,2.487871639123488e-06,4.085835990568139e-09,1.3755996251518629e-06,3.152475745166247e-08,1.8779618320103625e-06,1.7776812331163768e-06,1.295342357884972e-09,4.994127868198822e-09,6.561590141149997e-12,0.0001278777759637486,3.2121757321954746e-14,6.96854903902923e-11,5.677633535740644e-09,2.1344939986295203e-08,1.1745996105819075e-08,2.469811965485357e-11,1.802394052153731e-17,4.0266448884222094e-13,3.2305706879023656e-13,5.117595506228622e-09,1.1249637942716127e-13,2.2044417132090767e-10,2.7538317753698436e-09,1.5385845541555067e-14,1.0990256505973833e-13,6.374868442879166e-14,5.227035250507908e-11,5.825687722378596e-07,1.6298636860215197e-12
1.1359575264883817e-05,0.08249252815747075,3.76,0.0,0.9002133290858149,0.99875135362699,0.0007380507137580588,7.952279576370612e-06,0.000578136480458803,2.9222287370606583e-06,0.0005058657448188549,1.2236051399255342e-09,8.955731418989336e-13,2.184599044010134e-06,1.8537579449296956e-06,0.00027856059540677636,2.3799650464458753e-08,4.7570451844070325e-05,8.925674115729354e-05,0.00022791317663652832,1.992001381084118e-06,0.0006423940735040585,1.398556084494744e-05,4.808592128770483e-05,2.566677538640539e-06,4.137407860077296e-09,1.4556024786354754e-06,3.333318086636028e-08,1.952456342457914e-06,1.860987437190863e-06,1.3696442380626881e-09,5.199323449004244e-09,6.830264323498077e-12,0.0001278742780586216,3.369776063757334e-14,7.114148194089731e-11,5.737540112364878e-09,2.2243029717701398e-08,1.1896860784314655e-08,2.4958073220597773e-11,1.9026095517848048e-17,4.214280528752044e-13,3.37783150936298e-13,5.320102128502413e-09,1.203504994355752e-13,2.304662813564532e-10,2.799418762943322e-09,1.625404225223352e-14,1.1272420701035227e-13,6.672146350140437e-14,5.36847532139182e-11,6.027364756689455e-07,1.7200550052512105e-12
1.1542113037968282e-05,0.08249262357330367,3.76,0.0,0.9001760879949722,0.9987238020374667,0.0007595707205092276,8.040900674413644e-06,0.0005879511089577061,2.9220421957877813e-06,0.0005120939535620643,1.223490596967164e-09,8.95489755416554e-13,2.190828636774243e-06,1.85320964721495e-06,0.00028310107323058816,2.3793561327581466e-08,4.831020215692284e-05,9.035978912016812e-05,0.00023207943124122684,2.0082763304768798e-06,0.0006624288944595447,1.4545503385367475e-05,5.026525712578877e-05,2.6465205931614733e-06,4.188221289017302e-09,1.5388401922043995e-06,3.520239028839833e-08,2.028445609537186e-06,1.9464962535120134e-06,1.446441706239217e-09,5.408749444268587e-09,7.1044505362761515e-12,0.0001278707505267209,3.531987022256241e-14,7.261494085271321e-11,5.7970514879349e-09,2.315963787952321e-08,1.204555232225228e-08,2.5216279852602347e-11,2.0062716330971596e-17,4.4066984837716357e-13,3.528663588869404e-13,5.5285915152911614e-09,1.2859170113608166e-13,2.407390833642309e-10,2.8449384881231193e-09,1.715319726607522e-14,1.1554057626440131e-13,6.977003175877767e-14,5.510377713264112e-11,6.232515751635228e-07,1.8131193101703127e-12
