Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),HF(38),CHF(40),CHF2(81),FC1OO1(129),[O]C([O])F(131),H(5),CFO2(136),CO2(13),F(37),HO2(10),[O]OC(F)F(168),H2(7),O(6),CF2O(48),CHFO(46),FC(F)C(F)F(179)
4.619030246953449e-08,0.0959978376840766,3.76,0.0,0.5428922535790053,0.9960651187153384,0.00019744519031594075,0.0005160684582684968,0.008988111267793539,0.004305946969355962,0.0032295984685105418,2.675787540045295e-08,1.6111058256378685e-09,0.0012617229571396454,0.0017263980684470196,0.0015301265976063847,0.000113392033150877,0.00011731048048112151,3.389613531700333e-06,0.0014089887153793139,0.00037570487369409627,1.7161090002164965e-05,8.87669894743513e-06,4.346718176520642e-07
4.7075183804820854e-08,0.09600160145028261,3.76,0.0,0.5426039209959993,0.9959357298553031,0.00020980974405726533,0.0005359698593998591,0.0091980945861849,0.004345362823807682,0.003372939630183689,2.7105253717956354e-08,1.6260575118914104e-09,0.00128262310993119,0.0017609122659493742,0.0015989192001812753,0.00011579663514631162,0.00011973352701388922,3.544398861741785e-06,0.0014664106401577634,0.0003884328565953368,1.8302582805533544e-05,9.748999900372753e-06,4.845845114057498e-07
4.7960065140107215e-08,0.09600538678936835,3.76,0.0,0.5423127162534083,0.9958050150413125,0.00022263985931248996,0.0005560626066055827,0.009409467024648916,0.004383768471681267,0.003519120007384059,2.7444113109682783e-08,1.6406165708390286e-09,0.0013031367338904654,0.001794951813150672,0.0016690979715657057,0.00011816925025239982,0.00012215744127632003,3.7023506594686703e-06,0.0015246863788676757,0.0004012052130339065,1.9493953450536572e-05,1.0690962208282306e-05,5.389648925133263e-07
4.8844946475393577e-08,0.09600919335491101,3.76,0.0,0.5420186747609138,0.9956730049355278,0.00023593949741395023,0.0005763335847897207,0.009622213882134242,0.004421187359913774,0.0036680997466798015,2.7774619523282175e-08,1.6547919314469421e-09,0.0013232677626612655,0.0018285106048863448,0.001740644704135529,0.0001205093370062748,0.00012458187748084487,3.86342348143655e-06,0.0015837947014448652,0.0004140143926383089,2.0736158652801846e-05,1.1706416657884252e-05,5.980966449998622e-07
4.972982781067994e-08,0.09601302079655036,3.76,0.0,0.5417218324848805,0.9955397295725973,0.00024971230295999116,0.0005967697772639446,0.009836320210629874,0.004457642384068877,0.003819838334263131,2.8096937948611378e-08,1.6685923263993243e-09,0.0013430204641573643,0.0018615833810181161,0.0018135409100687372,0.0001228164199087966,0.00012700649467464642,4.027571055299341e-06,0.0016437145960619905,0.0004268531095626602,2.2030140540461932e-05,1.279927978392772e-05,6.62273406825215e-07
5.06147091459663e-08,0.09601686876063996,3.76,0.0,0.5414222258860129,0.9954052183670629,0.00026396160664590533,0.0006173582794205724,0.010051770849052075,0.004493155901563237,0.003974294662293988,2.8411232134956194e-08,1.6820262957790525e-09,0.0013623994017416298,0.0018941656792081716,0.0018877678554587755,0.00012509008584686728,0.00012943095692492034,4.1947463614942985e-06,0.001704425286345197,0.0004397143409882088,2.3376826444217272e-05,1.3973549951550865e-05,7.317987351854131e-07
5.149959048125266e-08,0.09602073689074574,3.76,0.0,0.5411198918605866,0.9952695001211309,0.0002786904284158068,0.0006380863115372061,0.010268550455039516,0.004527749744567909,0.004131427091846953,2.871766434908443e-08,1.6951021907529923e-09,0.001381409398293585,0.0019262537897714416,0.001963306592654679,0.00012732998066434666,0.00013185493348201257,4.364901710744471e-06,0.0017659062466944607,0.000452591325015312,2.477712871037267e-05,1.5233303288612167e-05,8.069860595536303e-07
5.238447181653902e-08,0.09602462482816504,3.76,0.0,0.5408148676850592,0.9951326030327592,0.0002939014809133374,0.0006589412307561442,0.010486643534748742,0.004561445232593543,0.004291193512639606,2.9016395168812975e-08,1.7078281772535588e-09,0.0014000555029720666,0.0019578447125263303,0.002040137990900115,0.00012953580587671414,0.00013427809892213428,4.537988817594008e-06,0.001828137215850034,0.0004654775580152817,2.6231944535583858e-05,1.658268948200384e-05,8.881586228378844e-07
5.3269353151825384e-08,0.09602853221239302,3.76,0.0,0.5405071909638731,0.9949945547040216,0.00030959717321027533,0.0006799105422790627,0.010706034470741949,0.004594263184768513,0.004453551399711629,2.930758330770511e-08,1.7202122396499163e-09,0.001418342960493649,0.001988936115564867,0.002118242765342596,0.00013170731552437874,0.00013670013327122916,4.713958870181241e-06,0.0018910982088364634,0.0004783667915041948,2.7742155822112368e-05,1.8025927452204985e-05,9.756494110686398e-07
5.4154234487111745e-08,0.09603245868157326,3.76,0.0,0.5401968995803116,0.9948553821497133,0.0003257796147961541,0.0007009819098076843,0.010926707548040033,0.004626223931816436,0.004618457867185917,2.9591385467661684e-08,1.7322621843956683e-09,0.001436277182785223,0.002019526295881144,0.00219760150446848,0.0001338443131608234,0.00013912072211123358,4.892762596409403e-06,0.0019547695273885333,0.0004912530285882152,2.9308629052650438e-05,1.956730091866532e-05,1.069801071959789e-06
5.5039115822398107e-08,0.09603640387291712,3.76,0.0,0.5398840316502528,0.9947151118061677,0.0003424506198115773,0.0007221431652623326,0.011148646978418497,0.0046573473277402334,0.00478586971924733,2.9867956216279585e-08,1.743985643647778e-09,0.0014538637228665638,0.0020496141417924393,0.0022781946960232623,0.00013594664897152869,0.0001415395566699747,5.074350326681276e-06,0.0020191317689644502,0.0005041305200291993,3.093221518374761e-05,2.121115386896766e-05,1.1709658227243233e-06
5.592399715768447e-08,0.09604036742310017,3.76,0.0,0.5395686254786748,0.9945737695402496,0.00035961171150779113,0.0007433823178105889,0.011371836923025659,0.004687652761220203,0.004955743498475814,3.0137447885940295e-08,1.755390078855638e-09,0.0014711082508185739,0.002079199097085355,0.002360002751478364,0.00013801421701943427,0.00014395633389593828,5.2586720533650774e-06,0.002084165834451057,0.0005169937599783648,3.261374955686419e-05,2.296188594484217e-05,1.2795053475486258e-06
5.680887849297083e-08,0.09604434896863338,3.76,0.0,0.5392507195187599,0.994431380658495,0.00037726412691522945,0.0007646875622379849,0.011596261513403937,0.004717159166733721,0.0051280355316694805,3.0400010491814624e-08,1.7664827843105623e-09,0.0014880165316957462,0.0021082811268181754,0.002443006029106537,0.00014004695261248004,0.0001463707565191016,5.445677487157255e-06,0.0021498529346632364,0.0005298374814236799,3.435405182608506e-05,2.4823947758169555e-05,1.395790685149867e-06
5.769375982825719e-08,0.09604834814621187,3.76,0.0,0.5389303523334593,0.9942879699163695,0.00039540882170489914,0.0007860472866899729,0.011821904870990668,0.0047458850354038075,0.005302701973282661,3.065579166640403e-08,1.7772708906492713e-09,0.0015045944052532725,0.0021368606847145927,0.002527184855724467,0.00014204482978892689,0.00014878253309891882,5.635316110495076e-06,0.0022161745957307954,0.0005426566513918869,3.6153925901600085e-05,2.6801836149700303e-05,1.520202106837258e-06
5.857864116354355e-08,0.09605236459304162,3.76,0.0,0.5386075625593921,0.9941435615276218,0.0004140464752275542,0.0008074500798119324,0.012048751125170992,0.004773848425583313,0.005479698846593896,3.0904936608622465e-08,1.787761368313408e-09,0.0015208477673703817,0.0021649386820876216,0.0026125195471578405,0.00014400785891637783,0.00015119137806044442,5.827537228160135e-06,0.0022831126634577145,0.0005554464659416439,3.8014159908126365e-05,2.890008940277295e-05,1.6531289854932215e-06
5.9463522498829914e-08,0.09605639794714578,3.76,0.0,0.5382823888729552,0.9939981791737036,0.00043317749571634143,0.0008288847373123442,0.012276784429952534,0.00480106697318118,0.005658982082711933,3.1147588045671384e-08,1.7979610309609881e-09,0.001536782553059241,0.0021925164582348765,0.002698990427482011,0.00014593608440057298,0.00015359701171950514,6.022290015205778e-06,0.0023506493067327917,0.0005682023449810438,3.99355261574941e-05,3.112328242395246e-05,1.7949696558899473e-06
6.034840383411628e-08,0.09606044784765091,3.76,0.0,0.5379548699585281,0.9938518460132441,0.00045280202563901704,0.0008503402679734272,0.01250598897933052,0.004827557901737229,0.00584050755752394,3.138388620611082e-08,1.807876538823329e-09,0.0015524047209534576,0.002219595752247265,0.002786577847090548,0.00014782958250006257,0.00015599916029778452,6.2195235623368295e-06,0.002418767020066857,0.000580919926940565,4.1918781134644754e-05,3.347602190224627e-05,1.946131266761131e-06
6.123328516940264e-08,0.0960645139350546,3.76,0.0,0.537625044478661,0.99370458469155,0.00047291994718625584,0.0008718058991326963,0.01273634902141043,0.0048533380322517946,0.006024231126686184,3.161396880267528e-08,1.8175144020094831e-09,0.0015677202391750729,0.00224617867617425,0.0028752621996428946,0.00014968845924287898,0.0001583975559286361,6.419186918865064e-06,0.0024874486253279996,0.0005935950633303233,4.3964665496316327e-05,3.596294145826653e-05,2.107029625051442e-06
6.2118166504689e-08,0.09606859585147484,3.76,0.0,0.537292951046136,0.9935564173501161,0.0004935308878831254,0.0008932710816577594,0.012967848871353466,0.004878423792776405,0.006210108658752294,3.1837971023554455e-08,1.8268809837580985e-09,0.0015827350724848235,0.002272267689490539,0.00296502393794078,0.0001515128484413964,0.00016079193665438526,6.621229133357806e-06,0.002556677272741677,0.0006062238132080442,4.6073904081725395e-05,3.85886967943485e-05,2.278089032765432e-06
6.300304783997536e-08,0.09607269324088268,3.76,0.0,0.5369586281978058,0.993407365636132,0.0005146342263114005,0.0009147254944354365,0.013200472923207404,0.004902831227771467,0.0063980960665287225,3.205602553103156e-08,1.8359825036310138e-09,0.0015974551706268226,0.0022978655748111484,0.0030558435887811032,0.00015330290980167878,0.00016318204641582496,6.8255992920903165e-06,0.002626436441217807,0.0006188024375816443,4.8247205934593055e-05,4.135796085622656e-05,2.4597421168340765e-06
6.388792917526172e-08,0.09607680574931841,3.76,0.0,0.5366221143701093,0.9932574507119641,0.00053622909793094,0.0009361590483951899,0.013434205660683162,0.0049265760072367566,0.006588149336741825,3.2268262466511845e-08,1.8448250406494116e-09,0.0016118864577845133,0.0023229754148037284,0.003147701766831222,0.00015505882712373167,0.0001655676350345534,7.032246555406553e-06,0.002696709938062589,0.0006313273937680575,5.0485264335896307e-05,4.4275419016456385e-05,2.6524296524133315e-06
6.477281051054808e-08,0.09608093302509232,3.76,0.0,0.5362834478761738,0.9931066932646059,0.0005583144009888155,0.0009575618900859628,0.01366903166693538,0.004949673435620341,0.006780224558096721,3.247480946108278e-08,1.8534145363754036e-09,0.0016260348230696564,0.0023476005702486686,0.003240579187571081,0.00015678080658916243,0.0001679484581887633,7.241120192087645e-06,0.0027674818981290946,0.0006437953297280085,5.278875684675472e-05,4.7345764289368794e-05,2.8566003800254965e-06
6.565769184583444e-08,0.09608507471897101,3.76,0.0,0.535942666884421,0.992955113515076,0.0005808888025053136,0.0009789244048247654,0.01390493563340331,0.004972138460511427,0.006974277947804264,3.267579165083989e-08,1.861756797935129e-09,0.0016399061119705522,0.0023717446591989917,0.0033344566793451656,0.00015846907513283404,0.00017032427738304624,7.452169611822701e-06,0.0028387367824573018,0.0006562030783946865,5.5158345360888856e-05,5.057369258693691e-05,3.072710816950349e-06
6.65425731811208e-08,0.0960892304843496,3.76,0.0,0.53559980939859,0.9928027312277604,0.0006039507443263498,0.0010002372194345777,0.014141902367766466,0.004993985681122554,0.007170265876648461,3.287133169630057e-08,1.869857500982403e-09,0.0016535061186900876,0.0023954115371936226,0.0034293151945658743,0.00016012387889518032,0.00017269485991274126,7.665344395871844e-06,0.0029104593764508963,0.0006685476520126006,5.7594676166112235e-05,5.3963898024520724e-05,3.3012250632681484e-06
6.742745451640717e-08,0.09609339997741072,3.76,0.0,0.5352549132391027,0.9926495657196802,0.0006274984492322776,0.0010214912045883884,0.014379916801067223,0.005015229356566281,0.007368144892662951,3.306154980531018e-08,1.877722192606941e-09,0.0016668405793085405,0.0024186052784792487,0.0035251358201083068,0.00016174548175194333,0.0001750599788233158,7.88059432600676e-06,0.0029826347876349716,0.0006808262365012624,6.0098380014344184e-05,5.752106828502322e-05,3.5426146029508627e-06
6.919721718697989e-08,0.09610177878607384,3.76,0.0,0.5345591551642432,0.9923409601273151,0.0006760429811554212,0.0010637873990188146,0.014859029140927807,0.005055961455674908,0.007769403394278218,3.342648894598598e-08,1.8927651040347124e-09,0.0016927354819801683,0.002463590637799375,0.0037195884771635706,0.00016489022079914042,0.00017977294643429796,8.317119912561968e-06,0.003128286085366737,0.0007051750167331746,6.531035266279023e-05,6.51549946714703e-05,4.0659411813596685e-06
7.079000359049533e-08,0.09610936327537133,3.76,0.0,0.5339263757061931,0.9920607214308663,0.0007213722737317861,0.001101566246132048,0.015293664939321508,0.005090692585704412,0.008136572045354095,3.37378898247578e-08,1.905549680901888e-09,0.001715188881581209,0.0025025040748626014,0.003897699626646986,0.00016760990136811897,0.000183993770945329,8.7165911871931e-06,0.003260777982144624,0.0007268383644575687,7.023755639360308e-05,7.264328338913104e-05,4.585842426093964e-06
7.238278999401078e-08,0.09611698703739983,3.76,0.0,0.5332875690375949,0.9917782260318954,0.0007682384410573841,0.0011390238219118364,0.015731467162977908,0.005123675275881804,0.008509202386654785,3.403380797666059e-08,1.9176502682771628e-09,0.0017368678926305138,0.0025399561208508344,0.004078640963836924,0.00017022678523762633,0.00018819362136290416,9.122016829314963e-06,0.0033945198106558106,0.0007482514950188098,7.539215719376916e-05,8.074467235080051e-05,5.1551076857692065e-06
7.397557639752622e-08,0.09612464818339783,3.76,0.0,0.532642947072576,0.9914935715998936,0.0008166240151337924,0.0011761158796371849,0.016172353066171343,0.005154981407917463,0.008887050080383973,3.4314859669477436e-08,1.9290949306401905e-09,0.0017578032174922996,0.0025759763027489125,0.004262308155781201,0.00017274288451170765,0.0001923713751966024,9.533114466951905e-06,0.003529435949504874,0.0007694035528477903,8.077728379759217e-05,8.948568449966908e-05,5.776725948343962e-06
7.556836280104166e-08,0.09613234486480408,3.76,0.0,0.5319927187047716,0.9912068518140739,0.0008665097251960488,0.0012128007993521513,0.01661624152939208,0.0051846798875921085,0.009269874121192685,3.4581637984976457e-08,1.939910595255055e-09,0.0017780246281832255,0.002610595250558948,0.004448598869711064,0.00017516030376152963,0.0001965259658021063,9.949605625874082e-06,0.0036654538751461725,0.0007902850768860914,8.639590989273988e-05,9.889243403183809e-05,6.453746548701758e-06
7.71611492045571e-08,0.09614007527067694,3.76,0.0,0.5313370896272821,0.9909181565203595,0.0009178746153044569,0.0012490395779663466,0.017063053091485595,0.005212836770422292,0.009657437096449211,3.48347135145129e-08,1.950123097804173e-09,0.0017975609326081803,0.0026438444796680755,0.004637412862407084,0.00017748122287537056,0.0002006563810939892,1.0371216045253672e-05,0.0038025040777845886,0.000810887906772004,9.225085651598922e-05,0.00010899055461981032,7.189274888357288e-06
7.875393560807255e-08,0.0961478376314745,3.76,0.0,0.5306762621781828,0.9906275718838546,0.0009706961610421313,0.0012847958106554616,0.01751270996785768,0.005239515381849545,0.01004950541682095,3.5074635065972664e-08,1.9597572262483543e-09,0.0018164399529505683,0.0026757561949626004,0.004828652053226508,0.00017970788160956322,0.00020476166220377822,1.0797675956677454e-05,0.003940519973439532,0.0008312050926978776,9.8344794601428e-05,0.00011980513180978617,7.986468110242744e-06
8.034672201158799e-08,0.09615563021825203,3.76,0.0,0.5300104352086759,0.9903351805367893,0.0010249503849852819,0.00132003566437861,0.017965136056891384,0.005264776432309812,0.010445849519904097,3.5301930375599924e-08,1.968836762974545e-09,0.0018346885142695773,0.002706363114533311,0.005022220582613926,0.00018184256567673818,0.00020884090209578133,1.1228720329985764e-05,0.004079437813274407,0.000851230808986404,0.00010468024766040874,0.00013136063973000344,8.848530749195994e-06
8.193950841510343e-08,0.09616345134400887,3.76,0.0,0.5293398039724408,0.9900410617217706,0.00108061197062839,0.001354727843924299,0.01842025693577941,0.005288678127261988,0.01084624404809668,3.5517106819538304e-08,1.9773845253169184e-09,0.0018523324421688687,0.0027356983119938847,0.005218024856999062,0.00018388759429240447,0.00021289324414869998,1.1664089087534918e-05,0.004219196590939312,0.0008709602715568422,0.00011125959458164955,0.00014368088232647084,9.778710371730445e-06
8.353229481861887e-08,0.09617129936377376,3.76,0.0,0.5286645600334703,0.9897452914303135,0.001137654374424277,0.0013888435513107838,0.018877999847763158,0.005311276272494162,0.011250468003299183,3.572065211827516e-08,1.9854224045189806e-09,0.0018693965677031537,0.0027637950753893283,0.005415973581802197,0.00018584530902347287,0.00021691788071475306,1.2103527290110786e-05,0.004359737948967609,0.0008903896593398327,0.00011808507253158902,0.00015678893922421171,1.0780293223591277e-05
