Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70)
2.4076872914730698e-11,0.7623232915167545,3.76,0.0,0.8211403350356133,0.9998345704080088,1.587870292844429e-19,4.339645947879238e-15,2.226126953131704e-11,3.5609172293176006e-14,1.1317713062639375e-10,6.942217372164324e-09,1.0709205561804226e-15,1.587446540157148e-20,4.50834852422792e-15,7.426273662167186e-29,2.8370255488500932e-30,2.789936632911122e-12,5.655557463982122e-07,4.614482421422616e-15,3.755806654404853e-18,4.881995735294801e-20,5.322594241408827e-27,6.54886900696692e-15,3.951144449329874e-15,2.849783868101519e-14,6.553323278994292e-20,2.7080480571634847e-19,1.535747295523525e-17,1.8755653012486497e-24,4.315805277491586e-25,7.709102941687093e-28,4.281572833254308e-26,1.1838093084195669e-21,1.7604342161766464e-23,1.6073981468381764e-24,1.41611004170649e-25,6.631249294303514e-24,6.9421899767293964e-09,2.4434201848220464e-17,2.9050156343622047e-16,2.323043260610447e-15,2.2256563062370238e-11,3.036974313482407e-18,1.8616640401077426e-15,8.622991489827627e-21,2.900658850811377e-15,4.0371819166049477e-20,0.00016542262748059727,1.7045834569949095e-22,1.854801878233379e-38,3.6906148531063557e-29,3.769558302128773e-23,6.979799781021541e-31,1.0673287381124915e-33,5.980759674681374e-31,2.170280762372697e-30,8.770525302146672e-35,2.7292532061092716e-19,1.31916983978723e-28,2.93666987500779e-23,3.471917575946451e-28,2.4172287883117634e-32,1.4681814547946615e-38,3.3984638139003107e-40,5.655334390382172e-07,1.1317556063484433e-10,1.4440650824470512e-20,2.7870673130672543e-12,1.6933878530229759e-32,2.0463413107484286e-36,1.5215535958182418e-39
2.7719574922595727e-11,0.7623233032064706,3.76,0.0,0.8211402484023403,0.9998104898619987,2.449065477238477e-19,5.8325283616292885e-15,2.950587362357564e-11,4.280319978349741e-14,1.303008008322905e-10,7.992443038001806e-09,1.4194731066335809e-15,2.4224869838973353e-20,6.87943162875436e-15,1.1317825869120125e-28,5.0383608681306386e-30,3.2134341498162277e-12,6.511212564125529e-07,6.11626846170877e-15,4.978205076317707e-18,6.470130804454516e-20,8.12286782020049e-27,8.68024775807579e-15,5.243611760407024e-15,3.7772544525772735e-14,9.992143496002936e-20,4.1131141745990263e-19,2.035618367734542e-17,2.8621634372905746e-24,6.585999801769874e-25,1.1757049626533191e-27,6.532505982336736e-26,1.804383198471437e-21,2.6866630460162137e-23,2.3249112551883075e-24,2.161563620922417e-25,1.011926243124152e-23,7.992407040023907e-09,3.2429975561812287e-17,3.8460758537217037e-16,3.0709037126532327e-15,2.949911844475122e-11,4.014751613310806e-18,2.4671619591348204e-15,1.1447400191117716e-20,3.838091355640977e-15,5.3331428455265325e-20,0.00018950211601177568,2.597160995085392e-22,3.249530850734364e-38,6.451928454634787e-29,5.752331290179806e-23,1.1496321897203398e-30,1.919909156744546e-33,1.0452593144231822e-30,3.811548325415518e-30,1.7677492948683713e-34,3.703597519784903e-19,2.3164569249158884e-28,4.4852173492013325e-23,5.346101184616924e-28,4.242288445735789e-32,2.6259996107395075e-38,5.968051099456701e-40,6.510916890679521e-07,1.302984078957193e-10,1.9163772185895964e-20,3.208737221945658e-12,2.973646850405252e-32,3.7375116683025833e-36,3.524508234456695e-39
3.500497893832578e-11,0.7623233265858974,3.76,0.0,0.8211400751359061,0.9997630524039605,5.036729913519807e-19,9.557752586028002e-15,4.705072306382434e-11,5.869541010711773e-14,1.6454890603751775e-10,1.0092822211548726e-08,2.263641341538143e-15,4.878620756567658e-20,1.3852675695222949e-14,2.273418466380972e-28,1.31002597414802e-29,4.062418455573167e-12,8.222522390301798e-07,9.753362217222113e-15,7.938768297590706e-18,1.031537998015719e-19,1.6361049263641425e-26,1.384217969357059e-14,8.382630674225132e-15,6.023454141291134e-14,2.0089233793146633e-19,8.229395213452958e-19,3.246311052577244e-17,5.764076850184579e-24,1.3263324256685535e-24,2.3648279072867462e-27,1.3150535963805428e-25,3.627667884793073e-21,5.411415606972561e-23,4.328078041430658e-24,4.3553303719703e-25,2.0378241094618614e-23,1.009276580724093e-08,5.185359470664274e-17,6.119249401939344e-16,4.8711261021828466e-15,4.703830236533941e-11,6.368534447930083e-18,3.9330653257849835e-15,1.8312263372365923e-20,6.099515062832789e-15,8.447753392714569e-20,0.00023693745610521252,5.213993811698943e-22,8.221821331815168e-38,1.6317069575489691e-28,1.1584082585424454e-22,2.655510088488454e-30,5.114638265458391e-33,2.6419830761788886e-30,9.691934850065279e-30,5.673454587368992e-34,6.178909363301829e-19,5.888532281308973e-28,9.047968639449564e-23,1.0957077961243116e-27,1.0771876123095854e-31,6.939668267383246e-38,1.5172910323277937e-39,8.222050890677101e-07,1.6454409509368686e-10,3.063427281734378e-20,4.052078950941102e-12,7.559466979150531e-32,1.0237040154603465e-35,1.4394619449339333e-38
4.229038295405584e-11,0.7623233499653178,3.76,0.0,0.8211399018696196,0.9997165636960421,9.066083814058758e-19,1.4324429739926933e-14,6.866910996026693e-11,7.664845367181004e-14,1.98798246358967e-10,1.219310684763972e-08,3.3038872781390048e-15,8.602771180615002e-20,2.4424213503401382e-14,3.998800959201255e-28,2.8521748062392975e-29,4.914671052722378e-12,9.93383171769032e-07,1.4235065242763297e-14,1.1587011539926145e-17,1.5052022065476933e-19,2.8856414242338717e-26,2.0202919784930554e-14,1.2264766588143453e-14,8.791283301999838e-14,3.536503733582493e-19,1.4448830204433946e-18,4.738282875634513e-17,1.0164141852566083e-23,2.3387768514131902e-24,4.1649387156006554e-27,2.3179960047942454e-25,6.389331464171869e-21,9.543642667183809e-23,7.22399548272135e-24,7.683866144564275e-25,3.593272430088163e-23,1.2193025986919138e-08,7.588243536235349e-17,8.910803664321198e-16,7.071898356861717e-15,6.864857660385625e-11,9.246219987007198e-18,5.738548442660808e-15,2.6810813925051832e-20,8.871870975960008e-15,1.2247472881938406e-19,0.00028342404209465144,9.165340062900766e-22,1.7430290901543152e-37,3.4673162245550047e-28,2.0426083664596698e-22,5.281858288392134e-30,1.1384255365390867e-32,5.6110029275474884e-30,2.064879643009219e-29,1.4584462041934859e-33,9.41322986929663e-19,1.2541973940618555e-27,1.598171623798135e-22,1.9652302213629223e-27,2.2917149365631804e-31,1.538183338746308e-37,3.23206997597719e-39,9.933143560445646e-07,1.987897725467848e-10,4.481960044636184e-20,4.895423710920818e-12,1.6101582789450245e-31,2.3339692529084752e-35,4.4711773814738784e-38
5.1263265118713223e-11,0.7623233787599764,3.76,0.0,0.8211396884708136,0.999660582835564,1.6552865630397183e-18,2.172499463306846e-14,1.0089181086215333e-10,1.016901855375771e-13,2.409826533500612e-10,1.4779741885417462e-08,4.8545305023006295e-15,1.532285572958087e-19,4.349658071385829e-14,7.1011290001269085e-28,6.321058178320263e-29,5.969910711973126e-12,1.2041521547286295e-06,2.091540464274794e-14,1.7025326150148507e-17,2.2109771344780064e-19,5.1414663929958404e-26,2.968428209048461e-14,1.8074971166545024e-14,1.2916980741312056e-13,6.286032063946265e-19,2.564146196541764e-18,6.96240397061296e-17,1.8103873498057433e-23,4.1656627643907095e-24,7.407263145886485e-27,4.126691823413869e-25,1.1368175703764765e-20,1.7001672223645758e-22,1.2258395956145339e-23,1.3694575820677715e-24,6.399843742626846e-23,1.4779625726187764e-08,1.1185713182222775e-16,1.305600643924646e-15,1.0323344308312522e-14,1.0085729016092233e-10,1.3498064208094106e-17,8.428371882523334e-15,3.954478612366853e-20,1.2980648779182234e-14,1.7848239619820405e-19,0.0003394022836759879,1.6261955611094267e-21,3.7412354500587403e-37,7.478952243716748e-28,3.6380149139356154e-22,1.07197383931675e-29,2.5858952867393287e-32,1.2094788563345535e-29,4.458980308433921e-29,3.810628695296446e-33,1.4539195379406234e-18,2.7074040266471087e-27,2.8524846155624685e-22,3.5717230385431324e-27,4.940224047565656e-31,3.492273281860035e-37,6.978027872234552e-39,1.2040510442837663e-06,2.409675749674731e-10,6.604953870062825e-20,5.93411281191314e-12,3.4759869368237934e-31,5.438327050327154e-35,1.4143987033918591e-37
6.02361472833706e-11,0.7623234075546258,3.76,0.0,0.821139475072224,0.9996059777068651,2.751217852319883e-18,3.0930725138547075e-14,1.3929106849122063e-10,1.3008251003228542e-13,2.831698085991805e-10,1.736624011375399e-08,6.702578411370694e-15,2.4859935894091794e-19,7.055841424666181e-14,1.1487616022439724e-27,1.2363804226108222e-28,7.032605698423078e-12,1.4149210620410988e-06,2.887659212447991e-14,2.350679009583984e-17,3.051734465206095e-19,8.345025096596517e-26,4.098376181680489e-14,2.5029763367670637e-14,1.7833747586228266e-13,1.0177455920904686e-18,4.149311702532676e-18,9.613244819183133e-17,2.93718378333069e-23,6.758314829132062e-24,1.1999683971651666e-26,6.69191362668322e-25,1.842858276452193e-20,2.75884836553659e-22,1.9198620803295098e-23,2.2231869976068256e-24,1.0382631063276265e-22,1.736608340190616e-08,1.5493457017840457e-16,1.797539248636478e-15,1.416077268669665e-14,1.3923740244185195e-10,1.851661289268939e-17,1.1632105440630053e-14,5.480682320489051e-20,1.7846554378492947e-14,2.444173817216743e-19,0.0003940047874299956,2.628200132719784e-21,7.09053206148859e-37,1.4263524957831198e-27,5.902049051091919e-22,1.9515214242137582e-29,5.172058549514041e-32,2.3051521901373892e-29,8.502320010973596e-29,8.533884841186564e-33,2.1041679248288155e-18,5.1606056827878126e-27,4.63745888012425e-22,5.9082345855330775e-27,9.40348763448306e-31,7.01534681624638e-37,1.3302864251531268e-38,1.4147814646726736e-06,2.831453626880729e-10,9.146170117711087e-20,6.972808470728333e-12,6.62594521296601e-31,1.1118984887947102e-34,3.7329185070420705e-37
6.920902944802798e-11,0.7623234363492657,3.76,0.0,0.8211392616738468,0.9995527145015866,4.272597674404492e-18,4.2065954773071287e-14,1.8386548865499347e-10,1.619492806955809e-13,3.253601947033657e-10,1.9952605047670763e-08,8.84801757622836e-15,3.770720695522016e-19,1.0700566707446353e-13,1.737563139628379e-27,2.208918234803763e-28,8.10413174549112e-12,1.6256898937161543e-06,3.811844781687636e-14,3.103143458570497e-17,4.027347119224792e-19,1.2663906482044161e-25,5.4101174019572164e-14,3.3138555521951616e-14,2.354148362389368e-13,1.5405190419787639e-18,6.281425685707854e-18,1.2690831757574678e-16,4.4550716040901285e-23,1.0250778169888589e-23,1.8173964236947778e-26,1.0145248256463837e-24,2.7933318274543225e-20,4.185312292534984e-22,2.8350532050728225e-23,3.374171317792064e-24,1.5747420554210188e-22,1.9952403021811113e-08,2.0517860658973058e-16,2.3662340418861884e-15,1.8572585827599114e-14,1.8378672221531891e-10,2.4286847167617972e-17,1.5349092961623647e-14,7.262447313513534e-20,2.3459886302711388e-14,3.2003194577238294e-19,0.00044726536171211254,3.971096108468905e-21,1.2285480513701791e-36,2.4886345121404678e-27,8.951694301212553e-22,3.281365036273873e-29,9.427401436422275e-32,4.0193628910110024e-29,1.4820504715319682e-28,1.7065838254748738e-32,2.9041434943145367e-18,8.99235557674092e-27,7.048533750038887e-22,9.130289225397551e-27,1.6362925518216074e-30,1.288991402246487e-36,2.3183659433074797e-38,1.6255056180200266e-06,3.2532313575374846e-10,1.2109137853189178e-19,8.011511768813188e-12,1.1546282390718496e-30,2.065411247928434e-34,8.570641894376207e-37
7.818191161268536e-11,0.7623234651438969,3.76,0.0,0.8211390482756781,0.9995007602386903,6.3028287409441306e-18,5.525497833530695e-14,2.346137003558948e-10,1.9741431213065952e-13,3.6755429415260107e-10,2.253884011618885e-08,1.1290834964640674e-14,5.43579038886078e-19,1.5423357677898364e-13,2.4981033774023835e-27,3.6854366411341772e-28,9.18586264504358e-12,1.8364586497649647e-06,4.864079670059532e-14,3.959930993631301e-17,5.137689029398723e-19,1.8266594111746378e-25,6.903634062905145e-14,4.24106432760905e-14,3.0040091732306996e-13,2.2162057814121617e-18,9.041524853416867e-18,1.6195191118977695e-16,6.422322595056084e-23,1.4777101880081487e-23,2.616057940930139e-26,1.461803541206328e-24,4.024482086687255e-20,6.034505099225705e-22,4.002102096063507e-23,4.867118234951543e-24,2.2699970469017033e-22,2.253858850895549e-08,2.6265255478958474e-16,3.0110287577193307e-15,2.3547415606264593e-14,2.3450308212999125e-10,3.0794051612830294e-17,1.9578681771984426e-14,9.302527973636497e-20,2.981106981380855e-14,4.0508452764732185e-19,0.0004992169875578048,5.702676484888312e-21,1.989170638057702e-36,4.059342822395022e-27,1.2903920239796344e-21,5.192456567913246e-29,1.6016828550862531e-31,6.552114179871693e-29,2.4140336997127888e-28,3.135550324696008e-32,3.865676341755365e-18,1.4642042275135922e-26,1.0181912192815607e-21,1.3400562840900454e-26,2.6606586414299325e-30,2.2147576530220468e-36,3.7754940816792084e-38,1.8362235051111237e-06,3.6750089420964043e-10,1.549737977799967e-19,9.050223787376995e-12,1.8801455690643045e-30,3.5673589527570847e-34,1.777353268650076e-36
8.715479377734273e-11,0.7623234939385191,3.76,0.0,0.8211388348777141,0.9994500827534045,8.930517371361391e-18,7.062205250538272e-14,2.915343554376688e-10,2.3660138052737217e-13,4.097525893309827e-10,2.5124948663477935e-08,1.4031017935959462e-14,7.530530211929441e-19,2.1363667152988381e-13,3.451829547391896e-27,5.827377649035192e-28,1.0279170252691437e-11,2.0472273302001504e-06,6.044346853440095e-14,4.9210485539438687e-17,6.382635131646247e-19,2.532253243201389e-25,8.578909034573347e-14,5.2855206392336443e-14,3.7329477835070646e-13,3.0639295529913598e-18,1.2510636608088376e-17,2.012634923357839e-16,8.897212219187592e-23,2.047133925916975e-23,3.6188731265948176e-26,2.0241368154190987e-24,5.572520307026864e-20,8.361414301713426e-22,5.451800773552984e-23,6.746846596923724e-24,3.1446011234176277e-22,2.512464370285715e-08,3.2741918855553647e-16,3.7312729702310146e-15,2.907412095163587e-14,2.913843383559589e-10,3.802381091037259e-17,2.4320222638487538e-14,1.1603678276828145e-19,3.6890655965049325e-14,4.993396612763424e-19,0.0005498918297360183,7.869984463141421e-21,3.0544757340142186e-36,6.2812178265357864e-27,1.7875682689798098e-21,7.832106517547127e-29,2.574436670969998e-31,1.0132253367321604e-28,3.728982508964742e-28,5.389883735138142e-32,5.000354010414256e-18,2.2609844781961507e-26,1.413456022209209e-21,1.888872150482964e-26,4.102869966665858e-30,3.609892566156731e-36,5.830861639855796e-38,2.046935126708175e-06,4.096786381008677e-10,1.9314412249240684e-19,1.0088945607394157e-11,2.9034078111849205e-30,5.817143023347858e-34,3.401052250017682e-36
9.612767594200011e-11,0.7623235227331328,3.76,0.0,0.8211386214799508,0.9994006506645088,1.2249473959318665e-17,8.829139775620271e-14,3.546261272519346e-10,2.7963422526383887e-13,4.5195556251934113e-10,2.7710933952256615e-08,1.7068554225427343e-14,1.010427190933167e-18,2.866087850461181e-13,4.620091885521437e-27,8.82502764321806e-28,1.1385424497936066e-11,2.2579959350357825e-06,7.352629757762273e-14,5.986504980089299e-17,7.762061331687809e-19,3.400235938968083e-25,1.0435925824684162e-13,6.448131104187629e-14,4.5409550731103885e-13,4.102657879519547e-18,1.6769779422834007e-17,2.4484332428672197e-16,1.193801960078486e-22,2.746754852913853e-23,4.848639128148127e-26,2.7146093847725118e-24,7.473625326964927e-20,1.1221068625006279e-21,7.215044281155843e-23,9.058286343957172e-24,4.2191245377551043e-22,2.7710572362901616e-08,3.995407483021705e-16,4.526321997053714e-15,3.5141780425678934e-14,3.5442836923860947e-10,4.5961999843212523e-17,2.957306962331509e-14,1.416865181942175e-19,4.468931879740251e-14,6.025677255399117e-19,0.0005993212694648914,1.051932994632593e-20,4.4946776394934356e-36,9.315531563966254e-27,2.3983924264182272e-21,1.136383263674017e-28,3.957327959258781e-31,1.5017987512393608e-28,5.519845041933834e-28,8.786156890283363e-32,6.319529512897566e-18,3.345672259872669e-26,1.9004206685964684e-21,2.5770773588335444e-26,6.0628407252560256e-30,5.640607405805402e-36,8.629413243180776e-38,2.257640483551644e-06,4.5185636747252755e-10,2.3563745330886036e-19,1.1127678309610055e-11,4.296493124332199e-30,9.056331836229483e-34,6.109371246375844e-36
9.999999999999999e-11,0.762323551527738,3.76,0.0,0.8211385293863818,0.999379694838055,1.391993573458134e-17,9.665902127042108e-14,3.8375985565698934e-10,2.994243531828252e-13,4.701701823973352e-10,2.8826900750657567e-08,1.847127864514765e-14,1.1375308256240216e-18,3.2264082940397304e-13,5.195861298693172e-27,1.0436911380556899e-27,1.1867179782228243e-11,2.3489549061547516e-06,7.956770525814708e-14,6.478544782494595e-17,8.398874639624598e-19,3.829281635493162e-25,1.1293473483583597e-13,6.986588049359689e-14,4.91407967741356e-13,4.614646817505583e-18,1.887217275260952e-17,2.649691050196487e-16,1.3439710549391643e-22,3.092256771241845e-23,5.455141821466083e-26,3.055441796828021e-24,8.412177174887243e-20,1.263352862336127e-21,8.080598621937224e-23,1.0200436838147105e-23,4.749749103868339e-22,2.8826513835564728e-08,4.3295283473537034e-16,4.892379285397927e-15,3.7924744469584646e-14,3.835387188606063e-10,4.9603153117632354e-17,3.1997762461075676e-14,1.5357772606567089e-19,4.827471313438101e-14,6.498321833266282e-19,0.0006202759507756252,1.182301688203418e-20,5.251016836389333e-36,1.0920331287380113e-26,2.700032343390629e-21,1.3207958669144227e-28,4.708359093901908e-31,1.760071203379552e-28,6.465167607820855e-28,1.069846527128531e-31,6.948614762423213e-18,3.918062999379626e-26,2.141363784471965e-21,2.921678359356563e-26,7.095884556240796e-30,6.76293207478361e-36,1.0106394339674694e-37,2.3485702478016e-06,4.700585229246474e-10,2.5531996786778713e-19,1.1575955925298985e-11,5.0316539753170105e-30,1.0829372639475372e-33,7.735643170452317e-36
1.0510055810665749e-10,0.762323551527738,3.76,0.0,0.8211384080823849,0.9993524333702448,1.635871002609241e-17,1.0838719851284479e-13,4.238877105976654e-10,3.266365490567802e-13,4.941636958958103e-10,3.0296799164217476e-08,2.0403431942215577e-14,1.3206351465996332e-18,3.745430592630135e-13,6.024147916130934e-27,1.2897809831671526e-27,1.2505993386995321e-11,2.4687644642873795e-06,8.788912257748735e-14,7.15631101236298e-17,9.275844503094074e-19,4.447792808315614e-25,1.2474668576840874e-13,7.729791013055426e-14,5.428022208681822e-13,5.3512023947588154e-18,2.1899962891496925e-17,2.9269167028673805e-16,1.5603027542859668e-22,3.5899792915720446e-23,6.328030584364929e-26,3.546281444327669e-24,9.763943611986271e-20,1.466853796350306e-21,9.32283064276755e-23,1.1846478455556183e-23,5.5141347612170575e-22,3.0296378168766666e-08,4.790789421896944e-16,5.395536887027619e-15,4.17396912986269e-14,4.236330752358465e-10,5.459478205013139e-17,3.533658007427169e-14,1.700020182048436e-19,5.319785498280197e-14,7.145449132492669e-19,0.0006475359084998991,1.3696291710534402e-20,6.386607704239638e-36,1.3342059931096302e-26,3.1345574438387153e-21,1.5967335712272208e-28,5.862624359832911e-31,2.1496838849696415e-28,7.889714037213499e-28,1.3709103446476694e-31,7.834322342760797e-18,4.7804382693594986e-26,2.4889342820453838e-21,3.4229056430020644e-26,8.650958047769146e-30,8.510664063919641e-36,1.2331840045151468e-37,2.468339576360309e-06,4.940340823696961e-10,2.824888280172484e-19,1.2166422974542294e-11,6.1392922188135484e-30,1.356852865958162e-33,1.0410634127643025e-35
1.1407344027131486e-10,0.7623235803223348,3.76,0.0,0.8211381946850126,0.9993054010183194,2.1362436488374435e-17,1.3103360482083048e-13,4.993178205755168e-10,3.7773201936724016e-13,5.363774715383689e-10,3.288254740314497e-08,2.4035639555033124e-14,1.6886109258180023e-18,4.788319585768076e-13,7.685201084415478e-27,1.8297184754001473e-27,1.3642243013240977e-11,2.679532917971906e-06,1.0353178653057729e-13,8.430479284472986e-17,1.0923862458397516e-18,5.692252248001851e-25,1.4695122036710462e-13,9.131384547307404e-14,6.394140628972147e-13,6.828221003500008e-18,2.798218807793578e-17,3.4480879355220185e-16,1.9950522524695015e-22,4.590214130694268e-23,8.07960370655936e-26,4.5321887498809365e-24,1.2479589449083558e-19,1.875893316473318e-21,1.1806260937304707e-22,1.5156574856043863e-23,7.050196483964778e-22,3.288206472354174e-08,5.66094952555141e-16,6.3382843297512226e-15,4.8857362696483187e-14,4.989963777602488e-10,6.390860079661941e-17,4.1610114497989636e-14,2.0101081145667037e-19,6.240718120596927e-14,8.350530025381024e-19,0.0006945655991316667,1.744573288525552e-20,8.813410868121852e-36,1.8559369414950404e-26,4.007755005499736e-21,2.1838353697342054e-28,8.4201908613347e-31,2.9886011778839508e-28,1.095184756973379e-27,2.0622992354415956e-31,9.555625886826501e-18,6.633524701984117e-26,3.188922172016539e-21,4.445169838219697e-26,1.1987960538259573e-29,1.247041584572455e-35,1.7114587741812654e-37,2.6790324058324155e-06,5.362117828374297e-10,3.3373322204227007e-19,1.320518068248639e-11,8.51950617079644e-30,1.9683867483180695e-33,1.698298429883592e-35
