Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180)
2.3842395076567455e-20,0.3943070228958177,3.76,0.0,0.9797774907445694,0.999999999999626,6.090423893873565e-45,3.8180820213057783e-32,5.93627225895304e-28,1.2595770826967996e-22,5.1754180810889e-19,2.4785487830029106e-17,1.5298246260961957e-32,7.370633191155105e-46,1.1685476588552542e-40,5.836753081898211e-54,6.289019180244628e-67,2.382921636762536e-32,2.364897228994471e-15,6.359768539208234e-32,1.156145239175701e-40,8.855297008131087e-37,4.388916375760023e-53,7.030781909514948e-32,3.785381132944193e-32,4.147942342855317e-31,2.4300220500903708e-46,1.8140608049942381e-37,2.8496195054148245e-34,1.6372746581215615e-49,2.4804179143552283e-50,9.24205945398085e-53,5.016137734450192e-51,2.685816221742166e-40,1.7671005502553337e-48,1.232439829689331e-41,9.910835056276738e-51,4.148561709813078e-49,2.478548783036372e-17,5.766539758852311e-34,6.851467361662132e-33,2.3769586681279193e-32,2.5852401577053726e-28,7.77347789677895e-35,2.833185890017304e-32,2.3955497924701935e-37,3.229635406397481e-32,1.067329457737549e-36,3.740157735579843e-13,1.6561230567557662e-47,9.660386235492043e-72,1.5690563663314679e-55,2.1888550583881303e-48,3.4990170389627755e-56,3.132001478775761e-64,3.229908497933707e-57,1.4653538046804103e-63,1.6647765435166797e-76,5.885313146724237e-36,3.2258200129717918e-62,2.7344986682857965e-48,3.1899473051270944e-53,1.931989841532729e-65,9.042150381612436e-72,2.480101041199315e-73,2.3648972289942117e-15,5.175418081088899e-19,3.0297384563109756e-37
4.770550465797989e-20,0.39430702289581787,3.76,0.0,0.979777490744567,0.9999999999992516,4.876042355621004e-44,1.5282278301047508e-31,1.7053219343222436e-27,2.5202485002819696e-22,1.0355332615766915e-18,4.9592509533052584e-17,6.12328534241993e-32,5.900988213445689e-45,9.355486540858875e-40,4.6729514611094675e-53,1.0070666539837517e-65,9.537896666245353e-32,4.731849103713512e-15,2.5455648191964366e-31,4.627593973471878e-40,3.5444265602443227e-36,3.51469265693241e-52,2.81414503845046e-31,1.5151389520234237e-31,1.6602579221133717e-30,1.9454951975080106e-45,7.260971327619711e-37,1.140590434441648e-33,1.3108152595825754e-48,1.9863459975915946e-49,7.3992671308691e-52,4.015960214026106e-50,1.0750269065913616e-39,1.41511361134186e-47,4.93297118168377e-41,7.936705081595955e-50,3.322213311920033e-48,4.95925095337212e-17,2.308118707257304e-33,2.7423724885168835e-32,9.514029205015339e-32,1.0347697961103807e-27,3.111416985343508e-34,1.134012705553916e-31,9.588442153008667e-37,1.2926958297830487e-31,4.272099371452188e-36,7.48356495598343e-13,1.325905439062118e-46,1.5473406434206424e-70,1.256199231922965e-54,1.7528592862753377e-47,2.801341200225425e-55,2.5078992024102503e-63,2.5858908967962265e-56,2.347112698340082e-62,5.33326317270935e-75,2.3556590170715217e-35,5.166917214060284e-61,2.189816684272451e-47,2.553897469030384e-52,3.0937044128617356e-64,1.4479221668702226e-70,3.972471007787203e-72,4.7318491037124756e-15,1.0355332615766907e-18,1.2126849551715133e-36
9.543172382080474e-20,0.3943070228958182,3.76,0.0,0.9797774907445622,0.9999999999985029,3.902315816606808e-43,6.114901934882208e-31,5.48204083109978e-27,5.041591341642186e-22,2.0715161685122892e-18,9.920655293906436e-17,2.450111731818562e-31,4.722584001539324e-44,7.487232556014416e-39,3.739781373979005e-52,1.6119658453594047e-64,3.816401072032552e-31,9.465752853151563e-15,1.0185575028502702e-30,1.851640373677555e-39,1.41823230702869e-35,2.8131786439543867e-51,1.1260245747456979e-30,6.062529368388119e-31,6.643194274538386e-30,1.5569874337105165e-44,2.9053347394963134e-36,4.563847425608978e-33,1.0490505911835695e-47,1.5898818577679702e-48,5.921662492832297e-51,3.2139887034801417e-49,4.301511706884595e-39,1.1326644376989315e-46,1.9738310475630694e-40,6.352580451033184e-49,2.659116884718738e-47,9.920655294039822e-17,9.235481293544209e-33,1.0973062059065872e-31,3.8068509412501337e-31,4.1404270345111226e-27,1.2449720748288791e-33,4.537527942129781e-31,3.836625813787737e-36,5.1724671329979e-31,1.7093962150208071e-35,1.4970379394956313e-12,1.0611273208830034e-45,2.477088871633414e-69,1.0053413068449791e-53,1.4029978718814503e-46,2.2419243720095334e-54,2.0077116083685974e-62,2.0694989038695912e-55,3.757418767763135e-61,1.7076013170269183e-73,9.425704468343987e-35,8.271554254153262e-60,1.7527408808715206e-46,2.043894157447199e-51,4.951944601168823e-63,2.317618421923202e-69,6.359403051701459e-71,9.465752853147412e-15,2.0715161685122865e-18,4.852319416135253e-36
1.9088416214645448e-19,0.39430702289581887,3.76,0.0,0.9797774907445527,0.9999999999970054,3.12244555677006e-42,2.4463589568804927e-30,1.924879654431516e-26,1.0084277049122117e-21,4.143481982383465e-18,1.9843463975094713e-16,9.802042344214163e-31,3.77878472685602e-43,5.990923617181878e-38,2.9923933023226156e-51,2.579672845155164e-63,1.5268089675003031e-30,1.893356035202753e-14,4.074893256209061e-30,7.407767308609363e-39,5.673852725464662e-35,2.251112861754926e-50,4.5048315221469314e-30,2.4254065158930187e-30,2.657710288643731e-29,1.245826507792397e-43,1.1623234183983083e-35,1.8258361501417462e-32,8.393998604105312e-47,1.2722275887466475e-47,4.738229701524107e-50,2.571679279985523e-48,1.7208878153710782e-38,9.063610256528928e-46,7.896609676976178e-40,5.083351229459118e-48,2.127832133362418e-46,1.9843463975360056e-16,3.694793896382377e-32,4.389939346046715e-31,1.5229882633875975e-30,1.656440422215928e-26,4.9806989753339244e-33,1.8153066428965217e-30,1.53490015170993e-35,2.0693236636892856e-30,6.838697949871509e-35,2.9944008265564917e-12,8.490630788910452e-45,3.964417573743443e-68,8.044260107564728e-53,1.1226825440586138e-45,1.7938801675934078e-53,1.607482591224637e-61,1.6559140026598906e-54,6.013501253486782e-60,5.46585604469924e-72,3.7708955620304385e-34,1.3238077198799934e-58,1.4025478048814823e-45,1.6354258659742445e-50,7.924725796876352e-62,3.7089440271769357e-68,1.0177805220482013e-69,1.8933560352010925e-14,4.143481982383452e-18,1.9412437306360726e-35
3.817890387977539e-19,0.39430702289582015,3.76,0.0,0.9797774907445336,0.9999999999940105,2.4981936384761037e-41,9.786232276653242e-30,7.16355796491126e-26,2.0169648563119988e-21,8.287413610125733e-18,3.968908133741495e-16,3.921136043793662e-30,3.023314822393316e-42,4.7931939712648365e-37,2.3941419469067575e-50,4.127898603011214e-62,6.107733160243084e-30,3.786917534977893e-14,1.630089960888098e-29,2.963348162264981e-38,2.2697258027689626e-34,1.8011182959609368e-49,1.8020792639321077e-29,9.70241565887524e-30,1.0631706373820328e-28,9.967558406667688e-43,4.6496747774477783e-35,7.303939002697637e-32,6.715836501256194e-46,1.0179109277425818e-46,3.790943682190827e-49,2.0575387716707484e-47,6.884135779555369e-38,7.251806219401462e-45,3.158901109542136e-39,4.0671957940338535e-47,1.7024811832248064e-45,3.968908133793984e-16,1.4780378432348383e-31,1.756118652797844e-30,6.092448860479567e-30,6.626300944054195e-26,1.9924417362170894e-32,7.261817545575279e-30,6.140100295564279e-35,8.277968321656188e-30,2.7357018124522122e-34,5.989126597743347e-12,6.793149586889702e-44,6.343928540755609e-67,6.436022638375607e-52,8.982597477487463e-45,1.4352404685809967e-52,1.2877215532031635e-60,1.3248577078815658e-53,9.62290717154857e-59,1.749319064426695e-70,1.5084809943003425e-33,2.1183796240818003e-57,1.1221803014677633e-44,1.3084649232955045e-49,1.2680852982590127e-60,5.93491416056845e-67,1.6286696937590908e-68,3.786917534971252e-14,8.287413610125683e-18,7.76560689661347e-35
7.635987921003528e-19,0.3943070228958228,3.76,0.0,0.9797774907444953,0.9999999999880206,1.9986498031992324e-40,3.914652227408023e-29,2.7582223256997766e-25,4.0340391987267734e-21,1.6575276865609945e-17,7.938031606183015e-16,1.5685182410079782e-29,2.4187666804041796e-41,3.834737217675422e-36,1.915404483619323e-49,6.604975438802987e-61,2.4431928676618622e-29,7.574040534527957e-14,6.520625169775567e-29,1.185387561481802e-37,9.07927264906971e-34,1.440985845094463e-48,7.208610376293174e-29,3.881124189832484e-29,4.252855599517878e-28,7.974425283189287e-42,1.8599477598114202e-34,2.9216944857423482e-31,5.37292426182381e-45,8.143802880405036e-46,3.032898921223209e-48,1.6461091604775624e-46,2.753785789778547e-37,5.801812203815508e-44,1.2636119918777998e-38,3.25396257225046e-46,1.3620711424481876e-44,7.938031606285667e-16,5.912391953454307e-31,7.024760447868905e-30,2.437078707385346e-29,2.6506282324724985e-25,7.970091243245573e-32,2.9048452170884967e-29,2.456140060129634e-34,3.311322065195611e-29,1.0943252520202893e-33,1.1978578128377594e-11,5.434777662597464e-43,1.0150974042559656e-65,5.14906814616865e-51,7.186532859732777e-44,1.1482469947075996e-51,1.032807670122396e-59,1.059937636079954e-52,1.5397695681682212e-57,5.59821324352607e-69,6.034169571379083e-33,3.389637232669034e-56,8.978010679017488e-44,1.0468216354793032e-48,2.029039819747181e-59,9.496345661200366e-66,2.6060482094025566e-67,7.574040534501393e-14,1.6575276865609738e-17,3.1063691585202273e-34
1.5272182987055505e-18,0.394307022895828,3.76,0.0,0.9797774907444187,0.9999999999760408,1.5989578167433422e-39,1.5658927718788952e-28,1.0818478852392172e-24,8.06818804201713e-21,3.3151003376577065e-17,1.587627855097595e-15,6.274200613257151e-29,1.9350592745354238e-40,3.0678625922434805e-35,1.5323599570533254e-48,1.05682308888472e-59,9.772971817129155e-29,1.514828653362723e-13,2.6083031340733645e-28,4.741647217550098e-37,3.631782948281063e-33,1.1528251607364804e-47,2.8835028156540765e-28,1.5524812630308408e-28,1.701176850404609e-27,6.379691653585836e-41,7.439959742538934e-34,1.1687015716562986e-30,4.2984414365232535e-44,6.515248494035738e-45,2.4263767277324514e-47,1.3169185863043416e-45,1.101552268183741e-36,4.6415966591861306e-43,5.054551853303106e-38,2.6032524355513463e-45,1.0896913933477457e-43,1.5876278551171929e-15,2.3650049004096147e-30,2.8099613456942906e-29,9.748513145674313e-29,1.060272864321213e-24,3.1881013538589626e-31,1.1619617269095691e-28,9.824760132689583e-34,1.32455577254936e-28,4.37739005537135e-33,2.3957481142688242e-11,4.3479253252710974e-42,1.624210915795824e-64,4.119361256107181e-50,5.749408244389071e-43,9.186195772919132e-51,8.303962810283129e-59,8.47972080968738e-52,2.4637148486421114e-56,1.7914909978118686e-67,2.413716985428736e-32,5.423603445975138e-55,7.182635860804332e-43,8.374771908231877e-48,3.2465463865277344e-58,1.5194539475075727e-64,4.1698184996523433e-66,1.5148286533520968e-13,3.315100337657625e-17,1.242572944281544e-33
3.054457311915946e-18,0.39430702289583835,3.76,0.0,0.9797774907442656,0.9999999999520814,1.2791814691959825e-38,6.263634985907639e-28,4.284508577747161e-24,1.6136486362441086e-20,6.63024563985061e-17,3.1752772440201408e-15,2.5097057753525695e-28,1.5480657919420996e-39,2.4543192012540792e-34,1.2259025118985235e-47,1.6909385700113678e-58,3.909229705152203e-28,3.0296778531822354e-13,1.0433318669354877e-27,1.8966785829200327e-36,1.4527279569658136e-32,9.222747230237279e-47,1.1534128593770202e-27,6.209988237113973e-28,6.80477662329639e-27,5.103813894249076e-40,2.9760280402908674e-33,4.6748538417944835e-30,3.438793960608656e-43,5.212281272425273e-44,1.9411244172394973e-46,1.0535473721092506e-44,4.406378227935216e-36,3.713336087231779e-42,2.0218421489341425e-37,2.0826349007286174e-44,8.717669066278051e-43,3.175277244055605e-15,9.460115857097417e-30,1.1239959702436246e-28,3.8994449108214623e-28,4.241134600157545e-24,1.2752535095556782e-30,4.647894187260623e-28,3.9299440357097096e-33,5.298276973097416e-28,1.7509738250658784e-32,4.7915286983478154e-11,3.4783815311700885e-41,2.5987815111262604e-63,3.295542456875302e-49,4.599599379187337e-42,7.3490466737065195e-50,6.709338428799156e-58,6.783886675762771e-51,3.9420105907465415e-55,5.732871607601471e-66,9.654966553682091e-32,8.677912614654339e-54,5.746199623055859e-42,6.699897108154362e-47,5.194540354066974e-57,2.431157230404932e-63,6.671822693351349e-65,3.029677853139729e-13,6.630245639850283e-17,4.970342342910641e-33
6.108935338336737e-18,0.39430702289585917,3.76,0.0,0.9797774907439594,0.9999999999041627,1.0233513031979e-37,2.505466882893013e-27,1.7052267510316338e-23,3.227308553866207e-20,1.3260536244234336e-16,6.350576021721065e-15,1.0038874161556272e-27,1.238459982502048e-38,1.9634670117913813e-33,9.807278248575584e-47,2.7055190544426755e-57,1.5637008046765724e-27,6.05937625281989e-13,4.1733486942810595e-27,7.586756134890222e-36,5.810941381631279e-32,7.378256167933241e-46,4.613674903712021e-27,2.4840079400860416e-27,2.721924493609277e-26,4.0830753437258366e-39,1.1904283666760949e-32,1.8699510478158057e-29,2.7510514931830872e-42,4.169858009156187e-43,1.552908745385568e-45,8.428428985149713e-44,1.7626597224593134e-35,2.970692374770348e-41,8.087416453317037e-37,1.6661211026934556e-43,6.974190420977661e-42,6.350576021777067e-15,3.7840656072536936e-29,4.496006733446404e-28,1.559785886051899e-27,1.6964624685353577e-23,5.1010399470381855e-30,1.85916713011333e-27,1.5719856139213045e-32,2.11932155744934e-27,7.003930852662777e-32,9.583089791373245e-11,2.7827217211472503e-40,4.158085622412752e-62,2.6364725556781336e-48,3.679708616921364e-41,5.879276766311991e-49,5.473246257229328e-57,5.427188773660643e-50,6.307270412233024e-54,1.834534978921933e-64,3.8620065818246613e-31,1.388477786380701e-52,4.596996082069248e-41,5.3599496005605445e-46,8.311317458282018e-56,3.889876302079143e-62,1.067500678595856e-63,6.059376252649864e-13,1.326053624423302e-16,1.988147053236166e-32
1.2217891391178318e-17,0.39430702289590086,3.76,0.0,0.979777490743347,0.9999999998083251,8.186835600709564e-37,1.0021894179047331e-26,6.803753555667118e-23,6.454629403259706e-20,2.6521117452993456e-16,1.2701173576546251e-14,4.015559876529898e-27,9.907709255488831e-38,1.5707782693264974e-32,7.845845809053837e-46,4.3288444921184015e-56,6.25482687933455e-27,1.211877305208972e-12,1.6693437228955776e-26,3.0347127436202845e-35,2.3243824620830376e-31,5.902628296828844e-45,1.84547465463102e-26,9.93605711637011e-27,1.0887725662228284e-25,3.26646996572391e-38,4.761814342872751e-32,7.479823213676177e-29,2.2008477244965844e-41,3.335899603998622e-42,1.2423306769760067e-44,6.742763184582775e-43,7.051452554089271e-35,2.376563303210036e-40,3.234980186598492e-36,1.332902156771083e-42,5.579374403625859e-41,1.2701173576598549e-14,1.5136301063828097e-28,1.7984072546337708e-27,6.2391593171108006e-27,6.785867129999699e-23,2.0404211387305694e-29,7.436687424853773e-27,6.287958479596132e-32,8.477307698925309e-27,2.8015794086856574e-31,1.9166211676893905e-10,2.226183955775776e-39,6.652965056041337e-61,2.1092210154790653e-47,2.9437785388164127e-40,4.7034426319794323e-48,4.547800787653163e-56,4.341839466800661e-49,1.0091675434121455e-52,5.870537623039906e-63,1.5448068151057463e-30,2.2215738721742675e-51,3.677611434492101e-40,4.2879725760212096e-45,1.3298150192000522e-54,6.22382187566686e-61,1.7080083241261107e-62,1.2118773051409608e-12,2.652111745298819e-16,7.952608468093585e-32
2.443580349686148e-17,0.3943070228959842,3.76,0.0,0.9797774907421222,0.99999999961665,6.549479612523733e-36,4.00876369740658e-26,2.7180707230227394e-22,1.290927515864452e-19,5.304227987047837e-16,2.5402368683889952e-14,1.6062259928800834e-26,7.926179161929048e-37,1.2566244787218102e-31,6.276685849353101e-45,6.926162804120051e-55,2.5019401361521798e-26,2.423756665060745e-12,6.677383380885145e-26,1.2138886986095632e-34,9.297541656516498e-31,4.722111996707141e-44,7.381908003986785e-26,3.9744279701498987e-26,4.355095801774205e-25,2.6131798478913135e-37,1.9047991724029983e-31,2.9919330900969756e-28,1.760680791661441e-40,2.6687249620975495e-41,9.938660074785465e-44,5.3942185352022936e-42,2.821221195802495e-34,1.9012544061149852e-39,1.2939980226853794e-35,1.0663238380705882e-41,4.463508348978964e-40,2.540236868375573e-14,6.054528237221041e-28,7.193638067060895e-27,2.4956668249655085e-26,2.7143503022755247e-22,8.161694699889659e-29,2.974678745977974e-26,2.515186616304585e-31,3.390927319527899e-26,1.1206331426998301e-30,3.8332454245814497e-10,1.7809497647305538e-38,1.0644766206235034e-59,1.6874380565142552e-46,2.355027488863827e-39,3.76277130987585e-47,3.9089527683795746e-55,3.473597631974003e-48,1.6146714916637092e-51,1.878576141664909e-61,6.179237147557609e-30,3.554525725062545e-50,2.942094999669674e-39,3.4303834269193343e-44,2.127707393879371e-53,9.958130852628787e-60,2.732819109993874e-61,2.4237566647887008e-12,5.304227987045731e-16,3.181047456639795e-31
4.887162770822781e-17,0.39430702289615066,3.76,0.0,0.9797774907396725,0.9999999992332997,5.239589841827582e-35,1.603507241150264e-25,1.086542147829268e-21,2.5818582895810285e-19,1.0608460470531497e-15,5.080475888935072e-14,6.424908055133842e-26,6.340948031489365e-36,1.0053003271625463e-30,5.021352229157081e-44,1.1081871103618753e-53,1.0007816531762044e-25,4.847515384755523e-12,2.6709550493572334e-25,4.855574342944265e-34,3.719019015692895e-30,3.7776933638404586e-43,2.952765078016173e-25,1.5897722546937274e-25,1.742039427541673e-24,2.090545426852693e-36,7.619769640262463e-31,1.19677399707626e-27,1.4085456782833242e-39,2.134982081590099e-40,7.950933821476407e-43,4.3153780054789633e-41,1.1289984662031669e-33,1.5210050338038532e-38,5.176029802753794e-35,8.530599200038392e-41,3.570810208536165e-39,5.0804758888127e-14,2.4218129250020874e-27,2.8774569773347126e-26,9.982673044404127e-26,1.085740810245845e-21,3.2646797690507035e-28,1.1898722497206365e-25,1.0060753071597293e-30,1.3563717327051081e-25,4.48253505485106e-30,7.666493457517336e-10,1.424760801529035e-37,1.7031642562048065e-58,1.350045432071296e-45,1.8840238537212512e-38,3.0102378763564286e-46,3.560299212233434e-54,2.779073616001218e-47,2.583477125173276e-50,6.011450164543291e-60,2.4716980543500184e-29,5.68724717863147e-49,2.353678379816696e-38,2.744309220561692e-43,3.404334464585769e-52,1.5933022101980648e-58,4.372515211288291e-60,4.847515383667345e-12,1.0608460470523062e-15,1.2724198112313011e-30
9.774327613096046e-17,0.39430702289648367,3.76,0.0,0.979777490734773,0.9999999984665996,4.191677052622809e-34,6.4140369452131505e-25,4.344796302420142e-21,5.163726327576515e-19,2.121692543744553e-15,1.0160953926336564e-13,2.569964038036455e-25,5.072760304253933e-35,8.042405576125696e-30,4.017082993320232e-43,1.7731006495340175e-52,4.003167584785824e-25,9.695032824110003e-12,1.0683823584569543e-24,1.9422435244101994e-33,1.487608070053039e-29,3.02215623410129e-42,1.1811064059531625e-24,6.359091487345632e-25,6.968159919469659e-24,1.6724369583598263e-35,3.0483633103469288e-30,4.7870975112743624e-27,1.1268369608127087e-38,1.70798651059824e-39,6.360749198724793e-42,3.4523036469905962e-40,4.5200694649406656e-33,1.2168046361947525e-37,2.070440116238855e-34,6.824482829983003e-40,2.8566495768401125e-38,1.0160953925709712e-13,9.68725550243533e-27,1.150983093679402e-25,3.9930700053074386e-25,4.342964613896005e-21,1.3058721735195526e-27,4.7594904705157265e-25,4.024302675869569e-30,5.425488195824165e-25,1.793014299230205e-29,1.5332987599996662e-09,1.1398089566408322e-36,2.72506380090933e-57,1.0801871231418289e-44,1.5072198272360457e-37,2.4082209472446457e-45,3.5412676089833437e-53,2.2235692361980593e-46,4.133565593471122e-49,1.9236650608746108e-58,9.886808351246407e-29,9.0996002841823e-48,1.8829437186835258e-37,2.195448900193754e-42,5.446937071157156e-51,2.5492845734263884e-57,6.996028053275437e-59,9.695032819757286e-12,2.121692543741177e-15,5.089681019632108e-30
1.4661492455369312e-16,0.3943070228968168,3.76,0.0,0.9797774907298736,0.9999999976998994,1.1985583667646505e-33,1.362983850950382e-24,9.231834455316715e-21,7.745600856138217e-19,3.1825390404306293e-15,1.52414319600474e-13,5.461174090065483e-25,1.4504925372454462e-34,2.2996255594414068e-29,1.1486347319217375e-42,6.5289742394750204e-52,8.506790221130263e-25,1.4542550263429404e-11,2.2703127224914373e-24,4.127290100167589e-33,3.161167430823752e-29,8.972023394607139e-42,2.5098513461613082e-24,1.3513071329766691e-24,1.4807341203810846e-23,4.782124877545162e-35,6.478539572621415e-30,1.0172583164787487e-26,3.2220497422749917e-38,5.070570337083344e-39,1.8187768616437585e-41,9.871431619270213e-40,9.612023668273726e-33,3.6123853990245497e-37,4.399732127859728e-34,2.025981394241245e-39,8.480424663177202e-38,1.5241431958629482e-13,2.058542092777159e-26,2.4458392098428264e-25,8.48527384638657e-25,9.228800655495573e-21,2.774978408818422e-27,1.0113918134027405e-24,8.551644269191143e-30,1.1529162818090322e-24,3.810155311951542e-29,2.2999479819084027e-09,3.259141369430472e-36,1.0309447493725136e-56,3.088938196600917e-44,4.474559489170921e-37,6.886062429705381e-45,1.1406292675327126e-52,6.35859077893494e-46,1.5638100143240577e-48,8.973724844533798e-58,2.100948878971836e-28,3.44249992738267e-47,5.589980293444193e-37,6.27761364952577e-42,2.0050654199208676e-50,9.383060994683362e-57,2.646684671420306e-58,1.4542550254179884e-11,3.1825390404234515e-15,1.0815573454203654e-29
2.4435822139915843e-16,0.394307022897483,3.76,0.0,0.9797774907200749,0.9999999961665001,5.508137759859531e-33,3.7682560272649695e-24,2.5521046717482526e-20,1.2909375875557572e-18,5.304232033781492e-15,2.5402388012706443e-13,1.5098541466967296e-24,6.6659254467103435e-34,1.056822567046845e-28,5.2786983559611415e-42,5.027713398556781e-51,2.3519190735297466e-24,2.4237585141927905e-11,6.276747487806733e-24,1.1410894354504892e-32,8.739698873622476e-29,4.202684394971206e-41,6.939001391040089e-24,3.7359675800802715e-24,4.0937946911614644e-23,2.197687130663236e-34,1.7916437809754565e-29,2.8124203035331545e-26,1.4807344984325424e-37,2.375158690713477e-38,8.358423049930704e-41,4.536543577468528e-39,2.662085426322509e-32,1.692116734845341e-36,1.2164280222871621e-33,9.490038726991133e-39,3.972350975420155e-37,2.540238800856007e-13,5.691264696544648e-26,6.762025991543162e-25,2.3459283559854053e-24,2.5514921650179164e-20,7.671998250715542e-27,2.7962011014734183e-24,2.364278523596277e-29,3.1874742285719663e-24,1.0533956676655471e-28,3.833245656369477e-09,1.4977801882516878e-35,8.136303024244374e-56,1.4199364653982636e-43,2.095978167133509e-36,3.1646530062581714e-44,6.97058550934e-52,2.9229444131357157e-45,1.234173461851135e-47,1.2025320648235279e-56,5.808519843526034e-28,2.7168537107531785e-46,2.618462767980393e-36,2.884960246198432e-41,1.5430672693905102e-49,7.2194063540431155e-56,2.0887514479567067e-57,2.42375851163557e-11,5.304232033761618e-15,2.990188405091945e-29
3.3232718856007723e-16,0.39430702289808245,3.76,0.0,0.9797774907112561,0.9999999947864414,1.239877350114986e-32,6.710155079755688e-24,4.544397939795957e-20,1.7556794364263655e-18,7.21375572778008e-15,3.4547248448174993e-13,2.688602978937312e-24,1.500493170458583e-33,2.378897053390783e-28,1.1882296571041648e-41,1.3857286679745545e-50,4.18812024169559e-24,3.2963116532463215e-11,1.1177027938943895e-23,2.0319615703333083e-32,1.556281466956729e-28,9.698118481257816e-41,1.2356305968036933e-23,6.652652128071201e-24,7.28983565607985e-23,4.946971806993803e-34,3.1910528522663436e-29,5.008087455865684e-26,3.3331185919829606e-37,5.480909549841099e-38,1.8814726324929183e-40,1.0211714250879211e-38,4.7463559966025137e-32,3.904728649974867e-36,2.166138326914271e-33,2.1898975425862393e-38,9.166430018429914e-37,3.454724844064705e-13,1.0134457426807695e-25,1.2041164433675957e-24,4.1774028853648304e-24,4.54345172226444e-20,1.3661554407334114e-26,4.979205807703612e-24,4.210079940350622e-29,5.675946825371618e-24,1.8757852808901514e-28,5.213212941932294e-09,3.3714879627347157e-35,2.2833086871557006e-55,3.1967615595929913e-43,4.8366825503937597e-36,7.123701093379647e-44,1.7989160787039785e-51,6.580545245876232e-45,3.463490791419184e-47,3.9911353195050066e-56,1.0343269272619268e-27,7.624409815186969e-46,6.042362438287277e-36,6.49401970792971e-41,4.250559371767998e-49,1.988252891890052e-55,5.861638862813034e-57,3.2963116486926696e-11,7.213755727744655e-15,5.324640025606468e-29
4.2029615572099604e-16,0.394307022898682,3.76,0.0,0.9797774907024372,0.9999999934063833,2.3434509663965838e-32,1.0474658546676123e-23,7.093731050993197e-20,2.2204235050613052e-18,9.12327942176049e-15,4.3692108871021597e-13,4.196947273130464e-24,2.836029785672268e-33,4.496270303524237e-28,2.2458312582825932e-41,3.1217698706200587e-50,6.537792208817016e-24,4.168864792287857e-11,1.7447498668294584e-23,3.1719515608586354e-32,2.4293773622147215e-28,1.8673137019444263e-40,1.928836835498894e-23,1.0384884928700317e-23,1.137953654588108e-22,9.35009878537215e-34,4.982341603088383e-29,7.817695350909052e-26,6.299811155533647e-37,1.0553145296879513e-37,3.5561056532097756e-40,1.9300804593320252e-38,7.418657862138206e-32,7.518315261710612e-36,3.381436971336583e-33,4.216479741589305e-38,1.7649162869274186e-36,4.369210885913198e-13,1.5820032779175568e-25,1.8796426746473152e-24,6.520984045917381e-24,7.092392380208826e-20,2.132587673631615e-26,7.772610604740436e-24,6.571994722663905e-29,8.860232372763096e-24,2.9281267823832395e-28,6.593179569701067e-09,6.372331155346126e-35,5.227765109733381e-55,6.043094246978333e-43,9.312739814464547e-36,1.3464458217761278e-43,3.8640724945796166e-51,1.2439731160046291e-44,7.929864442798081e-47,1.0724137728733322e-55,1.6146014904829178e-27,1.7456323299608437e-45,1.16341946906195e-35,1.2274125230557724e-40,9.574105128630262e-49,4.478140244737327e-55,1.342041776599494e-56,4.1688647851795415e-11,9.123279421705135e-15,8.3118387737839e-29
