Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86)
1.0793449555455609e-05,0.17622947023553875,3.76,0.0,0.6647219634358512,0.9845011157184728,0.008651154043718572,0.0001240253036778506,5.9708418544509237e-05,6.388733853084507e-05,0.005009121341267352,0.00013898639192171528,2.2390412262585207e-06,0.0006939392293848309,0.005507887219144831,5.542074150917571e-12,2.250119823550324e-14,1.209062163805648e-06,0.014094358855769403,2.7136912500873758e-08,0.00033589374629260674,2.899421380493944e-09,5.637680708403788e-07,0.0014401215643325498,0.007583861263126031,1.4903657285015558e-05,2.3277426872635714e-06,0.0004469511069678363,1.2955382601088442e-05,1.4208698925208145e-09,8.709647538688378e-06,8.757730021870672e-10,2.701767625583108e-09,2.8067454819463945e-07,3.2158860567881936e-08,9.416458217537614e-06,7.116212666994119e-11,8.320172813910026e-10,0.006690455288341918,1.685973556546207e-09,8.0829761128478e-12,2.6939232228418577e-11,2.3242117733283997e-05,3.4017453454581473e-11,6.493827047563907e-05,0.0020254945372849063,8.802147493250405e-08,4.734848779563072e-12,0.00048184588500588233,6.347784484916007e-09,1.67150449933071e-19,8.087142987901741e-10,5.052932839092966e-09,2.5296624299160494e-08,6.345600631693694e-09,5.894616062756834e-13,4.0881383556269455e-10,6.670625724691922e-20,5.68455230950011e-09,2.0916958760246337e-15,9.63473669577294e-07,5.077997959594668e-12,2.334726097812516e-11,3.081349434041845e-20,8.77849740653525e-24,7.359717161995975e-05
1.1083417614552352e-05,0.17623846507527507,3.76,0.0,0.663899832441405,0.9840043363169427,0.008954626482055394,0.0001242192246057466,5.9821676497597275e-05,6.40407926357708e-05,0.005154287081637571,0.00013970189080278288,2.2764914920620572e-06,0.0007442093139564695,0.005653548217745971,5.897655434849367e-12,2.4939059971142693e-14,1.2078085320285975e-06,0.014541417265333006,2.700633307640372e-08,0.0003542773246402651,2.9140857713961797e-09,6.01167956776349e-07,0.0014865544965990492,0.007884259135906978,1.542744646327301e-05,2.409522278341819e-06,0.0004712888809296607,1.4089396076259262e-05,1.5900983851495332e-09,9.490363706729138e-06,9.543033973818881e-10,2.944892085444416e-09,2.952317727963057e-07,3.391938377142271e-08,9.880905951195753e-06,7.777551588752309e-11,9.095783580219693e-10,0.006708626329619668,1.6836369111159333e-09,8.07181370286365e-12,2.6910751054855036e-11,2.3205944275989783e-05,3.420491228275706e-11,6.507990652004049e-05,0.0021197710879646992,8.821160995384454e-08,4.757786354769021e-12,0.00048160274789918337,6.451413372386337e-09,1.8203252728143363e-19,8.797088177468862e-10,5.300237647683527e-09,2.6529866256186366e-08,6.763483084783129e-09,6.236236505535914e-13,4.3025228109925765e-10,7.438486727542335e-20,5.716202983010227e-09,2.339709074213329e-15,1.0145551618287185e-06,5.680157632760541e-12,2.543475379147021e-11,3.5433418329062204e-20,9.908230903065389e-24,7.353649736381479e-05
1.1373385673649095e-05,0.17624748516350036,3.76,0.0,0.6630782635367155,0.9835071883405857,0.009258473985730532,0.00012438134134362154,5.9927346854455494e-05,6.41771567697746e-05,0.005299265172732491,0.00014036739052292126,2.311841737838411e-06,0.00079606059026187,0.005799010911241478,6.262048574159655e-12,2.7545341089836054e-14,1.2065935316472924e-06,0.014990107752233176,2.688997175929966e-08,0.00037313351562873675,2.9268139548541826e-09,6.396803569736437e-07,0.0015317805899017056,0.008185251968344886,1.5951377858487006e-05,2.4890347734445636e-06,0.0004960498852792017,1.5284467862580873e-05,1.7739027477704384e-09,1.0307889645137476e-05,1.0371413942483787e-09,3.2014671984740847e-09,3.100497784773883e-07,3.571410359003734e-08,1.0346043289439765e-05,8.474981977123748e-11,9.913842453494025e-10,0.006723899952166617,1.6813273943082486e-09,8.0607777295932e-12,2.6882661843826003e-11,2.3170790444919974e-05,3.43638059735639e-11,6.519308470767247e-05,0.0022140838837385345,8.836340934574263e-08,4.776650565639885e-12,0.00048135943020233306,6.552296302918158e-09,1.976035339843379e-19,9.544578317198329e-10,5.551863242492664e-09,2.776356554197074e-08,7.193446610344782e-09,6.58353881927917e-13,4.5215911765674464e-10,8.262450243012768e-20,5.743051453394614e-09,2.6089277527535048e-15,1.0667986913382024e-06,6.333826736825482e-12,2.7636080538805825e-11,4.0592364311708804e-20,1.1141220078064662e-23,7.347693165253955e-05
1.1663353732745838e-05,0.17625653129999833,3.76,0.0,0.662257363387387,0.9830097917525139,0.009562620766071431,0.00012451484607692474,6.002608996934764e-05,6.42980425506785e-05,0.005444037690959059,0.00014098752471464695,2.3451914040306344e-06,0.0008494506855195936,0.005944277641860368,6.6349873489705065e-12,3.0324674333931714e-14,1.2054121277047845e-06,0.015440321054841536,2.6786170112566176e-08,0.0003924579143611634,2.937782506304611e-09,6.7929105460842e-07,0.001575779288100994,0.008486714214503054,1.6475289697070146e-05,2.5662356021925372e-06,0.000521219334543722,1.6541668588091503e-05,1.973052917167734e-09,1.1162113345289149e-05,1.1243629727606994e-09,3.4717399743756323e-09,3.2512035513684316e-07,3.754202848194952e-08,1.0811434632544502e-05,9.20898797283717e-11,1.0774923131125974e-09,0.006736552758121445,1.6790428704045893e-09,8.049858268768957e-12,2.6854932814204563e-11,2.3136563159520536e-05,3.449671336734011e-11,6.528055204619773e-05,0.0023083496821903926,8.848057556638833e-08,4.7918138688463536e-12,0.00048111599064652825,6.65067026664078e-09,2.1386014922091701e-19,1.0330210802337415e-09,5.807699770742432e-09,2.899655162051139e-08,7.635310247864085e-09,6.936258332811729e-13,4.745247455535234e-10,9.144030562128854e-20,5.765530760742423e-09,2.9004549857364402e-15,1.1201834858095164e-06,7.041688213941874e-12,2.995318107692838e-11,4.6335615304288694e-20,1.2482995362291445e-23,7.34183780191035e-05
1.1953321791842581e-05,0.17626560406931707,3.76,0.0,0.6614372275600455,0.9825122548354098,0.009866998402530703,0.00012462262835081882,6.011851106574102e-05,6.440492019546016e-05,0.005588588440058417,0.00014156651890270307,2.3766401653620627e-06,0.0009043366240575175,0.006089350571447947,7.016212068475591e-12,3.328156771095557e-14,1.2042598047288201e-06,0.015891953700799745,2.6693474478634918e-08,0.0004122459817750227,2.9471541408871495e-09,7.1998598203585e-07,0.0016185365560645285,0.008788532490021646,1.6999036268272125e-05,2.641094797730706e-06,0.0005467831704865474,1.7862031687413116e-05,2.1883318496588655e-09,1.2052886431654327e-05,1.2160416686638968e-09,3.7559499191552725e-09,3.404357096037448e-07,3.940221401587992e-08,1.1276688069949252e-05,9.980032920070595e-11,1.167957484699784e-09,0.0067468370189973734,1.6767813883706873e-09,8.039046258938574e-12,2.6827535046749985e-11,2.3103177733879042e-05,3.4606023387555703e-11,6.534481244831808e-05,0.002402493472698259,8.856648306746093e-08,4.803620855735556e-12,0.0004808724822448419,6.746754430499409e-09,2.307983641374986e-19,1.115455968014602e-09,6.067638398538458e-09,3.022777400520766e-08,8.088895144325956e-09,7.294148445101481e-13,4.973397246018549e-10,1.0084671230384742e-19,5.784042147265964e-09,3.215411108422747e-15,1.1746890934811277e-06,7.806467226583466e-12,3.23879262171307e-11,5.2710757758816864e-20,1.3939159544774385e-23,7.336074840081414e-05
1.2243289850939324e-05,0.17627470386351993,3.76,0.0,0.6606179415729785,0.9820146752389023,0.010171545149298812,0.00012470730186933966,6.0205163887227225e-05,6.449912900601916e-05,0.005732902799335299,0.00014210822160310102,2.4062870289607794e-06,0.0009606750446306736,0.006234231696962062,7.405469851360378e-12,3.6420408619640055e-14,1.203132522204558e-06,0.01634490770747724,2.6610610559944795e-08,0.0004324930765554555,2.955078396810725e-09,7.617512660384131e-07,0.0016600441788866915,0.009090604491104413,1.7522486463837128e-05,2.7135953021890013e-06,0.0005727280299755032,1.924655545862653e-05,2.420535066855845e-09,1.29800282401872e-05,1.3122487362508798e-09,4.0543295148804956e-09,3.559884477125927e-07,4.129376100043779e-08,1.174145186568719e-05,1.0788561722053233e-10,1.2628325123623456e-09,0.006754982484146557,1.6745411684552633e-09,8.028333437894838e-12,2.6800442260037147e-11,2.3070557211958758e-05,3.469394115034133e-11,6.538814494376228e-05,0.002496447828013275,8.862420293922689e-08,4.812389250600137e-12,0.00048062895280490966,6.8407508847647805e-09,2.484135619913063e-19,1.201817682016717e-09,6.331571473553541e-09,3.1456292480024246e-08,8.554025060843159e-09,7.656979556397946e-13,5.205947884732631e-10,1.1085746248015686e-19,5.7989560564311866e-09,3.554933021004071e-15,1.230295418303793e-06,8.63092945897261e-12,3.49421220723692e-11,5.97677155152766e-20,1.5515384792755533e-23,7.330396251053166e-05
1.2533257910036067e-05,0.1762838309012716,3.76,0.0,0.6597995818586456,0.9815171409476412,0.010476205301738178,0.00012477122918359544,6.028655430117738e-05,6.45818874483317e-05,0.005876967582818681,0.00014261613402674603,2.4342295785324033e-06,0.0010184223945018005,0.006378922864852804,7.802514778770286e-12,3.974546797382193e-14,1.2020266726706081e-06,0.016799090286575242,2.6536460687993172e-08,0.00045319448363156223,2.9616923731621638e-09,8.045732657362751e-07,0.0017002991116415959,0.009392837993557722,1.804552243152219e-05,2.7837314029848565e-06,0.0005990412116602289,2.0696205013919554e-05,2.670470226135592e-09,1.3943329553844836e-05,1.4130532938477478e-09,4.367104660233723e-09,3.717715547371101e-07,4.3215813400197205e-08,1.220541110587532e-05,1.1635002927325149e-10,1.3621682206202517e-09,0.006761198119433266,1.6723205892358104e-09,8.017712281528342e-12,2.677363059653197e-11,2.303863173824371e-05,3.4762495746334594e-11,6.541262117400538e-05,0.002590152285086643,8.86565265735449e-08,4.8184111208372965e-12,0.0004803854454028059,6.932845479968483e-09,2.667005914021738e-19,1.2921593029440582e-09,6.599392664080837e-09,3.268126778687057e-08,9.030526794675084e-09,8.024537965527696e-13,5.442808564041483e-10,1.2148561476985876e-19,5.81061341898822e-09,3.920173530077561e-15,1.28698274899027e-06,9.51787950984395e-12,3.761751405599079e-11,6.755878235669537e-20,1.7217409994498904e-23,7.324794723549119e-05
1.282322596913281e-05,0.17629298524689815,3.76,0.0,0.6589822166410597,0.9810197311715937,0.010780928620210723,0.00012481654447042242,6.0363143813820103e-05,6.465430277934438e-05,0.00602077090924281,0.00014309343827085733,2.4605633558664198e-06,0.0010775351011377736,0.0065234257843442625,8.207107967468267e-12,4.326090427936939e-14,1.2009390424624541e-06,0.017254413555014066,2.647004364076047e-08,0.00047434543933516925,2.967121496215638e-09,8.484386034119312e-07,0.0017393028796949509,0.009695149930616653,1.8568038339788557e-05,2.8515073004485484e-06,0.000625710641914946,2.2211914120534125e-05,2.9389567152756723e-09,1.4942556003083784e-05,1.518522457736982e-09,4.694495073252758e-09,3.877783747754428e-07,4.516755616920616e-08,1.2668284522619654e-05,1.2519770552661756e-10,1.4660137189613304e-09,0.006765673767332321,1.6701181752228938e-09,8.007175945352662e-12,2.674707842028751e-11,2.3007337963866445e-05,3.481354929212534e-11,6.542012207725944e-05,0.002683552757748914,8.866598821223712e-08,4.8219542376597946e-12,0.00048014199881885793,7.023208734576582e-09,2.856538329556897e-19,1.3865319111182386e-09,6.870997075112519e-09,3.39019528180842e-08,9.518230519641275e-09,8.396624758640801e-13,5.683890421597544e-10,1.32743562252281e-19,5.819327158469875e-09,4.312300727002972e-15,1.344731781689412e-06,1.0470159374595319e-11,4.0415790540718396e-11,7.613865319001523e-20,1.90510384014844e-23,7.319263606368765e-05
1.3113194028229554e-05,0.176302166827435,3.76,0.0,0.6581659067328473,0.9805225171616009,0.01108566980763148,0.00012484517454643636,6.043535295676947e-05,6.471738017028711e-05,0.006164302082533871,0.00014354302389045728,2.485381366440652e-06,0.0011379697229676503,0.006667742039653038,8.619017568837189e-12,4.6970767619861285e-14,1.1998667751088016e-06,0.01771079425459267,2.6410496921453248e-08,0.0004959411533719418,2.971480297462448e-09,8.933341887454793e-07,0.0017770610287214268,0.00999746554679885,1.9089939248732206e-05,2.916935805116483e-06,0.0006527248405869773,2.3794586929221336e-05,3.2268252701617832e-09,1.5977451146178286e-05,1.6287214643059828e-09,5.036714660371453e-09,4.040025896773909e-07,4.71482130262462e-08,1.3129821509726028e-05,1.3443265659413664e-10,1.574416585925721e-09,0.006768581719663582,1.6679325850485643e-09,7.996718208856649e-12,2.672076612581604e-11,2.297661848871317e-05,3.484880665113645e-11,6.541235367974878e-05,0.002776600983699839,8.865488628077017e-08,4.823263522787779e-12,0.00047989864793687975,7.11199677930865e-09,3.0526725944063576e-19,1.4849846865928447e-09,7.146281342622484e-09,3.511768435197389e-08,1.0016970050868757e-08,8.773054716493937e-13,5.929106604683843e-10,1.4464304970109866e-19,5.825383812279595e-09,4.732497401471086e-15,1.4035236366938089e-06,1.1490647012849292e-11,4.3338586207815856e-11,8.556445390993934e-20,2.102213553697478e-23,7.313796854013037e-05
1.3403162087326297e-05,0.17631137544876543,3.76,0.0,0.6573507062589979,0.9800255629553102,0.011390388035622919,0.0001248588581424787,6.050356451634105e-05,6.477203128157082e-05,0.0063075514821958655,0.00014396751277562348,2.508773691574722e-06,0.001199683081297543,0.006811873101202354,9.038018708646705e-12,5.08790035007274e-14,1.1988073374322937e-06,0.018168153482927565,2.63570613586597e-08,0.0005179768278421852,2.9748731856723846e-09,9.392472371205654e-07,0.0018135826222936344,0.010299717622948533,1.9611140079360792e-05,2.9800371584093098e-06,0.0006800728871309582,2.5445099589289473e-05,3.5349176138125246e-09,1.7047739253335225e-05,1.7437137798257452e-09,5.393971851840434e-09,4.2043819796684475e-07,4.915704421946767e-08,1.358979933859631e-05,1.4405877707335446e-10,1.6874230271805133e-09,0.006770078195843268,1.6657626002854198e-09,7.986333423086591e-12,2.66946759595778e-11,2.2946421341348618e-05,3.486982538091219e-11,6.539086192632851e-05,0.0028692540075776858,8.862530341387434e-08,4.822562533443872e-12,0.0004796554241093298,7.19935230893779e-09,3.25534490207935e-19,1.5875650035398346e-09,7.425143707835674e-09,3.632787535314109e-08,1.0526583041715046e-08,9.153655255933617e-13,6.178372313924557e-10,1.571951917650429e-19,5.829045192048352e-09,5.181960487606652e-15,1.4633398703630712e-06,1.2582254995016256e-11,4.6387485098847e-11,9.589577003957226e-20,2.3136627328887962e-23,7.308388975640307e-05
1.369313014642304e-05,0.17632061081047248,3.76,0.0,0.656536663314219,0.9795289260589212,0.011695046514359923,0.00012485916350286156,6.0568126589934377e-05,6.481908227342363e-05,0.006450510462907542,0.00014436928232269554,2.5308271911841573e-06,0.001262632375379087,0.006955820335900495,9.463893388452608e-12,5.4989456520843195e-14,1.197758488322846e-06,0.01862641643718424,2.6309067779814903e-08,0.0005404476735782624,2.977395198532422e-09,9.86165282654869e-07,0.001848879784275555,0.010601845767182668,2.0131564673043632e-05,3.0408379682432342e-06,0.0007077443875554882,2.716430175246601e-05,3.864086114963449e-09,1.815312781985641e-05,1.8635611998170703e-09,5.766469905358219e-09,4.3707949412593486e-07,5.119334433298883e-08,1.404802057339545e-05,1.5407985708803152e-10,1.805078010337373e-09,0.006770304723895746,1.6636071149749102e-09,7.976016461680203e-12,2.666879185440883e-11,2.2916699497136485e-05,3.4878025727190895e-11,6.535704652391686e-05,0.002961473700455566,8.857912514160124e-08,4.8200549479500415e-12,0.00047941235549105133,7.285405523058393e-09,3.4644884016334503e-19,1.694318519051552e-09,7.7074840735087e-09,3.753200783292135e-08,1.1046911120454394e-08,9.53826541391264e-13,6.431604830399152e-10,1.704104917317457e-19,5.830550053968028e-09,5.661900539934322e-15,1.5241624831192962e-06,1.3747929221442166e-11,4.9564023381470945e-11,1.0719467423427903e-19,2.540049842923923e-23,7.303034987477733e-05
1.3983098205519783e-05,0.17632987251942542,3.76,0.0,0.6557238205594019,0.9790326580693559,0.011999612102305775,0.0001248475044566474,6.062935546209736e-05,6.485928126122378e-05,0.006593171262721108,0.00014475048693733135,2.5516252852770014e-06,0.001326775282163462,0.007099585016547337,9.896430354086872e-12,5.930587386096285e-14,1.1967182500499917e-06,0.019085512171047335,2.626592547282751e-08,0.0005633489240470856,2.979132726944099e-09,1.0340761865507556e-06,0.001882967283296524,0.010903795767172658,2.0651144934384396e-05,3.099370252407855e-06,0.000735729442417237,2.8953017969908956e-05,4.215193464817689e-09,1.9293309829730915e-05,1.9883239384278644e-09,6.154407180399544e-09,4.539210484839409e-07,5.325644014819416e-08,1.4504310681838954e-05,1.644995920457609e-10,1.927425379064131e-09,0.006769389425296866,1.6614651258870846e-09,7.965762675305238e-12,2.6643099276313448e-11,2.2887410432837103e-05,3.4874700547518625e-11,6.531217381067431e-05,0.0030532263149434993,8.851805725527551e-08,4.815926026052899e-12,0.00047916946734385274,7.3702750428764264e-09,3.6800336382389534e-19,1.8052892565538796e-09,7.993204044165176e-09,3.8729626257560945e-08,1.1577799973650038e-08,9.926734882287367e-13,6.688723527288202e-10,1.842988606417454e-19,5.830115759898178e-09,6.173541237102371e-15,1.5859739237780227e-06,1.49906477090713e-11,5.2869691851587355e-11,1.1952575270808292e-19,2.781979069238386e-23,7.297730368582104e-05
1.4273066264616526e-05,0.17633916010215492,3.76,0.0,0.6549122157618043,0.9785368052408593,0.012304054952727623,0.0001248251550943307,6.0687538297058366e-05,6.489330523100562e-05,0.006735526919316716,0.00014511307792645171,2.571247804443654e-06,0.0013920700420243487,0.007243168330425918,1.0335424938722974e-11,6.383190858488793e-14,1.1956848819718625e-06,0.019545373364944368,2.6227112194538907e-08,0.0005866758470460801,2.9801642074370414e-09,1.0829681413123345e-06,0.001915862156731701,0.011205518999731368,2.1169820051711202e-05,3.155670583032008e-06,0.0007640186160060334,3.081204898699978e-05,4.589112370780122e-09,2.046796578844413e-05,2.1180607083367545e-09,6.557977385123253e-09,4.709576878509487e-07,5.5345688573295455e-08,1.4958515836198026e-05,1.7532159080602363e-10,2.054507948655699e-09,0.006767448206279034,1.6593357234684673e-09,7.955567849355954e-12,2.6617585083017306e-11,2.2858515715754495e-05,3.486102498902226e-11,6.525738867959177e-05,0.0031444820746281176,8.8443641892927e-08,4.810344025204883e-12,0.00047892678231388594,7.454068795371965e-09,3.901908948162551e-19,1.920519684033157e-09,8.282206952101844e-09,3.992033148753564e-08,1.2119099382625433e-08,1.0318923099375733e-12,6.949649867362528e-10,1.9886963658381816e-19,5.827939898851068e-09,6.7181189115817e-15,1.6487570905300245e-06,1.6313419441324505e-11,5.630593819155263e-11,1.3295613062921534e-19,3.040060178975037e-23,7.292471019817902e-05
