Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756),C2HFO2(557),CH2CO(75)
2.0551615296382492e-05,0.09031446382538089,3.76,0.0,0.7435065854850027,0.9867487728349998,0.009414549554134375,3.855440232191416e-05,1.2246791146844933e-05,1.3332399305848529e-05,0.002888871621581551,0.0001681022234569112,5.920230564203398e-06,0.0004621113976752433,0.00310434841711473,2.9727009051239486e-11,6.386760727545039e-08,1.770205166756787e-07,0.00792140006312047,2.1672207872779193e-09,0.00012235549138250708,1.338903590775218e-11,7.117016652795724e-08,0.0005917272206337641,0.008670767779138958,2.2560631356369324e-06,5.009709246708643e-07,0.00027856972306614894,7.3878926086150276e-06,2.6384141609594854e-09,3.5012108075803907e-06,4.0938034887988e-10,7.926345419649821e-10,1.4757669199644126e-07,1.0587764066885169e-08,3.6831179571032217e-06,1.768167281814993e-11,2.6803109762624237e-10,0.0022129247774513488,1.3530326627370334e-09,2.4336043838221524e-12,7.671878540302259e-12,7.903186391604439e-06,8.109983129052786e-10,0.00011875691161369631,0.002043303592896231,2.3882971841761775e-08,1.5344825702031437e-12,0.00025002921674118834,1.488057067781099e-09,3.143352281761702e-17,1.0846816681155074e-11,8.280169316992769e-10,5.019124504439538e-08,4.494307223935379e-09,2.983983565100761e-14,6.757985981136907e-10,7.009225037111967e-10,2.8684886287863093e-07,9.699705004660366e-09,3.821401195213681e-07,2.7281895553553823e-10,3.808850165252571e-11,4.6936439711971204e-15,5.402430911300675e-22,1.4359136347151472e-05,0.00011929909033573101,1.033774551721118e-07,1.8761725316731296e-07,9.842154316947535e-16,4.0898419989159006e-13,3.1991386752384595e-12,2.2429760112804294e-13,7.204616842147174e-18,1.5027133398804768e-11,9.337170450460613e-13
2.0728139945625867e-05,0.0903151944261892,3.76,0.0,0.7433163353485793,0.9866202856148937,0.009512338658306847,3.855127889078317e-05,1.2248718938077138e-05,1.3334470774216812e-05,0.0029146658059857186,0.00016842974732433246,5.958226212109153e-06,0.00047089067860976746,0.0031308430918496333,3.043075313693598e-11,6.519169502255408e-08,1.7702965879082307e-07,0.007998305433209472,2.171287911041153e-09,0.00012382947294373644,1.3396947905448352e-11,7.21180063375774e-08,0.0005954272228902641,0.00876387953110613,2.2741015903390436e-06,5.040461303539645e-07,0.00028232374755318896,7.5622826381957336e-06,2.726786502567434e-09,3.5823536309483677e-06,4.1914791322465814e-10,8.116971062449898e-10,1.4945624958465797e-07,1.0730726116480807e-08,3.729226179850378e-06,1.8086576443494343e-11,2.7424019860553245e-10,0.002212553180035452,1.3526829531381727e-09,2.432975514552656e-12,7.673147366078789e-12,7.902009149712632e-06,8.235515018324302e-10,0.00011872062983350989,0.0020668501542488132,2.3875711956679197e-08,1.5373930407229945e-12,0.00024999665997923684,1.498789463823107e-09,3.2157570620390323e-17,1.1001802458992236e-11,8.389188363740508e-10,5.08126299665127e-08,4.553602833336895e-09,3.024640158795731e-14,6.849449382035619e-10,7.179258707332857e-10,2.912934548341143e-07,9.936128405946357e-09,3.8736516657675913e-07,2.8152027522486125e-10,3.899938831891013e-11,4.846166629945462e-15,5.640280346652903e-22,1.4357411750817764e-05,0.00012115077437933749,1.0334972043526008e-07,1.8829747696952724e-07,1.0173593494898215e-15,4.1883449741150606e-13,3.3401074831229958e-12,2.3185788968959825e-13,7.37711922895733e-18,1.5537018674512087e-11,9.75023492272031e-13
2.090466459486924e-05,0.090315926131015,3.76,0.0,0.7431261461122333,0.9864918288208065,0.009610112460084886,3.854797713253957e-05,1.225062916942496e-05,1.3336525153485963e-05,0.0029404468109906863,0.00016874949195996806,5.995624053230425e-06,0.0004797241946437321,0.003157333795252161,3.114407982345918e-11,6.653562979316357e-08,1.770389115708023e-07,0.008075267627028248,2.175371909114347e-09,0.0001253061409598154,1.3404674357114411e-11,7.306777620066415e-08,0.0005990723661036963,0.0088569726692657,2.292037421681366e-06,5.070725752953372e-07,0.00028608710232936766,7.73896238763635e-06,2.8171751972573786e-09,3.6643880886545265e-06,4.290460749303364e-10,8.310174403413047e-10,1.5134048672688388e-07,1.087409100224342e-08,3.7753367443077495e-06,1.849663127281061e-11,2.8052895707365014e-10,0.002212167871420155,1.3523335005772024e-09,2.4323470986523275e-12,7.67445505739796e-12,7.900838806935708e-06,8.361641724578313e-10,0.00011868361495792135,0.0020903667756664917,2.3868305800174926e-08,1.5403038345778462e-12,0.00024996411088514767,1.5095173684064866e-09,3.288942047832823e-17,1.1157287860825043e-11,8.498589150415743e-10,5.1433874139735464e-08,4.613004054762109e-09,3.065404920152877e-14,6.941201451941199e-10,7.351548798332564e-10,2.9575913668452146e-07,1.0175733605865292e-08,3.92607976065553e-07,2.9040346047043623e-10,3.992241237776558e-11,5.001957775648216e-15,5.886063555458626e-22,1.43556890217474e-05,0.00012301142057392336,1.0332070217915483e-07,1.8897881078425585e-07,1.0512636435024462e-15,4.28818660892265e-13,3.48578568357191e-12,2.3959098361194447e-13,7.551931333812491e-18,1.6058813577867094e-11,1.0177067935392035e-12
2.1081189244112616e-05,0.09031665892947646,3.76,0.0,0.7429360181235123,0.9863634027693755,0.009707870478133773,3.854450968317493e-05,1.2252523192052562e-05,1.333856563671167e-05,0.0029662145943462064,0.00016906161220398163,6.032428379336346e-06,0.0004886111374590238,0.0031838205430221077,3.1867026817807866e-11,6.789963601011659e-08,1.770482706373841e-07,0.008152285731537076,2.1794725000649176e-09,0.00012678546465705193,1.3412233614323481e-11,7.40194650437171e-08,0.0006026633389866996,0.008950046694591594,2.3098707483266365e-06,5.100509457953767e-07,0.0002898597286916706,7.917937060604617e-06,2.9096047686438294e-09,3.747311406006439e-06,4.3907519846724236e-10,8.505962731253012e-10,1.532293856391366e-07,1.1017856692695405e-08,3.821449129586347e-06,1.891185062853371e-11,2.8689757643667155e-10,0.0022117697798023353,1.3519842948128096e-09,2.4317191186613052e-12,7.67580163230285e-12,7.899675113932364e-06,8.488357506143096e-10,0.000118645917462811,0.0021138532069572133,2.3860763554368286e-08,1.5432140358537221e-12,0.0002499315695781062,1.5202411347561777e-09,3.3629044246126065e-17,1.1313268508063163e-11,8.608369247849919e-10,5.205497049908404e-08,4.672510140477484e-09,3.1062776620107037e-14,7.033239934628797e-10,7.526099789688514e-10,3.0024570512802304e-07,1.0418528088843207e-08,3.9786842700914903e-07,2.9947021060212183e-10,4.08576037756414e-11,5.161050667914815e-15,6.139960545771175e-22,1.4353968050810243e-05,0.00012488094991117187,1.0329048768701298e-07,1.8966130701025587e-07,1.085937611044079e-15,4.38937163815834e-13,3.6362804796892265e-12,2.474990011414307e-13,7.729060528471767e-18,1.6592668827627678e-11,1.061797904354922e-12
2.125771389335599e-05,0.09031739281107252,3.76,0.0,0.74274595169573,0.9862350077458345,0.009805612262445935,3.854088842255006e-05,1.225440227278833e-05,1.3340595200690471e-05,0.002991969116774234,0.00016936625951905154,6.068643601946432e-06,0.0004975507089948715,0.003210303350563367,3.259963216312597e-11,6.928393831032425e-08,1.7705773182108806e-07,0.00822935885340611,2.183589419754721e-09,0.00012826741423870868,1.3419783512187699e-11,7.497306223624135e-08,0.0006062008287486473,0.009043101144916911,2.3276016978540054e-06,5.129819232765462e-07,0.00029364157024189453,8.099211831802614e-06,3.004099788256319e-09,3.831120812250306e-06,4.4923564700801007e-10,8.70434330366947e-10,1.5512292921027565e-07,1.1162021255414415e-08,3.867562840564549e-06,1.9332247771140536e-11,2.933462597102171e-10,0.00221135977821341,1.3516353261775907e-09,2.4310915574872596e-12,7.677187125178392e-12,7.89851783472801e-06,8.61565670471674e-10,0.00011860758481944652,0.0021373092182069334,2.3853094602859877e-08,1.5461275529380672e-12,0.00024989903614066705,1.530961146688096e-09,3.437641379651547e-17,1.1469740126418135e-11,8.71852625747162e-10,5.267591234088638e-08,4.732120371012052e-09,3.147258019994115e-14,7.125562651908934e-10,7.702916135133361e-10,3.0475295908571916e-07,1.066451930673067e-08,4.0314640302579113e-07,3.0872221851303517e-10,4.180499228204836e-11,5.3234785430605544e-15,6.402153508617252e-22,1.43522487350872e-05,0.0001267592843016406,1.0325915893710886e-07,1.9034501486471839e-07,1.1213905676710094e-15,4.4919047943160635e-13,3.7917003880302425e-12,2.5558406551010806e-13,7.90851418190261e-18,1.7138735447279785e-11,1.1073281465667447e-12
2.1434238542599365e-05,0.09031812776527613,3.76,0.0,0.7425559471096854,0.9861066440056083,0.00990333739287276,3.853712450756782e-05,1.2256267596614065e-05,1.3342616616266978e-05,0.003017710341826162,0.00016966358206156238,6.1042742460580236e-06,0.0005065421214203863,0.0032367822329936935,3.334193346085743e-11,7.068876152832673e-08,1.770672911158866e-07,0.00830648611851803,2.1877224204779206e-09,0.00012975196085382337,1.3427265756475188e-11,7.592855756162866e-08,0.0006096855207077119,0.009136135593170235,2.3452304063579256e-06,5.158661840026506e-07,0.0002974325727808762,8.282791847794611e-06,3.1006848753725663e-09,3.9158135408711355e-06,4.5952778286881674e-10,8.905323353728137e-10,1.5702110099529244e-07,1.1306582839393816e-08,3.913677406456697e-06,1.975783591772693e-11,2.998752091699149e-10,0.0022109386870525897,1.3512865855528124e-09,2.430464399133206e-12,7.678611562546712e-12,7.897366746131742e-06,8.74353370873938e-10,0.00011856866162749949,0.002160734598801883,2.384530786007422e-08,1.5490443889314663e-12,0.0002498665106217428,1.5416777254863093e-09,3.513150107517143e-17,1.16266985286802e-11,8.829057809950827e-10,5.329669331025452e-08,4.791834053690421e-09,3.188346239289106e-14,7.218167504296363e-10,7.882002261643581e-10,3.092806996811256e-07,1.0913714678434984e-08,4.0844179222718965e-07,3.181611707039207e-10,4.276460751837061e-11,5.4892745837375584e-15,6.672826821707148e-22,1.4350530977578413e-05,0.0001286463465584942,1.0322679300043803e-07,1.910299805367379e-07,1.1576318470849912e-15,4.595790808651438e-13,3.9521552410975245e-12,2.6384830514825834e-13,8.090299652571762e-18,1.7697164764045266e-11,1.154329208860079e-12
2.161076319184274e-05,0.09031886378153677,3.76,0.0,0.7423660046154271,0.9859783117758927,0.010001045477624747,3.853322840431169e-05,1.225812027084464e-05,1.334463245829964e-05,0.003043438235736064,0.00016995372475180138,6.139324943777462e-06,0.0005155845971052249,0.0032632572051546106,3.409396822897285e-11,7.211433068167668e-08,1.7707694484394279e-07,0.008383666671468237,2.191871270249743e-09,0.0001312390765689563,1.3434610825770082e-11,7.688594120319213e-08,0.0006131180979037271,0.009229149645579878,2.3627570180286905e-06,5.18704399003526e-07,0.00030123268420563206,8.468682228190742e-06,3.199384697102663e-09,4.001386830015552e-06,4.699519672092956e-10,9.108910088829467e-10,1.5892388521888142e-07,1.1451539661053898e-08,3.959792381411314e-06,2.0188628267568565e-11,3.06484626802642e-10,0.0022105072766017563,1.350938064341137e-09,2.4298376287235114e-12,7.680074970494943e-12,7.896221637148491e-06,8.871982963674479e-10,0.00011852918974979123,0.0021841291564472136,2.383741174328741e-08,1.5519636388571058e-12,0.00024983399308150796,1.552391162273355e-09,3.58942780917394e-17,1.178413961445845e-11,8.939961563951663e-10,5.391730738984303e-08,4.851650521739202e-09,3.2295424866830865e-14,7.311052467753888e-10,8.063362571517216e-10,3.138287301997879e-07,1.1166121592776468e-08,4.1375448680593335e-07,3.2778874735241936e-10,4.3736478971637145e-11,5.658471924666821e-15,6.952167053250403e-22,1.4348814686886754e-05,0.00013054206037974448,1.0319346233950322e-07,1.917162473344094e-07,1.194670801128761e-15,4.701034416988455e-13,4.117756189941582e-12,2.7229385417654073e-13,8.274424301906168e-18,1.826810840850373e-11,1.2028331473584626e-12
2.1787287841086114e-05,0.090319600849227,3.76,0.0,0.742176124434427,0.9858500112576649,0.010098736151412917,3.852920993515754e-05,1.225996133049302e-05,1.3346645118652318e-05,0.003069152767238979,0.00017023682936570368,6.1738004262637954e-06,0.000524677368578034,0.0032897282816237855,3.485577431989689e-11,7.356087095004409e-08,1.7708668961471972e-07,0.008460899674930269,2.19603575167927e-09,0.00013272873432846184,1.3441932094727904e-11,7.784520370943517e-08,0.0006164992406151835,0.009322142939447964,2.380181684646452e-06,5.214972336268836e-07,0.0003050418543764416,8.656888066576516e-06,3.3002239681275717e-09,4.087837922884828e-06,4.805085596962346e-10,9.315110687037706e-10,1.6083126668412046e-07,1.1596890008037422e-08,4.00590734114922e-06,2.062463797312094e-11,3.131747137227052e-10,0.002210066270204583,1.3505897544338623e-09,2.4292112319666757e-12,7.681577387024172e-12,7.895082308175639e-06,9.000998989249275e-10,0.00011848920849390985,0.002207492715934939,2.3829414041989055e-08,1.554887971212319e-12,0.00024980148357922063,1.563101770945116e-09,3.6664716895087026e-17,1.1942059370673812e-11,9.051235204419566e-10,5.453774885163791e-08,4.911569131838183e-09,3.2708465404217426e-14,7.404215590609133e-10,8.247001442504559e-10,3.1839685603653054e-07,1.1421747407933096e-08,4.190843829969505e-07,3.376066223695107e-10,4.472063597532479e-11,5.8311036626410035e-15,7.240362966774685e-22,1.434709977689555e-05,0.00013244635032742393,1.0315923491604662e-07,1.924038558576322e-07,1.2325167997382723e-15,4.807640355148809e-13,4.288615707414728e-12,2.8092285178528135e-13,8.460895490552134e-18,1.8851718313810887e-11,1.2528723863366844e-12
2.1963812490329488e-05,0.09032033895771915,3.76,0.0,0.7419863067615696,0.9857217426275448,0.010196409073748235,3.8525078319045735e-05,1.2261791742436564e-05,1.334865681798743e-05,0.0030948539074051795,0.00017051303462018935,6.207705516235201e-06,0.0005338196784799417,0.003316195476726343,3.5627389377067267e-11,7.502860765688782e-08,1.7709652219245367e-07,0.008538184309070078,2.200215661010204e-09,0.00013422090791843846,1.344923391086922e-11,7.880633596576837e-08,0.0006198296259281556,0.009415115141113619,2.3975045651169035e-06,5.242453472644532e-07,0.0003088600349958876,8.847414431517743e-06,3.4032274504502634e-09,4.1751640681142046e-06,4.911979188344089e-10,9.523932299251827e-10,1.6274323070975062e-07,1.1742632235929199e-08,4.05202188116778e-06,2.1065878135825435e-11,3.199456702813842e-10,0.002209616347170736,1.3502416481812333e-09,2.428585195405541e-12,7.6831188471628e-12,7.893948570312507e-06,9.130576356455174e-10,0.00011844875476848754,0.0022308251180207252,2.3821322110793113e-08,1.5578181291824825e-12,0.00024976898215052,1.5738098329016522e-09,3.744278960677295e-17,1.2100453863697307e-11,9.162876441039141e-10,5.5158012249645485e-08,4.971589262443507e-09,3.312258519395254e-14,7.497654988468267e-10,8.432923228088724e-10,3.2298488466400245e-07,1.1680599451999396e-08,4.2443138088296967e-07,3.476164634629214e-10,4.5717107706823716e-11,6.007202849359856e-15,7.537605525750875e-22,1.4345386166458183e-05,0.00013435914180840697,1.0312417452342328e-07,1.9309284415752307e-07,1.2711792308745395e-15,4.915613357612199e-13,4.464847591316274e-12,2.89737442171754e-13,8.649720571221687e-18,1.9448146715072712e-11,1.3044797189218736e-12
2.2140337139572863e-05,0.0903210780963637,3.76,0.0,0.7417965517669565,0.9855935060394383,0.010294063927393179,3.852084220754342e-05,1.2263612409373217e-05,1.335066961652503e-05,0.0031205416294891905,0.00017078247625444896,6.2410451209509175e-06,0.0005430107795117059,0.003342658804545269,3.640885080752015e-11,7.651776625208466e-08,1.7710643957449668e-07,0.008615519770999164,2.204410807205667e-09,0.00013571557193210444,1.3456427870578797e-11,7.976932916495028e-08,0.0006231099273515644,0.009508065944095541,2.414725825050154e-06,5.269493930390909e-07,0.00031268717949685653,9.040266367365488e-06,3.5084199531194335e-09,4.263362520055355e-06,5.020204019821967e-10,9.735382049919425e-10,1.646597630718267e-07,1.1888764756356365e-08,4.098135614617018e-06,2.151236180725701e-11,3.2679769622109614e-10,0.0022091581454476094,1.3498937383664826e-09,2.4279595065580553e-12,7.684699382619735e-12,7.892820244742677e-06,9.260709686194366e-10,0.00011840786322552862,0.0022541262183963934,2.3813142923906132e-08,1.5607530186881302e-12,0.0002497364888336571,1.5845155897858492e-09,3.8228468426047655e-17,1.225931923443842e-11,9.274883006770402e-10,5.577809237935028e-08,5.031710311957768e-09,3.353778640633205e-14,7.591368845273148e-10,8.621132256490901e-10,3.275926255942419e-07,1.1942685021941232e-08,4.2979538427792e-07,3.5781993219141833e-10,4.6725923199083234e-11,6.186802490342351e-15,7.844087898006819e-22,1.4343673779099405e-05,0.00013628036105627135,1.030883411249804e-07,1.937832478808649e-07,1.3106675004063463e-15,5.024958157161869e-13,4.646566967410654e-12,2.987397745690348e-13,8.840906887165418e-18,2.0057546148287565e-11,1.3576883077161811e-12
2.239981127890706e-05,0.09032216640625011,3.76,0.0,0.7415177443821741,0.9854050691124221,0.010437573690201344,3.8514442776118976e-05,1.226627268106091e-05,1.3353634207898003e-05,0.0031582756845703126,0.00017116652986850516,6.289035091654834e-06,0.000556607830898917,0.003381550342574935,3.7575476218664116e-11,7.874604505917182e-08,1.7712116536131152e-07,0.008729286028869089,2.210604551216913e-09,0.00013791705250907165,1.3466942191646069e-11,8.118819617800467e-08,0.0006278421422591502,0.00964465519417675,2.4398553041264444e-06,5.308454400076404e-07,0.00031832888904894286,9.327972087573796e-06,3.667068583027093e-09,4.394583415293933e-06,5.181708064999264e-10,1.0050978363445603e-09,1.6748514392974374e-07,1.2104270692912486e-08,4.165916099709993e-06,2.2178195221741418e-11,3.3701709103191097e-10,0.002208470854648031,1.3493826870094302e-09,2.427040410801151e-12,7.687093634153023e-12,7.891171186687595e-06,9.452991155005035e-10,0.00011834702971032133,0.0022883194880744515,2.3800975407559863e-08,1.5650788705358975e-12,0.00024968874161246363,1.6002483645241809e-09,3.939708901991521e-17,1.2493682783377883e-11,9.440180269420751e-10,5.6689207037639235e-08,5.120264406269741e-09,3.4150053038050455e-14,7.729613686831275e-10,8.901942270303793e-10,3.344009461923169e-07,1.2333810366140767e-08,4.37710625391837e-07,3.731730017839015e-10,4.823125207211057e-11,6.4572200135727436e-15,8.311770719213938e-22,1.434115880530968e-05,0.0001391195128873281,1.030343836900188e-07,1.948007134672541e-07,1.3702303334721278e-15,5.188184528338447e-13,4.9238829143998354e-12,3.1231765648071073e-13,9.126233925410256e-18,2.0977171051452974e-11,1.438876972126037e-12
2.2659285418241258e-05,0.09032325688507986,3.76,0.0,0.7412390731182171,0.9852167020444589,0.010581042919987065,3.850785885790715e-05,1.2268916168085326e-05,1.3356610792913074e-05,0.0031959806242654047,0.00017153666721831369,6.335830157373615e-06,0.0005703064074886633,0.0034204335978943257,3.876357661498002e-11,8.102181241224169e-08,1.771360603473179e-07,0.008843157974343912,2.2168303056390455e-09,0.0001401237855211064,1.3477499174578147e-11,8.261103958718248e-08,0.000632469700560753,0.009781196806891917,2.4647661619336125e-06,5.346496968911556e-07,0.000323989732482381,9.62072917388162e-06,3.830579679726806e-09,4.527674435375019e-06,5.346107372558848e-10,1.0372290869396998e-09,1.7032032331356078e-07,1.2320611958703998e-08,4.2336929298002165e-06,2.2855427146279594e-11,3.474127060241791e-10,0.002207768725169212,1.3488720253047209e-09,2.4261220052181644e-12,7.689572532943139e-12,7.889532955160837e-06,9.646445721471272e-10,0.00011828541576546925,0.0023224444843995733,2.3788652277577607e-08,1.5694221047370079e-12,0.0002496410120913473,1.6159774616743075e-09,4.058199570727287e-17,1.2729043815370867e-11,9.606254970474903e-10,5.759990001952454e-08,5.209033505685565e-09,3.476465386930371e-14,7.868442417989819e-10,9.187717001927556e-10,3.412508596659515e-07,1.2731960769643487e-08,4.4566212800456156e-07,3.889532357931937e-10,4.9763404782599046e-11,6.735376428404611e-15,8.800469000767078e-22,1.4338646106258533e-05,0.00014197648779666334,1.0297904241960377e-07,1.9582140677775791e-07,1.4316278482943953e-15,5.354400079360044e-13,5.213682208656457e-12,3.2631269430951997e-13,9.416701840808363e-18,2.192563820975299e-11,1.5237058154001263e-12
