Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68)
0.0005059712225900796,0.1680975435510325,3.76,0.0,0.6869334316156043,0.99733743757383,0.0024619322384341336,2.0746984121107724e-06,1.2484275617985304e-07,2.0961869893298525e-07,9.188511949157994e-05,2.6117627884630394e-05,1.431719319401722e-06,5.7289990112071364e-06,8.321532447175171e-05,2.1673347139157898e-16,6.842466423826418e-12,4.5253204846969355e-10,0.00019794899940178503,3.6295214043500625e-12,3.5206869390414713e-07,8.601658917320738e-15,1.136742963965632e-11,1.6116763294225046e-05,0.0024258943782982643,2.3331619383146482e-09,4.263432070392945e-09,4.1872418822341364e-06,6.4027922512457905e-09,1.2960840833344523e-14,3.84518682724763e-08,4.607077676251316e-15,8.205751711286265e-15,5.5559176210825225e-11,6.07412802663747e-12,1.930541525037848e-08,1.2466864731523355e-16,2.937206800413284e-15,9.39570607096009e-05,2.0376258023281043e-11,3.5266284051969452e-15,4.826018167118478e-14,3.215680421727741e-08,1.0338705074996831e-13,5.7641428962509074e-05,6.270336561442436e-05,3.87151945118598e-10,4.276566162636123e-15,3.8140785966829174e-05,2.3732797163885316e-12,7.803891340951913e-20,1.8656336481027926e-14,2.785603011140712e-13,2.3595760151425927e-09,8.52575176436044e-12,9.818995124463471e-19,6.7220846491627044e-12,8.098126587502673e-13,3.0753000047049575e-10,1.3072672392324807e-12,7.488381013002131e-10,2.6444077447686784e-14,4.610697061351717e-15,5.423250554197361e-23,5.73421063236899e-31,5.538407892271199e-08,3.4037370701042996e-07,1.0613713858901333e-09,2.429510095543697e-11,1.0067058244645449e-22,5.331248667673864e-16,6.745930298553525e-19,4.9073994652761856e-20
0.0005130637444829937,0.1680975911724116,3.76,0.0,0.6868722474536042,0.997280310482586,0.0025172996608194094,2.0816602222429937e-06,1.2507994109359487e-07,2.1022136719978357e-07,9.350309009283413e-05,2.638325839994733e-05,1.4703221271208964e-06,5.982989565112083e-06,8.438337186309856e-05,2.2884747471630937e-16,7.198824791800573e-12,4.526107826608229e-10,0.00020129054274152408,3.6332574263105226e-12,3.6423153424510363e-07,8.66123707389821e-15,1.1816978130558228e-11,1.6499778731998155e-05,0.0024808121741695726,2.3774074374108917e-09,4.380904492028249e-09,4.312956113287218e-06,6.75507989449922e-09,1.3997932693838277e-14,4.038235205731566e-08,4.875833240053084e-15,8.713138154443866e-15,5.749876891167052e-11,6.2818918025050275e-12,1.992624215287704e-08,1.311564048808928e-16,3.105172498139782e-15,9.42746072137488e-05,2.0375120838128473e-11,3.5264316302335254e-15,4.825819557612054e-14,3.215694360441161e-08,1.0566716524956361e-13,5.783338688864946e-05,6.454041484319574e-05,3.884382411203601e-10,4.3055937490580345e-15,3.813860128046205e-05,2.4220100723341727e-12,8.195215779615607e-20,1.9224876953531576e-14,2.8553860049537356e-13,2.4353217254167443e-09,8.862673323960045e-12,1.0142855120473073e-18,6.939083506081275e-12,8.596275129971952e-13,3.143178702550938e-10,1.3876779313782467e-12,7.730552916163304e-10,2.8451374401572376e-14,4.895715174548927e-15,5.871755216853627e-23,6.314206941688355e-31,5.538417771319596e-08,3.4829431863053175e-07,1.0685731090383039e-09,2.4473346746103997e-11,1.0875714181924866e-22,5.744696295486642e-16,7.428440554428291e-19,5.318166535574947e-20
0.0005201562663759078,0.16809763903795058,3.76,0.0,0.6868108811327184,0.9972230173404902,0.0025728442249955937,2.0882786807970107e-06,1.2530579992282335e-07,2.1079330990847882e-07,9.51236832163849e-05,2.6645109052065433e-05,1.509207140286487e-06,6.242942477996703e-06,8.555144721477156e-05,2.4138837000843905e-16,7.570075660483719e-12,4.5268957049685096e-10,0.00020464302993941102,3.6370778653705393e-12,3.7664736499830794e-07,8.718169631197273e-15,1.2276266837033529e-11,1.6880996464038336e-05,0.0025359076588799528,2.4216346830884953e-09,4.497879088048008e-09,4.439660132789798e-06,7.119675797240695e-09,1.5096541655981395e-14,4.2364704777871285e-08,5.1545899780572754e-15,9.241245024367197e-15,5.946286210101171e-11,6.492056163924877e-12,2.055087327916173e-08,1.378592973957658e-16,3.2791397040457307e-15,9.457629108831099e-05,2.03739848731735e-11,3.5262350644872274e-15,4.8256238626502006e-14,3.215709853263999e-08,1.0793517718680832e-13,5.801556093592288e-05,6.638925792511783e-05,3.8965897343217884e-10,4.333265988976643e-15,3.813641024348303e-05,2.4707086441483463e-12,8.59701938793025e-20,1.9797976388772354e-14,2.9257419456893757e-13,2.5115233392478827e-09,9.206872085960443e-12,1.046921620176478e-18,7.158614537703151e-12,9.114076178262286e-13,3.210697660461353e-10,1.4712634542764865e-12,7.975574917788972e-10,3.056969242090969e-14,5.1923611153111295e-15,6.347538831419412e-23,6.94130165117924e-31,5.538428905647502e-08,3.5618231760906385e-07,1.0754380361161303e-09,2.4648990268822925e-11,1.1732549380089506e-22,6.181891196161796e-16,8.166386216407183e-19,5.754127470876561e-20
0.0005272487882688219,0.16809768714525467,3.76,0.0,0.6867493420088445,0.9971655668148761,0.0026285569472020206,2.0945691220617515e-06,1.2552083838805067e-07,2.1133591363804616e-07,9.674675250555323e-05,2.6903208622826872e-05,1.5483615072028543e-06,6.508828332277846e-06,8.671955027726013e-05,2.5436044136315783e-16,7.956667865140247e-12,4.5276835666832325e-10,0.00020800620054266982,3.640978756650975e-12,3.8931645072484027e-07,8.772554545322223e-15,1.2745284816446662e-11,1.7260251344814666e-05,0.0025911717553917463,2.465836746641328e-09,4.614288104248245e-09,4.5673180231821436e-06,7.496719653534587e-09,1.625889862595772e-14,4.4398677099244626e-08,5.443472368712207e-15,9.79041073419408e-15,6.145080340035478e-11,6.704553322169637e-12,2.1179055498970633e-08,1.4477934902150667e-16,3.459168061921423e-15,9.486281860370152e-05,2.0372850104579996e-11,3.526038704168565e-15,4.82543110979123e-14,3.215726700699232e-08,1.1019049544541586e-13,5.818838714594114e-05,6.82493190915112e-05,3.908170655705995e-10,4.35963245454118e-15,3.8134213187751e-05,2.519372602331739e-12,9.009249625282863e-20,2.037546068798861e-14,2.9966632363737e-13,2.5881498188018455e-09,9.558338570806046e-12,1.0797954442218792e-18,7.380621746338181e-12,9.651774962338466e-13,3.2778392326818343e-10,1.5580637807071222e-12,8.22338517552472e-10,3.280262616989651e-14,5.500823686900555e-15,6.851597061497769e-23,7.618308670857942e-31,5.538441240788716e-08,3.640353041034127e-07,1.081978794437721e-09,2.4822149060688986e-11,1.2639320683281565e-22,6.643676014508398e-16,8.963080038664605e-19,6.216202453120422e-20
0.000534341310161736,0.16809773549189136,3.76,0.0,0.6866876390158999,0.9971079671777678,0.0026844292473694894,2.10054635154598e-06,1.2572554501180329e-07,2.1185051714754518e-07,9.837215817916082e-05,2.7157587344996008e-05,1.587772440502023e-06,6.780615196743609e-06,8.788768076845258e-05,2.677677856030032e-16,8.359054700012598e-12,4.5284708919750293e-10,0.00021137980034735716,3.6449562932818714e-12,4.022389621907134e-07,8.82448463893305e-15,1.3224018293364007e-11,1.7637388178197808e-05,0.0026465957935702974,2.510007038617799e-09,4.7300682115546596e-09,4.695895168859769e-06,7.88634678283233e-09,1.748725284874824e-14,4.648399156721995e-08,5.742601095162024e-15,1.0360965623876042e-14,6.34619536718421e-11,6.919317003799582e-12,2.1810547680635582e-08,1.519185058407622e-16,3.645314492420565e-15,9.513487192866119e-05,2.0371716507371467e-11,3.525842545430556e-15,4.825241325153769e-14,3.215744713591827e-08,1.1243258910226448e-13,5.835228667054517e-05,7.012004456013844e-05,3.919153410587359e-10,4.3847409953975135e-15,3.813201042993079e-05,2.5679993288819683e-12,9.431848257714173e-20,2.0957161862732336e-14,3.068142501262211e-13,2.6651716007659634e-09,9.917061166489916e-12,1.112895299078945e-18,7.60504993002577e-12,1.0209606828955806e-12,3.3445875706347673e-10,1.648117305828805e-12,8.473922715079641e-10,3.5153782748596127e-14,5.821287202703e-15,7.384932580955043e-23,8.348142877738958e-31,5.538454724325281e-08,3.718510936892164e-07,1.0882079086467965e-09,2.4992936932549704e-11,1.3597799674624355e-22,7.130901434236885e-16,9.821953685683026e-19,6.705318129112405e-20
0.00054143383205465,0.1680977840753982,3.76,0.0,0.6866257806806705,0.9970502263201415,0.0027404529349701707,2.1062246492265985e-06,1.2592039118151137e-07,2.123384116027094e-07,9.999976680228783e-05,2.7408276775922174e-05,1.6274272282171813e-06,7.0582687809037635e-06,8.905583837612661e-05,2.8161429084853224e-16,8.777693690362162e-12,4.529257196242043e-10,0.00021476358141290575,3.6490068245901476e-12,4.1541498197956396e-07,8.87406371358365e-15,1.3712450890420731e-11,1.8012261440798836e-05,0.0027021714960516903,2.554139295798072e-09,4.8451603814045865e-09,4.8253582393638305e-06,8.288688251361776e-09,1.8783871024885053e-14,4.862034452572549e-08,6.052093063554035e-15,1.095323203914521e-14,6.549568744414627e-11,7.136282748228068e-12,2.244512046150331e-08,1.592786390623188e-16,3.837634188961632e-15,9.539310922784523e-05,2.037058405568731e-11,3.5256465829897002e-15,4.8250545328450265e-14,3.215763713711085e-08,1.146609855960752e-13,5.850766582643547e-05,7.200090217780973e-05,3.929565237499705e-10,4.40864486439022e-15,3.812980227099376e-05,2.6165873021303293e-12,9.864751745435985e-20,2.1542917981829634e-14,3.140172581722432e-13,2.7425605696209907e-09,1.0283026305327162e-11,1.1462092134015003e-18,7.831844707271736e-12,1.0787797606347354e-12,3.4109285455581813e-10,1.7414609038888984e-12,8.727127467041482e-10,3.762677980763432e-14,6.1539311586002444e-15,7.948553617095143e-23,9.133820816744606e-31,5.5384693057874275e-08,3.796277091021435e-07,1.0941376319144666e-09,2.5161463967848597e-11,1.4609771861244592e-22,7.644425848713252e-16,1.0746558561373024e-18,7.222404655416336e-20
0.0005485263539475641,0.1680978328932875,3.76,0.0,0.6865637751375476,0.9969923517660312,0.0027966201949672833,2.111617774431314e-06,1.2610583128908745e-07,2.1280084098277144e-07,0.00010162945105843798,2.765530967773681e-05,1.6673132442397394e-06,7.341752584892768e-06,9.022402276037152e-05,2.959036823889075e-16,9.213046372629883e-12,4.530042026548527e-10,0.0002181573020530359,3.6531268537662e-12,4.2884451002199344e-07,8.921385790343694e-15,1.421056386504988e-11,1.8384734993846945e-05,0.002757890964195125,2.5982275683589388e-09,4.9595097589900995e-09,4.955675169206263e-06,8.703870995054353e-09,2.0151036544152915e-14,5.08074079772351e-08,6.372061627438783e-15,1.15675241454091e-14,6.755139344394725e-11,7.355387822315831e-12,2.3082556009268327e-08,1.6686155168995483e-16,4.036180085996702e-15,9.56381648466672e-05,2.03694527230993e-11,3.5254508125761546e-15,4.824870756056688e-14,3.2157835332002835e-08,1.1687526693094749e-13,5.865491620717076e-05,7.389138101432366e-05,3.9394323876330056e-10,4.431391374864999e-15,3.812758899907559e-05,2.6651349924591703e-12,1.0307891628649632e-19,2.213257313409742e-14,3.212746532069917e-13,2.8202900252617e-09,1.0656218636693674e-11,1.1797264310852166e-18,8.060952559881112e-12,1.1386563975721678e-12,3.476849670898441e-10,1.8381299890512867e-12,8.982940302725722e-10,4.0225243765988086e-14,6.498930537767008e-15,8.543475376406322e-23,9.978461371280269e-31,5.538484936358167e-08,3.873633718417867e-07,1.099779932144001e-09,2.532783653807941e-11,1.5677035932816828e-22,8.185115047829989e-16,1.1740566601975592e-18,7.768398683979007e-20
0.0005556188758404782,0.16809788194304726,3.76,0.0,0.6865016301431076,0.9969343506864431,0.002852923573914019,2.1167389711678307e-06,1.262823028894328e-07,2.1323900264341406e-07,0.00010326108952395475,2.7898719904009455e-05,1.7074179581748455e-06,7.631028044757021e-06,9.139223355592333e-05,3.106395273300412e-16,9.665578082829995e-12,4.5308249594980647e-10,0.0002215607268049645,3.657313035076433e-12,4.425274690041261e-07,8.966534670879758e-15,1.4718336329965003e-11,1.8754681785460692e-05,0.002813746664169347,2.64226620726924e-09,5.07306552138567e-09,5.086815134757558e-06,9.132017943290073e-09,2.1591048291768293e-14,5.3044831382660487e-08,6.702616725973082e-15,1.220414825090682e-14,6.962847493119168e-11,7.576571019573186e-12,2.3722647721637425e-08,1.7466897994217647e-16,4.241002500724448e-15,9.58706495695715e-05,2.0368322482655836e-11,3.5252552303105088e-15,4.824690016936537e-14,3.2158040135754767e-08,1.1907506730602044e-13,5.879441485213821e-05,7.579099091473676e-05,3.9487801354902324e-10,4.4530239988944706e-15,3.812537088900566e-05,2.7136407240733127e-12,1.0761194892107173e-19,2.272597732473741e-14,3.2858576153551073e-13,2.898334646414251e-09,1.1036621195937392e-11,1.2134371194490578e-18,8.29232085909773e-12,1.2006113846926296e-12,3.5423400248782015e-10,1.9381585759155947e-12,9.241303064668359e-10,4.295280812984714e-14,6.8564560464860034e-15,9.170719129746085e-23,1.0885286389910583e-30,5.538501569149306e-08,3.9505649368268434e-07,1.1051466169778298e-09,2.549215733234147e-11,1.6801403066082603e-22,8.753841920782732e-16,1.2807771016462131e-18,8.344242912721033e-20
0.0005627113977333923,0.16809793122214697,3.76,0.0,0.6864393530904884,0.9968762299130526,0.002909355966240117,2.1216009762118216e-06,1.2645022692896679e-07,2.1365404800136706e-07,0.00010489456644534563,2.8138542292632766e-05,1.7477289446100924e-06,7.926054672996436e-06,9.256047037439753e-05,3.2582519595602126e-16,1.0135757753166776e-11,4.5316056041056885e-10,0.00022497362637976872,3.66156217070079e-12,4.5646370962458087e-07,9.009609689569779e-15,1.5235745463619324e-11,1.9121983545991645e-05,0.0028697314132160073,2.686249851945651e-09,5.185780728337221e-09,5.218748529044328e-06,9.57324814269512e-09,2.310621991751222e-14,5.533224339774086e-08,7.043864846721895e-15,1.2863403021291437e-14,7.172634978563543e-11,7.799772985037183e-12,2.4365199901519302e-08,1.8270259510247039e-16,4.452150478239168e-15,9.609115095488526e-05,2.036719330701869e-11,3.5250598304172804e-15,4.8245123356691773e-14,3.215825006375342e-08,1.2126007176234788e-13,5.892652444884627e-05,7.769926201699468e-05,3.957632791322481e-10,4.473593899994364e-15,3.8123148200979565e-05,2.7621040657991913e-12,1.1224584313035667e-19,2.332298635857876e-14,3.3594992990869857e-13,2.976670453425867e-09,1.1424215568000628e-11,1.2473307818573115e-18,8.525897872413329e-12,1.2646646736480378e-12,3.607390173602999e-10,2.041579337626012e-12,9.502158588317267e-10,4.581311190908679e-14,7.226673689274059e-15,9.831310077990136e-23,1.1857621268719442e-30,5.538519159213557e-08,4.027056681497227e-07,1.110249170393301e-09,2.565452539396768e-11,1.798469625300387e-22,9.351486174271018e-16,1.3952086976642262e-18,8.9508816740208e-20
0.0005698039196263063,0.16809798072804338,3.76,0.0,0.6863769510235284,0.996817995951641,0.0029659106007623322,2.1262160286459225e-06,1.2661000804554856e-07,2.1404708333591457e-07,0.00010652977152009401,2.8374812564657903e-05,1.788233891810957e-06,8.22679019426919e-06,9.372873280644612e-05,3.4146391710515226e-16,1.062405771690772e-11,4.5323835981329796e-10,0.0002283957775970241,3.665871207248946e-12,4.706530157089643e-07,9.050700614076066e-15,1.5762766728047766e-11,1.948653047928403e-05,0.002925838366127244,2.7301734181823358e-09,5.297612179063637e-09,5.351446934485512e-06,1.0027676880675205e-08,2.469887938983357e-14,5.766925354422194e-08,7.395909274859241e-15,1.3545579203029947e-14,7.384445080285917e-11,8.024936173600185e-12,2.5010027451799356e-08,1.9096401117128006e-16,4.669671301464165e-15,9.630023372777831e-05,2.0366065168766458e-11,3.524864608334784e-15,4.824337731856041e-14,3.215846372827245e-08,1.2343001213839491e-13,5.905159357034383e-05,7.961574424143132e-05,3.9660137194220287e-10,4.493145771214191e-15,3.812092118412264e-05,2.8105245481224626e-12,1.169797881005525e-19,2.3923461767775678e-14,3.433665250928277e-13,3.0552747669906006e-09,1.1818982043962546e-11,1.2813981360691904e-18,8.761632796707186e-12,1.330835414321585e-12,3.671992095053146e-10,2.1484236675254404e-12,9.765450724560883e-10,4.88097981278751e-14,7.609745080458319e-15,1.0526279631881053e-22,1.2898895518332414e-30,5.5385376631292296e-08,4.1030966201625574e-07,1.1150986989214264e-09,2.581503617264554e-11,1.9228749701690585e-22,9.97893406563168e-16,1.5177552288656119e-18,9.589265013821357e-20
0.0005768964415192204,0.1680980304581796,3.76,0.0,0.6863144306506335,0.9967596549952414,0.0030225810274521086,2.130595878833077e-06,1.2676203485571707e-07,2.1441917069554358e-07,0.00010816659968153759,2.8607567228983194e-05,1.8289206098602567e-06,8.533190676201908e-06,9.489702042382766e-05,3.575587953025769e-16,1.113095352150694e-11,4.5331586045416895e-10,0.00023182696330497921,3.6702372320110366e-12,4.850951091578501e-07,9.089879666788153e-15,1.629937406768418e-11,1.9848220950931817e-05,0.0029820610019694956,2.774032086382398e-09,5.4085202593554466e-09,5.484883093738532e-06,1.0495415808227315e-08,2.6371367887985556e-14,6.005545381454277e-08,7.758850276516561e-15,1.4250959969817967e-14,7.598222584497075e-11,8.252004505491202e-12,2.565695552160529e-08,1.9945478611624266e-16,4.8936096367111674e-15,9.6498440215027e-05,2.0364938040407196e-11,3.524669560521072e-15,4.824166224493229e-14,3.215867982430197e-08,1.2558466452056537e-13,5.9169956955136825e-05,8.154000675723892e-05,3.973945356428854e-10,4.511717458630907e-15,3.811869007625763e-05,2.8589010923409874e-12,1.2181293768750244e-19,2.45272706834147e-14,3.5083493343658586e-13,3.1341261644233137e-09,1.2220899772540963e-11,1.3156311640748263e-18,8.999475777603868e-12,1.3991419921195448e-12,3.736139104233231e-10,2.258721740036603e-12,1.003112435940185e-09,5.1946512426971456e-14,8.005827847913375e-15,1.1256664880857506e-22,1.4012643298828646e-30,5.538557039215541e-08,4.178674068516416e-07,1.1197061203901355e-09,2.5973781583275278e-11,2.0535408287793174e-22,1.0637078150601206e-15,1.6488328024975872e-18,1.0260349377132582e-19
0.0005839889634121345,0.16809808040998947,3.76,0.0,0.6862517983583467,0.9967012129369893,0.003079361104483199,2.13475179939576e-06,1.2690668028216845e-07,2.1477132887352717e-07,0.00010980495088821525,2.8836843492667107e-05,1.869777038259123e-06,8.84521065527408e-06,9.606533278136476e-05,3.7411274772871255e-16,1.1656923749752455e-11,4.5339303156609074e-10,0.00023526697228825173,3.674657469005464e-12,4.997896546963349e-07,9.127240368124363e-15,1.6845540090097798e-11,2.0206961175270488e-05,0.0030383931110802708,2.8178212901125895e-09,5.518468781563534e-09,5.619030879532416e-06,1.097657306133932e-08,2.812603914991035e-14,6.249042020876129e-08,8.132784973887151e-15,1.4979821314741993e-14,7.813913763288539e-11,8.480923704575997e-12,2.630581912591694e-08,2.0817642166593008e-16,5.12400926694917e-15,9.668629083050036e-05,2.036381189439554e-11,3.5244746809030665e-15,4.823997830538983e-14,3.215889713599969e-08,1.2772384863956803e-13,5.928193580471857e-05,8.347163743113506e-05,3.981449229169425e-10,4.5293575148719524e-15,3.811645510138591e-05,2.90723406535034e-12,1.2674441345330947e-19,2.513428566998583e-14,3.5835456043312065e-13,3.2132044373099433e-09,1.2629946904649346e-11,1.3500207153987725e-18,9.239377899677031e-12,1.469602064824771e-12,3.7998257797149695e-10,2.3725025662925134e-12,1.0299125423529169e-09,5.522690175374654e-14,8.415075087197847e-15,1.202350527522138e-22,1.5202503911486998e-30,5.538577247698104e-08,4.2537799065457296e-07,1.124082020702678e-09,2.6130850063654108e-11,2.190652701043693e-22,1.1326817045116574e-15,1.7888699108409616e-18,1.0965090952184032e-19
0.0005910814853050486,0.16809813058090448,3.76,0.0,0.6861890602246008,0.9966426753826477,0.003136244985579929,2.1386945977323495e-06,1.2704430195753963e-07,2.1510453444889845e-07,0.00011144472991799569,2.9062679176522426e-05,1.9107912530040885e-06,9.16280325777365e-06,9.723366941882256e-05,3.911285673890335e-16,1.2202449848827524e-11,4.534698449818663e-10,0.00023871559916592558,3.679129274852564e-12,5.147362644483039e-07,9.16286929958156e-15,1.7401236257620825e-11,2.0562664903608108e-05,0.00309482878236043,2.8615367049800473e-09,5.627424836906122e-09,5.7538652634787235e-06,1.1471253380861524e-08,2.996525938026742e-14,6.497371420362024e-08,8.517807609523957e-15,1.5732431656526507e-14,8.03146638638561e-11,8.711641355446067e-12,2.695646280998352e-08,2.171303720121274e-16,5.3609128105986705e-15,9.686428459785228e-05,2.0362686703422703e-11,3.5242799646813627e-15,4.8238325666464835e-14,3.215911453729698e-08,1.2984742367043538e-13,5.938783809723663e-05,8.541024226331924e-05,3.988545978617999e-10,4.546108261561364e-15,3.811421647402921e-05,2.955523907692276e-12,1.317733077622486e-19,2.5744384628964437e-14,3.6592483028096976e-13,3.2924905457836444e-09,1.3046100728235627e-11,1.3845587540022949e-18,9.481291211685839e-12,1.5422325984720971e-12,3.863047891813889e-10,2.489794053027145e-12,1.0569400903836621e-09,5.865461313543317e-14,8.837635634980732e-15,1.2827845884721004e-22,1.6472222288830572e-30,5.5385982502107186e-08,4.328406496202483e-07,1.1282365375587418e-09,2.6286326653465545e-11,2.334397051572248e-22,1.2049055200458834e-15,1.938307489374005e-18,1.1704450827100588e-19
