Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756)
7.472288485064889e-07,0.3046822315130379,3.76,0.0,0.9232544160255497,0.9987545642192799,0.00010962666670116245,4.838940046031566e-05,8.584531865513421e-05,3.38124394213402e-05,0.0003344006482895933,1.9374977286278597e-05,3.051343860040963e-08,6.540466059072759e-08,0.0004560712536630025,1.2547568054751446e-13,3.8867017634143447e-10,2.914649547531199e-06,0.001168583651375798,2.0759126340932367e-08,1.186696860161338e-06,2.393857330695609e-11,9.679275090214073e-11,2.3430763051139996e-06,2.443783249508629e-05,5.878532120002106e-07,5.51771884668752e-08,9.684166751478468e-07,4.473791735300716e-09,1.207342659362782e-13,1.5512057253959058e-11,1.6584121268319465e-13,5.51186002043852e-13,2.591008359517498e-09,1.2452162023111848e-10,2.2303472830564083e-10,1.7534418382189345e-13,2.1045648983585345e-12,0.0009325445160027907,1.7779407499031e-09,1.4176834691361397e-11,6.308443491154169e-11,4.70800703981559e-05,1.1429080491651477e-12,3.6287614950139147e-06,4.631488420958085e-07,1.24143857760281e-08,4.496049052240352e-14,0.0006098767136824037,1.971454612234068e-10,4.972603989007849e-23,4.1125580455735167e-14,3.897215301389257e-11,2.5291506174369795e-13,4.108301970220927e-13,1.756586959934092e-16,8.655936328515892e-13,1.5387139926445484e-14,1.327039393285632e-10,2.613844554570827e-12,4.503901937155933e-09,1.3596992880699024e-15,1.945622820758536e-15,1.5189731676750153e-18,2.751837756500185e-26,0.00020892928486074784,5.863066791039405e-07,5.778604803015553e-09,4.024475745093702e-07,1.8351033223996712e-19,3.9071528979130145e-16,1.3536585917626597e-17,5.3228048072278746e-18,1.4714991703542245e-18
7.594982144433936e-07,0.30468345052081863,3.76,0.0,0.9232163213059089,0.9987395287827803,0.00011391323132254984,4.9147161958768915e-05,8.619143223273534e-05,3.423644983225163e-05,0.000343211027808484,1.9717531262929317e-05,3.155706061939997e-08,6.986991666203001e-08,0.00046718458534999926,1.369175271706098e-13,4.2201171176765534e-10,2.9216583325863627e-06,0.0011914915558568467,2.1120869627742135e-08,1.2469433075666923e-06,2.4788430804086694e-11,1.0468932985662091e-10,2.4831395216867507e-06,2.557754269015527e-05,6.070661358783828e-07,5.69178519842144e-08,1.021742038180531e-06,4.70747845331391e-09,1.3169129883514392e-13,1.722426861782454e-11,1.7536304648293776e-13,5.840829422267177e-13,2.686724274859668e-09,1.3083096212654504e-10,2.448637974378921e-10,1.876856249297121e-13,2.244795642484718e-12,0.0009573277029161517,1.78746918051635e-09,1.4210381591867481e-11,6.320292334917877e-11,4.719120100046645e-05,1.2113654100146364e-12,3.7279561330815567e-06,4.980024164506078e-07,1.2744439437450062e-08,4.7377113184322745e-14,0.0006098675335691034,2.0569616196321842e-10,5.521506649742017e-23,4.3467708558540487e-14,4.0927541750699354e-11,2.777328439365856e-13,4.452049684883514e-13,1.8761038507084403e-16,9.150735710346598e-13,1.669762053218034e-14,1.4090825447111247e-10,2.8331128225159514e-12,4.760624815698014e-09,1.4752127731746262e-15,2.0623586860692454e-15,1.6813347697155032e-18,3.057198890463482e-26,0.00020932321440732116,6.172373807238995e-07,6.0960716279238665e-09,4.2103430854831615e-07,2.0119746163252337e-19,4.251798082460739e-16,1.5068926903663708e-17,5.952588395958771e-18,1.6341650229911942e-18
7.717675803802982e-07,0.3046846710359199,3.76,0.0,0.9231780776802141,0.9987244340894896,0.00011826586252176433,4.989109686487962e-05,8.652224462593887e-05,3.4649784858320906e-05,0.00035205516474700514,2.0059980266684745e-05,3.261811201772082e-08,7.455406204112968e-08,0.00047832502299059964,1.4912281333657912e-13,4.574096423041462e-10,2.928237279086939e-06,0.0012144311197724298,2.147918452755788e-08,1.308859531328428e-06,2.564671925410725e-11,1.1304322968620252e-10,2.628689780757538e-06,2.6747315995506227e-05,6.264915793492494e-07,5.865488939054633e-08,1.076922824428373e-06,4.9487492719731626e-09,1.4345915345523585e-13,1.909030307126927e-11,1.8521615263525333e-13,6.1817099104463e-13,2.7837533131464864e-09,1.3732727540142642e-10,2.683313010811547e-10,2.005875778933284e-13,2.3909796468115085e-12,0.000982215419284042,1.7965425005752918e-09,1.4242072458314726e-11,6.331447076759227e-11,4.72954923117703e-05,1.2825871031317186e-12,3.8275979475553375e-06,5.347106396439361e-07,1.3075874783172546e-08,4.9868100660295833e-14,0.0006098583172595978,2.1438257494699885e-10,6.119721186263358e-23,4.5894522917335165e-14,4.2937856824349444e-11,3.044184541428249e-13,4.816267573304077e-13,2.0008444825064644e-16,9.662352792521264e-13,1.808765821562255e-14,1.4945728193876952e-10,3.0654682019730645e-12,5.0260479666931295e-09,1.5979113839350614e-15,2.183341836538145e-15,1.8579346764157684e-18,3.390695057925373e-26,0.00020969419341381888,6.492008243416659e-07,6.4234961474636335e-09,4.4007401744944813e-07,2.2028259802893954e-19,4.6186945606817885e-16,1.6745798385447845e-17,6.644309135251485e-18,1.811016886931043e-18
7.840369463172028e-07,0.30468589297564924,3.76,0.0,0.923139690109443,0.9987092816442112,0.00012268335618231246,5.062141219405671e-05,8.683853363544243e-05,3.505270715120671e-05,0.0003609315194855787,2.0402305605224055e-05,3.369655003235503e-08,7.946349900803796e-08,0.0004894910081964676,1.6212237707902787e-13,4.949378902514997e-10,2.9344089200114857e-06,0.0012374008691074573,2.183402814387192e-08,1.372447076343573e-06,2.651314821838455e-11,1.2186953136299214e-10,2.7798019961514305e-06,2.7947277313241593e-05,6.461257759983887e-07,6.038715700343936e-08,1.1339853174222945e-06,5.197715450433183e-09,1.5608384351301328e-13,2.1120698903656552e-11,1.9540507195016517e-13,6.534663881608542e-13,2.8820807484486962e-09,1.4401196759328985e-10,2.9352045818770256e-10,2.140597987410458e-13,2.5432096881047513e-12,0.0010072023485546415,1.8051795087450213e-09,1.4271998661701754e-11,6.341943997291334e-11,4.739330299970266e-05,1.3566211421823946e-12,3.927664333515829e-06,5.733294034147062e-07,1.3408620629488249e-08,5.243373449178289e-14,0.0006098490656735542,2.2320095168793463e-10,6.770625334610352e-23,4.8407278080300363e-14,4.500326994476709e-11,3.3306703791759865e-13,5.201653964482533e-13,2.1309020361130587e-16,1.0190913285577933e-12,1.955996460909596e-14,1.5835741422691534e-10,3.3113469950693495e-12,5.300236271279504e-09,1.7280749074949418e-15,2.3086300546201025e-15,2.049750030185597e-18,3.754407441038287e-26,0.00021004342156683166,6.822084613208361e-07,6.760916481822655e-09,4.5956567150056725e-07,2.408516583547842e-19,5.008745802790129e-16,1.8578174455917056e-17,7.402811834997913e-18,2.0029597861705263e-18
7.963063122541075e-07,0.30468711626153483,3.76,0.0,0.9231011633587329,0.9986940728737583,0.0001271645269466927,5.133832903736771e-05,8.714103907253184e-05,3.5445482247072974e-05,0.0003698386307093513,2.0744489494128865e-05,3.47923308173063e-08,8.460468343558279e-08,0.0005006810640435314,1.7594734240477933e-13,5.346707656609252e-10,2.940194613952175e-06,0.0012603994108224073,2.218536165733889e-08,1.4377069819564421e-06,2.7387438721580157e-11,1.3118337433489242e-10,2.9365486475361525e-06,2.9177545128486732e-05,6.659650885066746e-07,6.211358220901207e-08,1.1929555813244398e-06,5.4544897911713725e-09,1.696131068215034e-13,2.332647646483087e-11,2.0593441379563925e-13,6.899855566708926e-13,2.9816929654115055e-09,1.5088641620997748e-10,3.205164203982511e-10,2.281117971065372e-13,2.7015763323736118e-12,0.001032283378433883,1.8133983950746236e-09,1.4300247234266851e-11,6.351817488049604e-11,4.74849730368444e-05,1.4335146853656132e-12,4.028133550144663e-06,6.139147704947886e-07,1.3742608528949538e-08,5.507426378426224e-14,0.0006098397796826108,2.321476348979149e-10,7.477751248775915e-23,5.100721742313799e-14,4.712393826572197e-11,3.637759573746855e-13,5.608910248480545e-13,2.266368627547687e-16,1.0736535684092915e-12,2.1117251865908892e-14,1.676149337139057e-10,3.5711854048284277e-12,5.5832509097405174e-09,1.865987457300228e-15,2.4382817478866325e-15,2.257805439869067e-18,4.1505337038904294e-26,0.0002103720360904062,7.162714832419604e-07,7.10836654176654e-09,4.795081114792981e-07,2.6299416804353027e-19,5.422870325617113e-16,2.057765938009291e-17,8.2332184651844e-18,2.21093502861124e-18
8.085756781910121e-07,0.30468834081910334,3.76,0.0,0.9230625020042503,0.9986788091310282,0.0001317082093724838,5.204208070663118e-05,8.743046441221971e-05,3.582837749928655e-05,0.0003787751115716639,2.108651501062594e-05,3.590540950444732e-08,8.99841239234531e-08,0.0005118937908299462,1.9062910206373705e-13,5.766829274145143e-10,2.945614606075402e-06,0.0012834254285708764,2.253315011911879e-08,1.5046398108154667e-06,2.826932310020395e-11,1.409999503585715e-10,3.09899984593578e-06,3.0438231756261265e-05,6.860060056862768e-07,6.383316224819142e-08,1.2538594669275749e-06,5.719186733505443e-09,1.840964283101319e-13,2.571914768131107e-11,2.1680886284340866e-13,7.277451320765482e-13,3.0825774314409563e-09,1.579519702268229e-10,3.494062377911245e-10,2.427528432559499e-13,2.8661680239223506e-12,0.0010574535937492896,1.8212167449490195e-09,1.4326901063724566e-11,6.361100149779662e-11,4.757082467112989e-05,1.513314037399191e-12,4.128984690964659e-06,6.565229523556237e-07,1.4077772674784432e-08,5.778990867563016e-14,0.0006098304601132205,2.412190636981723e-10,8.244788539589736e-23,5.369557351942834e-14,4.930000514011516e-11,3.966447516803751e-13,6.038740564415974e-13,2.407335387081065e-16,1.1299331493628827e-12,2.276223077902268e-14,1.7723601260066883e-10,3.845419247879058e-12,5.87514947815242e-09,2.011937492863967e-15,2.572356054399149e-15,2.4831741582585854e-18,4.5813922961161716e-26,0.00021068111499339021,7.514008311608295e-07,7.465876214196521e-09,4.999000565460852e-07,2.86803323336428e-19,5.862001764794057e-16,2.2756511281727485e-17,9.140937491959e-18,2.4359208045166065e-18
8.208450441279168e-07,0.30468956657767143,3.76,0.0,0.9230237104398834,0.9986634916988666,0.00013631325893125927,5.273291100915944e-05,8.77074784013737e-05,3.6201661112775657e-05,0.0003877396460257525,2.1428366049432782e-05,3.7035740261161266e-08,9.560838097962602e-08,0.0005231278620541783,2.061993015162307e-13,6.210493468543356e-10,2.950688085953075e-06,0.00130647767864503,2.2877362254487743e-08,1.5732456764229391e-06,2.9158544821265895e-11,1.5133449772319092e-10,3.267223401801883e-06,3.1729443579921764e-05,7.062451394054237e-07,6.554496282606714e-08,1.3167226174084586e-06,5.991922441642744e-09,1.99585062424194e-13,2.8310725382326923e-11,2.280331853412035e-13,7.667619893909173e-13,3.1847226674191814e-09,1.652099515024023e-10,3.802788242583116e-10,2.5799197561892893e-13,3.0370711768549775e-12,0.0010827082694930235,1.8286515449094978e-09,1.4352039079736043e-11,6.3698228854506e-11,4.7651163346413634e-05,1.596064653921171e-12,4.230197654791873e-06,7.012102879622267e-07,1.4414049807680415e-08,6.058086463188931e-14,0.0006098211077495107,2.504117779018288e-10,9.075587251691904e-23,5.647356850034827e-14,5.1531600842394016e-11,4.3177509709778215e-13,6.491851507617464e-13,2.553892547160825e-16,1.1879405455651998e-12,2.4497609028714948e-14,1.8722671310854623e-10,4.134483687693683e-12,6.1759861039584e-09,2.1662178480575885e-15,2.710912941327267e-15,2.7269792438049277e-18,5.0494268187068744e-26,0.00021097168014808475,7.876072047695314e-07,7.833471543100728e-09,5.207401117802788e-07,3.1237605188058436e-19,6.327088975127459e-16,2.5127666164861613e-17,1.0131673244940848e-17,2.6789327883423842e-18
8.331144100648214e-07,0.3046907934701462,3.76,0.0,0.9229847928837612,0.998648121793738,0.00014097855286144986,5.3411072646399015e-05,8.79727166190202e-05,3.6565601273034454e-05,0.00039673098531992226,2.177002728064349e-05,3.8183276344909137e-08,1.0148406624705418e-07,0.0005343820206018924,2.226898240871549e-13,6.678452738956368e-10,2.955433242418386e-06,0.0013295549861368828,2.3217970276181965e-08,1.6435242694097163e-06,3.0054858274678055e-11,1.6220229584809968e-10,3.44128489509372e-06,3.305128128136167e-05,7.266792214271708e-07,6.724811656914501e-08,1.3815704738392851e-06,6.272814887424628e-09,2.1613205494315355e-13,3.111373243628727e-11,2.396122349304353e-13,8.070532684310414e-13,3.2881182172700057e-09,1.7266165611678906e-10,4.1322492264417397e-10,2.738380087411459e-13,3.214370268365867e-12,0.001108042864045223,1.8357191900903557e-09,1.437573643285382e-11,6.378014988538131e-11,4.772627857565564e-05,1.6818111503712786e-12,4.331753117408215e-06,7.480332235066914e-07,1.4751379124985663e-08,6.344729837703422e-14,0.0006098117233346413,2.5972242143624547e-10,9.974160780206586e-23,5.93424144031799e-14,5.381884325886105e-11,4.692707667453086e-13,6.968951855186585e-13,2.706129528882852e-16,1.2476855769926183e-12,2.6326089557670018e-14,1.9759298791555016e-10,4.438812988044873e-12,6.4858115602176745e-09,2.3291257676117816e-15,2.854013297024475e-15,2.990394705978301e-18,5.557210450984658e-26,0.00021124470020897685,8.249010714353075e-07,8.211174905655645e-09,5.42026775368472e-07,3.3981307167927885e-19,6.8190961582004e-16,2.7704762264380638e-17,1.121143531241819e-17,2.94102474504552e-18
8.45383776001726e-07,0.3046920214328383,3.76,0.0,0.9229457533845955,0.9986327005692066,0.00014570299088577447,5.40768257307014e-05,8.822678298681759e-05,3.692046536309952e-05,0.00040574794465117383,2.2111484109589176e-05,3.934797015485302e-08,1.0761784177352601e-07,0.0005456550751308806,2.4013277728841096e-13,7.171462055498953e-10,2.9598673155944125e-06,0.0013526562413039343,2.3554949706969953e-08,1.7154748825693485e-06,3.0958028542921424e-11,1.7361866023735758e-10,3.621247746862695e-06,3.4403840063158416e-05,7.473051001845996e-07,6.894182135335257e-08,1.4484282804621218e-06,6.561983927935061e-09,2.3379226425724035e-13,3.414121069879984e-11,2.5155095802914304e-13,8.486363973604548e-13,3.3927546166612176e-09,1.8030835563616068e-10,4.483370697706598e-10,2.902995415815118e-13,3.3981479332068757e-12,0.0011334530125780846,1.842435493044004e-09,1.439806466622601e-11,6.385704226824954e-11,4.779644476909348e-05,1.7705973087013972e-12,4.433632503960095e-06,7.970482930923241e-07,1.5089702192359166e-08,6.638935059979312e-14,0.0006098023075731691,2.6914774497229956e-10,1.0944688726111152e-22,6.230331350822626e-14,5.616183854670262e-11,5.092375902113825e-13,7.470752309193194e-13,2.8641350175846337e-16,1.3091774313951411e-12,2.8250369071402476e-14,2.0834068081439204e-10,4.758840286290567e-12,6.804673378312207e-09,2.500962951495999e-15,3.001719016771047e-15,3.274646633851087e-18,6.107450437798486e-26,0.0002115010933798668,8.632926750951523e-07,8.599005183286754e-09,5.637584454547884e-07,3.6921894845459046e-19,7.339003016180723e-16,3.050216472023128e-17,1.2386547961780805e-17,3.2232891419364104e-18
8.576531419386307e-07,0.3046932504052826,3.76,0.0,0.9229065958278477,0.9986172291192391,0.00015048549580335316,5.473043641448646e-05,8.847025122836519e-05,3.726651926216659e-05,0.00041478939997207444,2.245272263860577e-05,4.052977328066405e-08,1.1401641932264796e-07,0.0005569458966438179,2.5856048028453037e-13,7.690278567755643e-10,2.9640066462375518e-06,0.0013757803961282663,2.3888279210975547e-08,1.7890964346878923e-06,3.1867831151431215e-11,1.8559893777376469e-10,3.8071732918785527e-06,3.578720986286082e-05,7.681197375123338e-07,7.062533852378473e-08,1.5173210897319163e-06,6.859551378146959e-09,2.526223821417979e-13,3.740672977383638e-11,2.6385439880044927e-13,8.915291145474865e-13,3.4986233610975977e-09,1.881512983074913e-10,4.857095614612174e-10,3.0738496608282446e-13,3.588485058776959e-12,0.001158934520640549,1.8488156937496652e-09,1.4419091880222185e-11,6.392916921634809e-11,4.7861922019665574e-05,1.8624660853339512e-12,4.5358179620858896e-06,8.483121003387969e-07,1.5428962857811842e-08,6.940714210450518e-14,0.0006097928611338862,2.786846078259446e-10,1.1991519690424359e-22,6.535745866395573e-14,5.856068176261292e-11,5.517834131519017e-13,7.997965256716253e-13,3.027997044484139e-16,1.3724246859075766e-12,3.027313666145789e-14,2.194755275713447e-10,5.094997386031977e-12,7.132615958924579e-09,2.6820356068354834e-15,3.1540930824096156e-15,3.581014307581729e-18,6.702992636096774e-26,0.00021174173003726734,9.027920449868494e-07,8.996977927539725e-09,5.859334266632451e-07,4.0070215148749733e-19,7.887804930777039e-16,3.3534990570525544e-17,1.3663659583199347e-17,3.5268577670980065e-18
8.699225078755353e-07,0.30469448033007007,3.76,0.0,0.9228673239417204,0.9986017084813363,0.00015532501396611708,5.537217562612604e-05,8.870366627656808e-05,3.7604026719856194e-05,0.00042385428494556333,2.2793729630640584e-05,4.172863654864071e-08,1.2068655972393165e-07,0.0005682534152391343,2.7800545247055407e-13,8.235661335678972e-10,2.967866722531134e-06,0.0013989264610587931,2.42179404333004e-08,1.864387493207107e-06,3.278405180276776e-11,1.9815850233501876e-10,3.9991208518752695e-06,3.7201475559612345e-05,7.891202053519633e-07,7.229799102540531e-08,1.58827376713417e-06,7.165641078782542e-09,2.726809540685439e-13,4.0924395590052446e-11,2.765277037268516e-13,9.357494888080317e-13,3.605716873629626e-09,1.961917101869696e-10,5.254384176642803e-10,3.2510247595009293e-13,3.785460880333308e-12,0.0011844833579229771,1.854874470621302e-09,1.44388828902001e-11,6.399678023025742e-11,4.792295684784413e-05,1.9574596247192108e-12,4.638292335772531e-06,9.018813008781763e-07,1.5769107168148767e-08,7.250076855415881e-14,0.0006097833846506895,2.8832997919439587e-10,1.3119174009849566e-22,6.85060336000965e-14,6.101545746192517e-11,5.970180569920942e-13,8.551304545921375e-13,3.1978030701616807e-16,1.4374353282968123e-12,3.239707254843498e-14,2.3100315696736662e-10,5.447714568630162e-12,7.469680681128224e-09,2.872654507017627e-15,3.311199636126727e-15,3.910831292581273e-18,7.346826120123467e-26,0.00021196743521754085,9.434090041996958e-07,9.405105520648758e-09,6.085499363026268e-07,4.343751080047745e-19,8.466513166255931e-16,3.681913405930514e-17,1.504975215519266e-17,3.852902355352208e-18
8.944612397493447e-07,0.30469694282139526,3.76,0.0,0.9227884513421584,0.9985705235267018,0.00016517099507696453,5.6621140580832435e-05,8.914238051853272e-05,3.8254443552418715e-05,0.00044205035011836343,2.347499915683333e-05,4.417734325215581e-08,1.348688141782318e-07,0.0005909145416277765,3.200782247150582e-13,9.409170020200594e-10,2.974807060154878e-06,0.0014452806374370324,2.4866198629094658e-08,2.019970767665171e-06,3.463493926099425e-11,2.2507709956290057e-10,4.401309680626855e-06,4.012301003835078e-05,8.316674509964854e-07,7.560828994685822e-08,1.7364572802075094e-06,7.803893086205459e-09,3.1672702830761573e-13,4.877532251304147e-11,3.030050273746926e-13,1.0282472428375233e-12,3.823552336892271e-09,2.1286974097778853e-10,6.123577169213835e-10,3.624655892994191e-13,4.199637859517548e-12,0.0012357676838996112,1.8660837320959856e-09,1.4475000019442613e-11,6.411938805053792e-11,4.8032621566825845e-05,2.1569855742979886e-12,4.8440425375599965e-06,1.016162667582482e-06,1.6451841426197915e-08,7.891579880250613e-14,0.0006097643439255974,3.0793467749519764e-10,1.5635908592839073e-22,7.509116391159205e-14,6.609309534673867e-11,6.960027325184882e-13,9.739223645934093e-13,3.555594544445168e-16,1.572775904619441e-12,3.6959119293779e-14,2.552587516601951e-10,6.204541737611023e-12,8.171327593423048e-09,3.28379738642691e-15,3.6398729679844225e-15,4.646425281865496e-18,8.792067507151021e-26,0.0002123771383112774,1.0280340016449346e-06,1.0251859859236268e-08,6.551000078306038e-07,5.087600935858098e-19,9.717774506525539e-16,4.420899173977601e-17,1.8178533002310376e-17,4.577309934406085e-18
