Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87)
6.561344158919365e-10,0.4992220988382198,3.76,0.0,0.6603816852531125,0.9976681355372887,2.477605693984051e-14,2.4777631176110856e-11,2.633327600854388e-08,3.216626055853944e-11,3.518663416570141e-09,2.2304961297566122e-07,1.1249722888702801e-12,7.504660335891289e-16,1.6406634432895811e-10,3.39069569853255e-24,5.54493751406958e-29,1.6176065273422933e-10,1.6288466525156902e-05,5.392407804921312e-12,6.017499966466044e-17,5.8133473321717e-17,1.17603960065533e-22,7.827545444122989e-12,6.472465664687843e-12,3.30875777406585e-11,1.1976145224541315e-16,1.0017631283661534e-14,4.864535693330455e-17,1.3444751744671513e-22,1.7768879671682702e-20,5.621543937581552e-26,3.1624552768590536e-24,6.568005679653593e-17,1.021258093576767e-18,5.42387281772406e-20,1.6571542684826825e-21,5.637652130071519e-20,2.2307365627849768e-07,5.769279390678984e-14,3.886256962572002e-13,1.5759154594901533e-12,2.6245923610433002e-08,3.0270376766955193e-15,3.4233404215651483e-12,1.5960005352352837e-17,2.586934740210093e-12,3.396387128396008e-17,0.002331614959604168,8.992734802070522e-18,2.8104039110624676e-32,6.302805303240772e-23,1.4285133271063483e-18,1.042035478282797e-24,8.768313969518629e-27,9.63451921649231e-25,7.351155162907031e-24,1.6003187901514984e-27,2.3872100800597945e-15,4.6599567924494605e-23,1.9596777211633758e-18,6.66609606213985e-26,7.88704095605806e-29,7.317186035132286e-34,1.1223153557523466e-34,1.626200431208451e-05,3.4577270669942947e-09
6.735103183468497e-10,0.4992221385751281,3.76,0.0,0.6603812479070144,0.9976555560847489,2.7317813375150203e-14,2.6650119858268416e-11,2.7742952775558584e-08,3.440693668071709e-11,3.6151934569198204e-09,2.289529331418117e-07,1.1853318321232297e-12,8.116634722939139e-16,1.7740610062678932e-10,3.7014907674533075e-24,6.216046916931466e-29,1.7474062909561536e-10,1.6719814289909078e-05,5.681521675075099e-12,6.67896189760598e-17,6.120592831803699e-17,1.3300960440833207e-22,8.247400568035496e-12,6.845062280667011e-12,3.4861848888818134e-11,1.295048470370739e-16,1.0834059003756468e-14,5.2611067263513477e-17,1.492594528864064e-22,1.9219651650131463e-20,6.243383761690208e-26,3.507897744380674e-24,7.100590555300963e-17,1.1051331308972245e-18,5.863397462292105e-20,1.7942684271029574e-21,6.096895588934993e-20,2.289801786767242e-07,6.112189457343295e-14,4.066638244293061e-13,1.6390046180148091e-12,2.7648591261662996e-08,3.1499414052028298e-15,3.603372180947102e-12,1.695577541196695e-17,2.7002526960038063e-12,3.524551456799715e-17,0.002344187089980486,9.638487403992795e-18,3.08500487046238e-32,7.001743004447582e-23,1.5449689434661601e-18,1.1510660314727351e-24,9.879000284536119e-27,1.069665055032098e-24,8.161946294380486e-24,1.820808641808667e-27,2.5484560857954525e-15,5.172699143334307e-23,2.1282449372681125e-18,7.431308386998917e-26,8.960823858566187e-29,8.76640196780226e-34,1.2461226310930098e-34,1.6691933077807934e-05,3.5492937235359985e-09
6.90886220801763e-10,0.49922217831206595,3.76,0.0,0.6603808105610807,0.9976438087219955,3.004921863340429e-14,2.8614004107460284e-11,2.9189219948314633e-08,3.6747764074972456e-11,3.711985554731567e-09,2.3485621854243526e-07,1.2472685039446336e-12,8.761002095803924e-16,1.9144807940816535e-10,4.034082090925626e-24,6.95115118136959e-29,1.8838979755441025e-10,1.7151161702673037e-05,5.978175145200341e-12,7.393452754889436e-17,6.435527374336081e-17,1.5000241123795885e-22,8.678218997064692e-12,7.228979183816844e-12,3.6682417330087395e-11,1.3976158593311653e-16,1.169366702461632e-14,5.67865777313528e-17,1.6526258163627948e-22,2.0747407051677508e-20,6.916120351066674e-26,3.880735122529799e-24,7.661052030694912e-17,1.193507682570913e-18,6.325991043306451e-20,1.938847261979045e-21,6.580392146222465e-20,2.3488690518568133e-07,6.466277330165305e-14,4.249850225793227e-13,1.7025515031821661e-12,2.9087486080693137e-08,3.2738771147981273e-15,3.787831976739104e-12,1.7988490757876302e-17,2.8149441859083083e-12,3.653321589481941e-17,0.0023559270935610763,1.0310366091830581e-17,3.3777866057561703e-32,7.756979080476183e-23,1.6675853774661513e-18,1.2681680565817981e-24,1.109551985176846e-26,1.184358856645041e-24,9.03805205678063e-24,2.0647987024716408e-27,2.7157307090000438e-15,5.726592758032355e-23,2.3066569926182584e-18,8.260440410144821e-26,1.0147025216633234e-28,1.0455408922544116e-33,1.3799075642447843e-34,1.712182446296163e-05,3.6408602947239363e-09
7.082621232566763e-10,0.4992222180490348,3.76,0.0,0.6603803732152981,0.9976328383721277,3.2979416423023454e-14,3.067143803169885e-11,3.067206580615299e-08,3.9190883648796556e-11,3.8090464260115615e-09,2.407594739452152e-07,1.3107823208932867e-12,9.438597713141803e-16,2.0621011599997663e-10,4.3896547428928924e-24,7.754927390425848e-29,2.0272426446097664e-10,1.758250876515259e-05,6.282367609555507e-12,8.1637264479272e-17,6.758136281581773e-17,1.6870280294954704e-22,9.120000571668444e-12,7.624264390482421e-12,3.854928127952787e-11,1.5054472130252417e-16,1.2597567014261315e-14,6.117729068250267e-17,1.825190963116706e-22,2.2354146105259184e-20,7.642585946549185e-26,4.282359083812028e-24,8.250085129885174e-17,1.286502013361948e-18,6.812238205527686e-20,2.0910989741595686e-21,7.08876250662296e-20,2.407938490117037e-07,6.831621139874589e-14,4.435825276309479e-13,1.766531100868813e-12,3.056258734523524e-08,3.3987998907087647e-15,3.976706620514381e-12,1.9058708456026642e-17,2.9309618283645577e-12,3.782656055724747e-17,0.0023668900472430055,1.1008556923483214e-17,3.689390487470282e-32,8.571411717607331e-23,1.7965212624748554e-18,1.3936990413854349e-24,1.2424832306167622e-26,1.3079630243753225e-24,9.982891574532042e-24,2.334095039533145e-27,2.8890699763460123e-15,6.323777424299766e-23,2.4952384120903666e-18,9.156907817164213e-26,1.1454029515751453e-28,1.2416448887030898e-33,1.5241931530962836e-34,1.7551678470464643e-05,3.732426780605643e-09
7.256380257115895e-10,0.4992222577860365,3.76,0.0,0.6603799358696537,0.9976225936036806,3.6117763428229754e-14,3.2824575107818315e-11,3.21914786363075e-08,4.17384354544847e-11,3.906382784642827e-09,2.466627038029166e-07,1.3758733007492487e-12,1.015025683744477e-15,2.2171003419449269e-10,4.769444766569684e-24,8.632308270422345e-29,2.1776008552355319e-10,1.8013855479091997e-05,6.59409846408297e-12,8.992605932922329e-17,7.088405051289459e-17,1.8923714152592508e-22,9.572745134590981e-12,8.030964291754812e-12,4.046243900335178e-11,1.6186729638687474e-16,1.3546870613550574e-14,6.578860830593649e-17,2.01092770668429e-22,2.40418698748389e-20,8.425707938920878e-26,4.714193942846553e-24,8.868383739050622e-17,1.3842365666058994e-18,7.322723225109693e-20,2.2512325327451103e-21,7.622627125622482e-20,2.467010230848471e-07,7.208297025305799e-14,4.624497370664979e-13,1.8309197481200886e-12,3.2073874351288286e-08,3.524667287640093e-15,4.169982975851283e-12,2.0166985681000083e-17,3.048259897344835e-12,3.912516283743865e-17,0.0023771273824875145,1.1733232324308912e-17,4.020459986529229e-32,9.448006912172818e-23,1.9319352268924643e-18,1.5280215363066158e-24,1.387416751064272e-26,1.440916841275368e-24,1.0999971249218716e-23,2.6305909899213022e-27,3.0685078044556996e-15,6.96644664598473e-23,2.6943172105026717e-18,1.0124209587324738e-25,1.289060193234472e-28,1.468514692140573e-33,1.679515835836438e-34,1.798149510322775e-05,3.823993181228628e-09
7.430139281665028e-10,0.4992222975230722,3.76,0.0,0.6603794985241348,0.9976130263893427,3.9473829246767486e-14,3.507556817903071e-11,3.37474467316614e-08,4.4392558686410555e-11,4.004001342386432e-09,2.52565912274227e-07,1.4425414624325855e-12,1.0896814735189639e-15,2.3796564633071455e-10,5.174740485723444e-24,9.588492241119831e-29,2.3351326594373555e-10,1.844520184627585e-05,6.913367105923564e-12,9.882983168905215e-17,7.426319356077823e-17,2.1173786565622532e-22,1.003645253016096e-11,8.449123710078002e-12,4.2421888815956785e-11,1.7374234530818142e-16,1.4542689440038328e-14,7.062593265269208e-17,2.210489595623667e-22,2.5812580265764192e-20,9.268510893625907e-26,5.177696539895603e-24,9.516640610938519e-17,1.4868319619775552e-18,7.858030011978094e-20,2.4194576736039507e-21,8.182606209678723e-20,2.526084400796081e-07,7.59637918037553e-14,4.815802050731366e-13,1.895695059963354e-12,3.362132641075597e-08,3.651439193497748e-15,4.367647957632964e-12,2.1313879719882783e-17,3.166794264378672e-12,4.042866397463073e-17,0.0023866871266022835,1.2484551614076456e-17,4.3716405238495586e-32,1.0389798193660059e-22,2.0739858947026312e-18,1.6715030193755436e-24,1.54510305102657e-26,1.5836691146189188e-24,1.209288474104278e-23,2.956268939526019e-27,3.254076116124607e-15,7.656847604423741e-23,2.9042248881960393e-18,1.1165927812298403e-25,1.4465894458596435e-28,1.7300770848003692e-33,1.84642549668946e-34,1.841127436415579e-05,3.9155594966403864e-09
7.603898306214161e-10,0.499222337260144,3.76,0.0,0.6603790611787289,0.997604091880641,4.305739632737992e-14,3.742656945244551e-11,3.533995838877803e-08,4.7155391678319345e-11,4.101908808882337e-09,2.5846910324321904e-07,1.5107868259274824e-12,1.167910667693711e-15,2.549947533706777e-10,5.606883807532653e-24,1.0628953694603026e-28,2.4999976055054834e-10,1.88765478685289e-05,7.240172932988321e-12,1.0837819074327407e-16,7.771865042440987e-17,2.3634362731434394e-22,1.0511122603672302e-11,8.878785953926002e-12,4.442762907730992e-11,1.861828930759249e-16,1.5586135091785766e-14,7.569466565442678e-17,2.4245459891413717e-22,2.7668280031054585e-20,1.0174118629100236e-25,5.6743561259156335e-24,1.0195547369266931e-16,1.5944089932779019e-18,8.418742112183061e-20,2.595984898089704e-21,8.769319716395778e-20,2.5851611243426383e-07,7.995939899968551e-14,5.009676387858799e-13,1.9608358602006103e-12,3.520492284934515e-08,3.779077700650973e-15,4.56968853140357e-12,2.249994797608939e-17,3.2865223426464174e-12,4.173673027566977e-17,0.0023956141280572635,1.3262661515177378e-17,4.743579332635539e-32,1.139988635790286e-22,2.2228318860179235e-18,1.824515764594905e-24,1.716320661838452e-26,1.7366781165676565e-24,1.326531294844388e-23,3.3132020846960084e-27,3.4458049501343505e-15,8.397281119784499e-23,3.1252964266193204e-18,1.2285727544278824e-25,1.618945189786154e-28,2.0306503888393403e-33,2.0254854716360495e-34,1.8841016256149758e-05,4.0071257268883846e-09
7.777657330763294e-10,0.4992223769972534,3.76,0.0,0.6603786238334242,0.997595748197538,4.6878459907039657e-14,3.9879730496575703e-11,3.696900190617972e-08,5.0029071900657865e-11,4.200111891649885e-09,2.6437228033752335e-07,1.5806094122113771e-12,1.2497967937386965e-15,2.7281514497104897e-10,6.0672715173455595e-24,1.175945350282571e-28,2.672354739332374e-10,1.930789354771599e-05,7.574515343581896e-12,1.1860143484012428e-16,8.125028129818497e-17,2.6319942779876857e-22,1.0996755200839973e-11,9.319992870614642e-12,4.647965819064737e-11,1.9920195559337235e-16,1.6678319151134265e-14,8.100020914178518e-17,2.6537820567948597e-22,2.9610972777624165e-20,1.1145756347860508e-25,6.205694249121386e-24,1.0905794513094182e-16,1.7070886262406955e-18,9.005442710229556e-20,2.7810254717608344e-21,9.383387354698836e-20,2.644240523689236e-07,8.40704962475738e-14,5.206058946245785e-13,2.0263221159634862e-12,3.682464300471837e-08,3.90754698431913e-15,4.776091712776088e-12,2.3725747973150174e-17,3.4074030330639777e-12,4.3049051358299314e-17,0.002403950266887645,1.4067696642764155e-17,5.136925332323313e-32,1.2481439209689603e-22,2.378631817619767e-18,1.987436713627013e-24,1.9018766635207406e-26,1.9004115263515684e-24,1.4521023985923036e-23,3.7035561759603075e-27,3.643722565008864e-15,9.190101612361383e-23,3.3578702839199665e-18,1.3487356671423756e-25,1.807121773304035e-28,2.374973055968574e-33,2.2172725541208617e-34,1.927072078210869e-05,4.098691872020085e-09
7.951416355312426e-10,0.49922241673440215,3.76,0.0,0.660378186488208,0.9975879562319551,5.094722794793253e-14,4.2437202238850106e-11,3.863456558285026e-08,5.301573595795548e-11,4.298617296088003e-09,2.702754469453007e-07,1.6520092431887847e-12,1.3354233795394718e-15,2.914445995503404e-10,6.557356565647031e-24,1.2986049753761708e-28,2.852362605729023e-10,1.9739238885741912e-05,7.916393736072779e-12,1.2953055106462501e-16,8.485794809723765e-17,2.9245675323537347e-22,1.1493350167323538e-11,9.772784897310681e-12,4.857797460045975e-11,2.1281253966327227e-16,1.7820353188445238e-14,8.654796486260427e-17,2.8988987782482066e-22,3.1642662972449126e-20,1.2186752819508495e-25,6.773264643054035e-24,1.1648071421158918e-16,1.8249919963589497e-18,9.618714631387906e-20,2.9747914231020605e-21,1.0025428585008864e-19,2.7033227190237643e-07,8.829776984978924e-14,5.404889747221893e-13,2.09213487582532e-12,3.848046622487638e-08,4.036813187686467e-15,4.986844566887383e-12,2.499183735846604e-17,3.5293966722852635e-12,4.4365338517883424e-17,0.002411734651168978,1.489977997745627e-17,5.552329013205476e-32,1.363769131413258e-22,2.5415443034936247e-18,2.1606473507211412e-24,2.102607219908709e-26,2.075346373868273e-24,1.5863873160114865e-23,4.1295912441287764e-27,3.847855537048214e-15,1.0037717063829285e-22,3.602288390540747e-18,1.4774645818587344e-25,2.0121539870263083e-28,2.768233614186677e-33,2.422377000746247e-34,1.9700387944931263e-05,4.190257932082932e-09
8.125175379861559e-10,0.49922245647159164,3.76,0.0,0.6603777491430688,0.9975806794643042,5.5274121074196127e-14,4.5101134963148555e-11,4.0336637716939605e-08,5.611751958626849e-11,4.39743172547514e-09,2.7617860623108965e-07,1.7249863416294936e-12,1.4248739533954686e-15,3.1090088435203845e-10,7.078649347526413e-24,1.4315108716117737e-28,3.0401792497307735e-10,2.0170583884551238e-05,8.265807508605713e-12,1.4119721481520839e-16,8.854151444925514e-17,3.242737095449149e-22,1.2000907348311817e-11,1.0237201110298828e-11,5.072257679073519e-11,2.270276429930024e-16,1.9013348765811455e-14,9.234333449997995e-17,3.1606129430805894e-22,3.3765355948688893e-20,1.3300542614821764e-25,7.37865311614477e-24,1.2423066356194035e-16,1.948240406731617e-18,1.0259140343987314e-19,3.1774955422476475e-21,1.0696062619417255e-19,2.7624078286781625e-07,9.264188843191386e-14,5.606110234417396e-13,2.158256211275862e-12,4.017237186674781e-08,4.166844313371212e-15,5.2019342078963354e-12,2.6298773907036133e-17,3.652464982551566e-12,4.568532320886578e-17,0.002419003800487082,1.5759023321234234e-17,5.99044233084445e-32,1.4871943756159962e-22,2.7117279553600883e-18,2.344533580801128e-24,2.319378127046518e-26,2.261968984609157e-24,1.7297802944151282e-23,4.593663308927745e-27,4.058228852956635e-15,1.0942588978461426e-22,3.858896144823278e-18,1.6151508271357034e-25,2.2351176260210583e-28,3.216102002769606e-33,2.6414025369523087e-34,2.0130017747517196e-05,4.281823907124357e-09
8.298934404410692e-10,0.4992224962088237,3.76,0.0,0.6603773117979952,0.9975738837921603,5.986977250841621e-14,4.7873678307374224e-11,4.2075206604649835e-08,5.933655765069748e-11,4.496561880969e-09,2.820817611506055e-07,1.7995407311108588e-12,1.518232044015395e-15,3.3120175550392827e-10,7.632718974923831e-24,1.5753316032572293e-28,3.2359622178935784e-10,2.0601928546128267e-05,8.622756058852155e-12,1.536337893838975e-16,9.230084568677052e-17,3.5881515687697277e-22,1.2519426588162744e-11,1.0713279272565528e-11,5.29134632834349e-11,2.418602541992449e-16,2.0258417440744194e-14,9.839171969021594e-17,3.4396571506471453e-22,3.598105791176838e-20,1.449066839011393e-25,8.023477442765265e-24,1.3231466469217405e-16,2.0769553259307103e-18,1.09273019616947e-19,3.389351379706568e-21,1.139590842186047e-19,2.821495969275172e-07,9.710350336034376e-14,5.809663239794835e-13,2.2246691613746648e-12,4.190033929496593e-08,4.2976101208957405e-15,5.421347798521277e-12,2.7647115525162625e-17,3.776571023319847e-12,4.700875563287395e-17,0.002425791817264921,1.664552773711947e-17,6.451918609455772e-32,1.6187563907509439e-22,2.8893413832025292e-18,2.539485610635273e-24,2.5530853748214427e-26,2.4607749258228807e-24,1.8826842950359905e-23,5.098226070326465e-27,4.27486599736407e-15,1.190723234431665e-22,4.128042408619089e-18,1.762193992146015e-25,2.477130039936408e-28,3.724762326646577e-33,2.874966362683279e-34,2.0559610192768462e-05,4.37338979719178e-09
8.472693428959825e-10,0.49922253594609983,3.76,0.0,0.6603768744529753,0.997567537370273,6.474502800788509e-14,5.075698126107492e-11,4.385026053928473e-08,6.267498414298561e-11,4.596014461606069e-09,2.8798491446455977e-07,1.875672435963904e-12,1.6155811805101042e-15,3.5236495807387084e-10,8.221194541916613e-24,1.7307688141511864e-28,3.4398685595815987e-10,2.1033272872496842e-05,8.987238783795046e-12,1.6687332554005317e-16,9.613580883988912e-17,3.9625284351201544e-22,1.3048907730092825e-11,1.1201055879756239e-11,5.515063263717786e-11,2.5732335281225027e-16,2.1556670769840218e-14,1.046985220406749e-16,3.7367798099919206e-22,3.8291775945428367e-20,1.5760783221060937e-25,8.709387255756815e-24,1.407395780380215e-16,2.2112583858890654e-18,1.1623781245781085e-19,3.6105732450895505e-21,1.2125584708294642e-19,2.880587255865292e-07,1.0168324915014534e-13,6.015492950518508e-13,2.291357680409634e-12,4.366434788081383e-08,4.4290820298246995e-15,5.645072549613302e-12,2.9037420254136534e-17,3.901679144604708e-12,4.8335403425961605e-17,0.0024321305467503336,1.755938397321514e-17,6.937412453511717e-32,1.7587985200622565e-22,3.0745431957918534e-18,2.7458978330126456e-24,2.804655721791862e-26,2.672268953829744e-24,2.045510990133929e-23,5.645832582708265e-27,4.497789035523481e-15,1.2934215594401495e-22,4.4100795029088446e-18,1.9190019231662413e-25,2.739350671343762e-28,4.300947061267102e-33,3.1236991580402615e-34,2.0989165283590412e-05,4.464955602332617e-09
8.646452453508957e-10,0.4992225756834219,3.76,0.0,0.660376437107998,0.99756161046117,6.991094580062735e-14,5.375319216312302e-11,4.5661787810445866e-08,6.613493217920423e-11,4.695796164300992e-09,2.9388806875156574e-07,1.953381481222996e-12,1.7170048923833152e-15,3.74408226122275e-10,8.845766383292914e-24,1.8985583927242186e-28,3.6520548282469203e-10,2.1464616865720247e-05,9.359255079544376e-12,1.8094956111770082e-16,1.0004627262940574e-16,4.367655392332202e-22,1.3589350615911281e-11,1.1700566204561056e-11,5.743408344611402e-11,2.7342990927975077e-16,2.290922031243226e-14,1.112691431475486e-16,4.0527451398126284e-22,4.06995180177505e-20,1.7114652985202832e-25,9.438063940430107e-24,1.4951225300328843e-16,2.351271379808914e-18,1.2349159607377405e-19,3.841376205838001e-21,1.2885709946870122e-19,2.9396818020545953e-07,1.0638174386338619e-13,6.223544876638787e-13,2.358306588396836e-12,4.5464377001320836e-08,4.561233028256857e-15,5.873095719762229e-12,3.047024627390816e-17,4.027754941971412e-12,4.966505043801824e-17,0.0024380497264145065,1.8500672871661882e-17,7.447579666878576e-32,1.9076706908863203e-22,3.267492001208907e-18,2.9641687138519067e-24,3.075047283145216e-26,2.8969649624040253e-24,2.2186807599452913e-23,6.239136912038823e-27,4.7270186914503005e-15,1.4026160567812212e-22,4.705363203430307e-18,2.085990721835316e-25,3.0229815825209433e-28,4.951972739041585e-33,3.3882450889203566e-34,2.14186830228926e-05,4.556521322594275e-09
