Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510)
4.694972300656325e-06,0.4366469144025065,3.76,0.0,0.4750298191650626,0.9346109562057214,0.020477841828339442,0.0009005031605769015,0.001145911513689668,0.000942976790440591,0.02965156824770711,0.00018284113624526127,1.443604484468234e-06,0.007401893023045446,0.03504621185824307,5.279163683727669e-07,0.00010760772262145633,3.80051342388039e-05,0.10437217167264569,2.1234298297684986e-06,0.0006010445809062974,4.9933238496881495e-08,1.1202583801116836e-05,0.010131898024333605,0.016381340888803417,0.0008740560354782077,5.892685072783846e-05,0.005418013995815154,0.00022636899299560722,8.40619209939009e-06,6.713318298775903e-05,1.4279594743244148e-08,4.685628999185719e-08,4.779699363410351e-06,9.217824795697383e-07,1.6570397987040377e-05,1.2089521993345728e-07,9.66326118868571e-07,0.039341110440511175,2.1571383560920923e-09,9.181204975689737e-11,2.842611895699703e-10,0.00021481244243339698,4.4398342861712625e-08,1.8919361436477257e-05,0.0021268869816815235,8.247211874011489e-07,1.0057672890739202e-10,0.0017206506088106646,1.4132263480322395e-07,2.125835445129438e-16,8.800833558774571e-10,2.564752538826395e-07,2.630077589049761e-09,6.097600529922591e-09,6.264359588667771e-11,6.05795442150768e-10,4.205756755994746e-10,1.6238063507582537e-06,4.812672057939266e-07,1.6272734588833124e-05,3.4608082416651015e-09,1.9896277787639247e-11,3.7476068480615e-09,4.376487988028548e-15,0.0013868173141405205,0.007016902154901723,4.016097055857516e-06,0.0013158143860331458,1.7952175291254086e-10
4.7159972495068864e-06,0.43667824965539903,3.76,0.0,0.47447935575084205,0.9343109102137075,0.020577605048376735,0.0009004652324009833,0.0011467286925605704,0.0009434359043402901,0.029772431887374454,0.00018283127887376918,1.4428937089821633e-06,0.007480801186577621,0.03518044644173389,5.332828612998318e-07,0.00010861787118237106,3.7960140122223126e-05,0.1048923687932143,2.13162717545025e-06,0.0006025390462798053,5.000942550114876e-08,1.1265782114953009e-05,0.010174914220145707,0.016491289110414403,0.0008779465958706705,5.91752405338446e-05,0.00545147013609854,0.0002293073759582842,8.556545992438573e-06,6.783668833574321e-05,1.4474238457413588e-08,4.74956349169271e-08,4.8117186469069174e-06,9.281049182666628e-07,1.668169860890743e-05,1.2229160144799284e-07,9.775628554556684e-07,0.039354317147827333,2.1541178622783987e-09,9.16843116326355e-11,2.8407767584514253e-10,0.00021451092698041217,4.475581567911794e-08,1.8918377285139024e-05,0.0021391589174464105,8.246735773014515e-07,1.0111709402021837e-10,0.0017200982163887673,1.4149160753964036e-07,2.1472705808389835e-16,8.855508770014402e-10,2.5767464947206023e-07,2.646710145774927e-09,6.129680837228204e-09,6.305483629010022e-11,6.096793523720532e-10,4.25307864170128e-10,1.6369208108370666e-06,4.86869620415598e-07,1.6383460498850056e-05,3.518767705420835e-09,2.0159939229907182e-11,3.802683912074121e-09,4.480339586834631e-15,0.001385432670182719,0.007075455948420259,4.019325260378846e-06,0.0013237545909007937,1.8275521306746484e-10
4.737022198357448e-06,0.43670958728874365,3.76,0.0,0.4739296304419194,0.9340109881529243,0.02067732762519551,0.0009004286795529897,0.0011475426734782234,0.0009438900835130147,0.029893072513084314,0.0001828237473184436,1.4422001254895883e-06,0.007560049100905369,0.035314502419964956,5.386702434812571e-07,0.0001096309882007435,3.791541650013878e-05,0.10541262765437868,2.139833243379759e-06,0.0006040235539162884,5.008478255048963e-08,1.1328792882588443e-05,0.010217691995422301,0.016601280101247007,0.0008818281415242117,5.942236220224122e-05,0.005484852335239113,0.00023226496719529034,8.708736098382655e-06,6.854152116196636e-05,1.4670287891989306e-08,4.813962374491186e-08,4.843686169812369e-06,9.344221014195828e-07,1.6792643222462213e-05,1.2369670999008167e-07,9.888700657216644e-07,0.03936691356667502,2.151109231869394e-09,9.155706295575528e-11,2.838957848879629e-10,0.00021421096650425418,4.511395991490775e-08,1.891709693213988e-05,0.002151371188950222,8.246131591667105e-07,1.0165739292589924e-10,0.0017195460520125158,1.416590236283613e-07,2.1687306256253688e-16,8.910063689282426e-10,2.5886776200542823e-07,2.663272859726051e-09,6.1616331115317685e-09,6.34651948458943e-11,6.135595155915462e-10,4.3006552753530787e-10,1.650060088667786e-06,4.925054699543951e-07,1.6494169598697606e-05,3.577314478180004e-09,2.0425363606030318e-11,3.858237450916351e-09,4.58609078002076e-15,0.0013840541016081872,0.0071341552236865715,4.022429909751234e-06,0.0013316894354847531,1.8602847928811053e-10
4.758047147208009e-06,0.4367409272294482,3.76,0.0,0.47338064182805895,0.9337111909091246,0.020777009520455834,0.0009003935013788663,0.0011483534989637921,0.000944339421298219,0.030013490156540378,0.00018281853510535825,1.4415239519489681e-06,0.007639634960903159,0.035448380525649144,5.440783974837193e-07,0.00011064704618277704,3.787096003358288e-05,0.10593294486843656,2.148047845970196e-06,0.000605498144500115,5.015931909892951e-08,1.1391615484007639e-05,0.010260231531005574,0.016711312257645647,0.000885700662775747,5.9668216601449794e-05,0.0055181596239489185,0.0002352417136624269,8.86277305983779e-06,6.924763885163435e-05,1.4867740875095348e-08,4.8788249920844745e-08,4.875600891564249e-06,9.407338421907256e-07,1.6903227957112853e-05,1.2511053950601805e-07,1.000247692927759e-06,0.039378907932967236,2.1481123381906223e-09,9.143029925828155e-11,2.837151806598058e-10,0.00021391254220008,4.547276681721716e-08,1.891552471963009e-05,0.002163523445009692,8.245401201698521e-07,1.0219765273783766e-10,0.0017189941183642149,1.4182490722476424e-07,2.1902142002521293e-16,8.964496737080445e-10,2.6005455765307285e-07,2.6797651943742754e-09,6.193457157349138e-09,6.38746596073982e-11,6.17435836712653e-10,4.3484857474680665e-10,1.6632238611636388e-06,4.981746860190286e-07,1.660485923715401e-05,3.636449411437984e-09,2.0692546010060653e-11,3.914268243568651e-09,4.693765454983889e-15,0.0013826815363764385,0.007192998743007954,4.0254125150322095e-06,0.00133961873396721,1.89341785103114e-10
4.779072096058571e-06,0.4367722693942339,3.76,0.0,0.47283238849786435,0.9334115193617839,0.02087665069657263,0.0009003596972591475,0.001149161211342828,0.0009447840104133359,0.03013368485276442,0.00018281563548451702,1.4408653994816606e-06,0.007719556962104811,0.035582081487099786,5.495072057932851e-07,0.00011166601765829552,3.78267674016477e-05,0.10645331706191713,2.1562707965440738e-06,0.0006069628586083382,5.023304452009288e-08,1.1454249312888684e-05,0.010302533018959852,0.016821383989296425,0.0008895641502946223,5.99128046668664e-05,0.005551391042569215,0.00023823756190006305,9.01866749494004e-06,6.995499897537318e-05,1.5066595166069477e-08,4.9441506728174453e-08,4.907461785975128e-06,9.470399561749424e-07,1.701344901084054e-05,1.2653308396283452e-07,1.0116956804620507e-06,0.03939030842810523,2.1451270547067916e-09,9.130402058342626e-11,2.835353595581318e-10,0.00021361563535992275,4.583222770430329e-08,1.8913664961401907e-05,0.0021756153409954143,8.244546431893549e-07,1.0273782630977716e-10,0.0017184424162787412,1.4198928231734966e-07,2.2117199453628585e-16,9.018806349315809e-10,2.6123500299548966e-07,2.69618661935915e-09,6.2251527856135724e-09,6.428321886513517e-11,6.213082214927572e-10,4.3965691496065155e-10,1.6764118058553041e-06,5.038771999026795e-07,1.6715526790068485e-05,3.696173334281385e-09,2.096148151789809e-11,3.970777077473577e-09,4.803387579987546e-15,0.0013813149029292516,0.007251985269980322,4.028274569139767e-06,0.0013475423011683016,1.9269536352648356e-10
4.800097044909132e-06,0.43680361370865145,3.76,0.0,0.47228486903726863,0.9331119743734537,0.020976251117633748,0.0009003272664881554,0.001149965852495297,0.000945223942130883,0.03025365664420484,0.00018281504104161652,1.4402246637140246e-06,0.007799813301569782,0.035715606022860315,5.549565513263509e-07,0.00011268787520824327,3.778283535145131e-05,0.10697374089360484,2.1645019089970615e-06,0.0006084177363288169,5.03059681413579e-08,1.1516693793950285e-05,0.01034459667596803,0.01693149373534086,0.0008934185954548264,6.015612748164356e-05,0.005584545653249362,0.00024125245753896934,9.176429972794853e-06,7.066355952199231e-05,1.5266848559200943e-08,5.009938732596136e-08,4.939267849177546e-06,9.533402612967523e-07,1.7123302708394563e-05,1.2796433692504002e-07,1.0232139684862167e-06,0.03940112311106136,2.1421532585681914e-09,9.117821773025233e-11,2.8335721266097734e-10,0.00021332022764270338,4.619233373227498e-08,1.8911521900208233e-05,0.00218764654747344,8.243569156724457e-07,1.0327789033822751e-10,0.0017178909456951096,1.4215217250385485e-07,2.2332464866666513e-16,9.072990989952149e-10,2.6240906551170364e-07,2.7125366392985593e-09,6.256719826768874e-09,6.469086120571357e-11,6.25176578004881e-10,4.444904558194749e-10,1.6896236015749942e-06,5.096129415045389e-07,1.6826169667985368e-05,3.756487028300984e-09,2.1232165068197e-11,4.0277647098321335e-09,4.9149813030201885e-15,0.0013799541309334918,0.007311113570906187,4.031017571531265e-06,0.001355459953194059,1.9608944650056087e-10
4.821121993759694e-06,0.4368349600897566,3.76,0.0,0.4717380820300673,0.9328125567877429,0.021075810749131382,0.0009002962083120709,0.0011507674639342576,0.0009456593065154915,0.030373405579515515,0.00018281674383381654,1.439601927614772e-06,0.007880402177920636,0.035848954843314684,5.60426317141951e-07,0.00011371259145784188,3.773916068192007e-05,0.10749421304962059,2.1727409979237554e-06,0.0006098628173924824,5.037809918856164e-08,1.1578948377563452e-05,0.010386422739083013,0.017041639959632007,0.0008972639902209034,6.039818625116491e-05,0.005617622536434831,0.00024428634545425626,9.33607101940166e-06,7.137327884211149e-05,1.5468498746253437e-08,5.076188467513988e-08,4.971018097097854e-06,9.5963457875243e-07,1.7232785484421647e-05,1.2940429168786578e-07,1.0348024950269436e-06,0.03941135993804476,2.139190828324931e-09,9.105288393823041e-11,2.831804268071812e-10,0.0002130263009861549,4.6553076204423194e-08,1.8909099723549075e-05,0.00219961674762991,8.242471197785696e-07,1.038179192474699e-10,0.0017173397104954323,1.423136010728403e-07,2.2547924754930613e-16,9.127049160136457e-10,2.635767134451678e-07,2.728814770778913e-09,6.288158125290557e-09,6.509757546674758e-11,6.290408153027381e-10,4.493491042464394e-10,1.7028589280604963e-06,5.153818396182975e-07,1.6936785314801183e-05,3.817391234744174e-09,2.15045915479149e-11,4.085231878348468e-09,5.028570924921244e-15,0.001378599151057443,0.007370382414497345,4.033643002529458e-06,0.0013633715072644832,1.9952426503496138e-10
4.840044447725199e-06,0.43686317353296317,3.76,0.0,0.4712465987994616,0.9325431905799815,0.021165379514788963,0.0009002694288965166,0.0011514863578945163,0.0009460473030614879,0.03048098912348056,0.0001828202336012298,1.4390569981751575e-06,0.007953214998006749,0.035968819127031135,5.653664690796747e-07,0.0001146372576747164,3.770007092327776e-05,0.10796267658606533,2.1801628453065515e-06,0.0006111550468767245,5.044234701812522e-08,1.1634814702478448e-05,0.010423863261982493,0.017140801496660696,0.0009007171011644724,6.0614959458568536e-05,0.005647324525976698,0.00024703303693250807,9.481362807899137e-06,7.201298279756731e-05,1.5651176204826978e-08,5.1362073642840204e-08,4.9995447986941565e-06,9.652941996522786e-07,1.733099997279132e-05,1.307076853808662e-07,1.0452921708552794e-06,0.03942008552534455,2.1365342590286747e-09,9.094048296438539e-11,2.830222881236155e-10,0.00021276301853008755,4.687828145048748e-08,1.8906684547341472e-05,0.0022103375134779595,8.241381315292031e-07,1.0430388509856694e-10,0.0017168438006962506,1.424576561509293e-07,2.274199397242609e-16,9.175592164734232e-10,2.6462208636953035e-07,2.7434032335968034e-09,6.316342398745353e-09,6.546281579863247e-11,6.325150326312977e-10,4.537432777052761e-10,1.71479057674003e-06,5.206021373397502e-07,1.703631402762875e-05,3.8727104948567205e-09,2.175126133851626e-11,4.13736294122583e-09,5.132528262274279e-15,0.0013773845647447455,0.007423843521707505,4.035906572919427e-06,0.001370486541861087,2.0265062091750841e-10
4.858966901690705e-06,0.4368913885252023,3.76,0.0,0.4707557066729388,0.932273928843602,0.021254915190364654,0.0009002437601010028,0.0011522028609881397,0.0009464317364938922,0.030588392240091335,0.00018282557100467414,1.438526907689528e-06,0.00802629440397596,0.03608854215978224,5.703229816820383e-07,0.00011556419739137456,3.766118480208539e-05,0.10843117421519195,2.187590870163978e-06,0.0006124394017232072,5.050596685793683e-08,1.1690526410701635e-05,0.010461111735321776,0.01723999026194232,0.0009041628700032187,6.083071086312156e-05,0.005676962174192603,0.0002497950259568851,9.628192353452583e-06,7.265356193973125e-05,1.5834981398457493e-08,5.196599097700273e-08,5.028024814243364e-06,9.709487015025402e-07,1.742890873757557e-05,1.3201811692180593e-07,1.0558386420374208e-06,0.03942835510703611,2.1338867115806524e-09,9.082845623619014e-11,2.8286516862666813e-10,0.00021250090839491115,4.7203988893960465e-08,1.890404963143624e-05,0.002221008399207272,8.240196412717024e-07,1.0478979436610773e-10,0.001716348083167218,1.4260056258897358e-07,2.293620031363603e-16,9.224030478608573e-10,2.656622160225574e-07,2.757932754715194e-09,6.3444221761397165e-09,6.582728783403918e-11,6.35985776230171e-10,4.5815764424659397e-10,1.7267407945602908e-06,5.258491806896723e-07,1.7135816820248996e-05,3.928509136022247e-09,2.1999334937907444e-11,4.189883554821407e-09,5.2381399585215835e-15,0.0013761745651045885,0.007477416578222348,4.038077154338807e-06,0.0013775963579414567,2.0581032633849893e-10
4.877889355656211e-06,0.4369196050060264,3.76,0.0,0.4702654046144947,0.9320047721679563,0.021344417753263636,0.0009002192013255253,0.0011529170027891535,0.0009468126702860004,0.03069561497599801,0.00018283274935519184,1.438011767307548e-06,0.008099639086004076,0.036208124444661274,5.75295770085515e-07,0.00011649339073407935,3.762250007481022e-05,0.1088997035711304,2.1950249389553043e-06,0.0006137159103779822,5.0568965271326735e-08,1.1746083147536654e-05,0.01049816836829268,0.01733920518037458,0.0009076012919488367,6.104544156059054e-05,0.005706534843759619,0.00025257227099332013,9.77656724733795e-06,7.329498658522898e-05,1.6019912553645483e-08,5.2573631231377495e-08,5.056457463927277e-06,9.7659795948127e-07,1.7526509384923844e-05,1.3333558105954638e-07,1.0664418603627593e-06,0.039436174296998756,2.1312481004479537e-09,9.071679984037845e-11,2.827090619664272e-10,0.00021223995789747385,4.753019224150154e-08,1.8901197925599884e-05,0.0022316291964007916,8.238917769900048e-07,1.0527565249746189e-10,0.0017158525591264846,1.4274233679175025e-07,2.313053422115026e-16,9.272363062431574e-10,2.666970806611981e-07,2.7724030159473596e-09,6.3723973700314044e-09,6.619098400295188e-11,6.394529825680503e-10,4.625921349111955e-10,1.7387093501021158e-06,5.311229161274522e-07,1.7235291894699495e-05,3.984787624478512e-09,2.2248808508094403e-11,4.242794239241114e-09,5.3454240098896645e-15,0.001374969103366303,0.007531100691119224,4.0401558034109556e-06,0.0013847008243612418,2.0900354792625528e-10
4.8968118096217165e-06,0.4369478229144645,3.76,0.0,0.46977569158694926,0.9317357211333074,0.02143388718176757,0.0009001957519393643,0.0011536288126332075,0.0009471901671576238,0.03080265738166531,0.0001828417616651695,1.4375116807277119e-06,0.008173247735591319,0.03632756647972812,5.802847495405324e-07,0.00011742481785786548,3.758401453004199e-05,0.10936826230532601,2.202464918584726e-06,0.0006149846011045013,5.063134875763317e-08,1.1801484573915859e-05,0.010535033382317245,0.017438445192118648,0.0009110323625731793,6.12591527198072e-05,0.005736041908696289,0.0002553647300541471,9.926495052454157e-06,7.393722729001662e-05,1.6205967855531866e-08,5.3184988844761455e-08,5.084842080204133e-06,9.822418507107787e-07,1.762379958863295e-05,1.346600723815165e-07,1.077101776331364e-06,0.03944354864525946,2.128618341079847e-09,9.06055105790324e-11,2.825539407145956e-10,0.0002119801545276357,4.785688522426878e-08,1.889813234512495e-05,0.0022421997043594846,8.237546647271521e-07,1.0576145693943376e-10,0.001715357229577111,1.4288299496876326e-07,2.3324986239564334e-16,9.320588897241659e-10,2.677266590277078e-07,2.7868137094220597e-09,6.40026790155944e-09,6.655389691137105e-11,6.429165889018587e-10,4.670466803488502e-10,1.7506960126364186e-06,5.364232894940598e-07,1.7334737473361286e-05,4.041546401190748e-09,2.2499678176541873e-11,4.29609550369445e-09,5.454398509814003e-15,0.0013737681313741067,0.007584894969139096,4.042143565735959e-06,0.001391799810696424,2.122304516930835e-10
4.915734263587222e-06,0.43697604218913205,3.76,0.0,0.46928656655204304,0.9314667763109298,0.02152332345500004,0.0009001734112866739,0.0011543383196241017,0.0009475642891054985,0.030909519511206268,0.00018285260067120156,1.4370267446428082e-06,0.008247119045637876,0.03644686875822642,5.852898353855693e-07,0.00011835845894592732,3.7545725986028205e-05,0.10983684808597394,2.2099106764244723e-06,0.0006162455020059495,5.06931237545762e-08,1.1856730365636319e-05,0.010571707010411617,0.017537709251965808,0.0009144560777921352,6.147184557884168e-05,0.005765482753900396,0.00025817236072068437,1.0077983303779494e-05,7.458025484479417e-05,1.639314546189167e-08,5.3800058149230335e-08,5.1131780074631694e-06,9.87880254100845e-07,1.772077708739177e-05,1.3599158533187243e-07,1.0878183393007584e-06,0.039450483640534835,2.1259973500136165e-09,9.049458498429156e-11,2.82399807165368e-10,0.0002117214859353109,4.818406158669663e-08,1.8894855772186058e-05,0.0022527197297478457,8.23608429313401e-07,1.0624720877384704e-10,0.0017148620955748262,1.4302255314092502e-07,2.3519546991860117e-16,9.368706982628538e-10,2.6875093033424397e-07,2.8011645385036777e-09,6.428033700031681e-09,6.69160193405487e-11,6.463765333792004e-10,4.715212108038699e-10,1.7627005521236702e-06,5.417502460505863e-07,1.7434151799203703e-05,4.098785882750069e-09,2.275194002771809e-11,4.349787848253311e-09,5.5650816459183964e-15,0.0013725716015563659,0.007638798522680665,4.04404147758082e-06,0.0013988931872262061,2.1549120304691202e-10
4.953579171518234e-06,0.43703248458840466,3.76,0.0,0.46831007630227217,0.9309292075451318,0.02170209645620375,0.0009001320534496692,0.0011557505403268482,0.0009483026527331135,0.031122703175833235,0.00018287972845714738,1.436102677942317e-06,0.008395644426283025,0.036685055995385345,5.953479882291739e-07,0.00012023230388660384,3.746973131390551e-05,0.11077409154085023,2.2248189986177627e-06,0.0006187440460613174,5.081487377597758e-08,1.1966753819103344e-05,0.010644481095721536,0.017736305405401456,0.0009212814273202973,6.189418167561513e-05,0.005824163377016198,0.00026383296515449645,1.0385671146476986e-05,7.586855482932146e-05,1.677086008090537e-08,5.504130869734501e-08,5.16970123065493e-06,9.991401215086029e-07,1.7913785238357104e-05,1.386756532563159e-07,1.1094211984897387e-06,0.039463057231743565,2.12078134387472e-09,9.027381116209148e-11,2.820944595631575e-10,0.0002112075044427955,4.883983953048445e-08,1.8887681014732034e-05,0.0022736075946306546,8.23289081175267e-07,1.072185574151076e-10,0.001713872418384221,1.432984326476291e-07,2.390895763623663e-16,9.464615988240217e-10,2.707834709035673e-07,2.8296854688114625e-09,6.483250855015503e-09,6.763786471950667e-11,6.532851936049732e-10,4.80529945847363e-10,1.786762345224402e-06,5.524836871200668e-07,1.7632879765663335e-05,4.214708508893525e-09,2.3260624443012233e-11,4.458347739453033e-09,5.79164703620157e-15,0.0013701916809442472,0.007746929906307327,4.047571860367362e-06,0.0014130625954446455,2.2211490714750405e-10
