Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390),C2H2(70),HCCO(68),C2HFO3(2756),C2HFO2(557)
2.0893855991682562e-19,0.5926024728072344,3.76,0.0,0.9006764679585623,0.9999999999984254,3.2289883475724406e-43,4.437881191527643e-31,2.8132588359413285e-27,1.2182137892970317e-22,7.378902464253113e-19,5.552023698321284e-17,1.0821504685521591e-31,2.8307733999340323e-44,7.488375786761377e-39,8.17722098368146e-53,4.099991476331229e-62,1.5548773822100475e-20,4.444016931613105e-15,4.243025382317429e-31,3.2725940570197e-34,3.088584787659275e-36,5.2919891217778567e-51,7.636347766300813e-31,4.4238786418525e-31,2.4795064441634563e-30,1.6684487189514524e-43,6.815207007735203e-37,1.3658066626799567e-33,1.4931787402490557e-48,4.05636275836606e-49,9.002014207554421e-52,5.084042115187742e-50,5.477703830176584e-40,2.6641902119960646e-47,4.992271228881901e-41,1.1827199045294735e-49,5.933464834149398e-48,5.552023698361534e-17,3.324627286448115e-33,4.0777750819191105e-32,2.9249504947848e-31,2.407802046843221e-27,3.1002126557299106e-34,3.0742739360972056e-31,8.39923378730012e-37,2.919361943917606e-31,3.89103962129669e-36,1.5744764641161978e-12,3.2422485529790215e-46,5.0138081641102625e-70,1.5869840193339873e-54,3.862735668533542e-47,6.772156156503744e-55,1.8752283673076084e-63,2.053795310754343e-56,1.103647234438088e-61,6.872947727031827e-74,2.2181749162623726e-35,2.9227924431155207e-60,4.656615883275886e-47,3.528954643282581e-52,9.617527189174312e-64,1.3294915067094732e-70,2.781207212193191e-72,4.444016931610693e-15,7.378902464253101e-19,9.640732260257415e-37,1.5548773822165005e-20,1.8382903106996405e-64,1.7938779473776599e-68,3.752220527135213e-87,5.865236498570275e-77,1.6530065170803693e-83,1.024890545644821e-81
4.179224722451808e-19,0.592602472807235,3.76,0.0,0.9006764679585577,0.9999999999968505,2.5836812783099594e-42,1.7754414570431606e-30,1.0444140944684296e-26,2.4366920264500884e-22,1.4759406600410724e-18,1.1105252524414746e-16,4.329306528272208e-31,2.265048813405466e-43,5.991838375459653e-38,6.5430191912212636e-52,6.561893036343212e-61,3.110092267637553e-20,8.888998485959317e-15,1.697486442144009e-30,1.3092507213337655e-33,1.2356350316070753e-35,4.234499546058392e-50,3.055036355619868e-30,1.7698395226441237e-30,9.919640334270544e-30,1.3350124706760395e-42,2.7265278013226306e-36,5.464116010611619e-33,1.1947698582573597e-47,3.245912009444281e-48,7.202979086238652e-51,4.06800613581731e-49,2.1914453399962247e-39,2.131891911650656e-46,1.99723362065707e-40,9.4641552803192e-49,4.747973862081024e-47,1.1105252524494702e-16,1.3300674016050907e-32,1.6313755612952753e-31,1.1701706588606888e-30,9.632776053860747e-27,1.2402869355930974e-33,1.229909759113032e-30,3.360240440784165e-36,1.1679348747683761e-30,1.556669217134411e-35,3.149294684131062e-12,2.594291452729221e-45,8.024269714782489e-69,1.2698288637593167e-53,3.0909711228279407e-46,5.418753983292366e-54,1.5237422842485714e-62,1.643348977636625e-55,1.7663139605286736e-60,2.1999598741515784e-72,8.874144089233783e-35,4.6777367001033174e-59,3.726234654795126e-46,2.8236998887570744e-51,1.5391178629880622e-62,2.1276192584514847e-69,4.451138856566588e-71,8.888998485949667e-15,1.4759406600410672e-18,3.85692067144344e-36,3.1100922676633713e-20,2.9418629932533357e-63,2.870795382426642e-67,2.1803098532762125e-85,1.8774545406315414e-75,5.290745696631642e-82,3.2803471671483497e-80
8.358902969018912e-19,0.5926024728072359,3.76,0.0,0.9006764679585487,0.9999999999937008,2.0671412885451177e-41,7.102343847980862e-30,4.0158511295420245e-26,4.873648564242627e-22,2.9520414872725793e-18,2.221171017656787e-16,1.7318635521561816e-30,1.8122111064933012e-42,4.793925847346736e-37,5.23491236598526e-51,1.050055447277825e-59,6.220522038453893e-20,1.7778961594651616e-14,6.790498386343407e-30,5.2374291127305925e-33,4.942942388041269e-35,3.3879629776434187e-49,1.2221139991475832e-29,7.079934264768004e-30,3.9681790682179754e-29,1.0681113853631999e-41,1.0907008577743674e-35,2.1858242888927093e-32,9.559066427248683e-47,2.5970583687938675e-47,5.762930414910995e-50,3.2547139190269184e-48,8.766551761233383e-39,1.7057294525271266e-45,7.989585098736232e-40,7.572282759288656e-48,3.798859946260971e-46,2.2211710176725583e-16,5.320702613095922e-32,6.52603333862038e-31,4.6810635821164284e-30,3.853424017145627e-26,4.961551515187168e-33,4.920039434178782e-30,1.3442055696399502e-35,4.672119719159489e-30,6.227183637847157e-35,6.298931119576641e-12,2.075630226689381e-44,1.2840573104731472e-67,1.015960396668684e-52,2.4730899716780392e-45,4.33541501081864e-53,1.256352592962583e-61,1.314805110074742e-54,2.826485099668462e-59,7.040858309755018e-71,3.549946562359882e-34,7.485393897598503e-58,2.9813645495152137e-45,2.259174406614661e-50,2.4628394219207127e-61,3.404537140371764e-68,7.122788161765619e-70,1.777896159461301e-14,2.952041487272559e-18,1.542893831320831e-35,6.220522038557173e-20,4.707459645768737e-62,4.5937452409173924e-66,1.3246098946096663e-83,6.0087808780411725e-74,1.6932186342829083e-80,1.0498227040733452e-78
1.671825946215312e-18,0.5926024728072378,3.76,0.0,0.9006764679585307,0.9999999999874013,1.6537915491179741e-40,2.8410531614967144e-29,1.5739767652853677e-25,9.747561893773417e-22,5.904243141735534e-18,4.442462548073893e-16,6.927736100338494e-30,1.4498377111878162e-41,3.8353227462945804e-36,4.1881287057379993e-50,1.6802107829483807e-58,1.2441381579931895e-19,3.555888781203572e-14,2.716309882010067e-29,2.0950568935993707e-32,1.9772574103077696e-34,2.7105157266810705e-48,4.888654917449223e-29,2.8320889459321333e-29,1.587336216480333e-28,8.54529673639766e-41,4.3629887621379375e-35,8.743652937550998e-32,7.647616185678368e-46,2.077778207561053e-46,4.6105632010167774e-49,2.603894745807354e-47,3.506808977497578e-38,1.3646699366164181e-44,3.195964416623743e-39,6.058209645459382e-47,3.039280311371024e-45,4.442462548104553e-16,2.1283676510877774e-31,2.6105195567686894e-30,1.872501623015475e-29,1.5414323281891147e-25,1.9847013614800193e-32,1.9680958559601205e-29,5.377041075908892e-35,1.868923933273989e-29,2.4909748094010237e-34,1.2598203972131199e-11,1.6605830102703992e-43,2.0546310287695105e-66,8.128082593249503e-52,1.978597214344019e-44,3.468496998289077e-52,1.0647214513504354e-60,1.0518957787407042e-53,4.522682391506557e-58,2.253232544837041e-69,1.4200364293395634e-33,1.197744243576926e-56,2.385242379771474e-44,1.8074253329880886e-49,3.940743759419389e-60,5.447536520985779e-67,1.1397233906964597e-68,3.555888781188129e-14,5.904243141735451e-18,6.171826462381656e-35,1.2441381580345026e-19,7.53231854227739e-61,7.350370628206951e-65,8.250927916511234e-82,1.92295811028775e-72,5.418587746234367e-79,3.3596112940998276e-77
3.3436972448421535e-18,0.5926024728072415,3.76,0.0,0.9006764679584948,0.9999999999748023,1.3230646598137467e-39,1.1364444008524906e-28,6.231177051105049e-25,1.9495389568617842e-21,1.1808646450661206e-17,8.885045608854028e-16,2.771150819467738e-29,1.1598977000982182e-40,3.068331026189808e-35,3.3505824872987332e-49,2.6884349366055235e-57,2.488310066226917e-19,7.111874024680192e-14,1.086546058679212e-28,8.380398074388986e-32,7.909190553510636e-34,2.1684707207875906e-47,1.9555017518413425e-28,1.132858627654986e-28,6.34947404653921e-28,6.83639964930713e-40,1.7452372518784369e-34,3.497532332696304e-31,6.118238169994477e-45,1.662275172670028e-45,3.688538109235121e-48,2.0831652419361052e-46,1.4027885962471634e-37,1.0917705002494477e-43,1.2784120419602957e-38,4.846721097237788e-46,2.4315011931630534e-44,8.885045608911808e-16,8.513643830579494e-31,1.044229066430274e-29,7.490158860083119e-29,6.165854757470566e-25,7.93896694334015e-32,7.872543590404501e-29,2.150860192937478e-34,7.475847818106655e-29,9.96410192406832e-34,2.519674960389393e-11,1.3284979388759434e-42,3.2875211066624685e-65,6.502642129316887e-51,1.5829278677904146e-43,2.7748639981097575e-51,9.471463032976007e-60,8.415394067227604e-53,7.236536820708379e-57,7.210596768172955e-68,5.680261464246897e-33,1.916455767950261e-55,1.908254202827547e-43,1.445974598177884e-48,6.305350564078453e-59,8.71628017406568e-66,1.8236192551984122e-67,7.111874024618423e-14,1.1808646450660869e-17,2.4687808154023193e-34,2.488310066392173e-19,1.205201616419002e-59,1.1760895979019872e-63,5.208081335978863e-80,6.1537031307804276e-71,1.7339942294907564e-77,1.0751042309696252e-75
6.6874398420958366e-18,0.592602472807249,3.76,0.0,0.9006764679584227,0.9999999999496043,1.0584643160152878e-38,4.545823967379773e-28,2.479524554650636e-24,3.8991048981438144e-21,2.3617453068511604e-17,1.7770211730197994e-15,1.1084716037426576e-28,9.279291727096191e-40,2.454693952750402e-34,2.6804977919945942e-48,4.301574130629988e-56,4.976653882446883e-19,1.4223844511632642e-13,4.346228446757634e-28,3.352193330010991e-31,3.163708403532566e-33,1.7347998326770742e-46,7.822086577649853e-28,4.531480616529226e-28,2.5398154549147394e-27,5.4691846155224145e-39,6.9810699436569215e-34,1.3990271647508644e-30,4.894648625387204e-44,1.3298411811141429e-44,2.9508655047421043e-47,1.6665519715058748e-45,5.611503197106827e-37,8.734302208953794e-43,5.113702314301186e-38,3.877438232639485e-45,1.9452317325837087e-43,1.77702117302994e-15,3.405492186942654e-30,4.1769587461887726e-29,2.996094005885228e-28,2.466366992009711e-24,3.175619064095107e-31,3.149049469068107e-28,8.603528316277467e-34,2.990369537381689e-28,3.98568128674588e-33,5.0393840574033825e-11,1.0628109607330477e-41,5.2601229121200166e-64,5.202210178381985e-50,1.2663623330413143e-42,2.2199184016166114e-50,9.102861301692265e-59,6.732440100560828e-52,1.1578654911900251e-55,2.3074313852014367e-66,2.2721278441142984e-32,3.066381212050657e-54,1.5266274840060846e-42,1.156793423908356e-47,1.008868933260501e-57,1.3946225854361632e-64,2.917840273366195e-66,1.4223844511385555e-13,2.3617453068510255e-17,9.875223740489382e-34,4.976653883107912e-19,1.9283471062991044e-58,1.8817677133879098e-62,3.309966701144564e-78,1.9692229512162918e-69,5.548855699895489e-76,3.4403795401099678e-74
1.3374925036603203e-17,0.5926024728072639,3.76,0.0,0.9006764679582787,0.9999999998992084,8.467765197736074e-38,1.8183389326275078e-27,9.892205422541706e-24,7.79823840596052e-21,4.72350663042086e-17,3.554054397202068e-15,4.433908966891935e-28,7.423477432892367e-39,1.963766814594235e-33,2.144410942778922e-47,6.882581462021528e-55,9.953341513896865e-19,2.844778548553434e-13,1.7385002210680687e-27,1.340884152048681e-30,1.2654897973760834e-32,1.3878491685291078e-45,3.1288505450699994e-27,1.812601473382344e-27,1.0159313492051113e-26,4.3753736368371076e-38,2.7924821179262473e-33,5.5961371225587014e-30,3.915742136278041e-43,1.0638813621604673e-43,2.3607064068571932e-46,1.333249487763233e-44,2.2448460822081562e-36,6.987497052006676e-42,2.0454930313590832e-37,3.1019751307424924e-44,1.5561976973136355e-42,3.554054397216689e-15,1.3622038130755258e-29,1.6707919887219598e-28,1.1984436851327772e-27,9.86551814514788e-24,1.2702540726086006e-30,1.2596261936837136e-27,3.441428850374954e-33,1.1961538913004543e-27,1.5942806017300048e-32,1.007880213407714e-10,8.502538079930929e-41,8.416267881571057e-63,4.161848416389789e-49,1.013097881981209e-41,1.775946631392193e-49,9.723308441574193e-58,5.386055956639713e-51,1.8526004658941166e-54,7.383845095728744e-65,9.088558764150614e-32,4.906251525749267e-53,1.2213116388113787e-41,9.254402572582152e-47,1.6142005641417396e-56,2.2314104007019935e-63,4.668584010100076e-65,2.844778548454601e-13,4.7235066304203174e-17,3.950109605730489e-33,9.953341516540988e-19,3.085374986008085e-57,3.010848206016227e-61,2.1109527603428747e-76,6.301574163813783e-68,1.7756458973769237e-74,1.1009289495463665e-72
2.6749895425617937e-17,0.5926024728072935,3.76,0.0,0.9006764679579906,0.9999999997984165,6.774232932695333e-37,7.273375004626197e-27,3.951703582801532e-23,1.5596511922605038e-20,9.44702927755874e-17,7.108120845220517e-15,1.7735680970789216e-27,5.938799567494335e-38,1.571018112003229e-32,1.7155338190911127e-46,1.1012181475433603e-53,1.990671677283708e-18,5.689566743332499e-13,6.954018568381692e-27,5.363550248016471e-30,5.061972057529085e-32,1.1102830556354637e-44,1.2515434007429621e-26,7.250424391493846e-27,4.0637357309731325e-26,3.5003092645762933e-37,1.1170276378068192e-32,2.2384605418143027e-29,3.1326030035311866e-42,8.511084566707764e-43,1.888570720375287e-45,1.0666027533612374e-43,8.981274262740583e-36,5.590019758248882e-41,8.182006547162346e-37,2.481589926490152e-43,1.2449630822586592e-41,7.108120845227112e-15,5.448829187533531e-29,6.683184888339331e-28,4.793786829164901e-27,3.946217292577487e-23,5.081029101124231e-30,5.038517582449873e-27,1.3765750568350098e-32,4.784627672267625e-27,6.377138449594258e-32,2.0157637818007792e-10,6.802050549959618e-40,1.3466085295313968e-61,3.329577536296315e-48,8.10481511757916e-41,1.4207637152106186e-48,1.1684244161164312e-56,4.308972615457818e-50,2.9641732893160193e-53,2.36284077129974e-63,3.6354336797447644e-31,7.850035708695953e-52,9.770531762429443e-41,7.403544449840352e-46,2.5827291080016754e-55,3.5702682374111778e-62,7.469766075505803e-64,5.689566742937164e-13,9.447029277556567e-17,1.5800478751435232e-32,1.9906716783413522e-18,4.936615669629754e-56,4.817374252967939e-60,1.7812180602955895e-74,2.0165134477826584e-66,5.682087534147638e-73,3.5229855200757223e-71
5.34998362036474e-17,0.5926024728073531,3.76,0.0,0.9006764679574144,0.9999999995968326,5.419395466522469e-36,2.9093543228568714e-26,1.579645712733143e-22,3.119308495994254e-20,1.8894074571828424e-16,1.4216253739873048e-14,7.094281408392809e-27,4.751046703496142e-37,1.2568163527043787e-31,1.3724290511077837e-45,1.7619534001030485e-52,3.9813467274878916e-18,1.1379143132885531e-12,2.7816109636505205e-26,2.1454228269362307e-29,2.0247913934754416e-31,8.882279325862319e-44,5.0061799676557987e-26,2.900173491700238e-26,1.625496358943097e-25,2.800251517397444e-36,4.4683718328046027e-32,8.953853553388367e-29,2.5060861207793253e-41,6.808881121511867e-42,1.5108588040924634e-44,8.532834662180424e-43,3.5940079535813856e-35,4.472024657468162e-40,3.27281767153682e-36,1.985275876368234e-42,9.959724353982615e-41,1.4216253739795657e-14,2.1795345089457104e-28,2.673277304366427e-27,1.91751708783487e-26,1.578488923196251e-22,2.0324141359665035e-29,2.0154095909846552e-26,5.506307355953435e-32,1.9138534537974587e-26,2.550858483236041e-31,4.0315307308201807e-10,5.4416483597005465e-39,2.154578088221398e-60,2.663808260205528e-47,6.4838649178428636e-40,1.13661616987917e-47,1.5596339504678733e-55,3.447367311839668e-49,4.742687297516534e-52,7.5611069782350145e-62,1.454176063937035e-30,1.2560083742160654e-50,7.816440943332728e-40,5.922845027277051e-45,4.1323731006449496e-54,5.712439049035915e-61,1.1951651051649227e-62,1.1379143131304185e-12,1.8894074571819727e-16,6.3201996537692e-32,3.981346731718411e-18,7.898597622524193e-55,7.707816401677909e-59,1.143545207567641e-72,6.452858578445846e-65,1.8182721681520965e-71,1.1273579890393273e-69
1.0699971775970634e-16,0.5926024728074724,3.76,0.0,0.9006764679562621,0.9999999991936652,4.33552131824745e-35,1.1637429662876728e-25,6.316511403460064e-22,6.23863350508439e-20,3.77881651603435e-16,2.843251952364065e-14,2.837714366911788e-26,3.800840184226315e-36,1.0054538257529205e-30,1.0979439910357698e-44,2.8191298054052394e-51,7.962696821561148e-18,2.2758295911971207e-12,1.1126450922977921e-25,8.581696761305312e-29,8.099170689680187e-31,7.105829409012181e-43,2.0024732593973734e-25,1.160070172105605e-25,6.501989566650432e-25,2.2402027981128438e-35,1.7875543496765306e-31,3.581543699012319e-28,2.0048703840379236e-40,5.447110285033471e-41,1.2086879181239025e-43,6.826272756131646e-42,1.4387990404847905e-34,3.5776232730371606e-39,1.3091366138073052e-35,1.5882222854227877e-41,7.967787358750587e-40,2.8432519523123535e-14,8.718144078713936e-28,1.0693115614223817e-26,7.670072571195591e-26,6.313959699192606e-22,8.12966100191036e-29,8.061643451621694e-26,2.2025244442932754e-31,7.6554182927697e-26,1.0203439298623657e-30,8.063063877792211e-10,4.353321672157773e-38,3.4473281937016305e-59,2.131275836465473e-46,5.187097062292249e-39,9.092992288585814e-47,2.2475383794849675e-54,2.758190464323804e-48,7.588307702060879e-51,2.4195568522297501e-60,5.816713897589145e-30,2.0096155255472604e-49,6.253159084162751e-39,4.738280625874713e-44,6.611802066605247e-53,9.139912268625987e-60,1.9122661957915852e-61,2.2758295905645808e-12,3.77881651603087e-16,2.5280815621344023e-31,7.962696838482737e-18,1.263776622887357e-53,1.233253281416136e-57,7.316689292606136e-71,2.0649172329644079e-63,5.8184830453983e-70,3.60755336009549e-68
2.139994808718242e-16,0.5926024728077105,3.76,0.0,0.9006764679539575,0.9999999983873304,3.4684211076187816e-34,4.654977322986814e-25,2.5261902683772652e-21,1.247732512978122e-19,7.55763463372766e-16,5.686505106902601e-14,1.1350861071063379e-25,3.040673278556126e-35,8.043633553951507e-30,8.783554157924684e-44,4.510613977672292e-50,1.5925396984369824e-17,4.5516601470060974e-12,4.4505817794877e-25,3.432679793712964e-28,3.239669278906401e-30,5.6846659001489644e-42,8.00989557744075e-25,4.64028246651029e-25,2.6007966510504583e-24,1.7921627792068188e-34,7.1518555137232555e-31,1.4326179354800292e-27,1.6038969025667282e-39,4.357690384054321e-40,9.669506584109134e-43,5.461020171088083e-41,5.764757554816291e-34,2.862100047994068e-38,5.236617822878293e-35,1.270578478479821e-40,6.374233032734389e-39,5.686505106654246e-14,3.4872591401227945e-27,4.2772472839959056e-26,3.0680294784623e-25,2.5255846762186686e-21,3.2518648659797026e-28,3.2246583755222285e-25,8.810101390505222e-31,3.0621679788612365e-25,4.081376119689331e-30,1.6126127167470297e-09,3.4826582378881425e-37,5.5157267512150105e-58,1.705385537861277e-45,4.1496796986439586e-38,7.274486424611803e-46,3.3977626844308994e-53,2.20702450073192e-47,1.2141298738806186e-49,7.742585974355714e-59,2.3266910536115663e-29,3.2153865363637856e-48,5.002529984946026e-38,3.7906276496622095e-43,1.0578887017571154e-51,1.4623873525380079e-58,3.0596275386760307e-60,4.5516601444759345e-12,7.557634633713721e-16,1.0112330209686393e-30,1.5925397052052232e-17,2.0220433966651315e-52,1.9732113742342195e-56,4.681907028492486e-69,6.607739129724131e-62,1.8619200036322213e-68,1.1544206259663371e-66
3.2099924398394205e-16,0.592602472807949,3.76,0.0,0.9006764679516529,0.999999997580996,9.917522093511533e-34,9.891833578539855e-25,5.367895383069904e-21,1.8716058361020601e-19,1.1336452751411279e-15,8.529758259226154e-14,2.412058202423673e-25,8.694425989413078e-35,2.2999766825144651e-29,2.511547587582597e-43,1.719626911549975e-49,2.388809712184327e-17,6.827490702806914e-12,9.45748715837304e-25,7.294445240674966e-28,6.884297821668399e-30,1.6496276152434481e-41,1.702102968309229e-24,9.86060160757848e-25,5.52669339633408e-24,5.124465731075301e-34,1.5200454844845958e-30,3.0443133983792866e-27,4.586143143600717e-39,1.2936862701408951e-39,2.7648747454423146e-42,1.5615105942616298e-40,1.2266242719751544e-33,8.49681120675332e-38,1.1127931538508893e-34,3.77199798230125e-40,1.8923224610070684e-38,8.529758258672458e-14,7.410426952688771e-27,9.089150855609593e-26,6.5195624792726745e-25,5.366867929088583e-21,6.910212650782109e-28,6.852399643796734e-25,1.8721468576645433e-30,6.507107105229643e-25,8.672923746864286e-30,2.418918745288352e-09,9.958226204032758e-37,2.0867076623568464e-57,4.8770102279342736e-45,1.2319363331325424e-37,2.0800652795632738e-45,1.2470687485518812e-52,6.311582114979093e-47,4.592519710679121e-49,3.611873327999025e-58,4.944225934664953e-29,1.216434878798556e-47,1.4847831746297086e-37,1.0838830291144968e-42,3.894141519941882e-51,5.3825586642423926e-58,1.15750742161703e-59,6.82749069743032e-12,1.133645275138163e-15,2.1488704991164776e-30,2.3888097265662572e-17,7.44246311693083e-52,7.269613155748311e-56,2.3233714489934843e-68,3.0912478549300025e-61,8.507156344047775e-68,5.274575369020502e-66
4.279990070960599e-16,0.5926024728081872,3.76,0.0,0.9006764679493483,0.9999999967746619,2.091893618017442e-33,1.687431434310551e-24,9.156766481199431e-21,2.4954833198828535e-19,1.511527086908521e-15,1.1373011409334726e-13,4.1146877223447034e-25,1.833906344617688e-34,4.8513171812347526e-29,5.297581207566421e-43,4.6265890824307706e-49,3.1850797233984085e-17,9.103321258599574e-12,1.6133361225324826e-24,1.2443466015687496e-27,1.1743802679380204e-29,3.525237831664349e-41,2.903587557118037e-24,1.6821027793440128e-24,9.427889190570168e-24,1.0808982541273952e-33,2.5934783678862543e-30,5.1932407590753656e-27,9.673504629084552e-39,2.8188686021077432e-39,5.83192179330855e-42,3.293678239337254e-40,2.0951619161725696e-33,1.8514015692871253e-37,1.8983138751496883e-34,8.218926701325588e-40,4.1232199430531977e-38,1.1373011408366987e-13,1.2641318107586114e-26,1.55050220647016e-25,1.1121605914347824e-24,9.155245723999376e-21,1.1788009081012221e-27,1.1689388129667487e-24,3.19366267138261e-30,1.1100359003376548e-24,1.479498622198601e-29,3.225224473403302e-09,2.1004783016395833e-36,5.431678853569335e-57,1.0288388323646532e-44,2.684324636173089e-37,4.3874939382410426e-45,3.170050054985424e-52,1.3314716069348486e-46,1.1952432011237932e-48,1.0998148253938627e-57,8.434279152996596e-29,3.166364494672097e-47,3.234639799972312e-37,2.2862241129904047e-42,9.878209021112667e-51,1.365134004036979e-57,3.012956770455391e-59,9.103321249427737e-12,1.5115270869034597e-15,3.66572065864589e-30,3.1850797479313756e-17,1.8875698748107845e-51,1.846803165373899e-55,9.828359300845164e-68,9.972590381076782e-61,2.538899363858518e-67,1.5741590135196536e-65
6.419985333202957e-16,0.5926024728086637,3.76,0.0,0.900676467944739,0.9999999951619942,5.713614515236535e-33,3.493615781528888e-24,1.8957449239580965e-20,3.7432480522594063e-19,2.2672907104410384e-15,1.7059517704353445e-13,8.518938676227917e-25,5.008967270532414e-34,1.325045247473226e-28,1.4469336595271548e-42,1.8711283340384455e-48,4.7776197398819675e-17,1.3654982370165747e-11,3.340207667491127e-24,2.576261700498127e-27,2.4314052669490113e-29,9.87348774768348e-41,6.011509498085437e-24,3.482580547444294e-24,1.9519247927459496e-23,2.9522683440563538e-33,5.37122924926275e-30,1.0751945854899311e-26,2.642134272472949e-38,8.182275950005735e-39,1.5928787502999702e-41,8.996057177646063e-40,4.348060685883952e-33,5.37400125987456e-37,3.930292996334889e-34,2.3856704406743752e-39,1.1968169630423408e-37,1.7059517702302512e-13,2.6172247848202305e-26,3.2101177667560974e-25,2.3025869261954898e-24,1.8954774203312256e-20,2.4405572091685292e-27,2.4201394220942848e-24,6.612074086381189e-30,2.298188193272273e-24,3.0631133985008225e-29,4.837835224551244e-09,5.737057434345727e-36,1.9933432890930818e-56,2.810751519394001e-44,7.791766946849313e-37,1.1983773699437808e-44,1.1205902204382407e-51,3.637533470116665e-46,4.3851458522444637e-48,5.0108050853361335e-57,1.7462142385216682e-28,1.162016869960999e-46,9.385919554871614e-37,6.244392136750218e-42,3.456197466022081e-50,4.77394485947215e-57,1.1056938743818194e-58,1.3654982351176624e-11,2.267290710430546e-15,7.589410196743624e-30,4.7776197906712e-17,6.600923585654938e-51,6.487681780578381e-55,8.852358819831158e-67,5.48938080632951e-60,1.1152884357686635e-66,6.914970897749284e-65
8.559980595445314e-16,0.5926024728091402,3.76,0.0,0.9006764679401297,0.9999999935493276,1.1954800458221086e-32,5.941730687616455e-24,3.2241199103114474e-20,4.991028084876729e-19,3.0230543339700037e-15,2.274602399122689e-13,1.448848379173884e-24,1.0480435342470602e-33,2.772437956246498e-28,3.027469032584453e-42,5.068138792332407e-48,6.37015974705198e-17,1.820664348170192e-11,5.680818520527076e-24,4.381546493304869e-27,4.135183601352837e-29,2.1050943949926885e-40,1.0224003386004619e-23,5.922957902173097e-24,3.319712909586853e-23,6.177132759446252e-33,9.138040799595267e-30,1.8286244251513518e-26,5.528228855075936e-38,1.7893669231219097e-38,3.3328351698945065e-41,1.8822761192096393e-39,7.412365146759192e-33,1.175226466281421e-36,6.684526400049572e-34,5.217146275801009e-39,2.6172636165290035e-37,2.2746023987693036e-13,4.4512144900348687e-26,5.459569257795224e-25,3.916096694323956e-24,3.2237107061441774e-20,4.150747958981137e-27,4.116023344577917e-24,1.1245407972638163e-29,3.908615877160919e-24,5.209552581245566e-29,6.450444870925188e-09,1.2003842507168377e-35,5.168876382253941e-56,5.88235107370809e-44,1.7039716239742428e-36,2.5074389694068733e-44,2.829183511976602e-51,7.612643085029042e-46,1.1368666681204337e-47,1.5050777255238982e-56,2.969859264980748e-28,3.0131900769567247e-46,2.052106216250667e-36,1.3065366394940126e-41,8.638794977811955e-50,1.1928798219214397e-56,2.867111157410989e-58,1.8206643449406395e-11,3.0230543339521376e-15,1.2907600701683946e-29,6.370159833426043e-17,1.649391117024901e-50,1.625644164555044e-54,3.491750906567343e-66,1.7616886660042852e-59,3.25737644605679e-66,2.0196268844848947e-64
1.2839971119930027e-15,0.5926024728100936,3.76,0.0,0.900676467930911,0.9999999903239983,3.774964150350332e-32,1.294584687805023e-23,7.024587359172456e-20,7.4866383908616e-19,4.534581581016317e-15,3.411903653822759e-13,3.156745290126626e-24,3.3093984495966674e-33,8.75450442773821e-28,9.559811591493271e-42,2.5414834893243926e-47,9.555239730820359e-17,2.7309965704675752e-11,1.2377345571627476e-23,9.546496685553568e-27,9.009721990558498e-29,6.800383839045854e-40,2.2276019319939227e-23,1.2904920002474562e-23,7.232977737697894e-23,1.95054782869623e-32,1.992534632182011e-29,3.984199891169603e-26,1.7456442778351809e-37,5.952265068562851e-38,1.0524065363580586e-40,5.943647671981184e-39,1.6240135094012507e-32,3.909333836886731e-36,1.4564877473056087e-33,1.735452890343509e-38,8.706108847294466e-37,3.411903653041534e-13,9.698291756561391e-26,1.1895286388277708e-24,8.532372911377224e-24,7.023808478376702e-20,9.043629895167126e-27,8.96797567099839e-24,2.450145943192432e-29,8.516075177230247e-24,1.135054712692371e-28,9.67566053598608e-09,3.790442526423905e-35,2.554588917739983e-55,1.858683568947452e-43,5.668217080409337e-36,7.91802052033488e-44,1.3363890389872375e-50,2.4054146125813358e-45,5.616770962971098e-47,1.1233682234561384e-55,6.470750061107075e-28,1.489173305934453e-45,6.824453231933755e-36,4.125647270106729e-41,4.0018583979897466e-49,5.524096330048945e-56,1.4169748787307745e-57,2.7309965634310376e-11,4.534581580977279e-15,2.8123038279328154e-29,9.555239918985064e-17,7.638132366510924e-50,7.550747339625056e-54,4.181794528883984e-65,1.3462829526298748e-58,2.2664458530149026e-65,1.4052341148295929e-63
