Time (s),Volume (m^3),N2,Ne,CH2F2(1),O2(2),H2O(3),OH(4),H(5),O(6),H2(7),HO2(10),H2O2(11),CO(12),CO2(13),HCO(14),CH2O(19),F(37),HF(38),CHF(40),CHF3(41),CF2(42),CF3(44),CHFO(46),CF2O(48),CF(49),CFO(50),CHFCF2(54),CH2CF2(56),C2HF(57),CF2CF2(60),CHF2-CH2(63),CH3-CF2(64),CHF2-CHF(66),CH2F-CF2(67),CHF2-CF2(68),CHFCF[Z](71),CF2CH(72),CHF2(81),FC1OO1(129),[O]C([O])F(131),CHO2(135),CFO2(136),CF2O2(144),[O]OC(F)F(163),FC(F)C(F)F(164),[O]C(F)F(170),[O]O[C](F)F(171),O2(177),O[C](F)F(232),C2F4O2(248),FC1OC1(F)F(275),F[C]C(F)F(316),C2HF4O2(419),CF3O2(433),C2HF3O(474),C2H2F3O2(649),C2HF2O3(898),FC1(F)OO1(924),C2HF2O(1009),C2H2F3(1097),FC1(F)CO1(1188),C2H3F2O2(1290),[C]#CF(2151),C2HF(2152),CHF(86),CF2(87),F[C]C(F)F(180),CH2F(89),C2HF(510),C2HFO(390)
2.875345112176677e-20,0.2367522784320194,3.76,0.0,0.714069421974054,0.9999999999996175,4.879184461027429e-45,2.638384258977757e-32,1.7020869719636377e-28,1.7674864300902914e-23,1.0351392978353456e-19,1.0096781783693e-17,4.2223991675658785e-33,3.908750065533658e-46,6.202982940899343e-41,7.075456359361753e-55,1.0063759637452099e-64,1.819323872476134e-21,6.730705222392653e-16,1.763509234231114e-32,1.1079359961691133e-35,9.990497409657582e-38,4.92257295713602e-53,3.980210186839959e-32,2.6323075652177417e-32,9.770635255495465e-32,6.09233704701094e-45,1.5474064662738923e-38,3.932962275560508e-35,4.279241805076447e-51,3.356906677429277e-51,4.5066801675138575e-54,2.59377962971058e-52,1.1362899062197941e-41,5.83104323914533e-49,1.4090345588145315e-42,7.01024641361412e-52,3.598635056681679e-50,1.00967817837463e-17,3.807129209964629e-34,4.7277235346536095e-33,1.6072037549159004e-32,1.1674572509144892e-28,2.5482953791752604e-35,4.449017224950002e-32,4.1951670634759963e-38,1.5412954515928146e-32,3.0937744818808442e-37,3.824357777558756e-13,9.992496059165256e-48,3.1584958234272983e-72,8.672972307481464e-57,3.146409629451101e-49,1.509489093882873e-56,9.632716551210413e-66,9.03505825393826e-59,1.9689916489048403e-63,9.185143181272965e-77,1.7434178071401554e-36,6.328600115220923e-63,1.0576682131633982e-48,2.2746375690253897e-54,4.000525818843492e-66,7.221985322507397e-74,2.23750092559269e-75,6.730705222391484e-16,1.0351392978353449e-19,2.2170291679616038e-38,1.8193238724713606e-21,8.619001781141489e-68,1.1970872095575143e-71
5.753188352165844e-20,0.23675227843201943,3.76,0.0,0.7140694219740533,0.9999999999992347,3.9063143233896877e-44,1.0560412868169242e-31,5.742749644689794e-28,3.536508480657729e-23,2.071177934765247e-19,2.020233574964312e-17,1.690060056006439e-32,3.1293767398099076e-45,4.9661580318854666e-40,5.664667267440764e-54,1.61207522423357e-63,3.640228391245456e-21,1.3467258146976776e-15,7.058632774621728e-32,4.434631349210993e-35,3.998802562606569e-37,3.941581812846931e-52,1.593121347445815e-31,1.0536090252701434e-31,3.910800403230518e-31,4.877574039120352e-44,6.19365964092133e-38,1.574209869774006e-34,3.425995406277075e-50,2.6882478910473693e-50,3.60808438844932e-53,2.0766008328186732e-51,4.5481365669218785e-41,4.669563735512051e-48,5.639810380118061e-42,5.613882476010125e-51,2.8818264819710675e-49,2.0202335749749446e-17,1.5238438506826559e-33,1.892321494076277e-32,6.433003512878516e-32,4.6728714850556245e-28,1.0199822565009332e-34,1.7807663373225246e-31,1.6791601176130348e-37,6.169198537897528e-32,1.2383160534725104e-36,7.652038193308522e-13,8.000072712243474e-47,5.059082428328582e-71,6.943652555085973e-56,2.5196795540544472e-48,1.2085091280231032e-55,7.881319288362748e-65,7.233541524631554e-58,3.153807311325611e-62,2.9425446094077667e-75,6.978214716620786e-36,1.0136758093150766e-61,8.469920660807424e-48,1.8210931326991573e-53,6.40605986424914e-65,1.1564586075230702e-72,3.583889805514433e-74,1.3467258146972094e-15,2.0711779347652445e-19,8.873894417222043e-38,3.64022839122635e-21,1.380163258567366e-66,1.9169326524499894e-70
1.1508874832144181e-19,0.23675227843201951,3.76,0.0,0.714069421974052,0.9999999999984691,3.1262386698355796e-43,4.225540708298939e-31,2.0838410552995524e-27,7.074552615010599e-23,4.1432552086250454e-19,4.041344368152835e-17,6.762441629190273e-32,2.5044524733346705e-44,3.9744357422900294e-39,4.533455421303607e-53,2.580820288666463e-62,7.282037428812747e-21,2.6940363996144984e-15,2.824372539342345e-31,1.774430177166361e-34,1.600041893179871e-36,3.15467548359581e-51,6.374560526429861e-31,4.215808490657949e-31,1.5648295666332003e-30,3.90354162525148e-43,2.4782715127414636e-37,6.298889982410302e-34,2.741837554967314e-49,2.1516878647011602e-49,2.887564081201873e-52,1.6619117876308852e-50,1.8198596011444066e-40,3.737543570583223e-47,2.2566588472523111e-41,4.493381230299081e-50,2.3066291307278232e-48,4.0413443681739807e-17,6.097360302789913e-33,7.5717508384253e-32,2.5740393421419465e-31,1.8697572637162228e-27,4.081257613528717e-34,7.125384904795417e-31,6.718827678859303e-37,2.468482990205882e-31,4.954877193815609e-36,1.5307399021627594e-12,6.402489554443581e-46,8.098925676380135e-70,5.557034235569726e-55,2.0167648822929315e-47,9.671746233057845e-55,6.578415926209395e-64,5.789033592209189e-57,5.0488297967787865e-61,9.421424041143172e-74,2.7921948493138767e-35,1.6227616293200037e-60,6.779368187070682e-47,1.4574279742721927e-52,1.0253872711451848e-63,1.8510869129371834e-71,5.737336122259671e-73,2.6940363996126257e-15,4.1432552086250353e-19,3.55071364565809e-37,7.282037428736294e-21,2.2091600408311106e-65,3.0683673945952527e-69
2.302024779210085e-19,0.2367522784320196,3.76,0.0,0.7140694219740492,0.999999999996938,2.501465924755067e-42,1.690491436850637e-30,7.908707462085137e-27,1.4150641016588328e-22,8.287409756344627e-19,8.08356595452388e-17,2.705416995427949e-31,2.003942492579326e-43,3.180152449538625e-38,3.627453126348317e-52,4.130512803970892e-61,1.4565655504061897e-20,5.388657569448126e-15,1.1299329278295594e-30,7.098876148199343e-34,6.401209457291576e-36,2.524304531105856e-50,2.5502392970210565e-30,1.686597913440667e-30,6.260337222341563e-30,3.1234263840643716e-42,9.914706964382916e-37,2.5199661520497885e-33,2.1938866249644214e-48,1.7217862189561793e-48,2.310489986806963e-51,1.3297819325950343e-49,7.280723859557089e-40,2.990792074260757e-46,9.028105444171859e-41,3.5956153064024455e-49,1.845770596745187e-47,8.083565954565676e-17,2.4393411585955478e-32,3.0291933775584753e-31,1.0297833478160862e-30,7.480246567647759e-27,1.6327688002357092e-33,2.8506179390671883e-30,2.687968576181718e-36,9.875539338213108e-31,1.9822735186092506e-35,3.0618120665543897e-12,5.122964404343582e-45,1.2961797111314639e-68,4.446474694798055e-54,1.6138205012269823e-46,7.738866947620699e-54,5.697358890536983e-63,4.632109553470515e-56,8.0803187776864e-60,3.015700957656801e-72,1.1170597630211204e-34,2.597123075134234e-59,5.4248675485116756e-46,1.1661638148565399e-51,1.640953871447272e-62,2.962341725454019e-70,9.182228451936572e-72,5.3886575694406344e-15,8.287409756344585e-19,1.4205166672459902e-36,1.456565550375604e-20,3.535375306322044e-64,4.9104082345119595e-68
4.604299371201419e-19,0.23675227843201982,3.76,0.0,0.7140694219740438,0.9999999999938758,2.0013627603716484e-41,6.762516110724302e-30,3.0781377176018617e-26,2.830281835123171e-22,1.6575718851783728e-18,1.616800912724197e-16,1.0822548731922423e-30,1.6033062159087065e-42,2.54436352766725e-37,2.902238044941053e-51,6.609780933466087e-60,2.9132891655018496e-20,1.0777899909115329e-14,4.5200995616851304e-30,2.8397815636394474e-33,2.5606921745880694e-35,2.0196693087669196e-49,1.0201787420079011e-29,6.746940728506731e-30,2.504338694604853e-29,2.498978365432059e-41,3.966211288074437e-36,1.0080684984804041e-32,1.7552759501719817e-47,1.3776033673352375e-47,1.848567496814659e-50,1.0639265578428124e-48,2.9126069216503727e-39,2.3929365835405772e-45,3.611536573991982e-40,2.876856418571412e-48,1.4768034170784234e-46,1.6168009127323558e-16,9.758158773218319e-32,1.2117759661137033e-30,4.11946863455571e-30,2.9923421469395544e-26,6.531606744173655e-33,1.1403399776342199e-29,1.0752749381442422e-35,3.9505372323361194e-30,7.929739395695874e-35,6.123956390248915e-12,4.0987606678863465e-44,2.07416885846998e-67,3.5575223133974587e-53,1.2912198590908716e-45,6.191682187189499e-53,5.252188422206098e-62,3.7060445006710126e-55,1.2930263175492273e-58,9.651595693535293e-71,4.468602763494914e-34,4.155960575045112e-58,4.3404433058116305e-45,9.330196369310187e-51,2.6257936174441148e-61,4.740228958370633e-69,1.4693558332035826e-70,1.0777899909085357e-14,1.6575718851783556e-18,5.68252912225425e-36,2.913289165379495e-20,5.657175954605425e-63,7.857469674266045e-67
9.208848555184087e-19,0.23675227843202032,3.76,0.0,0.7140694219740328,0.9999999999877514,1.6011662281279281e-40,2.70511653452789e-29,1.2141846420425126e-25,5.660717514647023e-22,3.315233704266167e-18,3.233689547258214e-16,4.329195649072194e-30,1.2827058647488521e-41,2.0355874544271032e-36,2.3219006573135664e-50,1.0576417965814913e-58,5.826736395876485e-20,2.1556384588449504e-14,1.808113397355803e-29,1.13595884796976e-32,1.0243185495870236e-34,1.6158257258203397e-48,4.080881020321635e-29,2.698886111292072e-29,1.0017762404212724e-28,1.999277599551582e-40,1.5865536553144046e-35,4.0324380750945406e-32,1.4042874237815163e-46,1.1021524549975961e-46,1.4789242039611763e-49,8.511816531074216e-48,1.1651544618758818e-38,1.9144704439338944e-44,1.4446738024428894e-39,2.3016308133296537e-47,1.1815175140928933e-45,3.233689547273731e-16,3.9034223485696433e-31,4.8473010986977654e-30,1.647854502867071e-29,1.1969855644718069e-25,2.612749006684377e-32,4.5615455209110677e-29,4.301274778250428e-35,1.5802791935766204e-29,3.172024821635382e-34,1.2248245017283021e-11,3.27916419802936e-43,3.3188952405462515e-66,2.8461606392641724e-52,1.0330412745024691e-44,4.953582144870779e-52,5.312192573531269e-61,2.964984348694368e-54,2.06898236832274e-57,3.088727058725064e-69,1.7875138814074475e-33,6.649987875955394e-57,3.4725743655212466e-44,7.464511477077108e-50,4.201483738692177e-60,7.584752133931623e-68,2.3511287692097717e-69,2.1556384588329616e-14,3.3152337042660987e-18,2.273104144746939e-35,5.826736395387046e-20,9.051941927573083e-62,1.25726049517766e-65
1.8417946923149426e-18,0.2367522784320212,3.76,0.0,0.7140694219740109,0.9999999999755025,1.2809634033168824e-39,1.082068643174456e-28,4.822596286535114e-25,1.1321589724075436e-21,6.630557342441653e-18,6.467466816287844e-16,1.7317134915079585e-29,1.0261890493088694e-40,1.6285086173596077e-35,1.857564612258667e-49,1.6922883713598322e-57,1.1653630857359026e-19,4.311335394711698e-14,7.232600737316752e-29,4.5439278385230115e-32,4.097357558803646e-34,1.292696693255011e-47,1.6323856191609018e-28,1.0795764097100892e-28,4.007186488249745e-28,1.5994600417210404e-39,6.346380402299973e-35,1.6130080468644715e-31,1.1234566052002047e-45,8.817498693065905e-46,1.1831674462221105e-48,6.809614856002282e-47,4.661226963321672e-38,1.531624827550557e-43,5.7788158894642223e-39,1.8413629241525918e-46,9.45243924347874e-45,6.467466816315671e-16,1.5614007125377445e-30,1.9389598846616783e-29,6.591552095938291e-29,4.788039670899157e-25,1.0451208621220215e-31,1.8246553309007811e-28,1.7205449203370152e-34,6.321245369420437e-29,1.2688357373928617e-33,2.449682218993147e-11,2.6233936218011487e-42,5.310412427084505e-65,2.276994841563468e-51,8.264591752840101e-44,3.962961765932527e-51,6.026284902916033e-60,2.372056575693778e-53,3.310484000743537e-56,9.8842728976628e-68,7.150201329339886e-33,1.0640341378778633e-55,2.7781473845061345e-43,5.971750974130922e-49,6.722545144449871e-59,1.2135912123169466e-66,3.7619335841942324e-68,4.311335394663741e-14,6.630557342441379e-18,9.092601589155052e-35,1.1653630855401234e-19,1.4483475415513616e-60,2.0116691460626334e-64
3.68361436590801e-18,0.2367522784320231,3.76,0.0,0.7140694219739672,0.9999999999510046,1.0247829104543133e-38,4.328318719206367e-28,1.9222099190538647e-24,2.2643337544455174e-21,1.3261204618792217e-17,1.2935021354193486e-15,6.926924430347037e-29,8.209609826620592e-40,1.3028223554107406e-34,1.4860693193033585e-48,2.7077106455453177e-56,2.330741978325718e-19,8.62272926644484e-14,2.8930697246957415e-28,1.8175896248787761e-31,1.638959695335325e-33,1.0341717998990783e-46,6.52960889916342e-28,4.3183495762128775e-28,1.6028909007216736e-27,1.2795832155052776e-38,2.5386073162179444e-34,6.4520978217582706e-31,8.987759507811142e-45,7.054110577472092e-45,9.465451898680774e-48,5.447756537312721e-46,1.864921190820071e-37,1.2253192514314058e-42,2.3115523574594848e-38,1.4731136495876738e-45,7.562071048720908e-44,1.2935021354236317e-15,6.2456664344394926e-30,7.755918410767814e-29,2.636647642702493e-28,1.915235351044093e-24,4.180525945897209e-31,7.298695567741877e-28,6.882249726276826e-34,2.528523860252015e-28,5.075394532370388e-33,4.89939762095493e-11,2.0987397970873504e-41,8.496803862720499e-64,1.8216371468650283e-50,6.611778026467046e-43,3.1704102164249476e-50,7.663406903155778e-59,1.897688253105941e-52,5.296864169488361e-55,3.1630227363710864e-66,2.8601098920180713e-32,1.7024834832017555e-54,2.2225530666704578e-42,4.7774575547015436e-48,1.0756209152338432e-57,1.9417706556285233e-65,6.019195779454061e-67,8.622729266253009e-14,1.3261204618791117e-17,3.637077650171667e-34,2.330741977542592e-19,2.3173855333754833e-59,3.218712755079862e-63
7.367253713094146e-18,0.23675227843202684,3.76,0.0,0.7140694219738797,0.999999999902009,8.198312344164227e-38,1.731336386935469e-27,7.675182345307136e-24,4.52868467913069e-21,2.6522499171491707e-17,2.5870130429390307e-15,2.7707838650084413e-28,6.567726835711897e-39,1.0422640686422117e-33,1.188862498804868e-47,4.3323766036485036e-55,4.661499764678582e-19,1.7245517009909701e-13,1.1572337758010022e-27,7.2703954784284335e-31,6.555872121712277e-33,8.273432181529988e-46,2.611856844119721e-27,1.72734862327475e-27,6.411596213585052e-27,1.0236726406461955e-37,1.0154715566574559e-33,2.5808522556720924e-30,7.190250273154141e-44,5.643333111657389e-44,7.572406443112304e-47,4.358231089731984e-45,7.463014231702781e-37,9.8026315717464e-42,9.246276357602537e-38,1.178500244670519e-44,6.049704700625727e-43,2.5870130429424666e-15,2.4982793206926276e-29,3.102383123644528e-28,1.0546644077258564e-27,7.660980368987673e-24,1.6722188603858055e-30,2.919493074714728e-27,2.752913920544336e-33,1.01141468120615e-27,2.0301681014434708e-32,9.798828294606872e-11,1.679001787935459e-40,1.3595001182654525e-62,1.4573498130192947e-49,5.2894642709634914e-42,2.5363483077714934e-49,1.0678503966637313e-57,1.5181923652532657e-51,8.475054478648535e-54,1.012176140224437e-64,1.1440499883144469e-31,2.7239966630968162e-53,1.7780565197794836e-41,3.8219888463147123e-47,1.7210044146527527e-56,3.106852882141399e-64,9.63079488415924e-66,1.7245517009142376e-13,2.6522499171487316e-17,1.4548384727210203e-33,4.661499761546058e-19,3.707840426851226e-58,5.149974866110357e-62
1.4734532407466417e-17,0.2367522784320343,3.76,0.0,0.7140694219737046,0.9999999998040179,6.558669994010984e-37,6.925363905583094e-27,3.06734145751858e-23,9.057391970938425e-21,5.304508827688415e-17,5.1740348577326095e-15,1.1083163645386678e-27,5.254197060460351e-38,8.338137281084499e-33,9.510928028246128e-47,6.931834764313148e-54,9.323015342077272e-19,3.449109249683376e-13,4.628946874617229e-27,2.9081655870181847e-30,2.622355514049821e-32,6.618768859423847e-45,1.0447453944576855e-26,6.909412120925247e-27,2.5646450073559416e-26,8.189405323819265e-37,4.0620842796949494e-33,1.0323435277086656e-29,5.7522172855609195e-43,4.514684349476029e-43,6.057943111906767e-46,3.4865952137005223e-44,2.987846512197646e-36,7.842136285056889e-41,3.6985358679810414e-37,9.428039270676009e-44,4.839782904767099e-42,5.17403485771896e-15,9.993143016681322e-29,1.240956389206678e-27,4.2186682502614234e-27,3.064399939989888e-23,6.68889226569287e-30,1.1678001983954086e-26,1.101168391019115e-32,4.045668955743634e-27,8.120692757927062e-32,1.9597689120824287e-10,1.3432053950126918e-39,2.1752093311355597e-61,1.1659336262767603e-48,4.2315881564187197e-41,2.0290928009850082e-48,1.581923857661864e-56,1.2146099024233318e-50,1.3560144587071935e-52,3.238977825987957e-63,4.576213291697243e-31,4.358413132020516e-52,1.4224508467576797e-40,3.0576003456927915e-46,2.75361581248752e-55,4.970980670779889e-63,1.5409337126208376e-64,3.449109249376443e-13,5.3045088276866556e-17,5.819368793961653e-33,9.323015329547098e-19,5.932563541002823e-57,8.239989873215103e-61
2.9469089796210954e-17,0.2367522784320492,3.76,0.0,0.7140694219733544,0.9999999996080355,5.246944833738043e-36,2.770149681242349e-26,1.226390285089266e-22,1.811482832430736e-20,1.0609026648764286e-16,1.0348078486336626e-14,4.433271094872278e-27,4.2033638884512335e-37,6.670519709038449e-32,7.608753420561476e-46,1.1090963115153397e-52,1.86460465156467e-18,6.898224347065918e-13,1.8515811037654466e-26,1.1632677138164321e-29,1.0489435365150936e-31,5.295024335125627e-44,4.178986890760365e-26,2.763768407705616e-26,1.025859307142402e-25,6.551533819492649e-36,1.624985956654531e-32,4.129379362042e-29,4.601780655624849e-42,3.611754623990662e-42,4.8463616528079545e-45,2.789280304417594e-43,1.1972467094336647e-35,6.27372144461046e-40,1.4794289636754773e-36,7.54244636296291e-43,3.8718339807891154e-41,1.0348078486227237e-14,3.997262545476819e-28,4.9638317393263846e-27,1.6874693584140857e-26,1.2257615340088275e-22,2.675560159157238e-29,4.6712067224417816e-26,4.4046793439928806e-32,1.6182695938319133e-26,3.248280993699349e-31,3.919540868891348e-10,1.0745658771502119e-38,3.4803420567561303e-60,9.328287915927574e-48,3.3852772204759193e-40,1.6232896641310666e-47,2.42976859229028e-55,9.717732141929363e-50,2.1696277196420437e-51,1.0364751687603086e-61,1.830489004688579e-30,6.97347578494582e-51,1.1379629367206978e-39,2.4460842201596345e-45,4.405792263343888e-54,7.953582537663203e-62,2.4654991656530114e-63,6.898224345838187e-13,1.0609026648757248e-16,2.3277505603954143e-32,1.8646046465525623e-18,9.492116749529173e-56,1.3184015734097141e-59
5.893820457370004e-17,0.23675227843207905,3.76,0.0,0.7140694219726541,0.9999999992160709,4.197560668075801e-35,1.1080610542487097e-25,4.904468539883015e-22,3.622978811009032e-20,2.121806229090557e-16,2.0696165739612094e-14,1.7733095650056576e-26,3.3626936121021845e-36,5.33641970710338e-31,6.087006788155471e-45,1.7745568524982593e-51,3.729210893787544e-18,1.3796454541821927e-12,7.406329119967843e-26,4.653073812310892e-29,4.195776790417781e-31,4.23602317016232e-43,1.671595818333953e-25,1.1055081019628235e-25,4.1034398354846255e-25,5.24123068931009e-35,6.501149389462711e-32,1.6517527953163219e-28,3.6814272559320906e-41,2.8894065574970535e-41,3.877092156047823e-44,2.2314258916131985e-42,4.805842572002266e-35,5.018982131082882e-39,5.917821499614161e-36,6.033963102655114e-42,3.0974702462311424e-40,2.0696165739064956e-14,1.5989062395653151e-27,1.9855338546271302e-26,6.749881025762092e-26,4.903049248320182e-22,1.0702246246764067e-28,1.8684838682170044e-25,1.7618730010269993e-31,6.473082121185786e-26,1.2993130316605741e-30,7.839083948771106e-10,8.596532866113962e-38,5.568552395229192e-59,7.463923978698399e-47,2.7082244536700688e-39,1.298653518933133e-46,3.8065828760318253e-54,7.77553309323128e-49,3.471407994404795e-50,3.316724138030096e-60,7.321971557328352e-30,1.1157573064738741e-49,9.103712642018394e-39,1.9568693313996842e-44,7.049273077216859e-53,1.2725744805913154e-60,3.94480284709323e-62,1.3796454536910999e-12,2.1218062290877398e-16,9.311008824742017e-32,3.729210873738843e-18,1.5187398858278443e-54,2.1094475989735626e-58
1.178764341286782e-16,0.23675227843213875,3.76,0.0,0.7140694219712536,0.9999999984321418,3.35805247996901e-34,4.432249444095212e-25,1.9615688931223006e-21,7.246005599808629e-20,4.2436133575146383e-16,4.1392340230432754e-14,7.093240511837542e-26,2.690155898708139e-35,4.269137319553981e-30,4.869606495234714e-44,2.839294942268315e-50,7.458423408270616e-18,2.7592914931297647e-12,2.9625325866216737e-25,1.8612301155537208e-28,1.6783112310912184e-30,3.388820021793698e-42,6.686385392942353e-25,4.4220341017174615e-25,1.641376454387811e-24,4.192985700195685e-34,2.6014217269845544e-31,6.607013284324674e-28,2.9451428982141878e-40,2.3115263901805813e-40,3.1016748079370076e-43,1.7851413640342804e-41,1.9358197957156563e-34,4.0151877090471324e-38,2.3672108583841003e-35,4.827172940975543e-41,2.4779774197162453e-39,4.139234022802508e-14,6.395628629916102e-27,7.942137115469989e-26,2.699952709113826e-25,1.9612203187911345e-21,4.280898904230218e-28,7.47393777909008e-25,7.04749539053584e-31,2.5892333758757515e-25,5.197252243602339e-30,1.5678166773579714e-09,6.877227999411998e-37,8.909686005062373e-58,5.973202375445617e-46,2.166580632492942e-38,1.038956519459789e-45,6.025698148498645e-53,6.222575363682209e-48,5.554255623527361e-49,1.0613522837740222e-58,2.928798260685629e-29,1.7852126318140995e-48,7.282973950495175e-38,1.565496851754259e-43,1.1278840920786772e-51,2.0361208203168413e-59,6.311687906353036e-61,2.759291491165392e-12,4.2436133575033586e-16,3.7244052445576476e-31,7.458423328073715e-18,2.4299847794492564e-53,3.375128309475388e-57
1.7681466368365636e-16,0.23675227843219848,3.76,0.0,0.714069421969853,0.9999999976482131,9.601936659350917e-34,9.418536556690824e-25,4.168197317870881e-21,1.0869067220276196e-19,6.365420485934554e-16,6.208851470552317e-14,1.507313749259196e-25,7.692165273861006e-35,1.2207065636939316e-29,1.3924031181936566e-43,1.0824685076169909e-49,1.1187635952792382e-17,4.138937532073708e-12,6.295382330142239e-25,3.955114363821171e-28,3.566411672065258e-30,9.886664611035796e-42,1.4208570278917755e-24,9.396823767283554e-25,3.487925289121125e-24,1.1989318960548967e-33,5.529643609461037e-31,1.4039904546963788e-27,8.421268779099119e-40,6.862336775385083e-40,8.868852139048862e-43,5.104389055688782e-41,4.136368591510035e-34,1.192007539358389e-37,5.030461086184989e-35,1.4330592094351907e-40,7.356427954561984e-39,6.20885147002699e-14,1.3590714514933772e-26,1.6877041731370743e-25,5.737399221161779e-25,4.167593560938906e-21,9.096909618247363e-28,1.5882119162064877e-24,1.4975931039136421e-30,5.502121003489548e-25,1.1044159794664184e-29,2.3517246263438836e-09,1.966457429658589e-36,3.370712231724156e-57,1.7083435207270014e-45,6.432037153619841e-38,2.9708281569345815e-45,2.244978441017723e-52,1.7796644337917692e-47,2.1012054846984806e-48,4.951163522800284e-58,6.223709673414352e-29,6.75378451522047e-48,2.1620178573041543e-37,4.476344523434743e-43,4.151778599932317e-51,7.49427907534117e-59,2.3878245949872378e-60,4.138937527899415e-12,6.365420485910566e-16,7.914362789056242e-31,1.1187635782370893e-17,8.943958437360144e-53,1.2444971154455354e-56
2.3575289323863453e-16,0.23675227843225807,3.76,0.0,0.7140694219684525,0.9999999968642848,2.0253274855959694e-33,1.6066924897187095e-24,7.11033212567338e-21,1.4492163672436695e-19,8.48722761435031e-16,8.278468916488335e-14,2.571300050539643e-25,1.622500523814959e-34,2.5748238071144103e-29,2.9369813630094635e-43,2.91240574863094e-49,1.4916848527354198e-17,5.518583571014022e-12,1.073918214006975e-24,6.746960125354528e-28,6.083878989619598e-30,2.1225849421649854e-41,2.423815047153461e-24,1.6029877287102401e-24,5.949990486471472e-24,2.5288946058766046e-33,9.435621579335052e-31,2.3950426586080316e-27,1.7762895743116777e-39,1.495265694698669e-39,1.870697851360567e-42,1.0766635371686752e-40,7.094027535767007e-34,2.597319197007032e-37,8.581604151507973e-35,3.1225463414001086e-40,1.6029145741013365e-38,8.27846891557994e-14,2.31841649689695e-26,2.879024715793352e-25,9.787327271162521e-25,7.109424648367148e-21,1.551825613915898e-27,2.7093027970315705e-24,2.554718094966707e-30,9.385970900530233e-25,1.8840034676606227e-29,3.1356322418349893e-09,4.147828192732875e-36,8.77393734918043e-57,3.604161411434096e-45,1.4015071499398332e-37,6.266461822854049e-45,5.7657791351698175e-52,3.7546298464891676e-47,5.4692285818875424e-48,1.507630889972621e-57,1.0616937107267802e-28,1.7580043451640123e-47,4.710713451352205e-37,9.441911097767813e-43,1.0531666120435441e-50,1.9007120693240685e-58,6.215457286592517e-60,5.518583563893168e-12,8.487227614309361e-16,1.3500973989171006e-30,1.4916848236630383e-17,2.268381615723215e-52,3.1662468724726023e-56
3.536293523485909e-16,0.23675227843237742,3.76,0.0,0.7140694219656514,0.9999999952964289,5.531801657596566e-33,3.326455916822774e-24,1.4720790182418054e-20,2.1738438324685847e-19,1.273084187117209e-15,1.241770380466858e-13,5.323550394780999e-25,4.4315523885109726e-34,7.032642710862094e-29,8.021806358951543e-43,1.1779221342880681e-48,2.2375273746984225e-17,8.277875648886133e-12,2.223411353928978e-24,1.3968724585623987e-27,1.2595899112645954e-29,5.996869981276924e-41,5.018201411009292e-24,3.318782864874238e-24,1.2318700094826053e-23,6.907195272223264e-33,1.9545606491444294e-30,4.958631841726622e-27,4.851597991281826e-39,4.340287671728413e-39,5.10945619345289e-42,2.9407021802859876e-40,1.4832461145072513e-33,7.539203001455555e-37,1.7767999862522305e-34,9.063714261965119e-40,4.652702119749731e-38,1.2417703802762866e-13,4.7999884011489037e-26,5.960654597618428e-25,2.026341441059935e-24,1.471916134810262e-20,3.2128572085099277e-27,5.609267510954003e-24,5.289220796803577e-30,1.943245908991502e-24,3.9005888311441196e-29,4.703446690125747e-09,1.1329004607039979e-35,3.2199062016254475e-56,9.847893812448383e-45,4.068143226278187e-37,1.7116267830232452e-44,2.0671782129304943e-51,1.025902785201656e-46,2.0070000777316614e-47,6.868835389296314e-57,2.1981090154342443e-28,6.451659622365843e-47,1.3672659025515967e-36,2.5788810634824574e-42,3.6847467102820055e-50,6.64688758866661e-58,2.280960998303682e-59,8.277875634143309e-12,1.273084187108721e-15,2.7952058885535103e-30,2.237527314506091e-17,7.932640752422033e-52,1.1167330409592128e-55
